file,method,algorithm_preset,status,certified_original_problem,tailored_bc_enabled,tailored_bc_mode,tailored_bc_callback_available,tailored_bc_source_class,tailored_bc_candidate_projection_checks,tailored_bc_candidate_projection_verified,tailored_bc_candidate_projection_rejections,tailored_bc_candidate_projection_unsupported_mismatches,tailored_bc_candidate_route_projection_checks,tailored_bc_candidate_route_projection_verified,tailored_bc_candidate_route_projection_rejections,tailored_bc_candidate_route_projection_unsupported_mismatches,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_callback_tailored_bc_paced_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_callback_tailored_bc_paced_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,True,callback,True,tailored_bc_assisted_noncertified,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_callback_tailored_bc_paced_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_callback_tailored_bc_paced_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,True,callback,True,tailored_bc_assisted_noncertified,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_callback_tailored_bc_paced_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_plain_fixed_interval_cplex_benchmark_300s.json,interval-cutoff-oracle,paper-gf-compact-bc,wrapper_timeout_no_valid_bound,False,False,plain_fixed_interval,False,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_plain_fixed_interval_cplex_benchmark_60s.json,interval-cutoff-oracle,paper-gf-compact-bc,wrapper_timeout_no_valid_bound,False,False,plain_fixed_interval,False,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_static_tailored_compact_bc_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_no_valid_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_1_static_tailored_compact_bc_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_no_valid_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_gini_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_gini_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_gini_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_paced_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_paced_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_paced_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_callback_tailored_bc_paced_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_valid_checkpoint_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_plain_fixed_interval_cplex_benchmark_300s.json,interval-cutoff-oracle,paper-gf-compact-bc,wrapper_timeout_no_valid_bound,False,False,plain_fixed_interval,False,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_plain_fixed_interval_cplex_benchmark_60s.json,interval-cutoff-oracle,paper-gf-compact-bc,wrapper_timeout_no_valid_bound,False,False,plain_fixed_interval,False,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_static_tailored_compact_bc_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_no_valid_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3301_low_gini_2_static_tailored_compact_bc_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_no_valid_bound,False,True,callback,True,,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3302_hard_callback_tailored_bc_paced_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\moderate_seed3302_hard_plain_fixed_interval_cplex_benchmark_60s.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,False,False,off,False,off,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\option_consistency_test.json,option-consistency-test,custom,diagnostic_complete,False,False,off,False,off,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\tailored_bc_branch_callback_smoke_test.json,tailored-bc-branch-callback-smoke-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\tailored_bc_callback_smoke_test.json,tailored-bc-callback-smoke-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\tight_T_seed3102_hard_callback_tailored_bc_paced_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_longrun_convergence_round\raw\tight_T_seed3102_hard_plain_fixed_interval_cplex_benchmark_60s.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,False,False,off,False,off,0,0,0,0,0,0,0,0,True,
