source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,sealed_run,no_archive_scanning,no_external_known_ub,no_focus_only_certificate,sealed_run_forbidden_source_used,finalization_source,audit_passed,failure_count,failures,warnings
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00873176755106,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.10721791929,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00873176755101,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760572,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00873176755106,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0200427860085,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00873176755106,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760573,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.112490706966,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760577,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_14400s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_feasible_improving_ub,diagnostic,False,False,False,True,0.0,0,0,0,True,True,True,True,False,cplex_solver_final,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760577,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_static_tailored_compact_bc_3600s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00790763486761,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_callback_limited_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00873176755084,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_callback_limited_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760571,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_only_high_violation_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760577,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_only_high_violation_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760577,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_root_limited_1200s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760577,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_support_cover_root_limited_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0155513760577,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_2_gs_static_upper_only_300s.json,moderate_seed3301.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.00471290104115,0,0,0,True,True,True,True,False,cplex_time_limit_with_valid_best_bound,True,0,,
results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_tight_T_seed3102_hard_gs_static_upper_only_300s.json,tight_T_seed3102.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,True,True,True,True,False,cplex_solver_final,True,0,,
