result_package,command_hash,git_commit,fresh_run,source_round,leaf,variant,bucket,budget_seconds,json_path,progress_path,model_path,log_path,status,solver_status,lower_bound,upper_bound,gap_to_cutoff,runtime_seconds,nodes,last_improvement_time,paper_safe_or_diagnostic,gs_product_variable_added,gs_mccormick_rows_added,gs_h_upper_rows_added,gs_h_lower_rows_added,gs_product_callback_rows_added,disagg_sp_variables_added,disagg_sp_mccormick_rows_added,disagg_sp_estimator_rows_added,disagg_sp_callback_rows_added,vector_support_cover_candidates,vector_support_cover_cuts_added,vector_route_cutset_candidates,vector_route_cutset_cuts_added,vector_callback_support_cover_candidates,vector_callback_support_cover_cuts_added,vector_callback_route_cutset_candidates,vector_callback_route_cutset_cuts_added,vector_support_cover_max_violation,vector_route_cutset_max_violation,vector_callback_support_cover_max_violation,vector_callback_route_cutset_max_violation,dynamic_cuts,thread_fairness_class,root_LP_objective,root_GSH_gap,callback_GSH_gap,root_SP_gap_aggregate,root_SP_gap_disaggregated,callback_SP_gap_aggregate,callback_SP_gap_disaggregated,route_fractionality_root,route_fractionality_callback,fractional_z_count_root,fractional_x_count_root,time_per_node,route_candidate_count,route_cuts_added,average_route_cut_violation,bound_weakened_vs_fresh_static
results/gf_tailored_bc_structural_policy_round,6e2440eb9d901a7f,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_upper_plus_diagnostic_lower_row,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487638722254,0.0491525526647,0.0003886804393000015,1200.9681363,88403,1200.3048703,diagnostic,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809777654,not_available,not_available,0.7296755850301646,not_available,not_available,17.830742237622694,not_available,not_available,0.013585151367035055,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,ee64710717b242b8,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,gs_static_upper_plus_diagnostic_lower_row,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0484606246935,0.0491525526647,0.0006919279711999973,330.7651424,19278,330.089017,diagnostic,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,-0.0009283349809777654,not_available,not_available,0.7296755850301646,not_available,not_available,17.830742237622694,not_available,not_available,0.01715764822076979,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,f0126f42a5d0b366,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,plain_fixed_interval_mip,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s.json,,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_plain_fixed_interval_mip_1200s.log.txt,interval_unresolved_timeout,time limit exceeded,0.048035857993,0.0491525526647,0.0011166946716999956,1200.1306708,23477,0,diagnostic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,0.05111942202155301,0,0,not_available_not_logged_by_cplex_callback,True
results/gf_tailored_bc_structural_policy_round,f48d51175d583818,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,plain_fixed_interval_mip,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.json,,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_plain_fixed_interval_mip_300s.log.txt,interval_unresolved_timeout,time limit exceeded,0.045069221362,0.0491525526647,0.0040833313026999996,300.1468513,3673,0,diagnostic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,0.08171708448135039,0,0,not_available_not_logged_by_cplex_callback,True
results/gf_tailored_bc_structural_policy_round,410e30e974e034fc,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cuts_off,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cuts_off_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cuts_off_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cuts_off_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cuts_off_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,1200.9396339,33485,1200.3536779,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.03586500325220248,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,2a93e2f7f8ca68c2,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cuts_off,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cuts_off_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cuts_off_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cuts_off_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cuts_off_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.6618944,14877,330.0838895,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.022226382630906767,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,5644b7a54bef3794,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_callback_limited,dominant_k4,10,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_10s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_callback_limited_10s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_callback_limited_10s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_callback_limited_10s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0440833510901,0.0491525526647,0.005069201574600002,30.2505178,719,30.0103025,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,46,0,0,0,1.90304988501,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587141263,not_available,not_available,0.6064829364612141,not_available,not_available,19.265530438965456,not_available,not_available,0.04207304283727399,898,46,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,5f55457b07717ee2,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_callback_limited,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_callback_limited_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_callback_limited_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_callback_limited_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,1201.2900975,89749,1200.3391367,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,46,0,0,0,1.90304988501,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587141263,not_available,not_available,0.6064829364612141,not_available,not_available,19.265530438965456,not_available,not_available,0.013384997019465397,898,46,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,ce896dcfdc98337e,940449b880c06d3199a5608e1849b97a33b8a259,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_callback_limited,dominant_k4,14400,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_14400s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_callback_limited_14400s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_callback_limited_14400s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_callback_limited_14400s.log.txt,interval_feasible_improving_ub,integer optimal solution,0.0491015319884,0.0491525526647,5.1020676300000956e-05,7502.8058463,635246,7501.9376531,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,46,0,0,0,1.90304988501,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587141263,not_available,not_available,0.6064829364612141,not_available,not_available,19.265530438965456,not_available,not_available,0.011810866729267087,898,46,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,4d919cc12ed53ef9,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_callback_limited,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_callback_limited_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_callback_limited_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_callback_limited_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,301.0962159,16935,300.0557417,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,46,0,0,0,1.90304988501,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587141263,not_available,not_available,0.6064829364612141,not_available,not_available,19.265530438965456,not_available,not_available,0.017779522639503987,898,46,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,e22672efc078a9f8,940449b880c06d3199a5608e1849b97a33b8a259,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_callback_limited,dominant_k4,3600,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_callback_limited_3600s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_callback_limited_3600s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_callback_limited_3600s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_callback_limited_3600s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0488356546044,0.0491525526647,0.0003168980602999971,3601.3080092,305202,3600.9539447,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,46,0,0,0,1.90304988501,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587141263,not_available,not_available,0.6064829364612141,not_available,not_available,19.265530438965456,not_available,not_available,0.011799752325345182,898,46,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,656feee81e6e83c7,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_only_high_violation,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,1200.9540503,33505,1200.3815085,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=20;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.03584402478137592,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,64336b2eb7c80fc7,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_only_high_violation,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_only_high_violation_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_only_high_violation_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_only_high_violation_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_only_high_violation_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,300.6453652,14890,300.0843804,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=20;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.02019109235728677,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,8b15ec6bef5bc076,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_root_limited,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_root_limited_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_root_limited_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_root_limited_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_root_limited_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,1200.9166408,33509,1200.3628043,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=50;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.03583862964576681,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,cfccada9ed0a8687,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,route_cutset_root_limited,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_route_cutset_root_limited_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_route_cutset_root_limited_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_route_cutset_root_limited_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_route_cutset_root_limited_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,300.6956009,14874,300.0722775,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=50;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.02021618938416028,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,fafcdf15d2613aeb,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,sp_aggregate_only,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_aggregate_only_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_sp_aggregate_only_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_sp_aggregate_only_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_sp_aggregate_only_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,1200.8616397,34110,1200.2814533,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.035205559651128704,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,6a5c2ff8cd841bee,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,sp_aggregate_only,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_aggregate_only_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_sp_aggregate_only_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_sp_aggregate_only_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_sp_aggregate_only_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.6261713,14862,330.0806573,paper_safe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587143518,not_available,not_available,0.606482936461235,not_available,not_available,19.7552227242283,not_available,not_available,0.022246411741353788,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,0dbbf318a237305f,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,sp_disaggregated_additive,dominant_k4,1200,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_1200s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_sp_disaggregated_additive_1200s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_sp_disaggregated_additive_1200s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_sp_disaggregated_additive_1200s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,1200.8831901,39341,1200.3123907,paper_safe,0,0,0,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.002686135558714317,not_available,not_available,0.6064829364611151,0.606482936456318,not_available,18.42910846364828,not_available,not_available,0.030524978777865332,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,bcd70ea1da22fb0e,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,sp_disaggregated_additive,dominant_k4,300,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_300s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_sp_disaggregated_additive_300s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_sp_disaggregated_additive_300s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_sp_disaggregated_additive_300s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.048388162834,0.0491525526647,0.0007643898306999991,330.710427,19792,330.0930856,paper_safe,0,0,0,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.002686135558714317,not_available,not_available,0.6064829364611151,0.606482936456318,not_available,18.42910846364828,not_available,not_available,0.016709298049717058,0,0,not_available_not_logged_by_cplex_callback,False
results/gf_tailored_bc_structural_policy_round,99fddda35c2710f1,940449b880c06d3199a5608e1849b97a33b8a259,True,gf_tailored_bc_structural_policy_round,low_gini_1,sp_disaggregated_additive,dominant_k4,3600,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_sp_disaggregated_additive_3600s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0487233640003,0.0491525526647,0.0004291886643999973,3601.4756734,105412,3600.9107666,paper_safe,0,0,0,0,0,20,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.002686135558714317,not_available,not_available,0.6064829364611151,0.606482936456318,not_available,18.42910846364828,not_available,not_available,0.0341657085853603,0,0,not_available_not_logged_by_cplex_callback,True
results/gf_tailored_bc_structural_policy_round,a27643ab7a3fe7fe,73f61171756fa1eb8dbcb8dbb4360dde2d426123,True,gf_tailored_bc_structural_policy_round,low_gini_1,sp_disaggregated_callback_only_if_violated,dominant_k4,10,results\gf_tailored_bc_structural_policy_round\raw\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.json,results\gf_tailored_bc_structural_policy_round\progress_traces\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.progress.csv,results\gf_tailored_bc_structural_policy_round\model_exports\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.lp,results\gf_tailored_bc_structural_policy_round\logs\dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s.log.txt,interval_unresolved_timeout,"time limit exceeded, no integer solution",0.0438825182402,0.0491525526647,0.0052700344244999975,30.5935201,601,30.011039,paper_safe,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,support_duration=0;route_cutset=0;transfer_compat=0;visit_inventory_linking=0;objective_estimator=0;receiver_source_cover=0,one_thread_fair,not_available,not_available,0.0026861355587141818,not_available,not_available,0.6064829364612438,0.6064829364564468,not_available,14.315167342740999,not_available,not_available,0.05090435956738769,0,0,not_available_not_logged_by_cplex_callback,False
