snapshot_id,snapshot_source,S,H,G,W_GS,reconstructed_H_over_VS,GSH_gap,W_GS_gap
dominant_k4_low_gini_1_gs_plus_sp_300s:first_relaxation_callback,first_relaxation_callback,20.108056709897173,4.568471333234329,0.0122881381662,0.22842356666171698,0.011359803185222096,-0.0009283349809779042,0.018667012443284475
dominant_k4_low_gini_1_gs_sp_route_limited_1200s:first_relaxation_callback,first_relaxation_callback,20.108056709897173,4.568471333234329,0.0122881381662,0.22842356666171698,0.011359803185222096,-0.0009283349809779042,0.018667012443284475
dominant_k4_low_gini_1_gs_sp_route_limited_300s:first_relaxation_callback,first_relaxation_callback,20.108056709897173,4.568471333234329,0.0122881381662,0.22842356666171698,0.011359803185222096,-0.0009283349809779042,0.018667012443284475
dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_1200s:first_relaxation_callback,first_relaxation_callback,20.108056709896946,4.5684713332342906,0.0122881381662,0.22842356666171398,0.01135980318522213,-0.0009283349809778713,0.018667012443284697
dominant_k4_low_gini_1_gs_static_plus_callback_upper_only_300s:first_relaxation_callback,first_relaxation_callback,20.108056709896946,4.5684713332342906,0.0122881381662,0.22842356666171398,0.01135980318522213,-0.0009283349809778713,0.018667012443284697
dominant_k4_low_gini_1_gs_static_upper_only_1200s:first_relaxation_callback,first_relaxation_callback,20.108056709896946,4.5684713332342906,0.0122881381662,0.22842356666171398,0.01135980318522213,-0.0009283349809778713,0.018667012443284697
dominant_k4_low_gini_1_gs_static_upper_only_300s:first_relaxation_callback,first_relaxation_callback,20.108056709896946,4.5684713332342906,0.0122881381662,0.22842356666171398,0.01135980318522213,-0.0009283349809778713,0.018667012443284697
dominant_k4_low_gini_1_gs_static_upper_only_3600s:first_relaxation_callback,first_relaxation_callback,20.108056709896946,4.5684713332342906,0.0122881381662,0.22842356666171398,0.01135980318522213,-0.0009283349809778713,0.018667012443284697
dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_1200s:first_relaxation_callback,first_relaxation_callback,20.10805670989718,4.5684713332343865,0.0122881381662,0.22842356666171704,0.011359803185222235,-0.0009283349809777654,0.01866701244328453
dominant_k4_low_gini_1_gs_static_upper_plus_diagnostic_lower_row_300s:first_relaxation_callback,first_relaxation_callback,20.10805670989718,4.5684713332343865,0.0122881381662,0.22842356666171704,0.011359803185222235,-0.0009283349809777654,0.01866701244328453
dominant_k4_low_gini_1_route_cuts_off_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_route_cuts_off_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_route_cutset_callback_limited_10s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_route_cutset_callback_limited_1200s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_route_cutset_callback_limited_14400s:first_candidate_callback,first_candidate_callback,20.12718864484626,7.0517048337158625,0.018947446911106815,not_available,0.01751785845044363,-0.0014295884606631837,not_available
dominant_k4_low_gini_1_route_cutset_callback_limited_14400s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_route_cutset_callback_limited_300s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_route_cutset_callback_limited_3600s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_route_cutset_only_high_violation_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_route_cutset_only_high_violation_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_route_cutset_root_limited_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_route_cutset_root_limited_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_sp_aggregate_only_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_sp_aggregate_only_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_sp_disaggregated_additive_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631655,7.85330783504096,0.016764828795064933,not_available,0.01945096435377925,0.002686135558714317,not_available
dominant_k4_low_gini_1_sp_disaggregated_additive_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631655,7.85330783504096,0.016764828795064933,not_available,0.01945096435377925,0.002686135558714317,not_available
dominant_k4_low_gini_1_sp_disaggregated_additive_3600s:first_relaxation_callback,first_relaxation_callback,20.187451100631655,7.85330783504096,0.016764828795064933,not_available,0.01945096435377925,0.002686135558714317,not_available
dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_10s:first_relaxation_callback,first_relaxation_callback,20.187451100631574,7.853307835040813,0.016764828795064784,not_available,0.019450964353778966,0.0026861355587141818,not_available
dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631574,7.853307835040813,0.016764828795064784,not_available,0.019450964353778966,0.0026861355587141818,not_available
dominant_k4_low_gini_1_sp_disaggregated_callback_only_if_violated_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631574,7.853307835040813,0.016764828795064784,not_available,0.019450964353778966,0.0026861355587141818,not_available
dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631623,7.853307835041248,0.0167648287950654,not_available,0.019450964353779993,0.002686135558714591,not_available
dominant_k4_low_gini_1_sp_disaggregated_replace_aggregate_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631623,7.853307835041248,0.0167648287950654,not_available,0.019450964353779993,0.002686135558714591,not_available
dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631655,7.85330783504096,0.016764828795064933,not_available,0.01945096435377925,0.002686135558714317,not_available
dominant_k4_low_gini_1_sp_disaggregated_with_tight_e_bounds_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631655,7.85330783504096,0.016764828795064933,not_available,0.01945096435377925,0.002686135558714317,not_available
dominant_k4_low_gini_1_static_tailored_compact_bc_10s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_static_tailored_compact_bc_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_static_tailored_compact_bc_14400s:first_candidate_callback,first_candidate_callback,20.127188644845962,7.051704833716785,0.018947446911109517,not_available,0.01751785845044618,-0.0014295884606633363,not_available
dominant_k4_low_gini_1_static_tailored_compact_bc_14400s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_static_tailored_compact_bc_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_static_tailored_compact_bc_3600s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_support_cover_callback_limited_1200s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_support_cover_callback_limited_300s:first_relaxation_callback,first_relaxation_callback,20.18745110063159,7.853307835040812,0.01676482879506482,not_available,0.019450964353778945,0.0026861355587141263,not_available
dominant_k4_low_gini_1_support_cover_only_high_violation_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_support_cover_only_high_violation_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_support_cover_root_limited_1200s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_1_support_cover_root_limited_300s:first_relaxation_callback,first_relaxation_callback,20.187451100631584,7.853307835041007,0.016764828795065082,not_available,0.019450964353779434,0.0026861355587143518,not_available
dominant_k4_low_gini_2_gs_static_upper_only_300s:first_relaxation_callback,first_relaxation_callback,19.97201039073319,9.19032935724233,0.02457627633234579,0.45951646786211675,0.023008022671334453,-0.001568253661011338,0.03132117841302351
