stage,instance,family,V,M,arm,repetition,horizon_seconds,return_code,runner_wall_seconds,emergency_timeout,result_exists,status,completed_process,authoritative,verified_witness,correctness_gates,strict_certificate,certificate_class,certificate_rejection_reason,exact_phase_started,graceful_deadline_finalization,verified_ub,valid_final_lb,common_ub,common_ub_gap,bound_progress_auc,normalized_gap_auc,bound_observations,process_wall_seconds,process_elapsed_at_exact_start_seconds,hga_wall_time_seconds,exact_phase_seconds,work,lp_work,terminal_mip_work,lp_optimize_count,terminal_mip_leaf_count,terminal_mip_optimize_count,split_count,declined_split_count,unconditional_split_count,lp_pruned_leaf_count,lp_infeasible_leaf_count,initial_leaf_count,final_leaf_count,open_leaf_count,closed_leaf_count,max_depth,optimize_count,model_count,model_read_count,model_free_count,environment_count,environment_free_count,presolve_count,root_relaxation_count,simplex_iterations,barrier_iterations,native_nodes,peak_memory_gb,model_build_seconds,model_read_seconds,solver_seconds,final_stagnation_seconds,same_leaf_model_reuse_count,explicit_leaf_model_discard_count,integer_domain_restore_count,basis_available_count,basis_mapped_count,basis_submitted_count,basis_accepted_count,basis_rejected_count,mip_start_submitted_count,mip_start_accepted_count,mip_start_rejected_count,selector_variable_count,global_row_family_count,interval_row_family_count,lifecycle_complete,conservative_lower_bound_source,result_path,run_path
stage2,moderate_seed5301,moderate,20,3,P-GRB,0,300,0,295.04699999978766,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,0.18314472499185203,0.07245933448078741,0.16885733659692667,0.5708842983011599,0.42352399793524,0.57647600206476,1732,295.0198335,0.0,0.0,295.0198335,587.0827364463518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,5228.0,0.078142046,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5301__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5301__p_grb__300s
stage2,moderate_seed5301,moderate,20,3,C3-REPLICA,0,300,0,295.07800000021234,False,True,cplex_replica_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.16885733659692667,0.08263319999845456,0.16885733659692667,0.5106330487984344,0.4038337435259819,0.5961662564740181,555,295.0452825,41.1656002,20.9978766,253.87968229999998,508.8362915790514,227.25908554680476,281.5772060322467,278,131,131,146,0,146,0,1,4,147,16,131,0,409,409,409,409,1,1,409,131,1620721.0,0.0,131.0,0.071021517,31.8406601,8.783171900000008,203.50699710845947,1.798134900000008,0,0,0,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5301__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5301__c3_replica__300s
stage2,moderate_seed5301,moderate,20,3,C4-CANDIDATE,0,300,0,295.06199999991804,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.16885733659692667,0.08358982994364039,0.16885733659692667,0.5049677341342017,0.008215574295534767,0.9917844257044652,0,295.0211886,20.9538457,20.9468622,274.0673429,560.8545353311797,245.37407021202517,315.4804651191545,306,143,143,152,0,0,0,0,4,156,13,143,0,449,306,306,306,1,1,449,143,1789877.0,0.0,143.0,0.119057054,34.75357989999999,6.500243499999997,226.7899992465973,0.6194590000000062,143,153,306,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5301__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5301__c4_candidate__300s
stage2,moderate_seed5302,moderate,20,3,P-GRB,0,300,0,295.04699999978766,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,0.109681593369203,0.026346485760173625,0.10573533268303861,0.7508260948196747,0.23121243630735622,0.7687875636926438,1797,295.0287061,0.0,0.0,295.0287061,541.7948207117682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,10945.0,0.132268732,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5302__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5302__p_grb__300s
stage2,moderate_seed5302,moderate,20,3,C3-REPLICA,0,300,0,295.07800000021234,False,True,cplex_replica_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.10573533268303861,0.01610829051859732,0.10573533268303861,0.847654609770937,0.1222841451582184,0.8777158548417816,86,295.0443539,56.2584824,20.415371,238.78587149999998,493.68177483502564,33.32485783821831,460.3569169968073,43,6,6,37,0,37,0,0,4,38,33,5,0,49,49,49,49,1,1,49,6,1001564.0,0.0,2167.0,0.131553567,4.870554899999999,1.0607265000000006,231.5110001564026,63.650765500000006,0,0,0,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5302__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5302__c3_replica__300s
stage2,moderate_seed5302,moderate,20,3,C4-CANDIDATE,0,300,0,295.0460000000894,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.109681593369203,0.01618004087091167,0.10573533268303861,0.8469760253233953,0.002537386011072895,0.9974626139889271,0,295.0255128,20.1494408,20.1401076,274.876072,568.8248190029466,40.041865048137474,528.7829539548092,51,8,8,25,0,0,0,0,4,29,22,7,0,59,51,51,51,1,1,59,8,1095410.0,0.0,1703.0,0.167963589,5.8564674000000005,1.1293311000000001,267.05700039863586,29.528419300000024,8,25,51,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5302__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed5302__c4_candidate__300s
stage2,tight_T_seed5102,tight_T,20,3,P-GRB,0,300,0,295.04699999978766,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,0.41866710699519083,0.2258845704217254,0.3623546627845846,0.3766202187495763,0.6123884912657587,0.38761150873424133,1821,295.0254006,0.0,0.0,295.0254006,552.4863466229355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,11806.0,0.126437144,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5102__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5102__p_grb__300s
stage2,tight_T_seed5102,tight_T,20,3,C3-REPLICA,0,300,0,295.17199999978766,False,True,cplex_replica_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.3623546627845846,0.2552055634582377,0.3623546627845846,0.2957022782677582,0.5813136372394418,0.41868636276055815,502,295.1388456,35.3050546,17.6761046,259.833791,456.5329447705385,164.87597633734111,291.65696843319745,252,116,116,133,0,133,0,3,4,134,15,119,0,368,368,368,368,1,1,368,116,1513788.0,0.0,116.0,0.081274573,28.615006500000003,7.784548100000003,214.77600121498108,16.07470569999998,0,0,0,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5102__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5102__c3_replica__300s
stage2,tight_T_seed5102,tight_T,20,3,C4-CANDIDATE,0,300,0,295.06300000008196,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.3623546627845846,0.20843292656852036,0.3623546627845846,0.4247819940641107,0.009536967474346847,0.9904630325256532,0,295.0260767,17.5792108,17.5719002,277.4468659,480.79181677686046,4.337921362102464,476.453895414758,7,1,1,1,1,0,0,0,4,5,4,1,0,8,7,7,7,1,1,8,1,1094071.0,0.0,3503.0,0.153987336,0.7927905999999999,0.15542369999999997,276.3690001964569,277.4450546,1,4,7,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5102__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5102__c4_candidate__300s
stage2,tight_T_seed5103,tight_T,20,3,P-GRB,0,300,0,295.04699999978766,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,0.2978986323156426,0.15202339601727297,0.2849628509699851,0.466515036960781,0.5177582081135068,0.4822417918864932,2011,295.0235882,0.0,0.0,295.0235882,550.1494084358711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,12279.0,0.121431957,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5103__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5103__p_grb__300s
stage2,tight_T_seed5103,tight_T,20,3,C3-REPLICA,0,300,0,295.07800000021234,False,True,cplex_replica_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.2849628509699851,0.18364656523840459,0.2849628509699851,0.3555420834214354,0.5022668523286241,0.4977331476713759,531,295.0474859,42.9289318,29.0806568,252.11855410000004,465.2563300766907,186.70619590790426,278.5501341687871,267,128,128,136,0,136,0,3,4,137,7,130,0,395,395,395,395,1,1,395,128,1680291.0,0.0,128.0,0.061197347,30.204380800000013,8.391491399999992,204.2360007762909,4.461948800000016,0,0,0,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5103__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5103__c3_replica__300s
stage2,tight_T_seed5103,tight_T,20,3,C4-CANDIDATE,0,300,0,295.06300000008196,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.2849628509699851,0.14558766572211784,0.2849628509699851,0.4890994905948197,0.00846432579715195,0.991535674202848,0,295.0297608,29.2421724,29.2305862,265.7875884,488.538578275642,6.246581536798235,482.29199673884375,9,1,1,2,1,0,0,0,4,6,4,2,0,10,9,9,9,1,1,10,1,846638.0,0.0,2756.0,0.171221685,1.0181537999999999,0.19964880000000002,264.4139997959137,265.7855674,1,6,9,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5103__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed5103__c4_candidate__300s
stage2,high_imbalance_seed6202,high_imbalance,50,3,P-GRB,0,300,0,295.06199999991804,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,10.051557504392527,7.8574233767331165,9.736060015392617,0.19295655898683803,0.8039513913951959,0.19604860860480416,1188,295.0248655,0.0,0.0,295.0248655,664.4493084178796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,1776.0,0.329304581,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__high_imbalance_seed6202__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__high_imbalance_seed6202__p_grb__300s
stage2,high_imbalance_seed6202,high_imbalance,50,3,C3-REPLICA,0,300,0,295.3279999997467,False,True,cplex_replica_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,9.820664665302525,7.487138546071088,9.736060015392617,0.23098886672493865,0.6478919031042227,0.35210809689577727,39,295.2984697,42.8546551,21.8859858,252.4438146,563.737306575684,187.75964378175433,375.9776627939297,20,1,1,18,0,18,0,1,4,19,18,1,0,21,21,21,21,1,1,21,1,329069.0,0.0,311.0,0.566828755,21.728036499999998,4.381277100000001,221.55399990081787,252.4303153,0,0,0,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__high_imbalance_seed6202__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__high_imbalance_seed6202__c3_replica__300s
stage2,high_imbalance_seed6202,high_imbalance,50,3,C4-CANDIDATE,0,300,0,295.2029999997467,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,9.736060015392617,7.461555638889693,9.736060015392617,0.23361651149509707,0.012343681318405797,0.9876563186815942,0,295.1680791,21.6017833,21.5881418,273.5662958,680.5161591664166,77.4795896159443,603.0365695504723,8,1,1,1,1,0,0,0,4,5,3,2,0,9,8,8,8,1,1,9,1,344208.0,0.0,700.0,0.932857915,8.5454751,1.6385896,262.8109996318817,273.5644715,1,5,8,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__high_imbalance_seed6202__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__high_imbalance_seed6202__c4_candidate__300s
stage2,moderate_seed6301,moderate,50,3,P-GRB,0,300,0,295.06199999991804,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,1.042133065991235,0.4334604561007951,0.6075292832179728,0.28651923771503923,0.6957579920377313,0.3042420079622688,417,295.0328062,0.0,0.0,295.0328062,726.0400915967944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,673.0,0.463384791,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed6301__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__moderate_seed6301__p_grb__300s
stage2,moderate_seed6301,moderate,50,3,C3-REPLICA,0,300,0,295.29699999978766,False,True,paper_hga_global_deadline,True,True,True,True,False,certificate_rejected,exact_phase_not_started_after_global_deadline,False,True,0.6075292832179728,0.0,0.6075292832179728,1.0,0.0,1.0,0,295.1778366,0.0,51.3368068,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage1__moderate_seed6301__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage1__moderate_seed6301__c3_replica__300s
stage2,moderate_seed6301,moderate,50,3,C4-CANDIDATE,0,300,0,295.10900000017136,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.6075292832179728,0.4820366689538659,0.6075292832179728,0.20656224766548742,0.012993034861404795,0.9870069651385952,0,295.0873141,51.7015818,51.6863446,243.38573230000003,643.7209013052063,442.5240677899971,201.19683351520916,26,2,2,11,0,0,0,0,4,15,10,5,0,28,26,26,26,1,1,28,2,423379.0,0.0,2.0,0.672895835,31.4684373,5.771039299999999,204.14700031280518,64.6127722,2,15,26,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage1__moderate_seed6301__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage1__moderate_seed6301__c4_candidate__300s
stage2,tight_T_seed6102,tight_T,50,3,P-GRB,0,300,0,295.0460000000894,False,True,time_limit,True,True,True,True,False,certificate_rejected,unsupported_strict_status:TIME_LIMIT,True,False,0.7043455740789398,0.5114077669336669,0.6855974831044359,0.25406994696366914,0.7294585741611157,0.27054142583888435,909,295.0330635,0.0,0.0,295.0330635,681.4307401871132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,1709.0,0.379951247,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed6102__p_grb__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed6102__p_grb__300s
stage2,tight_T_seed6102,tight_T,50,3,C3-REPLICA,0,300,0,295.344000000041,False,True,cplex_replica_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.6855974831044359,0.5528118497098944,0.6855974831044359,0.193678706043783,0.2997345738394891,0.7002654261605109,38,295.3150071,175.1223193,91.9614434,120.19268780000002,272.10045453594495,232.99414016106275,39.106314374882196,20,1,1,17,0,17,0,2,4,18,16,2,0,21,21,21,21,1,1,21,1,233642.0,0.0,1.0,0.503973241,24.069533,4.6634476000000005,85.83399963378906,120.1760798,0,0,0,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed6102__c3_replica__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed6102__c3_replica__300s
stage2,tight_T_seed6102,tight_T,50,3,C4-CANDIDATE,0,300,0,295.125,False,True,round29_c4_external_gini_tree_time_limit,True,True,True,True,False,certificate_rejected,relevant_leaf_open,True,True,0.6855974831044359,0.5536563779344199,0.6855974831044359,0.19244689255943145,0.013229946592978048,0.986770053407022,0,295.0851728,92.0224694,92.0102574,203.0627034,515.6427255979577,285.57420031076435,230.06852528719332,24,3,3,10,0,0,0,0,4,14,8,6,0,27,24,24,24,1,1,27,3,364854.0,0.0,3.0,0.642988792,29.0298454,5.3428681,166.85199975967407,15.517134599999991,3,14,24,0,0,0,0,0,0,0,0,0,6,9,True,objective_nonnegative_G_plus_lambda_P,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed6102__c4_candidate__300s/result.json,results/gf_gurobi_performance_recovery_round29/runs/stage2__tight_T_seed6102__c4_candidate__300s
