run_id,stage,instance,leaf_id,depth,status,inherited_lower_bound,complete_lp_bound,lp_bound_gain_over_inherited,lp_materially_improves_inherited,lp_infeasible,structural_split,both_children_lp_evaluated,post_split_child_lower_bound,post_split_gain_over_parent_lp,low_value_structural_split,terminal_mip,terminal_mip_global_lb_gain,terminal_mip_improved_incumbent
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.0.1.0.1.1,10,empty,0.17307177194069034,0.1733500559748407,0.00027828403415036673,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.0.1.1.0.0,10,empty,0.17362834000899105,0.17362834000899102,-2.7755575615628914e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.0.1.1.0.1,10,empty,0.17362834000899105,0.17390662404314156,0.0002782840341505055,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.0.1.1.1.0,10,empty,0.1741849080772918,0.1741849080772918,0.0,False,False,False,False,,,False,True,0.0005560000000000009,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.0.1.1.1.1,10,empty,0.1741849080772918,0.17446319211144207,0.0002782840341502557,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0,8,replaced,0.1769677484187956,0.17696774841879556,-2.7755575615628914e-17,False,False,True,True,0.1769678782271906,1.2980839503295982e-07,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1,8,replaced,0.1769677484187956,0.17808088455539708,0.0011131361366014947,True,False,True,True,0.17808088455539678,-3.0531133177191805e-16,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0,8,replaced,0.1747414761455926,0.17474147614559254,-5.551115123125783e-17,False,False,True,True,0.17474147614559254,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1,8,replaced,0.1747414761455926,0.17585461228219407,0.001113136136601467,True,False,True,True,0.17585461228219407,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0.0,9,replaced,0.1747414761455926,0.17474147614559254,-5.551115123125783e-17,False,False,True,True,0.17474147614559254,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0.1,9,replaced,0.1747414761455926,0.17529804421389333,0.0005565680683007335,True,False,True,True,0.17529804421389353,1.942890293094024e-16,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0.1.0,10,empty,0.17529804421389333,0.17529804421389353,1.942890293094024e-16,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0.1.1,10,empty,0.17529804421389333,0.17557632824804398,0.0002782840341506443,True,False,False,False,,,False,True,0.00027900000000000147,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0.0.0,10,empty,0.1747414761455926,0.17474147614559254,-5.551115123125783e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.0.0.1,10,empty,0.1747414761455926,0.17501976017974283,0.00027828403415022795,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1.0,9,replaced,0.17585461228219407,0.17585461228219407,0.0,False,False,True,True,0.1758546122821943,2.220446049250313e-16,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1.1,9,replaced,0.17585461228219407,0.17641118035049486,0.000556568068300789,True,False,True,True,0.17641118035049486,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1.0.0,10,empty,0.17585461228219407,0.1758546122821943,2.220446049250313e-16,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1.0.1,10,empty,0.17585461228219407,0.17613289631634443,0.00027828403415036673,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1.1.0,10,empty,0.17641118035049486,0.17641118035049486,0.0,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.0.1.1.1,10,empty,0.17641118035049486,0.17668946438464517,0.0002782840341503112,True,False,False,False,,,False,True,0.0002789999999999737,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0.0,9,replaced,0.1769677484187956,0.1769678782271906,1.2980839500520425e-07,True,False,True,True,0.17696774841879556,-1.2980839503295982e-07,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0.1,9,replaced,0.1769677484187956,0.1775243164870964,0.0005565680683008167,True,False,True,True,0.17752431648709632,-8.326672684688674e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0.0.0,10,empty,0.1769678782271906,0.17696774841879556,-1.2980839503295982e-07,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0.0.1,10,empty,0.1769678782271906,0.17724603245294593,0.00027815422575533377,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0.1.0,10,empty,0.1775243164870964,0.17752431648709632,-8.326672684688674e-17,False,False,False,False,,,False,True,0.0005570000000000019,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.0.1.1,10,empty,0.1775243164870964,0.1778039583621847,0.0002796418750883045,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1.0,9,replaced,0.17808088455539708,0.17808088455539678,-3.0531133177191805e-16,False,False,True,True,0.17808088455539714,3.608224830031759e-16,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1.1,9,replaced,0.17808088455539708,0.17863745262369782,0.0005565680683007335,True,False,True,True,0.17863745262369782,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1.1.0,10,empty,0.17863745262369782,0.17863745262369782,0.0,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1.1.1,10,empty,0.17863745262369782,0.17891573665784824,0.00027828403415042224,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1.0.0,10,empty,0.17808088455539708,0.17808088455539714,5.551115123125783e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.0.1.1.1.1.0.1,10,empty,0.17808088455539708,0.17835916858954745,0.00027828403415036673,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0,6,replaced,0.17919414528654415,0.17919402069199858,-1.2459454556967842e-07,False,False,True,True,0.17919402069199863,5.551115123125783e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.1,6,replaced,0.17919414528654415,0.18364656523840459,0.004452419951860437,True,False,True,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.1.0,6,open,0.18809910978481056,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.1.1,6,open,0.18809910978481056,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.1.0,7,open,0.18364656523840459,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.1.1,7,open,0.18364656523840459,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0,7,replaced,0.17919414528654415,0.17919402069199863,-1.2459454551416727e-07,False,False,True,True,0.17919402069199863,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1,7,replaced,0.17919414528654415,0.18142029296520162,0.002226147678657475,True,False,True,True,0.18142029296520157,-5.551115123125783e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0,8,replaced,0.17919414528654415,0.17919402069199863,-1.2459454551416727e-07,False,False,True,True,0.17919458892583853,5.682338398982356e-07,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1,8,replaced,0.17919414528654415,0.1803071568286001,0.0011130115420559528,True,False,True,True,0.18030715682860007,-2.7755575615628914e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1.0,9,replaced,0.1803071568286001,0.18030715682860007,-2.7755575615628914e-17,False,False,True,True,0.18030715682860007,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1.1,9,replaced,0.1803071568286001,0.18086372489690086,0.0005565680683007612,True,False,True,True,0.1808637248969008,-5.551115123125783e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0.0,9,replaced,0.17919414528654415,0.17919458892583853,4.4363929438406835e-07,True,False,True,True,0.17919402069199863,-5.682338398982356e-07,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0.1,9,replaced,0.17919414528654415,0.17975058876029934,0.0005564434737551915,True,False,True,True,0.17975058876029934,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0.0.0,10,empty,0.17919458892583853,0.17919402069199863,-5.682338398982356e-07,False,False,False,False,,,False,True,0.0005560000000000009,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0.0.1,10,empty,0.17919458892583853,0.1794723047261489,0.0002777158003103575,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0.1.0,10,empty,0.17975058876029934,0.17975058876029934,0.0,False,False,False,False,,,False,True,0.0005560000000000009,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.0.1.1,10,empty,0.17975058876029934,0.1800288727944497,0.00027828403415036673,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0,8,replaced,0.18142029296520162,0.18142029296520157,-5.551115123125783e-17,False,False,True,True,0.18142029296520168,1.1102230246251565e-16,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1,8,replaced,0.18142029296520162,0.18253342910180304,0.0011131361366014114,True,False,True,True,0.18253342910180312,8.326672684688674e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1.0.0,10,empty,0.1803071568286001,0.18030715682860007,-2.7755575615628914e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1.0.1,10,empty,0.1803071568286001,0.18058544086275047,0.00027828403415036673,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1.1.0,10,empty,0.18086372489690086,0.1808637248969008,-5.551115123125783e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.0.1.1.1,10,empty,0.18086372489690086,0.18114200893105117,0.0002782840341503112,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0.0,9,replaced,0.18142029296520162,0.18142029296520168,5.551115123125783e-17,False,False,True,True,0.18142029296520168,0.0,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0.1,9,replaced,0.18142029296520162,0.18197686103350233,0.0005565680683007057,True,False,True,True,0.1819768610335023,-2.7755575615628914e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0.1.0,10,empty,0.18197686103350233,0.1819768610335023,-2.7755575615628914e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0.1.1,10,empty,0.18197686103350233,0.18225514506765275,0.00027828403415042224,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0.0.0,10,empty,0.18142029296520168,0.18142029296520168,0.0,False,False,False,False,,,False,True,0.0005570000000000019,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.0.0.1,10,empty,0.18142029296520168,0.181698576999352,0.0002782840341503112,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1.0,9,replaced,0.18253342910180304,0.18253342910180312,8.326672684688674e-17,False,False,True,True,0.1825334291018031,-2.7755575615628914e-17,True,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1.1,9,replaced,0.18253342910180304,0.18308999717010382,0.000556568068300789,True,False,True,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1.0.0,10,empty,0.18253342910180312,0.1825334291018031,-2.7755575615628914e-17,False,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1.0.1,10,empty,0.18253342910180312,0.18281171313595349,0.00027828403415036673,True,False,False,False,,,False,True,0.00027800000000000047,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1.1.0,10,open,0.18308999717010382,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed5103__c3_replica__300s,stage2,tight_T_seed5103,R.0.1.1.1.0.0.1.1.1.1,10,open,0.18308999717010382,0.18336828120425422,0.0002782840341503945,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R,0,replaced,0.0,0.3616098359610642,0.3616098359610642,True,False,True,True,0.39035472389790005,0.028744887936835828,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0,1,replaced,0.3616098359610642,0.39035472389790005,0.028744887936835828,True,False,True,True,0.48661597140378293,0.09626124750588289,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.1,1,replaced,0.3616098359610642,0.623054593783779,0.2614447578227148,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.0,2,empty,0.39035472389790005,0.0,,False,True,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1,2,replaced,0.39035472389790005,0.48661597140378293,0.09626124750588289,True,False,True,True,0.5408540636939213,0.05423809229013837,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.1.0,2,open,0.623054593783779,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.1.1,2,open,0.623054593783779,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.0,3,empty,0.48661597140378293,0.0,,False,True,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1,3,replaced,0.48661597140378293,0.5408540636939213,0.05423809229013837,True,False,True,True,0.5423187751299317,0.0014647114360103464,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0,4,replaced,0.5408540636939213,0.5423187751299317,0.0014647114360103464,True,False,True,True,0.5437913371938407,0.0014725620639089998,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.1,4,replaced,0.5408540636939213,0.580204751089752,0.0393506873958307,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0,5,replaced,0.5423187751299317,0.5437913371938407,0.0014725620639089998,True,False,True,True,0.5500939861220876,0.0063026489282469456,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.1,5,replaced,0.5423187751299317,0.5587798297427379,0.016461054612806225,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.1.0,5,open,0.580204751089752,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.1.1,5,open,0.580204751089752,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.0,6,replaced,0.5437913371938407,0.5632890266694838,0.01949768947564312,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1,6,replaced,0.5437913371938407,0.5500939861220876,0.0063026489282469456,True,False,True,True,0.550808155046632,0.000714168924544456,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.1.0,6,open,0.5587798297427379,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.1.1,6,open,0.5587798297427379,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.0.0,7,open,0.5632890266694838,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.0.1,7,open,0.5632890266694838,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0,7,replaced,0.5500939861220876,0.550808155046632,0.000714168924544456,True,False,True,True,0.5522026662091267,0.0013945111624946716,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.1,7,replaced,0.5500939861220876,0.5536563779344199,0.0035623918123323106,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.0,8,replaced,0.550808155046632,0.5539323516329994,0.0031241965863673116,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1,8,replaced,0.550808155046632,0.5522026662091267,0.0013945111624946716,True,False,True,True,0.5528118497098944,0.0006091835007676627,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.1.0,8,open,0.5536563779344199,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.1.1,8,open,0.5536563779344199,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.0.0,9,open,0.5539323516329994,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.0.1,9,open,0.5539323516329994,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1.0,9,replaced,0.5522026662091267,0.5528118497098944,0.0006091835007676627,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1.1,9,replaced,0.5522026662091267,0.5529212305228077,0.0007185643136810027,True,False,True,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1.1.0,10,open,0.5529212305228077,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1.1.1,10,open,0.5529212305228077,,,False,False,False,False,,,False,False,,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1.0.0,10,open,0.5528118497098944,0.5536618491868848,0.0008499994769903818,True,False,False,False,,,False,True,0.0,False
stage2__tight_T_seed6102__c3_replica__300s,stage2,tight_T_seed6102,R.0.1.1.0.0.1.0.1.0.1,10,open,0.5528118497098944,,,False,False,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R,0,replaced,0.0,0.19211014697973372,0.19211014697973372,True,False,True,True,0.24659435259270532,0.0544842056129716,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0,1,replaced,0.19211014697973372,0.24659435259270532,0.0544842056129716,True,False,True,True,0.2772609693609563,0.03066661676825097,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1,1,replaced,0.19211014697973372,0.2942432242977834,0.10213307731804966,True,False,True,True,0.29424322429778327,-1.1102230246251565e-16,True,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.0,2,empty,0.24659435259270532,0.0,,False,True,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1,2,replaced,0.24659435259270532,0.2772609693609563,0.03066661676825097,True,False,True,True,0.2929612572872057,0.01570028792624939,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0,2,replaced,0.2942432242977834,0.29424322429778327,-1.1102230246251565e-16,False,False,True,True,0.2957288394563683,0.0014856151585850297,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.1,2,replaced,0.2942432242977834,0.35403537724225576,0.059792152944472376,True,False,True,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1.0,3,empty,0.2772609693609563,0.0,,False,True,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1.1,3,replaced,0.2772609693609563,0.2929612572872057,0.01570028792624939,True,False,True,True,0.3008332919524671,0.00787203466526143,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1.1.0,4,empty,0.2929612572872057,0.0,,False,True,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1.1.1,4,replaced,0.2929612572872057,0.3008332919524671,0.00787203466526143,True,False,True,True,0.3047718509791051,0.003938559026637978,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1.1.1.0,5,empty,0.3008332919524671,0.0,,False,True,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.0.1.1.1.1,5,replaced,0.3008332919524671,0.3047718509791051,0.003938559026637978,True,False,True,True,0.30674126571621935,0.001969414737114261,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0,3,replaced,0.2942432242977834,0.2957288394563683,0.0014856151585849187,True,False,True,True,0.29768270983849127,0.0019538703821229686,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.1,3,replaced,0.2942432242977834,0.32304981383080583,0.028806589533022453,True,False,True,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.0,4,replaced,0.2957288394563683,0.29768270983849127,0.0019538703821229686,True,False,True,True,0.29981850337858,0.0021357935400887484,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.1,4,replaced,0.2957288394563683,0.3084825287522193,0.012753689295851023,True,False,True,True,0.30848252875221954,2.220446049250313e-16,True,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.1.0,4,open,0.32304981383080583,,,False,False,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.1.1,4,open,0.32304981383080583,,,False,False,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.1.0,3,open,0.35403537724225576,,,False,False,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.1.1,3,open,0.35403537724225576,,,False,False,False,False,,,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.0.0,5,replaced,0.29768270983849127,0.29981850337858,0.0021357935400887484,True,False,True,True,0.3014387818452173,0.0016202784666372594,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.0.1,5,replaced,0.29768270983849127,0.3032901771477606,0.0056074673092693095,True,False,True,True,0.3038321331304859,0.0005419559827253284,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.1.0,5,replaced,0.3084825287522193,0.30848252875221954,2.220446049250313e-16,False,False,True,True,0.3085147127050263,3.2183952806741356e-05,False,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.1.1,5,replaced,0.3084825287522193,0.31572030531966794,0.007237776567448617,True,False,True,True,0.31572030531966816,2.220446049250313e-16,True,False,,False
stage2__V12_M1__c3_replica__300s,stage2,V12_M1,R.1.0.0.0.0.0,6,replaced,0.29981850337858,0.3014387818452173,0.0016202784666372594,True,False,True,True,0.30264918051261575,0.0012103986673984712,False,False,,False
