stage,instance,repetition,parent_id,parent_lp_bound,left_lp_bound,left_infeasible,right_lp_bound,right_infeasible,post_split_bound,one_level_bound_gain,decision_valid,split,decision_reason,low_value_split
stage2,moderate_seed5301,0,L0.1.0.0,0.0753369,0.0766352,False,0.07694,False,0.0766352,0.0012983000000000022,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1,0.0753701,0.078466,False,0.0769068,False,0.0769068,0.001536700000000002,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0,0.0766352,0.0775426,False,0.0774071,False,0.0774071,0.0007719000000000059,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1,0.0767457,0.0776358,False,0.0783873,False,0.0776358,0.0008901000000000048,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1,0.0769068,0.0778374,False,0.0776764,False,0.0776764,0.0007696000000000092,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1,0.07694,0.0775381,False,0.0777424,False,0.0775381,0.0005981000000000042,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1,0.0774071,0.077861,False,0.0777931,False,0.0777931,0.00038599999999999746,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0,0.0775381,0.0778369,False,0.0779393,False,0.0778369,0.00029880000000000184,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0,0.0775426,0.0779954,False,0.0779284,False,0.0779284,0.0003857999999999917,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0,0.0776358,0.0780772,False,0.0784561,False,0.0780772,0.0004413999999999946,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1,0.0776764,0.0781408,False,0.078062,False,0.078062,0.00038559999999999983,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1,0.0777424,0.07804,False,0.0781436,False,0.07804,0.0002975999999999951,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1.1,0.0777931,0.078021,False,0.0779872,False,0.0779872,0.0001941000000000026,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0.0,0.0778369,0.077987,False,0.0780378,False,0.077987,0.00015010000000000023,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0,0.0778374,0.0783192,False,0.0782215,False,0.0782215,0.00038409999999999833,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1.0,0.077861,0.0780888,False,0.0780548,False,0.0780548,0.00019379999999999398,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1,0.0778779,0.0786851,False,0.0813682,False,0.0786851,0.000807199999999994,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0.1,0.0779284,0.0781557,False,0.0781224,False,0.0781224,0.00019399999999999973,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0.1,0.0779393,0.0780898,False,0.0781404,False,0.0780898,0.00015049999999999786,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0.0.0,0.077987,0.0780684,False,0.0780872,False,0.0780684,8.139999999999536e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1.1.1,0.0779872,0.0781016,False,0.078084,False,0.078084,9.679999999999411e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0.0,0.0779954,0.0782225,False,0.0781892,False,0.0781892,0.00019379999999999398,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1.1.0,0.078021,0.0781357,False,0.0781185,False,0.0781185,9.750000000000036e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0.0.1,0.0780378,0.0781139,False,0.0781391,False,0.0781139,7.609999999999562e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1.0,0.07804,0.0781903,False,0.0782414,False,0.0781903,0.00015030000000000598,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1.0.1,0.0780548,0.0781692,False,0.0781523,False,0.0781523,9.750000000000036e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1.1,0.078062,0.0782934,False,0.0782559,False,0.0782559,0.00019389999999999685,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0,0.0780772,0.0782975,False,0.0784878,False,0.0782975,0.0002203000000000066,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.1.0.0,0.0780888,0.0782031,False,0.078186,False,0.078186,9.720000000000562e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0.1.0,0.0780898,0.0781655,False,0.0781901,False,0.0781655,7.569999999999799e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0.1.1,0.0781224,0.0782363,False,0.0782196,False,0.0782196,9.720000000000562e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.0.1.1,0.0781404,0.0782161,False,0.0782419,False,0.0782161,7.569999999999799e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1.0,0.0781408,0.0783744,False,0.0783336,False,0.0783336,0.00019280000000000685,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1.1,0.0781436,0.0782914,False,0.0783462,False,0.0782914,0.00014780000000000348,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0.1.0,0.0781557,0.0782697,False,0.0782533,False,0.0782533,9.760000000000324e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0.0.1,0.0781892,0.0783029,False,0.0782864,False,0.0782864,9.720000000000562e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1.0.0,0.0781903,0.0782669,False,0.0782918,False,0.0782669,7.659999999999612e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0.1,0.0782215,0.0784545,False,0.0784146,False,0.0784146,0.0001931000000000016,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.0.0.0.0,0.0782225,0.0783363,False,0.0783197,False,0.0783197,9.720000000000562e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1.0.1,0.0782414,0.0783169,False,0.078342,False,0.0783169,7.549999999999224e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1.1.1,0.0782559,0.0783699,False,0.0783532,False,0.0783532,9.729999999999461e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1.1.0,0.0782914,0.0783673,False,0.0783924,False,0.0783673,7.590000000000374e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1.1.0,0.0782934,0.0784109,False,0.0783906,False,0.0783906,9.720000000000562e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0.0,0.0782975,0.0784082,False,0.0785035,False,0.0784082,0.00011069999999999136,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0.0,0.0783192,0.0790814,False,0.0784968,False,0.0784968,0.00017759999999999998,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1.0.1,0.0783336,0.078451,False,0.0784309,False,0.0784309,9.729999999999461e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.0.1.1.1.1,0.0783462,0.078419,False,0.0784471,False,0.078419,7.279999999999787e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.1.0.0,0.0783744,0.078491,False,0.0784713,False,0.0784713,9.689999999999699e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1,0.0783873,0.0788331,False,0.0792083,False,0.0788331,0.0004458000000000101,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0.0.0,0.0784082,0.0784735,False,0.0785113,False,0.0784735,6.530000000000424e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0.1.1,0.0784146,0.078531,False,0.0785113,False,0.0785113,9.670000000000512e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0.1.0,0.0784545,0.0785711,False,0.0785512,False,0.0785512,9.670000000000512e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1,0.0784561,0.0786778,False,0.078867,False,0.0786778,0.00022170000000000523,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0,0.078466,0.0815158,False,0.0791557,False,0.0791557,0.0006897000000000014,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0.1,0.0784878,0.0785994,False,0.0786945,False,0.0785994,0.00011160000000000336,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0.0.1,0.0784968,0.0788719,False,0.078591,False,0.078591,9.419999999998874e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0.0.1,0.0785035,0.0785596,False,0.0786064,False,0.0785596,5.609999999998949e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0.1.0,0.0785994,0.0786543,False,0.0787027,False,0.0786543,5.489999999999662e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1.0,0.0786778,0.0787894,False,0.0788836,False,0.0787894,0.00011159999999998949,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0,0.0786851,0.0791314,False,0.0804292,False,0.0791314,0.0004463000000000106,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.0.1.1,0.0786945,0.0787494,False,0.0787974,False,0.0787494,5.489999999999662e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1.0.0,0.0787894,0.0788454,False,0.0788917,False,0.0788454,5.6000000000000494e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0,0.0788331,0.0790556,False,0.079244,False,0.0790556,0.00022250000000000048,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1.1,0.078867,0.0789784,False,0.0790733,False,0.0789784,0.00011139999999999761,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1.0.1,0.0788836,0.0789393,False,0.0789872,False,0.0789393,5.5700000000005745e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1.1.0,0.0789784,0.0790344,False,0.0790815,False,0.0790344,5.6000000000000494e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0.0,0.0790556,0.0791681,False,0.0792619,False,0.0791681,0.00011250000000000149,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.0.1.1.1,0.0790733,0.0791286,False,0.0791762,False,0.0791286,5.529999999999424e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.1.0.0.0,0.0790814,0.079464,False,0.0791682,False,0.0791682,8.679999999999799e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0,0.0791314,0.0795816,False,0.0799582,False,0.0795816,0.0004501999999999978,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1,0.0791557,0.0806819,False,0.0795006,False,0.0795006,0.0003449000000000091,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0.0.0,0.0791681,0.0792241,False,0.0792717,False,0.0792241,5.6000000000000494e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1,0.0792083,0.0794319,False,0.0796196,False,0.0794319,0.00022360000000000435,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0.1,0.079244,0.0793561,False,0.0794503,False,0.0793561,0.00011210000000000386,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0.0.1,0.0792619,0.079318,False,0.0793654,False,0.079318,5.610000000000337e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0.1.0,0.0793561,0.0794125,False,0.0794592,False,0.0794125,5.639999999999812e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1.0,0.0794319,0.0795447,False,0.0796381,False,0.0795447,0.00011279999999999624,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.0.1.1,0.0794503,0.0795066,False,0.0795538,False,0.0795066,5.629999999999524e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1.1,0.0795006,0.080264,False,0.079673,False,0.079673,0.00017239999999998923,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1.0.0,0.0795447,0.0796004,False,0.0796478,False,0.0796004,5.5700000000005745e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0,0.0795816,0.0798065,False,0.079993,False,0.0798065,0.0002249000000000001,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1.1,0.0796196,0.0797325,False,0.079826,False,0.0797325,0.00011289999999999911,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1.0.1,0.0796381,0.0796948,False,0.0797419,False,0.0796948,5.669999999999287e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1.1.1,0.079673,0.0800553,False,0.0797598,False,0.0797598,8.680000000001187e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1.1.0,0.0797325,0.0797884,False,0.0798358,False,0.0797884,5.589999999999762e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0.0,0.0798065,0.0799194,False,0.0800127,False,0.0799194,0.00011289999999999911,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.0.1.1.1.1.1,0.079826,0.0798825,False,0.0799293,False,0.0798825,5.6500000000000994e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0.0.0,0.0799194,0.0799762,False,0.0800228,False,0.0799762,5.679999999999574e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1,0.0799582,0.0801791,False,0.0803874,False,0.0801791,0.00022090000000000998,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0.1,0.079993,0.080106,False,0.0801995,False,0.080106,0.00011300000000000199,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0.0.1,0.0800127,0.0800695,False,0.0801159,False,0.0800695,5.679999999999574e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0.1.0,0.080106,0.0801626,False,0.0802092,False,0.0801626,5.660000000000387e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1.0,0.0801791,0.080293,False,0.0803856,False,0.080293,0.00011390000000000011,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.0.1.1,0.0801995,0.0802562,False,0.0803027,False,0.0802562,5.669999999999287e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1.1.0,0.080264,0.080646,False,0.0803505,False,0.0803505,8.650000000000324e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1.0.0,0.080293,0.0803497,False,0.0803962,False,0.0803497,5.669999999999287e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1.0.1,0.0803856,0.0804418,False,0.0804889,False,0.0804418,5.619999999999237e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1.1,0.0803874,0.080478,False,0.0806061,False,0.080478,9.059999999999624e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1,0.0804292,0.0806266,False,0.0813018,False,0.0806266,0.00019740000000000035,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1.1.0,0.080478,0.0805354,False,0.0805818,False,0.0805354,5.739999999999912e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.0.1.1.1,0.0806061,0.0806309,False,0.0807158,False,0.0806309,2.4800000000005373e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0,0.0806266,0.0807259,False,0.0810643,False,0.0807259,9.929999999999661e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1.0,0.0806819,0.081444,False,0.0808543,False,0.0808543,0.0001724000000000031,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0.0,0.0807259,0.0807754,False,0.080945,False,0.0807754,4.949999999999399e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0.0.0,0.0807754,0.0808003,False,0.0808852,False,0.0808003,2.490000000000825e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1.0.1,0.0808543,0.081236,False,0.0809411,False,0.0809411,8.679999999999799e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0.0.1,0.080945,0.0809697,False,0.0810536,False,0.0809697,2.4700000000002498e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0.1,0.0810643,0.0811142,False,0.081283,False,0.0811142,4.989999999999162e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0.1.0,0.0811142,0.0811383,False,0.0812236,False,0.0811383,2.4099999999999122e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.0.1.1,0.081283,0.0813078,False,0.0813926,False,0.0813078,2.4800000000005373e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1,0.0813018,0.0814024,False,0.0817399,False,0.0814024,0.00010060000000000624,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1,0.0813682,0.081775,False,0.0831453,False,0.081775,0.00040679999999999883,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1.0,0.0814024,0.0814523,False,0.0816213,False,0.0814523,4.9900000000005496e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.1.0.0,0.081444,0.0818252,False,0.0815308,False,0.0815308,8.679999999999799e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1.0.0,0.0814523,0.0814771,False,0.0815618,False,0.0814771,2.4799999999991496e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.0,0.0815158,0.083037,False,0.0818607,False,0.0818607,0.0003448999999999952,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1.0.1,0.0816213,0.0816462,False,0.08173,False,0.0816462,2.490000000000825e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1.1,0.0817399,0.0817899,False,0.0819588,False,0.0817899,4.999999999999449e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0,0.081775,0.0819758,False,0.0826484,False,0.0819758,0.00020080000000000098,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1.1.0,0.0817899,0.0818144,False,0.0818992,False,0.0818144,2.4499999999996747e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.0,0.0817967,0.0883661,False,0.0831762,False,0.0831762,0.0013795000000000057,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.0.1,0.0818607,0.0826216,False,0.0820331,False,0.0820331,0.0001724000000000031,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.0.1.1.1.1,0.0819588,0.0819836,False,0.0820684,False,0.0819836,2.4800000000005373e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0,0.0819758,0.0820768,False,0.0824142,False,0.0820768,0.00010100000000000386,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.0.1.1,0.0820331,0.0824142,False,0.0821199,False,0.0821199,8.679999999999799e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0.0,0.0820768,0.0821273,False,0.0822959,False,0.0821273,5.049999999999499e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0.0.0,0.0821273,0.0821522,False,0.0822372,False,0.0821522,2.489999999999437e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0.0.1,0.0822959,0.0823212,False,0.0824055,False,0.0823212,2.5299999999991996e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0.1,0.0824142,0.0824648,False,0.0826332,False,0.0824648,5.059999999999787e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0.1.0,0.0824648,0.08249,False,0.0825739,False,0.08249,2.519999999998912e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.0.1.0,0.0826216,0.0830023,False,0.0827083,False,0.0827083,8.669999999999511e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.0.1.1,0.0826332,0.0826582,False,0.0827424,False,0.0826582,2.4999999999997247e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1,0.0826484,0.0827503,False,0.0830865,False,0.0827503,0.00010190000000000199,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1.0,0.0827503,0.082801,False,0.0829693,False,0.082801,5.0700000000000744e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1.0.0,0.082801,0.0828267,False,0.082911,False,0.0828267,2.5700000000003498e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1.0.1,0.0829693,0.0829949,False,0.0830793,False,0.0829949,2.5600000000000622e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.0.0,0.083037,0.0837966,False,0.0832094,False,0.0832094,0.0001724000000000031,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1.1,0.0830865,0.0831375,False,0.0833056,False,0.0831375,5.100000000000937e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1.1.0,0.0831375,0.0831634,False,0.0832475,False,0.0831634,2.589999999999537e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.1,0.0831453,0.0833197,False,0.0840495,False,0.0833197,0.00017439999999999123,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.0.1,0.0831762,0.0862651,False,0.0838659,False,0.0838659,0.0006896999999999875,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.0.1.1.0.0.0.1,0.0832094,0.0835898,False,0.0832961,False,0.0832961,8.669999999999511e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.0.1.1.1,0.0833056,0.0833313,False,0.0834156,False,0.0833313,2.5700000000003498e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.1.0,0.0833197,0.0834224,False,0.0837583,False,0.0834224,0.00010269999999999724,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.1.0.0,0.0834224,0.0834741,False,0.0836416,False,0.0834741,5.1700000000001745e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5301,0,L0.1.1.1.1.0.0.0,0.0834741,0.0834997,False,0.0835834,False,0.0834997,2.5600000000000622e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0,0.00853251,0.00924332,False,0.0193627,False,0.00924332,0.0007108099999999992,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0,0.00924332,0.0137444,False,0.0136921,False,0.0136921,0.004448780000000001,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1,0.0136921,0.014274,False,0.0161206,False,0.014274,0.0005818999999999998,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.0,0.0137444,0.0169326,False,0.0154675,False,0.0154675,0.0017231,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0,0.014274,0.0156525,False,0.015261,False,0.015261,0.000987,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1,0.015261,0.0157561,False,0.0157579,False,0.0157561,0.0004950999999999983,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.0.1,0.0154675,0.0170377,False,0.0163306,False,0.0163306,0.0008631000000000003,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.0,0.0156525,0.0164227,False,0.0160873,False,0.0160873,0.0004347999999999991,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.0,0.0157561,0.0161388,False,0.0159743,False,0.0159743,0.00021820000000000173,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.1,0.0157579,0.0159364,False,0.0160072,False,0.0159364,0.00017850000000000157,1,1,strict_child_lp_bound_improvement,False
