stage,instance,arm,repetition,leaf_id,event,native_status,telemetry_seconds,global_lb_before,global_lb_after,global_lb_gain,verified_ub_before,verified_ub_after,incumbent_improvement,work,simplex_iterations,in_memory_model_reused,produced_global_lb_gain,produced_incumbent_gain
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.0.1.1.0,terminal_mip_complete,empty,41.137,0.225629,0.225629,0.0,0.3623546627845846,0.362355,0.0,1.94299,4472,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.0.1.1.1,terminal_mip_complete,empty,42.8066,0.225733,0.225733,0.0,0.3623546627845846,0.362355,0.0,2.09676,5158,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.0.0.0,terminal_mip_complete,empty,46.0894,0.225932,0.225932,0.0,0.3623546627845846,0.362355,0.0,1.99133,4403,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.0.0.1,terminal_mip_complete,empty,47.7815,0.226139,0.226296,0.00015699999999999048,0.3623546627845846,0.362355,0.0,2.14284,4930,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.0.1.0,terminal_mip_complete,empty,49.3889,0.226296,0.226296,0.0,0.3623546627845846,0.362355,0.0,1.94776,4494,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.0.1.1,terminal_mip_complete,empty,51.0948,0.226516,0.226651,0.00013499999999999623,0.3623546627845846,0.362355,0.0,2.17488,4858,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.1.0.1,terminal_mip_complete,empty,53.4923,0.22668,0.22668,0.0,0.3623546627845846,0.362355,0.0,2.4304,7431,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.1.0.0,terminal_mip_complete,empty,55.1523,0.226704,0.22713,0.0004260000000000097,0.3623546627845846,0.362355,0.0,2.14087,5079,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.1.1.0,terminal_mip_complete,empty,56.4871,0.22713,0.22713,0.0,0.3623546627845846,0.362355,0.0,1.70016,4261,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.0.1.1.1.1,terminal_mip_complete,empty,57.8049,0.227393,0.227666,0.00027299999999999547,0.3623546627845846,0.362355,0.0,1.72609,4047,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.0.0,terminal_mip_complete,empty,60.2804,0.227666,0.227666,0.0,0.3623546627845846,0.362355,0.0,1.66991,4091,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.0.1,terminal_mip_complete,empty,61.605,0.227666,0.227666,0.0,0.3623546627845846,0.362355,0.0,1.72437,3989,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.1.0,terminal_mip_complete,empty,64.2081,0.228288,0.228288,0.0,0.3623546627845846,0.362355,0.0,1.81129,4342,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.1.1,terminal_mip_complete,empty,65.5531,0.228603,0.228922,0.00031899999999998596,0.3623546627845846,0.362355,0.0,1.72867,4180,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.0.0,terminal_mip_complete,empty,67.3537,0.228922,0.228922,0.0,0.3623546627845846,0.362355,0.0,1.79819,4393,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.0.1,terminal_mip_complete,empty,68.7997,0.228922,0.228922,0.0,0.3623546627845846,0.362355,0.0,1.85697,4382,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.1.0.1.0.1,terminal_mip_complete,empty,70.535,0.22922,0.22922,0.0,0.3623546627845846,0.362355,0.0,1.6297,4122,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.1.0.1.0.0,terminal_mip_complete,empty,71.7877,0.229562,0.229562,0.0,0.3623546627845846,0.362355,0.0,1.48248,4042,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.1.0,terminal_mip_complete,empty,73.1618,0.229562,0.229562,0.0,0.3623546627845846,0.362355,0.0,1.7451,4240,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.1.1,terminal_mip_complete,empty,74.558,0.229886,0.230209,0.00032299999999998996,0.3623546627845846,0.362355,0.0,1.82047,4216,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.0.1,terminal_mip_complete,empty,77.5786,0.230209,0.230209,0.0,0.3623546627845846,0.362355,0.0,1.83409,4533,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.0.0,terminal_mip_complete,empty,78.9446,0.230209,0.230856,0.0006470000000000087,0.3623546627845846,0.362355,0.0,1.79447,4574,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.1.0,terminal_mip_complete,empty,80.3925,0.230856,0.230856,0.0,0.3623546627845846,0.362355,0.0,2.02354,5040,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.1.1,terminal_mip_complete,empty,81.8086,0.231179,0.231502,0.0003230000000000177,0.3623546627845846,0.362355,0.0,1.89581,4613,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.0.0,terminal_mip_complete,empty,83.5991,0.231502,0.231502,0.0,0.3623546627845846,0.362355,0.0,1.92272,4574,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.0.1,terminal_mip_complete,empty,84.9775,0.231502,0.231502,0.0,0.3623546627845846,0.362355,0.0,1.86675,4978,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.1.0,terminal_mip_complete,empty,87.1241,0.232149,0.232149,0.0,0.3623546627845846,0.362355,0.0,2.76218,9029,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.1.1,terminal_mip_complete,empty,88.7251,0.232472,0.232795,0.00032299999999998996,0.3623546627845846,0.362355,0.0,2.44303,7152,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.0.0,terminal_mip_complete,empty,93.2074,0.232795,0.232795,0.0,0.3623546627845846,0.362355,0.0,1.87265,4288,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.0.1,terminal_mip_complete,empty,94.6447,0.233118,0.233441,0.0003230000000000177,0.3623546627845846,0.362355,0.0,1.96859,4805,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.1.0,terminal_mip_complete,empty,96.0041,0.233441,0.233441,0.0,0.3623546627845846,0.362355,0.0,1.80705,4212,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.1.1,terminal_mip_complete,empty,97.4594,0.233766,0.23409,0.00032399999999999096,0.3623546627845846,0.362355,0.0,2.01977,5070,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.0.0,terminal_mip_complete,empty,99.6868,0.23409,0.23409,0.0,0.3623546627845846,0.362355,0.0,2.06304,5076,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.0.1,terminal_mip_complete,empty,101.024,0.234414,0.234739,0.00032499999999999196,0.3623546627845846,0.362355,0.0,1.7522,3989,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.1.0,terminal_mip_complete,empty,102.594,0.234739,0.234739,0.0,0.3623546627845846,0.362355,0.0,2.2732,6023,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.1.1,terminal_mip_complete,empty,103.945,0.235063,0.235275,0.00021200000000001773,0.3623546627845846,0.362355,0.0,1.78684,4357,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.0.0,terminal_mip_complete,empty,107.622,0.235389,0.235389,0.0,0.3623546627845846,0.362355,0.0,1.86767,4426,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.0.1,terminal_mip_complete,empty,108.971,0.23545,0.23545,0.0,0.3623546627845846,0.362355,0.0,1.91684,4902,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.1.0.0.1.0,terminal_mip_complete,empty,110.225,0.23545,0.23545,0.0,0.3623546627845846,0.362355,0.0,1.46259,3676,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.1.0.0.1.1,terminal_mip_complete,empty,111.444,0.235537,0.236097,0.0005600000000000049,0.3623546627845846,0.362355,0.0,1.42791,3784,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.1.0,terminal_mip_complete,empty,112.775,0.236097,0.236097,0.0,0.3623546627845846,0.362355,0.0,1.88168,4465,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.0.1.1,terminal_mip_complete,empty,114.147,0.236451,0.236805,0.0003539999999999932,0.3623546627845846,0.362355,0.0,1.86461,4559,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.0.0,terminal_mip_complete,empty,115.879,0.236805,0.236805,0.0,0.3623546627845846,0.362355,0.0,1.93593,5362,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.0.1,terminal_mip_complete,empty,117.715,0.236805,0.236805,0.0,0.3623546627845846,0.362355,0.0,3.00319,9789,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.1.0,terminal_mip_complete,empty,119.86,0.237512,0.237512,0.0,0.3623546627845846,0.362355,0.0,2.87686,8816,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.0.1.1.1.1,terminal_mip_complete,empty,121.25,0.237866,0.23822,0.0003539999999999932,0.3623546627845846,0.362355,0.0,1.964,4847,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.0.0,terminal_mip_complete,empty,124.365,0.23822,0.23822,0.0,0.3623546627845846,0.362355,0.0,1.79191,4399,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.0.1,terminal_mip_complete,empty,125.809,0.23822,0.23822,0.0,0.3623546627845846,0.362355,0.0,2.11318,5199,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.1.0,terminal_mip_complete,empty,127.633,0.238928,0.238928,0.0,0.3623546627845846,0.362355,0.0,1.95232,4655,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.0.1.1,terminal_mip_complete,empty,129.037,0.239282,0.239636,0.0003539999999999932,0.3623546627845846,0.362355,0.0,1.88251,4790,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.0.0,terminal_mip_complete,empty,130.749,0.239636,0.239636,0.0,0.3623546627845846,0.362355,0.0,1.87627,4583,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.0.1,terminal_mip_complete,empty,132.208,0.239636,0.239636,0.0,0.3623546627845846,0.362355,0.0,2.1509,5537,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.1.0,terminal_mip_complete,empty,134.049,0.240343,0.240343,0.0,0.3623546627845846,0.362355,0.0,2.11965,5469,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.0.1.1.1,terminal_mip_complete,empty,135.431,0.240697,0.241051,0.0003539999999999932,0.3623546627845846,0.362355,0.0,1.97386,4901,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.0.0,terminal_mip_complete,empty,137.485,0.241051,0.241051,0.0,0.3623546627845846,0.362355,0.0,1.80226,4749,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.0.1,terminal_mip_complete,empty,138.939,0.241051,0.241051,0.0,0.3623546627845846,0.362355,0.0,2.04651,5137,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.1.0,terminal_mip_complete,empty,140.985,0.241759,0.241759,0.0,0.3623546627845846,0.362355,0.0,1.8778,4639,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.0.1.1,terminal_mip_complete,empty,142.378,0.242113,0.242467,0.0003539999999999932,0.3623546627845846,0.362355,0.0,2.07588,5726,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.0.0,terminal_mip_complete,empty,144.055,0.242467,0.242467,0.0,0.3623546627845846,0.362355,0.0,1.73698,4249,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.0.1,terminal_mip_complete,empty,145.414,0.242467,0.242467,0.0,0.3623546627845846,0.362355,0.0,1.92958,4964,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.1.0,terminal_mip_complete,empty,147.175,0.243174,0.243174,0.0,0.3623546627845846,0.362355,0.0,1.97321,4777,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.1.1.1.1.1.1.1,terminal_mip_complete,empty,148.511,0.243197,0.243197,0.0,0.3623546627845846,0.362355,0.0,1.81436,4702,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.1.0.0.0.0,terminal_mip_complete,empty,149.774,0.243197,0.243197,0.0,0.3623546627845846,0.362355,0.0,1.50531,3897,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.1.0.0.0.1,terminal_mip_complete,empty,150.999,0.243284,0.243882,0.0005979999999999874,0.3623546627845846,0.362355,0.0,1.4809,3668,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.0.1,terminal_mip_complete,empty,157.279,0.243882,0.243882,0.0,0.3623546627845846,0.362355,0.0,2.85601,10630,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.0.0,terminal_mip_complete,empty,158.656,0.243882,0.24459,0.0007080000000000142,0.3623546627845846,0.362355,0.0,1.89123,5079,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.1.0,terminal_mip_complete,empty,160.167,0.24459,0.24459,0.0,0.3623546627845846,0.362355,0.0,2.1837,5369,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.0.1.1,terminal_mip_complete,empty,161.703,0.244944,0.245297,0.0003529999999999922,0.3623546627845846,0.362355,0.0,2.2806,5925,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.0.0,terminal_mip_complete,empty,163.537,0.245297,0.245297,0.0,0.3623546627845846,0.362355,0.0,2.00771,4815,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.0.1,terminal_mip_complete,empty,165.216,0.245297,0.245297,0.0,0.3623546627845846,0.362355,0.0,2.44733,8215,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.1.0,terminal_mip_complete,empty,167.427,0.246005,0.246005,0.0,0.3623546627845846,0.362355,0.0,2.58906,5636,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.0.1.1.1,terminal_mip_complete,empty,169.299,0.246359,0.246713,0.0003539999999999932,0.3623546627845846,0.362355,0.0,2.61941,5739,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.0.0,terminal_mip_complete,empty,172.554,0.246713,0.246713,0.0,0.3623546627845846,0.362355,0.0,2.44953,5260,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.0.1,terminal_mip_complete,empty,174.402,0.247067,0.247421,0.0003539999999999932,0.3623546627845846,0.362355,0.0,2.61369,5915,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.1.0,terminal_mip_complete,empty,176.18,0.247421,0.247421,0.0,0.3623546627845846,0.362355,0.0,2.51355,5520,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.0.1.1,terminal_mip_complete,empty,178.137,0.247774,0.248128,0.0003539999999999932,0.3623546627845846,0.362355,0.0,2.75984,6254,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.0.0,terminal_mip_complete,empty,180.302,0.248128,0.248128,0.0,0.3623546627845846,0.362355,0.0,2.60199,6269,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.0.1,terminal_mip_complete,empty,182.891,0.248128,0.248128,0.0,0.3623546627845846,0.362355,0.0,4.47375,12200,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.1.0,terminal_mip_complete,empty,185.568,0.248836,0.248836,0.0,0.3623546627845846,0.362355,0.0,3.78251,11865,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.0.1.1.1.1,terminal_mip_complete,empty,187.608,0.24919,0.249544,0.0003539999999999932,0.3623546627845846,0.362355,0.0,2.82428,6555,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.0.0,terminal_mip_complete,empty,190.636,0.249544,0.249544,0.0,0.3623546627845846,0.362355,0.0,2.85491,6456,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.0.1,terminal_mip_complete,empty,192.572,0.249544,0.249544,0.0,0.3623546627845846,0.362355,0.0,2.83023,6350,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.1.0,terminal_mip_complete,empty,196.549,0.250251,0.250251,0.0,0.3623546627845846,0.362355,0.0,3.06872,6691,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.0.1.1,terminal_mip_complete,empty,198.474,0.250605,0.250654,4.899999999996574e-05,0.3623546627845846,0.362355,0.0,2.82449,7058,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.0.0,terminal_mip_complete,empty,202.163,0.250959,0.250959,0.0,0.3623546627845846,0.362355,0.0,3.88845,8534,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.0.1,terminal_mip_complete,empty,204.229,0.250959,0.250959,0.0,0.3623546627845846,0.362355,0.0,3.18491,7466,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.0.1.1.1.0,terminal_mip_complete,empty,206.716,0.251196,0.251196,0.0,0.3623546627845846,0.362355,0.0,1.60176,4445,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.0.0.1.0.1.1.1.1,terminal_mip_complete,empty,207.976,0.251286,0.251667,0.0003809999999999647,0.3623546627845846,0.362355,0.0,1.48984,4037,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.1.0,terminal_mip_complete,empty,210.576,0.251667,0.251667,0.0,0.3623546627845846,0.362355,0.0,3.81801,8260,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.0.1.1.1,terminal_mip_complete,empty,213.286,0.252021,0.252375,0.00035400000000002096,0.3623546627845846,0.362355,0.0,4.00477,8797,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.0.1,terminal_mip_complete,empty,217.391,0.252375,0.252375,0.0,0.3623546627845846,0.362355,0.0,3.91937,7691,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.0.0,terminal_mip_complete,empty,220.227,0.252375,0.253082,0.0007069999999999577,0.3623546627845846,0.362355,0.0,4.24302,9064,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.1.0,terminal_mip_complete,empty,223.618,0.253082,0.253082,0.0,0.3623546627845846,0.362355,0.0,5.76591,14087,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.0.1.1,terminal_mip_complete,empty,228.046,0.253436,0.25379,0.00035400000000002096,0.3623546627845846,0.362355,0.0,7.30936,19817,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.0.0,terminal_mip_complete,empty,232.354,0.25379,0.25379,0.0,0.3623546627845846,0.362355,0.0,5.45342,11813,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.0.1,terminal_mip_complete,empty,235.865,0.254144,0.254498,0.00035400000000002096,0.3623546627845846,0.362355,0.0,5.2357,11370,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.1.0,terminal_mip_complete,empty,239.342,0.254498,0.254498,0.0,0.3623546627845846,0.362355,0.0,5.61433,13258,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.0.1.1.1.1.1,terminal_mip_complete,empty,243.752,0.254852,0.255206,0.00035399999999996545,0.3623546627845846,0.362355,0.0,6.98359,15365,,True,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.1.0.0.0.0.0,terminal_mip_complete,empty,251.833,0.255206,0.255206,0.0,0.3623546627845846,0.362355,0.0,8.94161,17847,,False,False
stage2,tight_T_seed5102,C3-REPLICA,0,R.0.1.1.0.1.0.0.0.0.1,terminal_mip_complete,empty,258.948,0.255206,0.255206,0.0,0.3623546627845846,0.362355,0.0,11.0646,28218,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.0.0,terminal_mip_complete,empty,9.34403,0.149245,0.149245,0.0,0.2849628509699851,0.284963,0.0,0.901658,3110,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.0.1,terminal_mip_complete,empty,10.3433,0.149431,0.149569,0.00013799999999999923,0.2849628509699851,0.284963,0.0,1.03384,3444,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.1.1,terminal_mip_complete,empty,11.2406,0.149569,0.149569,0.0,0.2849628509699851,0.284963,0.0,0.876788,2935,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.0.1.0,terminal_mip_complete,empty,12.1581,0.149594,0.14985,0.0002560000000000062,0.2849628509699851,0.284963,0.0,0.960246,3307,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.0.0,terminal_mip_complete,empty,13.9156,0.149894,0.149894,0.0,0.2849628509699851,0.284963,0.0,0.948868,3338,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.0.1,terminal_mip_complete,empty,14.8684,0.15008,0.150234,0.00015400000000001524,0.2849628509699851,0.284963,0.0,1.02379,3555,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.1.0,terminal_mip_complete,empty,15.8584,0.150234,0.150234,0.0,0.2849628509699851,0.284963,0.0,1.10769,3644,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.0.1.1.1,terminal_mip_complete,empty,16.9815,0.150455,0.150686,0.00023099999999998122,0.2849628509699851,0.284963,0.0,1.45764,4464,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.0.1,terminal_mip_complete,empty,19.2443,0.150686,0.150686,0.0,0.2849628509699851,0.284963,0.0,1.21884,4141,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.0.0,terminal_mip_complete,empty,20.3769,0.150686,0.150686,0.0,0.2849628509699851,0.284963,0.0,1.58351,4982,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.1.0,terminal_mip_complete,empty,21.8415,0.151169,0.151169,0.0,0.2849628509699851,0.284963,0.0,1.3937,4345,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.0.1.1,terminal_mip_complete,empty,23.1453,0.15141,0.151652,0.00024200000000001998,0.2849628509699851,0.284963,0.0,1.95822,7270,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.0.0,terminal_mip_complete,empty,25.0754,0.151652,0.151652,0.0,0.2849628509699851,0.284963,0.0,1.42629,4260,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.0.1,terminal_mip_complete,empty,26.165,0.151894,0.152135,0.00024099999999999122,0.2849628509699851,0.284963,0.0,1.42836,4468,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.1.1,terminal_mip_complete,empty,27.2761,0.152135,0.152135,0.0,0.2849628509699851,0.284963,0.0,1.46391,4295,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.0.1.1.1.1.0,terminal_mip_complete,empty,28.3981,0.152135,0.152629,0.0004939999999999944,0.2849628509699851,0.284963,0.0,1.53636,4678,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.0.0,terminal_mip_complete,empty,32.0797,0.152629,0.152629,0.0,0.2849628509699851,0.284963,0.0,1.38645,4164,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.0.1,terminal_mip_complete,empty,33.1642,0.152629,0.152629,0.0,0.2849628509699851,0.284963,0.0,1.40151,4152,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.1.0,terminal_mip_complete,empty,35.0907,0.153124,0.153124,0.0,0.2849628509699851,0.284963,0.0,1.47058,4385,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.0.1.1,terminal_mip_complete,empty,36.2171,0.153371,0.153619,0.0002479999999999982,0.2849628509699851,0.284963,0.0,1.50885,4455,,True,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.0.1,terminal_mip_complete,empty,37.801,0.153619,0.153619,0.0,0.2849628509699851,0.284963,0.0,1.50522,4488,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.0.0,terminal_mip_complete,empty,38.9339,0.153619,0.153619,0.0,0.2849628509699851,0.284963,0.0,1.46266,4321,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.1.0,terminal_mip_complete,empty,40.4813,0.154155,0.154155,0.0,0.2849628509699851,0.284963,0.0,1.60839,4620,,False,False
stage2,tight_T_seed5103,C3-REPLICA,0,R.0.1.0.1.1.0.0.1.1.1,terminal_mip_complete,empty,41.4989,0.154427,0.154705,0.00027800000000000047,0.2849628509699851,0.284963,0.0,1.28372,3962,,True,False
