source_csv,interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path,interval_lower_bound,incumbent_upper_bound,interval_status,reason,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M2_high_transfer_seed7104_relaxation_only_300s.intervals.csv,13,0.224029181366,0.228601205475,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224029181366,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.224029181366,0.585219086017,0,1,0,0,0,0,0,0,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,0,0,0.0206402171405,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.082560868562,0,1,0,0,0,0,0,29.6374301,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,1,0.0206402171405,0.041280434281,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206402171405,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0206402171405,0.082560868562,0,1,0,0,0,0,0,29.2386647,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,2,0.041280434281,0.0619206514215,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041280434281,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.041280434281,0.082560868562,0,1,0,0,0,0,0,29.0193729,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,3,0.0619206514215,0.082560868562,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082560868562,0.082560868562,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.082560868562,0.082560868562,0,0,0,0,0,0,0,13.6291584,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,4,0,0.0103201085702,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.082560868562,0,1,0,0,0,0,0,29.3845982,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,5,0.0103201085702,0.0206402171405,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103201085702,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0103201085702,0.082560868562,0,1,0,0,0,0,0,29.2967432,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,6,0,0.00516005428512,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082560868562,0.082560868562,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.082560868562,0.082560868562,0,0,0,0,0,0,0,12.3367188,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,7,0.00516005428512,0.0103201085702,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082560868562,0.082560868562,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.082560868562,0.082560868562,0,0,0,0,0,0,0,28.4438011,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,8,0.0103201085702,0.0154801628554,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103201085702,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0103201085702,0.082560868562,0,1,0,0,0,0,0,29.2664309,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,9,0.0154801628554,0.0206402171405,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154801628554,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0154801628554,0.082560868562,0,1,0,0,0,0,0,29.1582504,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,10,0.0103201085702,0.0129001357128,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103201085702,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0103201085702,0.082560868562,0,1,0,0,0,0,0,11.6524719,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_compact_bc_300s.intervals.csv,11,0.0129001357128,0.0154801628554,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129001357128,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0129001357128,0.082560868562,0,1,0,0,0,0,0,10.5303148,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,0,0,0.0206402171405,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.082560868562,0,1,0,0,0,0,0,29.555715,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,1,0.0206402171405,0.041280434281,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206402171405,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0206402171405,0.082560868562,0,1,0,0,0,0,0,29.2185423,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,2,0.041280434281,0.0619206514215,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041280434281,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.041280434281,0.082560868562,0,1,0,0,0,0,0,28.9728286,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,3,0.0619206514215,0.082560868562,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082560868562,0.082560868562,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.082560868562,0.082560868562,0,0,0,0,0,0,0,13.6040152,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,4,0,0.0103201085702,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.082560868562,0,1,0,0,0,0,0,29.4260796,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,5,0.0103201085702,0.0206402171405,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103201085702,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0103201085702,0.082560868562,0,1,0,0,0,0,0,29.2498109,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,6,0,0.00516005428512,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082560868562,0.082560868562,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.082560868562,0.082560868562,0,0,0,0,0,0,0,12.2503599,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,7,0.00516005428512,0.0103201085702,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082560868562,0.082560868562,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.082560868562,0.082560868562,0,0,0,0,0,0,0,28.2315204,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,8,0.0103201085702,0.0154801628554,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103201085702,0.082560868562,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0103201085702,0.082560868562,0,1,0,0,0,0,0,29.1879329,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,9,0.0154801628554,0.0206402171405,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154801628554,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0154801628554,0.082560868562,0,1,0,0,0,0,0,29.1734281,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,10,0.0103201085702,0.0129001357128,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103201085702,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0103201085702,0.082560868562,0,1,0,0,0,0,0,11.6707384,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_lowgini_round\raw\generated_diag_V20_M3_dense_duration_seed7105_relaxation_only_300s.intervals.csv,11,0.0129001357128,0.0154801628554,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129001357128,0.082560868562,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0129001357128,0.082560868562,0,1,0,0,0,0,0,10.5011616,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
