number,id,arm,stage,process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source,same_state_observations,last_observed_process_seconds,last_observed_exact_phase_seconds
21,C2,warm-off,warm_dev_v3,5.4253201999999998,2.7602729999999998,native_root_processing_bound,L0.0,0.71809634054955385,,0.71809634054955385,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.4253201999999998,2.7602729999999998
21,C2,warm-off,warm_dev_v3,5.4518827999999999,2.7868355999999999,native_root_processing_bound,L0.0,0.72079479193422435,,0.72079479193422435,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.4518827999999999,2.7868355999999999
21,C2,warm-off,warm_dev_v3,5.7456785999999997,3.0806313999999997,native_root_processing_bound,L0.0,0.72359173918804187,,0.72359173918804187,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.7456785999999997,3.0806313999999997
21,C2,warm-off,warm_dev_v3,5.7684857999999997,3.1034386,native_root_processing_bound,L0.0,0.72360708966121146,,0.72360708966121146,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.7684857999999997,3.1034386
21,C2,warm-off,warm_dev_v3,5.7930108999999996,3.1279637,native_root_processing_bound,L0.0,0.72384533257378658,,0.72384533257378658,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,5.7930108999999996,3.1279637
21,C2,warm-off,warm_dev_v3,6.0410421999999997,3.3759950000000001,native_root_processing_bound,L0.0,0.7250713958140047,,0.7250713958140047,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.0410421999999997,3.3759950000000001
21,C2,warm-off,warm_dev_v3,6.0710911000000003,3.4060439000000002,native_root_processing_bound,L0.0,0.72507676450690095,,0.72507676450690095,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.0710911000000003,3.4060439000000002
21,C2,warm-off,warm_dev_v3,6.0926295000000001,3.4275823000000001,native_root_processing_bound,L0.0,0.72530664472239403,,0.72530664472239403,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.0926295000000001,3.4275823000000001
21,C2,warm-off,warm_dev_v3,6.3110195999999998,3.6459723999999998,native_root_processing_bound,L0.0,0.72570414035884012,,0.72570414035884012,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.3110195999999998,3.6459723999999998
21,C2,warm-off,warm_dev_v3,6.3289952999999999,3.6639480999999998,native_root_processing_bound,L0.0,0.7257614868946668,,0.7257614868946668,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.3289952999999999,3.6639480999999998
21,C2,warm-off,warm_dev_v3,6.3659189999999999,3.7008717999999998,native_root_processing_bound,L0.0,0.72597349330277228,,0.72597349330277228,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.3659189999999999,3.7008717999999998
21,C2,warm-off,warm_dev_v3,6.6001212999999996,3.9350740999999996,native_root_processing_bound,L0.0,0.72657930722644259,,0.72657930722644259,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.6001212999999996,3.9350740999999996
21,C2,warm-off,warm_dev_v3,6.6293328999999996,3.9642856999999996,native_root_processing_bound,L0.0,0.7266292865894981,,0.7266292865894981,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.6293328999999996,3.9642856999999996
21,C2,warm-off,warm_dev_v3,6.6565718,3.9915246,native_root_processing_bound,L0.0,0.7267897372249047,,0.7267897372249047,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.6565718,3.9915246
21,C2,warm-off,warm_dev_v3,6.8993462000000001,4.234299,native_root_processing_bound,L0.0,0.72730977273454944,,0.72730977273454944,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.8993462000000001,4.234299
21,C2,warm-off,warm_dev_v3,6.9306456999999995,4.2655985000000003,native_root_processing_bound,L0.0,0.72735735547758151,,0.72735735547758151,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,6.9306456999999995,4.2655985000000003
21,C2,warm-off,warm_dev_v3,7.1798660999999999,4.5148188999999999,native_root_processing_bound,L0.0,0.7277663533577261,,0.7277663533577261,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.1798660999999999,4.5148188999999999
21,C2,warm-off,warm_dev_v3,7.2300173999999995,4.5649702000000003,native_root_processing_bound,L0.0,0.72785064476186379,,0.72785064476186379,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.2300173999999995,4.5649702000000003
21,C2,warm-off,warm_dev_v3,7.4576381999999999,4.7925909999999998,native_root_processing_bound,L0.0,0.72799637902685432,,0.72799637902685432,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.4576381999999999,4.7925909999999998
21,C2,warm-off,warm_dev_v3,7.5131896999999999,4.8481424999999998,native_root_processing_bound,L0.0,0.72820342317216891,,0.72820342317216891,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.5131896999999999,4.8481424999999998
21,C2,warm-off,warm_dev_v3,7.7863313999999999,5.1212841999999998,native_root_processing_bound,L0.0,0.72846443129737415,,0.72846443129737415,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.7863313999999999,5.1212841999999998
21,C2,warm-off,warm_dev_v3,7.8077477000000002,5.1427005000000001,native_root_processing_bound,L0.0,0.7285027481074493,,0.7285027481074493,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.8077477000000002,5.1427005000000001
21,C2,warm-off,warm_dev_v3,7.8221585000000005,5.1571113000000004,native_root_processing_bound,L0.0,0.72852078470834636,,0.72852078470834636,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,7.8221585000000005,5.1571113000000004
21,C2,warm-off,warm_dev_v3,8.0494693000000002,5.3844221000000001,native_root_processing_bound,L0.0,0.72862427526050755,,0.72862427526050755,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,8.0494693000000002,5.3844221000000001
21,C2,warm-off,warm_dev_v3,8.3971245000000003,5.7320772999999994,native_root_processing_bound,L0.0,0.7286662202322387,,0.7286662202322387,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,8.3971245000000003,5.7320772999999994
21,C2,warm-off,warm_dev_v3,8.6451637999999988,5.9801165999999997,native_root_processing_bound,L0.0,0.72878275595816833,,0.72878275595816833,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,8.6451637999999988,5.9801165999999997
21,C2,warm-off,warm_dev_v3,8.7314883999999999,6.0664411999999999,native_root_processing_bound,L0.0,0.72882051133282055,,0.72882051133282055,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,8.7314883999999999,6.0664411999999999
21,C2,warm-off,warm_dev_v3,9.4715762999999988,6.8065290999999997,native_root_processing_bound,L0.0,0.72882442672136416,,0.72882442672136416,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,9.4715762999999988,6.8065290999999997
21,C2,warm-off,warm_dev_v3,9.8376568999999989,7.1726096999999998,terminal_mip_bound_improvement,L0.0,0.72893351811323148,,0.72893351811323148,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,9.8376568999999989,7.1726096999999998
21,C2,warm-off,warm_dev_v3,9.8974365999999989,7.2323893999999997,terminal_mip_bound_improvement,L0.0,0.72897279159590234,,0.72897279159590234,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,9.8974365999999989,7.2323893999999997
21,C2,warm-off,warm_dev_v3,9.969142699999999,7.3040954999999999,terminal_mip_bound_improvement,L0.0,0.72996642758879327,,0.72996642758879327,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,9.969142699999999,7.3040954999999999
21,C2,warm-off,warm_dev_v3,10.027325600000001,7.3622784000000001,terminal_mip_bound_improvement,L0.0,0.73095850655937344,,0.73095850655937344,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,10.027325600000001,7.3622784000000001
21,C2,warm-off,warm_dev_v3,10.040958400000001,7.3759112,terminal_mip_bound_improvement,L0.0,0.73101251502929609,,0.73101251502929609,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,10.040958400000001,7.3759112
21,C2,warm-off,warm_dev_v3,13.253558699999999,10.588511500000001,terminal_mip_bound_improvement,L0.0,0.73292879028540225,,0.73292879028540225,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,13.253558699999999,10.588511500000001
21,C2,warm-off,warm_dev_v3,14.4719373,11.8068901,terminal_mip_bound_improvement,L0.0,0.73625706657953205,,0.73625706657953205,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,14.4719373,11.8068901
21,C2,warm-off,warm_dev_v3,14.89751,12.2324628,terminal_mip_bound_improvement,L0.0,0.73808980897238985,,0.73808980897238985,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,14.89751,12.2324628
21,C2,warm-off,warm_dev_v3,15.9781619,13.3131147,terminal_mip_bound_improvement,L0.0,0.73852901743780097,,0.73852901743780097,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,15.9781619,13.3131147
21,C2,warm-off,warm_dev_v3,16.3066858,13.6416386,terminal_mip_bound_improvement,L0.0,0.73949826608159752,,0.73949826608159752,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,16.3066858,13.6416386
21,C2,warm-off,warm_dev_v3,16.566202499999999,13.901155300000001,terminal_mip_bound_improvement,L0.0,0.73974919697103503,,0.73974919697103503,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,16.566202499999999,13.901155300000001
21,C2,warm-off,warm_dev_v3,16.826189499999998,14.1611423,terminal_mip_bound_improvement,L0.0,0.73995195095893074,,0.73995195095893074,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,16.826189499999998,14.1611423
21,C2,warm-off,warm_dev_v3,33.830671100000004,31.1656239,terminal_mip_bound_improvement,L0.0,0.74289784525846858,,0.74289784525846858,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,33.830671100000004,31.1656239
21,C2,warm-off,warm_dev_v3,34.267614899999998,31.602567699999998,terminal_mip_bound_improvement,L0.0,0.74291409266494102,,0.74291409266494102,0.82996341317177524,1,1,gurobi_cb_mip_objbnd_valid_native_bound,1,34.267614899999998,31.602567699999998
