instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
gcap_smoke_V4_M1.txt,20260626,1,hga-tgbc,deterministic_tgbc_greedy_mode_0,0.135,0.075,0.4,1,4,3,3,0,"457",true,5.58e-05,true,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,2,hga-tgbc,deterministic_tgbc_local_mode_0,0,0,0,1,4,4,4,0,"581",true,0.0001545,true,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,3,hga-tgbc,deterministic_tgbc_q_polish_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0002645,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,4,hga-tgbc,deterministic_tgbc_greedy_mode_1,0,0,0,1,4,4,4,0,"577",true,0.0002739,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,5,hga-tgbc,deterministic_tgbc_local_mode_1,0,0,0,1,4,4,4,0,"577",true,0.000429,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,6,hga-tgbc,deterministic_tgbc_q_polish_mode_1,0,0,0,1,4,4,4,0,"563",true,0.0004916,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,7,hga-tgbc,deterministic_tgbc_greedy_mode_2,0,0,0,1,4,4,4,0,"577",true,0.0004989,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,8,hga-tgbc,deterministic_tgbc_local_mode_2,0,0,0,1,4,4,4,0,"577",true,0.0006196,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,9,hga-tgbc,deterministic_tgbc_q_polish_mode_2,0,0,0,1,4,4,4,0,"563",true,0.0006728,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,10,hga-tgbc,tgbc_pair_seed_mode_0,0.135,0.075,0.4,1,4,3,3,0,"457",true,0.0006992,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,11,hga-tgbc,tgbc_pair_beam_seed_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0007657,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,12,hga-tgbc,tgbc_quantity_beam_seed_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0008144,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,13,hga-tgbc,tgbc_pair_seed_guided_mode_0,0,0,0,1,4,4,4,0,"581",true,0.000877,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,14,hga-tgbc,tgbc_pair_seed_q_polish_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0009664,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,15,hga-tgbc,tgbc_pair_beam_guided_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0010762,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,16,hga-tgbc,tgbc_quantity_beam_guided_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0011843,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,17,hga-tgbc,tgbc_pair_beam_q_polish_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0012336,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,18,hga-tgbc,tgbc_quantity_beam_q_polish_mode_0,0,0,0,1,4,4,4,0,"563",true,0.0012853,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,19,hga-tgbc,tgbc_pair_seed_mode_1,0,0,0,1,4,4,4,0,"577",true,0.001309,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,20,hga-tgbc,tgbc_pair_beam_seed_mode_1,0,0,0,1,4,4,4,0,"577",true,0.0013656,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,21,hga-tgbc,tgbc_quantity_beam_seed_mode_1,0,0,0,1,4,4,4,0,"563",true,0.0014077,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,22,hga-tgbc,tgbc_pair_seed_guided_mode_1,0,0,0,1,4,4,4,0,"577",true,0.0015305,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,23,hga-tgbc,tgbc_pair_seed_q_polish_mode_1,0,0,0,1,4,4,4,0,"563",true,0.0015802,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,24,hga-tgbc,tgbc_pair_beam_guided_mode_1,0,0,0,1,4,4,4,0,"577",true,0.0017126,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,25,hga-tgbc,tgbc_quantity_beam_guided_mode_1,0,0,0,1,4,4,4,0,"563",true,0.001878,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,26,hga-tgbc,tgbc_pair_beam_q_polish_mode_1,0,0,0,1,4,4,4,0,"563",true,0.0019341,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,27,hga-tgbc,tgbc_quantity_beam_q_polish_mode_1,0,0,0,1,4,4,4,0,"563",true,0.0019836,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,28,hga-tgbc,tgbc_pair_seed_mode_2,0,0,0,1,4,4,4,0,"577",true,0.0020057,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,29,hga-tgbc,tgbc_pair_beam_seed_mode_2,0,0,0,1,4,4,4,0,"577",true,0.0020584,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,30,hga-tgbc,tgbc_quantity_beam_seed_mode_2,0,0,0,1,4,4,4,0,"563",true,0.0020945,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,31,hga-tgbc,tgbc_pair_seed_guided_mode_2,0,0,0,1,4,4,4,0,"577",true,0.0022149,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,32,hga-tgbc,tgbc_pair_seed_q_polish_mode_2,0,0,0,1,4,4,4,0,"563",true,0.0022607,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,33,hga-tgbc,tgbc_pair_beam_guided_mode_2,0,0,0,1,4,4,4,0,"577",true,0.0023705,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,34,hga-tgbc,tgbc_quantity_beam_guided_mode_2,0,0,0,1,4,4,4,0,"563",true,0.0024762,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,35,hga-tgbc,tgbc_pair_beam_q_polish_mode_2,0,0,0,1,4,4,4,0,"563",true,0.0025235,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
gcap_smoke_V4_M1.txt,20260626,36,hga-tgbc,tgbc_quantity_beam_q_polish_mode_2,0,0,0,1,4,4,4,0,"563",true,0.0025709,false,results\tgbc_migration_round\incumbents\v4_hga_tgbc_v6.json
