panel_row_id,run_id,instance_id,V,M,scenario,round35_pattern,arm,U_proof_launch,U_anchor_launch,normalization_source,anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,proof_range_lower,proof_range_upper,anchor_width,active_width,local_leaf_id,local_lp_status,local_lp_lower_bound,interval_row_families,interval_row_family_count,cutoff_derived_rows
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.35363892908469974,0.35363892908469974,proof,2,0.17681946454234987,0.2652291968135248,1,0.17681946454234987,0.2652291968135248,0,0,0.35363892908469974,0.08840973227117493,0.08840973227117493,L2,OPTIMAL,0.23593037105001993,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.35363892908469974,0.35363892908469974,proof,3,0.2652291968135248,0.35363892908469974,1,0.2652291968135248,0.35363892908469974,0,0,0.35363892908469974,0.08840973227117493,0.08840973227117493,L3,OPTIMAL,0.32434010332119489,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__ss__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.42185791230189496,0.42185791230189496,proof,0,0,0.10546447807547374,1,0,0.10546447807547374,0,0,0.42185791230189496,0.10546447807547374,0.10546447807547374,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__ss__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.42185791230189496,0.42185791230189496,proof,1,0.10546447807547374,0.21092895615094748,1,0.10546447807547374,0.21092895615094748,0,0,0.42185791230189496,0.10546447807547374,0.10546447807547374,L1,OPTIMAL,0.16848399870041933,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__ss__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.42185791230189496,0.42185791230189496,proof,2,0.21092895615094748,0.31639343422642119,1,0.21092895615094748,0.31639343422642119,0,0,0.42185791230189496,0.10546447807547371,0.10546447807547371,L2,OPTIMAL,0.27003986265861757,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__ss__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.42185791230189496,0.42185791230189496,proof,3,0.31639343422642119,0.42185791230189496,1,0.31639343422642119,0.42185791230189496,0,0,0.42185791230189496,0.10546447807547377,0.10546447807547377,L3,OPTIMAL,0.37550434073409128,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_p__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.35363892908469974,0.42185791230189496,proof,0,0,0.10546447807547374,1,0,0.10546447807547374,0,0,0.35363892908469974,0.10546447807547374,0.10546447807547374,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_p__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.35363892908469974,0.42185791230189496,proof,1,0.10546447807547374,0.21092895615094748,1,0.10546447807547374,0.21092895615094748,0,0,0.35363892908469974,0.10546447807547374,0.10546447807547374,L1,OPTIMAL,0.16848399870041939,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_p__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.35363892908469974,0.42185791230189496,proof,2,0.21092895615094748,0.31639343422642119,1,0.21092895615094748,0.31639343422642119,0,0,0.35363892908469974,0.10546447807547371,0.10546447807547371,L2,OPTIMAL,0.27003983917370905,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_p__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.35363892908469974,0.42185791230189496,proof,3,0.31639343422642119,0.42185791230189496,1,0.31639343422642119,0.35363892908469974,1,0,0.35363892908469974,0.10546447807547377,0.03724549485827855,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_a__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.35363892908469974,0.42185791230189496,anchor,0,0,0.10546447807547374,1,0,0.10546447807547374,0,0,0.35363892908469974,0.10546447807547374,0.10546447807547374,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_a__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.35363892908469974,0.42185791230189496,anchor,1,0.10546447807547374,0.21092895615094748,1,0.10546447807547374,0.21092895615094748,0,0,0.35363892908469974,0.10546447807547374,0.10546447807547374,L1,OPTIMAL,0.16848399870041939,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_a__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.35363892908469974,0.42185791230189496,anchor,2,0.21092895615094748,0.31639343422642119,1,0.21092895615094748,0.31639343422642119,0,0,0.35363892908469974,0.10546447807547371,0.10546447807547371,L2,OPTIMAL,0.27003983917370905,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__bw_a__1800s,round32_multi_m_tight_T_V20_M2_seed89001413,20,2,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.35363892908469974,0.42185791230189496,anchor,3,0.31639343422642119,0.42185791230189496,1,0.31639343422642119,0.35363892908469974,1,0,0.35363892908469974,0.10546447807547377,0.03724549485827855,L3,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__hh__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.28496285096998508,0.28496285096998508,proof,0,0,0.071240712742496271,1,0,0.071240712742496271,0,0,0.28496285096998508,0.07124071274249627,0.07124071274249627,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__hh__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.28496285096998508,0.28496285096998508,proof,1,0.071240712742496271,0.14248142548499254,1,0.071240712742496271,0.14248142548499254,0,0,0.28496285096998508,0.07124071274249627,0.07124071274249627,L1,OPTIMAL,0.13196642219552804,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__hh__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.28496285096998508,0.28496285096998508,proof,2,0.14248142548499254,0.21372213822748881,1,0.14248142548499254,0.21372213822748881,0,0,0.28496285096998508,0.07124071274249627,0.07124071274249627,L2,OPTIMAL,0.19700419887762269,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__hh__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,HH,0.28496285096998508,0.28496285096998508,proof,3,0.21372213822748881,0.28496285096998508,1,0.21372213822748881,0.28496285096998508,0,0,0.28496285096998508,0.07124071274249627,0.07124071274249627,L3,OPTIMAL,0.26824491162011888,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__ss__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.47493373175620823,0.47493373175620823,proof,0,0,0.11873343293905206,1,0,0.11873343293905206,0,0,0.47493373175620823,0.11873343293905206,0.11873343293905206,L0,OPTIMAL,0.086601150589438791,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__ss__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.47493373175620823,0.47493373175620823,proof,1,0.11873343293905206,0.23746686587810412,1,0.11873343293905206,0.23746686587810412,0,0,0.47493373175620823,0.11873343293905206,0.11873343293905206,L1,OPTIMAL,0.17325620633168218,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__ss__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.47493373175620823,0.47493373175620823,proof,2,0.23746686587810412,0.3562002988171562,1,0.23746686587810412,0.3562002988171562,0,0,0.47493373175620823,0.11873343293905209,0.11873343293905209,L2,OPTIMAL,0.29198963927073418,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__ss__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,SS,0.47493373175620823,0.47493373175620823,proof,3,0.3562002988171562,0.47493373175620823,1,0.3562002988171562,0.47493373175620823,0,0,0.47493373175620823,0.11873343293905203,0.11873343293905203,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_p__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.28496285096998508,0.47493373175620823,proof,0,0,0.11873343293905206,1,0,0.11873343293905206,0,0,0.28496285096998508,0.11873343293905206,0.11873343293905206,L0,OPTIMAL,0.086601150589438861,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_p__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.28496285096998508,0.47493373175620823,proof,1,0.11873343293905206,0.23746686587810412,1,0.11873343293905206,0.23746686587810412,0,0,0.28496285096998508,0.11873343293905206,0.11873343293905206,L1,OPTIMAL,0.17325620633168196,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_p__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.28496285096998508,0.47493373175620823,proof,2,0.23746686587810412,0.3562002988171562,1,0.23746686587810412,0.28496285096998508,1,0,0.28496285096998508,0.11873343293905209,0.047495985091880966,L2,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_p__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-P,0.28496285096998508,0.47493373175620823,proof,3,0.3562002988171562,0.47493373175620823,0,,,0,0,0.28496285096998508,0.11873343293905203,0.0,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_a__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.28496285096998508,0.47493373175620823,anchor,0,0,0.11873343293905206,1,0,0.11873343293905206,0,0,0.28496285096998508,0.11873343293905206,0.11873343293905206,L0,OPTIMAL,0.086601150589438861,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_a__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.28496285096998508,0.47493373175620823,anchor,1,0.11873343293905206,0.23746686587810412,1,0.11873343293905206,0.23746686587810412,0,0,0.28496285096998508,0.11873343293905206,0.11873343293905206,L1,OPTIMAL,0.17325620633168196,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_a__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.28496285096998508,0.47493373175620823,anchor,2,0.23746686587810412,0.3562002988171562,1,0.23746686587810412,0.28496285096998508,1,0,0.28496285096998508,0.11873343293905209,0.047495985091880966,L2,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_05_tight_T_seed5103,r36_05_tight_T_seed5103__bw_a__1800s,tight_T_seed5103,20,3,tight_T,4_simple_ub_weaker_exact_phase_slower,BW-A,0.28496285096998508,0.47493373175620823,anchor,3,0.3562002988171562,0.47493373175620823,0,,,0,0,0.28496285096998508,0.11873343293905203,0.0,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__hh__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,HH,0.16885733659692667,0.16885733659692667,proof,0,0,0.042214334149231668,1,0,0.042214334149231668,0,0,0.16885733659692667,0.04221433414923167,0.04221433414923167,L0,OPTIMAL,0.057144635390030694,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__hh__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,HH,0.16885733659692667,0.16885733659692667,proof,1,0.042214334149231668,0.084428668298463336,1,0.042214334149231668,0.084428668298463336,0,0,0.16885733659692667,0.04221433414923167,0.04221433414923167,L1,OPTIMAL,0.083514114925258745,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__hh__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,HH,0.16885733659692667,0.16885733659692667,proof,2,0.084428668298463336,0.126643002447695,1,0.084428668298463336,0.126643002447695,0,0,0.16885733659692667,0.04221433414923166,0.04221433414923166,L2,OPTIMAL,0.11831542250307144,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__hh__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,HH,0.16885733659692667,0.16885733659692667,proof,3,0.126643002447695,0.16885733659692667,1,0.126643002447695,0.16885733659692667,0,0,0.16885733659692667,0.042214334149231675,0.042214334149231675,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__ss__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,SS,0.24325805444040238,0.24325805444040238,proof,0,0,0.060814513610100596,1,0,0.060814513610100596,0,0,0.24325805444040238,0.060814513610100596,0.060814513610100596,L0,OPTIMAL,0.054153520951343619,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__ss__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,SS,0.24325805444040238,0.24325805444040238,proof,1,0.060814513610100596,0.12162902722020119,1,0.060814513610100596,0.12162902722020119,0,0,0.24325805444040238,0.060814513610100596,0.060814513610100596,L1,OPTIMAL,0.098414675188200448,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__ss__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,SS,0.24325805444040238,0.24325805444040238,proof,2,0.12162902722020119,0.18244354083030179,1,0.12162902722020119,0.18244354083030179,0,0,0.24325805444040238,0.060814513610100596,0.060814513610100596,L2,OPTIMAL,0.15497246973732998,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__ss__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,SS,0.24325805444040238,0.24325805444040238,proof,3,0.18244354083030179,0.24325805444040238,1,0.18244354083030179,0.24325805444040238,0,0,0.24325805444040238,0.060814513610100596,0.060814513610100596,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_p__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-P,0.16885733659692667,0.24325805444040238,proof,0,0,0.060814513610100596,1,0,0.060814513610100596,0,0,0.16885733659692667,0.060814513610100596,0.060814513610100596,L0,OPTIMAL,0.05415352095134357,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_p__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-P,0.16885733659692667,0.24325805444040238,proof,1,0.060814513610100596,0.12162902722020119,1,0.060814513610100596,0.12162902722020119,0,0,0.16885733659692667,0.060814513610100596,0.060814513610100596,L1,OPTIMAL,0.09841268840614302,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_p__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-P,0.16885733659692667,0.24325805444040238,proof,2,0.12162902722020119,0.18244354083030179,1,0.12162902722020119,0.16885733659692667,1,0,0.16885733659692667,0.060814513610100596,0.04722830937672548,L2,OPTIMAL,0.15497275817321035,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_p__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-P,0.16885733659692667,0.24325805444040238,proof,3,0.18244354083030179,0.24325805444040238,0,,,0,0,0.16885733659692667,0.060814513610100596,0.0,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_a__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-A,0.16885733659692667,0.24325805444040238,anchor,0,0,0.060814513610100596,1,0,0.060814513610100596,0,0,0.16885733659692667,0.060814513610100596,0.060814513610100596,L0,OPTIMAL,0.05415352095134357,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_a__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-A,0.16885733659692667,0.24325805444040238,anchor,1,0.060814513610100596,0.12162902722020119,1,0.060814513610100596,0.12162902722020119,0,0,0.16885733659692667,0.060814513610100596,0.060814513610100596,L1,OPTIMAL,0.09841268840614302,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_a__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-A,0.16885733659692667,0.24325805444040238,anchor,2,0.12162902722020119,0.18244354083030179,1,0.12162902722020119,0.16885733659692667,1,0,0.16885733659692667,0.060814513610100596,0.04722830937672548,L2,OPTIMAL,0.15497275817321035,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_a__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-A,0.16885733659692667,0.24325805444040238,anchor,3,0.18244354083030179,0.24325805444040238,0,,,0,0,0.16885733659692667,0.060814513610100596,0.0,,,,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__hh__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,HH,2.3524097575828193,2.3524097575828193,proof,0,0,0.23749999999999999,1,0,0.23749999999999999,0,0,0.94999999999999996,0.2375,0.2375,L0,INFEASIBLE,0,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__hh__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,HH,2.3524097575828193,2.3524097575828193,proof,1,0.23749999999999999,0.47499999999999998,1,0.23749999999999999,0.47499999999999998,0,0,0.94999999999999996,0.2375,0.2375,L1,OPTIMAL,2.258965497085816,direct_gini_cap_floor;interval_tight_mccormick;objective_estimator_cutoff;penalty_lb_closure;gini_spread;required_movement;low_gini_centering;variable_s_centering;sp_product_estimator,9,0
