round35_pattern,panel_row_id,instance_id,selection_rule,absolute_geometry_proof_auc_delta,arm,run_id,source_path,source_bytes,source_sha256,compressed_path,compressed_bytes,compressed_sha256,compression,license_sensitive_scan_passed
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,HH,r36_13_moderate_seed4302__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__hh__1800s/external/paper_tree_events.csv,959,10e44b39f6331d1fccbc6fa8b3fcff4884c10858b769a28c2edd54a6ca86c002,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/hh/external/paper_tree_events.csv.gz,365,05e78ef5247033d2e5c4993b0caba941717bb0aac6339ea1beeb95ff0e6f2dd8,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,HH,r36_13_moderate_seed4302__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__hh__1800s/external/parent_child_bound_ledger.csv,415,31dfd12c026331d1bbbd8663418a72518d1ba5fe85ce67060c089afb82db2f67,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/hh/external/parent_child_bound_ledger.csv.gz,210,b2290dc2fe620e3f4d0535b7b2750ac76049b6821186a90a1765161c511bf660,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,HH,r36_13_moderate_seed4302__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__hh__1800s/external/split_decision_ledger.csv,499,737c2c076590b7a9c6e313d6625b1bfed60b0fdca12aa8e05aa04f69cc64e925,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/hh/external/split_decision_ledger.csv.gz,249,e004c185639801688da3b7a0011e4dab80af491eb61a28ec36ca7d7152e4848d,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/result.json,87305,f22500eedee0d54dce4f5b54b86bc760b17fb0daa980c3e2c194de682cf760c0,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/result.json.gz,16490,aa0bdf06e86da2b83f764d7fe7248adff545fa9144c9a753d58807959f8d6e2e,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/completion_marker.json,7593,d18ff914595186380bc73784a764f85ff841b824a4bca74ed05ae67df94ace4a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/completion_marker.json.gz,2279,6c091df64e3a82339e8de1d662ab69e67cea16f40b278bd962e9c2c37883ce57,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/artifact_manifest.csv,3404,c68307df3fb62be6f6d53722f4d359165dd02dfedf440df394e491bc1825b1d0,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/artifact_manifest.csv.gz,1744,cf8ee79ce974074c145c1e2d37defdec4088924fb2aa68d112600664561cc708,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/heuristic_candidates.csv,686,eb784365e44d746c47f685f25bc3e65b90f12aa67723a7c5c74fe7a253fcc6f9,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/heuristic_candidates.csv.gz,357,a84b658884573b13b221efbd54f8d34fd380d8eb645a5ab0b0f878e06bf9ff74,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/process_phases.csv,2886,ad2ccbe0685c2272e9271038c87e00b12b07c9390568df54b0ffd3634c6d1410,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/process_phases.csv.gz,1104,99967714cab3328422936ca8c1c299bb6bc30f1cd6188a44ceefc69772c6bcce,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/initial_decomposition_ledger.csv,805,eee335a58fcc1d2eac956e550d13d5682a81fe23bfeb519395b8302f14e7ed15,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/initial_decomposition_ledger.csv.gz,232,d8491744a01f91f480e9ba2cdf9976eb09b80b15d1fe3de39bf2e61d70ba8238,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/global_bound_trace.csv,435340,28fd24f96038a4e068c9cada5c44ea97fd8138849e27cb07dfb96763f0098042,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/global_bound_trace.csv.gz,59182,af3aee57535883fe8e9f5c6d5d992b23ac1424152a1898cd56adfdb07ce911c6,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/lp_status_ledger.csv,830,4c7445a254c1fada23815c6eeb13cf15c3f5bdb1676e19b082f65ee6ad8dd95a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/lp_status_ledger.csv.gz,386,8a95a84126393f5f709ae478fd7d7c87dda879371ad8960cf4c2df2e32beef9c,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/native_target_ledger.csv,551,ef6b2984ecfe335de772ebde2f5306cf8d7654ea20ace358c58286fe9239ba3f,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/native_target_ledger.csv.gz,282,24b533d95d20d76a946949b6c06b9e6d31e6dbd95091ca11c8e2212d069692eb,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/paper_leaf_ledger.csv,1110,b639ffee7e3a693cfe13c91d637a3e1aa5e94b2799fcebfc9075ba5706e9044e,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/paper_leaf_ledger.csv.gz,413,56d4fdc7da072f836da350a1edc4270f7240f2417657ba260f0d8ea3ec41f16e,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/paper_optimize_ledger.csv,3575,f65e4c73a73d9862c8803e4db7e3bbde5b65d202f4b207c60904dd17990549fd,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/paper_optimize_ledger.csv.gz,978,68354925c64a9f04658fddfd367bc44035774d67e0b7777d947e82f119cc9ec5,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/paper_tree_events.csv,741,9d53d9a787abc2bc52d2b1e3732c0d63e8ed993787fe26eee1b2dcac34eda414,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/paper_tree_events.csv.gz,327,b5ad9e9d05c328ae79d30ece55662b010e29ba7cedc0d38f3fec8a06c56560b2,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/parent_child_bound_ledger.csv,319,2ff1d8c70e5f91653ee676abdcf178a931d4a3fd689572770a072963400fef74,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/parent_child_bound_ledger.csv.gz,184,b5110752d0ea763c493fe6edea61caac1aa46af285d670ccfd65d562882c810f,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,SS,r36_13_moderate_seed4302__ss__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__ss__1800s/external/split_decision_ledger.csv,411,df15d5d7e42aa714d04986ccb34da8c0130f0750849fe36590d6b05ee4fb59f0,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/ss/external/split_decision_ledger.csv.gz,232,85f049420cb05fe103150e74a1cfc19af6cd445c05b6505c6f9c8572c97f1234,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/result.json,88335,66bee6670240c1ff6c8e9c7ff79f42e76a709653c29282eb8c2482cfa2479148,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/result.json.gz,16724,718249b57eeb019602e9ca5dc8a4c6bdc022fb0617b27909237304fab0c1ebfe,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/completion_marker.json,7645,e586b8fb344d3c56d02531f31ee758f7337059334499edf6dcdfa55c5e35bccf,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/completion_marker.json.gz,2308,da5819507655a4d0a42c2e33bf8a63a76039e0eb9f162db87f0451de53a87e68,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/artifact_manifest.csv,3496,503dd493ee4be2d02386e90b12dc2dba56e01b88f464106a2ad9b716aae0fd1e,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/artifact_manifest.csv.gz,1799,337cb3f9937d23096b8c072f0964716841318094be0542491d5741ae0bfb1b35,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/heuristic_candidates.csv,850,0e43c93edc44ba11ddd9646ae939b7b76631ba2a315d81cacc5274d18f9f4162,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/heuristic_candidates.csv.gz,421,3d36018754f9cc8544e94be77ba136b4b7c755ad08141e6c2157fa4f43f8344a,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/process_phases.csv,3865,c812d4a8cdf54215e96b6fd4df11795fdafa236741a578491a658df911a70963,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/process_phases.csv.gz,1384,ef38f0e2accd73f94f04c9c2f69d2f472211f2d5c9ac62254774ff293e148605,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/initial_decomposition_ledger.csv,767,2d9593dcfea153c93edadb0c3821102da00e12fa87814fb97ab3f0c27eb84a6d,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/initial_decomposition_ledger.csv.gz,244,efab267c1b1897a45d16208c07105b2dfed100401a3fd15167e4f047d9bfd950,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/global_bound_trace.csv,232701,55550fea63e38622cd6329c1b81de84f6fd1c96a3643feb1ec9c09b33e86fef2,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/global_bound_trace.csv.gz,32553,644dc95743afbf2c7d68ee25dc8cd2af26b66089342256879ac52ccdd0a54a03,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/lp_status_ledger.csv,836,efb5b4eae7adc6e8fd0e47d9cebee81dd18775cb56a5002acdd5fe3000af146b,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/lp_status_ledger.csv.gz,387,ee0a0dc45ab5947d892526c42cb801c0b6fc21be152024f56493e700ee52d92a,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/native_target_ledger.csv,554,9e312443daa8db7ef48fd8de17b23cca0fa8fbbc44c82e9ab4055c669c829a34,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/native_target_ledger.csv.gz,289,438b2b509a84367453c2259af7c18072d155993ac750058c7ba555c5415b3798,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/paper_leaf_ledger.csv,954,0e39908cae551a8d17be05a637f2933e37298ee9ca7eb61f500f38e569644196,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/paper_leaf_ledger.csv.gz,394,e8d9a3ffd3138b58561f21ce52b0d5f541916af9ebad4eef84d47cd4a3f6d1a6,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/paper_optimize_ledger.csv,3605,da6bdab82c27d38a53d13cb8bd3b45d83a96f0e59320a103ee044cb5cafc7bcf,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/paper_optimize_ledger.csv.gz,992,b1750380464f4489933bc1eb76323b5a5182191c64d60322db86fb9ec4f234ad,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/paper_tree_events.csv,745,96b4c3f89d6676ae384aad5b1c8aa1f32b94c7101807073cfd3a2169aff645d8,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/paper_tree_events.csv.gz,333,54830aa96386a6d793d8de12863f1950a98ee321873300d9aa2ecbcea33e237d,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/parent_child_bound_ledger.csv,319,4d4a41081869d993b6ca52a1efdc527fd7e5ca4e8c508ef529034056faca91b0,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/parent_child_bound_ledger.csv.gz,187,5440b0a8346c4d4546608d3eb4cb9ff6884513076ca3e3c0aa0747b2eb416190,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-P,r36_13_moderate_seed4302__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_p__1800s/external/split_decision_ledger.csv,411,f1dc97c8c5a57cf6f43ae2b2e5c609287e4e35535be3bf3851380561799dc1c5,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_p/external/split_decision_ledger.csv.gz,231,6d1732d033a8635be1a0dc3f1fe279d73eb16251fd084f90ef4f1455ef356389,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/result.json,88386,9deec919897b6c6f2907819b90ea1450a9373d53387ba204a6ccd39b5c6e8986,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/result.json.gz,16727,58b2ada0ef352e5b16315e6705a18cb842b8cb7926541010f12af98075936f83,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/completion_marker.json,7634,d3d70e66c5e4413ff8cc816b08537693f628f94546453c46f64b583bee268b37,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/completion_marker.json.gz,2304,ff760e51fe0b8c1127de39388edf7c20dd6279e6588c0a57dc36676d0ef7adae,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/artifact_manifest.csv,3496,5d7fa3fc617c5a7ad612f7b97db150e207cf2eb95a23be12cfbe5509e101abce,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/artifact_manifest.csv.gz,1800,16f9532d9bacec1b64bcc086bb44bf29d733e29e77d413dba5fdfed0c105ecb5,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/heuristic_candidates.csv,850,0451c524d70d53b38a1a1e581d3860099ba5aa1cfca8546c44361966834b39d7,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/heuristic_candidates.csv.gz,421,5dc5e29124771aef1c62ea7f1e5783c488b071f7bde94946f9973c9b53c385b3,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/process_phases.csv,3884,8edc3cd0c2eac4f9689082f751bd1bc0dc40586445ddfe6f1c42082e04b6ace6,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/process_phases.csv.gz,1370,d6089e0bafea9b99442c2b2020615068d89286047f40e11a8b52eb5597f46410,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/external/initial_decomposition_ledger.csv,771,0b89fd012e5f15d2d5ea3796c7a70f46954455057164160e6943a4f4b4520989,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/external/initial_decomposition_ledger.csv.gz,244,6a7c6dbebb07e4816769bc9f58c4caa92f36c906296889c543a7f1f87627d653,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/external/global_bound_trace.csv,232748,fc3736d7e2d68d1da621de8839a9002b71a7c031dba4bb326880baf024cbd8dc,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/external/global_bound_trace.csv.gz,32514,ccee9069b3434b916b677ec940e86ae6bc5c331af4aeaff4a60370bd9a0afdab,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/external/lp_status_ledger.csv,843,bf297e1c7ca6d8632790ff1916581339b2d75fb230c210999abe43b8abe674c5,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/external/lp_status_ledger.csv.gz,384,5c377f12b5e78e891dd523e72bc9fc82a6d1993cb31ab42f5646f8eac91ade2e,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/external/native_target_ledger.csv,554,e6df7e435b5cfb296712016156e41961edfecb5cae845efc6e494431b52b913a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/external/native_target_ledger.csv.gz,290,4b74f2f659059a77c9b80c6e945720e454cb06931d3d5c73838a5b3112b27fda,gzip_level9_mtime0,True
2_simple_ub_weaker_exact_phase_similar,r36_13_moderate_seed4302,moderate_seed4302,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.012793941003905192,BW-A,r36_13_moderate_seed4302__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_13_moderate_seed4302__bw_a__1800s/external/paper_leaf_ledger.csv,954,0e39908cae551a8d17be05a637f2933e37298ee9ca7eb61f500f38e569644196,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_13_moderate_seed4302/bw_a/external/paper_leaf_ledger.csv.gz,394,e8d9a3ffd3138b58561f21ce52b0d5f541916af9ebad4eef84d47cd4a3f6d1a6,gzip_level9_mtime0,True
