panel_row_id,run_id,instance_id,V,M,scenario,round35_pattern,arm,U_proof_launch,U_anchor_launch,normalization_source,initial_geometry_sha256,initial_lp_sha256,controlling_sequence_sha256,target_sequence_sha256,split_sequence_sha256,split_decision_sha256,closure_sequence_sha256,pre_first_split_sequence_sha256,downstream_sequence_sha256,actual_splits,max_depth,hashes_exclude_timing_work_nodes
r36_06_moderate_seed5301,r36_06_moderate_seed5301__hh__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,HH,0.16885733659692667,0.16885733659692667,proof,748b6cc525d38ce6a87bad6d51503043c6d60f6e83aad6b695a08b3d190be385,bac5b60f0b5509fb0b2d1166e1285e569cb9b9820ab8a09d122cc20cabef89b5,f2440e9db5c9f2145b2aa8c5f2d4fa411715268126dc8e760244d4b11ae737f5,52c856faa2d093b92e986a7178bd8987ac82ab2c907ae50a7ab7434fe6d63244,d69ff3b070176b83193e9822f178331391b55406a9a78feb816ffd2327c2a80c,8628df695f8f5a7aa355e780cc28a7d7187d193f56be45bff47ef9e892850893,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ae539a6285c049fe5260146aab1e59debfe319e378c59b57a1cc8e0e3cbbe431,7ef5cf0e3f39cb01d291cf947b38fe34095728b2999372c61fb109ba9dabab5d,0,0,True
r36_06_moderate_seed5301,r36_06_moderate_seed5301__ss__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,SS,0.24325805444040238,0.24325805444040238,proof,83078ebf8caa4e5c9fbe2210b58e39e12ff811245cbd65f51f3c00f5ca89d204,8453e65ccb34ace8332c8363abe38ad99ba7e72d494214e12a3215e27a92ba84,5f4b66c3f0f8b143a8a4ebdb5d552e09bd62167a37a6b80808720da974af6dbf,ee5faacce770b924f89671fea8fe78d7d49b78c9fc001c7f3f1a40ad3918943d,60a862165cf195b8367210fec5d21b5b58457c08a3c3bba2b5d1961a8d4ff9c8,4b9adbdfe27e75cd257d07e52dc286e0e28cf61de299997c6bee7bd3f541f493,d764e30379a9f46ab364a488e3c289f3257d869d892aa8c07505ea148be63a38,d8a173660f0df68ebb180dd35e2611cd5e3b5c45754597abd320d2ccca06027e,0de1339c8b943aca38d0de104963b773770d13fd745806cc2364da2b89d3e9d0,0,0,True
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_p__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-P,0.16885733659692667,0.24325805444040238,proof,9e9c11f0c42f04a41aee0b4247dbdbf744fe6f85ebc0f17e10a8c9eab5449d0b,f2b38ee1b54f1f98b924e07e7fc1c8780d161ce65a898551ed3e920f20906ab5,ca2e4f9d883b582fa5cd2d57864c27aa1f118d885ccec1effaeac258119357ac,0e128362022d33a052695a9f218b6927435b437b64c3533614708f20c46bb595,67996356f1aa997fd38974c861aa72f00fa7b1573f572e3d953e8f22dcefd3b0,4b9adbdfe27e75cd257d07e52dc286e0e28cf61de299997c6bee7bd3f541f493,d764e30379a9f46ab364a488e3c289f3257d869d892aa8c07505ea148be63a38,b4d27fec08720aadd0c202c48472af6686efea3519839d98f58048e406285664,a5cc98131d635e5a839564c8df6fe3fdeef715a77ca940973205d3a4e02016d3,0,0,True
r36_06_moderate_seed5301,r36_06_moderate_seed5301__bw_a__1800s,moderate_seed5301,20,3,moderate,3_simple_ub_weaker_exact_phase_faster,BW-A,0.16885733659692667,0.24325805444040238,anchor,9e9c11f0c42f04a41aee0b4247dbdbf744fe6f85ebc0f17e10a8c9eab5449d0b,f2b38ee1b54f1f98b924e07e7fc1c8780d161ce65a898551ed3e920f20906ab5,ca2e4f9d883b582fa5cd2d57864c27aa1f118d885ccec1effaeac258119357ac,0e128362022d33a052695a9f218b6927435b437b64c3533614708f20c46bb595,67996356f1aa997fd38974c861aa72f00fa7b1573f572e3d953e8f22dcefd3b0,4b9adbdfe27e75cd257d07e52dc286e0e28cf61de299997c6bee7bd3f541f493,d764e30379a9f46ab364a488e3c289f3257d869d892aa8c07505ea148be63a38,b4d27fec08720aadd0c202c48472af6686efea3519839d98f58048e406285664,a5cc98131d635e5a839564c8df6fe3fdeef715a77ca940973205d3a4e02016d3,0,0,True
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__hh__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,HH,2.3524097575828193,2.3524097575828193,proof,1e9d1f2786f2191a17d1b14af2b62621d8bd6acc9f8cec1605a785f72450a110,d47cf71468c14cf63f416aabe7b232d0438ae9f0265ed4a86426950325932a2e,8e87c7722105fe9db50facb311898979d9bde56b017f73e8fc83fe1a2e8e7a48,5668a8ae9ef520161646379392a216153748efeef1538d7af5dfb6670633503e,c0b7d691817ebe702f187734f1e63d07d6dc7c164d25bb15054cd492ca4103a3,83e5482e5340ce17e6d70a4f8821edaded0df2c282e84f9f4399584f3cd4218c,8aaa1e894ed862c794d87e6836a2ff0529b553c327c04dcf68263ddcd2464824,943589a200bfbd7312a1585410064b558db1c6f1a73b5cc8d8b9fe7a51696163,a5a442d391288eaa71b736425ba34fd54b4f67cb1f935cdfd93e628c76724ed3,5,5,True
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__ss__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,SS,2.3643426812899904,2.3643426812899904,proof,1e9d1f2786f2191a17d1b14af2b62621d8bd6acc9f8cec1605a785f72450a110,d47cf71468c14cf63f416aabe7b232d0438ae9f0265ed4a86426950325932a2e,9add94b10b0f5d2d9e7d36a9474e3f06d6920e70c35162f9edf2d0e351fc5937,d1a6cb177698ebf41c6557e13533945485ffb25639cc73bbbcbbed32c0031f13,17f060966c9eb0f4b285f1aa31626e6ce6fee751c3d4d5249236e68ee7b64740,863f2f80224ac6106025652ed262bd0072fe9426c8af1816658f99044cba7add,ef3d9c4766f3f074cfa4659d5e1c441792741dcec2d8c57a3a90b29ef4fd8ee8,f28dec5bac856933beab3d977e9a824de6b592b8f227ddbb52b395a5fa2fc9fc,c1bf1b8d78178026c431278b356f7490c75295ea0dcaadf6ca8501ebff08e5be,8,8,True
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__bw_p__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,BW-P,2.3524097575828193,2.3643426812899904,proof,1e9d1f2786f2191a17d1b14af2b62621d8bd6acc9f8cec1605a785f72450a110,d47cf71468c14cf63f416aabe7b232d0438ae9f0265ed4a86426950325932a2e,8e87c7722105fe9db50facb311898979d9bde56b017f73e8fc83fe1a2e8e7a48,5668a8ae9ef520161646379392a216153748efeef1538d7af5dfb6670633503e,c0b7d691817ebe702f187734f1e63d07d6dc7c164d25bb15054cd492ca4103a3,83e5482e5340ce17e6d70a4f8821edaded0df2c282e84f9f4399584f3cd4218c,8aaa1e894ed862c794d87e6836a2ff0529b553c327c04dcf68263ddcd2464824,943589a200bfbd7312a1585410064b558db1c6f1a73b5cc8d8b9fe7a51696163,a5a442d391288eaa71b736425ba34fd54b4f67cb1f935cdfd93e628c76724ed3,5,5,True
r36_07_high_imbalance_seed5203,r36_07_high_imbalance_seed5203__bw_a__1800s,high_imbalance_seed5203,20,3,high_imbalance,3_simple_ub_weaker_exact_phase_faster,BW-A,2.3524097575828193,2.3643426812899904,anchor,1e9d1f2786f2191a17d1b14af2b62621d8bd6acc9f8cec1605a785f72450a110,d47cf71468c14cf63f416aabe7b232d0438ae9f0265ed4a86426950325932a2e,8e87c7722105fe9db50facb311898979d9bde56b017f73e8fc83fe1a2e8e7a48,5668a8ae9ef520161646379392a216153748efeef1538d7af5dfb6670633503e,c0b7d691817ebe702f187734f1e63d07d6dc7c164d25bb15054cd492ca4103a3,83e5482e5340ce17e6d70a4f8821edaded0df2c282e84f9f4399584f3cd4218c,8aaa1e894ed862c794d87e6836a2ff0529b553c327c04dcf68263ddcd2464824,943589a200bfbd7312a1585410064b558db1c6f1a73b5cc8d8b9fe7a51696163,a5a442d391288eaa71b736425ba34fd54b4f67cb1f935cdfd93e628c76724ed3,5,5,True
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__hh__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,HH,0.3623546627845846,0.3623546627845846,proof,8c5f611322e906e20012744a1e25ace8c571d24bce58c71634ff2f0f9ca025db,4c7c1a76ae3c38f62347ae10b54e0f87ace6dc210f6d05b95160195c1e09b83f,110c8128493d029ea279e69dda68883d40578d1c1f7f5a328dd85f7b2dad23a5,74c496ba7ac549e53b3f5ac717bfc331ebe56dccc0597e816a85f65d52320908,bc9ec070dd20cca1aebe7a30ead03c9a304a792c428ee09f025753eefd89e14c,fa76954ad638341d0d340ea46ebeed1d2edcea177f18192735bdcd04aa617a5f,d81465ab842505bf8b8e78dda61fc0edab1ae7fa295e098b39795061721f86fd,381ef90a125b0fe062644f7f2471f40b8dc430a881a3f9695d2980e1d292b8cd,939fec137d12f7863bc08b1aa60d730eb02bd6a7ccd21400aa4268fb3026210d,0,0,True
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__ss__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,SS,0.440522065322945,0.440522065322945,proof,4cb3781b05f3f1a20d5059f63307ba31f6652ba09af8aac48c2b2780d87afb03,c701c3df990775ab1ee37663b85901649c5325ce204f5dbb281eaac7303e6b1b,7ee9027c612e506c7c6b30a129e61471ff5a1d148853935b02c089985344aef0,e88044bdd7d36a2c8690b1931bdd7d8a590134339b162fc8595da407bacbf836,5921a64b7d218eab4fb6d56ee3cc665a21c209513748a0240c1e6c0a2c7da382,d7a667a3ff13afaa96272c8f01718aac3673b5d049e7080bd2e2c904de2eafdd,a6619cdafe302d7517c09bcff281e29994fddc22f9df24e29bfc44ee973a3b67,69e6237a687fc89d572802c54a6540053af15fe74cb376a9c3b75ab3a2a44c5b,fc2470a9e530c49afd2a9512ad99644eefae9742a8c4b288e859a2d1b5a8cb9f,1,1,True
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_p__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-P,0.3623546627845846,0.440522065322945,proof,b996737d475225425141bb2f6f978ee15080d3f7494c050a2345958cce5f18f3,fcec6dfab50ccdf503a9dfbd28e6f086e9ba2af9c590d7e122719a86d7705b3c,a377ee29d0910c8e2d7e9ad843782227e66de26e23c05de39db7ae213e5fba2c,dd72e4e82b9c49558968905574839a49f58edb4cc5f171b86f4f9ffcb1991916,05c8485dbff057d275d5cb970c30e1d86bee77d99a0e72817600d91b353e6ef4,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,38d0524315c6b06766af506b639e79ec93e8ac3adc7ab67f8b3ebfb920f851e8,c97861c7bddebb90899859c6e1d8569e7655f17c65af0e742d7dfd97b9815a94,1,1,True
r36_08_tight_T_seed5102,r36_08_tight_T_seed5102__bw_a__1800s,tight_T_seed5102,20,3,tight_T,3_simple_ub_weaker_exact_phase_faster,BW-A,0.3623546627845846,0.440522065322945,anchor,b996737d475225425141bb2f6f978ee15080d3f7494c050a2345958cce5f18f3,fcec6dfab50ccdf503a9dfbd28e6f086e9ba2af9c590d7e122719a86d7705b3c,6aebf9c1edbfbbafd4e8366e27e5f514e8a4713a35cd1a89c26c543ffef2104f,dd72e4e82b9c49558968905574839a49f58edb4cc5f171b86f4f9ffcb1991916,05c8485dbff057d275d5cb970c30e1d86bee77d99a0e72817600d91b353e6ef4,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,38d0524315c6b06766af506b639e79ec93e8ac3adc7ab67f8b3ebfb920f851e8,5b6e94a857ba1115f20e4fc1808f4da3c605dec347f13d55516dc608e0bc372c,1,1,True
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__hh__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,HH,0.6874838397370203,0.6874838397370203,proof,b0aba15fdbf0827ba6021cda48d7381c2474854cf753ff07cdabaadd49a6b8c7,12edfff0075519b05c9acf97f71c83a20ef182e4323e8cd8c079ff214d936cd2,8f347fa2383da45ebe31d965a22e7021bf870a99e859b5d50a651f1062089d10,1b2b436434594e5fd58a89978395b0364803a288ed7f5c116b62a603bf2e3dcf,ca5ff0b7f07c7ba3c736fe436c09abdb50a733ae7a5cc7b08fbe8b8175fe86f4,8628df695f8f5a7aa355e780cc28a7d7187d193f56be45bff47ef9e892850893,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,56042976feaa1a3b20216775e42823614d82b502c5997479962c79ffb1bf299f,81514978f9d06fdd4295ca65d32f50a111e9b1094bed3682cb192c06504842c9,0,0,True
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__ss__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,SS,0.7588125173791058,0.7588125173791058,proof,bbe3eb057145c925cc883902af4ad88e2b63ca672db02e55e249f858067d1536,db1ec815bf47dd7e89b52e84fda04f1633b371bbf50e160b77acab591a15f3fb,229fbb2def0188e9d8682de89c01f622421c912db80cbbcfb4d1379cdd2d0357,0314e154ce2b988f45f1984e45c7a975c8c56ce4367dc0fa619ea11282431a3b,3b1d586059a5adaec8dba8b57f80d96fd05959a23f5347c4164373d5c250ddbe,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9a3ee9ffe31c9c9564475bde5aa26d60d51a0a942ec523d7b63b8c77b1e87a9e,cf882d3704ce8ff6275051049cb3b7cea7721fb874593cac289ad31a60a7129b,1,1,True
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_p__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.6874838397370203,0.7588125173791058,proof,8cbb29ad4b092431f9ba2dba99b1c9778546a043d356f271e12fec57fff5be87,3782d20fb6c80140d91626544dc3cb1e1d06ac6056a515105620da876b9a3613,664c21fce384e1a09ccde7508ee1314f621553895bae26e5860c9a750e4330b1,8c381c16950f8c23f7f86a8405d0bf498e967f51e6c4e9951231cf572d37ba3d,3b1d586059a5adaec8dba8b57f80d96fd05959a23f5347c4164373d5c250ddbe,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e828817c909021c304bcf68e69f21258ffd87317e42ec8bd6ef207b03d0d189b,c4019fb18d5efac1d016bd470f7f1fbe344af655988d176f8522fc996e53d86a,1,1,True
r36_09_round31_sealed_moderate_V50_seed1112848618,r36_09_round31_sealed_moderate_V50_seed1112848618__bw_a__3600s,round31_sealed_moderate_V50_seed1112848618,50,3,moderate,5_simple_certification_or_final_gap_regression,BW-A,0.6874838397370203,0.7588125173791058,anchor,8cbb29ad4b092431f9ba2dba99b1c9778546a043d356f271e12fec57fff5be87,3782d20fb6c80140d91626544dc3cb1e1d06ac6056a515105620da876b9a3613,664c21fce384e1a09ccde7508ee1314f621553895bae26e5860c9a750e4330b1,8c381c16950f8c23f7f86a8405d0bf498e967f51e6c4e9951231cf572d37ba3d,3b1d586059a5adaec8dba8b57f80d96fd05959a23f5347c4164373d5c250ddbe,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e828817c909021c304bcf68e69f21258ffd87317e42ec8bd6ef207b03d0d189b,c4019fb18d5efac1d016bd470f7f1fbe344af655988d176f8522fc996e53d86a,1,1,True
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__hh__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,HH,9.820664665302525,9.820664665302525,proof,c692f49404ae3b3904257add8373304fbc7c8a3191baee543a35a597268bd720,fb91b39d610b7a1af2ad69ae8f8ae5241e879f4aa5340e847eb6abf388fae24c,3bc605c102bbe95c45c4badc3ea97ca3f4cd6205bc0fb6ea0194f53f5b7706c2,a38ad11e70dde32a5007ee87ee079dff59a9f7e0d4c7ff94cd2de8459646e8ee,26ad34bd3252aea79bb8842c821fc3fb021ee16e53cdd8c5a8d4b556731a3a5d,2de1ab9ea9e85f166fdcde322effe63bcb5b3dcd07b8079611268ea58dcf2391,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,717eac84dfcac2b53ef6d6e827235c255ed77f4317c1a485efaca16ab8127934,15f4ab75472da50d5f75bbc1bf7efa642db46db62fe821633b3ebf2bd3a04fe0,0,0,True
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__ss__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,SS,10.82672037080388,10.82672037080388,proof,c692f49404ae3b3904257add8373304fbc7c8a3191baee543a35a597268bd720,ddf445a855edacc033d78ef908ca71059a9e1c47064647bbb4dc4666e74e7a39,4051814fd8d511a78621de2ea925c6939f11f450dc099d31ceff29e1de557fe0,a38ad11e70dde32a5007ee87ee079dff59a9f7e0d4c7ff94cd2de8459646e8ee,26ad34bd3252aea79bb8842c821fc3fb021ee16e53cdd8c5a8d4b556731a3a5d,2de1ab9ea9e85f166fdcde322effe63bcb5b3dcd07b8079611268ea58dcf2391,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,da2fc413ea170a6dac41500b94fdf7845bdc58b5d6f3751ead27bd11ba3f8be7,4ff198e18538932d394c2b447eacda54bf4c37a1bfdf124568019baff878dcec,0,0,True
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__bw_p__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,BW-P,9.820664665302525,10.82672037080388,proof,c692f49404ae3b3904257add8373304fbc7c8a3191baee543a35a597268bd720,fb91b39d610b7a1af2ad69ae8f8ae5241e879f4aa5340e847eb6abf388fae24c,d0d273dc968a87906f515327f1285ea11c9a7c982b9b66b72c81060139c23700,a38ad11e70dde32a5007ee87ee079dff59a9f7e0d4c7ff94cd2de8459646e8ee,26ad34bd3252aea79bb8842c821fc3fb021ee16e53cdd8c5a8d4b556731a3a5d,2de1ab9ea9e85f166fdcde322effe63bcb5b3dcd07b8079611268ea58dcf2391,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b8f5f0996a2871071119d139cbca573f0b06b5e05dade4933e6ebe1de9508c6f,b85e167360d845271a51550a9cf7eca5095974363fb0db9fef42d1f12819b23e,0,0,True
r36_10_high_imbalance_seed6202,r36_10_high_imbalance_seed6202__bw_a__3600s,high_imbalance_seed6202,50,3,high_imbalance,5_simple_certification_or_final_gap_regression,BW-A,9.820664665302525,10.82672037080388,anchor,c692f49404ae3b3904257add8373304fbc7c8a3191baee543a35a597268bd720,fb91b39d610b7a1af2ad69ae8f8ae5241e879f4aa5340e847eb6abf388fae24c,31c5d2e742d7c2d446ac951db6e5f1014fe987b761c66358cf98c21bcd189fdd,a38ad11e70dde32a5007ee87ee079dff59a9f7e0d4c7ff94cd2de8459646e8ee,26ad34bd3252aea79bb8842c821fc3fb021ee16e53cdd8c5a8d4b556731a3a5d,2de1ab9ea9e85f166fdcde322effe63bcb5b3dcd07b8079611268ea58dcf2391,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,54ecf6d5c2c831e741fffafc962a47458b70697c2794f00b4b97c79895454231,6dfec9f5ef70e0b7e2884e0babe72b04e1a791bc3db4a0fba5d01ff007637165,0,0,True
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__hh__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,HH,0.6855974831044359,0.6855974831044359,proof,5ef5b4ac6716f05d4dacef7e1adc17a2f337bd10a590f916afdbaa1487970970,727a427d034f0963fba3a99c3d7514ee47fe99f77c05eccf88762247701f72e6,2ccf4c225df5499f37474561bff09142260c9a8200846eff69f75c83787a42bb,daf77c491b09d3cccfcd8250ca82d23b2e60ebea75656a0bf5491566956e9918,e3870f1ca783c7fe14a3f4082641bb462077315bbc3af0c04939249b96ec1f27,be10c94282fc5d43389b049ffda050f4ce029df2b6f6e5b7cba2a44c893f7d9f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1a9e6c2c104a4c5dd302a4953b393b1bb9aefd3fd5bea2cb87d670a050f0e2bb,4588dd1027aec188d994c9a18c835ddcf91c92b583a6f2d60fd16cace8b232f6,1,1,True
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__ss__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,SS,0.8431367355053666,0.8431367355053666,proof,8a8a055f72fa8363c81312a8367933d8f5b51a93935f6021fedb824b73a5f661,13f5ba8bc5643392be9ddd484aa92752fc181349c3a4194fddf0d32b6056a6a0,e8500fb196c1beebea15d9a3adc0384e668ac3cf73fc21fea749dfd0bc56a799,5845c64140c642e9a46a80a3e4fd6e5b69d73394ed4fe2e59c6a3c2903ce09cb,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1bde50f5f55fb96b5fb370a9ad7f91138eaf6eacf95315531c11c3af8e957858,299889600eaae8bf6a9a1c285b1ea3ac23bf3529e7d1edba81a16607a2b2dd2b,0,0,True
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__bw_p__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,BW-P,0.6855974831044359,0.8431367355053666,proof,ba3637bd5fdb238ecf7ff082fbe108975068f5449dc1ba234145653f37261b30,3b34df3b8db1a4940563761485c6c954b8002c166f4c851af6accd6656c322a2,e3582c20a6dd33b9a2073543433614bcec43601c5350b0e6ddb2ed2db43835ec,5845c64140c642e9a46a80a3e4fd6e5b69d73394ed4fe2e59c6a3c2903ce09cb,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,96c8d407b869857d5f7fa37ca9f8908dde9e21a1a8b28b06e3fac813ac1fe412,0944872949a7b910fe47d01c002e48814ac6d241219305bad121d8a160a59c0d,0,0,True
r36_11_tight_T_seed6102,r36_11_tight_T_seed6102__bw_a__3600s,tight_T_seed6102,50,3,tight_T,5_simple_certification_or_final_gap_regression,BW-A,0.6855974831044359,0.8431367355053666,anchor,ba3637bd5fdb238ecf7ff082fbe108975068f5449dc1ba234145653f37261b30,3b34df3b8db1a4940563761485c6c954b8002c166f4c851af6accd6656c322a2,e3582c20a6dd33b9a2073543433614bcec43601c5350b0e6ddb2ed2db43835ec,5845c64140c642e9a46a80a3e4fd6e5b69d73394ed4fe2e59c6a3c2903ce09cb,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,96c8d407b869857d5f7fa37ca9f8908dde9e21a1a8b28b06e3fac813ac1fe412,0944872949a7b910fe47d01c002e48814ac6d241219305bad121d8a160a59c0d,0,0,True
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__hh__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,HH,0.40669239072992647,0.40669239072992647,proof,fe1d650f07a0b3d68063d4dbfe71f9307d3603e31883d18ea0f3ec96d171c94d,7eed3d831e01a7f5271ef6c8a14abed6147045044e2f228bc36cffe64496ec97,c49fade2d6a196f2b076d4490105ec4a1674684c58110e414a05adae3325d69e,aa3ba36c2b01b99a5ceda35ba3dff8ea45ff059db79629eea92585fd5cbceb8d,77c43e830b3f49e5d5d656aa52be5799220bfa4cc6f9451952c78baf64602259,8628df695f8f5a7aa355e780cc28a7d7187d193f56be45bff47ef9e892850893,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2a5eefef3edd8a7867e1ecb726936a001e2c68e11736dfc38826763a938c03db,3e432a260c84b922716fd6d41d04f3ad3b295fe022ccc356e0d004acb5e0c5e3,0,0,True
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__ss__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,SS,0.6327934627353216,0.6327934627353216,proof,9ccc2a7f7937425549edcb8af1191ca0fb22b2ff7106038e03ed30f607c1cc83,6d1cf68756ee5fc3abf8e843a3612999503847bc98a5a6744939a001b2756e88,0c456d624161f337766464774fc589df539b6ce1226a7ad23ae62fd3658d621d,7db86ed6c6050d68fe1769e036d3748abd55340841e3d9a7072a89ebeafef4de,7f9495eaed3274bde9a31c56810b1e1d23fd389ff9b7d462f647df28dbc58c91,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e2d9eb87fdbea0929594dba011c9a5246513b2ba4284222dca85206f90e58785,6026093e6cc0084fff08b6e82515c7292031d22e9bc7a1268217043271ee1ef3,1,1,True
r36_12_round32_multi_m_moderate_V50_M4_seed721910669,r36_12_round32_multi_m_moderate_V50_M4_seed721910669__bw_p__3600s,round32_multi_m_moderate_V50_M4_seed721910669,50,4,moderate,5_simple_certification_or_final_gap_regression,BW-P,0.40669239072992647,0.6327934627353216,proof,beb9e3ef9bc345ae99cfd5e3cc65dd49902f5ad2f6ddb2dac382525a6805a7ee,15d3b098cacb89a16534ad85e908f055ef64d241cea29a6c6c79010e71575d8a,9ca704625218a17ccf2350a191562bd12574b903f4b56e5ee0b912e77202d07d,f7ded8b38ec44b6a9dc79a15cf0a8868d576d48323435c20484466f5ccdd9bc1,7f9495eaed3274bde9a31c56810b1e1d23fd389ff9b7d462f647df28dbc58c91,3de4d5f6c1719cca5ef73b5f76de86db92d9e955682d37b17de0630b32cc01d5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,45dd02c2d12a59f080dff181d1559b405fd4454bfe0f8c5f9789d6aa2be989a6,bcbfc1bbd63acaf15fbd8465b97bf4d287ddc7fa8bdac156995465224773679a,1,1,True
