leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,native_log
L2.0.0.1.0.0.1.0.0,MIP,"INFEASIBLE",0,180.641,14.632,30.5067,39,71057,0,0.0736284,fd242a79b212697f4e5ba62d099e5fc5578937a620e6dcee64628bcb0a088734,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0.0_terminal_mip.gurobi.log"
L2.0.0.0.1.0.1.0.1,MIP,"INFEASIBLE",0,165.971,1.047,2.13182,1,5793,0,0.0736284,c7b1540a6274e2e9be73d31cfc21798b281b4ffb454e4af95069964e973a6b3f,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.0.1_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.0.1,MIP,"INFEASIBLE",0,164.888,26.271,57.8263,123,144655,0,0.0826252,a62a9c9d2e40e79fda57d7a80f9ea2e058b7b2dc2152631ee606844a2daea921,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0.1_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.1.0,LP,"OPTIMAL",0,138.469,0.235,0.660232,0,3361,0,0.0826252,4d5d85de2defd2c02ff1084cf7a78d15c2a4ad9d906f70f55eccc952163ae16a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.0_lp.gurobi.log"
L2.0.0.1.0.0.1.1.1,LP,"OPTIMAL",0,138.092,0.234,0.668308,0,3603,0,0.0826252,d6b374cd02e52a3c923c4adfde2b03b34ccd4ab0a6e306bc5dc261420f8fc087,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.1_lp.gurobi.log"
L2.0.0.1.0.0.1.1.0,MIP,"INFEASIBLE",0,137.824,13.107,26.9895,37,61588,0,0.0826252,4d5d85de2defd2c02ff1084cf7a78d15c2a4ad9d906f70f55eccc952163ae16a,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.0_terminal_mip.gurobi.log"
L2.0.0.1.0.1.0,LP,"OPTIMAL",0,124.575,0.208,0.60783,0,3058,0,0.0826252,6326c720e99de1a0d86b22e9c93df4196a75b6ab09fdb8e660119dd3059475e9,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0_lp.gurobi.log"
L2.0.0.1.0.1.1,LP,"OPTIMAL",0,124.224,0.226,0.65839,0,3291,0,0.0826252,650079481669707891128342eb10fdc23ea723188acd4afab4b20d2f1dc27ab2,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1_lp.gurobi.log"
L2.0.0.0.1.0.1.0.0,MIP,"INFEASIBLE",0,123.965,1.248,2.56135,1,9025,0,0.0826252,bb05c1dfe1834ae12165ab4dfc2b1d264a7595d99359f38ea1845349461b68dd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.0.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.1.1,MIP,"INFEASIBLE",0,122.682,18.93,40.4203,73,93980,0,0.0865103,d6b374cd02e52a3c923c4adfde2b03b34ccd4ab0a6e306bc5dc261420f8fc087,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.1_terminal_mip.gurobi.log"
L2.0.0.1.0.1.0.0,LP,"OPTIMAL",0,103.603,0.215,0.596679,0,3368,0,0.0865103,81214386ae4d60ec79a3f9716515009b243a6d689a74d3a60a755e63d6b96812,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0_lp.gurobi.log"
L2.0.0.1.0.1.0.1,LP,"OPTIMAL",0,103.246,0.195,0.559503,0,2928,0,0.0865103,b4eba84a8acc4a4dcafee0a4ea730bf7629236545643c5ef8a72364bec7a3055,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1_lp.gurobi.log"
L2.0.0.1.0.1.0.0.0,LP,"OPTIMAL",0,102.903,0.221,0.606653,0,3348,0,0.0865103,8afa2046f3a13921b728b85a9c4a45eaa9c74eab5ceda5b184e939068965e9fd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.0_lp.gurobi.log"
L2.0.0.1.0.1.0.0.1,LP,"OPTIMAL",0,102.536,0.248,0.690303,0,3596,0,0.0865103,fb7f22800f5fda6e8c2fb21471de50628808b2b8dd12dd1181f17a2949cfb476,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.1_lp.gurobi.log"
L2.0.0.1.0.1.0.0.0,MIP,"INFEASIBLE",0,102.254,41.033,87.7969,657,219259,0,0.0946059,8afa2046f3a13921b728b85a9c4a45eaa9c74eab5ceda5b184e939068965e9fd,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.0_terminal_mip.gurobi.log"
L2.0.0.0.1.0.0.0,LP,"OPTIMAL",0,61.0749,0.254,0.736939,0,3586,0,0.0946059,8c849a3ca6fff9ff14ddae4b62310aea92a96c5d720025bfa41555ff8f31b05b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.0.0_lp.gurobi.log"
L2.0.0.0.1.0.0.1,LP,"OPTIMAL",0,60.6796,0.244,0.706511,0,3575,0,0.0946059,e1f8b4ab91535c33eb989371d2d7df93002a8cebf91a1a5e1ac949e862522ed0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.0.1_lp.gurobi.log"
L2.0.0.1.0.1.0.0.1,MIP,"INFEASIBLE",0,60.4036,35.231,75.6603,390,189322,0,0.0958793,fb7f22800f5fda6e8c2fb21471de50628808b2b8dd12dd1181f17a2949cfb476,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.1_terminal_mip.gurobi.log"
L2.0.0.1.0.1.0.1.0,LP,"OPTIMAL",0,25.026,0.26,0.723377,0,3932,0,0.0958793,f47d2322017ca20a748f4ab6a2814c78f5f18a0029d8b895c8307044cc6392c5,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.0_lp.gurobi.log"
L2.0.0.1.0.1.0.1.1,LP,"OPTIMAL",0,24.6234,0.243,0.688616,0,3686,0,0.0958793,0e1830f244a58475ce7e4a9f23f7bdb92d02d5dd57b60520b55f5d8f77fd2343,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.1_lp.gurobi.log"
L2.0.0.1.0.1.0.1.0,MIP,"TIME_LIMIT",0,24.3454,24.35,51.8793,244,99781,0,0.0958793,f47d2322017ca20a748f4ab6a2814c78f5f18a0029d8b895c8307044cc6392c5,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage3__high_imbalance_seed3202__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1.0_terminal_mip.gurobi.log"
