source_csv,interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,oracle_strengthening_families_enabled,json_path,lp_path,log_path,interval_lower_bound,incumbent_upper_bound,interval_status,reason,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,6,0.00614406908309,0.00921610362464,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00614406908309,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00614406908309,0.0491525526647,0,1,0,0,0,0,0,33.5640124,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,7,0.00921610362464,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00921610362464,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.00921610362464,0.0491525526647,0,1,0,0,0,0,0,33.2007299,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,8,0.00614406908309,0.00768008635387,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,12.0422785,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,9,0.00768008635387,0.00921610362464,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00768008635387,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00768008635387,0.0491525526647,0,1,0,0,0,0,0,33.3626068,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,10,0.00768008635387,0.00844809498925,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00768008635387,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00768008635387,0.0491525526647,0,1,0,0,0,0,0,33.4146699,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,11,0.00844809498925,0.00921610362464,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00844809498925,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.00844809498925,0.0491525526647,0,1,0,0,0,0,0,33.0686419,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,12,0.00768008635387,0.00806409067156,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00768008635387,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00768008635387,0.0491525526647,0,1,0,0,0,0,0,33.8262989,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,13,0.00806409067156,0.00844809498925,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00806409067156,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00806409067156,0.0491525526647,0,1,0,0,0,0,0,33.4139298,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,14,0.00768008635387,0.00787208851271,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,12.0645678,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,15,0.00787208851271,0.00806409067156,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00787208851271,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00787208851271,0.0491525526647,0,1,0,0,0,0,0,33.5655961,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,16,0.00787208851271,0.00796808959214,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00869,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,bpc_exact_tree,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.00869,0.0491525526647,0,1,0,0,0,0,0,66.4874386,branch_price_tree,gamma_floor|branch_price_tree,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,17,0.00796808959214,0.00806409067156,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00796808959214,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.00796808959214,0.0491525526647,0,1,0,0,0,0,0,33.4199296,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,18,0.00806409067156,0.00825609283041,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00806409067156,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.00806409067156,0.0491525526647,0,1,0,0,0,0,0,33.4393674,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.intervals.csv,19,0.00825609283041,0.00844809498925,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00825609283041,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.00825609283041,0.0491525526647,0,1,0,0,0,0,0,34.1841943,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,0,0,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.0491525526647,0,1,0,0,0,0,0,33.8219572,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,1,0.0122881381662,0.0245762763324,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044543,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,interval_exact_cutoff_mip_timeout,false,true,false,true,true,0,0,false,0.044543,0.049153,0,1,0,0,0,0,0,33.341112,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.044543,interval_unresolved_timeout,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_1.json,time limit exceeded,original_compact_objective_bound,true,0.012288,0.044543,0.032255,false
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,2,0.0245762763324,0.0368644144986,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048810,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,interval_exact_cutoff_mip_timeout,false,true,false,true,true,0,0,false,0.048810,0.049153,0,1,0,0,0,0,0,32.9118284,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.048810,interval_unresolved_timeout,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_2.json,time limit exceeded,original_compact_objective_bound,true,0.024576,0.048810,0.024233,false
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,3,0.0368644144986,0.0491525526647,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,32.8366112,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_3.json,infeasible,original_compact_objective_bound,true,0.036864,0.049153,0.012288,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,4,0,0.00614406908309,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,12.1172855,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,5,0.00614406908309,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00614406908309,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00614406908309,0.0491525526647,0,1,0,0,0,0,0,34.0422629,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,6,0.00614406908309,0.00921610362464,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00614406908309,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00614406908309,0.0491525526647,0,1,0,0,0,0,0,33.5640124,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,7,0.00921610362464,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,33.2007299,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_7.json,infeasible,original_compact_objective_bound,true,0.009216,0.049153,0.039936,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,8,0.00614406908309,0.00768008635387,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,12.0422785,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,9,0.00768008635387,0.00921610362464,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00768008635387,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00768008635387,0.0491525526647,0,1,0,0,0,0,0,33.3626068,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,10,0.00768008635387,0.00844809498925,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00768008635387,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00768008635387,0.0491525526647,0,1,0,0,0,0,0,33.4146699,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,11,0.00844809498925,0.00921610362464,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,33.0686419,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_11.json,infeasible,original_compact_objective_bound,true,0.008448,0.049153,0.040704,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,12,0.00768008635387,0.00806409067156,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00768008635387,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00768008635387,0.0491525526647,0,1,0,0,0,0,0,33.8262989,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,13,0.00806409067156,0.00844809498925,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00806409067156,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00806409067156,0.0491525526647,0,1,0,0,0,0,0,33.4139298,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,14,0.00768008635387,0.00787208851271,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,12.0645678,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,15,0.00787208851271,0.00806409067156,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00787208851271,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.00787208851271,0.0491525526647,0,1,0,0,0,0,0,33.5655961,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,16,0.00787208851271,0.00796808959214,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,66.4874386,interval_exact_oracle_bound,gamma_floor|branch_price_tree|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_16.json,infeasible,original_compact_objective_bound,true,0.008690,0.049153,0.040463,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,17,0.00796808959214,0.00806409067156,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,33.4199296,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_17.json,infeasible,original_compact_objective_bound,true,0.007968,0.049153,0.041184,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,18,0.00806409067156,0.00825609283041,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,33.4393674,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_18.json,infeasible,original_compact_objective_bound,true,0.008064,0.049153,0.041088,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300.merged.intervals.csv,19,0.00825609283041,0.00844809498925,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153,0.0491525526647,bound_fathomed,tree_not_started_before_time_limit_or_reserve,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.049153,0.049153,0,1,0,0,0,0,0,34.1841943,interval_exact_oracle_bound,gamma_floor|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.049153,interval_closed,results\gf_compact_bc_timeprofile_round\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_19.json,infeasible,original_compact_objective_bound,true,0.008256,0.049153,0.040896,true
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,0,0,0.0122881381662,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0,0.0491525526647,0,1,0,0,0,0,0,29.7740107,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,1,0.0122881381662,0.0245762763324,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.4231193,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,2,0.0245762763324,0.0368644144986,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245762763324,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0245762763324,0.0491525526647,0,1,0,0,0,0,0,29.1082968,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,3,0.0368644144986,0.0491525526647,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368644144986,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0368644144986,0.0491525526647,0,1,0,0,0,0,0,28.915241,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,4,0,0.00614406908309,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,10.0110662,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,5,0.00614406908309,0.0122881381662,,inventory_route_gini_relaxation_fathomed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0491525526647,0.0491525526647,bound_fathomed,inventory_route_gini_relaxation,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.0491525526647,0.0491525526647,0,0,0,0,0,0,0,14.6477352,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,6,0.0122881381662,0.0184322072493,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.2692538,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,7,0.0184322072493,0.0245762763324,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184322072493,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0184322072493,0.0491525526647,0,1,0,0,0,0,0,29.1789603,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,8,0.0122881381662,0.0153601727077,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122881381662,0.0491525526647,replaced_by_children,split_parent_replaced,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.0122881381662,0.0491525526647,0,1,0,0,0,0,0,29.2306857,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.intervals.csv,9,0.0153601727077,0.0184322072493,,unresolved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153601727077,0.0491525526647,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.0153601727077,0.0491525526647,0,1,0,0,0,0,0,29.0467071,gamma_floor,gamma_floor,fixed,,,,0,0,0,,,,,,,,,,,,
