parent_stem,source_type,source_csv,interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,closure_source_class,bound_valid,best_bound,runtime_seconds,nodes,gap_to_cutoff,cuts_added
exact_moderate_seed3301_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.auto_oracle.csv,2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,true,0.048809709088,120.403667,,0.000342833576745,1|452|570|60|0
exact_moderate_seed3301_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s.auto_oracle.csv,3,0.0368644144986,0.0491525526647,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,1.5962942,,0,1|452|570|60|0
exact_moderate_seed3301_300s_static30,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.auto_oracle.csv,1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,true,0.044390657922,30.1870503,,0.00476188474275,1|452|570|60|0
exact_moderate_seed3301_300s_static30,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.auto_oracle.csv,2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,true,0.048432362662,30.1795924,,0.000720180002745,1|452|570|60|0
exact_moderate_seed3301_300s_static30,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.auto_oracle.csv,3,0.0368644144986,0.0491525526647,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,0.7095767,,0,1|452|570|60|0
exact_moderate_seed3301_300s_static30,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.auto_oracle.csv,7,0.00921610362464,0.0122881381662,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,2.2713789,,0,1|452|570|60|0
exact_moderate_seed3301_300s_static30,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.auto_oracle.csv,10,0.00768008635387,0.00844809498925,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,0.7942523,,0,1|452|570|60|0
exact_moderate_seed3301_300s_static30,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30.auto_oracle.csv,11,0.00844809498925,0.00921610362464,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,0.7135893,,0,1|452|570|60|0
exact_moderate_seed3302_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3302_300s.auto_oracle.csv,1,0.0489090516373,0.0978181032745,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,true,0.14468086865,120.4799038,,0.050955327899,1|440|570|60|0
exact_tight_T_seed3102_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_tight_T_seed3102_300s.auto_oracle.csv,1,0.150176109171,0.300352218343,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,true,0.5284969862,120.3857343,,0.0722074404851,1|440|570|60|0
exact_V12_M1_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.auto_oracle.csv,12,0.223250364505,0.234412882731,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,4.6455146,,0,1|292|66|12|0
exact_V12_M1_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.auto_oracle.csv,13,0.234412882731,0.245575400956,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,2.337518,,0,1|292|66|12|0
exact_V12_M1_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.auto_oracle.csv,14,0.21208784628,0.217669105393,interval_closed,interval_exact_objective_bound_optimal_no_improver,"integer optimal, tolerance",compact_bc_infeasible,true,0.35720005569,5.6477786,,5.1751841551e-07,1|292|66|12|0
exact_V12_M1_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.auto_oracle.csv,16,0.245575400956,0.256737919181,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,1.6629018,,0,1|292|66|12|0
exact_V12_M1_300s,auto_oracle_csv,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s.auto_oracle.csv,17,0.256737919181,0.267900437406,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,true,0,0.9805963,,0,1|292|66|12|0
exact_high_imbalance_seed3201_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_6.json,6,0.475,0.59375,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,2.3155068261,120.3872302,4144,0.127896355843,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=448;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=1;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_high_imbalance_seed3201_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_7.json,7,0.59375,0.7125,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,2.44340319194,6.1499252,295,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=448;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=1;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_high_imbalance_seed3202_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_high_imbalance_seed3202_300s_auto_oracle\interval_9.json,9,0.5046875,0.534375,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,1.7110088864,120.3905912,3196,0.0383045556506,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=436;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=1;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_1.json,1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.044542850351,300.2502963,2440,0.00460969231375,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_11.json,11,0.00844809498925,0.00921610362464,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.7368804,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_16.json,16,0.00787208851271,0.00796808959214,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.7815075,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_17.json,17,0.00796808959214,0.00806409067156,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.8274015,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_18.json,18,0.00806409067156,0.00825609283041,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.8050664,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_19.json,19,0.00825609283041,0.00844809498925,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.8454532,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_2.json,2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.048809709088,300.2344469,2786,0.000342833576745,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=5;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_3.json,3,0.0368644144986,0.0491525526647,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.7599519,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=9;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_1200s_static300,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_1200s_static300_auto_oracle\interval_7.json,7,0.00921610362464,0.0122881381662,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,2.2465653,3,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_auto_oracle\interval_2.json,2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.048809709088,120.403667,2714,0.000342833576745,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=5;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_auto_oracle\interval_3.json,3,0.0368644144986,0.0491525526647,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,1.5962942,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=9;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=40
exact_moderate_seed3301_300s_static30,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_1.json,1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.044390657922,30.1870503,1314,0.00476188474275,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s_static30,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_10.json,10,0.00768008635387,0.00844809498925,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.7942523,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s_static30,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_11.json,11,0.00844809498925,0.00921610362464,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.7135893,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s_static30,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_2.json,2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.048432362662,30.1795924,1664,0.000720180002745,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=5;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s_static30,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_3.json,3,0.0368644144986,0.0491525526647,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,0.7095767,0,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=9;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3301_300s_static30,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3301_300s_static30_auto_oracle\interval_7.json,7,0.00921610362464,0.0122881381662,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.0491525526647,2.2713789,3,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=452;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=3;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_moderate_seed3302_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_moderate_seed3302_300s_auto_oracle\interval_1.json,1,0.0489090516373,0.0978181032745,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.14468086865,120.4799038,1464,0.050955327899,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=440;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=2;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_tight_T_seed3102_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_tight_T_seed3102_300s_auto_oracle\interval_1.json,1,0.150176109171,0.300352218343,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,unresolved,True,0.5284969862,120.3857343,2526,0.0722074404851,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=440;inventory_conservation=2;visit_inventory_linking=40;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=190;required_movement=2;global_handling_capacity=1;support_duration_pair=570;support_duration_triple=3420;transfer_compat=60;receiver_source_cover=0;dynamic_root_total=0
exact_V12_M1_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_12.json,12,0.223250364505,0.234412882731,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.357200583208,4.6455146,2045,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=292;inventory_conservation=2;visit_inventory_linking=24;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=66;required_movement=0;global_handling_capacity=1;support_duration_pair=66;support_duration_triple=220;transfer_compat=12;receiver_source_cover=0;dynamic_root_total=0
exact_V12_M1_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_13.json,13,0.234412882731,0.245575400956,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.357200583208,2.337518,493,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=292;inventory_conservation=2;visit_inventory_linking=24;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=66;required_movement=0;global_handling_capacity=1;support_duration_pair=66;support_duration_triple=220;transfer_compat=12;receiver_source_cover=0;dynamic_root_total=0
exact_V12_M1_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_14.json,14,0.21208784628,0.217669105393,interval_closed,interval_exact_objective_bound_optimal_no_improver,"integer optimal, tolerance",compact_bc_infeasible,True,0.357200583208,5.6477786,2904,5.1751841551e-07,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=292;inventory_conservation=2;visit_inventory_linking=24;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=66;required_movement=0;global_handling_capacity=1;support_duration_pair=66;support_duration_triple=220;transfer_compat=12;receiver_source_cover=0;dynamic_root_total=0
exact_V12_M1_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_16.json,16,0.245575400956,0.256737919181,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.357200583208,1.6629018,323,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=292;inventory_conservation=2;visit_inventory_linking=24;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=66;required_movement=0;global_handling_capacity=1;support_duration_pair=66;support_duration_triple=220;transfer_compat=12;receiver_source_cover=0;dynamic_root_total=0
exact_V12_M1_300s,child_interval_json,results\gf_compact_bc_effectiveness_round2\raw\exact_V12_M1_300s_auto_oracle\interval_17.json,17,0.256737919181,0.267900437406,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,compact_bc_infeasible,True,0.357200583208,0.9805963,13,0,direct_gini_cap=1;direct_gini_floor=1;tight_mccormick=292;inventory_conservation=2;visit_inventory_linking=24;objective_estimator_cutoff=1;penalty_lb=1;gini_spread=66;required_movement=0;global_handling_capacity=1;support_duration_pair=66;support_duration_triple=220;transfer_compat=12;receiver_source_cover=0;dynamic_root_total=0
