dimension_class,V,M,variable,family,semantic_original_decision,counted_once
V20_M3,20,3,x_1_20_10,routing_arc,True,True
V20_M3,20,3,x_1_20_11,routing_arc,True,True
V20_M3,20,3,x_1_20_12,routing_arc,True,True
V20_M3,20,3,x_1_20_13,routing_arc,True,True
V20_M3,20,3,x_1_20_14,routing_arc,True,True
V20_M3,20,3,x_1_20_15,routing_arc,True,True
V20_M3,20,3,x_1_20_16,routing_arc,True,True
V20_M3,20,3,x_1_20_17,routing_arc,True,True
V20_M3,20,3,x_1_20_18,routing_arc,True,True
V20_M3,20,3,x_1_20_19,routing_arc,True,True
V20_M3,20,3,x_2_0_1,routing_arc,True,True
V20_M3,20,3,x_2_0_2,routing_arc,True,True
V20_M3,20,3,x_2_0_3,routing_arc,True,True
V20_M3,20,3,x_2_0_4,routing_arc,True,True
V20_M3,20,3,x_2_0_5,routing_arc,True,True
V20_M3,20,3,x_2_0_6,routing_arc,True,True
V20_M3,20,3,x_2_0_7,routing_arc,True,True
V20_M3,20,3,x_2_0_8,routing_arc,True,True
V20_M3,20,3,x_2_0_9,routing_arc,True,True
V20_M3,20,3,x_2_0_10,routing_arc,True,True
V20_M3,20,3,x_2_0_11,routing_arc,True,True
V20_M3,20,3,x_2_0_12,routing_arc,True,True
V20_M3,20,3,x_2_0_13,routing_arc,True,True
V20_M3,20,3,x_2_0_14,routing_arc,True,True
V20_M3,20,3,x_2_0_15,routing_arc,True,True
V20_M3,20,3,x_2_0_16,routing_arc,True,True
V20_M3,20,3,x_2_0_17,routing_arc,True,True
V20_M3,20,3,x_2_0_18,routing_arc,True,True
V20_M3,20,3,x_2_0_19,routing_arc,True,True
V20_M3,20,3,x_2_0_20,routing_arc,True,True
V20_M3,20,3,x_2_1_0,routing_arc,True,True
V20_M3,20,3,x_2_1_2,routing_arc,True,True
V20_M3,20,3,x_2_1_3,routing_arc,True,True
V20_M3,20,3,x_2_1_4,routing_arc,True,True
V20_M3,20,3,x_2_1_5,routing_arc,True,True
V20_M3,20,3,x_2_1_6,routing_arc,True,True
V20_M3,20,3,x_2_1_7,routing_arc,True,True
V20_M3,20,3,x_2_1_8,routing_arc,True,True
V20_M3,20,3,x_2_1_9,routing_arc,True,True
V20_M3,20,3,x_2_1_10,routing_arc,True,True
V20_M3,20,3,x_2_1_11,routing_arc,True,True
V20_M3,20,3,x_2_1_12,routing_arc,True,True
V20_M3,20,3,x_2_1_13,routing_arc,True,True
V20_M3,20,3,x_2_1_14,routing_arc,True,True
V20_M3,20,3,x_2_1_15,routing_arc,True,True
V20_M3,20,3,x_2_1_16,routing_arc,True,True
V20_M3,20,3,x_2_1_17,routing_arc,True,True
V20_M3,20,3,x_2_1_18,routing_arc,True,True
V20_M3,20,3,x_2_1_19,routing_arc,True,True
V20_M3,20,3,x_2_1_20,routing_arc,True,True
V20_M3,20,3,x_2_2_0,routing_arc,True,True
V20_M3,20,3,x_2_2_1,routing_arc,True,True
V20_M3,20,3,x_2_2_3,routing_arc,True,True
V20_M3,20,3,x_2_2_4,routing_arc,True,True
V20_M3,20,3,x_2_2_5,routing_arc,True,True
V20_M3,20,3,x_2_2_6,routing_arc,True,True
V20_M3,20,3,x_2_2_7,routing_arc,True,True
V20_M3,20,3,x_2_2_8,routing_arc,True,True
V20_M3,20,3,x_2_2_9,routing_arc,True,True
V20_M3,20,3,x_2_2_10,routing_arc,True,True
V20_M3,20,3,x_2_2_11,routing_arc,True,True
V20_M3,20,3,x_2_2_12,routing_arc,True,True
V20_M3,20,3,x_2_2_13,routing_arc,True,True
V20_M3,20,3,x_2_2_14,routing_arc,True,True
V20_M3,20,3,x_2_2_15,routing_arc,True,True
V20_M3,20,3,x_2_2_16,routing_arc,True,True
V20_M3,20,3,x_2_2_17,routing_arc,True,True
V20_M3,20,3,x_2_2_18,routing_arc,True,True
V20_M3,20,3,x_2_2_19,routing_arc,True,True
V20_M3,20,3,x_2_2_20,routing_arc,True,True
V20_M3,20,3,x_2_3_0,routing_arc,True,True
V20_M3,20,3,x_2_3_1,routing_arc,True,True
V20_M3,20,3,x_2_3_2,routing_arc,True,True
V20_M3,20,3,x_2_3_4,routing_arc,True,True
V20_M3,20,3,x_2_3_5,routing_arc,True,True
V20_M3,20,3,x_2_3_6,routing_arc,True,True
V20_M3,20,3,x_2_3_7,routing_arc,True,True
V20_M3,20,3,x_2_3_8,routing_arc,True,True
V20_M3,20,3,x_2_3_9,routing_arc,True,True
V20_M3,20,3,x_2_3_10,routing_arc,True,True
V20_M3,20,3,x_2_3_11,routing_arc,True,True
V20_M3,20,3,x_2_3_12,routing_arc,True,True
V20_M3,20,3,x_2_3_13,routing_arc,True,True
V20_M3,20,3,x_2_3_14,routing_arc,True,True
V20_M3,20,3,x_2_3_15,routing_arc,True,True
V20_M3,20,3,x_2_3_16,routing_arc,True,True
V20_M3,20,3,x_2_3_17,routing_arc,True,True
V20_M3,20,3,x_2_3_18,routing_arc,True,True
V20_M3,20,3,x_2_3_19,routing_arc,True,True
V20_M3,20,3,x_2_3_20,routing_arc,True,True
V20_M3,20,3,x_2_4_0,routing_arc,True,True
V20_M3,20,3,x_2_4_1,routing_arc,True,True
V20_M3,20,3,x_2_4_2,routing_arc,True,True
V20_M3,20,3,x_2_4_3,routing_arc,True,True
V20_M3,20,3,x_2_4_5,routing_arc,True,True
V20_M3,20,3,x_2_4_6,routing_arc,True,True
V20_M3,20,3,x_2_4_7,routing_arc,True,True
V20_M3,20,3,x_2_4_8,routing_arc,True,True
V20_M3,20,3,x_2_4_9,routing_arc,True,True
V20_M3,20,3,x_2_4_10,routing_arc,True,True
V20_M3,20,3,x_2_4_11,routing_arc,True,True
V20_M3,20,3,x_2_4_12,routing_arc,True,True
V20_M3,20,3,x_2_4_13,routing_arc,True,True
V20_M3,20,3,x_2_4_14,routing_arc,True,True
V20_M3,20,3,x_2_4_15,routing_arc,True,True
V20_M3,20,3,x_2_4_16,routing_arc,True,True
V20_M3,20,3,x_2_4_17,routing_arc,True,True
V20_M3,20,3,x_2_4_18,routing_arc,True,True
V20_M3,20,3,x_2_4_19,routing_arc,True,True
V20_M3,20,3,x_2_4_20,routing_arc,True,True
V20_M3,20,3,x_2_5_0,routing_arc,True,True
V20_M3,20,3,x_2_5_1,routing_arc,True,True
V20_M3,20,3,x_2_5_2,routing_arc,True,True
V20_M3,20,3,x_2_5_3,routing_arc,True,True
V20_M3,20,3,x_2_5_4,routing_arc,True,True
V20_M3,20,3,x_2_5_6,routing_arc,True,True
V20_M3,20,3,x_2_5_7,routing_arc,True,True
V20_M3,20,3,x_2_5_8,routing_arc,True,True
V20_M3,20,3,x_2_5_9,routing_arc,True,True
V20_M3,20,3,x_2_5_10,routing_arc,True,True
V20_M3,20,3,x_2_5_11,routing_arc,True,True
V20_M3,20,3,x_2_5_12,routing_arc,True,True
V20_M3,20,3,x_2_5_13,routing_arc,True,True
V20_M3,20,3,x_2_5_14,routing_arc,True,True
V20_M3,20,3,x_2_5_15,routing_arc,True,True
V20_M3,20,3,x_2_5_16,routing_arc,True,True
V20_M3,20,3,x_2_5_17,routing_arc,True,True
V20_M3,20,3,x_2_5_18,routing_arc,True,True
V20_M3,20,3,x_2_5_19,routing_arc,True,True
V20_M3,20,3,x_2_5_20,routing_arc,True,True
V20_M3,20,3,x_2_6_0,routing_arc,True,True
V20_M3,20,3,x_2_6_1,routing_arc,True,True
V20_M3,20,3,x_2_6_2,routing_arc,True,True
V20_M3,20,3,x_2_6_3,routing_arc,True,True
V20_M3,20,3,x_2_6_4,routing_arc,True,True
V20_M3,20,3,x_2_6_5,routing_arc,True,True
V20_M3,20,3,x_2_6_7,routing_arc,True,True
V20_M3,20,3,x_2_6_8,routing_arc,True,True
V20_M3,20,3,x_2_6_9,routing_arc,True,True
V20_M3,20,3,x_2_6_10,routing_arc,True,True
V20_M3,20,3,x_2_6_11,routing_arc,True,True
V20_M3,20,3,x_2_6_12,routing_arc,True,True
V20_M3,20,3,x_2_6_13,routing_arc,True,True
V20_M3,20,3,x_2_6_14,routing_arc,True,True
V20_M3,20,3,x_2_6_15,routing_arc,True,True
V20_M3,20,3,x_2_6_16,routing_arc,True,True
V20_M3,20,3,x_2_6_17,routing_arc,True,True
V20_M3,20,3,x_2_6_18,routing_arc,True,True
V20_M3,20,3,x_2_6_19,routing_arc,True,True
V20_M3,20,3,x_2_6_20,routing_arc,True,True
V20_M3,20,3,x_2_7_0,routing_arc,True,True
V20_M3,20,3,x_2_7_1,routing_arc,True,True
V20_M3,20,3,x_2_7_2,routing_arc,True,True
V20_M3,20,3,x_2_7_3,routing_arc,True,True
V20_M3,20,3,x_2_7_4,routing_arc,True,True
V20_M3,20,3,x_2_7_5,routing_arc,True,True
V20_M3,20,3,x_2_7_6,routing_arc,True,True
V20_M3,20,3,x_2_7_8,routing_arc,True,True
V20_M3,20,3,x_2_7_9,routing_arc,True,True
V20_M3,20,3,x_2_7_10,routing_arc,True,True
V20_M3,20,3,x_2_7_11,routing_arc,True,True
V20_M3,20,3,x_2_7_12,routing_arc,True,True
V20_M3,20,3,x_2_7_13,routing_arc,True,True
V20_M3,20,3,x_2_7_14,routing_arc,True,True
V20_M3,20,3,x_2_7_15,routing_arc,True,True
V20_M3,20,3,x_2_7_16,routing_arc,True,True
V20_M3,20,3,x_2_7_17,routing_arc,True,True
V20_M3,20,3,x_2_7_18,routing_arc,True,True
V20_M3,20,3,x_2_7_19,routing_arc,True,True
V20_M3,20,3,x_2_7_20,routing_arc,True,True
V20_M3,20,3,x_2_8_0,routing_arc,True,True
V20_M3,20,3,x_2_8_1,routing_arc,True,True
V20_M3,20,3,x_2_8_2,routing_arc,True,True
V20_M3,20,3,x_2_8_3,routing_arc,True,True
V20_M3,20,3,x_2_8_4,routing_arc,True,True
V20_M3,20,3,x_2_8_5,routing_arc,True,True
V20_M3,20,3,x_2_8_6,routing_arc,True,True
V20_M3,20,3,x_2_8_7,routing_arc,True,True
V20_M3,20,3,x_2_8_9,routing_arc,True,True
V20_M3,20,3,x_2_8_10,routing_arc,True,True
V20_M3,20,3,x_2_8_11,routing_arc,True,True
V20_M3,20,3,x_2_8_12,routing_arc,True,True
V20_M3,20,3,x_2_8_13,routing_arc,True,True
V20_M3,20,3,x_2_8_14,routing_arc,True,True
V20_M3,20,3,x_2_8_15,routing_arc,True,True
V20_M3,20,3,x_2_8_16,routing_arc,True,True
V20_M3,20,3,x_2_8_17,routing_arc,True,True
V20_M3,20,3,x_2_8_18,routing_arc,True,True
V20_M3,20,3,x_2_8_19,routing_arc,True,True
V20_M3,20,3,x_2_8_20,routing_arc,True,True
V20_M3,20,3,x_2_9_0,routing_arc,True,True
V20_M3,20,3,x_2_9_1,routing_arc,True,True
V20_M3,20,3,x_2_9_2,routing_arc,True,True
V20_M3,20,3,x_2_9_3,routing_arc,True,True
V20_M3,20,3,x_2_9_4,routing_arc,True,True
V20_M3,20,3,x_2_9_5,routing_arc,True,True
V20_M3,20,3,x_2_9_6,routing_arc,True,True
V20_M3,20,3,x_2_9_7,routing_arc,True,True
V20_M3,20,3,x_2_9_8,routing_arc,True,True
V20_M3,20,3,x_2_9_10,routing_arc,True,True
V20_M3,20,3,x_2_9_11,routing_arc,True,True
V20_M3,20,3,x_2_9_12,routing_arc,True,True
V20_M3,20,3,x_2_9_13,routing_arc,True,True
V20_M3,20,3,x_2_9_14,routing_arc,True,True
V20_M3,20,3,x_2_9_15,routing_arc,True,True
V20_M3,20,3,x_2_9_16,routing_arc,True,True
V20_M3,20,3,x_2_9_17,routing_arc,True,True
V20_M3,20,3,x_2_9_18,routing_arc,True,True
V20_M3,20,3,x_2_9_19,routing_arc,True,True
V20_M3,20,3,x_2_9_20,routing_arc,True,True
V20_M3,20,3,x_2_10_0,routing_arc,True,True
V20_M3,20,3,x_2_10_1,routing_arc,True,True
V20_M3,20,3,x_2_10_2,routing_arc,True,True
V20_M3,20,3,x_2_10_3,routing_arc,True,True
V20_M3,20,3,x_2_10_4,routing_arc,True,True
V20_M3,20,3,x_2_10_5,routing_arc,True,True
V20_M3,20,3,x_2_10_6,routing_arc,True,True
V20_M3,20,3,x_2_10_7,routing_arc,True,True
V20_M3,20,3,x_2_10_8,routing_arc,True,True
V20_M3,20,3,x_2_10_9,routing_arc,True,True
V20_M3,20,3,x_2_10_11,routing_arc,True,True
V20_M3,20,3,x_2_10_12,routing_arc,True,True
V20_M3,20,3,x_2_10_13,routing_arc,True,True
V20_M3,20,3,x_2_10_14,routing_arc,True,True
V20_M3,20,3,x_2_10_15,routing_arc,True,True
V20_M3,20,3,x_2_10_16,routing_arc,True,True
V20_M3,20,3,x_2_10_17,routing_arc,True,True
V20_M3,20,3,x_2_10_18,routing_arc,True,True
V20_M3,20,3,x_2_10_19,routing_arc,True,True
V20_M3,20,3,x_2_10_20,routing_arc,True,True
V20_M3,20,3,x_2_11_0,routing_arc,True,True
V20_M3,20,3,x_2_11_1,routing_arc,True,True
V20_M3,20,3,x_2_11_2,routing_arc,True,True
V20_M3,20,3,x_2_11_3,routing_arc,True,True
V20_M3,20,3,x_2_11_4,routing_arc,True,True
V20_M3,20,3,x_2_11_5,routing_arc,True,True
V20_M3,20,3,x_2_11_6,routing_arc,True,True
V20_M3,20,3,x_2_11_7,routing_arc,True,True
V20_M3,20,3,x_2_11_8,routing_arc,True,True
V20_M3,20,3,x_2_11_9,routing_arc,True,True
V20_M3,20,3,x_2_11_10,routing_arc,True,True
V20_M3,20,3,x_2_11_12,routing_arc,True,True
V20_M3,20,3,x_2_11_13,routing_arc,True,True
V20_M3,20,3,x_2_11_14,routing_arc,True,True
V20_M3,20,3,x_2_11_15,routing_arc,True,True
V20_M3,20,3,x_2_11_16,routing_arc,True,True
V20_M3,20,3,x_2_11_17,routing_arc,True,True
V20_M3,20,3,x_2_11_18,routing_arc,True,True
V20_M3,20,3,x_2_11_19,routing_arc,True,True
V20_M3,20,3,x_2_11_20,routing_arc,True,True
V20_M3,20,3,x_2_12_0,routing_arc,True,True
V20_M3,20,3,x_2_12_1,routing_arc,True,True
V20_M3,20,3,x_2_12_2,routing_arc,True,True
V20_M3,20,3,x_2_12_3,routing_arc,True,True
V20_M3,20,3,x_2_12_4,routing_arc,True,True
V20_M3,20,3,x_2_12_5,routing_arc,True,True
V20_M3,20,3,x_2_12_6,routing_arc,True,True
V20_M3,20,3,x_2_12_7,routing_arc,True,True
V20_M3,20,3,x_2_12_8,routing_arc,True,True
V20_M3,20,3,x_2_12_9,routing_arc,True,True
V20_M3,20,3,x_2_12_10,routing_arc,True,True
V20_M3,20,3,x_2_12_11,routing_arc,True,True
V20_M3,20,3,x_2_12_13,routing_arc,True,True
V20_M3,20,3,x_2_12_14,routing_arc,True,True
V20_M3,20,3,x_2_12_15,routing_arc,True,True
V20_M3,20,3,x_2_12_16,routing_arc,True,True
V20_M3,20,3,x_2_12_17,routing_arc,True,True
V20_M3,20,3,x_2_12_18,routing_arc,True,True
V20_M3,20,3,x_2_12_19,routing_arc,True,True
V20_M3,20,3,x_2_12_20,routing_arc,True,True
V20_M3,20,3,x_2_13_0,routing_arc,True,True
V20_M3,20,3,x_2_13_1,routing_arc,True,True
V20_M3,20,3,x_2_13_2,routing_arc,True,True
V20_M3,20,3,x_2_13_3,routing_arc,True,True
V20_M3,20,3,x_2_13_4,routing_arc,True,True
V20_M3,20,3,x_2_13_5,routing_arc,True,True
V20_M3,20,3,x_2_13_6,routing_arc,True,True
V20_M3,20,3,x_2_13_7,routing_arc,True,True
V20_M3,20,3,x_2_13_8,routing_arc,True,True
V20_M3,20,3,x_2_13_9,routing_arc,True,True
V20_M3,20,3,x_2_13_10,routing_arc,True,True
V20_M3,20,3,x_2_13_11,routing_arc,True,True
V20_M3,20,3,x_2_13_12,routing_arc,True,True
V20_M3,20,3,x_2_13_14,routing_arc,True,True
V20_M3,20,3,x_2_13_15,routing_arc,True,True
V20_M3,20,3,x_2_13_16,routing_arc,True,True
V20_M3,20,3,x_2_13_17,routing_arc,True,True
V20_M3,20,3,x_2_13_18,routing_arc,True,True
V20_M3,20,3,x_2_13_19,routing_arc,True,True
V20_M3,20,3,x_2_13_20,routing_arc,True,True
V20_M3,20,3,x_2_14_0,routing_arc,True,True
V20_M3,20,3,x_2_14_1,routing_arc,True,True
V20_M3,20,3,x_2_14_2,routing_arc,True,True
V20_M3,20,3,x_2_14_3,routing_arc,True,True
V20_M3,20,3,x_2_14_4,routing_arc,True,True
V20_M3,20,3,x_2_14_5,routing_arc,True,True
V20_M3,20,3,x_2_14_6,routing_arc,True,True
V20_M3,20,3,x_2_14_7,routing_arc,True,True
V20_M3,20,3,x_2_14_8,routing_arc,True,True
V20_M3,20,3,x_2_14_9,routing_arc,True,True
V20_M3,20,3,x_2_14_10,routing_arc,True,True
V20_M3,20,3,x_2_14_11,routing_arc,True,True
V20_M3,20,3,x_2_14_12,routing_arc,True,True
V20_M3,20,3,x_2_14_13,routing_arc,True,True
V20_M3,20,3,x_2_14_15,routing_arc,True,True
V20_M3,20,3,x_2_14_16,routing_arc,True,True
V20_M3,20,3,x_2_14_17,routing_arc,True,True
V20_M3,20,3,x_2_14_18,routing_arc,True,True
V20_M3,20,3,x_2_14_19,routing_arc,True,True
V20_M3,20,3,x_2_14_20,routing_arc,True,True
V20_M3,20,3,x_2_15_0,routing_arc,True,True
V20_M3,20,3,x_2_15_1,routing_arc,True,True
V20_M3,20,3,x_2_15_2,routing_arc,True,True
V20_M3,20,3,x_2_15_3,routing_arc,True,True
V20_M3,20,3,x_2_15_4,routing_arc,True,True
V20_M3,20,3,x_2_15_5,routing_arc,True,True
V20_M3,20,3,x_2_15_6,routing_arc,True,True
V20_M3,20,3,x_2_15_7,routing_arc,True,True
V20_M3,20,3,x_2_15_8,routing_arc,True,True
V20_M3,20,3,x_2_15_9,routing_arc,True,True
V20_M3,20,3,x_2_15_10,routing_arc,True,True
V20_M3,20,3,x_2_15_11,routing_arc,True,True
V20_M3,20,3,x_2_15_12,routing_arc,True,True
V20_M3,20,3,x_2_15_13,routing_arc,True,True
V20_M3,20,3,x_2_15_14,routing_arc,True,True
V20_M3,20,3,x_2_15_16,routing_arc,True,True
V20_M3,20,3,x_2_15_17,routing_arc,True,True
V20_M3,20,3,x_2_15_18,routing_arc,True,True
V20_M3,20,3,x_2_15_19,routing_arc,True,True
V20_M3,20,3,x_2_15_20,routing_arc,True,True
V20_M3,20,3,x_2_16_0,routing_arc,True,True
V20_M3,20,3,x_2_16_1,routing_arc,True,True
V20_M3,20,3,x_2_16_2,routing_arc,True,True
V20_M3,20,3,x_2_16_3,routing_arc,True,True
V20_M3,20,3,x_2_16_4,routing_arc,True,True
V20_M3,20,3,x_2_16_5,routing_arc,True,True
V20_M3,20,3,x_2_16_6,routing_arc,True,True
V20_M3,20,3,x_2_16_7,routing_arc,True,True
V20_M3,20,3,x_2_16_8,routing_arc,True,True
V20_M3,20,3,x_2_16_9,routing_arc,True,True
V20_M3,20,3,x_2_16_10,routing_arc,True,True
V20_M3,20,3,x_2_16_11,routing_arc,True,True
V20_M3,20,3,x_2_16_12,routing_arc,True,True
V20_M3,20,3,x_2_16_13,routing_arc,True,True
V20_M3,20,3,x_2_16_14,routing_arc,True,True
V20_M3,20,3,x_2_16_15,routing_arc,True,True
V20_M3,20,3,x_2_16_17,routing_arc,True,True
V20_M3,20,3,x_2_16_18,routing_arc,True,True
V20_M3,20,3,x_2_16_19,routing_arc,True,True
V20_M3,20,3,x_2_16_20,routing_arc,True,True
V20_M3,20,3,x_2_17_0,routing_arc,True,True
V20_M3,20,3,x_2_17_1,routing_arc,True,True
V20_M3,20,3,x_2_17_2,routing_arc,True,True
V20_M3,20,3,x_2_17_3,routing_arc,True,True
V20_M3,20,3,x_2_17_4,routing_arc,True,True
V20_M3,20,3,x_2_17_5,routing_arc,True,True
V20_M3,20,3,x_2_17_6,routing_arc,True,True
V20_M3,20,3,x_2_17_7,routing_arc,True,True
V20_M3,20,3,x_2_17_8,routing_arc,True,True
V20_M3,20,3,x_2_17_9,routing_arc,True,True
V20_M3,20,3,x_2_17_10,routing_arc,True,True
V20_M3,20,3,x_2_17_11,routing_arc,True,True
V20_M3,20,3,x_2_17_12,routing_arc,True,True
V20_M3,20,3,x_2_17_13,routing_arc,True,True
V20_M3,20,3,x_2_17_14,routing_arc,True,True
V20_M3,20,3,x_2_17_15,routing_arc,True,True
V20_M3,20,3,x_2_17_16,routing_arc,True,True
V20_M3,20,3,x_2_17_18,routing_arc,True,True
V20_M3,20,3,x_2_17_19,routing_arc,True,True
V20_M3,20,3,x_2_17_20,routing_arc,True,True
V20_M3,20,3,x_2_18_0,routing_arc,True,True
V20_M3,20,3,x_2_18_1,routing_arc,True,True
V20_M3,20,3,x_2_18_2,routing_arc,True,True
V20_M3,20,3,x_2_18_3,routing_arc,True,True
V20_M3,20,3,x_2_18_4,routing_arc,True,True
V20_M3,20,3,x_2_18_5,routing_arc,True,True
V20_M3,20,3,x_2_18_6,routing_arc,True,True
V20_M3,20,3,x_2_18_7,routing_arc,True,True
V20_M3,20,3,x_2_18_8,routing_arc,True,True
V20_M3,20,3,x_2_18_9,routing_arc,True,True
V20_M3,20,3,x_2_18_10,routing_arc,True,True
V20_M3,20,3,x_2_18_11,routing_arc,True,True
V20_M3,20,3,x_2_18_12,routing_arc,True,True
V20_M3,20,3,x_2_18_13,routing_arc,True,True
V20_M3,20,3,x_2_18_14,routing_arc,True,True
V20_M3,20,3,x_2_18_15,routing_arc,True,True
V20_M3,20,3,x_2_18_16,routing_arc,True,True
V20_M3,20,3,x_2_18_17,routing_arc,True,True
V20_M3,20,3,x_2_18_19,routing_arc,True,True
V20_M3,20,3,x_2_18_20,routing_arc,True,True
V20_M3,20,3,x_2_19_0,routing_arc,True,True
V20_M3,20,3,x_2_19_1,routing_arc,True,True
V20_M3,20,3,x_2_19_2,routing_arc,True,True
V20_M3,20,3,x_2_19_3,routing_arc,True,True
V20_M3,20,3,x_2_19_4,routing_arc,True,True
V20_M3,20,3,x_2_19_5,routing_arc,True,True
V20_M3,20,3,x_2_19_6,routing_arc,True,True
V20_M3,20,3,x_2_19_7,routing_arc,True,True
V20_M3,20,3,x_2_19_8,routing_arc,True,True
V20_M3,20,3,x_2_19_9,routing_arc,True,True
V20_M3,20,3,x_2_19_10,routing_arc,True,True
V20_M3,20,3,x_2_19_11,routing_arc,True,True
V20_M3,20,3,x_2_19_12,routing_arc,True,True
V20_M3,20,3,x_2_19_13,routing_arc,True,True
V20_M3,20,3,x_2_19_14,routing_arc,True,True
V20_M3,20,3,x_2_19_15,routing_arc,True,True
V20_M3,20,3,x_2_19_16,routing_arc,True,True
V20_M3,20,3,x_2_19_17,routing_arc,True,True
V20_M3,20,3,x_2_19_18,routing_arc,True,True
V20_M3,20,3,x_2_19_20,routing_arc,True,True
V20_M3,20,3,x_2_20_0,routing_arc,True,True
V20_M3,20,3,x_2_20_1,routing_arc,True,True
V20_M3,20,3,x_2_20_2,routing_arc,True,True
V20_M3,20,3,x_2_20_3,routing_arc,True,True
V20_M3,20,3,x_2_20_4,routing_arc,True,True
V20_M3,20,3,x_2_20_5,routing_arc,True,True
V20_M3,20,3,x_2_20_6,routing_arc,True,True
V20_M3,20,3,x_2_20_7,routing_arc,True,True
V20_M3,20,3,x_2_20_8,routing_arc,True,True
V20_M3,20,3,x_2_20_9,routing_arc,True,True
V20_M3,20,3,x_2_20_10,routing_arc,True,True
V20_M3,20,3,x_2_20_11,routing_arc,True,True
V20_M3,20,3,x_2_20_12,routing_arc,True,True
V20_M3,20,3,x_2_20_13,routing_arc,True,True
V20_M3,20,3,x_2_20_14,routing_arc,True,True
V20_M3,20,3,x_2_20_15,routing_arc,True,True
V20_M3,20,3,x_2_20_16,routing_arc,True,True
V20_M3,20,3,x_2_20_17,routing_arc,True,True
V20_M3,20,3,x_2_20_18,routing_arc,True,True
V20_M3,20,3,x_2_20_19,routing_arc,True,True
V20_M3,20,3,load_0_1,vehicle_load,True,True
V20_M3,20,3,load_0_2,vehicle_load,True,True
V20_M3,20,3,load_0_3,vehicle_load,True,True
V20_M3,20,3,load_0_4,vehicle_load,True,True
V20_M3,20,3,load_0_5,vehicle_load,True,True
V20_M3,20,3,load_0_6,vehicle_load,True,True
V20_M3,20,3,load_0_7,vehicle_load,True,True
V20_M3,20,3,load_0_8,vehicle_load,True,True
V20_M3,20,3,load_0_9,vehicle_load,True,True
V20_M3,20,3,load_0_10,vehicle_load,True,True
V20_M3,20,3,load_0_11,vehicle_load,True,True
V20_M3,20,3,load_0_12,vehicle_load,True,True
V20_M3,20,3,load_0_13,vehicle_load,True,True
V20_M3,20,3,load_0_14,vehicle_load,True,True
V20_M3,20,3,load_0_15,vehicle_load,True,True
V20_M3,20,3,load_0_16,vehicle_load,True,True
V20_M3,20,3,load_0_17,vehicle_load,True,True
V20_M3,20,3,load_0_18,vehicle_load,True,True
V20_M3,20,3,load_0_19,vehicle_load,True,True
V20_M3,20,3,load_0_20,vehicle_load,True,True
V20_M3,20,3,load_1_1,vehicle_load,True,True
V20_M3,20,3,load_1_2,vehicle_load,True,True
V20_M3,20,3,load_1_3,vehicle_load,True,True
V20_M3,20,3,load_1_4,vehicle_load,True,True
V20_M3,20,3,load_1_5,vehicle_load,True,True
V20_M3,20,3,load_1_6,vehicle_load,True,True
V20_M3,20,3,load_1_7,vehicle_load,True,True
V20_M3,20,3,load_1_8,vehicle_load,True,True
V20_M3,20,3,load_1_9,vehicle_load,True,True
V20_M3,20,3,load_1_10,vehicle_load,True,True
V20_M3,20,3,load_1_11,vehicle_load,True,True
V20_M3,20,3,load_1_12,vehicle_load,True,True
V20_M3,20,3,load_1_13,vehicle_load,True,True
V20_M3,20,3,load_1_14,vehicle_load,True,True
V20_M3,20,3,load_1_15,vehicle_load,True,True
V20_M3,20,3,load_1_16,vehicle_load,True,True
V20_M3,20,3,load_1_17,vehicle_load,True,True
V20_M3,20,3,load_1_18,vehicle_load,True,True
V20_M3,20,3,load_1_19,vehicle_load,True,True
V20_M3,20,3,load_1_20,vehicle_load,True,True
V20_M3,20,3,load_2_1,vehicle_load,True,True
V20_M3,20,3,load_2_2,vehicle_load,True,True
V20_M3,20,3,load_2_3,vehicle_load,True,True
V20_M3,20,3,load_2_4,vehicle_load,True,True
V20_M3,20,3,load_2_5,vehicle_load,True,True
V20_M3,20,3,load_2_6,vehicle_load,True,True
V20_M3,20,3,load_2_7,vehicle_load,True,True
V20_M3,20,3,load_2_8,vehicle_load,True,True
V20_M3,20,3,load_2_9,vehicle_load,True,True
V20_M3,20,3,load_2_10,vehicle_load,True,True
V20_M3,20,3,load_2_11,vehicle_load,True,True
V20_M3,20,3,load_2_12,vehicle_load,True,True
V20_M3,20,3,load_2_13,vehicle_load,True,True
V20_M3,20,3,load_2_14,vehicle_load,True,True
V20_M3,20,3,load_2_15,vehicle_load,True,True
V20_M3,20,3,load_2_16,vehicle_load,True,True
V20_M3,20,3,load_2_17,vehicle_load,True,True
V20_M3,20,3,load_2_18,vehicle_load,True,True
V20_M3,20,3,load_2_19,vehicle_load,True,True
V20_M3,20,3,load_2_20,vehicle_load,True,True
V20_M3,20,3,z_0_1,visit_selection,True,True
V20_M3,20,3,z_0_2,visit_selection,True,True
V20_M3,20,3,z_0_3,visit_selection,True,True
V20_M3,20,3,z_0_4,visit_selection,True,True
V20_M3,20,3,z_0_5,visit_selection,True,True
V20_M3,20,3,z_0_6,visit_selection,True,True
V20_M3,20,3,z_0_7,visit_selection,True,True
V20_M3,20,3,z_0_8,visit_selection,True,True
V20_M3,20,3,z_0_9,visit_selection,True,True
V20_M3,20,3,z_0_10,visit_selection,True,True
V20_M3,20,3,z_0_11,visit_selection,True,True
