official_run_id,official_instance,process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,99.923780399999998,97.959849000000006,terminal_mip_bound_improvement,L0,0.39941671578920829,,0.39941671578920829,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,100.10988189999999,98.145950499999998,terminal_mip_bound_improvement,L0,0.39949085194814582,,0.39949085194814582,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,100.39404929999999,98.430117899999999,terminal_mip_bound_improvement,L0,0.39950464105379341,,0.39950464105379341,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,100.5547354,98.590804000000006,terminal_mip_bound_improvement,L0,0.39951661697478097,,0.39951661697478097,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,100.82992329999999,98.865991899999997,terminal_mip_bound_improvement,L0,0.39953298004413601,,0.39953298004413601,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,101.24869819999999,99.2847668,terminal_mip_bound_improvement,L0,0.39961590017834669,,0.39961590017834669,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,101.34742229999999,99.383490899999998,terminal_mip_bound_improvement,L0,0.39964012680236782,,0.39964012680236782,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,101.6276755,99.663744100000002,terminal_mip_bound_improvement,L0,0.39965646375234082,,0.39965646375234082,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,101.63213829999999,99.668206900000001,terminal_mip_bound_improvement,L0,0.39996529472576225,,0.39996529472576225,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,108.95913949999999,106.9952081,terminal_mip_bound_improvement,L0,0.39997931681253596,,0.39997931681253596,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,109.2569762,107.2930448,terminal_mip_bound_improvement,L0,0.40004186574225947,,0.40004186574225947,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,109.55707059999999,107.5931392,terminal_mip_bound_improvement,L0,0.40013713510652332,,0.40013713510652332,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,109.74000529999999,107.7760739,terminal_mip_bound_improvement,L0,0.40014022999328802,,0.40014022999328802,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,110.0701833,108.1062519,terminal_mip_bound_improvement,L0,0.40036020811382089,,0.40036020811382089,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,110.25584939999999,108.291918,terminal_mip_bound_improvement,L0,0.40056567246035185,,0.40056567246035185,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,110.4597302,108.4957988,terminal_mip_bound_improvement,L0,0.40057225950262948,,0.40057225950262948,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,110.57665449999999,108.6127231,terminal_mip_bound_improvement,L0,0.40061022845423389,,0.40061022845423389,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,110.8646718,108.9007404,terminal_mip_bound_improvement,L0,0.40062383892913567,,0.40062383892913567,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,111.83375289999999,109.8698215,terminal_mip_bound_improvement,L0,0.40066131297595081,,0.40066131297595081,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,111.9863728,110.02244140000001,terminal_mip_bound_improvement,L0,0.4008213834728746,,0.4008213834728746,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.1647598,110.20082840000001,terminal_mip_bound_improvement,L0,0.40087341651110048,,0.40087341651110048,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.232134,110.26820260000001,terminal_mip_bound_improvement,L0,0.40089359662191743,,0.40089359662191743,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.3186446,110.35471320000001,terminal_mip_bound_improvement,L0,0.40092738275628464,,0.40092738275628464,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.59125949999999,110.6273281,terminal_mip_bound_improvement,L0,0.40097820764757736,,0.40097820764757736,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.70737219999999,110.7434408,terminal_mip_bound_improvement,L0,0.40110557577261158,,0.40110557577261158,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.87831039999999,110.914379,terminal_mip_bound_improvement,L0,0.40135483281088202,,0.40135483281088202,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,112.9287509,110.9648195,terminal_mip_bound_improvement,L0,0.40141663606798367,,0.40141663606798367,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,113.1318938,111.16796240000001,terminal_mip_bound_improvement,L0,0.40142692780842459,,0.40142692780842459,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,113.2323682,111.2684368,terminal_mip_bound_improvement,L0,0.40157632693051065,,0.40157632693051065,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,113.35403919999999,111.3901078,terminal_mip_bound_improvement,L0,0.40168665250847319,,0.40168665250847319,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,113.62331689999999,111.6593855,terminal_mip_bound_improvement,L0,0.40172402907180538,,0.40172402907180538,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,115.22273559999999,113.2588042,terminal_mip_bound_improvement,L0,0.40174003018517862,,0.40174003018517862,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,115.4794282,113.51549680000001,terminal_mip_bound_improvement,L0,0.40177574564225166,,0.40177574564225166,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,115.85917669999999,113.8952453,terminal_mip_bound_improvement,L0,0.40178896004923365,,0.40178896004923365,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,115.9683881,114.00445670000001,terminal_mip_bound_improvement,L0,0.40179867051656831,,0.40179867051656831,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.0750408,114.1111094,terminal_mip_bound_improvement,L0,0.40184101724512533,,0.40184101724512533,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.23003129999999,114.2660999,terminal_mip_bound_improvement,L0,0.40185445044739071,,0.40185445044739071,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.29516219999999,114.3312308,terminal_mip_bound_improvement,L0,0.40186929189550202,,0.40186929189550202,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.5139959,114.5500645,terminal_mip_bound_improvement,L0,0.40191381156408784,,0.40191381156408784,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.6390718,114.6751404,terminal_mip_bound_improvement,L0,0.40205366920069563,,0.40205366920069563,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.8217767,114.85784530000001,terminal_mip_bound_improvement,L0,0.40208355103445009,,0.40208355103445009,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,116.9914347,115.02750330000001,terminal_mip_bound_improvement,L0,0.40209892528248153,,0.40209892528248153,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,117.3269545,115.36302310000001,terminal_mip_bound_improvement,L0,0.40214178422420954,,0.40214178422420954,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,117.5318887,115.5679573,terminal_mip_bound_improvement,L0,0.40222170572945765,,0.40222170572945765,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,117.6970211,115.73308970000001,terminal_mip_bound_improvement,L0,0.40229708599637282,,0.40229708599637282,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,117.886529,115.9225976,terminal_mip_bound_improvement,L0,0.4023020653724777,,0.4023020653724777,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,118.4307305,116.4667991,terminal_mip_bound_improvement,L0,0.40230277241060469,,0.40230277241060469,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,118.67851159999999,116.7145802,terminal_mip_bound_improvement,L0,0.40247280021086113,,0.40247280021086113,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,118.95532349999999,116.9913921,terminal_mip_bound_improvement,L0,0.40252039982865029,,0.40252039982865029,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,119.04392489999999,117.0799935,terminal_mip_bound_improvement,L0,0.40259243071894907,,0.40259243071894907,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,119.16718519999999,117.2032538,terminal_mip_bound_improvement,L0,0.40272696463113822,,0.40272696463113822,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,119.24278199999999,117.2788506,terminal_mip_bound_improvement,L0,0.40272704236740819,,0.40272704236740819,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,119.31373499999999,117.3498036,terminal_mip_bound_improvement,L0,0.40304045349534073,,0.40304045349534073,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,119.47765029999999,117.5137189,terminal_mip_bound_improvement,L0,0.40304996045024122,,0.40304996045024122,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.08361979999999,118.1196884,terminal_mip_bound_improvement,L0,0.40305249993943154,,0.40305249993943154,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.19870829999999,118.2347769,terminal_mip_bound_improvement,L0,0.4030586206548491,,0.4030586206548491,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.22520609999999,118.2612747,terminal_mip_bound_improvement,L0,0.40309450022776894,,0.40309450022776894,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.33682159999999,118.3728902,terminal_mip_bound_improvement,L0,0.40312941356490312,,0.40312941356490312,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.3884106,118.42447920000001,terminal_mip_bound_improvement,L0,0.40320485594530531,,0.40320485594530531,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.4021588,118.4382274,terminal_mip_bound_improvement,L0,0.40328901450525811,,0.40328901450525811,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.5074515,118.54352010000001,terminal_mip_bound_improvement,L0,0.40334342160150849,,0.40334342160150849,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.55509459999999,118.5911632,terminal_mip_bound_improvement,L0,0.40354123628802618,,0.40354123628802618,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.6537412,118.68980980000001,terminal_mip_bound_improvement,L0,0.40370187141077152,,0.40370187141077152,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.8688521,118.90492070000001,terminal_mip_bound_improvement,L0,0.40370487782500025,,0.40370487782500025,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.87791449999999,118.9139831,terminal_mip_bound_improvement,L0,0.40373257542741747,,0.40373257542741747,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,120.9532263,118.9892949,terminal_mip_bound_improvement,L0,0.40388313820579447,,0.40388313820579447,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,121.01155569999999,119.0476243,terminal_mip_bound_improvement,L0,0.40397488674512227,,0.40397488674512227,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,121.2031647,119.23923330000001,terminal_mip_bound_improvement,L0,0.40399423896064363,,0.40399423896064363,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,121.2919938,119.32806240000001,terminal_mip_bound_improvement,L0,0.40403829597502167,,0.40403829597502167,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,121.6022249,119.6382935,terminal_mip_bound_improvement,L0,0.40414315871269985,,0.40414315871269985,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,121.90467719999999,119.9407458,terminal_mip_bound_improvement,L0,0.40417029843382662,,0.40417029843382662,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.03958279999999,120.0756514,terminal_mip_bound_improvement,L0,0.40417179343979476,,0.40417179343979476,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.38645489999999,120.4225235,terminal_mip_bound_improvement,L0,0.40418187098998926,,0.40418187098998926,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.584352,120.6204206,terminal_mip_bound_improvement,L0,0.40437027128546649,,0.40437027128546649,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.7668839,120.8029525,terminal_mip_bound_improvement,L0,0.40439428093521812,,0.40439428093521812,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.85162529999999,120.8876939,terminal_mip_bound_improvement,L0,0.40439713049010356,,0.40439713049010356,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.8717219,120.9077905,terminal_mip_bound_improvement,L0,0.40440968885585804,,0.40440968885585804,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,122.9625547,120.99862330000001,terminal_mip_bound_improvement,L0,0.40442663756577768,,0.40442663756577768,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,123.2416398,121.27770840000001,terminal_mip_bound_improvement,L0,0.40449337027351928,,0.40449337027351928,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,123.3182518,121.35432040000001,terminal_mip_bound_improvement,L0,0.40450427581812037,,0.40450427581812037,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,123.5554693,121.59153790000001,terminal_mip_bound_improvement,L0,0.40454690491237771,,0.40454690491237771,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,123.62837039999999,121.664439,terminal_mip_bound_improvement,L0,0.40455754004149286,,0.40455754004149286,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,123.7502195,121.78628810000001,terminal_mip_bound_improvement,L0,0.40482594986485143,,0.40482594986485143,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,123.90735189999999,121.9434205,terminal_mip_bound_improvement,L0,0.40487986131676629,,0.40487986131676629,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM-RC-A,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,124.0461737,122.0822423,terminal_mip_bound_improvement,L0,0.4049066660019548,,0.4049066660019548,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound
