leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,native_log
L2.0.0.0.1.1.0.0,LP,"OPTIMAL",0,268.339,0.0550001,0.186414,0,675,0,0.0342315,292b65173f61af4fe4b323c69fcf3164193e00408ca229f415b153793948c288,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.0_lp.gurobi.log"
L2.0.0.0.1.1.0.1,LP,"OPTIMAL",0,268.181,0.0570002,0.195518,0,668,0,0.0342315,ab5d883d07e34238f3685d102c2db18aa36db82fc085fdc2b5650b6dc9120e3d,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.1_lp.gurobi.log"
L2.0.0.0.0.0.1.1.0,LP,"OPTIMAL",0,268.019,0.0580001,0.208237,0,760,0,0.0342315,8899e5a8a4fad52eeef0ed66b025e0e2dfd960bc7d8233f981ac8e82f27963a0,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.1.0_lp.gurobi.log"
L2.0.0.0.0.0.1.1.1,LP,"OPTIMAL",0,267.855,0.0599999,0.199667,0,711,0,0.0342315,7eaf1e01ceed12ec8a8d3e395a9bde0888ce9525c6296a1ff7471a1999b73877,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.1.1_lp.gurobi.log"
L2.0.0.0.1.0.1.0.0,MIP,"INFEASIBLE",0,267.768,0.461,0.786255,1,2046,0,0.0342315,98f88b9325f459419c5bef334ba905987f15b4d361436c9186af00c755d7911b,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.0.0_terminal_mip.gurobi.log"
L2.0.0.0.1.0.1.1.0,LP,"OPTIMAL",0,267.2,0.056,0.193573,0,778,0,0.0342315,a8850b40cf44a42357f5d9ee343cd71d01c13dff80b4e2afac35ee13f0846466,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.1.0_lp.gurobi.log"
L2.0.0.0.1.0.1.1.1,LP,"OPTIMAL",0,267.037,0.0540001,0.186277,0,658,0,0.0342315,1a612f586d496a792b3c3a423c7b8281f01585a41e868805b82e1c8b58402262,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.1.1_lp.gurobi.log"
L2.0.0.0.1.0.1.0.1,MIP,"INFEASIBLE",0,266.958,0.399,0.644381,1,900,0,0.0342315,9b618bd575553a3f8c1903bce92ca817fc7de6b62bf4dc541470bfbc255443ad,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.0.1_terminal_mip.gurobi.log"
L2.0.0.0.0.0.1.1.1,MIP,"INFEASIBLE",0,266.53,0.208,0.454756,1,696,0,0.0342315,7eaf1e01ceed12ec8a8d3e395a9bde0888ce9525c6296a1ff7471a1999b73877,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.1.1_terminal_mip.gurobi.log"
L2.0.0.0.1.0.1.1.0,MIP,"INFEASIBLE",0,266.294,0.413,0.694267,1,935,0,0.0342315,a8850b40cf44a42357f5d9ee343cd71d01c13dff80b4e2afac35ee13f0846466,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.1.0_terminal_mip.gurobi.log"
L2.0.0.0.1.1.0.0.0,LP,"OPTIMAL",0,265.775,0.056,0.185558,0,655,0,0.0342315,1005a42cb0e8c9b1fac3b2db3ff08685b1d7443ee687f7d6e9fbca6bf1629a69,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.0.0_lp.gurobi.log"
L2.0.0.0.1.1.0.0.1,LP,"OPTIMAL",0,265.612,0.0549998,0.189689,0,598,0,0.0342315,3b7b1edb0ec0964d89f71dc5aa56f2dd7d870729f0b5b67491271aa35a0a6dd3,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.0.1_lp.gurobi.log"
L2.0.0.0.1.0.1.1.1,MIP,"INFEASIBLE",0,265.531,0.492,0.700851,1,954,0,0.0342315,1a612f586d496a792b3c3a423c7b8281f01585a41e868805b82e1c8b58402262,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.0.1.1.1_terminal_mip.gurobi.log"
L2.0.0.1.0.0.0,LP,"OPTIMAL",0,264.931,0.0579998,0.204138,0,781,0,0.0342315,e28a5fb84c646f3a664473c4a513d105e3ff9d15acf12f3d82bdb941f6f3637d,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0_lp.gurobi.log"
L2.0.0.1.0.0.1,LP,"OPTIMAL",0,264.739,0.0539999,0.189647,0,652,0,0.0342315,2388d95ab416b262586a16a2af33ba690e5a64ea17b0ba8a0c0748099471bb86,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1_lp.gurobi.log"
L2.0.0.0.1.1.0.0.0,MIP,"INFEASIBLE",0,264.657,0.479,0.713175,1,1143,0,0.0342315,1005a42cb0e8c9b1fac3b2db3ff08685b1d7443ee687f7d6e9fbca6bf1629a69,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.0.0_terminal_mip.gurobi.log"
L2.0.0.0.1.1.1.0,LP,"OPTIMAL",0,264.071,0.053,0.180377,0,686,0,0.0342315,a254045d2cc945f2a9a2f7c040992422c2e6221d2b8d6f6742ffa83bb772a235,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.0_lp.gurobi.log"
L2.0.0.0.1.1.1.1,LP,"OPTIMAL",0,263.912,0.053,0.190384,0,683,0,0.0342315,62ab0d7ed67a64daa0ffd33f37116a6199c9b0becfebda0438e5a7a08e6aff30,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.1_lp.gurobi.log"
L2.0.0.0.0.0.1.1.0,MIP,"INFEASIBLE",0,263.833,0.197,0.391207,1,673,0,0.0342315,8899e5a8a4fad52eeef0ed66b025e0e2dfd960bc7d8233f981ac8e82f27963a0,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.1.0_terminal_mip.gurobi.log"
L2.0.0.0.1.1.0.1.0,LP,"OPTIMAL",0,263.53,0.0549998,0.189432,0,586,0,0.0342315,7625a3bcafdb55b54ba18c0010b1660fa13a760e6b7a9905744a35df92651c94,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.1.0_lp.gurobi.log"
L2.0.0.0.1.1.0.1.1,LP,"OPTIMAL",0,263.37,0.0569999,0.204921,0,647,0,0.0342315,26a16734f3daf3b26b1035ec07bbb6d469a7ccf591bd73003774876966487e15,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.1.1_lp.gurobi.log"
L2.0.0.0.1.1.0.0.1,MIP,"INFEASIBLE",0,263.288,0.549,0.799162,1,1058,0,0.0344213,3b7b1edb0ec0964d89f71dc5aa56f2dd7d870729f0b5b67491271aa35a0a6dd3,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.0.1_terminal_mip.gurobi.log"
L2.0.0.0.1.1.0.1.0,MIP,"INFEASIBLE",0,262.713,0.509,0.779253,1,1100,0,0.0344213,7625a3bcafdb55b54ba18c0010b1660fa13a760e6b7a9905744a35df92651c94,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.1.0_terminal_mip.gurobi.log"
L2.0.0.0.1.1.1.0.0,LP,"OPTIMAL",0,262.098,0.0550001,0.180739,0,699,0,0.0344213,d496216a947fc8631447c2c5d099040f704f77146eb0300a305be961d24614cb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.0.0_lp.gurobi.log"
L2.0.0.0.1.1.1.0.1,LP,"OPTIMAL",0,261.938,0.0549998,0.18917,0,682,0,0.0344213,8706ec8523146f53d72ecc05d1f1acd743a2b5c0cea3958da4fa6025541969f6,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.0.1_lp.gurobi.log"
L2.0.0.0.0.0.1.0.0,LP,"OPTIMAL",0,261.778,0.0550001,0.188371,0,713,0,0.0344213,dcc2216323c3781fb58cdc422dd0f4d8e3032b2d9c0f84b464f280a1ed129365,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.0.0_lp.gurobi.log"
L2.0.0.0.0.0.1.0.1,LP,"OPTIMAL",0,261.618,0.0580001,0.201944,0,806,0,0.0344213,a151f73d8525cf8429c4b8c0f4518ce5888e90740ae718a2c18d80126aa1a5bf,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.0.1_lp.gurobi.log"
L2.0.0.0.1.1.0.1.1,MIP,"INFEASIBLE",0,261.533,0.528,0.733703,1,1158,0,0.0348572,26a16734f3daf3b26b1035ec07bbb6d469a7ccf591bd73003774876966487e15,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.0.1.1_terminal_mip.gurobi.log"
L2.0.0.0.1.1.1.0.0,MIP,"INFEASIBLE",0,260.978,0.571,0.707815,1,1093,0,0.0359851,d496216a947fc8631447c2c5d099040f704f77146eb0300a305be961d24614cb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.0.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.0.0,LP,"OPTIMAL",0,260.294,0.0579998,0.199582,0,734,0,0.0359851,4d70796aafe2486cad180684c2deb851ffb4f2ce20f6152d5312a2b2d8166980,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.0_lp.gurobi.log"
L2.0.0.1.0.0.0.1,LP,"OPTIMAL",0,260.129,0.0530002,0.181538,0,609,0,0.0359851,08e4755e97d502d40a833a221b3feecef6fca304cf1473d6850a43383355c6db,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.1_lp.gurobi.log"
L2.0.0.0.0.0.1.0.1,MIP,"INFEASIBLE",0,260.05,0.204,0.408591,1,756,0,0.0359851,a151f73d8525cf8429c4b8c0f4518ce5888e90740ae718a2c18d80126aa1a5bf,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.0.1_terminal_mip.gurobi.log"
L2.0.0.0.1.1.1.1.0,LP,"OPTIMAL",0,259.736,0.0599999,0.196837,0,702,0,0.0359851,31da7caae69b15f85f43e5b2ef53a9c4c9aa12fca939915bf2c1ff7d12003353,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.1.0_lp.gurobi.log"
L2.0.0.0.1.1.1.1.1,LP,"OPTIMAL",0,259.545,0.056,0.188492,0,647,0,0.0359851,6647c01ac177b0b68ad18c9655bf2eea222c2a372be324360cf7f44e8a95ab48,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.1.1_lp.gurobi.log"
L2.0.0.0.1.1.1.0.1,MIP,"INFEASIBLE",0,259.464,0.532,0.750377,1,1325,0,0.0359851,8706ec8523146f53d72ecc05d1f1acd743a2b5c0cea3958da4fa6025541969f6,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.0.1_terminal_mip.gurobi.log"
L2.0.0.0.1.1.1.1.0,MIP,"INFEASIBLE",0,258.905,0.715,0.904851,1,1235,0,0.0359851,31da7caae69b15f85f43e5b2ef53a9c4c9aa12fca939915bf2c1ff7d12003353,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.1.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.0.0.0,LP,"OPTIMAL",0,258.083,0.0569999,0.195372,0,727,0,0.0359851,8187b639a5d42a6e64d44633dfdb428c558ec653d0be91952005b4c18c2d4e80,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.0.0_lp.gurobi.log"
L2.0.0.1.0.0.0.0.1,LP,"OPTIMAL",0,257.919,0.0540001,0.189765,0,698,0,0.0359851,3a26677bb3384541496ea239a986650ac9b789d51391afcc5ac2e68129aedba3,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.0.1_lp.gurobi.log"
L2.0.0.0.1.1.1.1.1,MIP,"INFEASIBLE",0,257.839,0.527,0.770667,1,1333,0,0.0359851,6647c01ac177b0b68ad18c9655bf2eea222c2a372be324360cf7f44e8a95ab48,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.1.1.1.1.1_terminal_mip.gurobi.log"
L1.1.1.1.0,LP,"INFEASIBLE",0,257.205,0.0439999,0.157492,0,556,0,0.0359851,ead8b867eebb5e0571f65cc09f8cd9328dd41634bdf2c7cf190e7138e74ca7ac,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1,LP,"OPTIMAL",0,257.055,0.0509999,0.178656,0,700,0,0.0359851,26f8ba560f487c569563592bff43ebcb65801bb99fd0561cbcffe77dd5dca580,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1_lp.gurobi.log"
L2.0.0.1.0.0.0.0.0,MIP,"INFEASIBLE",0,256.978,0.517,0.72252,1,1037,0,0.0359851,8187b639a5d42a6e64d44633dfdb428c558ec653d0be91952005b4c18c2d4e80,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.0.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.0,LP,"OPTIMAL",0,256.354,0.0519998,0.180968,0,604,0,0.0359851,1758bbe90b85f3903252ec7e54819f6e052522d314e137253b42428570a326cd,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0_lp.gurobi.log"
L2.0.0.1.0.0.1.1,LP,"OPTIMAL",0,256.195,0.052,0.180262,0,618,0,0.0359851,af37e23f5b4590c9f1cd301d72e5f3f66fe9ee2826a2770800d707c3906d4f8a,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1_lp.gurobi.log"
L2.0.0.1.0.0.0.1.0,LP,"OPTIMAL",0,256.037,0.0550001,0.193247,0,693,0,0.0359851,14e698846ce9c46bb27be729f85093963169c089427417559141206a6652aee1,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.1.0_lp.gurobi.log"
L2.0.0.1.0.0.0.1.1,LP,"OPTIMAL",0,255.877,0.052,0.181413,0,629,0,0.0359851,0ce71b24a0740227d472cfd3299d74909e7414fc264665529f64b8498984a289,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.1.1_lp.gurobi.log"
L2.0.0.1.0.0.0.0.1,MIP,"INFEASIBLE",0,255.799,0.757,0.976883,1,1463,0,0.0359851,3a26677bb3384541496ea239a986650ac9b789d51391afcc5ac2e68129aedba3,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.0.1_terminal_mip.gurobi.log"
L2.0.0.1.0.0.0.1.0,MIP,"INFEASIBLE",0,255.015,0.742,0.9582,1,1475,0,0.0359851,14e698846ce9c46bb27be729f85093963169c089427417559141206a6652aee1,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.1.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.0.0,LP,"OPTIMAL",0,254.166,0.052,0.174171,0,591,0,0.0359851,627e6e43505aa83ef0467a335f3ed1b8fedfe75aba7b19708bbd06059fb171cc,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0.0_lp.gurobi.log"
L2.0.0.1.0.0.1.0.1,LP,"OPTIMAL",0,254.009,0.05,0.174787,0,594,0,0.0359851,0e875fa15166bca19c8f9bbc0aa1e926930a9cdcef4c5ef6f7b7951176785da7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0.1_lp.gurobi.log"
L2.0.0.1.0.0.0.1.1,MIP,"INFEASIBLE",0,253.933,0.788,1.01902,1,1218,0,0.0359851,0ce71b24a0740227d472cfd3299d74909e7414fc264665529f64b8498984a289,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.0.1.1_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.0.0,MIP,"INFEASIBLE",0,253.119,0.769,1.05073,1,1304,0,0.0359851,627e6e43505aa83ef0467a335f3ed1b8fedfe75aba7b19708bbd06059fb171cc,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0.0_terminal_mip.gurobi.log"
L2.0.0.0.0.0.1.0.0,MIP,"INFEASIBLE",0,252.323,0.198,0.393584,1,667,0,0.0359851,dcc2216323c3781fb58cdc422dd0f4d8e3032b2d9c0f84b464f280a1ed129365,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.1.0.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.0.1,MIP,"INFEASIBLE",0,252.097,0.763,0.991498,1,1395,0,0.0359851,0e875fa15166bca19c8f9bbc0aa1e926930a9cdcef4c5ef6f7b7951176785da7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.0.1_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.1.0,LP,"OPTIMAL",0,251.227,0.0509999,0.177438,0,605,0,0.0359851,10824bb93c70338ca8bf22d6c977957fbaa4d65f9443807a6fe09f8f0a88c417,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.0_lp.gurobi.log"
L2.0.0.1.0.0.1.1.1,LP,"OPTIMAL",0,251.07,0.053,0.187189,0,614,0,0.0359851,cf6e0ae583d8c613ea6cbb7be0aa86ee8dff588c4bf2b3094a7f17d736b5a319,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.1_lp.gurobi.log"
L2.0.0.1.0.1.0,LP,"OPTIMAL",0,250.909,0.0550001,0.188909,0,660,0,0.0359851,fd71c0dd945466dffad768b3ce93b5af5133afb807db403463da7ba0f9c16f1a,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0_lp.gurobi.log"
L2.0.0.1.0.1.1,LP,"OPTIMAL",0,250.75,0.056,0.19192,0,685,0,0.0359851,dfa01505344273065cd445e9088f28cd873080b9dbae16f4f144f2161bdc75c7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.1_lp.gurobi.log"
L2.0.0.1.0.0.1.1.0,MIP,"INFEASIBLE",0,250.669,0.722,0.944859,1,1344,0,0.0359851,10824bb93c70338ca8bf22d6c977957fbaa4d65f9443807a6fe09f8f0a88c417,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.0_terminal_mip.gurobi.log"
L2.0.0.1.0.0.1.1.1,MIP,"INFEASIBLE",0,249.918,0.769,1.03938,1,1344,0,0.0359851,cf6e0ae583d8c613ea6cbb7be0aa86ee8dff588c4bf2b3094a7f17d736b5a319,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.0.1.1.1_terminal_mip.gurobi.log"
L2.0.0.1.0.1.0.0,LP,"OPTIMAL",0,249.043,0.0479999,0.164004,0,560,0,0.0359851,020c4978c13e2aeb3f7af5f4d390b5b962f1cfa1d05856b2376c549fab2ec619,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0_lp.gurobi.log"
L2.0.0.1.0.1.0.1,LP,"OPTIMAL",0,248.89,0.0570002,0.18709,0,644,0,0.0359851,57770537ca154a02fce6e6fd9833eb128f753245f8f0f552ba1c392cfff89cb0,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.1_lp.gurobi.log"
L2.0.0.1.0.1.0.0.0,LP,"OPTIMAL",0,248.726,0.0480001,0.163691,0,540,0,0.0359851,471136689c3f579b95266e6e07d4475ac04f0c20b92df766c67c300289311fa7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.0_lp.gurobi.log"
L2.0.0.1.0.1.0.0.1,LP,"OPTIMAL",0,248.572,0.052,0.18537,0,616,0,0.0359851,38de665349a5c4f113de80ab627595a88a8cbb42da34832ffb4f8cd0e95b6d55,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.1_lp.gurobi.log"
L2.0.0.0.0.0.0.0,LP,"OPTIMAL",0,248.414,0.0550001,0.204928,0,763,0,0.0359851,0cc7a01e22cceb40ebf5c368ae7c66de73d6f24cec2b67297fc70623310cc62d,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.0_lp.gurobi.log"
L2.0.0.0.0.0.0.1,LP,"OPTIMAL",0,248.255,0.0599999,0.201868,0,780,0,0.0359851,caf6718c7bb9e101dc514f79c4c630352f0c7b5acff7e47ef547e9b0a8fb0b08,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.1_lp.gurobi.log"
L2.0.0.1.0.1.0.0.0,MIP,"INFEASIBLE",0,248.168,0.812,1.08041,1,1446,0,0.0359851,471136689c3f579b95266e6e07d4475ac04f0c20b92df766c67c300289311fa7,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.0_terminal_mip.gurobi.log"
L2.0.0.1.0.1.0.0.1,MIP,"INFEASIBLE",0,247.328,0.803,1.06393,1,1368,0,0.036376,38de665349a5c4f113de80ab627595a88a8cbb42da34832ffb4f8cd0e95b6d55,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.0.1.0.0.1_terminal_mip.gurobi.log"
L2.0.0.0.0.0.0.1.0,LP,"OPTIMAL",0,246.42,0.062,0.217669,0,806,0,0.036376,256a3d9ac8cdb9153f6585777398a7715e8c5ebfa573ff314a31183b8d54ccd5,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.0.0.0.0.1.0_lp.gurobi.log"
