scenario_id,method,run_stage,run_cap_seconds,checkpoint_seconds,checkpoint_source,strict_certificate,valid_lower_bound,verified_upper_bound,absolute_gap,relative_gap,scaled_gap,work,nodes
cb443_V30_compact_r2_shortage_M05_Q20_T18000,pgrb,extension_21600,21600,3600,last_native_progress_at_or_before_checkpoint,False,0.3348929046964524,0.3478644013605063,0.012971496664053894,0.03728894538596663,0.012971496664053894,7555.319122565129,16918.0
cb443_V30_compact_r2_shortage_M05_Q20_T18000,pgrb,extension_21600,21600,7200,last_native_progress_at_or_before_checkpoint,False,0.33651354808357137,0.3478644013605063,0.011350853276934914,0.03263010883706825,0.011350853276934914,15629.002412976983,29969.0
cb443_V30_compact_r2_shortage_M05_Q20_T18000,pgrb,extension_21600,21600,10800,last_native_progress_at_or_before_checkpoint,False,0.3372189557451206,0.3478644013605063,0.010645445615385662,0.030602285182821414,0.010645445615385662,23644.628874813257,43456.0
cb443_V30_compact_r2_shortage_M05_Q20_T18000,pgrb,extension_21600,21600,16200,last_native_progress_at_or_before_checkpoint,False,0.33790658871426127,0.3478644013605063,0.009957812646245012,0.028625558140757606,0.009957812646245012,35747.394192172345,66893.0
cb443_V30_compact_r2_shortage_M05_Q20_T18000,pgrb,extension_21600,21600,21600,completed_run_carry_forward,False,0.33837545802906815,0.3478644013605063,0.009488943331438127,0.027277707331726485,0.009488943331438127,47912.11526726506,92917
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.6883501330836862,0.8142420757383567,0.12589194265467052,0.154612425967439,0.12589194265467052,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.7121446225742682,0.8142420757383567,0.10209745316408847,0.12538955699569596,0.10209745316408847,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.7390608955892625,0.8142420757383567,0.07518118014909425,0.09233271331614713,0.07518118014909425,8267.181528027862,61830
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.7390611395542279,0.8142420757383567,0.0751809361841288,0.0923324136939921,0.0751809361841288,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.7565913852480749,0.8142420757383567,0.05765069049028182,0.07080288799618226,0.05765069049028182,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.7662402373904669,0.8142420757383567,0.04800183834788985,0.05895278539169284,0.04800183834788985,25130.436197008574,248086
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_16200,16200,3600,last_native_progress_at_or_before_checkpoint,False,0.7387765194871897,0.8142420757383567,0.07546555625116702,0.09268196584257166,0.07546555625116702,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_16200,16200,7200,last_native_progress_at_or_before_checkpoint,False,0.7564726159247871,0.8142420757383567,0.057769459813569624,0.07094875287694281,0.057769459813569624,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_16200,16200,10800,last_native_progress_at_or_before_checkpoint,False,0.7661789446692453,0.8142420757383567,0.04806313106911142,0.0590280611887167,0.04806313106911142,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_16200,16200,16200,completed_run_carry_forward,False,0.7768418959472694,0.8142420757383567,0.03740017979108734,0.045932506935572895,0.03740017979108734,37227.01640980687,371006
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_21600,21600,3600,last_native_progress_at_or_before_checkpoint,False,0.7390187848233533,0.8142420757383567,0.07522329091500346,0.09238443106344117,0.07522329091500346,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_21600,21600,7200,last_native_progress_at_or_before_checkpoint,False,0.756621077264687,0.8142420757383567,0.05762099847366975,0.07076642216188458,0.05762099847366975,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_21600,21600,10800,last_native_progress_at_or_before_checkpoint,False,0.7662713593660616,0.8142420757383567,0.04797071637229511,0.058914563373300435,0.04797071637229511,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_21600,21600,16200,last_native_progress_at_or_before_checkpoint,False,0.7768860809863131,0.8142420757383567,0.03735599475204365,0.04587824169878368,0.03735599475204365,,
cb443_V30_compact_r2_balanced_M03_Q30_T01800,k1_am_sf,extension_21600,21600,21600,completed_run_carry_forward,False,0.7863210481977319,0.8142420757383567,0.027921027540624865,0.03429081887632251,0.027921027540624865,49333.69425263951,488958
cb443_V30_compact_r2_balanced_M03_Q30_T01800,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.628219050170925,,,,,614.0137511654773,8225.0
cb443_V30_compact_r2_balanced_M03_Q30_T01800,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.6347836759855675,0.8219739047492574,0.18719022876368985,0.22773256873743714,0.18719022876368985,2479.2900675595542,27722.0
cb443_V30_compact_r2_balanced_M03_Q30_T01800,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.64951320427926,0.8219739047492574,0.1724607004699974,0.20981286568045787,0.1724607004699974,7389.8412635056875,100782
cb443_V30_compact_r2_balanced_M03_Q30_T01800,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.6495020062931254,0.8219739047492574,0.17247189845613198,0.2098264889671217,0.17247189845613198,7377.449009250681,100611.0
cb443_V30_compact_r2_balanced_M03_Q30_T01800,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.6590256955529802,0.8219739047492574,0.16294820919627717,0.19824012447935854,0.16294820919627717,14573.392152642587,210943.0
cb443_V30_compact_r2_balanced_M03_Q30_T01800,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.6646592995387766,0.8219739047492574,0.1573146052104808,0.19138637407043904,0.1573146052104808,21604.704941530203,323015
cb443_V30_compact_r2_surplus_M05_Q30_T03600,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.21948487136699063,0.45540410741975723,0.2359192360527666,0.5180437159195712,0.2359192360527666,,
cb443_V30_compact_r2_surplus_M05_Q30_T03600,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.22195270838135728,0.45540410741975723,0.23345139903839995,0.5126247111847457,0.23345139903839995,,
cb443_V30_compact_r2_surplus_M05_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.2225940984944552,0.45540410741975723,0.23281000892530204,0.5112163134504083,0.23281000892530204,9284.595691923685,4753
cb443_V30_compact_r2_surplus_M05_Q30_T03600,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.2225940984944552,,,,,,
cb443_V30_compact_r2_surplus_M05_Q30_T03600,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.22397582087876183,,,,,,
cb443_V30_compact_r2_surplus_M05_Q30_T03600,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.22670589358911886,0.3971975721575447,0.17049167856842584,0.4292364569157082,0.17049167856842584,28336.79488901367,13223
cb443_V30_compact_r2_surplus_M05_Q30_T03600,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.10898544960173832,,,,,623.775608594286,1029.0
cb443_V30_compact_r2_surplus_M05_Q30_T03600,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.1150961533708697,,,,,2369.5287181636468,10215.0
cb443_V30_compact_r2_surplus_M05_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.12499927254868717,0.41325768116237876,0.28825840861369156,0.6975270436665592,0.28825840861369156,7259.336611350786,28177
cb443_V30_compact_r2_surplus_M05_Q30_T03600,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.12498666967201866,,,,,7245.138760334266,28095.0
cb443_V30_compact_r2_surplus_M05_Q30_T03600,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.13137709868021874,,,,,14707.8643925647,58330.0
cb443_V30_compact_r2_surplus_M05_Q30_T03600,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.1345646031240268,0.4127474378010471,0.2781828346770203,0.6739783441396194,0.2781828346770203,22187.898005904495,86810
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.23479294253358304,0.2547425630375072,0.019949620503924154,0.0783128671787245,0.019949620503924154,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.23814014357246213,0.2547425630375072,0.016602419465045065,0.06517332348030351,0.016602419465045065,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.24065029269956537,0.2547425630375072,0.014092270337941831,0.05531965357460483,0.014092270337941831,7076.84979646886,99618
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.24064849288908008,0.2547425630375072,0.014094070148427118,0.05532671878767259,0.014094070148427118,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.24217479313254262,0.2547425630375072,0.012567769904964582,0.049335178837445225,0.012567769904964582,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.24307417382816984,0.2547425630375072,0.011668389209337354,0.04580463142949281,0.011668389209337354,21303.31209952317,328685
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,extension_21600,21600,3600,last_native_progress_at_or_before_checkpoint,False,0.24064849288908008,0.2547425630375072,0.014094070148427118,0.05532671878767259,0.014094070148427118,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,extension_21600,21600,7200,last_native_progress_at_or_before_checkpoint,False,0.24217498099673376,0.2547425630375072,0.012567582040773434,0.04933444137061241,0.012567582040773434,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,extension_21600,21600,10800,last_native_progress_at_or_before_checkpoint,False,0.24307417382816984,0.2547425630375072,0.011668389209337354,0.04580463142949281,0.011668389209337354,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,extension_21600,21600,16200,last_native_progress_at_or_before_checkpoint,False,0.24398323152963758,0.2547425630375072,0.010759331507869618,0.042236096628600936,0.010759331507869618,,
cb443_V30_regional_r2_shortage_M03_Q30_T10800,k1_am_sf,extension_21600,21600,21600,completed_run_carry_forward,False,0.24464839987045855,0.2547425630375072,0.010094163167048642,0.03962495723795643,0.010094163167048642,41547.770029062376,664209
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.23375767321229152,,,,,576.4248906924239,10201.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.23701740640973376,,,,,2490.574162835132,18645.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.24049644234002804,0.2547425630375072,0.014246120697479159,0.05592359803407341,0.014246120697479159,7412.978956933139,59988
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.24048941877454766,0.2547425630375072,0.014253144262959538,0.055951169262833264,0.014253144262959538,7389.922609207905,59823.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.2417441339269975,0.2547425630375072,0.01299842911050969,0.051025745189648024,0.01299842911050969,14700.761894612739,124027.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.2424152382532493,0.2547425630375072,0.01232732478425791,0.04839130390017662,0.01232732478425791,21921.427649948826,192084
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,extension_21600,21600,3600,last_native_progress_at_or_before_checkpoint,False,0.24048941877454766,0.2547425630375072,0.014253144262959538,0.055951169262833264,0.014253144262959538,7393.0852686515145,59852.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,extension_21600,21600,7200,last_native_progress_at_or_before_checkpoint,False,0.2417441339269975,0.2547425630375072,0.01299842911050969,0.051025745189648024,0.01299842911050969,14700.761894612739,124027.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,extension_21600,21600,10800,last_native_progress_at_or_before_checkpoint,False,0.24241393607408837,0.2547425630375072,0.012328626963418826,0.04839641564571843,0.012328626963418826,21904.720140156147,191900.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,extension_21600,21600,16200,last_native_progress_at_or_before_checkpoint,False,0.24305450549633895,0.2547425630375072,0.01168805754116825,0.045881840089075934,0.01168805754116825,32771.83767446044,292847.0
cb443_V30_regional_r2_shortage_M03_Q30_T10800,pgrb,extension_21600,21600,21600,completed_run_carry_forward,False,0.2434486650658,0.2547425630375072,0.011293897971707184,0.04433455421442203,0.011293897971707184,43946.855993369325,375134
cb443_V30_regional_r2_balanced_M05_Q20_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V30_regional_r2_balanced_M05_Q20_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V30_regional_r2_balanced_M05_Q20_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V30_regional_r2_balanced_M05_Q20_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,20.86411259893232,61
cb443_V30_regional_r2_balanced_M05_Q20_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,20.86411259893232,61
cb443_V30_regional_r2_balanced_M05_Q20_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,20.86411259893232,61
cb443_V30_regional_r2_surplus_M03_Q20_T01800,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,1.1467674016844323,1.2030399129495564,0.056272511265124114,0.04677526544165757,0.04677526544165757,,
cb443_V30_regional_r2_surplus_M03_Q20_T01800,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,1.20303990445863,1.2030399129495564,8.490926406423682e-09,7.057892522955477e-09,7.057892522955477e-09,1925.8550803877433,30190
cb443_V30_regional_r2_surplus_M03_Q20_T01800,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,1.20303990445863,1.2030399129495564,8.490926406423682e-09,7.057892522955477e-09,7.057892522955477e-09,1925.8550803877433,30190
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,1.0496345827680256,1.2030399129495564,0.1534053301815308,0.1275147470422813,0.1275147470422813,608.7714180147933,9449.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,1.0805789729823503,1.2030399129495564,0.12246093996720608,0.10179291530483153,0.10179291530483153,2421.6826936517778,30842.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,1.108337073439923,1.2030399129495564,0.09470283950963343,0.07871961560896636,0.07871961560896636,7157.304814755926,115022
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,1.108234602729236,1.2030399129495564,0.09480531022032035,0.0788047920936232,0.0788047920936232,7127.806575995413,114503.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,1.1232033667667105,1.2030399129495564,0.07983654618284586,0.06636234203328,0.06636234203328,14018.092756252367,241773.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,1.132007379838281,1.2030399129495564,0.07103253311127533,0.05904420322773924,0.05904420322773924,20646.841670375903,366510
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,extension_16200,16200,3600,last_native_progress_at_or_before_checkpoint,False,1.108337073439923,1.2030399129495564,0.09470283950963343,0.07871961560896636,0.07871961560896636,7151.413197205339,115016.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,extension_16200,16200,7200,last_native_progress_at_or_before_checkpoint,False,1.1232972124669485,1.2030399129495564,0.0797427004826079,0.06628433489550527,0.06628433489550527,14071.581752774684,242846.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,extension_16200,16200,10800,last_native_progress_at_or_before_checkpoint,False,1.132094969422743,1.2030399129495564,0.07094494352681346,0.05897139634617276,0.05897139634617276,20736.506520570092,368209.0
cb443_V30_regional_r2_surplus_M03_Q20_T01800,pgrb,extension_16200,16200,16200,completed_run_carry_forward,False,1.140500373276912,1.2030399129495564,0.06253953967264447,0.05198459253052792,0.05198459253052792,30440.1908986898,552450
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,1.496308294903484,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,1.5492556956791819,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,1.562415334366992,1.685601920086922,0.12318658571992991,0.07308165958518695,0.07308165958518695,8777.140888718232,5987
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,1.562415334366992,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,1.568165179623826,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,1.5700172147720868,1.6832897879107886,0.11327257313870187,0.06729237826559256,0.06729237826559256,25795.408119157724,13785
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,extension_16200,16200,3600,last_native_progress_at_or_before_checkpoint,False,1.562415334366992,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,extension_16200,16200,7200,last_native_progress_at_or_before_checkpoint,False,1.568165179623826,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,extension_16200,16200,10800,last_native_progress_at_or_before_checkpoint,False,1.5700172147720868,,,,,,
cb443_V50_compact_r1_shortage_M04_Q30_T01800,k1_am_sf,extension_16200,16200,16200,completed_run_carry_forward,False,1.5817682416331158,1.6832897879107886,0.10152154627767285,0.06031138964115982,0.06031138964115982,40028.45058467741,24227
cb443_V50_compact_r1_shortage_M04_Q30_T01800,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,1.3647356483254638,,,,,759.6865192123611,568.0
cb443_V50_compact_r1_shortage_M04_Q30_T01800,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,1.3813818008673253,,,,,2914.492631601734,1454.0
cb443_V50_compact_r1_shortage_M04_Q30_T01800,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,1.3923887028727115,1.6864819099253903,0.2940932070526787,0.1743826632956231,0.1743826632956231,8258.644944800657,10202
cb443_V50_compact_r1_shortage_M04_Q30_T01800,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,1.3923887028727115,,,,,7877.489227609699,10201.0
cb443_V50_compact_r1_shortage_M04_Q30_T01800,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,1.3923887028727115,1.6854701601693949,0.29308145729668333,0.17388706381323757,0.17388706381323757,16877.272074969,16026.0
cb443_V50_compact_r1_shortage_M04_Q30_T01800,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,1.3987494858284004,1.6854701601693949,0.28672067434099446,0.170113171456075,0.170113171456075,24665.92951721729,28621
cb443_V50_compact_r2_balanced_M07_Q20_T03600,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,,
cb443_V50_compact_r2_balanced_M07_Q20_T03600,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,,
cb443_V50_compact_r2_balanced_M07_Q20_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,9280.516355019834,585
cb443_V50_compact_r2_balanced_M07_Q20_T03600,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,,
cb443_V50_compact_r2_balanced_M07_Q20_T03600,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,,
cb443_V50_compact_r2_balanced_M07_Q20_T03600,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,28544.274272020837,825
cb443_V50_compact_r2_balanced_M07_Q20_T03600,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,4.946367505542488e-07,,,,,762.3067129219357,472.0
cb443_V50_compact_r2_balanced_M07_Q20_T03600,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,4.946367505542488e-07,,,,,2925.9633657548325,669.0
cb443_V50_compact_r2_balanced_M07_Q20_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,4.946367505542488e-07,0.42533549467745474,0.4253350000407042,0.9999988370668408,0.4253350000407042,8777.987233521277,1513
cb443_V50_compact_r2_balanced_M07_Q20_T03600,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,4.946367505542488e-07,,,,,8757.459271461541,1507.0
cb443_V50_compact_r2_balanced_M07_Q20_T03600,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,4.946367505542488e-07,0.36548228560903717,0.3654817909722866,0.9999986466190838,0.3654817909722866,17350.918148094555,2892.0
cb443_V50_compact_r2_balanced_M07_Q20_T03600,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,4.946367505542488e-07,0.36548228560903717,0.3654817909722866,0.9999986466190838,0.3654817909722866,24929.399525396468,6095
cb443_V50_compact_r2_surplus_M04_Q20_T10800,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.0,0.007777215274314213,0.007777215274314213,1.0,0.007777215274314213,,
cb443_V50_compact_r2_surplus_M04_Q20_T10800,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.0,0.007777215274314213,0.007777215274314213,1.0,0.007777215274314213,,
cb443_V50_compact_r2_surplus_M04_Q20_T10800,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.0,0.007777215274314213,0.007777215274314213,1.0,0.007777215274314213,6737.233556898374,20906
cb443_V50_compact_r2_surplus_M04_Q20_T10800,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.0,0.007777215274314213,0.007777215274314213,1.0,0.007777215274314213,,
cb443_V50_compact_r2_surplus_M04_Q20_T10800,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.0,0.007777215274314213,0.007777215274314213,1.0,0.007777215274314213,,
cb443_V50_compact_r2_surplus_M04_Q20_T10800,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,1.2493690249026906e-16,0.007777215274314213,0.0077772152743140885,0.9999999999999839,0.0077772152743140885,19632.133052098197,78747
cb443_V50_compact_r2_surplus_M04_Q20_T10800,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,3.799087350061258e-19,,,,,652.0402392536005,1058.0
cb443_V50_compact_r2_surplus_M04_Q20_T10800,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,3.799087350061258e-19,,,,,2273.056903482658,4756.0
cb443_V50_compact_r2_surplus_M04_Q20_T10800,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,3.799087350061258e-19,0.18416779687496698,0.18416779687496698,1.0,0.18416779687496698,6519.288722174262,24070
cb443_V50_compact_r2_surplus_M04_Q20_T10800,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,3.799087350061258e-19,,,,,6483.799197133001,24023.0
cb443_V50_compact_r2_surplus_M04_Q20_T10800,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,3.799087350061258e-19,,,,,13154.956558735063,51357.0
cb443_V50_compact_r2_surplus_M04_Q20_T10800,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,4.142219440326095e-18,0.06876635086614173,0.06876635086614173,1.0,0.06876635086614173,19791.033204237556,80340
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.0,0.3266681003584966,0.3266681003584966,1.0,0.3266681003584966,,
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.30511104862337446,0.3266681003584966,0.021557051735122124,0.06599068507596759,0.021557051735122124,,
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.3064173107904774,0.3266681003584966,0.02025078956801918,0.06199194088983675,0.02025078956801918,8530.883577117747,1161
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.3064173107904774,0.3266681003584966,0.02025078956801918,0.06199194088983675,0.02025078956801918,,
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.3074049480216504,0.3266681003584966,0.019263152336846168,0.058968574879843284,0.019263152336846168,,
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.30768532881694466,0.3266681003584966,0.018982771541551924,0.05811027008979325,0.018982771541551924,25884.998020991312,6885
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,extension_16200,16200,3600,last_native_progress_at_or_before_checkpoint,False,0.3064173107904774,0.3266681003584966,0.02025078956801918,0.06199194088983675,0.02025078956801918,,
