scenario_id,dataset_family,panel_class,V,geographic_regime,inventory_regime,replicate,M,Q,T,method,official_run_stage,official_authorized_cap_seconds,official_algorithm_wall_time,official_algorithm_work,strict_certificate,exact_certificate_time,exact_certificate_work,certificate_authorized_cap_seconds,verified_incumbent_available,valid_lower_bound,verified_upper_bound,absolute_gap,relative_gap,scaled_gap,route_witness_available,native_status,result_path,result_sha256,run_identity_sha256,official_selection_rule,fresh_run_time_not_summed
cb443_V30_compact_r2_surplus_M05_Q30_T03600,citibike443-regional-v1,primary_structural,30,compact,surplus,2,5,30,3600,k1_am_sf,long_10800,10800,10798.1175134,28336.79488901367,False,,,,True,0.22670589358911886,0.3971975721575447,0.17049167856842584,0.4292364569157082,0.17049167856842584,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_compact_r2_surplus_M05_Q30_T03600/k1_am_sf/long_10800/result.json,50447290f22a3e6de7abde04b691157ca7d104a6c278a7e4b99030544d855959,80d5ebe4af05f5bd680e072ea71eb6554d71ba8e4e06287ae3023c53acf0d5ec,largest_authorized_cap_actually_entered,True
cb443_V30_compact_r2_surplus_M05_Q30_T03600,citibike443-regional-v1,primary_structural,30,compact,surplus,2,5,30,3600,pgrb,long_10800,10800,10798.4087151,22187.898005904495,False,,,,True,0.1345646031240268,0.4127474378010471,0.2781828346770203,0.6739783441396194,0.2781828346770203,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_compact_r2_surplus_M05_Q30_T03600/pgrb/long_10800/result.json,d83c451a66589e404e800cdceab12276724e7dff270466959d27b5882801127e,7e0898274cf8e7e4b327329bac666ed9a011847c2b19c840bbf55e9b61f72514,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r2_shortage_M03_Q30_T10800,citibike443-regional-v1,primary_structural,30,regional,shortage,2,3,30,10800,k1_am_sf,extension_21600,21600,21598.8986052,41547.770029062376,False,,,,True,0.24464839987045855,0.2547425630375072,0.010094163167048642,0.03962495723795643,0.010094163167048642,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r2_shortage_M03_Q30_T10800/k1_am_sf/extension_21600/result.json,e7f4d28ebbcacc0230d00d9b6657decc7f8f9f88aa28d4cdadd22f21254dd38e,6beca5f7cdd54c16056ecc4433d8db47ef0a0eac30edcbe44ab7d52cb41d1df6,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r2_shortage_M03_Q30_T10800,citibike443-regional-v1,primary_structural,30,regional,shortage,2,3,30,10800,pgrb,extension_21600,21600,21599.8855023,43946.855993369325,False,,,,True,0.2434486650658,0.2547425630375072,0.011293897971707184,0.04433455421442203,0.011293897971707184,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r2_shortage_M03_Q30_T10800/pgrb/extension_21600/result.json,15d0c132f3ce8a8dc5c7aeb292eab0856b24afef3c90313923586be622c3e504,a8b325d0d05aad6f13274dd4a15c0537d06a8b8eb0546d6d2e615a1d899c5e7e,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r2_balanced_M05_Q20_T18000,citibike443-regional-v1,primary_structural,30,regional,balanced,2,5,20,18000,k1_am_sf,screen_3600,3600,39.0566173,0,True,39.0566173,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r2_balanced_M05_Q20_T18000/k1_am_sf/screen_3600/result.json,ba6f52330c980a2889927b2eae8908eade204b5d730ae9a707283778bb207c39,c619ec5b994ad42f6f8d45d6211f5ac597951864b6574b132b44d8e2e905519c,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r2_balanced_M05_Q20_T18000,citibike443-regional-v1,primary_structural,30,regional,balanced,2,5,20,18000,pgrb,screen_3600,3600,12.1283954,20.86411259893232,True,12.1283954,20.86411259893232,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r2_balanced_M05_Q20_T18000/pgrb/screen_3600/result.json,bd775c1f1d937d4e4db66b4cd06e82d293a4c9cc4612ec98f1c4fea337203b75,9bdfea8ac96251f8e1911e8d64aea545f6aadc41d21749b0bdbf388327138376,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r2_surplus_M03_Q20_T01800,citibike443-regional-v1,primary_structural,30,regional,surplus,2,3,20,1800,k1_am_sf,screen_3600,3600,955.4381171,1925.8550803877433,True,955.4381171,1925.8550803877433,3600,True,1.20303990445863,1.2030399129495564,8.490926406423682e-09,7.057892522955477e-09,7.057892522955477e-09,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r2_surplus_M03_Q20_T01800/k1_am_sf/screen_3600/result.json,899150958776d36d31df58feb8e290c373053f3430ceeef3090294209dd3b43d,4dd31da1a5f553e8341cce51e5b0c9fda736c80cf288e9d94a8c076f56393f3e,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r2_surplus_M03_Q20_T01800,citibike443-regional-v1,primary_structural,30,regional,surplus,2,3,20,1800,pgrb,extension_16200,16200,16199.016203,30440.1908986898,False,,,,True,1.140500373276912,1.2030399129495564,0.06253953967264447,0.05198459253052792,0.05198459253052792,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r2_surplus_M03_Q20_T01800/pgrb/extension_16200/result.json,de456701c18ee973c581b5cf58d1fc547713491c2f67942b30389ec499ce78d6,ed6c88117741bd95bc8575743ebe8c9a2069abea6e40096ee6d1b98b5783fb70,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r1_shortage_M04_Q30_T01800,citibike443-regional-v1,primary_structural,50,compact,shortage,1,4,30,1800,k1_am_sf,extension_16200,16200,16198.1394612,40028.45058467741,False,,,,True,1.5817682416331158,1.6832897879107886,0.10152154627767285,0.06031138964115982,0.06031138964115982,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r1_shortage_M04_Q30_T01800/k1_am_sf/extension_16200/result.json,f9520bad91934fd510acf759b799a47f42e25fbeca4659a84871becd43f8cf56,435440da71b7fb463097de34ef560eb14719272f5c806bf410e279edf034d5a1,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r1_shortage_M04_Q30_T01800,citibike443-regional-v1,primary_structural,50,compact,shortage,1,4,30,1800,pgrb,long_10800,10800,10798.2234464,24665.92951721729,False,,,,True,1.3987494858284004,1.6854701601693949,0.28672067434099446,0.170113171456075,0.170113171456075,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r1_shortage_M04_Q30_T01800/pgrb/long_10800/result.json,49158fa0a12225281ac902c01b45bf03eb658235013f4eb8e26e730ff1f7be94,892474df453b1cc21349d05385c88c64c09ed3fb75d31659d216368930091358,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r2_balanced_M07_Q20_T03600,citibike443-regional-v1,primary_structural,50,compact,balanced,2,7,20,3600,k1_am_sf,long_10800,10800,10798.1436222,28544.274272020837,False,,,,True,1.6441181572030696e-06,0.28946841025799674,0.2894667661398395,0.9999943202156126,0.2894667661398395,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r2_balanced_M07_Q20_T03600/k1_am_sf/long_10800/result.json,50c79266ce5889fd6db6b39bd81289727a4463b05e39f2bfb456892d92460823,bec7983b4669ca8c2029236b20cd9e3e08b0db6cfaa9beed136a89e785784af4,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r2_balanced_M07_Q20_T03600,citibike443-regional-v1,primary_structural,50,compact,balanced,2,7,20,3600,pgrb,long_10800,10800,10798.0798645,24929.399525396468,False,,,,True,4.946367505542488e-07,0.36548228560903717,0.3654817909722866,0.9999986466190838,0.3654817909722866,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r2_balanced_M07_Q20_T03600/pgrb/long_10800/result.json,c801660aeadeca797ed519acc99aba422ab8e61768487429f0345209ff4aca54,3c36c3e1ea7a6a17b42125d5921bdc3558c5461b8792114ce505bf63623d7e3e,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r2_surplus_M04_Q20_T10800,citibike443-regional-v1,primary_structural,50,compact,surplus,2,4,20,10800,k1_am_sf,long_10800,10800,10798.1553894,19632.133052098197,False,,,,True,1.2493690249026906e-16,0.007777215274314213,0.0077772152743140885,0.9999999999999839,0.0077772152743140885,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r2_surplus_M04_Q20_T10800/k1_am_sf/long_10800/result.json,f6d92fd2ed7dc00a7eee52ba7af94fb50103eed556a0297f04350b6df6049cf6,1ef12ee9c0a4b464b6eeac2651e9182ca2566df087041742e6702100f84e7973,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r2_surplus_M04_Q20_T10800,citibike443-regional-v1,primary_structural,50,compact,surplus,2,4,20,10800,pgrb,long_10800,10800,10799.6938335,19791.033204237556,False,,,,True,4.142219440326095e-18,0.06876635086614173,0.06876635086614173,1.0,0.06876635086614173,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r2_surplus_M04_Q20_T10800/pgrb/long_10800/result.json,453d0120cb12c4f7f4df444998c4ac64192d5b782170daef25bf7abeb9ee989b,42bb2cda2be60107a59bf55d810de49e364df9c1f26c4f5a4df536c8715a3bd9,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r2_shortage_M07_Q20_T18000,citibike443-regional-v1,primary_structural,50,regional,shortage,2,7,20,18000,k1_am_sf,extension_16200,16200,16199.8770453,38780.51167417263,False,,,,True,0.30806659627065863,0.3266681003584966,0.01860150408783795,0.05694312994572789,0.01860150408783795,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r2_shortage_M07_Q20_T18000/k1_am_sf/extension_16200/result.json,d622cc4f12b2f8bb062b9e2697b9d4f62095c8a2af801d6b1449d31fb30a7bce,a20b3be94594b34488f12640ce87b04d5f167565897caafac09ed70029c689b8,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r2_shortage_M07_Q20_T18000,citibike443-regional-v1,primary_structural,50,regional,shortage,2,7,20,18000,pgrb,extension_16200,16200,16198.3188123,38504.33572745051,False,,,,True,0.3083888485966158,0.32904888131462506,0.020660032718009258,0.06278712340691672,0.020660032718009258,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r2_shortage_M07_Q20_T18000/pgrb/extension_16200/result.json,1cd2231a53c38b172010f54a8d1fa7f0c27a864494bf5a79c6087b924e74fc78,f47567821d9fb88213e8dac53fa7d64d56ad86ba527e9b4d7b08f37c439c5b1c,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r1_balanced_M04_Q30_T01800,citibike443-regional-v1,primary_structural,50,regional,balanced,1,4,30,1800,k1_am_sf,screen_3600,3600,2788.8363446,5893.144010984095,True,2788.8363446,5893.144010984095,3600,True,0.7448589677464186,0.7448589816653802,1.3918961649928008e-08,1.8686707138588212e-08,1.3918961649928008e-08,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r1_balanced_M04_Q30_T01800/k1_am_sf/screen_3600/result.json,f1282dfd1446b64c87ad0db6307b698a51ffe2f32ec3b245bd1197d1d74259b2,52a78d68f902fb873cad07e6277bfaa96eb29e5973eeed7cb5e99001bf16cbfa,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r1_balanced_M04_Q30_T01800,citibike443-regional-v1,primary_structural,50,regional,balanced,1,4,30,1800,pgrb,long_10800,10800,10798.1781895,25577.921435556273,False,,,,True,0.5871910395079816,0.7476706864390772,0.16047964693109562,0.21463947944169143,0.16047964693109562,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r1_balanced_M04_Q30_T01800/pgrb/long_10800/result.json,8798d15d3527d20e93ce6893f49108e2eae2334c8086b39ef706cc0cbb535e93,ade03551aef53f39a49cfbf20f7ec230f8f723ff4659c452317749c09bfd1e29,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r2_surplus_M07_Q30_T03600,citibike443-regional-v1,primary_structural,50,regional,surplus,2,7,30,3600,k1_am_sf,long_10800,10800,10798.1172881,34822.2550129116,False,,,,True,0.4224838168669283,0.9037027092008609,0.4812188923339326,0.5324969012867867,0.4812188923339326,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r2_surplus_M07_Q30_T03600/k1_am_sf/long_10800/result.json,e0eddcb2cac1027f9f6dff97e1d2b98065d126be8959faa9e3b8224aeb9bb0ea,ae92db04a76c876a336360aabe29ad1021d167dbb98b9758d21df1b8fc0f55e1,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r2_surplus_M07_Q30_T03600,citibike443-regional-v1,primary_structural,50,regional,surplus,2,7,30,3600,pgrb,long_10800,10800,10798.1228362,25672.919286186723,False,,,,True,0.3927229852720102,0.9326856225764267,0.5399626373044165,0.5789331627229737,0.5399626373044165,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r2_surplus_M07_Q30_T03600/pgrb/long_10800/result.json,03901958476732d97c4f1e935196762956894641a50f1514180dcb9a48ea9029,c5545619043643313c1d1fc0ea41fd5d23c5a3cb163b25a62f03dfa348c66b55,largest_authorized_cap_actually_entered,True
cb443_V08_compact_r1_shortage_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,8,compact,shortage,1,1,30,3600,k1_am_sf,screen_3600,3600,7.8944829,4.358186914006084,True,7.8944829,4.358186914006084,3600,True,0.2721358321678335,0.27213583216783216,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_compact_r1_shortage_M01_Q30_T03600/k1_am_sf/screen_3600/result.json,b2c88580125c2d22a34fa25cd959b3a8d6728b3d8d204a9b963d2fbe85d4ecf6,12ae95c8f9fb94a85af863d7c8b6b13f094487a92b2b7b95d602d75558c08d00,largest_authorized_cap_actually_entered,True
cb443_V08_compact_r1_shortage_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,8,compact,shortage,1,1,30,3600,pgrb,screen_3600,3600,3.9373434,5.239310529220555,True,3.9373434,5.239310529220555,3600,True,0.2721358321678321,0.27213583216783216,5.551115123125783e-17,2.0398324906006086e-16,5.551115123125783e-17,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_compact_r1_shortage_M01_Q30_T03600/pgrb/screen_3600/result.json,18800ad6ac74d6d6ad76cbe7ca3a096293840afd47bd53dcf5d9e964abb5f285,979172e6f15f929975ab5cd5356366f1252bfd1d01195bb2468d07b3f0f52eb4,largest_authorized_cap_actually_entered,True
cb443_V08_compact_r1_shortage_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,8,compact,shortage,1,1,30,18000,k1_am_sf,screen_3600,3600,8.0417805,0.5028515372058111,True,8.0417805,0.5028515372058111,3600,True,0.09378795699046581,0.09378795699046581,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_compact_r1_shortage_M01_Q30_T18000/k1_am_sf/screen_3600/result.json,a2686eb99732839a77e68232a8310b130ec655312496da737011445e26f55131,ed13edf977bceccc9a779bf2c6a7b9f76c7dc874bc0efbb16b76f1088787e277,largest_authorized_cap_actually_entered,True
cb443_V08_compact_r1_shortage_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,8,compact,shortage,1,1,30,18000,pgrb,screen_3600,3600,0.5310521,0.41704257260012734,True,0.5310521,0.41704257260012734,3600,True,0.09378795699046577,0.09378795699046581,4.163336342344337e-17,4.4390948219157485e-16,4.163336342344337e-17,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_compact_r1_shortage_M01_Q30_T18000/pgrb/screen_3600/result.json,599d83c0ab3aa30e87c6dc7307915ff46d2a011a1b39f55224eb591e11e610c7,72f5a72e597a191a393686faa383c14179bc1cea1c47c8bb8d03e41e8d23bd3c,largest_authorized_cap_actually_entered,True
cb443_V08_regional_r2_balanced_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,8,regional,balanced,2,1,30,3600,k1_am_sf,screen_3600,3600,2.6543021,0.9321088345174614,True,2.6543021,0.9321088345174614,3600,True,0.14910383570624458,0.1491038357062448,2.220446049250313e-16,1.489194452129923e-15,2.220446049250313e-16,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_balanced_M01_Q30_T03600/k1_am_sf/screen_3600/result.json,4d59160977adbe38b33d489da3c41b9c7f12811a31af6179a991db9298c83c1f,e11334e92c339a8a5ff6300d7f8377a78259b0da724adf385a4e0fb6ca623604,largest_authorized_cap_actually_entered,True
cb443_V08_regional_r2_balanced_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,8,regional,balanced,2,1,30,3600,pgrb,screen_3600,3600,0.9772893,1.025878706813004,True,0.9772893,1.025878706813004,3600,True,0.14910383570624486,0.1491038357062448,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_balanced_M01_Q30_T03600/pgrb/screen_3600/result.json,ccfc5441b8ad0e8e64c3177b20c0c153c45a32850c6ac67883db6f86fc4142a5,b9db0708118b0490a44b6b954328eb845f853b6b8bf22aa51d0138dc5b7bf0cf,largest_authorized_cap_actually_entered,True
cb443_V08_regional_r2_balanced_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,8,regional,balanced,2,1,30,18000,k1_am_sf,screen_3600,3600,2.9961499,0,True,2.9961499,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_balanced_M01_Q30_T18000/k1_am_sf/screen_3600/result.json,0a52f950ef8404b18a3b454f456b4f181af25475340b5d033ff48cdf1519dda2,a0960731e1cafabdc3590fb89c7e4b548550f928cad9bac507e0a5c10970a61f,largest_authorized_cap_actually_entered,True
cb443_V08_regional_r2_balanced_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,8,regional,balanced,2,1,30,18000,pgrb,screen_3600,3600,0.053091,0.028956746715545763,True,0.053091,0.028956746715545763,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_balanced_M01_Q30_T18000/pgrb/screen_3600/result.json,800cc7102a8b98f855f55858dcf9d7df524fd56b510e21ccb76d5829893a383e,035e3a0101347d811b3e6d778f5dfd251a25a261fabf565706a32b19f1e6e876,largest_authorized_cap_actually_entered,True
cb443_V12_compact_r2_surplus_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,12,compact,surplus,2,1,30,3600,k1_am_sf,screen_3600,3600,27.4022075,36.33796202305952,True,27.4022075,36.33796202305952,3600,True,0.42773511544286147,0.4277351154428614,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r2_surplus_M01_Q30_T03600/k1_am_sf/screen_3600/result.json,b00f3c8802aac925c87d584f017a03341e351736991fbebbda775428a5e02ed2,a854ef26a946b8d6ada8094ce98e9bc91ee3c90ea806d848c9d1c388d8314146,largest_authorized_cap_actually_entered,True
cb443_V12_compact_r2_surplus_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,12,compact,surplus,2,1,30,3600,pgrb,screen_3600,3600,39.6444087,64.85624106669611,True,39.6444087,64.85624106669611,3600,True,0.42773511544286136,0.4277351154428614,5.551115123125783e-17,1.2977927045756718e-16,5.551115123125783e-17,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r2_surplus_M01_Q30_T03600/pgrb/screen_3600/result.json,943e1e00dd417f8a569576932b574445ee01a46abe1eb58fcfe434b3f6f4ab28,2e0315deec80ae6a811360a1088f7de9af3cbdc0a26d938d18f10deab03a2b04,largest_authorized_cap_actually_entered,True
cb443_V12_compact_r2_surplus_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,12,compact,surplus,2,1,30,18000,k1_am_sf,screen_3600,3600,31.4934773,0,True,31.4934773,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r2_surplus_M01_Q30_T18000/k1_am_sf/screen_3600/result.json,676dd8bd7d4951cbb9f63619adb19315b3b9130c27ffa9074a240d34dde0f16f,215b447307a7d348ee7923997ddf14db0d7771dbb7d902f39a507eb7f5773ba1,largest_authorized_cap_actually_entered,True
cb443_V12_compact_r2_surplus_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,12,compact,surplus,2,1,30,18000,pgrb,screen_3600,3600,0.1019045,0.07113545791126148,True,0.1019045,0.07113545791126148,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r2_surplus_M01_Q30_T18000/pgrb/screen_3600/result.json,6220fbe03fe06a2535304a6bbbbad59ca4b187986ee490aeb7f0f9029f9b0302,1782cc41edaf99a646794fb2c0533121a223dcb06226b9f6b4f1b0bb56c9c488,largest_authorized_cap_actually_entered,True
cb443_V12_regional_r2_shortage_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,12,regional,shortage,2,1,30,3600,k1_am_sf,screen_3600,3600,7.6129715,8.454913885175653,True,7.6129715,8.454913885175653,3600,True,0.8046255197202764,0.8046255197202796,3.219646771412954e-15,4.001422640102483e-15,3.219646771412954e-15,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_regional_r2_shortage_M01_Q30_T03600/k1_am_sf/screen_3600/result.json,80bf6c4dd785da7ab206366a4f3396f74d585827e8c3a7131bc4bcda6b352df7,4bd5f42f399d53edffa2bacebece209561114f5aced42075ba7c569e14087726,largest_authorized_cap_actually_entered,True
cb443_V12_regional_r2_shortage_M01_Q30_T03600,citibike443-regional-v1,matched_route_horizon,12,regional,shortage,2,1,30,3600,pgrb,screen_3600,3600,4.0547409,5.939234212309891,True,4.0547409,5.939234212309891,3600,True,0.8046255197202797,0.8046255197202796,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_regional_r2_shortage_M01_Q30_T03600/pgrb/screen_3600/result.json,89945721112ae5319f6bd49b79d7cbea995488dc79392c0bf7f556847bec4c98,a5e27f270a642fbaba5cd977fcf486fc8dab446c9057e1fb7ccd959f1e394251,largest_authorized_cap_actually_entered,True
cb443_V12_regional_r2_shortage_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,12,regional,shortage,2,1,30,18000,k1_am_sf,screen_3600,3600,38.7017197,2.9224895690929973,True,38.7017197,2.9224895690929973,3600,True,0.18617652539284624,0.1861765253928475,1.2490009027033011e-15,6.708691657381662e-15,1.2490009027033011e-15,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_regional_r2_shortage_M01_Q30_T18000/k1_am_sf/screen_3600/result.json,e8b0755eb913ecdc0129e351175c7b9db1a78f52bfd221718edfc213027ffc8d,eaf034ddfa89bb844d44c68828a50f86ea857a8b57f21a684d5a2f2e7dbde279,largest_authorized_cap_actually_entered,True
cb443_V12_regional_r2_shortage_M01_Q30_T18000,citibike443-regional-v1,matched_route_horizon,12,regional,shortage,2,1,30,18000,pgrb,screen_3600,3600,1.2992013,1.657397281834802,True,1.2992013,1.657397281834802,3600,True,0.18617652539284751,0.1861765253928475,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_regional_r2_shortage_M01_Q30_T18000/pgrb/screen_3600/result.json,572eb1b15a1db1e0258b7a337b1278e5576f3460462872398e55dbd43725986b,f06e5cf06b5926f92ad47eb77f40e1b06a172ef1fa1d54262b9300a6d5f90c91,largest_authorized_cap_actually_entered,True
cb443_V20_compact_r2_balanced_M02_Q30_T03600,citibike443-regional-v1,matched_route_horizon,20,compact,balanced,2,2,30,3600,k1_am_sf,screen_3600,3600,1044.4795227,2316.6058938279866,True,1044.4795227,2316.6058938279866,3600,True,0.24340221626021397,0.24340221626021413,1.6653345369377348e-16,6.841903753075834e-16,1.6653345369377348e-16,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_compact_r2_balanced_M02_Q30_T03600/k1_am_sf/screen_3600/result.json,8a4866a4783f575cdb0a564f6373242001895be23b40e73d22ac6855aec2e750,2c407e3c3a00592a00347ab611889edbf796d6ec95812baead0e1a30ddc85c82,largest_authorized_cap_actually_entered,True
cb443_V20_compact_r2_balanced_M02_Q30_T03600,citibike443-regional-v1,matched_route_horizon,20,compact,balanced,2,2,30,3600,pgrb,screen_3600,3600,3598.3368332,7383.039426123792,False,,,,True,0.19728050127932611,0.24340221626021413,0.04612171498088802,0.18948765417805666,0.04612171498088802,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_compact_r2_balanced_M02_Q30_T03600/pgrb/screen_3600/result.json,c1f2f1ee40786dda03cd5cb52bdfcc4f7b9c9326961646d85197ae70d6c11ad1,a0da45747ab74c2ff432bbe4d410ae019c4213c2736422cb1bb56a40132c2008,largest_authorized_cap_actually_entered,True
cb443_V20_compact_r2_balanced_M02_Q30_T18000,citibike443-regional-v1,matched_route_horizon,20,compact,balanced,2,2,30,18000,k1_am_sf,screen_3600,3600,24.2257452,0,True,24.2257452,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_compact_r2_balanced_M02_Q30_T18000/k1_am_sf/screen_3600/result.json,8d0b8d3b01489b8593226715973905985c49339a059fc4187ea0b80694b493d0,f42dc852f6191ac12a0d4560f5137c91f898b1fe4b83b295190d48d5e138f90d,largest_authorized_cap_actually_entered,True
cb443_V20_compact_r2_balanced_M02_Q30_T18000,citibike443-regional-v1,matched_route_horizon,20,compact,balanced,2,2,30,18000,pgrb,screen_3600,3600,0.8927225,1.3195313108060651,True,0.8927225,1.3195313108060651,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_compact_r2_balanced_M02_Q30_T18000/pgrb/screen_3600/result.json,f88a60fb1364a8725fe8c78e1b3c7fac1bc5ee5d4daaea4042c168d2debc7856,c24dd5970894addf74ce3100e1f9617ee314d33db9ecc2274c7706243932332a,largest_authorized_cap_actually_entered,True
