path,bytes,sha256,committed,reproduction
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/external/parent_child_bound_ledger.csv,605,25f8853c8ab0dd9dc23392013cb4029699dfb41a0d11c4509b49da507f570646,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/external/split_decision_ledger.csv,642,b4ebbfbc267bc7de9da4c1738387e068cc5d331a1901ca071d4c733f95c5e51d,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/heuristic_candidates.csv,364,3cf830302fbfe0a1d37ebfb1783b8438bb9dfd1b2e133d281ab2e1173f3900ea,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/hga_generations.csv,101913,f5a64e214e9194100789b9225040808c6b521a77b02e750760c27ba660a4163f,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/independent_verification.json,8100,93e5ac9c1a0800be7629c37ef692a62e06af2e01f6d672784a10dbd4dce8f612,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/native.log,3651,25580028304db46e02134b527b46fdff533e22d05d803873609d68dc75b5eb7f,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/process_phases.csv,4136,26f4b3e3e3db98400f953460e87b9b9378e0332b2ff85ba45ca6fd4c9849a8a0,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/progress.csv,686,f22652f3861d88c0e1e9c566a94240d6c82b3e8dcaba8b9afd3ef2ff194e818e,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/result.json,94170,f1ee23f394a44f62f214bc79b183ebf1e4d6868c39c5826dc13d563ae1b2f03c,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/k1_am_sf/screen_3600/stdout.log,106,18524c99a02380dec5c23ecdab4c04efa3882fc4b2542ed315a791558b995fca,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/command.json,3680,75094a89cf09180561573e45a97a3051d21fe947c9e0867f2edb0f0702b921b5,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/completion_marker.json,3070,918d909356e0179ddae3f2eb1123778d1844f965672ddaaa34040e310c83ce7c,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/independent_verification.json,8086,233ed2f8a8375a04831be7739ba5014117e1f00589e52dda86dffd6c53cb7f62,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/native.log,6106,c39cf3347cc5e85780585619e09b46f5bba8994a369675cb8c07857c752177a1,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/process_phases.csv,1002,161ac950ec0c50d002940c6f955136a79b56c8d35bf1d870dbfb968ad8ba3673,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/progress.csv,10362,944911bd24512e37d6c07ba1110372a7fe47d9d094c39a12de3c948e625622e1,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/result.json,84917,6b62f5ddead65821cee21da780cfb480b21c84b8d5b7f3aebfce0fd0a4719ea2,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_shortage_M02_Q20_T18000/pgrb/screen_3600/stdout.log,100,2bcf8d486617f9d14cc642a0a389c176b48d887bfe248eed178839af8448f28d,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/command.json,8279,dc4213da6f5ce22846e4d07853c7d3d27408d94a6b98807a06d6960303633252,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/completion_marker.json,3009,be94eb638840e91a30701fbfee1060f9d9fb3ffcac7bccb7dfd6922b5e7a0747,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/adaptive_mass_decision_ledger.csv,504,d29cbb11dcb7fd776a6a5f44e46c099cfc24bd726091cf2794d77f337873cc15,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/c6_split_decision_ledger.csv,581,1914461b5cdd462bf3b1a49078e6fb41dd49ba96ac75353540f8ce101920ec7d,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/contraction_ledger.csv,270,a4b4b4b38ac826c3348010dc0f7306d46f59ff32c70e3c651bc662724f211116,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/global_bound_trace.csv,32196,bd7078ace720be4293eaf628580acea9f249a59d69ccbb07ab28838190fa3515,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/initial_decomposition_ledger.csv,317,8cef42019c1faec7fab8d7ca6cee7088addb960b3ed3175e33945caf9c7f1ac6,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/lp_status_ledger.csv,457,c729d04eba708b9294058a02c33eae78f78a9399ea2e1ee3faccba71443fb2ea,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/models/L0.0.lp,124240,e06a1c562f549f1a46d1711f68fb021240fe67dd5913e09ecbfd08ef8a829551,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/models/L0.1.lp,127895,b0c4027bd69f1c8ea7a3c645fc6f0f511b9ce62ed644f984156cf8ef85a129e5,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/models/L0.lp,124240,83d00481e518f5f1f46248bb4ecc4f85b392fd57757ccb97d354f51fdc5155f3,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/native_logs/L0.0_lp.gurobi.log,1428,ded9729cd9184faf4575b5ac670981d3d92cb404139aa7cfb2474e9d4453712d,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/native_logs/L0.1_lp.gurobi.log,1428,8e2bd06e14252319b6c98d3cf48d52af8c6ddd6d0a85036aa072a59ab99fdc35,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/native_logs/L0_lp.gurobi.log,1426,34e95569d5a06ef14f01fdadb61ba3f63a83838a602855d2229197e500c4d047,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/native_logs/L0_terminal_mip.gurobi.log,4211,f807f5b1de6d49f746ac0d98d7df70ca265dbd587b0c7f33cc3a9a23759f1b62,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/native_target_ledger.csv,208,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/paper_leaf_ledger.csv,683,0f1ca09b764c637b76fd78ec6efda854e60352788231345962932071e80455a9,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/paper_optimize_ledger.csv,1928,61f104b0032152c7cb03efa9de9586e402f602d9d058474ed2d51d9cdb99436e,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/paper_tree_events.csv,351,120ac67672712dbcc9c5d889f6bcaea5adf51e7da95c7db75a9bd2f07502d144,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/parent_child_bound_ledger.csv,254,ec8b2cc6ef4a9bd54df627082a649f85061f4382d9d841289110368854da79ec,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/external/split_decision_ledger.csv,350,21073eb10cd7a21406910b490506cda4faef919a2e95fa3cebc99d0e493c8d6c,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/heuristic_candidates.csv,370,19a49277a5244de7330fcab6b9635f034d35e14e7058f5affd4aad15b205c2da,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/hga_generations.csv,100324,c1b12044b622a8466d92c6e328a9bfdbad6430ca313328db77eed3a661db9adf,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/independent_verification.json,8149,0f3ad7f183b33ac1f175ed570e68f4c579cbbc14dcd8147dbeff3a22e19ea752,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/native.log,1803,42748c850e0fa97778394d133e9226669086773051c33aaf327934bf8421f123,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/process_phases.csv,4068,3b216e3ab4d0afd6d3bcadcf16b18e910f7fbcf080f765b206d02a950a707fc0,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/progress.csv,686,f70678d1a9c6ab8f0edd9ec07aeb840f663825f67bfcd62d7c1be3860f49b87b,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/result.json,94097,3bad19540470e7b1bcbc84290f2198dc11a8be291945411d8e2373002024d77a,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/stdout.log,105,b321633fe4b5247c7d0ab211582f32e3baa5b3eb044bd8d85effbc7cd944c8b9,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/command.json,3669,4929837c08906bd52b5d1f891a3210e96ed530819b0fdf46dc1ddae24c180e40,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/completion_marker.json,3009,442589552b6f2aee20bf8ff93ddf0fc51857a4b2f9423e2f78ce10b0ca82f77e,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/independent_verification.json,8144,233975019e43a66fbc6b49e61aa432bdd9b7a4d491ea83037288f64efbfa2549,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/native.log,4134,fc50d1b67593f03613353476f4a27991be5f17448364c1c30f10f40c5681ada9,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/process_phases.csv,979,838a596fe386eabc4645bba05364a5b294e025d5073e7857510ff080dcf48ae2,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/progress.csv,49122,87037719c9b905be88fbf111c1d65e90c581c9fec1427b8ba711685058313c76,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/result.json,84884,8726d213d287342abaf23f0647631177bf2ae2e158ecd5a2a788b340602d6f90,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V08_regional_r2_surplus_M02_Q30_T03600/pgrb/screen_3600/stdout.log,98,1670c7a42f026096304d81104b4411e1f130406123eedcd5ace77fbd2e06cf75,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/command.json,8281,33c7217c5f6cd237d9654f0685a8672972db1b6643cdd1c969a9321269bc4d99,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/completion_marker.json,2910,2bf04ef15bb5c9da3d71cc4c08db8fb7d0b33059c7776f6a1baaeac4d9decd15,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/adaptive_mass_decision_ledger.csv,228,139b01247f152ef49478c5eb7e12b1ec2f9918b26f61607e90d38e7e91b7bb5d,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/c6_split_decision_ledger.csv,356,bda6d71f9effe4c6f8255439b9cac690ea64e0a551eb4b6997b84de46c352653,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/contraction_ledger.csv,270,a4b4b4b38ac826c3348010dc0f7306d46f59ff32c70e3c651bc662724f211116,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/global_bound_trace.csv,470,d2dc81990460a3f6c546d40880ea7e3b957014185df065b88ca1e65200f0f099,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/initial_decomposition_ledger.csv,222,0e963f38b39675e044fe634a55b00e576f5b5ef1e2a41e3944d77b50d058933c,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/lp_status_ledger.csv,140,28f2982d007e9c8d04e351d7d92950d8eacb57b3b69d1c2aeea6c6f791554310,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/native_target_ledger.csv,208,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/paper_leaf_ledger.csv,559,c9c30530108bef75650589d16af6b66321822b8abb42ae5aa4f01e5837931ee1,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/paper_optimize_ledger.csv,255,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/paper_tree_events.csv,85,5453874cdd90b6cf6f5447717f4ab68d2b737dd15f56739972473865f0fe5745,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/parent_child_bound_ledger.csv,142,592697d120a1fddee0235fb4ea57be71c3163f59fc8f879c40fa211ef6212b2f,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/external/split_decision_ledger.csv,249,5790ee6f1cf9653e1b38f15e6acbb1c34cfc30700951f571de64376c83b793a6,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/heuristic_candidates.csv,340,81489b5885aca4502b42655e1788f70729edb48265d867f3b8f92ca5220f180b,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/hga_generations.csv,102584,c90b125aadc06033a359f979d478896588ef8a5d665a816a5d10e204845b7df9,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/independent_verification.json,10865,614b25d752dac1303457d91d2972f1bd9755f2421403ce8982d116a4b652f9f1,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/native.log,434,5649df8ef8b1d6e00a4ebb43113a396c1be82be12769aeb0b3d5648d4be3d219,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/process_phases.csv,3204,f8357b634e00130c48a75db38c5a7aaa8f9997f833576a184971758c6fb62e7e,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/progress.csv,686,6a9b4ba0bf0ca694e199ac370fa8dd1b3f6b9736bd4c23253acac2fc45bc343a,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/result.json,93633,8a4453a930e41ad03355b54148e6bfeaf02783ab24524a1281415992bb21e02b,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/k1_am_sf/screen_3600/stdout.log,97,0c1c2d4c74023072cb82f017787999d26ddfc8759a09a4e80efed45f7e778afa,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/command.json,3670,d0a8852caca32dc450e66136b42dbc0d0e00ce90f146abffe3471bcdc8d7f1d9,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/completion_marker.json,2927,c72175afab4f532c441356969135a0ffa07e55bc6522cff4c82221fba3ec4534,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/independent_verification.json,10862,92d4f9db4f891bec2abdcd1e00ceba28c25105e782953151b3cd1a618340ceae,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/native.log,3015,e6f5b184301462422cdc49d77f47c3a519f0fcec38385d39a28722262217bbbd,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/process_phases.csv,993,51e00f6d99d9c1fbaa7c506a1bc6cb0b5a7ad366ef8c24a7183a7c932ac7d8b7,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/progress.csv,640,017b0de4a3a1dcaec426fd5b7da45ecc0d8453f27ccd72bdfc26e2f7c11f62ec,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/result.json,84833,918fb15e1d4e4a4e3304423541b14465b8d0c922467d8a0709713b83bdaa30fd,False,scripts/run_round58_paired_benchmark.py --stage all
results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V12_compact_r1_balanced_M01_Q20_T10800/pgrb/screen_3600/stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,scripts/run_round58_paired_benchmark.py --stage all
