run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
global_v8_f2,28,24,8,8,9,0.004395877381845343,0.0050238598649661069,0.0047098686234057253,0.1551935766159554,235,0.004395877381845343,0.0047098686234057253,0.1551935766159554,0.004395877381845343,0,0.004395877381845343,0,0|0|0|0|0|0|0|0,236,0.0047098686234057253,0.0050238598649661069,0.1551935766159554,0.0047098686234057253,0,0.0047098686234057253,0,0|0|0|0|0|0|0|0,parent-copy,false,1.1692233000000001,151,79,7201,passed,
global_v8_f2,235,28,9,9,10,0.004395877381845343,0.0047098686234057253,0.0045528730026255342,0.15530042438675284,237,0.004395877381845343,0.0045528730026255342,0.15530042438675284,0.004395877381845343,0,0.004395877381845343,0,0|0|0|0|0|0|0|0,238,0.0045528730026255342,0.0047098686234057253,0.15530042438675284,0.0045528730026255342,0,0.0045528730026255342,0,0|0|0|0|0|0|0|0,parent-copy,false,1.1780329,152,80,7251,passed,
global_v8_f2,184,181,8,8,9,0.0056518423480868708,0.0062798248312076338,0.0059658335896472523,0.15549416253588053,241,0.0056518423480868708,0.0059658335896472523,0.15549416253588053,0.0056518423480868708,0,0.0056518423480868708,0,0|0|0|0|0|0|0|0,242,0.0059658335896472523,0.0062798248312076338,0.15549416253588053,0.0059658335896472523,0,0.0059658335896472523,0,0|0|0|0|0|0|0|0,parent-copy,false,1.1989797,156,80,7497,passed,
global_v8_f2,241,184,9,9,10,0.0056518423480868708,0.0059658335896472523,0.005808837968867062,0.15560105290336587,243,0.0056518423480868708,0.005808837968867062,0.15560105290336587,0.0056518423480868708,0,0.0056518423480868708,0,0|0|0|0|0|0|0|0,244,0.005808837968867062,0.0059658335896472523,0.15560105290336587,0.005808837968867062,0,0.005808837968867062,0,0|0|0|0|0|0|0|0,parent-copy,false,1.2078979000000001,157,81,7545,passed,
global_v8_f2,242,184,9,9,10,0.0059658335896472523,0.0062798248312076338,0.0061228292104274426,0.1556759938572238,245,0.0059658335896472523,0.0061228292104274426,0.1556759938572238,0.0059658335896472523,0,0.0059658335896472523,0,0|0|0|0|0|0|0|0,246,0.0061228292104274426,0.0062798248312076338,0.1556759938572238,0.0061228292104274426,0,0.0061228292104274426,0,0|0|0|0|0|0|0|0,parent-copy,false,1.2177416999999999,158,82,7584,passed,
global_v8_f2,236,28,9,9,10,0.0047098686234057253,0.0050238598649661069,0.0048668642441859165,0.15537571112723167,251,0.0047098686234057253,0.0048668642441859165,0.15537571112723167,0.0047098686234057253,0,0.0047098686234057253,0,0|0|0|0|0|0|0|0,252,0.0048668642441859165,0.0050238598649661069,0.15537571112723167,0.0048668642441859165,0,0.0048668642441859165,0,0|0|0|0|0|0|0|0,parent-copy,false,1.251825,163,83,7811,passed,
global_v8_f2,186,183,9,9,10,0.0053378511065264884,0.0056518423480868708,0.0054948467273066796,0.15553011326183599,265,0.0053378511065264884,0.0054948467273066796,0.15553011326183599,0.0053378511065264884,0,0.0053378511065264884,0,0|0|0|0|0|0|0|0,266,0.0054948467273066796,0.0056518423480868708,0.15553011326183599,0.0054948467273066796,0,0.0054948467273066796,0,0|0|0|0|0|0|0|0,parent-copy,false,1.3270738,180,80,8486,passed,
global_v8_f2,214,182,8,8,9,0.0069078073143283968,0.0075357897974491599,0.0072217985558887783,0.15580102023167422,271,0.0069078073143283968,0.0072217985558887783,0.15580102023167422,0.0069078073143283968,0,0.0069078073143283968,0,0|0|0|0|0|0|0|0,272,0.0072217985558887783,0.0075357897974491599,0.15580102023167422,0.0072217985558887783,0,0.0072217985558887783,0,0|0|0|0|0|0|0|0,parent-copy,false,1.3634982,186,80,8766,passed,
global_v8_f2,271,214,9,9,10,0.0069078073143283968,0.0072217985558887783,0.007064802935108588,0.15590416508361582,273,0.0069078073143283968,0.007064802935108588,0.15590416508361582,0.0069078073143283968,0,0.0069078073143283968,0,0|0|0|0|0|0|0|0,274,0.007064802935108588,0.0072217985558887783,0.15590416508361582,0.007064802935108588,0,0.007064802935108588,0,0|0|0|0|0|0|0|0,parent-copy,false,1.3786982000000001,187,81,8849,passed,
global_v8_f2,216,213,9,9,10,0.0065938160727680153,0.0069078073143283968,0.0067508116935482056,0.15582952800570882,283,0.0065938160727680153,0.0067508116935482056,0.15582952800570882,0.0065938160727680153,0,0.0065938160727680153,0,0|0|0|0|0|0|0|0,284,0.0067508116935482056,0.0069078073143283968,0.15582952800570882,0.0067508116935482056,0,0.0067508116935482056,0,0|0|0|0|0|0|0|0,parent-copy,false,1.4238135000000001,198,80,9253,passed,
global_v8_f2,62,13,5,5,6,0.025119299324830535,0.030143159189796639,0.027631229257313587,0.15848372206499003,291,0.025119299324830535,0.027631229257313587,0.15848372206499003,0.025119299324830535,0,0.025119299324830535,0,0|0|0|0|0|0|0|0,292,0.027631229257313587,0.030143159189796639,0.15848372206499003,0.027631229257313587,0,0.027631229257313587,0,0|0|0|0|0|0|0|0,parent-copy,false,1.4518426,204,82,9462,passed,
global_v8_f2,291,62,6,6,7,0.025119299324830535,0.027631229257313587,0.026375264291072061,0.15933764988743088,293,0.025119299324830535,0.026375264291072061,0.15933764988743088,0.025119299324830535,0,0.025119299324830535,0,0|0|0|0|0|0|0|0,294,0.026375264291072061,0.027631229257313587,0.15933764988743088,0.026375264291072061,0,0.026375264291072061,0,0|0|0|0|0|0|0|0,parent-copy,false,1.4603413999999999,205,83,9529,passed,
global_v8_f2,293,291,7,7,8,0.025119299324830535,0.026375264291072061,0.0257472818079513,0.15976384617926681,295,0.025119299324830535,0.0257472818079513,0.15976384617926681,0.025119299324830535,0,0.025119299324830535,0,0|0|0|0|0|0|0|0,296,0.0257472818079513,0.026375264291072061,0.15976384617926681,0.0257472818079513,0,0.0257472818079513,0,0|0|0|0|0|0|0|0,parent-copy,false,1.46899,206,84,9570,passed,
global_v8_f2,295,293,8,8,9,0.025119299324830535,0.0257472818079513,0.025433290566390918,0.15997675326636326,297,0.025119299324830535,0.025433290566390918,0.15997675326636326,0.025119299324830535,0,0.025119299324830535,0,0|0|0|0|0|0|0|0,298,0.025433290566390918,0.0257472818079513,0.15997675326636326,0.025433290566390918,0,0.025433290566390918,0,0|0|0|0|0|0|0|0,parent-copy,false,1.4791525000000001,207,85,9612,passed,
global_v8_f2,297,295,9,9,10,0.025119299324830535,0.025433290566390918,0.025276294945610726,0.16008315915046004,299,0.025119299324830535,0.025276294945610726,0.16008315915046004,0.025119299324830535,0,0.025119299324830535,0,0|0|0|0|0|0|0|0,300,0.025276294945610726,0.025433290566390918,0.16008315915046004,0.025276294945610726,0,0.025276294945610726,0,0|0|0|0|0|0|0|0,parent-copy,false,1.4887611000000001,208,86,9652,passed,
global_v8_f2,272,214,9,9,10,0.0072217985558887783,0.0075357897974491599,0.0073787941766689687,0.15597871542410441,313,0.0072217985558887783,0.0073787941766689687,0.15597871542410441,0.0072217985558887783,0,0.0072217985558887783,0,0|0|0|0|0|0|0|0,314,0.0073787941766689687,0.0075357897974491599,0.15597871542410441,0.0073787941766689687,0,0.0073787941766689687,0,0|0|0|0|0|0|0|0,parent-copy,false,1.5734796,226,82,10402,passed,
global_v8_f2,197,194,8,8,9,0.0087917547636906859,0.0094197372468114507,0.0091057460052510683,0.15624668966599511,321,0.0087917547636906859,0.0091057460052510683,0.15624668966599511,0.0087917547636906859,0,0.0087917547636906859,0,0|0|0|0|0|0|0|0,322,0.0091057460052510683,0.0094197372468114507,0.15624668966599511,0.0091057460052510683,0,0.0091057460052510683,0,0|0|0|0|0|0|0|0,parent-copy,false,1.6121916000000001,236,80,10949,passed,
global_v8_f2,321,197,9,9,10,0.0087917547636906859,0.0091057460052510683,0.0089487503844708771,0.15635016441359989,323,0.0087917547636906859,0.0089487503844708771,0.15635016441359989,0.0087917547636906859,0,0.0087917547636906859,0,0|0|0|0|0|0|0|0,324,0.0089487503844708771,0.0091057460052510683,0.15635016441359989,0.0089487503844708771,0,0.0089487503844708771,0,0|0|0|0|0|0|0|0,parent-copy,false,1.6215481,237,81,11012,passed,
global_v8_f2,198,194,8,8,9,0.0094197372468114507,0.010047719729932214,0.0097337284883718331,0.15639455010480641,331,0.0094197372468114507,0.0097337284883718331,0.15639455010480641,0.0094197372468114507,0,0.0094197372468114507,0,0|0|0|0|0|0|0|0,332,0.0097337284883718331,0.010047719729932214,0.15639455010480641,0.0097337284883718331,0,0.0097337284883718331,0,0|0|0|0|0|0|0|0,parent-copy,false,1.6425388000000001,243,83,11193,passed,
global_v8_f2,331,198,9,9,10,0.0094197372468114507,0.0097337284883718331,0.0095767328675916419,0.15649813519435651,333,0.0094197372468114507,0.0095767328675916419,0.15649813519435651,0.0094197372468114507,0,0.0094197372468114507,0,0|0|0|0|0|0|0|0,334,0.0095767328675916419,0.0097337284883718331,0.15649813519435651,0.0095767328675916419,0,0.0095767328675916419,0,0|0|0|0|0|0|0|0,parent-copy,false,1.6514981,244,84,11265,passed,
global_v8_f2,332,198,9,9,10,0.0097337284883718331,0.010047719729932214,0.0098907241091520243,0.15657198993498878,335,0.0097337284883718331,0.0098907241091520243,0.15657198993498878,0.0097337284883718331,0,0.0097337284883718331,0,0|0|0|0|0|0|0|0,336,0.0098907241091520243,0.010047719729932214,0.15657198993498878,0.0098907241091520243,0,0.0098907241091520243,0,0|0|0|0|0|0|0|0,parent-copy,false,1.6611001000000001,245,85,11301,passed,
global_v8_f2,201,196,9,9,10,0.0081637722805699229,0.0084777635221303035,0.0083207679013501123,0.15620184554932537,363,0.0081637722805699229,0.0083207679013501123,0.15620184554932537,0.0081637722805699229,0,0.0081637722805699229,0,0|0|0|0|0|0|0|0,364,0.0083207679013501123,0.0084777635221303035,0.15620184554932537,0.0083207679013501123,0,0.0083207679013501123,0,0|0|0|0|0|0|0|0,parent-copy,false,1.740459,272,86,12308,passed,
global_v8_f2,202,196,9,9,10,0.0084777635221303035,0.0087917547636906859,0.0086347591429104947,0.15627604846823412,373,0.0084777635221303035,0.0086347591429104947,0.15627604846823412,0.0084777635221303035,0,0.0084777635221303035,0,0|0|0|0|0|0|0|0,374,0.0086347591429104947,0.0087917547636906859,0.15627604846823412,0.0086347591429104947,0,0.0086347591429104947,0,0|0|0|0|0|0|0|0,parent-copy,false,1.7670497000000001,280,88,12614,passed,
global_v8_f2,118,18,6,6,7,0.017583509527381372,0.020095439459864427,0.018839474493622901,0.15765400153992137,385,0.017583509527381372,0.018839474493622901,0.15765400153992137,0.017583509527381372,0,0.017583509527381372,0,0|0|0|0|0|0|0|0,386,0.018839474493622901,0.020095439459864427,0.15765400153992137,0.018839474493622901,0,0.018839474493622901,0,0|0|0|0|0|0|0|0,parent-copy,false,1.8283008000000001,295,85,13223,passed,
global_v8_f2,385,118,7,7,8,0.017583509527381372,0.018839474493622901,0.018211492010502137,0.15807470367357862,387,0.017583509527381372,0.018211492010502137,0.15807470367357862,0.017583509527381372,0,0.017583509527381372,0,0|0|0|0|0|0|0|0,388,0.018211492010502137,0.018839474493622901,0.15807470367357862,0.018211492010502137,0,0.018211492010502137,0,0|0|0|0|0|0|0|0,parent-copy,false,1.8365425,296,86,13302,passed,
global_v8_f2,387,385,8,8,9,0.017583509527381372,0.018211492010502137,0.017897500768941754,0.15828486968525318,389,0.017583509527381372,0.017897500768941754,0.15828486968525318,0.017583509527381372,0,0.017583509527381372,0,0|0|0|0|0|0|0|0,390,0.017897500768941754,0.018211492010502137,0.15828486968525318,0.017897500768941754,0,0.017897500768941754,0,0|0|0|0|0|0|0|0,parent-copy,false,1.8448967999999999,297,87,13339,passed,
global_v8_f2,389,387,9,9,10,0.017583509527381372,0.017897500768941754,0.017740505148161563,0.15838990652880236,391,0.017583509527381372,0.017740505148161563,0.15838990652880236,0.017583509527381372,0,0.017583509527381372,0,0|0|0|0|0|0|0|0,392,0.017740505148161563,0.017897500768941754,0.15838990652880236,0.017740505148161563,0,0.017740505148161563,0,0|0|0|0|0|0|0|0,parent-copy,false,1.8538914,298,88,13377,passed,
global_v8_f2,322,197,9,9,10,0.0091057460052510683,0.0094197372468114507,0.0092627416260312595,0.15642419333809454,399,0.0091057460052510683,0.0092627416260312595,0.15642419333809454,0.0091057460052510683,0,0.0091057460052510683,0,0|0|0|0|0|0|0|0,400,0.0092627416260312595,0.0094197372468114507,0.15642419333809454,0.0092627416260312595,0,0.0092627416260312595,0,0|0|0|0|0|0|0|0,parent-copy,false,1.8811127999999999,306,88,13663,passed,
global_v8_f2,135,132,7,7,8,0.012559649662415268,0.013815614628656794,0.013187632145536031,0.156920245270047,431,0.012559649662415268,0.013187632145536031,0.156920245270047,0.012559649662415268,0,0.012559649662415268,0,0|0|0|0|0|0|0|0,432,0.013187632145536031,0.013815614628656794,0.156920245270047,0.013187632145536031,0,0.013187632145536031,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0104500999999999,342,84,15250,passed,
global_v8_f2,431,135,8,8,9,0.012559649662415268,0.013187632145536031,0.01287364090397565,0.15712861492057947,433,0.012559649662415268,0.01287364090397565,0.15712861492057947,0.012559649662415268,0,0.012559649662415268,0,0|0|0|0|0|0|0|0,434,0.01287364090397565,0.013187632145536031,0.15712861492057947,0.01287364090397565,0,0.01287364090397565,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0215215,343,85,15316,passed,
global_v8_f2,432,135,8,8,9,0.013187632145536031,0.013815614628656794,0.013501623387096411,0.15727437774096706,435,0.013187632145536031,0.013501623387096411,0.15727437774096706,0.013187632145536031,0,0.013187632145536031,0,0|0|0|0|0|0|0|0,436,0.013501623387096411,0.013815614628656794,0.15727437774096706,0.013501623387096411,0,0.013501623387096411,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0329894999999998,344,86,15354,passed,
global_v8_f2,435,432,9,9,10,0.013187632145536031,0.013501623387096411,0.01334462776631622,0.15737862886048548,437,0.013187632145536031,0.01334462776631622,0.15737862886048548,0.013187632145536031,0,0.013187632145536031,0,0|0|0|0|0|0|0|0,438,0.01334462776631622,0.013501623387096411,0.15737862886048548,0.01334462776631622,0,0.01334462776631622,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0452039000000002,345,87,15400,passed,
global_v8_f2,136,132,7,7,8,0.013815614628656794,0.01507157959489832,0.014443597111777557,0.15721097318404609,447,0.013815614628656794,0.014443597111777557,0.15721097318404609,0.013815614628656794,0,0.013815614628656794,0,0|0|0|0|0|0|0|0,448,0.014443597111777557,0.01507157959489832,0.15721097318404609,0.014443597111777557,0,0.014443597111777557,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0712529000000002,352,90,15596,passed,
global_v8_f2,447,136,8,8,9,0.013815614628656794,0.014443597111777557,0.014129605870217176,0.1574197896221409,449,0.013815614628656794,0.014129605870217176,0.1574197896221409,0.013815614628656794,0,0.013815614628656794,0,0|0|0|0|0|0|0|0,450,0.014129605870217176,0.014443597111777557,0.1574197896221409,0.014129605870217176,0,0.014129605870217176,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0794657000000001,353,91,15669,passed,
global_v8_f2,449,447,9,9,10,0.013815614628656794,0.014129605870217176,0.013972610249436985,0.15752415241274603,451,0.013815614628656794,0.013972610249436985,0.15752415241274603,0.013815614628656794,0,0.013815614628656794,0,0|0|0|0|0|0|0|0,452,0.013972610249436985,0.014129605870217176,0.15752415241274603,0.013972610249436985,0,0.013972610249436985,0,0|0|0|0|0|0|0|0,parent-copy,false,2.0878942999999999,354,92,15705,passed,
global_v8_f2,139,134,8,8,9,0.011303684696173742,0.011931667179294505,0.011617675937734124,0.15686212648127082,537,0.011303684696173742,0.011617675937734124,0.15686212648127082,0.011303684696173742,0,0.011303684696173742,0,0|0|0|0|0|0|0|0,538,0.011617675937734124,0.011931667179294505,0.15686212648127082,0.011617675937734124,0,0.011617675937734124,0,0|0|0|0|0|0|0|0,parent-copy,false,2.1863313999999998,414,109,16796,passed,
global_v8_f2,537,139,9,9,10,0.011303684696173742,0.011617675937734124,0.011460680316953933,0.1569529927637264,539,0.011303684696173742,0.011460680316953933,0.1569529927637264,0.011303684696173742,0,0.011303684696173742,0,0|0|0|0|0|0|0|0,540,0.011460680316953933,0.011617675937734124,0.1569529927637264,0.011460680316953933,0,0.011460680316953933,0,0|0|0|0|0|0|0|0,parent-copy,false,2.1948126000000001,415,110,16866,passed,
global_v8_f2,140,134,8,8,9,0.011931667179294505,0.012559649662415268,0.012245658420854885,0.15700862761439965,555,0.011931667179294505,0.012245658420854885,0.15700862761439965,0.011931667179294505,0,0.011931667179294505,0,0|0|0|0|0|0|0|0,556,0.012245658420854885,0.012559649662415268,0.15700862761439965,0.012245658420854885,0,0.012245658420854885,0,0|0|0|0|0|0|0|0,parent-copy,false,2.2158753999999998,425,116,17049,passed,
global_v8_f2,555,140,9,9,10,0.011931667179294505,0.012245658420854885,0.012088662800074694,0.15709958619444847,557,0.011931667179294505,0.012088662800074694,0.15709958619444847,0.011931667179294505,0,0.011931667179294505,0,0|0|0|0|0|0|0|0,558,0.012088662800074694,0.012245658420854885,0.15709958619444847,0.012088662800074694,0,0.012088662800074694,0,0|0|0|0|0|0|0|0,parent-copy,false,2.2244487999999998,426,117,17131,passed,
global_v8_f2,144,138,9,9,10,0.010989693454613359,0.011303684696173742,0.01114668907539355,0.15687956493238589,573,0.010989693454613359,0.01114668907539355,0.15687956493238589,0.010989693454613359,0,0.010989693454613359,0,0|0|0|0|0|0|0|0,574,0.01114668907539355,0.011303684696173742,0.15687956493238589,0.01114668907539355,0,0.01114668907539355,0,0|0|0|0|0|0|0|0,parent-copy,false,2.3043553999999999,438,121,17663,passed,
global_v8_f2,143,138,9,9,10,0.010675702213052977,0.010989693454613359,0.010832697833833168,0.15680604975386903,587,0.010675702213052977,0.010832697833833168,0.15680604975386903,0.010675702213052977,0,0.010675702213052977,0,0|0|0|0|0|0|0|0,588,0.010832697833833168,0.010989693454613359,0.15680604975386903,0.010832697833833168,0,0.010832697833833168,0,0|0|0|0|0|0|0|0,parent-copy,false,2.3500597999999999,447,126,18138,passed,
global_v8_f2,538,139,9,9,10,0.011617675937734124,0.011931667179294505,0.011774671558514315,0.15702633320029169,675,0.011617675937734124,0.011774671558514315,0.15702633320029169,0.011617675937734124,0,0.011617675937734124,0,0|0|0|0|0|0|0|0,676,0.011774671558514315,0.011931667179294505,0.15702633320029169,0.011774671558514315,0,0.011774671558514315,0,0|0|0|0|0|0|0|0,parent-copy,false,2.5056560000000001,515,141,19841,passed,
global_v8_f2,556,140,9,9,10,0.012245658420854885,0.012559649662415268,0.012402654041635076,0.15717275169852835,739,0.012245658420854885,0.012402654041635076,0.15717275169852835,0.012245658420854885,0,0.012245658420854885,0,0|0|0|0|0|0|0|0,740,0.012402654041635076,0.012559649662415268,0.15717275169852835,0.012402654041635076,0,0.012402654041635076,0,0|0|0|0|0|0|0|0,parent-copy,false,2.6848638,561,157,21380,passed,
global_v8_f2,120,117,7,7,8,0.016327544561139846,0.017583509527381372,0.016955527044260607,0.15784104098984569,763,0.016327544561139846,0.016955527044260607,0.15784104098984569,0.016327544561139846,0,0.016327544561139846,0,0|0|0|0|0|0|0|0,764,0.016955527044260607,0.017583509527381372,0.15784104098984569,0.016955527044260607,0,0.016955527044260607,0,0|0|0|0|0|0|0|0,parent-copy,false,2.7172135000000002,576,166,21683,passed,
global_v8_f2,763,120,8,8,9,0.016327544561139846,0.016955527044260607,0.016641535802700225,0.15802431056667307,765,0.016327544561139846,0.016641535802700225,0.15802431056667307,0.016327544561139846,0,0.016327544561139846,0,0|0|0|0|0|0|0|0,766,0.016641535802700225,0.016955527044260607,0.15802431056667307,0.016641535802700225,0,0.016641535802700225,0,0|0|0|0|0|0|0|0,parent-copy,false,2.7260779999999998,577,167,21783,passed,
global_v8_f2,765,763,9,9,10,0.016327544561139846,0.016641535802700225,0.016484540181920034,0.15811591990243679,767,0.016327544561139846,0.016484540181920034,0.15811591990243679,0.016327544561139846,0,0.016327544561139846,0,0|0|0|0|0|0|0|0,768,0.016484540181920034,0.016641535802700225,0.15811591990243679,0.016484540181920034,0,0.016484540181920034,0,0|0|0|0|0|0|0|0,parent-copy,false,2.7352998999999998,578,168,21817,passed,
global_v8_f2,434,431,9,9,10,0.01287364090397565,0.013187632145536031,0.013030636524755841,0.15731882004561284,775,0.01287364090397565,0.013030636524755841,0.15731882004561284,0.01287364090397565,0,0.01287364090397565,0,0|0|0|0|0|0|0|0,776,0.013030636524755841,0.013187632145536031,0.15731882004561284,0.013030636524755841,0,0.013030636524755841,0,0|0|0|0|0|0|0|0,parent-copy,false,2.7600544,587,167,21964,passed,
global_v8_f2,433,431,9,9,10,0.012559649662415268,0.01287364090397565,0.012716645283195459,0.15724582966482892,795,0.012559649662415268,0.012716645283195459,0.15724582966482892,0.012559649662415268,0,0.012559649662415268,0,0|0|0|0|0|0|0|0,796,0.012716645283195459,0.01287364090397565,0.15724582966482892,0.012716645283195459,0,0.012716645283195459,0,0|0|0|0|0|0|0|0,parent-copy,false,2.8299842000000002,599,175,22600,passed,
global_v8_f2,448,136,8,8,9,0.014443597111777557,0.01507157959489832,0.014757588353337937,0.15759268760187722,855,0.014443597111777557,0.014757588353337937,0.15759268760187722,0.014443597111777557,0,0.014443597111777557,0,0|0|0|0|0|0|0|0,856,0.014757588353337937,0.01507157959489832,0.15759268760187722,0.014757588353337937,0,0.014757588353337937,0,0|0|0|0|0|0|0|0,parent-copy,false,2.8964401,642,192,23283,passed,
global_v8_f2,855,448,9,9,10,0.014443597111777557,0.014757588353337937,0.014600592732557746,0.15768323287427352,857,0.014443597111777557,0.014600592732557746,0.15768323287427352,0.014443597111777557,0,0.014443597111777557,0,0|0|0|0|0|0|0|0,858,0.014600592732557746,0.014757588353337937,0.15768323287427352,0.014600592732557746,0,0.014600592732557746,0,0|0|0|0|0|0|0|0,parent-copy,false,2.9060955000000002,643,193,23357,passed,
global_v8_f2,436,432,9,9,10,0.013501623387096411,0.013815614628656794,0.013658619007876602,0.15746727570599225,907,0.013501623387096411,0.013658619007876602,0.15746727570599225,0.013501623387096411,0,0.013501623387096411,0,0|0|0|0|0|0|0|0,908,0.013658619007876602,0.013815614628656794,0.15746727570599225,0.013658619007876602,0,0.013658619007876602,0,0|0|0|0|0|0|0|0,parent-copy,false,2.9696421000000002,678,207,23911,passed,
global_v8_f2,64,61,6,6,7,0.022607369392347483,0.025119299324830535,0.023863334358589009,0.15891201427075813,949,0.022607369392347483,0.023863334358589009,0.15891201427075813,0.022607369392347483,0,0.022607369392347483,0,0|0|0|0|0|0|0|0,950,0.023863334358589009,0.025119299324830535,0.15891201427075813,0.023863334358589009,0,0.023863334358589009,0,0|0|0|0|0|0|0|0,parent-copy,false,3.0273138999999998,706,221,24574,passed,
global_v8_f2,949,64,7,7,8,0.022607369392347483,0.023863334358589009,0.023235351875468248,0.15927130283195762,951,0.022607369392347483,0.023235351875468248,0.15927130283195762,0.022607369392347483,0,0.022607369392347483,0,0|0|0|0|0|0|0|0,952,0.023235351875468248,0.023863334358589009,0.15927130283195762,0.023235351875468248,0,0.023235351875468248,0,0|0|0|0|0|0|0|0,parent-copy,false,3.0360204,707,222,24670,passed,
global_v8_f2,951,949,8,8,9,0.022607369392347483,0.023235351875468248,0.022921360633907865,0.15945085771457143,953,0.022607369392347483,0.022921360633907865,0.15945085771457143,0.022607369392347483,0,0.022607369392347483,0,0|0|0|0|0|0|0|0,954,0.022921360633907865,0.023235351875468248,0.15945085771457143,0.022921360633907865,0,0.022921360633907865,0,0|0|0|0|0|0|0|0,parent-copy,false,3.0450495000000002,708,223,24707,passed,
global_v8_f2,953,951,9,9,10,0.022607369392347483,0.022921360633907865,0.022764365013127674,0.1595406128500059,955,0.022607369392347483,0.022764365013127674,0.1595406128500059,0.022607369392347483,0,0.022607369392347483,0,0|0|0|0|0|0|0|0,956,0.022764365013127674,0.022921360633907865,0.1595406128500059,0.022764365013127674,0,0.022764365013127674,0,0|0|0|0|0|0|0|0,parent-copy,false,3.0534754,709,224,24743,passed,
global_v8_f2,450,447,9,9,10,0.014129605870217176,0.014443597111777557,0.014286601490997367,0.15761264654547105,963,0.014129605870217176,0.014286601490997367,0.15761264654547105,0.014129605870217176,0,0.014129605870217176,0,0|0|0|0|0|0|0|0,964,0.014286601490997367,0.014443597111777557,0.15761264654547105,0.014286601490997367,0,0.014286601490997367,0,0|0|0|0|0|0|0|0,parent-copy,false,3.0770795999999998,717,223,24876,passed,
global_v8_f2,122,119,8,8,9,0.015699562078019084,0.016327544561139846,0.016013553319579467,0.1578857743361648,985,0.015699562078019084,0.016013553319579467,0.1578857743361648,0.015699562078019084,0,0.015699562078019084,0,0|0|0|0|0|0|0|0,986,0.016013553319579467,0.016327544561139846,0.1578857743361648,0.016013553319579467,0,0.016013553319579467,0,0|0|0|0|0|0|0|0,parent-copy,false,3.1276423000000002,732,228,25340,passed,
global_v8_f2,985,122,9,9,10,0.015699562078019084,0.016013553319579467,0.015856557698799276,0.15797453589376648,987,0.015699562078019084,0.015856557698799276,0.15797453589376648,0.015699562078019084,0,0.015699562078019084,0,0|0|0|0|0|0|0|0,988,0.015856557698799276,0.016013553319579467,0.15797453589376648,0.015856557698799276,0,0.015856557698799276,0,0|0|0|0|0|0|0|0,parent-copy,false,3.1365713,733,229,25443,passed,
global_v8_f2,856,448,9,9,10,0.014757588353337937,0.01507157959489832,0.014914583974118129,0.1577576660910292,1003,0.014757588353337937,0.014914583974118129,0.1577576660910292,0.014757588353337937,0,0.014757588353337937,0,0|0|0|0|0|0|0|0,1004,0.014914583974118129,0.01507157959489832,0.1577576660910292,0.014914583974118129,0,0.014914583974118129,0,0|0|0|0|0|0|0|0,parent-copy,false,3.1778990999999999,748,229,25759,passed,
global_v8_f2,386,118,7,7,8,0.018839474493622901,0.020095439459864427,0.019467456976743666,0.15842402804318778,1021,0.018839474493622901,0.019467456976743666,0.15842402804318778,0.018839474493622901,0,0.018839474493622901,0,0|0|0|0|0|0|0|0,1022,0.019467456976743666,0.020095439459864427,0.15842402804318778,0.019467456976743666,0,0.019467456976743666,0,0|0|0|0|0|0|0|0,parent-copy,false,3.2259744000000001,767,225,26155,passed,
global_v8_f2,1021,386,8,8,9,0.018839474493622901,0.019467456976743666,0.019153465735183284,0.15860249307941543,1023,0.018839474493622901,0.019153465735183284,0.15860249307941543,0.018839474493622901,0,0.018839474493622901,0,0|0|0|0|0|0|0|0,1024,0.019153465735183284,0.019467456976743666,0.15860249307941543,0.019153465735183284,0,0.019153465735183284,0,0|0|0|0|0|0|0|0,parent-copy,false,3.2347367999999999,768,226,26238,passed,
global_v8_f2,1023,1021,9,9,10,0.018839474493622901,0.019153465735183284,0.018996470114403093,0.15869170379532749,1025,0.018839474493622901,0.018996470114403093,0.15869170379532749,0.018839474493622901,0,0.018839474493622901,0,0|0|0|0|0|0|0|0,1026,0.018996470114403093,0.019153465735183284,0.15869170379532749,0.018996470114403093,0,0.018996470114403093,0,0|0|0|0|0|0|0|0,parent-copy,false,3.2439781999999999,769,227,26270,passed,
