result_package,fresh_run,source_round,instance,row_kind,budget_seconds,time_seconds,global_LB,incumbent_UB,gap,open_intervals,closed_intervals,node_count,route_cutset_candidates,route_cutset_cuts_added,callback_calls,certificate_source_status,diagnostic_evidence_attempted
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,14400,1313.2964285,1.74210803,2.44340319194,0.287015734552,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,14400,10611.2584892,1.74210803,2.44340319194,0.287015734552,7,,1,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,0.0003192,0,5.231475798,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,20.0242582,1.34341951282,2.44340319194,0.450185087238,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,53.7080593,1.50460803,2.44340319194,0.384216229658,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,129.2006967,1.50460803,2.44340319194,0.384216229658,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,203.4148649,1.50460803,2.44340319194,0.384216229658,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,235.3636386,1.50460803,2.44340319194,0.384216229658,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,268.3567078,1.74210803,2.44340319194,0.287015734552,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,343.2456752,1.50460803,2.44340319194,0.384216229658,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,377.4717713,1.74210803,2.44340319194,0.287015734552,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,451.542949,1.50460803,2.44340319194,0.384216229658,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3201,tailored,3600,528.5288905,1.50460803,2.44340319194,0.384216229658,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,0.0002629,0,5.04160189596,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,20.0101534,0.638995585916,1.74931345205,0.634716359628,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,40.0709473,0.82671478404,1.74931345205,0.527406147211,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,61.4367288,1.06421478404,1.74931345205,0.391638598107,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,107.5900462,1.06421478404,1.74931345205,0.391638598107,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,124.748123,1.06421478404,1.74931345205,0.391638598107,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,170.6695403,1.06421478404,1.74931345205,0.391638598107,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,190.2552905,1.06421478404,1.74931345205,0.391638598107,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,236.028585,1.06421478404,1.74931345205,0.391638598107,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,258.8392662,1.06421478404,1.74931345205,0.391638598107,1,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,281.4568041,1.74931345205,1.74931345205,0,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,304.4792878,1.74931345205,1.74931345205,0,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,304.4793721,1.74931345205,1.74931345205,0,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,1200,304.4794193,1.74931345205,1.74931345205,0,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,high_imbalance_seed3202,tailored,300,0.0002837,0,5.04160189596,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,0.0002558,0,1.27708196677,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,20.0253121,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,50.5892239,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,80.8259841,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,110.8238707,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,140.6282251,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,151.1292704,0.0122881381662,0.0491525526647,0.75,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,166.2677898,0.0122881381662,0.0491525526647,0.75,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,196.4186669,0.0122881381662,0.0491525526647,0.75,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,226.4407087,0.0122881381662,0.0491525526647,0.75,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,256.6039167,0.0122881381662,0.0491525526647,0.75,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,286.7458112,0.0122881381662,0.0491525526647,0.75,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,316.8734093,0.0122881381662,0.0491525526647,0.75,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,346.981127,0.0122881381662,0.0491525526647,0.75,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,377.0500045,0.0122881381662,0.0491525526647,0.75,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,407.152337,0.0122881381662,0.0491525526647,0.75,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,437.2148199,0.0122881381662,0.0491525526647,0.75,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,467.22911,0.0122881381662,0.0491525526647,0.75,8,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,497.3083851,0.0122881381662,0.0491525526647,0.75,8,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,527.3809827,0.0122881381662,0.0491525526647,0.75,9,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,557.4149034,0.0122881381662,0.0491525526647,0.75,9,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,587.402032,0.0122881381662,0.0491525526647,0.75,10,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,14400,12094.1912231,0.0122881381662,0.0491525526647,0.75,10,,1,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,0.0003431,0,1.27708196677,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,20.0098501,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,50.4828557,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,80.52597,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,110.2626895,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,139.8335346,0,0.0491525526647,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,150.2767507,0.0122881381662,0.0491525526647,0.75,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,165.3162582,0.0122881381662,0.0491525526647,0.75,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,195.2809522,0.0122881381662,0.0491525526647,0.75,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,225.150529,0.0122881381662,0.0491525526647,0.75,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,255.0824991,0.0122881381662,0.0491525526647,0.75,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,284.9801286,0.0122881381662,0.0491525526647,0.75,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,314.9672138,0.0122881381662,0.0491525526647,0.75,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,344.6842662,0.0122881381662,0.0491525526647,0.75,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,374.1130765,0.0122881381662,0.0491525526647,0.75,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,403.5608883,0.0122881381662,0.0491525526647,0.75,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,433.0121505,0.0122881381662,0.0491525526647,0.75,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,462.4778633,0.0122881381662,0.0491525526647,0.75,8,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,491.9522854,0.0122881381662,0.0491525526647,0.75,8,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,521.4585755,0.0122881381662,0.0491525526647,0.75,9,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,550.9585466,0.0122881381662,0.0491525526647,0.75,9,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3301,tailored,3600,580.4481019,0.0122881381662,0.0491525526647,0.75,10,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,0.0002797,0,1.35527730796,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,20.0170006,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,52.6876202,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,84.030367,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,114.4691067,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,124.5638684,0,0.195636206549,1,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,138.8266629,0.0489090516373,0.195636206549,0.75,2,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,170.5295498,0.0244545258186,0.195636206549,0.875,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,202.389229,0.0244545258186,0.195636206549,0.875,3,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,233.8235559,0.0244545258186,0.195636206549,0.875,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,265.5301741,0.0244545258186,0.195636206549,0.875,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,297.2304532,0.0244545258186,0.195636206549,0.875,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,329.1124594,0.0244545258186,0.195636206549,0.875,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,360.7494466,0.0244545258186,0.195636206549,0.875,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,374.8221796,0.027511341546,0.195636206549,0.859375,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,406.56305,0.0259829336823,0.195636206549,0.8671875,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,438.2966708,0.0259829336823,0.195636206549,0.8671875,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,454.1890051,0.0259829336823,0.195636206549,0.8671875,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,468.1122933,0.027511341546,0.195636206549,0.859375,5,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,499.8286941,0.0263650356482,0.195636206549,0.865234375,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,531.5487498,0.0263650356482,0.195636206549,0.865234375,6,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,563.3288011,0.0263650356482,0.195636206549,0.865234375,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,2971.3545055,0.0265560866312,0.195636206549,0.8642578125,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,5383.501656,0.027511341546,0.195636206549,0.859375,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,7802.0816919,0.0305681572733,0.195636206549,0.84375,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,14400,10235.360739,0.0366817887279,0.195636206549,0.8125,7,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,3600,0.0003648,0,1.35527730796,1,0,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,3600,20.0145339,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,3600,52.0031671,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,3600,82.7041908,0,0.195636206549,1,4,,0,,,,frontier_progress,False
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,moderate_seed3302,tailored,3600,112.4233984,0,0.195636206549,1,4,,0,,,,frontier_progress,False
