result_package,fresh_run,source_round,instance,budget_seconds,interval_id,gamma_L,gamma_U,status,lower_bound,closure_source,paper_core_valid,source_csv_path
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,0,0,0.0268131835335,bound_fathomed,0.107252734134,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,1,0.0268131835335,0.053626367067,bound_fathomed,0.107252734134,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,2,0.053626367067,0.0804395506005,bound_fathomed,0.107252734134,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,3,0.0804395506005,0.107252734134,replaced_by_children,0.0804395506005,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,4,0.0804395506005,0.0938461423672,replaced_by_children,0.0804395506005,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,5,0.0938461423672,0.107252734134,bound_fathomed,0.107252734134,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,6,0.0804395506005,0.0871428464838,bound_fathomed,0.107252734134,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,tight_T_seed3101,300,7,0.0871428464838,0.0938461423672,bound_fathomed,0.107252734134,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3101_tailored_300s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,0,0,0.0893001458021,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,1,0.0893001458021,0.178600291604,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,2,0.178600291604,0.267900437406,replaced_by_children,0.281588031688,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,3,0.267900437406,0.357200583208,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,4,0.178600291604,0.223250364505,replaced_by_children,0.31232723113,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,5,0.223250364505,0.267900437406,replaced_by_children,0.326238104589,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,6,0.178600291604,0.200925328055,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,7,0.200925328055,0.223250364505,replaced_by_children,0.33352498689,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,8,0.223250364505,0.245575400956,replaced_by_children,0.342009397922,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,9,0.245575400956,0.267900437406,replaced_by_children,0.34856314104,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,10,0.200925328055,0.21208784628,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,11,0.21208784628,0.223250364505,replaced_by_children,0.34457525657,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,12,0.223250364505,0.234412882731,replaced_by_children,0.35083790332,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,13,0.234412882731,0.245575400956,bound_fathomed,0.357201,interval_oracle,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,14,0.21208784628,0.217669105393,replaced_by_children,0.351659889519,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,15,0.217669105393,0.223250364505,bound_fathomed,0.357201,interval_oracle,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,16,0.245575400956,0.256737919181,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,17,0.256737919181,0.267900437406,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,18,0.223250364505,0.228831623618,bound_fathomed,0.357201,interval_oracle,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,19,0.228831623618,0.234412882731,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,20,0.21208784628,0.214878475836,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,1200,21,0.214878475836,0.217669105393,bound_fathomed,0.357201,interval_oracle,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,0,0,0.0893001458021,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,1,0.0893001458021,0.178600291604,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,2,0.178600291604,0.267900437406,replaced_by_children,0.281588031688,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,3,0.267900437406,0.357200583208,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,4,0.178600291604,0.223250364505,replaced_by_children,0.31232723113,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,5,0.223250364505,0.267900437406,replaced_by_children,0.326238104589,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,6,0.178600291604,0.200925328055,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,7,0.200925328055,0.223250364505,replaced_by_children,0.33352498689,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,8,0.223250364505,0.245575400956,bound_fathomed,0.357201,interval_oracle,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,9,0.245575400956,0.267900437406,bound_fathomed,0.357201,interval_oracle,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,10,0.200925328055,0.21208784628,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,300,11,0.21208784628,0.223250364505,unresolved,0.33352498689,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,60,0,0,0.0893001458021,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_60s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,60,1,0.0893001458021,0.178600291604,bound_fathomed,0.357200583208,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_60s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,60,2,0.178600291604,0.267900437406,unprocessed_relevant,0.335703,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_60s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M1,60,3,0.267900437406,0.357200583208,unprocessed_relevant,0.272338830263,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_60s.merged.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,0,0,0.179626017689,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,1,0.179626017689,0.359252035377,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,2,0.359252035377,0.538878053066,replaced_by_children,0.576842045533,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,3,0.538878053066,0.718504070755,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,4,0.359252035377,0.449065044222,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,5,0.449065044222,0.538878053066,replaced_by_children,0.666655054378,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,6,0.449065044222,0.493971548644,replaced_by_children,0.67050492418,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,7,0.493971548644,0.538878053066,replaced_by_children,0.7115615588,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,8,0.449065044222,0.471518296433,replaced_by_children,0.69921735899,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,9,0.471518296433,0.493971548644,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,10,0.449065044222,0.460291670327,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,11,0.460291670327,0.471518296433,replaced_by_children,0.713246427853,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,12,0.493971548644,0.516424800855,replaced_by_children,0.71657743703,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,13,0.516424800855,0.538878053066,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,14,0.460291670327,0.46590498338,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,15,0.46590498338,0.471518296433,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,16,0.493971548644,0.50519817475,replaced_by_children,0.71695456455,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,17,0.50519817475,0.516424800855,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,18,0.493971548644,0.499584861697,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,1200,19,0.499584861697,0.50519817475,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,0,0,0.179626017689,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,1,0.179626017689,0.359252035377,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,2,0.359252035377,0.538878053066,replaced_by_children,0.576842045533,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,3,0.538878053066,0.718504070755,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,4,0.359252035377,0.449065044222,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,5,0.449065044222,0.538878053066,replaced_by_children,0.666655054378,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,6,0.449065044222,0.493971548644,replaced_by_children,0.67050492418,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,7,0.493971548644,0.538878053066,replaced_by_children,0.7115615588,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,8,0.449065044222,0.471518296433,replaced_by_children,0.69921735899,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,9,0.471518296433,0.493971548644,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,10,0.449065044222,0.460291670327,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,11,0.460291670327,0.471518296433,replaced_by_children,0.713246427853,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,12,0.493971548644,0.516424800855,replaced_by_children,0.71663393063,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,13,0.516424800855,0.538878053066,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,14,0.460291670327,0.46590498338,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,15,0.46590498338,0.471518296433,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,16,0.493971548644,0.50519817475,replaced_by_children,0.7169935912,unresolved,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,17,0.50519817475,0.516424800855,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,18,0.493971548644,0.499584861697,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,V12_M2,3600,19,0.499584861697,0.50519817475,bound_fathomed,0.718504070755,relaxation_bound,True,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.intervals.csv
