"source_file","interval_id","gamma_L","gamma_U","interval_LB","incumbent_UB","gap_to_cutoff","interval_status","reason","relaxation_time","lower_bound_sources","route_mask_certifying","open_nodes","pricing_calls","pricing_time_seconds","plateau_reason"
"moderate_seed3301_miplight_300s.intervals.csv","1","0.0163841842216","0.0327683684432","0.0163841842216","0.0491525526647","0.0327683684431","unresolved","tree_not_started_before_time_limit_or_reserve","58.4878872","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_miplight_300s.intervals.csv","2","0.0327683684432","0.0491525526647","0.0327683684432","0.0491525526647","0.0163841842215","unresolved","tree_not_started_before_time_limit_or_reserve","58.1935698","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_miplight_300s.intervals.csv","4","0.00819209211079","0.0163841842216","0.00819209211079","0.0491525526647","0.04096046055391","replaced_by_children","split_parent_replaced","58.6880562","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_miplight_300s.intervals.csv","5","0.00819209211079","0.0122881381662","0.00819209211079","0.0491525526647","0.04096046055391","unresolved","tree_not_started_before_time_limit_or_reserve","50.8658552","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_miplight_300s.intervals.csv","6","0.0122881381662","0.0163841842216","0.0122881381662","0.0491525526647","0.0368644144985","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","0","0","0.0163841842216","0.0426751738296","0.0491525526647","0.0064773788351","replaced_by_children","split_parent_replaced","40.0239872","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","1","0.0163841842216","0.0327683684432","0.0440604552058","0.0491525526647","0.0050920974589","unresolved","tree_not_started_before_time_limit_or_reserve","39.3166264","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","3","0","0.00819209211079","0.0451527186163","0.0491525526647","0.0039998340484","unresolved","tree_not_started_before_time_limit_or_reserve","39.8966368","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","4","0.00819209211079","0.0163841842216","0.0427477151184","0.0491525526647","0.0064048375463","replaced_by_children","split_parent_replaced","39.4302804","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","5","0.00819209211079","0.0122881381662","0.0427477151184","0.0491525526647","0.0064048375463","replaced_by_children","split_parent_replaced","39.3299117","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","6","0.0122881381662","0.0163841842216","0.0430233632327","0.0491525526647","0.006129189432","unresolved","tree_not_started_before_time_limit_or_reserve","39.1449124","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","7","0.00819209211079","0.0102401151385","0.0436699901104","0.0491525526647","0.0054825625543","unresolved","tree_not_started_before_time_limit_or_reserve","39.2938913","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3301_relax300.intervals.csv","8","0.0102401151385","0.0122881381662","0.0427477151184","0.0491525526647","0.0064048375463","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor|adaptive_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","0","0","0.0652120688497","0.130480996582","0.195636206549","0.065155209967","replaced_by_children","split_parent_replaced","43.8109149","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","1","0.0652120688497","0.130424137699","0.142542283635","0.195636206549","0.053093922914","unresolved","tree_not_started_before_time_limit_or_reserve","40.6456558","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","2","0.130424137699","0.195636206549","0.195620808631","0.195636206549","1.53979179999819E-05","unresolved","tree_not_started_before_time_limit_or_reserve","38.7233817","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","3","0","0.0326060344248","0.131791078058","0.195636206549","0.063845128491","unresolved","tree_not_started_before_time_limit_or_reserve","43.4325456","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","4","0.0326060344248","0.0652120688497","0.131033733249","0.195636206549","0.0646024733","replaced_by_children","split_parent_replaced","41.7867034","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","5","0.0326060344248","0.0489090516373","0.131033733249","0.195636206549","0.0646024733","unresolved","tree_not_started_before_time_limit_or_reserve","41.8945539","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_lp_fallback_300s.intervals.csv","6","0.0489090516373","0.0652120688497","0.134541554014","0.195636206549","0.061094652535","unresolved","tree_not_started_before_time_limit_or_reserve","41.2564973","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_miplight_300s.intervals.csv","0","0","0.0652120688497","0","0.195636206549","0.195636206549","replaced_by_children","split_parent_replaced","63.4268517","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_miplight_300s.intervals.csv","1","0.0652120688497","0.130424137699","0.0652120688497","0.195636206549","0.1304241376993","unresolved","tree_not_started_before_time_limit_or_reserve","60.3923621","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_miplight_300s.intervals.csv","4","0.0326060344248","0.0652120688497","0.0326060344248","0.195636206549","0.1630301721242","replaced_by_children","split_parent_replaced","61.6875154","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_miplight_300s.intervals.csv","5","0.0326060344248","0.0489090516373","0.0326060344248","0.195636206549","0.1630301721242","unresolved","tree_not_started_before_time_limit_or_reserve","61.4559509","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_miplight_300s.intervals.csv","6","0.0489090516373","0.0652120688497","0.0489090516373","0.195636206549","0.1467271549117","unresolved","tree_not_started_before_time_limit_or_reserve","21.8534364","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","0","0","0.0652120688497","0.130480996582","0.195636206549","0.065155209967","replaced_by_children","split_parent_replaced","43.823401","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","1","0.0652120688497","0.130424137699","0.142542283635","0.195636206549","0.053093922914","unresolved","tree_not_started_before_time_limit_or_reserve","40.818998","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","2","0.130424137699","0.195636206549","0.195620808631","0.195636206549","1.53979179999819E-05","unresolved","tree_not_started_before_time_limit_or_reserve","38.6785291","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","3","0","0.0326060344248","0.131791078058","0.195636206549","0.063845128491","unresolved","tree_not_started_before_time_limit_or_reserve","43.53849","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","4","0.0326060344248","0.0652120688497","0.131033733249","0.195636206549","0.0646024733","replaced_by_children","split_parent_replaced","41.8515869","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","5","0.0326060344248","0.0489090516373","0.131033733249","0.195636206549","0.0646024733","unresolved","tree_not_started_before_time_limit_or_reserve","41.8759732","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"moderate_seed3302_relax300.intervals.csv","6","0.0489090516373","0.0652120688497","0.134541554014","0.195636206549","0.061094652535","unresolved","tree_not_started_before_time_limit_or_reserve","41.1994898","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_miplight_300s.intervals.csv","1","0.035750911378","0.071501822756","0.035750911378","0.107252734134","0.071501822756","replaced_by_children","split_parent_replaced","60.1828817","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_miplight_300s.intervals.csv","2","0.071501822756","0.107252734134","0.071501822756","0.107252734134","0.035750911378","replaced_by_children","split_parent_replaced","58.3588057","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_miplight_300s.intervals.csv","5","0.071501822756","0.089377278445","0.071501822756","0.107252734134","0.035750911378","unresolved","tree_not_started_before_time_limit_or_reserve","58.2840112","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_miplight_300s.intervals.csv","6","0.089377278445","0.107252734134","0.089377278445","0.107252734134","0.017875455689","unresolved","tree_not_started_before_time_limit_or_reserve","21.3726967","gamma_floor",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","0","0","0.035750911378","0.00336907581205","0.107252734134","0.10388365832195","replaced_by_children","split_parent_replaced","43.0485723","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","1","0.035750911378","0.071501822756","0.0372401545706","0.107252734134","0.0700125795634","unresolved","tree_not_started_before_time_limit_or_reserve","40.3077751","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","2","0.071501822756","0.107252734134","0.0730726854551","0.107252734134","0.0341800486789","unresolved","tree_not_started_before_time_limit_or_reserve","38.5565276","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","3","0","0.017875455689","0.00336907581205","0.107252734134","0.10388365832195","replaced_by_children","split_parent_replaced","42.7339088","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","4","0.017875455689","0.035750911378","0.0187907752743","0.107252734134","0.0884619588597","unresolved","tree_not_started_before_time_limit_or_reserve","41.4036097","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","5","0","0.0089377278445","0.00336907581205","0.107252734134","0.10388365832195","unresolved","tree_not_started_before_time_limit_or_reserve","42.6844452","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3101_relax300.intervals.csv","6","0.0089377278445","0.017875455689","0.0098530474298","0.107252734134","0.0973996867042","unresolved","tree_not_started_before_time_limit_or_reserve","41.8340729","gamma_floor|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_cover6_300s.intervals.csv","0","0","0.200234812228","0.466681736425","0.600704436685","0.13402270026","replaced_by_children","split_parent_replaced","75.439576","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_cover6_300s.intervals.csv","1","0.200234812228","0.400469624457","0.556098532793","0.600704436685","0.0446059038919999","unresolved","tree_not_started_before_time_limit_or_reserve","68.8264539","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_cover6_300s.intervals.csv","4","0.100117406114","0.200234812228","0.469176890001","0.600704436685","0.131527546684","replaced_by_children","split_parent_replaced","72.0756793","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_cover6_300s.intervals.csv","5","0.100117406114","0.150176109171","0.469176890001","0.600704436685","0.131527546684","unresolved","tree_not_started_before_time_limit_or_reserve","72.2036898","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_cover6_300s.intervals.csv","6","0.150176109171","0.200234812228","0.469176890001","0.600704436685","0.131527546684","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor|adaptive_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","0","0","0.200234812228","0.466681736425","0.600704436685","0.13402270026","replaced_by_children","split_parent_replaced","75.6643758","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","1","0.200234812228","0.400469624457","0.556098532793","0.600704436685","0.0446059038919999","unresolved","tree_not_started_before_time_limit_or_reserve","69.041692","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","4","0.100117406114","0.200234812228","0.469176890001","0.600704436685","0.131527546684","replaced_by_children","split_parent_replaced","72.1149484","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","5","0.100117406114","0.150176109171","0.469176890001","0.600704436685","0.131527546684","replaced_by_children","split_parent_replaced","72.3190887","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","6","0.150176109171","0.200234812228","0.506039829736","0.600704436685","0.0946646069489999","unresolved","tree_not_started_before_time_limit_or_reserve","70.3086213","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","7","0.100117406114","0.125146757643","0.480543906136","0.600704436685","0.120160530549","replaced_by_children","split_parent_replaced","71.9893687","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","8","0.125146757643","0.150176109171","0.489053067286","0.600704436685","0.111651369399","replaced_by_children","split_parent_replaced","71.201989","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_1200s.intervals.csv","9","0.100117406114","0.112632081878","0.504443262267","0.600704436685","0.096261174418","unresolved","tree_not_started_before_time_limit_or_reserve","71.6149325","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_fallback_300s.intervals.csv","0","0","0.200234812228","0.466681736425","0.600704436685","0.13402270026","replaced_by_children","split_parent_replaced","75.7521225","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_fallback_300s.intervals.csv","1","0.200234812228","0.400469624457","0.556098532793","0.600704436685","0.0446059038919999","unresolved","tree_not_started_before_time_limit_or_reserve","68.7292919","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_fallback_300s.intervals.csv","4","0.100117406114","0.200234812228","0.469176890001","0.600704436685","0.131527546684","replaced_by_children","split_parent_replaced","143.5584624","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_fallback_300s.intervals.csv","5","0.100117406114","0.150176109171","0.469176890001","0.600704436685","0.131527546684","unresolved","tree_not_started_before_time_limit_or_reserve","71.9854234","gamma_floor|focused_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_lp_fallback_300s.intervals.csv","6","0.150176109171","0.200234812228","0.469176890001","0.600704436685","0.131527546684","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor|focused_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_miplight_300s.intervals.csv","0","0","0.200234812228","0.31574776659","0.600704436685","0.284956670095","replaced_by_children","split_parent_replaced","95.3854293","gamma_floor|cheap_projection_bound",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_miplight_300s.intervals.csv","1","0.200234812228","0.400469624457","0.586431718767","0.600704436685","0.014272717918","unresolved","tree_not_started_before_time_limit_or_reserve","83.1213135","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_miplight_300s.intervals.csv","4","0.100117406114","0.200234812228","0.31574776659","0.600704436685","0.284956670095","unresolved","tree_not_started_before_time_limit_or_reserve","91.7565264","gamma_floor|adaptive_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_relax300.intervals.csv","0","0","0.200234812228","0.466681736425","0.600704436685","0.13402270026","replaced_by_children","split_parent_replaced","75.2167873","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_relax300.intervals.csv","1","0.200234812228","0.400469624457","0.556098532793","0.600704436685","0.0446059038919999","unresolved","tree_not_started_before_time_limit_or_reserve","68.5217271","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_relax300.intervals.csv","4","0.100117406114","0.200234812228","0.469176890001","0.600704436685","0.131527546684","replaced_by_children","split_parent_replaced","71.5543177","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_relax300.intervals.csv","5","0.100117406114","0.150176109171","0.469176890001","0.600704436685","0.131527546684","unresolved","tree_not_started_before_time_limit_or_reserve","72.2600027","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"tight_T_seed3102_relax300.intervals.csv","6","0.150176109171","0.200234812228","0.469176890001","0.600704436685","0.131527546684","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor|adaptive_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_bpc_fallback_300s.intervals.csv","1","0.119066861069","0.238133722139","0.26841487614","0.357200583208","0.088785707068","replaced_by_children","split_parent_replaced","64.7414505","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_bpc_fallback_300s.intervals.csv","2","0.238133722139","0.357200583208","0.331296710948","0.357200583208","0.02590387226","unresolved","open_bpc_nodes","27.3020875","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree",,"1","1","0.1035671","bpc_fallback_unclosed_or_diagnostic"
"v12_m1_bpc_fallback_300s.intervals.csv","4","0.178600291604","0.238133722139","0.29506695823","0.357200583208","0.062133624978","replaced_by_children","split_parent_replaced","55.6765016","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_bpc_fallback_300s.intervals.csv","6","0.208367006872","0.238133722139","0.32954935947","0.357200583208","0.027651223738","replaced_by_children","split_parent_replaced","99.1755098","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_bpc_fallback_300s.intervals.csv","7","0.208367006872","0.223250364505","0.357200583208","0.357200583208","0","bound_fathomed","focused_child_inventory_route_gini_relaxation","24.815223","gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_bpc_fallback_300s.intervals.csv","8","0.223250364505","0.238133722139","0.357200583208","0.357200583208","0","bound_fathomed","focused_child_inventory_route_gini_relaxation","23.1691541","gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_current_300s.intervals.csv","1","0.119066861069","0.238133722139","0.26841487614","0.357200583208","0.088785707068","replaced_by_children","split_parent_replaced","64.7145587","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_current_300s.intervals.csv","2","0.238133722139","0.357200583208","0.331296710948","0.357200583208","0.02590387226","replaced_by_children","split_parent_replaced","27.3234073","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_current_300s.intervals.csv","4","0.178600291604","0.238133722139","0.29506695823","0.357200583208","0.062133624978","replaced_by_children","split_parent_replaced","55.585497","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_current_300s.intervals.csv","6","0.208367006872","0.238133722139","0.32954935947","0.357200583208","0.027651223738","replaced_by_children","split_parent_replaced","49.6090046","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_current_300s.intervals.csv","9","0.238133722139","0.297667152674","0.332675660948","0.357200583208","0.02452492226","unresolved","tree_not_started_before_time_limit_or_reserve","14.4329528","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","1","0.119066861069","0.238133722139","0.26841487614","0.357200583208","0.088785707068","replaced_by_children","split_parent_replaced","65.1758272","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","2","0.238133722139","0.357200583208","0.331296710948","0.357200583208","0.02590387226","replaced_by_children","split_parent_replaced","27.5937817","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","4","0.178600291604","0.238133722139","0.29506695823","0.357200583208","0.062133624978","replaced_by_children","split_parent_replaced","55.9607979","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","6","0.208367006872","0.238133722139","0.32954935947","0.357200583208","0.027651223738","replaced_by_children","split_parent_replaced","49.9884916","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","9","0.238133722139","0.297667152674","0.332675660948","0.357200583208","0.02452492226","replaced_by_children","split_parent_replaced","31.5837451","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","11","0.238133722139","0.267900437406","0.341121462223","0.357200583208","0.016079120985","replaced_by_children","split_parent_replaced","33.2384364","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","13","0.238133722139","0.253017079773","0.352109710437","0.357200583208","0.00509087277100001","replaced_by_children","split_parent_replaced","42.9473065","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_default_600s.intervals.csv","14","0.253017079773","0.267900437406","0.356004819857","0.357200583208","0.00119576335100002","replaced_by_children","split_parent_replaced","31.6610905","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_parallel2_300s.intervals.csv","1","0.119066861069","0.238133722139","0.26841487614","0.357200583208","0.088785707068","replaced_by_children","split_parent_replaced","65.2312176","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_parallel2_300s.intervals.csv","2","0.238133722139","0.357200583208","0.331296710948","0.357200583208","0.02590387226","replaced_by_children","split_parent_replaced","27.8100762","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_parallel2_300s.intervals.csv","4","0.178600291604","0.238133722139","0.29506695823","0.357200583208","0.062133624978","replaced_by_children","split_parent_replaced","55.4734158","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_parallel2_300s.intervals.csv","6","0.208367006872","0.238133722139","0.32954935947","0.357200583208","0.027651223738","replaced_by_children","split_parent_replaced","49.630832","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_parallel2_300s.intervals.csv","9","0.238133722139","0.297667152674","0.332675660948","0.357200583208","0.02452492226","replaced_by_children","split_parent_replaced","31.3149422","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_parallel2_300s.intervals.csv","11","0.238133722139","0.267900437406","0.33672255509","0.357200583208","0.020478028118","unresolved","tree_not_started_before_time_limit_or_reserve","13.4047978","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
