run_id,run_dir,artifact_count,published_file_count,artifact_manifest_sha256,completion_marker_sha256,command_sha256,result_sha256,executable_sha256,input_sha256,strict_certificate,verifier_passed,retention
stage3-ablation-old-envelope__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.1__old__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.1__old__single,20,91,63ee37aa3e528bd8d2984d1fdf09b4b7f5f5fbd09b506557cfe5aeefc662866a,9859a9962e86ca1209bc326d5298d29216c1cb05675333eb24133e7caab37758,0382e08eda28784e35b77e3b749deeda3677cb6d33014290f8877ad452d8a95d,bcfd9efffc6efa92b6675e9f87e9471582e12462bb981c7806d45d2eff3a3fc0,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-envelope__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__single,20,122,bbfefa076ffe472c1d37b995fed7d742a187c6e42bafbc394f83c9109dffd659,0ab74536e944316b89cfeb81d0489a05058272c78407c630a10f52ae579bf720,7ff287de1ac17187ef9037bc16077c18fd8cc573c245b339fc11ac59d4362182,8469b5265901fd84af53c2b7d1e590875d6f1e0905b4ce6ad1c5f0d120f1bf1a,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-no-envelope__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-no-envelope__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K1__d2__rho0.1__old__none,20,80,a1346ab05b26b81633cc2b976e8f62c35b6cfb4bb06eba44fccfe7ce45ee0aec,33153363510884ba3c10a02fe3202e66d29160063f77c924405186e5e39840f6,aca0b73180d4c4daef6c1d357e98296e771a50f867d5f0c1f842d94a140e9ba5,e5b30ef0fa52d4733d7fa15ba23e562a6d9d414036d026f09ab7f6aff6ced837,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,True,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-no-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-no-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__none,20,49,151e956f8ba18146d3eaf11ead599e2a15c2daf312f160794cc545ad53eb07ce,7a9eb3dd4181100916dc2eeaedb9dda8bff15d239c32496d360dba576dfa7404,d1d3cc7b7a275ff149c1efdd3ec407c45bac4d17ea714dd18cf470841a4a30ab,b8ea5a6c43c86bcee9baa8b41cb85058c7dd98d33af7b4c80c19ab35db8d7f2e,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,True,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-no-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-no-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__none,20,49,8fa8820bbac2e55370d4fcfe32d04440a9bb02067bdf2e95462416b27b7f1d0f,bf95a4b5b1d73438ab9868c403845671bbbf47d51ec946a84be51a276b05e0c0,654f2fca90b209bbb344c1c4c9293c68c1d8426f02d3d410e9db45f8021a9ac2,72f7bd65f7ae320c0f57dbebe14300d1737ccdc8ee069b3fcd57a8016fcbd841,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,False,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-no-envelope__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-no-envelope__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K1__d2__rho0.1__old__none,20,49,d5fbc5eee6c619f98d161265225c915702fc0265b61d81598d0b8316351e066b,09adc448622c284df72264ba4096cb26c8f32a70b027a064464e498e5f3631c2,77781f1473dd87ceef24bceb6f840bfa708d8a08da2877a98926b4addad79fc1,67d7a9b5f62218697f2d39d6f5b7d8a3a2e20f25f52683bc18178b22a5e480ef,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-no-envelope__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-no-envelope__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.1__old__none,20,154,a17d6bd986ec94a482874fbcd3bcc2aff0d725f1974fa679d98fd53a18fcfe58,dab852c03ed9c79e83d7ac3272e2731697ecaafc70627a27a11321632dd2bad9,87c181c04a5898c28247f5c30109e24ce5e503632a9e3a7551959d4116fc92ea,c96472a37100420348ea248765a5d6e6eefb10f07dcff4ac309a720aa0bf47e3,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,True,raw_run_local_compact_manifest_committed
stage3-ablation-old-no-envelope__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-no-envelope__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__none,20,278,5d6ee9e697d803fba5cb7f38fe039476f2855da9437235635e7b0532e1ab4ac0,26f9f0d78ba6e90ad913146e3f63be418bcf78395507c69e4b387a5f09a591b3,9604c6d3d6e7798d423c3b63f3c1ab16857c70642ce15384ee0781381171fd85,272610c6df47a7366893369ec2fbc9568c56af39a171c23abed6a2cbbb9902ea,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,False,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K1__d2__rho0.05__d__single,20,824,a06608591171e97804c21991bca83631f11a3b816c1cc874faa848845f45aca7,32f40b729f3cad8b81a057b4a1bbfe4b86613c86ce96d7cb9dc42ec2f9c40338,11f82eed8921c75db6054ff61674a501bf2afb0c70e8fbd7ac6b933d5c653c1b,7a67ef60fdccb0954bccdc542d2d837d3d34c2d76e37bb82d6b9af45ab2d9c5a,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K1__d2__rho0.1__d__single,20,120,6a8ffdca91edf0a943f2905605a35e7df2a0b5364dae72adafd53578b4a717db,30ad8789455bfed5d6fa5f85394575c903ecfc87f5f36c99a2badc02b417a671,b51e0166eb53fc336151b5163c52f1198f56d6fb625527e99c18bc30851f0976,13cf90cfd64737cb5f174d33a0be38477d319c440c35f7432cf336171a09c252,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K4__d2__rho0.05__d__single,20,839,16534a2f523aed896c532a8f6d23fa770393d97308454aaf01100180e6b84b78,aaa4e2216c82150f449384f14a454abe35091919096c07e4f98f189cf849af49,868adb89bb494422e0ba9c3e47f0fea73a3a27ea6d6369b203288c334ea5dda5,041191c5f4fb6a0fe51edb93b7029d4ebff7f363896109e6d34bdacf07574a89,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M1_Q20_slot01_seed561355351__algorithm__K4__d2__rho0.1__d__single,20,94,666baca37833aee007717c434a2792bbd97b491fa699193aca45ce93fcab4b62,60d0a13be04cf78b0c4af32c3e5b765723e64ac3a72e20d4fb35093cecbe813c,aa704d86790796bf55067391abec24e8ff7ecc8eca7bbb3b38791361283dc434,2679cd7cb83db3e477731ab44d40bbf7eba63a606ec38c8e4e56e2b432131e69,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.05__d__single,20,885,8939f03bd829555be6487955d110c3f3780e67842757caf4f5e3a0fa14a3e30e,412c15a2115c47a6cc84d5d4de14a73719fdeb2ad1f8b02a09a528cb69b0e123,96fed53afab0577bc00394944d84451213b169c29feca159157fb1e42985e94d,2c281499961aae1a0e27687bbfbc423a45463bf1a84eba1c5dcc05ae22f807ff,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__d__single,20,385,7ae976070f65429937d3f215ae28992861c1b755c40b38d1bfde7ec3e930b113,06721c9f68f0a674931f2dd75a175e0f88fe1e7d07acbe24c7ea7d01c74a81bc,fbb34dc6bd554f582c881153269d500f079b938227eaf936eb9390942ae7f825,1b924c2b5b59f48e329990454dfe4f2d988d88d560a68b4f645aa7c333fe7f2f,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K4__d2__rho0.05__d__single,20,905,4a0bd1e0a0adf51afc2efbc4d4d231c7018a2519dd5b24b301440db4998ea82a,e3d6d0c3efb513e6a527a3eda56e089688a7b21781e935159912104899a3afdb,6feff981f72006eeb622ad427c163de865021a1653864640d274e7b4b448e505,54d350940173864db223ac204dca4e7066550b53e405f07c4be4398d228d73ef,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K4__d2__rho0.1__d__single,20,369,f77e03f3b7383c055672889e1eab25e59eae30c3f866d19dd8a38be3b06f6887,d9b73414761ea4e88cba386ad35483e53e43b210e446f132834fb42e1559312f,3f1f8b2aa3f90a670fb2a876ade8572b6a66a08e068371276de076bb0de9a1ce,d07c8cad227915fd9460f02f4b71f661371f758b9062cfd69aa3b6bcfbd1a2a9,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.05__d__single,20,827,f9dad3bb016634355cf0a53a1993ddaf1c7a311ead42405602c926e22f0ea06c,3e6121a83280ceb4ee3f235437905ba3d3026cf49743f469cdb72ef89547c2e7,845c33b0dc725834bde5ef9a4750ad4b0c151671152f14060f61e8d04361a062,baaab8a1c2dffdbfc5aa00ab39b9a835c5b02264ea18b7b449342b85d1d4a9d0,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__d__single,20,49,03c4ae9fde8aa34e964c96d409e561a8a9851a4e75e83bc40c102e077d54a876,4538aec295b06ebb4cf9f4a3a830885392cff087751537741806c5b0200144f3,9b9a38bb44dc4b9c02687870eb121000b715a08864810ec215167f8a15c987a5,27f185d4770600add3e794c0db6131e399c13be3a67986e3f2ede7421d7df8ac,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K4__d2__rho0.05__d__single,20,854,7f2b14b5054b6a4bd3e880fbfc90acb0aacc29d24bf5b8e9042d88d7fee762d7,54f9e734f25ad32f7b2dc1c28a5c16171b82af3c96396c13ef2b8933977cad87,ea1a82417c4c75c79b669120be3ed1c9b32990c2fbe8dceeee91a1f4c1a969c9,a3d9b2156eed801a9011d9ca86ef3288cc746d1aa59e4198a546653a4e9978f6,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K4__d2__rho0.1__d__single,20,113,83b8f1e44d79a0dba58644ccc44b661269e5e94b98203dea4f8020f964f6245a,447304e7b8841aa29c5ec751377609fbbb64d3edcb72a39a13e0bdb1a68d2a02,c0060157140740526c5b147e8f1fc182116194db93a5cdca2a281b2e5c78a153,c0fbb397c1fb59a263aaa5a28c8f7a5b0a6bac0241d00199ece075c0142acc12,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K1__d2__rho0.05__d__single,20,850,c937b103e52dc0c8bf12e83d74b575fa784c201c9585b50e969819921bfedcb8,eac722f28aa2d8654d43748fdb7b369809b8bf95008a7febe49d318cf6b5bf07,90162f4339575ea398d1c0e8c85852a97db187beb8f8434abb333d7eb2dc3039,fdc6e9b434eaa3db8104d10594b8cd8c1e3924bf18b20c9b3bd9ef3eeab016fe,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K1__d2__rho0.1__d__single,20,257,4e86ccae1fea7c05c4915cb78519a4a6ace68e2319f2ab318c8473b9a9fab39a,3162345814ea8bb70ee37d9d4a9d4cdf0a1c06a932d287ad2f1b9332baf13ee4,8d92dcbe0a5e3fe4f39d49bd8e5e68ec91d2ccafcf3f15bcc5c37101e786f743,8d4af19b3fa6aac1c2ee699354a4b4fa7c1f9abbbd27e89e9b96c411887e4415,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K4__d2__rho0.05__d__single,20,864,9b0a3bd0b3d10565c6bc3950584d606df70426f2ad50c4db579e2e44730dee90,856b5d0ffc91ec3cf589cc6175d197c1c12acea5072b3fe0ee2932b5a554f46c,d8f320d799d0a3d6be1f34ccc77bad3a80f8bf073e173b981359e4eae27efeef,e8f77cd947dd11bd35e2a8bab2c94cff56509d3daf0f8a96a6ea2753c352d3f2,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__algorithm__K4__d2__rho0.1__d__single,20,248,89515a27b2b357724ee38f7dcf79e03b082c1c9ed8f3bfb68de931cd28628fa4,7ee421d5e71d1d2745786d91ed69874454b2b824afe79254af0601e0e0847aab,9f0bb42d266c620faa6ad17352d2659e43b82e906c2a49e62ac217f5928989b0,260b958b2247ed27fb738945465e34e1dac877da954c4f39b0eaed219bd842e9,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.05__d__single,20,829,bd3b77dad44cb8eac2b434f37a2bd39a283a57a6182e042759f933ad340b45be,b0cce7a163329452cc5e1ea7384f2332ce2ed1eec771037d85520f0d00f01524,788166b811b1b2fab5995af3195b7c7295629e3ce273be08c76feaa4108b1fb0,f2398a71f0dba0126baded41de0b38c92333521cfa2f1c4a6579185d0ea9e72d,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K1__d2__rho0.1__d__single,20,49,35061b3d336a54097eeecf91ddbfd0f19eb0840806d5b8594442d7bdbd3d5ad6,abc0cec7321dbc9cc232a576889e2d472223b778e6a0c65dcb87c1fbd716e4e2,26666f76abb3e7ec551326f4610282c3ddc68059d1617fd21bcba2ca65b048f0,36cdb88d01fdc6c9ec229e598154b96d6b8b5ed3cdde9abd762b7847219cf1fa,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K4__d2__rho0.05__d__single,20,873,8b2789a73a4d8314916bbcc5a8bfdc8ac9ab973d96b19e3a214b60cf19209ed7,69317b283631caea43fba7a5e92f868e4b66ef23016311f285990de952a55b2d,10ed554bbc1b949372e383b7b67d3f95b9b707969ef3bf4fb7828590d5d6ca1f,0e60c7e448656334bfd317b6ec7ac9f7128d0a2f5e1e0a49faf9159f522e9c29,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V10_M2_Q20_slot05_seed968549317__algorithm__K4__d2__rho0.1__d__single,20,378,3abf3b8b3f55fc1c9259ad94dd6db35ae21217c9ff3fb4d5aa8541038174a83e,ee0b270139a15bafb1d8a58f02caa2c7dd6cee82d8b6fc0aa042a17edc7f6d14,9e51d0549b2b2467064dd8b29f770b2d5f6f0f2155b8e6e814279395c674ae3b,c56c5595a32cac6608a03850c6bbbe94627311468d545304db3fe2de51cc5cd3,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.05__d__single,20,351,1dd416bf7047942546a98888631d288bbda2580c512611d07ac13528fbad52b1,7df26660327106702bd91c61c3dcfdebed1a9fa685579cb6adc757ae29d2bbff,3114aaa1ea0df2d6810c95b0aeae379eba8440baa9bd5c3ed79361b6029dcd75,79821e5040955376b20aa5fee6fb08645248a01cf273641ae990c56556a67c66,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,False,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__d__single,20,49,ab12f8db664d2dd5f4af9b0f2f7dec9a0430781e98e1c69c308f513f42d73ab4,c9ddb0997d80036128ce52d407727a0ca7314c2092161cfc740c8cb765082c31,93edcc21cb0ccedb724a575b9671e7c38bc21b49ea8c0736a110e91082e194cf,fedc12d0152cb934a91ac83b6c6e74b1d38bad665ad6b509ddead35605761f7d,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.05__d__single,20,365,07c98e1c276d37ec9d4ba8dcf0f01346e2af5132856650e6b6d1642ee7238405,50064499f4aa4a66f8a52148b6284a474cf0329f3281352227f8a4880144cf24,995852ba93d18a3c3c242f9dcbc1a37fa68b290559a741ecde177fa6e6a940ab,8ba7f0afa1a12c629a39710629b82b0af2d9123d63e1da5d00b3c615ad50540f,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,False,True,raw_run_local_compact_manifest_committed
stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-candidate__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.1__d__single,20,73,1c6651e0677a3ca3ffa766e0949137d139f4067b482217f1b15470ce8dcb5f0a,3687a18ce69ae3a287388394bf8d12bf3692326b79a23507f7cd6329068e0e0a,7188999eca9e7855f0e7d77ba67e2cc730951137d8d683154e2e8c8c7ac1aebe,98ff95abcd5b12e6f33e0de073838a57ff565ab91a42edc2cfef9dfac07c04f4,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
