run_id,artifact,path,sha256,bytes,retention,required_protocol_artifact,generation_command_sha256,row_signature_source
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,lookahead_profile_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/lookahead_profile_ledger.csv,cc04ffbec7b5d0729396749617b0d9a476968cc7059b5ce4fef14ace92a567b3,975,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,model_size_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/model_size_ledger.csv,30bc5ff8deee89bb0a42b186f7a59ec0702f719c68705aeda26327fe70c830be,3035,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,native.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/native.log,824d1a7aa35d8cbed961c150eb5e354c6e0f18191f94d68f1429ed5bf604d2ae,3486,local_lossless_log_hash_only,False,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,native_optimize_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/native_optimize_ledger.csv,30bc5ff8deee89bb0a42b186f7a59ec0702f719c68705aeda26327fe70c830be,3035,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,native_target_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/native_target_ledger.csv,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,208,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,parent_lp_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/parent_lp_ledger.csv,cc04ffbec7b5d0729396749617b0d9a476968cc7059b5ce4fef14ace92a567b3,975,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,process_phases.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/process_phases.csv,3e0f6144660d1dd4103ec92c37cac5d096941dbff991b36ba7bdaeda9bda1bf4,4267,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,progress.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/progress.csv,88cadfcf7c43f90d884bd387a7654efca38e1f5833189d0d3e59bda3c5221c78,691,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,refinement_decision_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/refinement_decision_ledger.csv,cc04ffbec7b5d0729396749617b0d9a476968cc7059b5ce4fef14ace92a567b3,975,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,result.json,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/result.json,645811fcfdc215d7c4537d7da812593671f8e106ae5be99f3333b6c969d425e2,91550,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,stderr.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,local_lossless_log_hash_only,False,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,stdout.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/stdout.log,92917391ed865438b3ce22854c86e08a1b19f9499f0f881fde9b0d903920a64f,116,local_lossless_log_hash_only,False,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single,artifact_manifest.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__algorithm__K1__d2__rho0.1__old__single/artifact_manifest.csv,4017cc3865dc2ebd9c1a66da97c32a6645577d8c70e47423810f55beef4f130f,25470,local_raw_with_published_hash,True,0b28995c87be300096ea76ebf31b8b6d8505dab1ff7fec9a95910729d0b361b7,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,certificate_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/certificate_ledger.csv,68357b0b9f1559b52f6be7871fd4614828f24151e0aafdba50bacbefba19d446,233,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,command.json,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/command.json,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,7571,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,completion_marker.json,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/completion_marker.json,5efabca86ab3be5c5942108500a585eb4ae6f83c10fb8f4c66234564ac760ce3,680,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,envelope_facet_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/envelope_facet_ledger.csv,d766f89ca66f713d466de0a6ee93738a6c618773c94dc97bafd175b4967b721f,583,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,envelope_integral_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/envelope_integral_ledger.csv,1369b3d1b20bccedfc3f75c49425ec31d8de89484d6f5bb8406ce1a3a653cce5,411,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/global_bound_trace.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/global_bound_trace.csv,d33d268ebda1fd4d426584782ba6fe065ffc0823d6033679eed0a59317a8aeb0,209971,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/initial_decomposition_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/initial_decomposition_ledger.csv,8555b1483369a2bd7133a5e503aa09bc42d70701f4c1c50e4f14f9c6f9ec811a,312,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/lp_status_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/lp_status_ledger.csv,982608e25564f81b4b7fdf28b0e4cd2853e65d9736e7592cb6b978995f2a25ff,769,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/models/L0.look2.0.lp,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/models/L0.look2.0.lp,2392911e735ca5cdc55dc494a1c2a5304f6de3210c41a08e6f29a5c4f1eb4ce0,2771817,local_model_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,native_optimize_ledger.csv:model_sha256
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/models/L0.look2.1.lp,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/models/L0.look2.1.lp,77b26d72aadb61a01ea73e9a21babd80382990f9509d2c55831c5efc5be0b06a,2777531,local_model_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,native_optimize_ledger.csv:model_sha256
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/models/L0.look2.2.lp,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/models/L0.look2.2.lp,494f287fbb9caba3438031a49fdd1e235ec18ca9d4731fbf8c6ba9623ed5356b,2777534,local_model_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,native_optimize_ledger.csv:model_sha256
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/models/L0.look2.3.lp,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/models/L0.look2.3.lp,17c6605d7a75de2eafd11be41b3f248306dd94797de17db7a8a64cc96f4605f8,2777619,local_model_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,native_optimize_ledger.csv:model_sha256
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/models/L0.lp,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/models/L0.lp,d8e0698d697e253c4f4d6e1f576e22832dccec6948a62c48ce7372b6442057aa,2772881,local_model_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,native_optimize_ledger.csv:model_sha256
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_logs/L0.look2.0_lp.gurobi.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_logs/L0.look2.0_lp.gurobi.log,928df95ebe1ce1c4e84beed934e109a8781faeba6dddfbb185aaf5d7e57aa7aa,1526,local_lossless_log_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_logs/L0.look2.1_lp.gurobi.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_logs/L0.look2.1_lp.gurobi.log,6af599858e90bcc11de6d64649644175a733231e1f181ebbc673a27a4d8b78fc,1528,local_lossless_log_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_logs/L0.look2.2_lp.gurobi.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_logs/L0.look2.2_lp.gurobi.log,519dc3b1c207499830f9077a4412aa47528ccfdf08231085e6b8508047e4149c,1529,local_lossless_log_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_logs/L0.look2.3_lp.gurobi.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_logs/L0.look2.3_lp.gurobi.log,abc8df60d1340c9d970a182a554e3f7c669303a8f781372616d5afa264a18960,1528,local_lossless_log_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_logs/L0_lp.gurobi.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_logs/L0_lp.gurobi.log,c4e56251b934e6af79c285240d8b3b5a271e40de260d8867fac3bc43397b3ef0,1521,local_lossless_log_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_logs/L0_terminal_mip.gurobi.log,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_logs/L0_terminal_mip.gurobi.log,095fa0bfcfd7f064a4de1af3e915646d0b62e836c3826e8baaceb888c270e09c,5777,local_lossless_log_hash_only,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/native_target_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/native_target_ledger.csv,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,208,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/paper_leaf_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/paper_leaf_ledger.csv,96910b685007b1526459a3399f7beb1c3367a22c3802a385bbde4bd04c5482db,548,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/paper_optimize_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/paper_optimize_ledger.csv,bbb7c3e4a2991f51ad5ddd6c243ce424e97929100a1eece54177d2ba98e20305,3046,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/paper_tree_events.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/paper_tree_events.csv,d9b10e561c4ade4b51aaea3ad6f7965a6ae8b88f010267718b5e892d78539c0c,516,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/parent_child_bound_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/parent_child_bound_ledger.csv,592697d120a1fddee0235fb4ea57be71c3163f59fc8f879c40fa211ef6212b2f,142,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/round43_envelope_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/round43_envelope_ledger.csv,1369b3d1b20bccedfc3f75c49425ec31d8de89484d6f5bb8406ce1a3a653cce5,411,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/round43_facet_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/round43_facet_ledger.csv,d766f89ca66f713d466de0a6ee93738a6c618773c94dc97bafd175b4967b721f,583,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/round43_lookahead_reuse_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/round43_lookahead_reuse_ledger.csv,2d2b7a639501f58afd9c02ed2b50edb64a407e848ba99c03d250cbdd38f5c577,104,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/round43_structural_atlas.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/round43_structural_atlas.csv,766a1730ecfa76aa0e3845c971a5eac12e8eefa98811f88a8f50a3fd00d1d1eb,977,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,external/split_decision_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/external/split_decision_ledger.csv,efd5b40d4a7d424636800018fc8b5602d627ae6d701d55c6c18a98441c304698,319,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,formulation_contraction_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/formulation_contraction_ledger.csv,766a1730ecfa76aa0e3845c971a5eac12e8eefa98811f88a8f50a3fd00d1d1eb,977,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,global_bound_trace.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/global_bound_trace.csv,d33d268ebda1fd4d426584782ba6fe065ffc0823d6033679eed0a59317a8aeb0,209971,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,heuristic_candidates.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/heuristic_candidates.csv,cb70c4d05af0de039f0c5c57d324106e39690e2c3ea93b11993363d50e5e9ae3,389,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,hga_generations.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/hga_generations.csv,4273db75cf23fdb39ba52c287adf108610182dbd93cd085e97da18fe66049967,98625,local_raw_with_published_hash,False,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,incumbent_verification_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/incumbent_verification_ledger.csv,9b786a27caaac66b5fa691c460dbd46af78ec4342dd497674ae7f96e7c057bc3,179,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,interval_coverage_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/interval_coverage_ledger.csv,8555b1483369a2bd7133a5e503aa09bc42d70701f4c1c50e4f14f9c6f9ec811a,312,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single,interval_tree_events.csv,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-ablation-old-envelope__round39_small_hard_V12_M3_Q20_slot07_seed621538683__algorithm__K1__d2__rho0.1__old__single/interval_tree_events.csv,d9b10e561c4ade4b51aaea3ad6f7965a6ae8b88f010267718b5e892d78539c0c,516,local_raw_with_published_hash,True,6f209efc78025fa7377e3d00ba69912f0026b8fde89db91d0cde07bf31c28d5e,
