parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.1.0.0.1.0.1.0.0.1,0.647283,R.1.0.0.1.0.1.0.0.1.0,0.647283,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.0.0.1,0.647283,R.1.0.0.1.0.1.0.0.1.1,0.647283,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.0.1.0,0.647352,R.1.0.0.1.0.1.0.1.0.0,0.647352,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.0.1.0,0.647352,R.1.0.0.1.0.1.0.1.0.1,0.647352,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.0.1.1,0.647424,R.1.0.0.1.0.1.0.1.1.0,0.647424,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.0.1.1,0.647424,R.1.0.0.1.0.1.0.1.1.1,0.647424,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.0.1,0.647579,R.1.0.0.1.0.1.1.0.1.0,0.647579,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.0.1,0.647579,R.1.0.0.1.0.1.1.0.1.1,0.647579,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.0.0,0.6475,R.1.0.0.1.0.1.1.0.0.0,0.6475,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.0.0,0.6475,R.1.0.0.1.0.1.1.0.0.1,0.6475,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.1.0,0.647661,R.1.0.0.1.0.1.1.1.0.0,0.647661,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.1.0,0.647661,R.1.0.0.1.0.1.1.1.0.1,0.647661,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.1.1,0.647746,R.1.0.0.1.0.1.1.1.1.0,0.647746,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.0.1.1.1.1,0.647746,R.1.0.0.1.0.1.1.1.1.1,0.647746,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.0.1,0.648046,R.1.0.0.1.1.0.0.0.1.0,0.648046,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.0.1,0.648046,R.1.0.0.1.1.0.0.0.1.1,0.648046,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.0.0,0.647892,R.1.0.0.1.1.0.0.0.0.0,0.647892,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.0.0,0.647892,R.1.0.0.1.1.0.0.0.0.1,0.647892,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.0,0.6484,R.1.0.0.1.1.0.1.0.0,0.6484,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.0,0.6484,R.1.0.0.1.1.0.1.0.1,0.6484,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.1,0.649163,R.1.0.0.1.1.0.1.1.0,0.649163,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.1,0.649163,R.1.0.0.1.1.0.1.1.1,0.649163,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.1.0,0.648339,R.1.0.0.1.1.0.0.1.0.0,0.648339,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.1.0,0.648339,R.1.0.0.1.1.0.0.1.0.1,0.648339,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.1.1,0.648661,R.1.0.0.1.1.0.0.1.1.0,0.648661,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.0.1.1,0.648661,R.1.0.0.1.1.0.0.1.1.1,0.648661,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.0.0,0.64899,R.1.0.0.1.1.0.1.0.0.0,0.64899,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.0.0,0.64899,R.1.0.0.1.1.0.1.0.0.1,0.64899,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.0.1,0.649335,R.1.0.0.1.1.0.1.0.1.0,0.649335,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.0.1,0.649335,R.1.0.0.1.1.0.1.0.1.1,0.649335,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.1.1,0.650099,R.1.0.0.1.1.0.1.1.1.0,0.650099,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.1.1,0.650099,R.1.0.0.1.1.0.1.1.1.1,0.650099,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.1.0,0.649702,R.1.0.0.1.1.0.1.1.0.0,0.649702,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.0.1.1.0,0.649702,R.1.0.0.1.1.0.1.1.0.1,0.649702,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0,0.650255,R.1.0.0.1.1.1.0.0,0.650255,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0,0.650255,R.1.0.0.1.1.1.0.1,0.650255,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1,0.654125,R.1.0.0.1.1.1.1.0,0.654125,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1,0.654125,R.1.0.0.1.1.1.1.1,0.654125,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.1,0.652293,R.1.0.0.1.1.1.0.1.0,0.652293,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.1,0.652293,R.1.0.0.1.1.1.0.1.1,0.652293,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.0,0.650361,R.1.0.0.1.1.1.0.0.0,0.650361,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.0,0.650361,R.1.0.0.1.1.1.0.0.1,0.650361,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.0.0,0.65053,R.1.0.0.1.1.1.0.0.0.0,0.65053,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.0.0,0.65053,R.1.0.0.1.1.1.0.0.0.1,0.65053,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.0.1,0.651377,R.1.0.0.1.1.1.0.0.1.0,0.651377,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.0.1,0.651377,R.1.0.0.1.1.1.0.0.1.1,0.651377,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.1.0,0.652345,R.1.0.0.1.1.1.0.1.0.0,0.652345,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.1.0,0.652345,R.1.0.0.1.1.1.0.1.0.1,0.652345,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.1.1,0.653312,R.1.0.0.1.1.1.0.1.1.0,0.653312,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.0.1.1,0.653312,R.1.0.0.1.1.1.0.1.1.1,0.653312,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.0,0.654229,R.1.0.0.1.1.1.1.0.0,0.654229,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.0,0.654229,R.1.0.0.1.1.1.1.0.1,0.654229,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.1,0.656167,R.1.0.0.1.1.1.1.1.0,0.656167,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.1,0.656167,R.1.0.0.1.1.1.1.1.1,0.656167,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.0.1,0.65525,R.1.0.0.1.1.1.1.0.1.0,0.65525,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.0.1,0.65525,R.1.0.0.1.1.1.1.0.1.1,0.65525,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.0.0,0.654281,R.1.0.0.1.1.1.1.0.0.0,0.654281,true,"inherited_complete_parent_lp_bound"
R.1.0.0.1.1.1.1.0.0,0.654281,R.1.0.0.1.1.1.1.0.0.1,0.654281,true,"inherited_complete_parent_lp_bound"
