source_round,reported_arm,run,instance,family,leaf_id,attempt_ordinal,inherited_lower_bound,leaf_lower_bound_after,global_lower_bound_before,global_lower_bound_after,selected_while_controlling,selected_again_same_leaf,open_competing_leaves_before,solver_runtime_seconds_telemetry,work_telemetry
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c0__1200s,moderate_seed3302,moderate,L0.1.0,1,0.1619242189831839,1e+100,0.1619242189831839,0.1619242189831839,True,False,8,18.967999935150146,38.20989537312483
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c0__1200s,moderate_seed3302,moderate,L0.1.1,1,0.1619242189831839,0.1619242189831839,0.1619242189831839,0.1619242189831839,True,True,7,30.01200008392334,55.29790737698612
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c0__1200s,moderate_seed3302,moderate,L0.1.1,2,0.1619242189831839,0.1619242189831839,0.1619242189831839,0.1619242189831839,True,False,7,58.35799980163574,98.37566510090592
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0,1,0.0,0.15561476199603727,0.0,0.04890905163725309,True,True,3,30.013999938964844,54.972965349144516
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0,2,0.15561476199603727,0.15986358119059038,0.15561476199603727,0.15949765678682276,True,False,2,60.00800013542175,104.40024472165847
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1,1,0.04890905163725309,0.15949765678682276,0.04890905163725309,0.09781810327450619,True,True,3,30.0,62.99329818142924
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1,2,0.15949765678682276,0.15964157620068223,0.15949765678682276,0.15964157620068223,True,False,2,60.009000062942505,106.97824655561512
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L2,1,0.09781810327450619,0.1852600572046464,0.09781810327450619,0.14672715491175928,True,False,3,30.003000020980835,62.483462048764125
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L3,1,0.14672715491175928,1e+100,0.14672715491175928,0.15561476199603727,True,False,3,0.5690000057220459,1.2421528338301768
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0,1,0.15964157620068223,0.15964157620068223,0.15964157620068223,0.15964157620068223,True,True,3,30.003000020980835,54.99928840782471
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0,2,0.15964157620068223,0.15975784246375876,0.15964157620068223,0.15975784246375876,True,False,3,60.01199984550476,112.43287416807154
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.1,1,0.15964157620068223,0.17053621885537357,0.15964157620068223,0.15964157620068223,True,False,3,30.003000020980835,56.1047358712915
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0,1,0.15975784246375876,0.15993169568947416,0.15975784246375876,0.15975784246375876,True,True,4,30.003999948501587,53.47319847793927
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0,2,0.15993169568947416,0.1600595011230413,0.15993169568947416,0.1600595011230413,True,False,4,60.00099992752075,107.63911301901977
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.1,1,0.15975784246375876,0.16371500310734735,0.15975784246375876,0.15986358119059038,True,False,4,30.003999948501587,56.182850593882314
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0.0,1,0.15986358119059038,1e+100,0.15986358119059038,0.15986358119059038,True,False,5,1.937999963760376,3.7567066918385947
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0.1,1,0.15986358119059038,0.15986358119059038,0.15986358119059038,0.15986358119059038,True,True,4,30.003000020980835,57.19933909649343
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0.1,2,0.15986358119059038,0.1619242189831839,0.15986358119059038,0.15993169568947416,True,False,4,60.01699995994568,102.84298206826269
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0,1,0.1600595011230413,0.16086796697403577,0.1600595011230413,0.1600595011230413,True,True,5,30.000999927520752,53.836180427082304
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0,2,0.16086796697403577,0.162137024246507,0.16086796697403577,0.16168802963343795,True,False,5,60.00200009346008,109.90023287185865
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.1,1,0.1600595011230413,0.16168802963343795,0.1600595011230413,0.16086796697403577,True,True,5,30.005000114440918,55.84298480625436
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.1,2,0.16168802963343795,0.16223466366946152,0.16168802963343795,0.1619242189831839,True,False,5,60.00200009346008,108.21021767131873
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0.1.0,1,0.1619242189831839,1e+100,0.1619242189831839,0.1619242189831839,True,False,6,19.91100001335144,38.20989537312483
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0.1.1,1,0.1619242189831839,0.1619242189831839,0.1619242189831839,0.1619242189831839,True,True,5,30.008000135421753,54.37885077989095
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L0.1.1,2,0.1619242189831839,0.16239167522433737,0.1619242189831839,0.162137024246507,True,False,5,60.026000022888184,99.18701079398832
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0,1,0.162137024246507,0.162137024246507,0.162137024246507,0.162137024246507,True,True,6,30.004000186920166,55.62354379239404
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0,2,0.162137024246507,0.162137024246507,0.162137024246507,0.162137024246507,True,False,6,60.00800013542175,116.0464547251469
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.1,1,0.162137024246507,0.162137024246507,0.162137024246507,0.162137024246507,True,True,6,30.003000020980835,63.10222822333321
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.1,2,0.162137024246507,0.16288027453136808,0.162137024246507,0.162137024246507,True,False,6,60.003000020980835,102.3761440346187
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0.0,1,0.162137024246507,0.162137024246507,0.162137024246507,0.162137024246507,True,True,7,30.003999948501587,58.36021787369499
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0.0,2,0.162137024246507,0.16217717596045172,0.162137024246507,0.162137024246507,True,False,7,57.38700008392334,94.95435612823513
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0.1,1,0.162137024246507,0.162137024246507,0.162137024246507,0.162137024246507,True,False,7,30.0,62.516381476868254
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L0,1,0.0,1e+100,0.0,0.02681318353348536,True,False,3,1.6130001544952393,3.0060706026701105
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1,1,0.02681318353348536,0.051936022768654666,0.02681318353348536,0.051936022768654666,True,True,2,30.000999927520752,61.49242210064697
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1,2,0.051936022768654666,0.05311888139940499,0.051936022768654666,0.05311888139940499,True,False,2,60.00200009346008,113.27489657776054
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.0,1,0.05311888139940499,0.0534534682934871,0.05311888139940499,0.05311888139940499,True,True,3,30.002000093460083,63.07905808511698
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.0,2,0.0534534682934871,1e+100,0.0534534682934871,0.05362636706697072,True,False,4,33.895999908447266,64.9470375713908
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1,1,0.05311888139940499,0.05311888139940499,0.05311888139940499,0.05311888139940499,True,True,3,30.000999927520752,63.81399758549275
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1,2,0.05311888139940499,0.05311888139940499,0.05311888139940499,0.05311888139940499,True,False,3,60.001999855041504,123.28406094490437
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0,1,0.05311888139940499,0.05311888139940499,0.05311888139940499,0.05311888139940499,True,True,4,30.003000020980835,55.567975774820795
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0,2,0.05311888139940499,0.05311888139940499,0.05311888139940499,0.05311888139940499,True,False,4,60.009000062942505,114.33792054040633
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.1,1,0.05311888139940499,0.058521452927275064,0.05311888139940499,0.05311888139940499,True,False,4,30.00100016593933,61.42524763352706
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.0,1,0.05311888139940499,0.05324688857109051,0.05311888139940499,0.05311888139940499,True,True,5,30.002000093460083,59.594055001160186
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.0,2,0.05324688857109051,1e+100,0.05324688857109051,0.0534534682934871,True,False,5,48.62399983406067,104.29712498248956
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1,1,0.05311888139940499,0.05508481992863555,0.05311888139940499,0.05324688857109051,True,True,5,30.003000020980835,62.825274596826944
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1,2,0.05508481992863555,0.05531471467560385,0.05508481992863555,0.05531471467560385,True,False,3,60.00099992752075,120.18156797131337
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L2,1,0.05362636706697072,0.06516860195644249,0.05362636706697072,0.05508481992863555,True,False,3,30.002999782562256,63.74674485727752
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,1,0.05531471467560385,0.05531471467560385,0.05531471467560385,0.05531471467560385,True,True,4,30.0,62.72437314962072
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,2,0.05531471467560385,0.05563879319522691,0.05531471467560385,0.05563879319522691,True,False,4,60.00100016593933,124.85965845881675
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.1,1,0.05531471467560385,0.056908713269789496,0.05531471467560385,0.05531471467560385,True,False,4,30.0,69.40918208085628
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,1,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,True,5,30.003000020980835,62.24451485973566
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,2,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,False,5,60.001999855041504,115.12531620407809
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.1,1,0.05563879319522691,0.05601998811822243,0.05563879319522691,0.05563879319522691,True,False,5,30.006999969482422,66.21593091378439
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,1,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,True,6,30.003000020980835,64.33841701139568
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,2,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,False,6,60.019999980926514,133.6487796349466
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.1,1,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,True,6,30.0,69.62757080363033
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.1,2,0.05563879319522691,0.0560262160006349,0.05563879319522691,0.05563879319522691,True,False,6,60.0,142.49809967082328
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.0,1,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,True,7,30.00499987602234,64.30913045269769
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.0,2,0.05563879319522691,0.055658648785330805,0.05563879319522691,0.05563879319522691,True,False,7,60.00999999046326,125.54880820588586
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.1,1,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,True,7,30.002999782562256,68.52241935249026
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.1,2,0.05563879319522691,0.05563879319522691,0.05563879319522691,0.05563879319522691,True,False,7,25.869999885559082,61.12393259167636
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L0,1,0.0,1e+100,0.0,0.02681318353348536,True,False,3,1.6089999675750732,3.0060706026701105
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1,1,0.02681318353348536,0.051936022768654666,0.02681318353348536,0.051936022768654666,True,True,2,30.000999927520752,61.45000802126569
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1,2,0.051936022768654666,0.05293085695042431,0.051936022768654666,0.05293085695042431,True,False,2,60.003000020980835,109.72948623162324
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.0,1,0.05293085695042431,0.0534534682934871,0.05293085695042431,0.05293085695042431,True,True,3,30.00600004196167,62.960579572943274
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.0,2,0.0534534682934871,1e+100,0.0534534682934871,0.05362636706697072,True,False,4,35.126999855041504,67.29857412394196
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1,1,0.05293085695042431,0.05293085695042431,0.05293085695042431,0.05293085695042431,True,True,3,30.001999855041504,63.65116504839048
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1,2,0.05293085695042431,0.05293085695042431,0.05293085695042431,0.05293085695042431,True,False,3,60.00100016593933,122.83923649203089
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0,1,0.05293085695042431,0.05293085695042431,0.05293085695042431,0.05293085695042431,True,True,4,30.003000020980835,55.59375877018719
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0,2,0.05293085695042431,0.053085684012256065,0.05293085695042431,0.053085684012256065,True,False,4,60.00600004196167,114.77802544624674
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.1,1,0.05293085695042431,0.058521452927275064,0.05293085695042431,0.05293085695042431,True,False,4,30.0,61.72687143401822
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.0,1,0.053085684012256065,0.05324688857109051,0.053085684012256065,0.053085684012256065,True,True,5,30.003000020980835,59.79971104178844
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.0,2,0.05324688857109051,1e+100,0.05324688857109051,0.0534534682934871,True,False,5,51.05499982833862,108.42984262667512
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1,1,0.053085684012256065,0.05508481992863555,0.053085684012256065,0.05324688857109051,True,True,5,30.003000020980835,62.55044588317762
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1,2,0.05508481992863555,0.05531471467560385,0.05508481992863555,0.05531471467560385,True,False,3,60.008999824523926,121.28814377611648
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L2,1,0.05362636706697072,0.06516860195644249,0.05362636706697072,0.05508481992863555,True,False,3,30.003999948501587,63.82216255391517
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,1,0.05531471467560385,0.05531471467560385,0.05531471467560385,0.05531471467560385,True,True,4,30.0,62.70267930210209
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,2,0.05531471467560385,0.05541646499029597,0.05531471467560385,0.05541646499029597,True,False,4,60.00099992752075,125.61961745474021
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.1,1,0.05531471467560385,0.056908713269789496,0.05531471467560385,0.05531471467560385,True,False,4,30.001999855041504,69.25067311887554
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,1,0.05541646499029597,0.05541646499029597,0.05541646499029597,0.05541646499029597,True,True,5,30.0,62.39101349303808
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,2,0.05541646499029597,0.05541646499029597,0.05541646499029597,0.05541646499029597,True,False,5,60.00200009346008,113.38969495264058
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.1,1,0.05541646499029597,0.05601998811822243,0.05541646499029597,0.05541646499029597,True,False,5,30.004000186920166,66.17394093678439
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,1,0.05541646499029597,0.05541646499029597,0.05541646499029597,0.05541646499029597,True,True,6,30.003000020980835,64.45922124044073
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,2,0.05541646499029597,0.05553587973675013,0.05541646499029597,0.05551722755221401,True,False,6,60.0,132.43660219276748
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.1,1,0.05541646499029597,0.05551722755221401,0.05541646499029597,0.05541646499029597,True,True,6,30.0,69.30796112291864
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.1,2,0.05551722755221401,0.05599517815180531,0.05551722755221401,0.05553587973675013,True,False,6,60.0,141.51741345281704
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.0,1,0.05553587973675013,0.05553587973675013,0.05553587973675013,0.05553587973675013,True,True,7,30.000999927520752,64.21051124540674
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.0,2,0.05553587973675013,0.055658648785330805,0.05553587973675013,0.05553587973675013,True,False,7,60.00999999046326,128.31614521606542
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.1,1,0.05553587973675013,0.05553587973675013,0.05553587973675013,0.05553587973675013,True,True,7,30.0,68.27128319809528
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0.1,2,0.05553587973675013,0.05562150644372601,0.05553587973675013,0.05562150644372601,True,False,7,22.236999988555908,51.968148161515614
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L0,1,0.0,1e+100,0.0,0.2375,True,False,3,0.2670001983642578,0.4748900247765359
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1,1,0.2375,1.0373169048968918,0.2375,0.475,True,True,2,30.002000093460083,59.504793848256575
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1,2,1.0373169048968918,1.0427963007305416,1.0373169048968918,1.0427963007305416,True,False,0,60.003000020980835,110.41216418619946
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L2,1,0.475,1e+100,0.475,0.7124999999999999,True,False,2,1.7690000534057617,3.282757556249012
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L3,1,0.7124999999999999,1e+100,0.7124999999999999,1.0373169048968918,True,False,1,0.2349998950958252,0.4486165984343122
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.0,1,1.0427963007305416,1.128119354168053,1.0427963007305416,1.0427963007305416,True,False,1,30.003000020980835,64.56574255727018
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1,1,1.0427963007305416,1.081086845242136,1.0427963007305416,1.081086845242136,True,True,1,30.000999927520752,63.01981730980741
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1,2,1.081086845242136,1.081477247756214,1.081086845242136,1.081477247756214,True,False,1,60.003000020980835,112.94447224185073
round26,C0-LEGACY,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0,1,1.081477247756214,1.0849027118875585,1.081477247756214,1.081477247756214,True,True,2,30.0,65.19439587135766
