original_path,compressed_path,original_bytes,compressed_bytes,original_sha256,compressed_sha256,restoration_sha256,restoration_bytes,compression
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.0.1.1.lp.gz,1386506,240255,faea8de5f6223370db4dcfaa6157ed2e84bcde9787aea06b1afcea0577f3a93f,611240f5ee9cdb7be2fe434e9c3fcfa96e4baf10fc957f244d53126ec724dd4d,faea8de5f6223370db4dcfaa6157ed2e84bcde9787aea06b1afcea0577f3a93f,1386506,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.0.1.lp.gz,1386485,240262,d5861c6545940edc401e94f9b19ad159f3ff45b4c1922683430326923d14957a,24b939b8fa8419e1897a704cb3c511565599fe98c961878f22ab9251dadec7a0,d5861c6545940edc401e94f9b19ad159f3ff45b4c1922683430326923d14957a,1386485,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.0.lp.gz,1383388,240184,b3a743b64dbe440a852fd012013c4267ea69177fc0c748a3a601dba4b1ee6fb8,e814a9b01982005c7576164bf21ce934ad594ac4ef7c50ea9ee27870ed6d517d,b3a743b64dbe440a852fd012013c4267ea69177fc0c748a3a601dba4b1ee6fb8,1383388,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.0.0.lp.gz,1420724,240394,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,9c2abd8401002bd5369526e2c7312afa8b1fe19fdd8d766082d84c8732c66cfd,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,1420724,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.0.1.lp.gz,1406269,240180,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,87ff9976d04a431d4aa15dec66cd1522d6c46091bf5f9a90d4dcf32be3b60e0a,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,1406269,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.0.lp.gz,1406206,240161,c20be5f93a9a481ebcebd3a36c0bc1a4eabafb5276d9c01a50882a901809203a,d21ecc44dc367af8e72c9b273cc38caef8aab256f44d5146f6080e88ca221495,c20be5f93a9a481ebcebd3a36c0bc1a4eabafb5276d9c01a50882a901809203a,1406206,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.1.0.lp.gz,1418724,240238,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,5ac51129c1767d7318b2b26dfde37e7fe1a9bf3a7127ba5770012621f61e1354,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,1418724,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.1.1.lp.gz,1475608,240991,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,ce2595b7dd92802df4c5233234fae848e2e2e55b88009f2acbd2e50e57ce7422,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,1475608,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.1.lp.gz,1473544,240823,8598874ac61c340cd81ab2f3761031120ae09b6ab32cac1ab4269f9124708d23,253a939319b75265ee0e5e10a82ee36c16f94709e226bfc4ef509a0d2c137cdb,8598874ac61c340cd81ab2f3761031120ae09b6ab32cac1ab4269f9124708d23,1473544,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.0.lp.gz,1475544,240970,7bcff543dd29eb0b68666b5a4df34aec47a57b91701c3cfb0329ce6423ee2135,33ba8c33047c504bb67af241e2a10ab9f72389e0a14d2bd8ce3bebc22d7f7c5f,7bcff543dd29eb0b68666b5a4df34aec47a57b91701c3cfb0329ce6423ee2135,1475544,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.0.0.lp.gz,1478364,241124,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,28e9a8979bd79193c238f83262787dd0daae4c9c9a018fe17170c4d44524f76d,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,1478364,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.0.1.lp.gz,1476086,241061,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,447928ad0115a05e8878e51905d696f34437b56ae5fdb18db7699a466ffe61e3,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,1476086,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.0.lp.gz,1476084,241052,51a53416bdc6ad55bb46691fd29f985066202226e888e1dda2e6eae389979fb3,6ded0f21246babd1cd40d5161012024d18a92846bc1030ace299c73bf7d82fed,51a53416bdc6ad55bb46691fd29f985066202226e888e1dda2e6eae389979fb3,1476084,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.1.0.lp.gz,1418619,240236,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,c4bc41a46214afdc20b6498fe7b80af41ec41cea49ac346d04febef7da891614,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,1418619,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.1.1.lp.gz,1350563,240272,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,69d88d26753647ced89695ebbe50901142bb8346b8b20b00cc427af9def5539d,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,1350563,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.1.lp.gz,1352364,240365,efa77db2844bd82b8ce683a5a3bc831735d1323c1e81ae606a885dc46f2ccd16,2d5f6ae9910f67396eef7da42a44bef8a9e7b526599c6ee1dff6a54d27aa02a8,efa77db2844bd82b8ce683a5a3bc831735d1323c1e81ae606a885dc46f2ccd16,1352364,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.1.lp.gz,1352364,240352,839b75a0fa6178b2368a7626815bfc19021a9e4247f4c47a6f6e0c3b2724e6c7,c1569db632812a16b799aeee5fac173c63e72a25041dd87ef9e766b6140aa7ce,839b75a0fa6178b2368a7626815bfc19021a9e4247f4c47a6f6e0c3b2724e6c7,1352364,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.1.lp.gz,1352204,240305,9f7947b9a9c363103a4d2c2e4d28043915405f44dd21b060bf0998c96aae58aa,a869523751538de60f243f40f3b984cf4b4c1892044048097096dc132d4ca298,9f7947b9a9c363103a4d2c2e4d28043915405f44dd21b060bf0998c96aae58aa,1352204,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.1.lp.gz,1349128,240238,21a0a8b3da16dc35e6c33c478474baf18707c37689e405f5e0a6401deb3d7e21,2dbdea8297469fe7632f80224a26fb6fdc44df261a7d7400fadaf965a6e65504,21a0a8b3da16dc35e6c33c478474baf18707c37689e405f5e0a6401deb3d7e21,1349128,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.1.lp.gz,1352168,240302,86f6cd6a46d0a6eab96c02d145ad1b95d4f13a20f5d81d11f657290cb4da6409,cf5e30f638c5cc5f196cae71f87754c4bf267bccd9479eb5af8ae290813135ec,86f6cd6a46d0a6eab96c02d145ad1b95d4f13a20f5d81d11f657290cb4da6409,1352168,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.0.lp.gz,1352072,240323,299d41778c11582237136ca4c6ad3295ae9ec093371c286ce21e3bb7605e9ab8,231a96479c9ad78a6f6c277ff691cd1c6806341cbe1e383a26aad31f2bfca324,299d41778c11582237136ca4c6ad3295ae9ec093371c286ce21e3bb7605e9ab8,1352072,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.0.0.lp.gz,1476245,241128,06bbe234a05c985d11d33cda3ee67020fb5ad9ed25c5ea1b05c2701cb349ec11,206b7c82ad714c2f23ca22e8f451e17348cd1abc318c26c69808f4cf0c8b9951,06bbe234a05c985d11d33cda3ee67020fb5ad9ed25c5ea1b05c2701cb349ec11,1476245,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.0.1.lp.gz,1409467,240375,fee6261fec076ca79e70ee0d68e11160834d8e24d2812236f3f483db423f4f6b,159cff2c42eed63c12cb311c9accca8cc4aec85892a728b8e0aa2d7ecf992009,fee6261fec076ca79e70ee0d68e11160834d8e24d2812236f3f483db423f4f6b,1409467,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.0.lp.gz,1409245,240301,b7c2d5260ec901683c1dcc030f856be2161fe87251789c71b43883265fcaebe4,76d647b530c575eb82bdeeb4162b55c0e010543cf9ff49649574793d0fe544c5,b7c2d5260ec901683c1dcc030f856be2161fe87251789c71b43883265fcaebe4,1409245,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.1.0.lp.gz,1420766,240404,e6afa8c87f9b205bf57e727894e4c54d703a2dbb1a32553e5ff1855f5ac2d631,55a89d116126590781324d6973eba871f9d2e21ff096eaca95fa1285115fcedf,e6afa8c87f9b205bf57e727894e4c54d703a2dbb1a32553e5ff1855f5ac2d631,1420766,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.1.1.lp.gz,1394772,240153,6177d5d9530ca1033143631da533b79fa4dad3475cda18f084af00992764fb07,3ccd92db4d445c4d548b78fb032be6a67f702016b01cbcb96cd1532ef0d7cf65,6177d5d9530ca1033143631da533b79fa4dad3475cda18f084af00992764fb07,1394772,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.1.lp.gz,1394755,240147,d6835a9a005816b9999ad9fa83c3a0aba2f4d687efa4e4e7f27a143bac6a2d48,c56f21f0fcda5e651fadfe09f6c6fa41926e5bc854fc527bb7ba77caa808f9a4,d6835a9a005816b9999ad9fa83c3a0aba2f4d687efa4e4e7f27a143bac6a2d48,1394755,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.0.lp.gz,1394654,240145,d79108fbc617862127e1679deecca2ca9dcc2adc76c95e97b132a66a78f26f2c,99b5b19c7efcef503476f4694544d38eda4b54b97ee8cd8bd00faae5e94982aa,d79108fbc617862127e1679deecca2ca9dcc2adc76c95e97b132a66a78f26f2c,1394654,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.0.0.lp.gz,1418364,240223,b1277028195fd771f7522078d2bcd2f95f1e8338144033960c525695605b9fa5,5f9c2aec3d0a3a44e4eb5ff94c9d6b8164498110272c5ab179e6fb20022df3b8,b1277028195fd771f7522078d2bcd2f95f1e8338144033960c525695605b9fa5,1418364,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.0.1.lp.gz,1475985,241071,80f3c54972fabda978d6c8869d2876ccebffe9bb1f613710726f579561af5637,cd62fadaacfa4809ab34114ff37c927392dab8c3b84bec28a4d564877e2026f7,80f3c54972fabda978d6c8869d2876ccebffe9bb1f613710726f579561af5637,1475985,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.0.lp.gz,1473564,240885,2fbdd0d1c1275e6b26d57a6a01e329b121da4cfb9e3d202fe7dbb3f0c7026405,6dfa073153a8aa0f75723ac5bc33ebeec7999d3d1d0333b4386c27b66cad9a47,2fbdd0d1c1275e6b26d57a6a01e329b121da4cfb9e3d202fe7dbb3f0c7026405,1473564,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.1.lp.gz,1475326,240928,933ed2356eb777376677076837b6e3d1b733daced11e193dab1effe5bf73b422,209860491281317f229a342d9923c137ccd9bb27cfe3aa317d54bce4e3ee7554,933ed2356eb777376677076837b6e3d1b733daced11e193dab1effe5bf73b422,1475326,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.1.lp.gz,1472804,240769,df04888466b1dad7b41a0aea9d3c290de107383679b9f698a9c2cd774a7779b3,c06de4dc483799d672152c39663a08be69fc051590fbdbe592bb582aaa6ca2f9,df04888466b1dad7b41a0aea9d3c290de107383679b9f698a9c2cd774a7779b3,1472804,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.0.lp.gz,1475105,240933,6470ad1f1e6104abbf685086a79d32c3aaf941d3f6d0542aa442b3cca4b714cb,6811255845347704a8eee14b4e43bbca2b70976eb2d5c86ac2ee214f484318a6,6470ad1f1e6104abbf685086a79d32c3aaf941d3f6d0542aa442b3cca4b714cb,1475105,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.1.lp.gz,1474944,240990,5f0169a0287ab0cec963968db5814b7c913566d9a3596810f9162967da83d29d,d36f317eb98ae3efc30a7946c6d33b0042d6fec99842293374fce45820329990,5f0169a0287ab0cec963968db5814b7c913566d9a3596810f9162967da83d29d,1474944,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.0.lp.gz,1474725,240984,4007222813ab5cd40b249897fdbcdce63ed2ffaee36cf2bb574d9e265489e46b,840e698e23375a6484bd50a5d6dc73a9daf840f7adc3451b773a307cb7c7e871,4007222813ab5cd40b249897fdbcdce63ed2ffaee36cf2bb574d9e265489e46b,1474725,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.1.lp.gz,1363404,240364,c3ba425f32d7fbc548e9ef03f974794a2f61c037335e553671f6c26e39b02cd8,98f93f365d33e9ef649a36e07a4c97defbbe0de2232a4fd5991d160dfbf8964a,c3ba425f32d7fbc548e9ef03f974794a2f61c037335e553671f6c26e39b02cd8,1363404,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.0.lp.gz,1363185,240294,c55e0b1c05b20267a0461e0425960bc2cec4f8e190630bd4b846edcf03195028,17eeb05889e76840b863fe3e526a1b2baf97203c8204f87920beaa8f54942c65,c55e0b1c05b20267a0461e0425960bc2cec4f8e190630bd4b846edcf03195028,1363185,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.1.lp.gz,1335314,240060,b40935b55aa7226122ca204d1e459235e2d1a4a54e28a7042269393f97feb6a6,177588feff3ac9d1be2ccdc05f6ef2357f409cee9acdd0518d4005a40336badd,b40935b55aa7226122ca204d1e459235e2d1a4a54e28a7042269393f97feb6a6,1335314,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.1.lp.gz,1335289,240028,71a782d7caa3c933b9b72d70e88fa28adfe7e83847b20a159f1a77effe8eba5c,671ff4fc45a4e61b430e5dfb37a34accac467f5b1d49a86584fa07a18d10f821,71a782d7caa3c933b9b72d70e88fa28adfe7e83847b20a159f1a77effe8eba5c,1335289,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.0.lp.gz,1335216,240053,827f97de332d25d6d0f73505f4c44d7c62259ab8e568d12923a4cf2b94f35784,59cd3d978d83bbea1a35c0d6bbfb6c037a76da022a829084463d00cee317a5c5,827f97de332d25d6d0f73505f4c44d7c62259ab8e568d12923a4cf2b94f35784,1335216,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.1.lp.gz,1468728,240674,191b67534a4609e5e38e7bf3c1649d9ce79406138d5046dc0602ddd680017ee6,b9c9a9c7ba3dcb34435b149cfba13f6e4596ebe0644eadaf7174ab3e4cc97116,191b67534a4609e5e38e7bf3c1649d9ce79406138d5046dc0602ddd680017ee6,1468728,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L2.lp.gz,1472752,240866,6c061b5e28ce489fa92a9a62fa96488fe755e2069f3c89da1ecce385b8279633,dc19acd8cdff6ec49872ccc726482ed4a2a939439985d529c0547bd896beb015,6c061b5e28ce489fa92a9a62fa96488fe755e2069f3c89da1ecce385b8279633,1472752,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L3.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L3.0.lp.gz,1341013,240361,7a2fb088ba5f1e079421851f8c575f3b4674f955edb777cb334ff0532618a00e,adcc816841b3197179f7f3d1fc30fc3dbdef3e029397bd9d0a140bf6f9339c07,7a2fb088ba5f1e079421851f8c575f3b4674f955edb777cb334ff0532618a00e,1341013,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L3.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__high_imbalance_seed5203__c4_candidate__300s/external/models/L3.1.lp.gz,1291885,239712,6c0bee90b02fae776dc2eec16da185b3d5e56188132bab4ecd18ca85512b0213,26f38c82941bc8de07bb0a27ae6e4e8e28e0dd66b1f24157d6d54df294bce137,6c0bee90b02fae776dc2eec16da185b3d5e56188132bab4ecd18ca85512b0213,1291885,gzip_level9_mtime0_filename_omitted
