source_round,reported_arm,algorithm_identity,run,instance,family,parent_id,depth,historical_completed_attempts,parent_inherited_bound,parent_bound_before_split,first_processing_gain,repeated_processing_gain,split_event_global_gain,first_child_min_native_bound,first_child_processing_gain_over_parent,child_rows_observed,split_materially_useful_from_observed_children,split_unnecessary_or_zero_immediate_gain,verified_upper_bound,parent_status,atomic_replacement_observed
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c0__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.0,6,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c0__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.1,6,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c0__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.0.0,7,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c0__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.1.1,7,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1,0,2,0.04221433414923167,0.09989608660129766,0.05754672486573675,0.00013502758632924494,0.0,0.09976105901496841,0.0,3,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0,1,2,0.09989608660129766,0.10554216707323391,0.0034657546240748904,0.0021803258478613613,0.0,0.10554216707323391,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1,2,2,0.10554216707323391,0.10554216707323391,0.0,0.0,0.0,0.10554216707323391,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1.1,3,2,0.10554216707323391,0.10556171668155176,0.0,1.9549608317848133e-05,0.0,0.10568460262799931,0.00012288594644754847,2,True,False,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1.1.1,4,2,0.10556171668155176,0.10582858429448216,0.00012288594644754847,0.00014398166648285637,0.0,0.10593464341257836,0.00010605911809619117,2,True,False,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0,5,2,0.10582858429448216,0.10624759034503944,0.00010605911809619117,0.00031294693246108896,0.00015594821312195362,0.10624759034503944,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.0,6,2,0.10624759034503944,0.10624759034503944,0.0,0.0,0.0,0.10624759034503944,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.1,6,2,0.10624759034503944,0.10624759034503944,0.0,0.0,0.0,0.10624759034503944,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5301__c1__1800s,moderate_seed5301,moderate,L1.0.1.1.1.0.0.1,7,2,0.10624759034503944,0.10624759034503944,0.0,0.0,0.0,0.10624759034503944,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1,0,2,0.02650036699607514,0.06529943107022494,0.03832630075090243,0.00047276332324737436,0.0,0.06482666774697757,0.0,3,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0,1,2,0.06529943107022494,0.06529943107022494,0.0,0.0,0.0,0.06529943107022494,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1,2,2,0.06529943107022494,0.06529943107022494,0.0,0.0,0.0,0.06546704390956462,0.00016761283933967863,2,True,False,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.1,1,2,0.06529943107022494,0.06581591556610103,0.0003523329459543395,0.0001641515499217483,0.0,0.06581591556610103,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.1.0,2,2,0.06581591556610103,0.06581591556610103,0.0,0.0,0.0,0.06581591556610103,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1.1,3,2,0.06529943107022494,0.06611014680772002,0.00016761283933967863,0.0006431028981554038,0.0004583827915407429,0.06611014680772002,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1.1.0,4,2,0.06611014680772002,0.06611014680772002,0.0,0.0,0.0,0.06611014680772002,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1.1.1,4,2,0.06611014680772002,0.06611014680772002,0.0,0.0,0.0,0.06611014680772002,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0,5,2,0.06611014680772002,0.06611014680772002,0.0,0.0,0.0,0.06611014680772002,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0.0,6,2,0.06611014680772002,0.06611014680772002,0.0,0.0,0.0,0.06611014680772002,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c0__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0.1,6,2,0.06611014680772002,0.06611014680772002,0.0,0.0,0.0,0.06611014680772002,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1,0,2,0.02650036699607514,0.06529943107022494,0.03832630075090243,0.00047276332324737436,0.0,0.06482666774697757,0.0,3,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0,1,2,0.06529943107022494,0.06529943107022494,0.0,0.0,0.0,0.06529943107022494,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1,2,2,0.06529943107022494,0.0653036116175167,0.0,4.180547291759984e-06,0.0,0.06546704390956462,0.00016343229204791865,2,True,False,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1,3,2,0.0653036116175167,0.06564833397158001,0.00016343229204791865,0.00018129006201539344,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1.1,4,2,0.06564833397158001,0.06564833397158001,0.0,0.0,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0,5,2,0.06564833397158001,0.06564833397158001,0.0,0.0,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1.1.1,5,2,0.06564833397158001,0.06564833397158001,0.0,0.0,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0.0,6,2,0.06564833397158001,0.06564833397158001,0.0,0.0,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0.0.0,7,2,0.06564833397158001,0.06564833397158001,0.0,0.0,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__moderate_seed5302__c1__1800s,moderate_seed5302,moderate,L1.0.1.1.1.0.0.1,7,2,0.06564833397158001,0.06564833397158001,0.0,0.0,0.0,0.06564833397158001,0.0,2,False,True,0.10600146798430056,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1,0,2,0.09058866569614615,0.31392081662954807,0.22333215093340192,0.0,0.0,0.31392081662954807,0.0,3,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1,1,2,0.31392081662954807,0.318858647622557,0.003937381728828959,0.00100044926417997,0.0,0.3192261366456663,0.0003674890231092909,2,True,False,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.0,2,2,0.318858647622557,0.32160467062910403,0.001148697467644899,0.001597325538902128,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.0.1,3,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1,4,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.0,5,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.1,5,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.1,6,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.1,2,2,0.318858647622557,0.32228107130687117,0.0003674890231092909,0.0030549346612048778,0.0022737262166692696,0.32228107130687117,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.1.0,3,2,0.32228107130687117,0.32228107130687117,0.0,0.0,0.0,0.32228107130687117,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.1.0.0,4,2,0.32228107130687117,0.32228107130687117,0.0,0.0,0.0,0.32228107130687117,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c0__1800s,tight_T_seed5102,tight_T,L1.1.1.0.0.1,5,2,0.32228107130687117,0.32228107130687117,0.0,0.0,0.0,0.32228107130687117,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1,0,2,0.09058866569614615,0.31392081662954807,0.22333215093340192,0.0,0.0,0.31392081662954807,0.0,3,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1,1,2,0.31392081662954807,0.318858647622557,0.003937381728828959,0.00100044926417997,0.0,0.3192261366456663,0.0003674890231092909,2,True,False,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0,2,2,0.318858647622557,0.32160467062910403,0.001148697467644899,0.001597325538902128,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0.1,3,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1,4,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.0,5,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.1,5,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.0,6,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.1,6,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.1,2,2,0.318858647622557,0.32170942173603695,0.0003674890231092909,0.002483285090370657,0.001702076645835049,0.32170942173603695,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.1.0,3,2,0.32170942173603695,0.32170942173603695,0.0,0.0,0.0,0.32170942173603695,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5102__c1__1800s,tight_T_seed5102,tight_T,L1.1.1.0.0,4,2,0.32170942173603695,0.32170942173603695,0.0,0.0,0.0,0.32170942173603695,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2,0,2,0.1431940505836893,0.2402695931845759,0.09642898029963251,0.0006465623012540944,0.0,0.23962303088332182,0.0,3,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0,1,2,0.2402695931845759,0.24030000223175604,3.0409047180129933e-05,0.0,0.0,0.24030000223175604,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0,2,2,0.24030000223175604,0.24095207922855533,0.0,0.0006520769967992834,0.0,0.24110583665976926,0.00015375743121393004,2,True,False,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0.0,3,2,0.24095207922855533,0.24110583665976926,0.00015375743121393004,0.0,0.0,0.24110583665976926,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1,4,2,0.24110583665976926,0.24196708164546948,0.0,0.0008612449857002269,0.0007253232963928269,0.24196708164546948,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0,5,2,0.24196708164546948,0.24196708164546948,0.0,0.0,0.0,0.24196708164546948,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0.0,6,2,0.24196708164546948,0.24196708164546948,0.0,0.0,0.0,0.24196708164546948,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0.1,6,2,0.24196708164546948,0.24196708164546948,0.0,0.0,0.0,0.24196708164546948,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C0-LEGACY,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c0__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0.1.0,7,2,0.24196708164546948,0.24196708164546948,0.0,0.0,0.0,0.24196708164546948,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2,0,2,0.1431940505836893,0.2402695931845759,0.09642898029963251,0.0006465623012540944,0.0,0.23962303088332182,0.0,3,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0,1,2,0.2402695931845759,0.24030000223175604,3.0409047180129933e-05,0.0,0.0,0.24030000223175604,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0,2,2,0.24030000223175604,0.24057855778869736,0.0,0.0002785555569413123,0.0,0.24110583665976926,0.0005272788710719012,2,True,False,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0,3,2,0.24057855778869736,0.24110583665976926,0.0005272788710719012,0.0,0.0,0.24110583665976926,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1,4,2,0.24110583665976926,0.2418827605679264,0.0,0.0007769239081571455,0.0006410022188497455,0.2418827605679264,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.1,5,2,0.2418827605679264,0.24197361686757066,9.085629964425412e-05,0.0,0.0,0.24197361686757066,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0,5,2,0.2418827605679264,0.2421015943443904,0.0,0.00021883377646400581,0.0001279774768197517,0.2421015943443904,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0.0,6,2,0.2421015943443904,0.2421015943443904,0.0,0.0,0.0,0.2421015943443904,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0.1,6,2,0.2421015943443904,0.2421015943443904,0.0,0.0,0.0,0.2421015943443904,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage2__tight_T_seed5103__c1__1800s,tight_T_seed5103,tight_T,L2.0.0.0.1.0.1.0,7,2,0.2421015943443904,0.2421015943443904,0.0,0.0,0.0,0.2421015943443904,0.0,2,False,True,0.2863881011673786,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2,0,2,0.49,8.694709315710451,8.105070273344973,0.09963904236547805,0.0,8.595070273344973,0.0,3,False,True,9.734883594771857,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1,1,2,8.694709315710451,8.694709315710451,0.0,0.0,0.0,8.694709315710451,0.0,2,False,True,9.734883594771857,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0,2,2,8.694709315710451,8.694709315710451,0.0,0.0,0.0,8.71100392240759,0.016294606697139002,2,True,False,9.734883594771857,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.1,2,2,8.694709315710451,8.741481177852434,0.0,0.04677186214198237,0.04677186214198237,8.741481177852434,0.0,2,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.1.0,3,2,8.741481177852434,8.741481177852434,0.0,0.0,0.0,8.789829161464313,0.04834798361187964,2,True,False,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1,3,2,8.694709315710451,8.786701739486634,0.016294606697139002,0.07569781707904433,0.06656990011733299,8.786701739486634,0.0,2,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0,4,2,8.786701739486634,8.786701739486634,0.0,0.0,0.0,8.786701739486634,0.0,2,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1,4,2,8.786701739486634,8.786701739486634,0.0,0.0,0.0,8.786701739486634,0.0,2,False,True,9.729609677413569,replaced,True
