source_round,run,instance,family,parent_id,shadow_rule,dimensionless_threshold,first_native_gain_ratio,repeated_native_gain_ratio,target_reached_after_first_processing,target_reached_only_after_repeated_processing,historical_split_explainable_without_time_or_attempts,coverage_preserved_if_parent_retained_or_atomic_split,counterfactual_runtime_claimed
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1,normalized_native_gain_10pct,0.1,0.01574509711284983,0.07314502910644435,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1,normalized_native_gain_1pct,0.01,0.7107511907841891,0.052061751095154124,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1,normalized_native_gain_5pct,0.05,0.7107511907841891,0.052061751095154124,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1,normalized_native_gain_10pct,0.1,0.7107511907841891,0.052061751095154124,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0,normalized_native_gain_1pct,0.01,0.0,0.09853046133146874,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0,normalized_native_gain_5pct,0.05,0.0,0.09853046133146874,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0,normalized_native_gain_10pct,0.1,0.0,0.09853046133146874,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1,normalized_native_gain_1pct,0.01,0.0,0.05130954993832242,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1,normalized_native_gain_5pct,0.05,0.0,0.05130954993832242,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1,normalized_native_gain_10pct,0.1,0.0,0.05130954993832242,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.012452788194907709,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.012452788194907709,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.012452788194907709,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0,normalized_native_gain_1pct,0.01,0.0,0.0042238458941196416,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0,normalized_native_gain_5pct,0.05,0.0,0.0042238458941196416,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0,normalized_native_gain_10pct,0.1,0.0,0.0042238458941196416,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.005245088541789492,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.005245088541789492,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1,normalized_native_gain_10pct,0.1,0.0,0.005245088541789492,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1.0,normalized_native_gain_1pct,0.01,0.0,0.009588255959012864,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1.0,normalized_native_gain_5pct,0.05,0.0,0.009588255959012864,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1.0,normalized_native_gain_10pct,0.1,0.0,0.009588255959012864,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1,normalized_native_gain_1pct,0.01,0.7352298249445639,0.06483408847538497,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1,normalized_native_gain_5pct,0.05,0.7352298249445639,0.06483408847538497,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1,normalized_native_gain_10pct,0.1,0.7352298249445639,0.06483408847538497,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1,normalized_native_gain_1pct,0.01,0.0,0.0967096084703694,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1,normalized_native_gain_5pct,0.05,0.0,0.0967096084703694,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1,normalized_native_gain_10pct,0.1,0.0,0.0967096084703694,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0,normalized_native_gain_1pct,0.01,0.0,0.049526342037689165,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0,normalized_native_gain_5pct,0.05,0.0,0.049526342037689165,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0,normalized_native_gain_10pct,0.1,0.0,0.049526342037689165,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.006268334566746848,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.006268334566746848,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.006268334566746848,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.03029940022581502,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.03029940022581502,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.03029940022581502,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.004080129214794979,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.004080129214794979,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.004080129214794979,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0036211110709697463,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0036211110709697463,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0036211110709697463,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,normalized_native_gain_1pct,0.01,0.8724523207845619,0.005977007465454068,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,normalized_native_gain_5pct,0.05,0.8724523207845619,0.005977007465454068,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,normalized_native_gain_10pct,0.1,0.8724523207845619,0.005977007465454068,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,normalized_native_gain_1pct,0.01,0.3435689035917336,0.0035029578563607494,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,normalized_native_gain_5pct,0.05,0.3435689035917336,0.0035029578563607494,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,normalized_native_gain_10pct,0.1,0.3435689035917336,0.0035029578563607494,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,normalized_native_gain_1pct,0.01,0.04707348434320697,0.04990642005230339,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,normalized_native_gain_5pct,0.05,0.04707348434320697,0.04990642005230339,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,normalized_native_gain_10pct,0.1,0.04707348434320697,0.04990642005230339,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,normalized_native_gain_1pct,0.01,0.0011341412085200582,0.021435750837460788,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,normalized_native_gain_5pct,0.05,0.0011341412085200582,0.021435750837460788,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,normalized_native_gain_10pct,0.1,0.0011341412085200582,0.021435750837460788,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,normalized_native_gain_1pct,0.01,0.013871583544538395,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,normalized_native_gain_5pct,0.05,0.013871583544538395,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,normalized_native_gain_10pct,0.1,0.013871583544538395,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,normalized_native_gain_1pct,0.01,0.016858998422690015,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,normalized_native_gain_5pct,0.05,0.016858998422690015,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,normalized_native_gain_10pct,0.1,0.016858998422690015,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,normalized_native_gain_1pct,0.01,0.01328260554604008,0.014562701879517168,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,normalized_native_gain_5pct,0.05,0.01328260554604008,0.014562701879517168,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,normalized_native_gain_10pct,0.1,0.01328260554604008,0.014562701879517168,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,normalized_native_gain_1pct,0.01,0.0,0.008251770972771187,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.008251770972771187,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.008251770972771187,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,normalized_native_gain_1pct,0.01,0.0,0.0009506449719924645,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,normalized_native_gain_5pct,0.05,0.0,0.0009506449719924645,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,normalized_native_gain_10pct,0.1,0.0,0.0009506449719924645,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,normalized_native_gain_1pct,0.01,0.0072897588084185555,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,normalized_native_gain_5pct,0.05,0.0072897588084185555,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,normalized_native_gain_10pct,0.1,0.0072897588084185555,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,normalized_native_gain_1pct,0.01,0.00859376174261463,0.03694518761649421,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,normalized_native_gain_5pct,0.05,0.00859376174261463,0.03694518761649421,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,normalized_native_gain_10pct,0.1,0.00859376174261463,0.03694518761649421,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
