source_round,reported_arm,algorithm_identity,run,instance,family,leaf_id,parent_id,depth,attempt_ordinal,first_leaf_processing,repeated_same_leaf_processing,inherited_lower_bound,native_bound,native_bound_available,leaf_lower_bound_after,leaf_bound_gain,global_lower_bound_before,global_lower_bound_after,global_bound_gain,verified_upper_bound_before,verified_upper_bound,normalized_leaf_gain,material_leaf_gain,native_status,closed_on_event,selected_while_controlling,selected_again_same_leaf,eventually_split,before_first_run_split,open_competing_leaves_before,allocated_time_seconds_telemetry,solver_runtime_seconds_telemetry,work_telemetry,nodes_telemetry,presolve_rerun,root_rerun,fresh_restart
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L0,,0,1,True,False,0.0,1e+100,True,1e+100,0.0,0.0,0.2375,0.2375,1.1542456900998876,1.1542456900998876,0.0,False,INFEASIBLE,True,True,False,False,True,3,30.0,0.2650001049041748,0.4748900247765359,1.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,,0,1,True,False,0.2375,1.0373169048968918,True,1.0373169048968918,0.7998169048968917,0.2375,0.475,0.2375,1.1542456900998876,1.1542456900998876,0.8724523207845619,True,TIME_LIMIT,False,True,True,True,True,2,30.0,30.001999855041504,59.382353794408004,210.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,,0,2,False,True,1.0373169048968918,1.0427963007305416,True,1.0427963007305416,0.005479395833649869,1.0373169048968918,1.0427963007305416,0.005479395833649869,1.1542456900998876,1.1542456900998876,0.04686096604986776,True,TIME_LIMIT,False,True,False,True,True,0,60.0,60.00699996948242,109.64684744278419,578.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L2,,0,1,True,False,0.475,1e+100,True,1e+100,0.0,0.475,0.7124999999999999,0.23749999999999993,1.1542456900998876,1.1542456900998876,0.0,False,INFEASIBLE,True,True,False,False,True,2,30.0,1.7969999313354492,3.282757556249012,1.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L3,,0,1,True,False,0.7124999999999999,1e+100,True,1e+100,0.0,0.7124999999999999,1.0373169048968918,0.32481690489689186,1.1542456900998876,1.1542456900998876,0.0,False,INFEASIBLE,True,True,False,False,True,1,30.0,0.23599982261657715,0.4486165984343122,1.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.0,L1,1,1,True,False,1.0427963007305416,1.128119354168053,True,1.128119354168053,0.08532305343751134,1.0427963007305416,1.0427963007305416,0.0,1.1542456900998876,1.1542456900998876,0.7655766794266468,True,TIME_LIMIT,False,True,False,False,False,1,30.0,30.011000156402588,63.98734283908285,59.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,L1,1,1,True,False,1.0427963007305416,1.081086845242136,True,1.081086845242136,0.038290544511594415,1.0427963007305416,1.081086845242136,0.038290544511594415,1.1542456900998876,1.1542456900998876,0.3435689035917336,True,TIME_LIMIT,False,True,True,True,False,1,30.0,30.000999927520752,62.835441083309576,328.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,L1,1,2,False,True,1.081086845242136,1.081477247756214,True,1.081477247756214,0.0003904025140779588,1.081086845242136,1.081477247756214,0.0003904025140779588,1.1542456900998876,1.1542456900998876,0.005336367937971802,True,TIME_LIMIT,False,True,False,True,False,1,60.0,60.003000020980835,113.2334272835981,565.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,L1.1,2,1,True,False,1.081477247756214,1.0849027118875585,True,1.0849027118875585,0.00342546413134448,1.081477247756214,1.081477247756214,0.0,1.1542456900998876,1.1542456900998876,0.04707348434320697,True,TIME_LIMIT,False,True,True,True,False,2,30.0,30.00100016593933,65.22186939475043,120.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,L1.1,2,2,False,True,1.0849027118875585,1.0885343243377137,True,1.0885343243377137,0.003631612450155197,1.0849027118875585,1.0885343243377137,0.003631612450155197,1.1542456900998876,1.1542456900998876,0.05237174035177938,True,TIME_LIMIT,False,True,False,True,False,2,60.0,60.00100016593933,114.9657742599486,567.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.1,L1.1,2,1,True,False,1.081477247756214,1.1029654372097162,True,1.1029654372097162,0.02148818945350217,1.081477247756214,1.0849027118875585,0.00342546413134448,1.1542456900998876,1.1542456900998876,0.29529544348382386,True,TIME_LIMIT,False,True,False,False,False,2,30.0,30.006999969482422,52.90752433753638,551.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.0,L1.1.0,3,1,True,False,1.0885343243377137,1.0961797083264673,True,1.0961797083264673,0.007645383988753585,1.0885343243377137,1.0885343243377137,0.0,1.1542456900998876,1.1542456900998876,0.11634796964081011,True,TIME_LIMIT,False,True,False,False,False,3,30.0,30.0,64.78001514340521,234.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,L1.1.0,3,1,True,False,1.0885343243377137,1.0886088503054927,True,1.0886088503054927,7.452596777901555e-05,1.0885343243377137,1.0886088503054927,7.452596777901555e-05,1.1542456900998876,1.1542456900998876,0.0011341412085200582,True,TIME_LIMIT,False,True,True,True,False,3,30.0,30.000999927520752,64.43479803925686,404.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,L1.1.0,3,2,False,True,1.0886088503054927,1.09001742276916,True,1.09001742276916,0.0014085724636672126,1.0886088503054927,1.09001742276916,0.0014085724636672126,1.1542456900998876,1.1542456900998876,0.02146008960942537,True,TIME_LIMIT,False,True,False,True,False,3,60.0,60.0,106.10019135483802,658.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,L1.1.0.1,4,1,True,False,1.09001742276916,1.0911002470267808,True,1.0911002470267808,0.0010828242576208513,1.09001742276916,1.09001742276916,0.0,1.1542456900998876,1.1542456900998876,0.016858998422690015,True,TIME_LIMIT,False,True,True,True,False,4,30.0,30.00600004196167,61.26942005996754,537.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,L1.1.0.1,4,2,False,True,1.0911002470267808,1.0911002470267808,True,1.0911002470267808,0.0,1.0911002470267808,1.0911002470267808,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,False,True,False,5,60.0,60.00099992752075,108.04485868142604,1027.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,L1.1.0.1,4,1,True,False,1.09001742276916,1.090908370545359,True,1.090908370545359,0.0008909477761991358,1.09001742276916,1.090908370545359,0.0008909477761991358,1.1542456900998876,1.1542456900998876,0.013871583544538395,True,TIME_LIMIT,False,True,True,True,False,4,30.0,30.002000093460083,62.433311789139545,530.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,L1.1.0.1,4,2,False,True,1.090908370545359,1.090908370545359,True,1.090908370545359,0.0,1.090908370545359,1.090908370545359,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,False,True,False,4,60.0,60.00099992752075,111.39093696288842,1189.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,L1.1.0.1.1,5,1,True,False,1.090908370545359,1.0917496551773453,True,1.0917496551773453,0.0008412846319862943,1.090908370545359,1.090908370545359,0.0,1.1542456900998876,1.1542456900998876,0.01328260554604008,True,TIME_LIMIT,False,True,True,True,False,5,30.0,30.00100016593933,57.34860551895617,368.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,L1.1.0.1.1,5,2,False,True,1.0917496551773453,1.0926720176798657,True,1.0926720176798657,0.000922362502520313,1.0917496551773453,1.0926720176798657,0.000922362502520313,1.1542456900998876,1.1542456900998876,0.014758736352850079,True,TIME_LIMIT,False,True,False,True,False,6,60.0,60.0,111.2334767694763,721.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.1,L1.1.0.1.1,5,1,True,False,1.090908370545359,1.0932155905251522,True,1.0932155905251522,0.002307219979793107,1.090908370545359,1.0911002470267808,0.00019187648142171554,1.1542456900998876,1.1542456900998876,0.036427496395813955,True,TIME_LIMIT,False,True,True,False,False,5,30.0,30.00600004196167,55.681698710423596,548.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.1,L1.1.0.1.1,5,2,False,True,1.0932155905251522,1.0978505565183045,True,1.0978505565183045,0.0046349659931523846,1.0932155905251522,1.0932381612097657,2.2570684613532066e-05,1.1542456900998876,1.1542456900998876,0.07594557481389252,True,TIME_LIMIT,False,True,False,False,False,8,60.0,60.00099992752075,112.41279367913802,998.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.0,L1.1.0.1.0,5,1,True,False,1.0911002470267808,1.0932419842508412,True,1.0932419842508412,0.0021417372240604138,1.0911002470267808,1.0911002470267808,0.0,1.1542456900998876,1.1542456900998876,0.03391752626679346,True,TIME_LIMIT,False,True,True,False,False,6,30.0,30.0,66.10095385393471,152.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.0,L1.1.0.1.0,5,2,False,True,1.0932419842508412,1.0959756912737126,True,1.0959756912737126,0.0027337070228714566,1.0932419842508412,1.0936252628765324,0.00038327862569120796,1.1542456900998876,1.1542456900998876,0.044812146816719765,True,TIME_LIMIT,False,True,False,False,False,9,60.0,60.00600004196167,105.19107045837208,584.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,L1.1.0.1.0,5,1,True,False,1.0911002470267808,1.0916429039196829,True,1.0916429039196829,0.0005426568929021158,1.0911002470267808,1.0916429039196829,0.0005426568929021158,1.1542456900998876,1.1542456900998876,0.00859376174261463,True,TIME_LIMIT,False,True,True,True,False,6,30.0,30.000999927520752,60.73932252585035,228.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,L1.1.0.1.0,5,2,False,True,1.0916429039196829,1.0939758241611455,True,1.0939758241611455,0.0023329202414625883,1.0916429039196829,1.0917496551773453,0.00010675125766246296,1.1542456900998876,1.1542456900998876,0.03726543791113672,True,TIME_LIMIT,False,True,False,True,False,6,60.0,60.001999855041504,109.90829905158554,600.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,L1.1.0.1.1.0,6,1,True,False,1.0926720176798657,1.0912636075995825,True,1.0926720176798657,0.0,1.0926720176798657,1.0926720176798657,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,True,False,7,30.0,30.0,61.68563387597336,343.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,L1.1.0.1.1.0,6,2,False,True,1.0926720176798657,1.0931801095226281,True,1.0931801095226281,0.0005080918427624592,1.0926720176798657,1.0926720176798657,0.0,1.1542456900998876,1.1542456900998876,0.008251770972771187,True,TIME_LIMIT,False,True,False,True,False,7,60.0,60.0,111.36471264173207,686.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.1,L1.1.0.1.1.0,6,1,True,False,1.0926720176798657,1.0913507068488868,True,1.0926720176798657,0.0,1.0926720176798657,1.0926720176798657,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,False,False,7,30.0,30.007999897003174,58.55646250698279,541.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.1,L1.1.0.1.1.0,6,2,False,True,1.0926720176798657,1.0993314814277373,True,1.0993314814277373,0.00665946374787163,1.0926720176798657,1.0931801095226281,0.0005080918427624592,1.1542456900998876,1.1542456900998876,0.10815440246026586,True,TIME_LIMIT,False,True,False,False,False,7,60.0,60.00200009346008,114.25669348588988,1112.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,L1.1.0.1.1.0.0,7,1,True,False,1.0931801095226281,1.0936252628765324,True,1.0936252628765324,0.0004451533539042707,1.0931801095226281,1.0931801095226281,0.0,1.1542456900998876,1.1542456900998876,0.0072897588084185555,True,TIME_LIMIT,False,True,True,True,False,8,30.0,30.0,63.242103341271395,523.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,L1.1.0.1.1.0.0,7,2,False,True,1.0936252628765324,1.0936252628765324,True,1.0936252628765324,0.0,1.0936252628765324,1.0936252628765324,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,False,True,False,9,60.0,60.0,122.41170945069267,2025.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,L1.1.0.1.1.0.0,7,1,True,False,1.0931801095226281,1.090798019384811,True,1.0931801095226281,0.0,1.0931801095226281,1.0931801095226281,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,True,False,8,30.0,30.007999897003174,63.401361508094695,349.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,L1.1.0.1.1.0.0,7,2,False,True,1.0931801095226281,1.0932381612097657,True,1.0932381612097657,5.805168713757247e-05,1.0931801095226281,1.0932155905251522,3.5481002524040406e-05,1.1542456900998876,1.1542456900998876,0.0009506449719924645,True,TIME_LIMIT,False,True,False,True,False,8,60.0,60.00500011444092,102.74683810141246,592.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1.0,L1.1.0.1.1.0.0.1,8,1,True,False,1.0932381612097657,1.0912082272890178,True,1.0932381612097657,0.0,1.0932381612097657,1.0932381612097657,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,False,False,9,30.0,30.0,60.3860850091887,466.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1.0,L1.1.0.1.1.0.0.1,8,2,False,True,1.0932381612097657,1.0952708012067491,True,1.0952708012067491,0.002032639996983443,1.0932381612097657,1.0932419842508412,3.823041075490252e-06,1.1542456900998876,1.1542456900998876,0.033317854926468896,True,TIME_LIMIT,False,True,False,False,False,9,60.0,60.00200009346008,104.46297891142451,614.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1.1,L1.1.0.1.1.0.0.1,8,1,True,False,1.0932381612097657,1.0996938999334473,True,1.0996938999334473,0.006455738723681659,1.0932381612097657,1.0932381612097657,0.0,1.1542456900998876,1.1542456900998876,0.10581872174021034,True,TIME_LIMIT,False,True,False,False,False,9,30.0,30.000999927520752,61.28793199169236,524.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,L1.1.0.1.1.0.0.0,8,1,True,False,1.0936252628765324,1.0911088443525423,True,1.0936252628765324,0.0,1.0936252628765324,1.0936252628765324,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,False,False,10,30.0,30.006999969482422,58.04831463385709,530.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,L1.1.0.1.1.0.0.0,8,2,False,True,1.0936252628765324,1.0911088443525423,True,1.0936252628765324,0.0,1.0936252628765324,1.0936252628765324,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,False,False,10,60.0,60.003000020980835,109.04549013770708,1125.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,L1.1.0.1.1.0.0.0,8,3,False,True,1.0936252628765324,1.0937029474529631,True,1.0937029474529631,7.768457643075877e-05,1.0936252628765324,1.0937029474529631,7.768457643075877e-05,1.1542456900998876,1.1542456900998876,0.0012814917345358,True,TIME_LIMIT,False,True,True,False,False,10,120.0,120.00300002098083,209.34852942717728,3370.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,L1.1.0.1.1.0.0.0,8,4,False,True,1.0937029474529631,1.1055906549492276,True,1.1055906549492276,0.011887707496264444,1.0937029474529631,1.0939758241611455,0.00027287670818232357,1.1542456900998876,1.1542456900998876,0.19635231204492395,True,TIME_LIMIT,False,True,False,False,False,10,240.0,240.0,422.1604828095709,7874.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.1,L1.1.0.1.1.0.0.0,8,1,True,False,1.0936252628765324,1.090455540811345,True,1.0936252628765324,0.0,1.0936252628765324,1.0936252628765324,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,False,False,10,30.0,30.02300000190735,60.0756222360171,531.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.1,L1.1.0.1.1.0.0.0,8,2,False,True,1.0936252628765324,1.096717395313236,True,1.096717395313236,0.0030921324367036984,1.0936252628765324,1.0936252628765324,0.0,1.1542456900998876,1.1542456900998876,0.05100809377853397,True,TIME_LIMIT,False,True,False,False,False,10,60.0,60.00099992752075,117.94410362238692,1029.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,L1.1.0.1.0.1,6,1,True,False,1.0939758241611455,1.092393871540808,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,True,False,11,30.0,30.003999948501587,61.96902185367276,529.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,L1.1.0.1.0.1,6,2,False,True,1.0939758241611455,1.092393871540808,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,False,True,False,11,60.0,60.00100016593933,121.69750613799349,1755.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,L1.1.0.1.0.1,6,1,True,False,1.0939758241611455,1.0916198595114446,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,True,False,11,30.0,30.001999855041504,62.018373420093035,541.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,L1.1.0.1.0.1,6,2,False,True,1.0939758241611455,1.0921614365407175,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,False,True,False,11,60.0,60.0,113.5768194862033,1562.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.0,L1.1.0.1.0.1.0,7,1,True,False,1.0939758241611455,1.0938600427250023,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,False,False,13,30.0,30.00100016593933,63.452017561522936,237.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.0,L1.1.0.1.0.1.0,7,2,False,True,1.0939758241611455,1.0951432436992248,True,1.0951432436992248,0.0011674195380793062,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.019369871160255483,True,TIME_LIMIT,False,True,False,False,False,13,60.0,60.003000020980835,107.77717258783547,566.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,L1.1.0.1.0.1.0,7,1,True,False,1.0939758241611455,1.0918735982962497,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,True,False,13,30.0,30.000999927520752,62.90225930891566,527.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,L1.1.0.1.0.1.0,7,2,False,True,1.0939758241611455,1.0918735982962497,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,False,True,False,13,60.0,60.0,121.43047431911867,1670.0,True,False,False
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.0,L1.1.0.1.0.1.1,7,1,True,False,1.0939758241611455,1.0921775091090178,True,1.0939758241611455,0.0,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0,False,TIME_LIMIT,False,True,True,True,False,13,30.0,30.001999855041504,61.26971361086917,348.0,True,True,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.0,L1.1.0.1.0.1.1,7,2,False,True,1.0939758241611455,1.0941807910425876,True,1.0941807910425876,0.0002049668814421146,1.0939758241611455,1.0939758241611455,0.0,1.1542456900998876,1.1542456900998876,0.0034008186056103287,True,TIME_LIMIT,False,True,False,True,False,13,60.0,60.009000062942505,101.75548463150348,589.0,True,False,False
