run_id,instance,arm,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.1.1.1.1,MIP,INFEASIBLE,0,244.787,3.608,6.67496,1,17547,0,0.0986251,90bbb06c303449d7336b58c7b0cb8c1e46d98c5d16c589296099c5562fe8f550,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.1.1.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.0.0.0,MIP,INFEASIBLE,0,241.164,3.62,6.6827,1,13356,0,0.0986251,41a3abddea919026d93ac2185764c917203bebb8105fef378d62c2f17c92416f,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.0.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.1.0.0.0,MIP,INFEASIBLE,0,237.53,1.737,3.49326,1,8819,0,0.0986251,c1a98bb886d15fe08ff49a1ef81ca587847e10b422fba91f19082bb6744884b1,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.1.0.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.0.0.1,MIP,INFEASIBLE,0,234.228,6.063,11.8357,1,26527,0,0.0986251,d7e17ca764e28335e3b322bcaed65cbaedc084b5efd97b4a794c094c584aea62,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.0.0.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.0.1.1.1,MIP,INFEASIBLE,0,228.15,1.904,3.92898,1,12144,0,0.0986251,a4ec424f0ea722ae1fed7c565e7eb45b9916e556c3cac785f376d9fd7fa52cad,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.0.1.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.0.1.0,MIP,INFEASIBLE,0,226.231,8.981,18.0949,5,34393,0,0.0986251,7f74e71cb2370320cd9dd2bff011d6a5cbf021b25b6a589f698a60f0b78b55e8,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.0.1.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.0.1.1.0,MIP,INFEASIBLE,0,216.435,1.701,3.36989,1,10246,0,0.0986251,fa137e442c840b5f7e9010db9913a513bbdfdb6027cc1b6d7141fb4f47f23225,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.0.1.1.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.0.1.1,MIP,INFEASIBLE,0,214.72,14.232,29.7359,37,68464,0,0.0986251,6348f1a2f5a664ee8a7db80d7a67d88906a4258c85d42b020afe51f74dee42df,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.0.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.1.0.0,MIP,INFEASIBLE,0,199.697,14.587,30.5067,39,71057,0,0.0986251,fd242a79b212697f4e5ba62d099e5fc5578937a620e6dcee64628bcb0a088734,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.1.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.0.1.0.1,MIP,INFEASIBLE,0,185.095,1.061,2.13182,1,5793,0,0.0986251,c7b1540a6274e2e9be73d31cfc21798b281b4ffb454e4af95069964e973a6b3f,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.0.1.0.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.1.0.1,MIP,INFEASIBLE,0,184.02,26.172,57.8263,123,144655,0,0.0993544,a62a9c9d2e40e79fda57d7a80f9ea2e058b7b2dc2152631ee606844a2daea921,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.1.0.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.1.1.0,MIP,INFEASIBLE,0,157.072,12.99,26.9895,37,61588,0,0.0993544,4d5d85de2defd2c02ff1084cf7a78d15c2a4ad9d906f70f55eccc952163ae16a,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.1.1.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.0.1.0.0,MIP,INFEASIBLE,0,143.344,1.258,2.56135,1,9025,0,0.0993544,bb05c1dfe1834ae12165ab4dfc2b1d264a7595d99359f38ea1845349461b68dd,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.0.1.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.0.1.1.1,MIP,INFEASIBLE,0,142.072,18.864,40.4203,73,93980,0,0.10137,d6b374cd02e52a3c923c4adfde2b03b34ccd4ab0a6e306bc5dc261420f8fc087,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.0.1.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.1.0.0.0,MIP,INFEASIBLE,0,121.721,41.063,87.7969,657,219259,0,0.111335,8afa2046f3a13921b728b85a9c4a45eaa9c74eab5ceda5b184e939068965e9fd,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.1.0.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.1.0.0.1,MIP,INFEASIBLE,0,79.8358,35.069,75.6603,390,189322,0,0.112608,fb7f22800f5fda6e8c2fb21471de50628808b2b8dd12dd1181f17a2949cfb476,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.1.0.0.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.1.0.1.0,MIP,INFEASIBLE,0,43.9696,34.483,74.6798,827,172023,0,0.112608,f47d2322017ca20a748f4ab6a2814c78f5f18a0029d8b895c8307044cc6392c5,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.1.0.1.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.0.1.0.0.1.1,MIP,INFEASIBLE,0,8.66468,1.039,2.11656,1,5630,0,0.112608,757fd1d976cb701f5971b6268ab7fbd51be6b3715cbd938e89e76f00fa58a9df,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.0.1.0.0.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c4_candidate__300s,high_imbalance_seed3202,C4-CANDIDATE,L2.0.0.1.0.1.0.1.1,MIP,TIME_LIMIT,0,7.61189,7.613,14.6435,1,31408,0,0.112608,0e1830f244a58475ce7e4a9f23f7bdb92d02d5dd57b60520b55f5d8f77fd2343,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0.1.0.1.0.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L2,PARTIAL_MIP_TARGET,INTERRUPTED,0,276.398,0.426,0.878299,1,3557,0,0.0403479,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L2_partial_target_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L2.0,MIP,OPTIMAL,0,274.852,171.027,339.07,2096,775699,0,0.136217,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L2.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.1,PARTIAL_MIP_TARGET,INTERRUPTED,0,99.5289,0.437,0.96701,1,3863,0,0.136217,62856298fca77d06fe34adf9776634254fffba7acd5f4017bda6499896b539e5,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.1_partial_target_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L2.1,MIP,INFEASIBLE,0,98.4735,2.127,4.24638,1,12989,0,0.136217,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L2.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.1.1,MIP,INFEASIBLE,0,95.5583,0.658,1.42918,1,4789,0,0.136217,c503a0f009693ddd92faa24b75e3f3dda4985b3cba382b84a241b851f5cc68ab,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.1.0,PARTIAL_MIP_TARGET,INTERRUPTED,0,94.1331,0.473,1.05102,1,4284,0,0.136217,81cf9e9576f3be0df48219a0b037a3f62792861d7472588118dde068ef7fa2b7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.1.0_partial_target_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.1.0.0,MIP,INFEASIBLE,0,93.6468,0.558,1.20203,1,4516,0,0.136217,6d802e15fb4c05a048cc28fdd4084166b0c742986fee909a0b46355ca63a1785,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.1.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.1.0.1,MIP,INFEASIBLE,0,93.0759,0.659,1.46559,1,5247,0,0.136217,dc3ba812cc3a00fefd6849f0f2fdf8358d7d3f40cba170a2c4cc5bf16aa4322b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.1.0.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.0.1,PARTIAL_MIP_TARGET,INTERRUPTED,0,90.7802,0.469,0.997307,1,4028,0,0.136217,8a6927eacf5bc8e1c4986d73badabed25163d4004900cf1d172c99b3515ff849,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.0.1_partial_target_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.0.1.0,MIP,INFEASIBLE,0,90.2991,0.608,1.28138,1,4493,0,0.136217,2dcf6b06221478933ece11d1e1dd27a10132bf338669e018cd55946a1e5c971d,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.0.1.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.0.1.1,MIP,INFEASIBLE,0,89.677,0.596,1.33526,1,4580,0,0.136217,b7063946c083d2f0d510beb48acef6deec9505e13a1a1c14a2a088818ffc5c64,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.0.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.0.0,PARTIAL_MIP_TARGET,INTERRUPTED,0,88.3118,0.446,0.999728,1,3814,0,0.136217,d9081db7fc51b88dcbf64fb8af44e6b208138b8804190c18b818efc4d940fc51,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.0.0_partial_target_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.0.0.0,MIP,INFEASIBLE,0,87.8526,0.567,1.25144,1,4390,0,0.136217,934f9c7e0ca90e160fad82bb3c61d7bcabd0f5a62f4bc4d91d9e212eb8304eac,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.0.0.0_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.1.0.0.1,MIP,INFEASIBLE,0,87.2721,0.624,1.41469,1,5020,0,0.136217,3efd31c0eaa39291a45e81252cad33fe70225c79b672997999d52b61cac0a622,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.1.0.0.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.0.1.1.1,MIP,INFEASIBLE,0,84.491,0.431,0.915899,1,3811,0,0.136217,594c6e14a57bdb4727d2da626dc355ed8bd5e9ad44296b7b30329e0b1f3692fc,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.0.1.1.1_terminal_mip.gurobi.log
stage1__high_imbalance_seed3202__c5_candidate__300s,high_imbalance_seed3202,C5-CANDIDATE,L1.1.1.1.1.0.1.1.0,MIP,INFEASIBLE,0,84.0475,0.66,1.45371,1,7568,0,0.136217,c07399df1c22c492992eb28b902144befdb4b756b569aa8c8d3ecdee4b0d7d33,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c5_candidate__300s\external\native_logs\L1.1.1.1.1.0.1.1.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.1.0.1,MIP,INFEASIBLE,0,232.506,8.115,15.6495,1,30093,0,0.187795,f1b4ff80100929466debdbd2bc9b361c9f10d44cac6904e4904c6b0d23f0c35b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.1.0.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.1.0.0,MIP,INFEASIBLE,0,224.374,9.445,17.9851,1,36477,0,0.187795,a80ebbb7992e8187c16f91892859a7ef23081c7e0b8ebad80e3f552aeec102e7,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.1.0.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.1.1.0,MIP,INFEASIBLE,0,214.913,6.621,12.4851,1,25066,0,0.187795,750e559494d5f199b9aabe70705e50c462f7906bb8ccac26edc8f4dd1c86c1cd,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.1.1.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.1.1.1,MIP,INFEASIBLE,0,207.021,7.672,14.9553,1,29519,0,0.187795,66a8163ea1edfb9e209663fc477f42fb39864579a00e6a9dbb2545e1c42321d3,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.1.1.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.0.1.1,MIP,INFEASIBLE,0,199.334,8.152,15.4453,1,30803,0,0.187795,9bfbb6c732cd587f62b3e1b966a003b102432ea154776ed693ef7a06f3ca7c5b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.0.1.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.0.0.0,MIP,INFEASIBLE,0,189.678,10.559,20.3267,1,40457,0,0.187795,b76f941650ae537a38918a57cb63548555088f405a37120df8ea870bba106ec3,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.0.0.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.0.1.0,MIP,INFEASIBLE,0,178.399,6.253,11.6459,1,22955,0,0.187795,703dcd45fd9f8c2be898a4ccc4d4c882986ca073e686fda5f309c06d03f007c8,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.0.1.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.0.0.1,MIP,INFEASIBLE,0,172.127,11.518,23.0015,1,46370,0,0.187795,56a6cd597cfbced400afbf1f09d7265d30feee7a12997116e7cb052a85929dc5,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.0.0.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.0.1.0,MIP,INFEASIBLE,0,159.148,11.782,22.854,1,44793,0,0.187795,5380f7fd561af864ca58ed4379ffdd6779a243fded5d6b932c6e7f1d3b1640d4,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.0.1.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.0.0.1,MIP,INFEASIBLE,0,146.751,5.647,10.9236,1,22446,0,0.187795,709c43c56e1f0a64e23dcdd1b5786f29bc9cd80487416b3ca96b9fc5327d9eeb,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.0.0.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.0.1.1,MIP,INFEASIBLE,0,140.346,16.307,31.7214,1,67667,0,0.187795,6ed5c4e68882ea4b8ae1d9ae689975c37d87040225682219850f2e6147bcbf55,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.0.1.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.1.0.0.0,MIP,INFEASIBLE,0,124.023,7.36,14.3447,1,28205,0,0.187795,7102b42b248e00e3abc35771d924b6786c7ab05b3266921d35d34c90df4ac7d8,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.1.0.0.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.1.0.0,MIP,INFEASIBLE,0,115.981,19.11,35.3235,1,67704,0,0.187795,318f1449639b23b0295c46d4b305ff64df9b8569cb129b2027ba5d5f820e6021,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.1.0.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.0.1.1.1,MIP,INFEASIBLE,0,96.1408,5.075,10.2157,1,21235,0,0.187795,6d20cd8e74fcfa10ac6671c9b006e730a21984d328ad142fa672a4c14272c95b,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.0.1.1.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.1.0.1,MIP,INFEASIBLE,0,91.0498,26.546,48.7579,1,79169,0,0.187795,bfef6e626552838cfd4ba005e9031a523778e9f225739cd81ed9f29bae9d3f91,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.1.0.1_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.1.0.0.1.1.0,MIP,INFEASIBLE,0,63.7146,25.588,46.8992,3,77548,0,0.187795,e5699df02a260096621dd2a997fd9ceea19226926989158af358e79fb1f74d6a,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.1.0.0.1.1.0_terminal_mip.gurobi.log
stage1__moderate_seed3302__c4_candidate__300s,moderate_seed3302,C4-CANDIDATE,L0.1.0.0.1.0.1.1.0,MIP,INFEASIBLE,0,37.3747,5.49,10.3072,1,22305,0,0.187795,fffca85144d3e383a52a42e39696028fc8d797166bf2fa984472dab110388d0d,1,0,not_requested,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed3302__c4_candidate__300s\external\native_logs\L0.1.0.0.1.0.1.1.0_terminal_mip.gurobi.log
