path,sha256,V,M,regime,selected_role,historical_evidence_locator,candidate_results_observed
reference/qualification_round32/V20_M2/round32_multi_m_tight_T_V20_M2_seed89001413.txt,7d93488c5d6542e44945ce30eeab5315cc80e1cdb653198a4db399bb1d55b759,20,2,tight_T,inventory_only,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V20_M4/round32_multi_m_high_imbalance_V20_M4_seed2081968251.txt,dd03c841e4a1db894b108e31cfda1421d65152161240859dfdd569c7cab74ff4,20,4,high_imbalance,inventory_only,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V20_M4/round32_multi_m_moderate_V20_M4_seed822125155.txt,13d70df0eec7de42e9de3ab5844e70d735cc9777328d7d6b3364a697c250b28c,20,4,moderate,inventory_only,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V20_M4/round32_multi_m_tight_T_V20_M4_seed2095231402.txt,569197a706ca0cc930feeb8c7842041352a7285881466bbf8e4c262f28c0a21d,20,4,tight_T,inventory_only,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V50_M2/round32_multi_m_high_imbalance_V50_M2_seed910922492.txt,2f0770edc8a8aa122256be1091df5d8a6dc4eefd8e407502b2aa266ff184a23d,50,2,high_imbalance,v50_development,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V50_M2/round32_multi_m_moderate_V50_M2_seed254020866.txt,c6db687e5626187035907510b05a1a11f7353c83691a5290147bcf7215f1cb2a,50,2,moderate,v50_development,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V50_M2/round32_multi_m_tight_T_V50_M2_seed104207248.txt,07b345d3a957f98bf3df3218728c6ce7110efc708ba138ec49ba0d9f3cc4d09f,50,2,tight_T,v50_development,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V50_M4/round32_multi_m_high_imbalance_V50_M4_seed163456187.txt,341488984031d90ccf81b358bc67a65cf9a3d77099305668b887d5ade73a07ad,50,4,high_imbalance,v50_confirmation,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V50_M4/round32_multi_m_moderate_V50_M4_seed721910669.txt,8eec8b89c4c4f3ca6a36c0777b1403912bcfa0509870afaccddda5c7ffcfae0e,50,4,moderate,v50_confirmation,tracked results/manifests; locate by exact basename and input hash,False
reference/qualification_round32/V50_M4/round32_multi_m_tight_T_V50_M4_seed1562257203.txt,6a71328fbde8d2cce8ace454018dbbf8c78a0024828f16aa074863e67d84e21e,50,4,tight_T,v50_confirmation,tracked results/manifests; locate by exact basename and input hash,False
