parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.0.0.0.1.1.0.0.1,0.0161987,R.0.0.0.1.1.0.0.1.0,0.0161987,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.1,0.0161987,R.0.0.0.1.1.0.0.1.1,0.0161987,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.1.0,0.0160546,R.0.0.0.1.0.1.1.1.0.0,0.0160546,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.1.0,0.0160546,R.0.0.0.1.0.1.1.1.0.1,0.0160546,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.1.1,0.0160712,R.0.0.0.1.0.1.1.1.1.0,0.0160712,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.1.1,0.0160712,R.0.0.0.1.0.1.1.1.1.1,0.0160712,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.0.0,0.0161386,R.0.0.0.1.0.1.1.0.0.0,0.0161386,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.0.0,0.0161386,R.0.0.0.1.0.1.1.0.0.1,0.0161386,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.0.1,0.016066,R.0.0.0.1.0.1.1.0.1.0,0.016066,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.0.1,0.016066,R.0.0.0.1.0.1.1.0.1.1,0.016066,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.0.0,0.0161083,R.0.0.0.1.1.0.0.0.0.0,0.0161083,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.0.0,0.0161083,R.0.0.0.1.1.0.0.0.0.1,0.0161083,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.0.1,0.0161446,R.0.0.0.1.1.0.0.0.1.0,0.0161446,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.0.1,0.0161446,R.0.0.0.1.1.0.0.0.1.1,0.0161446,true,"inherited_complete_parent_lp_bound"
