relative_path,authoritative_present,regenerated_present,authoritative_sha256,regenerated_sha256,byte_equal,validation_status
instances/V20/cb443_V20_compact_r1_surplus_M02_Q30.txt,True,True,1bb4898eef8e5b2535a6d1d609637528875581fa81acf120636941f285f23b60,1bb4898eef8e5b2535a6d1d609637528875581fa81acf120636941f285f23b60,True,PASS
instances/V20/cb443_V20_compact_r1_surplus_M03_Q20.txt,True,True,c4339bdcd88c21def81d64aeb01d60b75ca124f9aebb4aec6e81c598ae32c2bd,c4339bdcd88c21def81d64aeb01d60b75ca124f9aebb4aec6e81c598ae32c2bd,True,PASS
instances/V20/cb443_V20_compact_r1_surplus_M03_Q30.txt,True,True,843a2956fab372dec7393893a3c5538411ca32d38523eb247298d4258e5c5d5f,843a2956fab372dec7393893a3c5538411ca32d38523eb247298d4258e5c5d5f,True,PASS
instances/V20/cb443_V20_compact_r2_balanced_M02_Q20.txt,True,True,b108d0993799578148937b5e11f8943c5202f8fb7497b2284591145ace5da9a5,b108d0993799578148937b5e11f8943c5202f8fb7497b2284591145ace5da9a5,True,PASS
instances/V20/cb443_V20_compact_r2_balanced_M02_Q30.txt,True,True,1e2cfba7ed27964383b7c92c83cc6fd8f23a8fbcf84bafe63a6309235797a0fe,1e2cfba7ed27964383b7c92c83cc6fd8f23a8fbcf84bafe63a6309235797a0fe,True,PASS
instances/V20/cb443_V20_compact_r2_balanced_M03_Q20.txt,True,True,a706e21e7d81a92d218567a1779529c4d5c249f40a6a526eedeb26bf94ef5519,a706e21e7d81a92d218567a1779529c4d5c249f40a6a526eedeb26bf94ef5519,True,PASS
instances/V20/cb443_V20_compact_r2_balanced_M03_Q30.txt,True,True,0fc22385bb6931d4713882248b2bf6d8c60f20c1e77bb77c506d3c4422f0e03e,0fc22385bb6931d4713882248b2bf6d8c60f20c1e77bb77c506d3c4422f0e03e,True,PASS
instances/V20/cb443_V20_compact_r2_shortage_M02_Q20.txt,True,True,9c61e0bd65053af1a260ff599bc438db7db0284f219b94492ac2eadec085855d,9c61e0bd65053af1a260ff599bc438db7db0284f219b94492ac2eadec085855d,True,PASS
instances/V20/cb443_V20_compact_r2_shortage_M02_Q30.txt,True,True,3f62defb9f0d122e754ce728bf6d52431666b863a94212611845de7f640a66f1,3f62defb9f0d122e754ce728bf6d52431666b863a94212611845de7f640a66f1,True,PASS
instances/V20/cb443_V20_compact_r2_shortage_M03_Q20.txt,True,True,1ad7fbe4663e9f77f77e1916e3b6faf80f79f5453408242304e1902a9c1c01bc,1ad7fbe4663e9f77f77e1916e3b6faf80f79f5453408242304e1902a9c1c01bc,True,PASS
instances/V20/cb443_V20_compact_r2_shortage_M03_Q30.txt,True,True,c59cd3da67649a33efeffd70948887392f2bd3c1fe2c2bdd1bb35518e6863111,c59cd3da67649a33efeffd70948887392f2bd3c1fe2c2bdd1bb35518e6863111,True,PASS
instances/V20/cb443_V20_compact_r2_surplus_M02_Q20.txt,True,True,3cd42e1e3802a2bd8fad5cd588e898db93bf6d6f210d2dfb5fd7cc0cd7313e3c,3cd42e1e3802a2bd8fad5cd588e898db93bf6d6f210d2dfb5fd7cc0cd7313e3c,True,PASS
instances/V20/cb443_V20_compact_r2_surplus_M02_Q30.txt,True,True,f7f4a50d6bcb0e96b25e16525bd59f4143cb63dd008eed78b13e2c5f7e933795,f7f4a50d6bcb0e96b25e16525bd59f4143cb63dd008eed78b13e2c5f7e933795,True,PASS
instances/V20/cb443_V20_compact_r2_surplus_M03_Q20.txt,True,True,f4821d4090d5260963d059792e04b61924d57b03328f7bb349c5b1ad73bdfb0a,f4821d4090d5260963d059792e04b61924d57b03328f7bb349c5b1ad73bdfb0a,True,PASS
instances/V20/cb443_V20_compact_r2_surplus_M03_Q30.txt,True,True,f07aa713c28a5a4d17ee7985edd102749718364c23a7ba81eaff88101f5dcb12,f07aa713c28a5a4d17ee7985edd102749718364c23a7ba81eaff88101f5dcb12,True,PASS
instances/V20/cb443_V20_regional_r1_balanced_M02_Q20.txt,True,True,77066a74a793e2f857d645fef14a87713f6bae6d976fe5cb7ccf86a0b5689612,77066a74a793e2f857d645fef14a87713f6bae6d976fe5cb7ccf86a0b5689612,True,PASS
instances/V20/cb443_V20_regional_r1_balanced_M02_Q30.txt,True,True,83b52b94d5a05604c3dd7b4314509466736a47b8ee1526095b541d8c916c6307,83b52b94d5a05604c3dd7b4314509466736a47b8ee1526095b541d8c916c6307,True,PASS
instances/V20/cb443_V20_regional_r1_balanced_M03_Q20.txt,True,True,8f0301f4f449a19fe826782124470dc73b0026cbef1803f5c7dd2645180307f9,8f0301f4f449a19fe826782124470dc73b0026cbef1803f5c7dd2645180307f9,True,PASS
instances/V20/cb443_V20_regional_r1_balanced_M03_Q30.txt,True,True,3cacb839810d87626c16d48c38a5ac8d9e2a0208ede26bff57cb4e385ceda56a,3cacb839810d87626c16d48c38a5ac8d9e2a0208ede26bff57cb4e385ceda56a,True,PASS
instances/V20/cb443_V20_regional_r1_shortage_M02_Q20.txt,True,True,1b782128271ee232177207d0310061f108e82622cd58b69b35dea9aa27181c10,1b782128271ee232177207d0310061f108e82622cd58b69b35dea9aa27181c10,True,PASS
instances/V20/cb443_V20_regional_r1_shortage_M02_Q30.txt,True,True,1cd2221e4edbf63871efacdf57e9bf2faf2b004dd4a29c3733ecaedb64d8969f,1cd2221e4edbf63871efacdf57e9bf2faf2b004dd4a29c3733ecaedb64d8969f,True,PASS
instances/V20/cb443_V20_regional_r1_shortage_M03_Q20.txt,True,True,65a8af6156ebfcbb83676645f7d7c140a65686a72749973a9cd73969d44d3cf8,65a8af6156ebfcbb83676645f7d7c140a65686a72749973a9cd73969d44d3cf8,True,PASS
instances/V20/cb443_V20_regional_r1_shortage_M03_Q30.txt,True,True,f331d3abe6c3af93dab04c8f438165320731375e3714638f400b1bcad3ca2c33,f331d3abe6c3af93dab04c8f438165320731375e3714638f400b1bcad3ca2c33,True,PASS
instances/V20/cb443_V20_regional_r1_surplus_M02_Q20.txt,True,True,1f546fc08a52835d99c736685c8063c13628e169b6a3676c98492f765b041ec2,1f546fc08a52835d99c736685c8063c13628e169b6a3676c98492f765b041ec2,True,PASS
instances/V20/cb443_V20_regional_r1_surplus_M02_Q30.txt,True,True,70783a4772bc4f33e4a5bb76c9f0589d8d675c763f7d6186f71469083c49a559,70783a4772bc4f33e4a5bb76c9f0589d8d675c763f7d6186f71469083c49a559,True,PASS
instances/V20/cb443_V20_regional_r1_surplus_M03_Q20.txt,True,True,fdec4f3e222fd187720293f98ce330c9098131e429ceee7aabd0f624ee9c10c6,fdec4f3e222fd187720293f98ce330c9098131e429ceee7aabd0f624ee9c10c6,True,PASS
instances/V20/cb443_V20_regional_r1_surplus_M03_Q30.txt,True,True,c49c621227ac7ed43aa077e03611bba8c1ed7a4305ba1dd884422da91c469bd4,c49c621227ac7ed43aa077e03611bba8c1ed7a4305ba1dd884422da91c469bd4,True,PASS
instances/V20/cb443_V20_regional_r2_balanced_M02_Q20.txt,True,True,9fb47afd75032007587f6bd074cbf179ca55bd5c7fc4ececcf6b5291d4d9bed1,9fb47afd75032007587f6bd074cbf179ca55bd5c7fc4ececcf6b5291d4d9bed1,True,PASS
instances/V20/cb443_V20_regional_r2_balanced_M02_Q30.txt,True,True,576b9b060e5a7cb5c0199815312c6b79ea7401d17236689aa847d0a50ae85d42,576b9b060e5a7cb5c0199815312c6b79ea7401d17236689aa847d0a50ae85d42,True,PASS
instances/V20/cb443_V20_regional_r2_balanced_M03_Q20.txt,True,True,30cadef9925cb443b9e64703f9a423cc298e859233842d8b5b34ecab88f2fbc1,30cadef9925cb443b9e64703f9a423cc298e859233842d8b5b34ecab88f2fbc1,True,PASS
instances/V20/cb443_V20_regional_r2_balanced_M03_Q30.txt,True,True,eaeb9d5f657f19b4ff7582e2fa05ddd35c59766186bceb723596d629acaefa5d,eaeb9d5f657f19b4ff7582e2fa05ddd35c59766186bceb723596d629acaefa5d,True,PASS
instances/V20/cb443_V20_regional_r2_shortage_M02_Q20.txt,True,True,270fddd356366818ded24692910262c93ccd19d76f7db352ce8f64c0034fd592,270fddd356366818ded24692910262c93ccd19d76f7db352ce8f64c0034fd592,True,PASS
instances/V20/cb443_V20_regional_r2_shortage_M02_Q30.txt,True,True,ed753458b0cc67c899abfea4ed8b7558a42eb89fb85d25d8d9e910e8006fd141,ed753458b0cc67c899abfea4ed8b7558a42eb89fb85d25d8d9e910e8006fd141,True,PASS
instances/V20/cb443_V20_regional_r2_shortage_M03_Q20.txt,True,True,cd64284970398a3d6b3956ac9c314041241ae4b8e6ec99b5fede4eb38b8bddc5,cd64284970398a3d6b3956ac9c314041241ae4b8e6ec99b5fede4eb38b8bddc5,True,PASS
instances/V20/cb443_V20_regional_r2_shortage_M03_Q30.txt,True,True,abe0d5a6155a9ab56a8a8b5ef628e42f7c6f19bfd5143c8916f9bf4a82c1a0b1,abe0d5a6155a9ab56a8a8b5ef628e42f7c6f19bfd5143c8916f9bf4a82c1a0b1,True,PASS
instances/V20/cb443_V20_regional_r2_surplus_M02_Q20.txt,True,True,79aa06d8214a57fe3678ef57eca243d2d6f8fb8d3efa3e3969559d00e535e667,79aa06d8214a57fe3678ef57eca243d2d6f8fb8d3efa3e3969559d00e535e667,True,PASS
instances/V20/cb443_V20_regional_r2_surplus_M02_Q30.txt,True,True,0ba61681a9b884d3729448a9179a6ae2aceffb7478001eda9b36cbd8e3207230,0ba61681a9b884d3729448a9179a6ae2aceffb7478001eda9b36cbd8e3207230,True,PASS
instances/V20/cb443_V20_regional_r2_surplus_M03_Q20.txt,True,True,610bc6b3a5d3ea2b37393c762b57738ad1f18d170faede6c1014294f697f871f,610bc6b3a5d3ea2b37393c762b57738ad1f18d170faede6c1014294f697f871f,True,PASS
instances/V20/cb443_V20_regional_r2_surplus_M03_Q30.txt,True,True,6204224884fe7ccf17877cb44fa9f07ec008769137fec55dae9d51f43c425dc1,6204224884fe7ccf17877cb44fa9f07ec008769137fec55dae9d51f43c425dc1,True,PASS
instances/V30/cb443_V30_compact_r1_balanced_M03_Q20.txt,True,True,0ada11acf97786dba32fccdaa829415387061229d3e831233dd1ff35d1b193a1,0ada11acf97786dba32fccdaa829415387061229d3e831233dd1ff35d1b193a1,True,PASS
instances/V30/cb443_V30_compact_r1_balanced_M03_Q30.txt,True,True,7c8e2ea90a8c39e0713c6732997f0fbe56aa37bb6852ec6b48581326dac97b45,7c8e2ea90a8c39e0713c6732997f0fbe56aa37bb6852ec6b48581326dac97b45,True,PASS
instances/V30/cb443_V30_compact_r1_balanced_M05_Q20.txt,True,True,3d1cc1b2b7554715f450f309c729cc4ce7c6ca526501ea22a98c31f06128e429,3d1cc1b2b7554715f450f309c729cc4ce7c6ca526501ea22a98c31f06128e429,True,PASS
instances/V30/cb443_V30_compact_r1_balanced_M05_Q30.txt,True,True,b6cee772840adff0357e029efa53b5ec788d4f2fe760de9612bca44da7b6eff5,b6cee772840adff0357e029efa53b5ec788d4f2fe760de9612bca44da7b6eff5,True,PASS
instances/V30/cb443_V30_compact_r1_shortage_M03_Q20.txt,True,True,8bdd743319e5d5abd9144ddd7a6c0df64b8858818fc5c2769540ff1706c85e01,8bdd743319e5d5abd9144ddd7a6c0df64b8858818fc5c2769540ff1706c85e01,True,PASS
instances/V30/cb443_V30_compact_r1_shortage_M03_Q30.txt,True,True,070c2c1413840a09a264d238bdfa320ef76d293a45cab919095851afdea8c01d,070c2c1413840a09a264d238bdfa320ef76d293a45cab919095851afdea8c01d,True,PASS
instances/V30/cb443_V30_compact_r1_shortage_M05_Q20.txt,True,True,82821b3552a8ad5e71ff4baf8a3b5d4842f3facd69f4928a19dc7bf03c775fcb,82821b3552a8ad5e71ff4baf8a3b5d4842f3facd69f4928a19dc7bf03c775fcb,True,PASS
instances/V30/cb443_V30_compact_r1_shortage_M05_Q30.txt,True,True,59d86c094e4265d72367eaa0a227ff992ca0bb336c42d1938e0132285ec4ed4b,59d86c094e4265d72367eaa0a227ff992ca0bb336c42d1938e0132285ec4ed4b,True,PASS
instances/V30/cb443_V30_compact_r1_surplus_M03_Q20.txt,True,True,c7305775df57f1e9fe2b75c62d17dea6d32b551321ef019d755215fb8bf96701,c7305775df57f1e9fe2b75c62d17dea6d32b551321ef019d755215fb8bf96701,True,PASS
instances/V30/cb443_V30_compact_r1_surplus_M03_Q30.txt,True,True,f6f495ae83e534655edfdda5fc4e9b4d5f21498664bb93ecb276f7a9ed808c52,f6f495ae83e534655edfdda5fc4e9b4d5f21498664bb93ecb276f7a9ed808c52,True,PASS
instances/V30/cb443_V30_compact_r1_surplus_M05_Q20.txt,True,True,e7e12b8ec51a20b92abc327bc9a609a7b057cb511a6126c56a59a97306b4e294,e7e12b8ec51a20b92abc327bc9a609a7b057cb511a6126c56a59a97306b4e294,True,PASS
instances/V30/cb443_V30_compact_r1_surplus_M05_Q30.txt,True,True,b5b903f3a0343aa3a042ac62daee8702a87b685b4cd4642740f63c1e20b835b9,b5b903f3a0343aa3a042ac62daee8702a87b685b4cd4642740f63c1e20b835b9,True,PASS
instances/V30/cb443_V30_compact_r2_balanced_M03_Q20.txt,True,True,35726453096f0fac95504cb4bf0796e51cf6584b4e13997cefb5f387e4b87ec3,35726453096f0fac95504cb4bf0796e51cf6584b4e13997cefb5f387e4b87ec3,True,PASS
instances/V30/cb443_V30_compact_r2_balanced_M03_Q30.txt,True,True,35354b95dac5dd58b1426274736f1cb9a44875832a868740daf7ee317c25d4a9,35354b95dac5dd58b1426274736f1cb9a44875832a868740daf7ee317c25d4a9,True,PASS
instances/V30/cb443_V30_compact_r2_balanced_M05_Q20.txt,True,True,459c2526c045d3949e2d43d9ae1fb691fbb6a4862e64d37db31f6b19e0202f67,459c2526c045d3949e2d43d9ae1fb691fbb6a4862e64d37db31f6b19e0202f67,True,PASS
instances/V30/cb443_V30_compact_r2_balanced_M05_Q30.txt,True,True,2c0a7c4952ea3fbfb566ff323c9f1c554d68f199ab136fd30959aeebeb285d11,2c0a7c4952ea3fbfb566ff323c9f1c554d68f199ab136fd30959aeebeb285d11,True,PASS
instances/V30/cb443_V30_compact_r2_shortage_M03_Q20.txt,True,True,1111048096b0191df8690c86beac6bba1b273ae9f5b2250eb972f72be0413eb7,1111048096b0191df8690c86beac6bba1b273ae9f5b2250eb972f72be0413eb7,True,PASS
instances/V30/cb443_V30_compact_r2_shortage_M03_Q30.txt,True,True,37ba37ec150af061e17fa5b2e8c942e2f0a1ba624db6253417762694ab9a9177,37ba37ec150af061e17fa5b2e8c942e2f0a1ba624db6253417762694ab9a9177,True,PASS
instances/V30/cb443_V30_compact_r2_shortage_M05_Q20.txt,True,True,315dc2a04cc97821733be95b8d712660f6bb594cc59be4e918e4610f02db886e,315dc2a04cc97821733be95b8d712660f6bb594cc59be4e918e4610f02db886e,True,PASS
instances/V30/cb443_V30_compact_r2_shortage_M05_Q30.txt,True,True,ca0dfd11d20e46793311fd2bf2b23c25f9fe139bdeb3b182b3bbab4e6bcff134,ca0dfd11d20e46793311fd2bf2b23c25f9fe139bdeb3b182b3bbab4e6bcff134,True,PASS
instances/V30/cb443_V30_compact_r2_surplus_M03_Q20.txt,True,True,9c8fe50d56e810ee0314c751eea3ce3345b16e134f414911d608a1ee2d8b0545,9c8fe50d56e810ee0314c751eea3ce3345b16e134f414911d608a1ee2d8b0545,True,PASS
instances/V30/cb443_V30_compact_r2_surplus_M03_Q30.txt,True,True,f66d52310a291a8ac3675b7e7ac01430057eaa09246a090bc015cdde8f4b3be5,f66d52310a291a8ac3675b7e7ac01430057eaa09246a090bc015cdde8f4b3be5,True,PASS
instances/V30/cb443_V30_compact_r2_surplus_M05_Q20.txt,True,True,dade36f28222991bd3a1b2c197a9175ab70d2b393dc84f3f3af4168eeb609b38,dade36f28222991bd3a1b2c197a9175ab70d2b393dc84f3f3af4168eeb609b38,True,PASS
instances/V30/cb443_V30_compact_r2_surplus_M05_Q30.txt,True,True,f789166d120e9685f04b783091a224b73f1de2eb7fca2c4aa261bc9dfede2971,f789166d120e9685f04b783091a224b73f1de2eb7fca2c4aa261bc9dfede2971,True,PASS
instances/V30/cb443_V30_regional_r1_balanced_M03_Q20.txt,True,True,b9d9a45e3d63d1edac658cde61d7f731f8cb21a9f834492751d69b3033fcbd82,b9d9a45e3d63d1edac658cde61d7f731f8cb21a9f834492751d69b3033fcbd82,True,PASS
instances/V30/cb443_V30_regional_r1_balanced_M03_Q30.txt,True,True,4ddc8d5e12cfeb318d0fb1cd7d2b07b04251597c15e25a985ed57ce4e1d48686,4ddc8d5e12cfeb318d0fb1cd7d2b07b04251597c15e25a985ed57ce4e1d48686,True,PASS
instances/V30/cb443_V30_regional_r1_balanced_M05_Q20.txt,True,True,fe34ac16ac1319236613d9c944cc699ba00b3500ee892f0c020fc16e9164f68f,fe34ac16ac1319236613d9c944cc699ba00b3500ee892f0c020fc16e9164f68f,True,PASS
instances/V30/cb443_V30_regional_r1_balanced_M05_Q30.txt,True,True,ed10d3cbeb38fc127d945c629dfabc05dea27b6cf0361e6a1723df9f3465f447,ed10d3cbeb38fc127d945c629dfabc05dea27b6cf0361e6a1723df9f3465f447,True,PASS
instances/V30/cb443_V30_regional_r1_shortage_M03_Q20.txt,True,True,0562e9f6319b1208ab34da7c472019cc41f11fd8991a33652b8e45401c265e92,0562e9f6319b1208ab34da7c472019cc41f11fd8991a33652b8e45401c265e92,True,PASS
instances/V30/cb443_V30_regional_r1_shortage_M03_Q30.txt,True,True,6e3020a12de204dd36e4da1c5a273750951c6c5b7e5ea424d5481dfc74d377aa,6e3020a12de204dd36e4da1c5a273750951c6c5b7e5ea424d5481dfc74d377aa,True,PASS
instances/V30/cb443_V30_regional_r1_shortage_M05_Q20.txt,True,True,67fe457d24693322e581309b295dd0fbedea3c5ae75cb80108c5be07193494ce,67fe457d24693322e581309b295dd0fbedea3c5ae75cb80108c5be07193494ce,True,PASS
instances/V30/cb443_V30_regional_r1_shortage_M05_Q30.txt,True,True,4453426f86c4c795be19464d7e8dc265e5af12bc8d0f4f6ff9feff6da62735bd,4453426f86c4c795be19464d7e8dc265e5af12bc8d0f4f6ff9feff6da62735bd,True,PASS
instances/V30/cb443_V30_regional_r1_surplus_M03_Q20.txt,True,True,393291bdaefda7d389e0b4a6b6fe40f01083ef4d7196e4aea12da5007faff8f4,393291bdaefda7d389e0b4a6b6fe40f01083ef4d7196e4aea12da5007faff8f4,True,PASS
instances/V30/cb443_V30_regional_r1_surplus_M03_Q30.txt,True,True,7fd91ee05ccbc01ca8b1c6b7cd78aaffa5b1ab2bf38eb235603d7109321ffe46,7fd91ee05ccbc01ca8b1c6b7cd78aaffa5b1ab2bf38eb235603d7109321ffe46,True,PASS
instances/V30/cb443_V30_regional_r1_surplus_M05_Q20.txt,True,True,ec2a5ad0c14b5633272ba07eb1fe95546d4efae363de3727cf69708889defdea,ec2a5ad0c14b5633272ba07eb1fe95546d4efae363de3727cf69708889defdea,True,PASS
instances/V30/cb443_V30_regional_r1_surplus_M05_Q30.txt,True,True,fc19d1b983638e9c92368eebc235cab94992919470a6d4b4fb3f6a2a93b62dbf,fc19d1b983638e9c92368eebc235cab94992919470a6d4b4fb3f6a2a93b62dbf,True,PASS
instances/V30/cb443_V30_regional_r2_balanced_M03_Q20.txt,True,True,1ea33bcde417876c0397195ce7e8de7cc969c770d5ae89c188e17cdd64cda7aa,1ea33bcde417876c0397195ce7e8de7cc969c770d5ae89c188e17cdd64cda7aa,True,PASS
instances/V30/cb443_V30_regional_r2_balanced_M03_Q30.txt,True,True,cd2730e78bbb7619dd955dec81a4fef64b5204e630fed279e94a476bf1685011,cd2730e78bbb7619dd955dec81a4fef64b5204e630fed279e94a476bf1685011,True,PASS
instances/V30/cb443_V30_regional_r2_balanced_M05_Q20.txt,True,True,be50036efabab739f25b901e3d601c72db0130786d945120bbc2ff6651f741ef,be50036efabab739f25b901e3d601c72db0130786d945120bbc2ff6651f741ef,True,PASS
instances/V30/cb443_V30_regional_r2_balanced_M05_Q30.txt,True,True,f6e4d177abf7402a5c9b595862b841b71c63d1dc756038b8a9a98df856855f97,f6e4d177abf7402a5c9b595862b841b71c63d1dc756038b8a9a98df856855f97,True,PASS
instances/V30/cb443_V30_regional_r2_shortage_M03_Q20.txt,True,True,1aff1ee8896f18f7c8859f6f1fbad7318665dbbd46f4f70164f9cb2cdbebd74e,1aff1ee8896f18f7c8859f6f1fbad7318665dbbd46f4f70164f9cb2cdbebd74e,True,PASS
instances/V30/cb443_V30_regional_r2_shortage_M03_Q30.txt,True,True,3c92e291e358c103fd6cfeeca7412d038393df71d9bfc6cdfe824ddd8d5db9ff,3c92e291e358c103fd6cfeeca7412d038393df71d9bfc6cdfe824ddd8d5db9ff,True,PASS
instances/V30/cb443_V30_regional_r2_shortage_M05_Q20.txt,True,True,be36d6e44720bc270b135eed4aea5509d8230c694865c3eb1e4690e2023448d5,be36d6e44720bc270b135eed4aea5509d8230c694865c3eb1e4690e2023448d5,True,PASS
instances/V30/cb443_V30_regional_r2_shortage_M05_Q30.txt,True,True,4ea98dc1bd51c95d5de811949faa80d49f0491399b90ec7406c2941fb1b6a081,4ea98dc1bd51c95d5de811949faa80d49f0491399b90ec7406c2941fb1b6a081,True,PASS
instances/V30/cb443_V30_regional_r2_surplus_M03_Q20.txt,True,True,9449f98abc6833c931f4a369a40c9b2d494d9207daf39b679b9a38067e5af238,9449f98abc6833c931f4a369a40c9b2d494d9207daf39b679b9a38067e5af238,True,PASS
instances/V30/cb443_V30_regional_r2_surplus_M03_Q30.txt,True,True,505ab2b23e328de8bceb137664a9f4225bee4c5f643c38a03907f5ac95d11ed5,505ab2b23e328de8bceb137664a9f4225bee4c5f643c38a03907f5ac95d11ed5,True,PASS
instances/V30/cb443_V30_regional_r2_surplus_M05_Q20.txt,True,True,c105cf1e8d0723758a4b272d7d36748b8b428398ed179753bab3dbc81b5f97ed,c105cf1e8d0723758a4b272d7d36748b8b428398ed179753bab3dbc81b5f97ed,True,PASS
instances/V30/cb443_V30_regional_r2_surplus_M05_Q30.txt,True,True,a6e07daf4d273e2f2484411e58648b4293111dd1efca9c57c37987fbd83d3acf,a6e07daf4d273e2f2484411e58648b4293111dd1efca9c57c37987fbd83d3acf,True,PASS
instances/V50/cb443_V50_compact_r1_balanced_M04_Q20.txt,True,True,db148cafe91a31ff9e8d535b7c82004d7ff0fefa5f285b9246ad21d245efc8e6,db148cafe91a31ff9e8d535b7c82004d7ff0fefa5f285b9246ad21d245efc8e6,True,PASS
instances/V50/cb443_V50_compact_r1_balanced_M04_Q30.txt,True,True,55fdcb830c03b0c7339cb115d33257b840c8484792fd51626f9fc1379ee16877,55fdcb830c03b0c7339cb115d33257b840c8484792fd51626f9fc1379ee16877,True,PASS
instances/V50/cb443_V50_compact_r1_balanced_M07_Q20.txt,True,True,199af30234876500c1d58dc9e27ac7b3d989e4b188f014dba34b199efe8b852e,199af30234876500c1d58dc9e27ac7b3d989e4b188f014dba34b199efe8b852e,True,PASS
instances/V50/cb443_V50_compact_r1_balanced_M07_Q30.txt,True,True,164965abef86b8a9ab7c9573262afe6e586d9a87ddf5287c4e9437a7ee801ccd,164965abef86b8a9ab7c9573262afe6e586d9a87ddf5287c4e9437a7ee801ccd,True,PASS
instances/V50/cb443_V50_compact_r1_shortage_M04_Q20.txt,True,True,e7a7127300d75ecb734aeb26380173315ef2e9ac558a47e1a2ca430cb56cb0f6,e7a7127300d75ecb734aeb26380173315ef2e9ac558a47e1a2ca430cb56cb0f6,True,PASS
instances/V50/cb443_V50_compact_r1_shortage_M04_Q30.txt,True,True,9a0c5824c118b24f895b58d052ca9db277d38d57083c6e37c1df81ff39555dbe,9a0c5824c118b24f895b58d052ca9db277d38d57083c6e37c1df81ff39555dbe,True,PASS
instances/V50/cb443_V50_compact_r1_shortage_M07_Q20.txt,True,True,d86fcb3720117e64167114f4bf08f1ef4d7cc9a6af551b82cd556ec0ce936b83,d86fcb3720117e64167114f4bf08f1ef4d7cc9a6af551b82cd556ec0ce936b83,True,PASS
instances/V50/cb443_V50_compact_r1_shortage_M07_Q30.txt,True,True,f4bd67a249883a44ee3c89b5fa355153a6305d13b1e77fe3f0d9f859b0d28ad2,f4bd67a249883a44ee3c89b5fa355153a6305d13b1e77fe3f0d9f859b0d28ad2,True,PASS
instances/V50/cb443_V50_compact_r1_surplus_M04_Q20.txt,True,True,c442d76d0fc5f2fbfff66aae10bcdb5c21b7899363a626a048ed47adfbe919a4,c442d76d0fc5f2fbfff66aae10bcdb5c21b7899363a626a048ed47adfbe919a4,True,PASS
instances/V50/cb443_V50_compact_r1_surplus_M04_Q30.txt,True,True,8e97ccedc30ad7f65ced1971d52eb2be899bbe77875fbbc8c1e4ea563b378a7a,8e97ccedc30ad7f65ced1971d52eb2be899bbe77875fbbc8c1e4ea563b378a7a,True,PASS
instances/V50/cb443_V50_compact_r1_surplus_M07_Q20.txt,True,True,2050af1f2ca13e33e481a260f08867d7dcc541521f7ee5af9ecf676f83d1ded8,2050af1f2ca13e33e481a260f08867d7dcc541521f7ee5af9ecf676f83d1ded8,True,PASS
instances/V50/cb443_V50_compact_r1_surplus_M07_Q30.txt,True,True,91abe0648881f2ca7c99d064e3e2897c46967dfa47e29577a1440dc1b0fbbc7d,91abe0648881f2ca7c99d064e3e2897c46967dfa47e29577a1440dc1b0fbbc7d,True,PASS
instances/V50/cb443_V50_compact_r2_balanced_M04_Q20.txt,True,True,17196080b47a6d8b17f0dfbf2ebe7bdb3b9811f1fd8831317d5f8852c1fdc98c,17196080b47a6d8b17f0dfbf2ebe7bdb3b9811f1fd8831317d5f8852c1fdc98c,True,PASS
instances/V50/cb443_V50_compact_r2_balanced_M04_Q30.txt,True,True,82f6ede2681eaaf626ca3efa1887a1672f31b23dd5f358d443a650521b6b0fc5,82f6ede2681eaaf626ca3efa1887a1672f31b23dd5f358d443a650521b6b0fc5,True,PASS
instances/V50/cb443_V50_compact_r2_balanced_M07_Q20.txt,True,True,915801240a408cefd6a964dfdbf9fd38c8fa3e3ce2f005e70baa4ebfc8bc9439,915801240a408cefd6a964dfdbf9fd38c8fa3e3ce2f005e70baa4ebfc8bc9439,True,PASS
instances/V50/cb443_V50_compact_r2_balanced_M07_Q30.txt,True,True,734ae4b2bb14959e835dd5f9be6ca27b81af4240ebd5989c4212a5ac48b53b72,734ae4b2bb14959e835dd5f9be6ca27b81af4240ebd5989c4212a5ac48b53b72,True,PASS
instances/V50/cb443_V50_compact_r2_shortage_M04_Q20.txt,True,True,a963efd28292dade753befe9006c564c544d229b4deb759482bdec2072b446aa,a963efd28292dade753befe9006c564c544d229b4deb759482bdec2072b446aa,True,PASS
instances/V50/cb443_V50_compact_r2_shortage_M04_Q30.txt,True,True,0647dcf952e8d328268f6982309b8876b97341b1ef57e53a812703d00ecc9e7c,0647dcf952e8d328268f6982309b8876b97341b1ef57e53a812703d00ecc9e7c,True,PASS
instances/V50/cb443_V50_compact_r2_shortage_M07_Q20.txt,True,True,77117f3ca5f41fb2bd8ca731750ed42b7c70ba15b8a276173e2d98add6f4dd99,77117f3ca5f41fb2bd8ca731750ed42b7c70ba15b8a276173e2d98add6f4dd99,True,PASS
instances/V50/cb443_V50_compact_r2_shortage_M07_Q30.txt,True,True,eee7d8c4ac1e8386f4c16a0644b622b43b82afb3ebf10949436941f5f0ce0362,eee7d8c4ac1e8386f4c16a0644b622b43b82afb3ebf10949436941f5f0ce0362,True,PASS
instances/V50/cb443_V50_compact_r2_surplus_M04_Q20.txt,True,True,ea19c87717ea584743b4d01f10d2937e8ea2adbaec497f92e2270a1ec22a3d98,ea19c87717ea584743b4d01f10d2937e8ea2adbaec497f92e2270a1ec22a3d98,True,PASS
