state_id,arm,model_bytes,rows,columns,nonzeros,peak_memory_available,peak_memory_gb,audit_note
C5,SF-MC4,1140174,10950,3372,53610,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C6,SF-MC4,89807,1315,479,4786,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C7,SF-MC4,136912,1788,636,6989,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C8,SF-MC4,100637,1329,483,5077,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C9,SF-MC4,143187,1806,726,7388,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_HIGH,SF-MC4,10694116,86939,18201,468200,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_MODERATE,SF-MC4,10688517,86848,18175,467862,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_TIGHT2400,SF-MC4,10690317,86855,18177,468033,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_TIGHT2550,SF-MC4,10693690,86911,18193,468158,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D1,VD-P,394505,4008,1964,18164,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D2,VD-P,201406,2593,1235,10574,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D3,VD-P,342520,3740,1696,16682,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D4,VD-P,342532,3740,1696,16682,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D5,VD-P,350330,3740,1696,16908,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D6,VD-P,235672,2740,1324,11568,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D7,VD-P,235684,2740,1324,11568,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D8,VD-P,243697,2740,1324,11800,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D9,VD-P,1233874,11346,4358,55812,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D10,VD-P,1233874,11346,4358,55812,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D11,VD-P,1255671,11346,4358,56435,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D12,VD-P,333133,3746,1702,16412,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D13,VD-P,1246891,11286,4298,56161,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D14,VD-P,1254916,11514,4526,56362,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C1,VD-P,333133,3746,1702,16412,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C2,VD-P,341056,3746,1702,16641,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C3,VD-P,1242264,11424,4436,56051,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C4,VD-P,1247286,11288,4300,56199,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C5,VD-P,1249335,11480,4492,56250,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C6,VD-P,104358,1239,703,4920,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C7,VD-P,167170,1800,1012,7517,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C8,VD-P,143136,1487,951,6045,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C9,VD-P,175406,1926,1082,8122,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_HIGH,VD-P,10918527,87778,20575,473189,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_MODERATE,VD-P,10949648,88050,20847,474024,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_TIGHT2400,VD-P,10857831,87260,20057,471413,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_TIGHT2550,VD-P,10875120,87402,20199,471899,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D1,VD-J,414916,4032,1964,18864,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D2,VD-J,210521,2613,1235,10893,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D3,VD-J,356068,3764,1696,17123,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D4,VD-J,356080,3764,1696,17123,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D5,VD-J,363878,3764,1696,17349,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D6,VD-J,248383,2764,1324,12019,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D7,VD-J,248395,2764,1324,12019,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D8,VD-J,256408,2764,1324,12251,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D9,VD-J,1269118,11386,4358,57027,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D10,VD-J,1269118,11386,4358,57027,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D11,VD-J,1290915,11386,4358,57650,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D12,VD-J,346126,3770,1702,16859,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D13,VD-J,1279681,11326,4298,57321,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
D14,VD-J,1296205,11554,4526,57739,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C1,VD-J,346126,3770,1702,16859,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C2,VD-J,354049,3770,1702,17088,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C3,VD-J,1276960,11464,4436,57340,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C4,VD-J,1279973,11328,4300,57362,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C5,VD-J,1289466,11520,4492,57592,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C6,VD-J,114546,1259,703,5268,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C7,VD-J,182589,1824,1012,8039,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C8,VD-J,160265,1507,951,6634,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
C9,VD-J,188602,1942,1082,8569,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_HIGH,VD-J,11005752,87878,20575,476181,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_MODERATE,VD-J,11045744,88150,20847,477256,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_TIGHT2400,VD-J,10927036,87360,20057,473881,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
V50_TIGHT2550,VD-J,10951172,87502,20199,474510,False,,plain-LP API does not expose peak RSS; model bytes and dimensions are exact
