state_id,arm,policy,mode,cap_seconds,executable_sha256,completion_status,rows,columns,nonzeros,station_state_formulation,selector_variables,perspective_variables,aggregate_mccormick_rows,engineering_gate,certificate,false_certificate,lower_bound,verified_upper_bound,gap,normalized_gap_integral,work,time_seconds,nodes,simplex_iterations,root_bound,root_work,root_time_seconds,model_build_seconds,peak_memory_gb,artifact_dir
D11,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10870,3372,53705,bit-product,0,0,0,True,False,False,0.5083293653137351,0.6007044366851081,0.15377790761981078,,0.6584463794857671,0.3894144,0,3643,0.5083293653137351,0.6584463794857671,0.252000093460083,0.13741430653991699,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/D11
D12,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3757,1402,16028,bit-product,0,0,0,True,False,False,0.051828010205628126,0.6471164334555021,0.9199092968032437,,0.12247836379573888,0.1170667,0,1444,0.051828010205628126,0.12247836379573888,0.04999995231628418,0.06706674768371582,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/D12
D13,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10884,3376,53713,bit-product,0,0,0,True,False,False,2.266258441484437,2.4434031919432,0.07249918926310416,,0.673935076271633,0.3929957,0,3344,2.266258441484437,0.673935076271633,0.2539999485015869,0.1389957514984131,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/D13
D14,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10891,3378,53488,bit-product,0,0,0,True,False,False,0.03318151554899494,0.04915255266474515,0.3249279284574267,,0.39434259560512314,0.2928686,0,2313,0.03318151554899494,0.39434259560512314,0.15599989891052246,0.13686870108947752,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/D14
C1,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3757,1402,16028,bit-product,0,0,0,True,False,False,0.05182801020562817,0.6471164334555021,0.9199092968032435,,0.15126308740552333,0.1238445,0,1720,0.05182801020562817,0.15126308740552333,0.06099987030029297,0.06284462969970703,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C1
C2,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3757,1402,16174,bit-product,0,0,0,True,False,False,0.3657945977979301,0.6471164334555021,0.4347314039845298,,0.11343159757867605,0.1155781,0,1289,0.3657945977979301,0.11343159757867605,0.04999995231628418,0.06557814768371582,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C2
C3,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10905,3382,53522,bit-product,0,0,0,True,False,False,0.0016923772850397315,0.10725273413394144,0.9842206606786711,,0.7861069066335477,0.4653227,0,3915,0.0016923772850397315,0.7861069066335477,0.3210000991821289,0.14432260081787107,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C3
C4,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10863,3370,53686,bit-product,0,0,0,True,False,False,1.5823276849906989,1.7493134520506337,0.09545788770113536,,0.5441498707103404,0.3586054,0,3123,1.5823276849906989,0.5441498707103404,0.2200000286102295,0.13860537138977053,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C4
C5,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10870,3372,53446,bit-product,0,0,0,True,False,False,0.09872587083631805,0.19563620654901237,0.495359920447116,,1.2213697554960592,0.6183606,0,5395,0.09872587083631805,1.2213697554960592,0.47300004959106445,0.14536055040893558,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C5
C6,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1275,479,4696,bit-product,0,0,0,True,False,False,0.5026571225758327,0.921663128891689,0.45461947340750847,,0.01165170350298535,0.0621216,0,423,0.5026571225758327,0.01165170350298535,0.007999897003173828,0.05412170299682617,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C6
C7,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1740,636,6877,bit-product,0,0,0,True,False,False,0.44597530983282496,0.756075507946318,0.41014448273268284,,0.02021663105555398,0.0639225,0,632,0.44597530983282496,0.02021663105555398,0.011999845504760742,0.05192265449523925,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C7
C8,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1289,483,4987,bit-product,0,0,0,True,False,False,0.04948831687771692,0.3169771781062932,0.8438741956964428,,0.013438154763246082,0.0543462,0,457,0.04948831687771692,0.013438154763246082,0.009000062942504883,0.045346137057495114,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C8
C9,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1774,726,7318,bit-product,0,0,0,True,False,False,0.007186509571167966,0.023397909764811306,0.6928567703951086,,0.012841168508315305,0.056475,0,279,0.007186509571167966,0.012841168508315305,0.006999969482421875,0.04947503051757812,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/C9
V50_HIGH,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86739,18201,467768,bit-product,0,0,0,True,False,False,4.859985150554705,5.41020958683904,0.10170113143542896,,5.329115324718932,3.0360293,0,7008,4.859985150554705,5.329115324718932,2.046999931335449,0.9890293686645508,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/V50_HIGH
V50_MODERATE,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86648,18175,467438,bit-product,0,0,0,True,False,False,0.2062443546142864,0.41428232212546534,0.5021647229450806,,6.5259867003309635,3.4348631,0,8235,0.2062443546142864,6.5259867003309635,2.4210000038146973,1.0138630961853026,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/V50_MODERATE
V50_TIGHT2400,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86655,18177,467573,bit-product,0,0,0,True,False,False,0.7659013626954277,1.111346988717476,0.310835076289451,,5.6340441569891055,3.1436573,0,6757,0.7659013626954277,5.6340441569891055,2.131999969482422,1.0116573305175782,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/V50_TIGHT2400
V50_TIGHT2550,F0-CLEAN,interval-mip-core-no-exhaustive-subset-duration,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86711,18193,467706,bit-product,0,0,0,True,False,False,2.636649760328599,3.0808229794864324,0.1441735608035085,,4.390102275603875,2.6960612,0,5540,2.636649760328599,4.390102275603875,1.687000036239624,1.009061163760376,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/F0-CLEAN/V50_TIGHT2550
D1,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3812,1404,16992,aggregate-mc4,0,0,48,True,False,False,0.02810034899870812,0.049468682614419446,0.43195679541873927,,0.060060377865873614,0.1189286,0,585,0.02810034899870812,0.060060377865873614,0.026999950408935547,0.09192864959106445,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D1
D2,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,2690,1037,10521,aggregate-mc4,0,0,40,True,False,False,0.21789364519694063,0.5045438521642074,0.568137349682688,,0.03813552447915661,0.0772717,0,552,0.21789364519694063,0.03813552447915661,0.019999980926513672,0.05727171907348633,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D2
D3,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3805,1402,16431,aggregate-mc4,0,0,48,True,False,False,0.11406632217227713,0.506422789224163,0.7747606849466112,,0.07898096127441492,0.1331785,0,956,0.11406632217227713,0.07898096127441492,0.039999961853027344,0.09317853814697266,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D3
D4,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3805,1402,16431,aggregate-mc4,0,0,48,True,False,False,0.11536162388816693,0.506422789224163,0.772202937263348,,0.0851046664402663,0.1096821,0,998,0.11536162388816693,0.0851046664402663,0.037999868392944336,0.07168223160705567,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D4
D5,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3805,1402,16601,aggregate-mc4,0,0,48,True,False,False,0.3249693329419088,0.506422789224163,0.35830428674080783,,0.12155641707362143,0.1275916,0,1517,0.3249693329419088,0.12155641707362143,0.0559999942779541,0.0715916057220459,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D5
D6,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,2779,1014,11241,aggregate-mc4,0,0,48,True,False,False,0.23545472379538562,0.7062530985290749,0.6666142431293101,,0.05916697275099086,0.0969461,0,914,0.23545472379538562,0.05916697275099086,0.031000137329101562,0.06594596267089843,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D6
D7,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,2779,1014,11241,aggregate-mc4,0,0,48,True,False,False,0.23698601925871568,0.7062530985290749,0.6644460466760566,,0.07356293924838507,0.1083698,0,1108,0.23698601925871568,0.07356293924838507,0.03600001335144043,0.07236978664855957,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D7
D8,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,2779,1014,11407,aggregate-mc4,0,0,48,True,False,False,0.5280661958710968,0.7062530985290749,0.25229893225118716,,0.060347899942864845,0.0962574,0,926,0.5280661958710968,0.060347899942864845,0.032000064849853516,0.06425733515014649,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D8
D9,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10950,3372,53641,aggregate-mc4,0,0,80,True,False,False,0.4514081464398258,0.6007044366851081,0.24853535470646784,,0.7531495209633708,0.4685072,0,3834,0.4514081464398258,0.7531495209633708,0.312999963760376,0.15550723623962404,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D9
D10,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10950,3372,53641,aggregate-mc4,0,0,80,True,False,False,0.4782436884182095,0.6007044366851081,0.20386190077549407,,0.7402168393815605,0.4706364,0,3708,0.4782436884182095,0.7402168393815605,0.31400012969970703,0.15663627030029298,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D10
D11,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10950,3372,53921,aggregate-mc4,0,0,80,True,False,False,0.5110108437681026,0.6007044366851081,0.1493140177421784,,0.6523290949139746,0.4102134,0,3085,0.5110108437681026,0.6523290949139746,0.25999999046325684,0.15021340953674317,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D11
D12,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3805,1402,16140,aggregate-mc4,0,0,48,True,False,False,0.06898286467133635,0.6471164334555021,0.8933996092434581,,0.11531517980965002,0.1177158,0,1384,0.06898286467133635,0.11531517980965002,0.05099987983703613,0.06671592016296386,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D12
D13,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10964,3376,53925,aggregate-mc4,0,0,80,True,False,False,2.2720184198099846,2.4434031919432,0.07014183033661167,,0.5977728116264167,0.3921579,0,3036,2.2720184198099846,0.5977728116264167,0.2369999885559082,0.1551579114440918,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D13
D14,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10971,3378,53654,aggregate-mc4,0,0,80,True,False,False,0.03622946255121375,0.04915255266474515,0.26291798518941484,,0.35369808016958354,0.2815053,0,2180,0.03622946255121375,0.35369808016958354,0.1419999599456787,0.1395053400543213,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/D14
C1,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3805,1402,16140,aggregate-mc4,0,0,48,True,False,False,0.06898286467133642,0.6471164334555021,0.8933996092434578,,0.12961322386185467,0.1203316,0,1576,0.06898286467133642,0.12961322386185467,0.05299997329711914,0.06733162670288086,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C1
C2,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,3805,1402,16310,aggregate-mc4,0,0,48,True,False,False,0.36579459779793017,0.6471164334555021,0.4347314039845297,,0.11647918782099083,0.1172402,0,1351,0.36579459779793017,0.11647918782099083,0.04999995231628418,0.06724024768371582,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C2
C3,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10985,3382,53692,aggregate-mc4,0,0,80,True,False,False,0.0020776175269072647,0.10725273413394144,0.9806287686399431,,0.8331597010189405,0.4576263,0,3905,0.0020776175269072647,0.8331597010189405,0.31400012969970703,0.14362617030029295,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C3
C4,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10943,3370,53898,aggregate-mc4,0,0,80,True,False,False,1.5950310963222083,1.7493134520506337,0.088195946556958,,0.6075532947689358,0.4095057,0,3471,1.5950310963222083,0.6075532947689358,0.2669999599456787,0.14250574005432126,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C4
C5,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,10950,3372,53610,aggregate-mc4,0,0,80,True,False,False,0.10886035165306221,0.19563620654901237,0.44355723527183794,,0.9109028082403658,0.5039326,0,3833,0.10886035165306221,0.9109028082403658,0.36500000953674316,0.1389325904632568,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C5
C6,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1315,479,4786,aggregate-mc4,0,0,40,True,False,False,0.5973901079350902,0.921663128891689,0.3518346462948356,,0.01370189536673881,0.0559034,0,473,0.5973901079350902,0.01370189536673881,0.00800013542175293,0.04790326457824707,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C6
C7,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1788,636,6989,aggregate-mc4,0,0,48,True,False,False,0.5064186262491001,0.756075507946318,0.33020099060654107,,0.021022405991290825,0.0961087,0,611,0.5064186262491001,0.021022405991290825,0.013000011444091797,0.08310868855590821,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C7
C8,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1329,483,5077,aggregate-mc4,0,0,40,True,False,False,0.05885630395610891,0.3169771781062932,0.8143200582839046,,0.015170598238510632,0.0546979,0,409,0.05885630395610891,0.015170598238510632,0.007999897003173828,0.04669800299682617,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C8
C9,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,1806,726,7388,aggregate-mc4,0,0,32,True,False,False,0.009578007784616639,0.023397909764811306,0.5906468620106724,,0.013369624564343095,0.0612384,0,270,0.009578007784616639,0.013369624564343095,0.009000062942504883,0.052238337057495116,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/C9
V50_HIGH,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86939,18201,468200,aggregate-mc4,0,0,200,True,False,False,5.078085468148078,5.41020958683904,0.0613884015693018,,4.757101013941738,3.0540702,0,5738,5.078085468148078,4.757101013941738,2.0360000133514404,1.0180701866485595,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/V50_HIGH
V50_MODERATE,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86848,18175,467862,aggregate-mc4,0,0,200,True,False,False,0.23198787132441934,0.41428232212546534,0.440024691050752,,4.49287830596552,2.9982531,0,6159,0.23198787132441934,4.49287830596552,1.9839999675750732,1.0142531324249267,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/V50_MODERATE
V50_TIGHT2400,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86855,18177,468033,aggregate-mc4,0,0,200,True,False,False,0.8592575935497518,1.111346988717476,0.22683230145666933,,3.9008111437328226,2.7007426,0,5539,0.8592575935497518,3.9008111437328226,1.687999963760376,1.012742636239624,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/V50_TIGHT2400
V50_TIGHT2550,SF-MC4,round55-sf-mc4,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,86911,18193,468158,aggregate-mc4,0,0,200,True,False,False,2.788695167067849,3.0808229794864324,0.09482135597004684,,4.43640160262286,2.9719888,0,5081,2.788695167067849,4.43640160262286,1.9670000076293945,1.0049887923706056,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/SF-MC4/V50_TIGHT2550
D1,VD-P,round55-vd-p,lp,300,23df13014018d9dd83260c2f4a0a08fa1bf8d7763a9c692938b97ac381fb2a90,lp_optimal,4008,1964,18164,vd-p,348,348,0,True,False,False,0.028100348998708,0.049468682614419446,0.43195679541874177,,0.08111416360492707,0.1097026,0,973,0.028100348998708,0.08111416360492707,0.03299999237060547,0.07670260762939453,,results/gf_k1_am_sf_station_state_chain_round55/local_raw/formulation_root_lp_census/VD-P/D1
