path,size_bytes,sha256,storage_class,reproducible
results/gf_k1_am_sf_station_state_chain_round55/penalty_budget_validity.md,925,114ed4d8f1ec7700e6bac63d0e831c7bd3456e1b94f0c6f826314a30f606f20d,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_candidate_decision.json,489,af393cc86c4747a3b9df6539fbed034abc96ff3027f15e2d1fd3945d705a60d7,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_confirmation.csv,155,468d163e5ffb9f74dfa4736c9a6b13e67cca928092bddcd040eb2e24eb1cfb0c,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_development.csv,155,468d163e5ffb9f74dfa4736c9a6b13e67cca928092bddcd040eb2e24eb1cfb0c,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_dp_design.md,1176,acdf1a5796654dfc3cf3b45927e53be13bc811d5924c9cc3d97a2d0a7b86cff3,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_dp_protocol.json,681,c5085489ce01fd64828dcd8380c6ac79a041c917ec03e532554579a20ab3d2dc,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_final_decision.json,240,5def0606e3e21a8f65a81c04d210cef261b0c311a23aaee0aceaca5b9d83cc72,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_offline_census.csv,145,ed1f10167ab6234ab256b64fb42b121529d4524c8fd467a9c3769e78d9fa7395,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_separation_audit.csv,157,02a7176a84bfbc80363c74c78c596a926bccf28b1717151661101c34a6bb3866,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/penalty_cover_validity.md,813,8e75804efcb7a1c8dc8861dbf61e3bd24632c18439e11bb8cf8d88f400bc9239,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/pgrb_fingerprint_pipeline_audit.csv,518,2e4807af340b6d81e3f6953bacb1556b8db86ee616ea3f2009564cd02d7e47d4,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/preexisting_file_preservation_audit.json,1921,3b73a64014c7f1be817401889bf9edf5093a3837fade7b1c5d527ba4679306b6,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/preexisting_untracked_final_verification.json,414,fdac5cd8d04281f87630b597ee0ffd6b99dd5eb80781c83bc9414d8ca328819f,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/product_scaling_audit.csv,6343,ba3e19ecc18b58018890850b51182d27192384a0fe3f762b21035a2dead1b827,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/promotion_gates.json,576,f07a9bb502d9662b9f6cc62bac2320e079d0b9b8829ee0aae566dbf3728b4816,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/repository_start_audit.json,1037,8454aef1eeb42bcadf29dc29376dc0a0399eb8c1a50fecd8c49dc780f5562933,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/reproduction_commands.md,2042,5a9c49e56b13d7f1186492c755e42afd376acee740a6e3abf83f609b4e0a7857,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/research_contract.md,1385,25316f57f13905b6fe042f329aad4baea0762c4280ce0cda4c33f6fe0fe62ef9,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_build_smoke.csv,1630,e3be489838046a02c2c05bfc473c913bae4ed6e6e3f8f806b160498cd98d57b2,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_build_smoke.summary.json,651,177f06ba42d91611407f8a5e03334deed2c4d55d73adc049ef673e57db93dd39,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_decision.json,703,692772880bd760a93dfbed202b6a22fe9bea6f2b338269f8633d2ad10a8e9433,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_freeze_manifest.json,480,6c26783988185e307c78ab65ff718c453e50e7e94025784d53655e173b86c076,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_mathematical_note.md,1981,0faa0e9d27d9854ff5991110151eed09bfd131195aae526302cc30cd6a315336,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_pair_summary.csv,3354,d1dfb617922f212b261a731c47cc6bcf7686bef3c58f5a36c392d4d2a7a3f6fd,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_plan.json,1813,03f262e9dca03ba1e5bf6ceadf22f1eaf32d7b9f339a86df047cbf047fbe621e,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_results.csv,12708,0c4ea76670b9d3ae9cc444b18b26dd2d0e0fec0dc1f327939f64d704739220a5,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/revision_1_results.summary.json,813,6bd2fee3fc59c095f595f02072bcb8e431776fd29d72c5ff039f76035d7afd9e,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sanitizer_report.md,936,fdb3d91125f67d437b42dc54a44ad3c2a985ff815bf397d96b3f88449de980f8,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_certificate_audit.csv,78,6a2eda777dee213842f52be85ae08ff603c4bcbdd72643e73359fcf9e3a5859d,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_direct_comparison.csv,199,7d812a7e2756e8a2e72a6e3c355f88f3af188a39c6f896352c921abb066ec9b8,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_generalization_checkpoints.csv,116,8fc79dc750d0fbcccde316204325d0df46edae1f27156d49b15f3a5a7d83bbcd,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_generalization_decision.json,357,d19c1a09d49f5028a70eedf8a941b3ac789f8ff02da469f491c7617224a591d6,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_generalization_manifest.json,15428,042970af2817de402eafe0ac33e6cf7462a8fcda190f54e57dc6d0c31b56e04a,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_generalization_opening_audit.json,481,952b4bb6edeb79e51180a6c734410d29a81c8637a1af23845e16d2ab93e68b82,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_generalization_protocol.json,676,27eb2d69f9b392d8653e3d190e5d34067b5a91a9665d63b6dd1ca2b7edda1363,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_generalization_results.csv,311,30d4a658ed6e43c0a8f457fa4d8c1ba8a8e7bfc0804c81c555956ae6b11466cd,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sealed_severe_regression_audit.csv,199,7d812a7e2756e8a2e72a6e3c355f88f3af188a39c6f896352c921abb066ec9b8,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/secret_license_audit.md,495,3ee9f49fefc607256bc5a34b7a2f2106bfe45eb124b60eeda76ab699ae946ef7,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/severe_regression_audit.csv,433,71c7360a848f327afb2c3b7b4e3261eabc086098fe82ab23a2b791cba3b8d17e,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/severe_regression_definition.json,522,537eea29b5c47f840140683e952d4c9ec64cb2ed307c85e43c1446cbfdef30f7,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/solver_contract.json,694,ca56c9db7f1e4c309304b55e4553a7657cfc9f92c76ef716dcbac0df5100232c,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/solver_return_code_audit.csv,405,cce657b08417793f7475394be57573ad244ba1dbc8679ed71053df3cb6ebcb7c,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/source_of_truth.md,1012,eb0054d8da9b1292020d6b6483d97a174aaa57eef989f42e34c993f1fb982c37,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/source_scope_audit.json,426,4ff9fc6e95e85e8ee16c499cc196ed1e2216dd1327add0ebb14258982f93209c,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sparse_candidate_selection.json,777,ce8a3e3afad7b2fe449d7598b0dab9a7df55126235b87cf52f9b40e03ce65912,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/sparse_family_audit_protocol.json,681,ed66e2995ea9ca2c8c62964552aa9077507158cf621f26464da297261f3301cf,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/split_action_diagnostic_protocol.json,712,248b7620133e5bc31ba9106711edddc18d3376e091d71dd5c69edc40159410ec,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/split_counterfactual_matrix.csv,214,1d2afa309f1e5fb11251192fbd714c6f496c4af145b8c2c7e2bcd935c9698b0d,committed_compact,True
