stage,suite,instance,budget_seconds,arm,run_id,ub_view,comparison_ub,gap_threshold,crossing_observed,preceding_observation_seconds,preceding_gap,first_observed_crossing_seconds,first_observed_gap
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.2,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.1,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.05,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.02,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.01,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.005,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,plain_ub,0.20445010767962485,0.001,False,882.1041466,0.4008973130378012,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.2,False,882.1041466,0.3739062363699647,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.1,False,882.1041466,0.3739062363699647,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.05,False,882.1041466,0.3739062363699647,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.02,False,882.1041466,0.3739062363699647,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.01,False,882.1041466,0.3739062363699647,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.005,False,882.1041466,0.3739062363699647,,
stage2,existing,moderate_seed3302,900,plain,stage2__moderate_seed3302__plain__900s__dense_on,frozen_common_ub,0.19563620654901237,0.001,False,882.1041466,0.3739062363699647,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.2,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.1,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.05,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.02,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.01,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.005,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,plain_ub,0.1722565765191228,0.001,False,861.992533,0.7411572190319757,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.2,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.1,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.05,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.02,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.01,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.005,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,S0,stage2__tight_T_seed3101__s0__900s__dense_on,frozen_common_ub,0.10725273413394144,0.001,False,861.992533,0.5842775322579792,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.2,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.1,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.05,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.02,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.01,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.005,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,plain_ub,0.1722565765191228,0.001,False,882.0041665,0.9153272558493218,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.2,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.1,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.05,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.02,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.01,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.005,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3101,900,plain,stage2__tight_T_seed3101__plain__900s__dense_on,frozen_common_ub,0.10725273413394144,0.001,False,882.0041665,0.8640087159581354,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.2,True,6.3242941,0.24203986611887454,6.9376728,0.1731108534904231
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.1,True,462.6895055,0.10006089440600947,462.8014173,0.09994183854926149
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.05,False,861.9987726,0.08991513962939772,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.02,False,861.9987726,0.08991513962939772,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.01,False,861.9987726,0.08991513962939772,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.005,False,861.9987726,0.08991513962939772,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,plain_ub,0.6083914942609021,0.001,False,861.9987726,0.08991513962939772,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.2,True,6.3242941,0.23234044851268326,6.9376728,0.16252936933642753
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.1,True,182.2427351,0.10000696293737409,182.4119165,0.09983677250385477
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.05,False,861.9987726,0.0782690216830531,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.02,False,861.9987726,0.0782690216830531,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.01,False,861.9987726,0.0782690216830531,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.005,False,861.9987726,0.0782690216830531,,
stage2,existing,tight_T_seed3102,900,S0,stage2__tight_T_seed3102__s0__900s__dense_on,frozen_common_ub,0.6007044366851081,0.001,False,861.9987726,0.0782690216830531,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.2,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.1,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.05,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.02,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.01,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.005,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,plain_ub,0.6083914942609021,0.001,False,882.0127702,0.4687304567319571,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.2,False,882.0127702,0.46193193932811777,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.1,False,882.0127702,0.46193193932811777,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.05,False,882.0127702,0.46193193932811777,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.02,False,882.0127702,0.46193193932811777,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.01,False,882.0127702,0.46193193932811777,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.005,False,882.0127702,0.46193193932811777,,
stage2,existing,tight_T_seed3102,900,plain,stage2__tight_T_seed3102__plain__900s__dense_on,frozen_common_ub,0.6007044366851081,0.001,False,882.0127702,0.46193193932811777,,
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.2,True,1.8671763,0.3238886757734091,1.9858025,0.12394534906637489
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.1,True,3.0440441,0.11767448219242822,3.0776535,0.0975267709547474
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.05,True,31.1688116,0.050087729309303934,31.1888433,0.04995884421907169
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.02,True,63.5324521,0.020070563190949645,63.6532425,0.019912481870224732
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.01,True,85.4923812,0.01000090536948852,85.5161651,0.00999997264340902
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.005,True,98.8633361,0.005004746320020564,98.879735,0.00499990159295865
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,plain_ub,0.3572005832084155,0.001,True,108.934508,0.001056051945790625,109.0142227,0.0009968267134529817
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.2,True,1.8671763,0.3238886757734091,1.9858025,0.12394534906637489
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.1,True,3.0440441,0.11767448219242822,3.0776535,0.0975267709547474
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.05,True,31.1688116,0.050087729309303934,31.1888433,0.04995884421907169
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.02,True,63.5324521,0.020070563190949645,63.6532425,0.019912481870224732
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.01,True,85.4923812,0.01000090536948852,85.5161651,0.00999997264340902
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.005,True,98.8633361,0.005004746320020564,98.879735,0.00499990159295865
stage3,existing,V12_M1,1800,S0,stage3__V12_M1__s0__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.001,True,108.934508,0.001056051945790625,109.0142227,0.0009968267134529817
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.2,True,1.7830472,0.20011812196546275,1.7974185,0.19954476544350652
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.1,True,27.7366761,0.10000662126158998,27.7411387,0.09999289749620469
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.05,True,164.1447804,0.05000030082873663,164.1492301,0.04999979217414422
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.02,True,410.764553,0.020000146026423082,410.7669221,0.019999971732146512
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.01,True,537.6606045,0.010000054435976121,537.6619822,0.009999997360676464
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.005,True,591.1052132,0.005000157763867702,591.1055401,0.004999917547933856
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,plain_ub,0.3572005832084155,0.001,True,614.0907567,0.0010001363657652558,614.0910969,0.0009999497436984882
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.2,True,1.7830472,0.20011812196546275,1.7974185,0.19954476544350652
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.1,True,27.7366761,0.10000662126158998,27.7411387,0.09999289749620469
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.05,True,164.1447804,0.05000030082873663,164.1492301,0.04999979217414422
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.02,True,410.764553,0.020000146026423082,410.7669221,0.019999971732146512
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.01,True,537.6606045,0.010000054435976121,537.6619822,0.009999997360676464
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.005,True,591.1052132,0.005000157763867702,591.1055401,0.004999917547933856
stage3,existing,V12_M1,1800,plain,stage3__V12_M1__plain__1800s__dense_on,frozen_common_ub,0.3572005832084155,0.001,True,614.0907567,0.0010001363657652558,614.0910969,0.0009999497436984882
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.2,True,3.4648878,0.4770921880675289,3.7292912,0.1747811412475971
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.1,True,5.0252738,0.10079136876062697,5.05233,0.09425601505849725
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.05,True,50.5968582,0.05008444613901575,50.6549089,0.04999315103776571
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.02,True,169.2494052,0.02000820206838314,169.3115164,0.019983888468121564
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.01,True,250.1446284,0.01000685536396424,250.2357534,0.009987715704096733
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.005,False,267.556679,0.008132117490958216,,
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,plain_ub,0.7243949354801448,0.001,False,267.556679,0.008132117490958216,,
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.2,True,3.4648878,0.47280497619328843,3.7292912,0.16801534427658651
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.1,True,4.9365877,0.10219378851528674,4.9913529,0.09341894510716885
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.05,True,38.4968633,0.05000970392911013,38.5989402,0.04984812856196215
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.02,True,130.025057,0.020014008826137634,130.0995193,0.019964402227453354
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.01,True,183.6986621,0.010005523183045224,183.7124045,0.009998058935707144
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.005,True,222.671946,0.005003353429232144,222.7669798,0.004994704869964955
stage3,existing,V12_M2,1800,S0,stage3__V12_M2__s0__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.001,True,258.3673607,0.0010121314802324078,258.5317308,0.0009947053652362978
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.2,True,504.2936138,0.20000072519007292,504.3105041,0.19999880409946968
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.1,False,1770.0098854,0.17570129399112377,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.05,False,1770.0098854,0.17570129399112377,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.02,False,1770.0098854,0.17570129399112377,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.01,False,1770.0098854,0.17570129399112377,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.005,False,1770.0098854,0.17570129399112377,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,plain_ub,0.7243949354801448,0.001,False,1770.0098854,0.17570129399112377,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.2,True,369.8263693,0.20000050147927226,369.8349812,0.19999887611234252
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.1,False,1770.0098854,0.16894304116016645,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.05,False,1770.0098854,0.16894304116016645,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.02,False,1770.0098854,0.16894304116016645,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.01,False,1770.0098854,0.16894304116016645,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.005,False,1770.0098854,0.16894304116016645,,
stage3,existing,V12_M2,1800,plain,stage3__V12_M2__plain__1800s__dense_on,frozen_common_ub,0.7185040707549709,0.001,False,1770.0098854,0.16894304116016645,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.2,True,0.0135502,1.0,0.5582776,0.16335619518934702
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.1,True,7.2734768,0.12789903072216102,7.8818159,0.06364470315940911
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.05,True,30.1276577,0.05141029599689255,30.2007246,0.04994503676579829
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.02,False,1750.780196,0.030905917202893256,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.01,False,1750.780196,0.030905917202893256,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.005,False,1750.780196,0.030905917202893256,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,plain_ub,2.4436931141192626,0.001,False,1750.780196,0.030905917202893256,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.2,True,0.0135502,1.0,0.5582776,0.1632569231603672
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.1,True,7.2734768,0.1277955515208597,7.8818159,0.06353359985639187
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.05,True,30.1276577,0.05129774101944061,30.2007246,0.049832307927910144
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.02,False,1750.780196,0.03079092927694621,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.01,False,1750.780196,0.03079092927694621,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.005,False,1750.780196,0.03079092927694621,,
stage3,existing,high_imbalance_seed3201,1800,S0,stage3__high_imbalance_seed3201__s0__1800s__dense_on,frozen_common_ub,2.4434031919432,0.001,False,1750.780196,0.03079092927694621,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.2,True,35.0107384,0.20000930474717452,35.3307152,0.19995896988947948
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.1,False,1770.0093185,0.15808148944203393,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.05,False,1770.0093185,0.15808148944203393,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.02,False,1770.0093185,0.15808148944203393,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.01,False,1770.0093185,0.15808148944203393,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.005,False,1770.0093185,0.15808148944203393,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,plain_ub,2.4436931141192626,0.001,False,1770.0093185,0.15808148944203393,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.2,True,34.8744661,0.2000669113462381,34.9462574,0.19991438179546425
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.1,False,1770.0093185,0.15798159154247599,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.05,False,1770.0093185,0.15798159154247599,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.02,False,1770.0093185,0.15798159154247599,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.01,False,1770.0093185,0.15798159154247599,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.005,False,1770.0093185,0.15798159154247599,,
stage3,existing,high_imbalance_seed3201,1800,plain,stage3__high_imbalance_seed3201__plain__1800s__dense_on,frozen_common_ub,2.4434031919432,0.001,False,1770.0093185,0.15798159154247599,,
