column,mapped,value,lower_bound,upper_bound,integer,lower_bound_satisfied,upper_bound_satisfied,integrality_satisfied
conn_2_8_10,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_11,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_12,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_13,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_14,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_15,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_16,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_17,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_18,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_19,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_2,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_20,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_3,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_4,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_5,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_6,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_7,True,0.0,0.0,20.0,False,True,True,True
conn_2_8_9,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_0,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_1,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_10,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_11,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_12,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_13,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_14,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_15,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_16,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_17,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_18,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_19,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_2,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_20,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_3,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_4,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_5,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_6,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_7,True,0.0,0.0,20.0,False,True,True,True
conn_2_9_8,True,0.0,0.0,20.0,False,True,True,True
d_0_1,True,8.0,0.0,30.0,True,True,True,True
d_0_10,True,0.0,0.0,16.0,True,True,True,True
d_0_11,True,0.0,0.0,30.0,True,True,True,True
d_0_12,True,0.0,0.0,29.0,True,True,True,True
d_0_13,True,1.0,0.0,15.0,True,True,True,True
d_0_14,True,0.0,0.0,14.0,True,True,True,True
d_0_15,True,0.0,0.0,28.0,True,True,True,True
d_0_16,True,1.0,0.0,14.0,True,True,True,True
d_0_17,True,3.0,0.0,22.0,True,True,True,True
d_0_18,True,0.0,0.0,9.0,True,True,True,True
d_0_19,True,0.0,0.0,9.0,True,True,True,True
d_0_2,True,3.0,0.0,10.0,True,True,True,True
d_0_20,True,0.0,0.0,18.0,True,True,True,True
d_0_3,True,0.0,0.0,8.0,True,True,True,True
d_0_4,True,5.0,0.0,10.0,True,True,True,True
d_0_5,True,0.0,0.0,14.0,True,True,True,True
d_0_6,True,0.0,0.0,25.0,True,True,True,True
d_0_7,True,0.0,0.0,12.0,True,True,True,True
d_0_8,True,0.0,0.0,15.0,True,True,True,True
d_0_9,True,0.0,0.0,10.0,True,True,True,True
d_1_1,True,0.0,0.0,30.0,True,True,True,True
d_1_10,True,0.0,0.0,16.0,True,True,True,True
d_1_11,True,0.0,0.0,30.0,True,True,True,True
d_1_12,True,10.0,0.0,29.0,True,True,True,True
d_1_13,True,0.0,0.0,15.0,True,True,True,True
d_1_14,True,0.0,0.0,14.0,True,True,True,True
d_1_15,True,0.0,0.0,28.0,True,True,True,True
d_1_16,True,0.0,0.0,14.0,True,True,True,True
d_1_17,True,0.0,0.0,22.0,True,True,True,True
d_1_18,True,0.0,0.0,9.0,True,True,True,True
d_1_19,True,0.0,0.0,9.0,True,True,True,True
d_1_2,True,0.0,0.0,10.0,True,True,True,True
d_1_20,True,11.0,0.0,18.0,True,True,True,True
d_1_3,True,0.0,0.0,8.0,True,True,True,True
d_1_4,True,0.0,0.0,10.0,True,True,True,True
d_1_5,True,0.0,0.0,14.0,True,True,True,True
d_1_6,True,0.0,0.0,25.0,True,True,True,True
d_1_7,True,0.0,0.0,12.0,True,True,True,True
d_1_8,True,0.0,0.0,15.0,True,True,True,True
d_1_9,True,0.0,0.0,10.0,True,True,True,True
d_2_1,True,0.0,0.0,30.0,True,True,True,True
d_2_10,True,0.0,0.0,16.0,True,True,True,True
d_2_11,True,15.0,0.0,30.0,True,True,True,True
d_2_12,True,0.0,0.0,29.0,True,True,True,True
d_2_13,True,0.0,0.0,15.0,True,True,True,True
d_2_14,True,6.0,0.0,14.0,True,True,True,True
d_2_15,True,0.0,0.0,28.0,True,True,True,True
d_2_16,True,0.0,0.0,14.0,True,True,True,True
d_2_17,True,0.0,0.0,22.0,True,True,True,True
d_2_18,True,0.0,0.0,9.0,True,True,True,True
d_2_19,True,0.0,0.0,9.0,True,True,True,True
d_2_2,True,0.0,0.0,10.0,True,True,True,True
d_2_20,True,0.0,0.0,18.0,True,True,True,True
d_2_3,True,0.0,0.0,8.0,True,True,True,True
d_2_4,True,0.0,0.0,10.0,True,True,True,True
d_2_5,True,0.0,0.0,14.0,True,True,True,True
d_2_6,True,0.0,0.0,25.0,True,True,True,True
d_2_7,True,0.0,0.0,12.0,True,True,True,True
d_2_8,True,0.0,0.0,15.0,True,True,True,True
d_2_9,True,0.0,0.0,10.0,True,True,True,True
e_1,True,0.0,0.0,1.5625,False,True,True,True
e_10,True,0.0,0.0,2.0625,False,True,True,True
e_11,True,0.17142857142857137,0.0,1.0,False,True,True,True
e_12,True,0.0357142857142857,0.0,1.0,False,True,True,True
e_13,True,0.0,0.0,1.0,False,True,True,True
e_14,True,0.0,0.0,1.0,False,True,True,True
e_15,True,0.0,0.0,2.6923076923076925,False,True,True,True
e_16,True,0.0,0.0,1.0,False,True,True,True
e_17,True,0.0,0.0,3.8,False,True,True,True
e_18,True,0.0,0.0,1.0,False,True,True,True
e_19,True,0.0,0.0,1.0833333333333335,False,True,True,True
e_2,True,0.0,0.0,1.0,False,True,True,True
e_20,True,0.0,0.0,1.0,False,True,True,True
e_3,True,0.0,0.0,20.0,False,True,True,True
e_4,True,0.0,0.0,1.0,False,True,True,True
e_5,True,0.0,0.0,6.25,False,True,True,True
e_6,True,0.0,0.0,1.2857142857142856,False,True,True,True
e_7,True,0.09090909090909083,0.0,1.0,False,True,True,True
e_8,True,0.032258064516129004,0.0,1.0,False,True,True,True
e_9,True,0.0,0.0,1.3076923076923075,False,True,True,True
h_10_11,True,0.17142857142857137,0.0,4.433928571428572,False,True,True,True
h_10_12,True,0.0357142857142857,0.0,4.705357142857142,False,True,True,True
h_10_13,True,0.0,0.0,4.886029411764706,False,True,True,True
h_10_14,True,0.0,0.0,4.533088235294118,False,True,True,True
h_10_15,True,0.0,0.0,6.7548076923076925,False,True,True,True
h_10_16,True,0.0,0.0,4.5825,False,True,True,True
h_10_17,True,0.0,0.0,7.8625,False,True,True,True
h_10_18,True,0.0,0.0,4.584239130434783,False,True,True,True
h_10_19,True,0.0,0.0,5.145833333333334,False,True,True,True
h_10_20,True,0.0,0.0,4.600961538461538,False,True,True,True
h_11_12,True,0.13571428571428568,0.0,3.0142857142857142,False,True,True,True
h_11_13,True,0.17142857142857137,0.0,3.1949579831932775,False,True,True,True
h_11_14,True,0.17142857142857137,0.0,2.842016806722689,False,True,True,True
h_11_15,True,0.17142857142857137,0.0,5.0637362637362635,False,True,True,True
h_11_16,True,0.17142857142857137,0.0,2.8914285714285715,False,True,True,True
h_11_17,True,0.17142857142857137,0.0,6.171428571428571,False,True,True,True
h_11_18,True,0.17142857142857137,0.0,2.893167701863354,False,True,True,True
h_11_19,True,0.17142857142857137,0.0,3.454761904761905,False,True,True,True
h_11_20,True,0.17142857142857137,0.0,2.90989010989011,False,True,True,True
h_12_13,True,0.0357142857142857,0.0,3.466386554621849,False,True,True,True
h_12_14,True,0.0357142857142857,0.0,3.1134453781512605,False,True,True,True
h_12_15,True,0.0357142857142857,0.0,5.335164835164836,False,True,True,True
h_12_16,True,0.0357142857142857,0.0,3.162857142857143,False,True,True,True
h_12_17,True,0.0357142857142857,0.0,6.442857142857143,False,True,True,True
h_12_18,True,0.0357142857142857,0.0,3.1645962732919255,False,True,True,True
h_12_19,True,0.0357142857142857,0.0,3.7261904761904763,False,True,True,True
h_12_20,True,0.0357142857142857,0.0,3.1813186813186816,False,True,True,True
h_13_14,True,0.0,0.0,3.2941176470588234,False,True,True,True
h_13_15,True,0.0,0.0,5.515837104072398,False,True,True,True
h_13_16,True,0.0,0.0,3.343529411764706,False,True,True,True
h_13_17,True,0.0,0.0,6.623529411764705,False,True,True,True
h_13_18,True,0.0,0.0,3.3452685421994888,False,True,True,True
h_13_19,True,0.0,0.0,3.9068627450980395,False,True,True,True
h_13_20,True,0.0,0.0,3.3619909502262444,False,True,True,True
h_14_15,True,0.0,0.0,5.16289592760181,False,True,True,True
h_14_16,True,0.0,0.0,2.9905882352941178,False,True,True,True
h_14_17,True,0.0,0.0,6.270588235294118,False,True,True,True
h_14_18,True,0.0,0.0,2.9923273657289005,False,True,True,True
h_14_19,True,0.0,0.0,3.5539215686274512,False,True,True,True
h_14_20,True,0.0,0.0,3.009049773755656,False,True,True,True
h_15_16,True,0.0,0.0,5.212307692307693,False,True,True,True
h_15_17,True,0.0,0.0,8.492307692307692,False,True,True,True
h_15_18,True,0.0,0.0,5.214046822742475,False,True,True,True
h_15_19,True,0.0,0.0,5.7756410256410255,False,True,True,True
h_15_20,True,0.0,0.0,5.230769230769231,False,True,True,True
h_16_17,True,0.0,0.0,6.32,False,True,True,True
h_16_18,True,0.0,0.0,3.0417391304347827,False,True,True,True
h_16_19,True,0.0,0.0,3.6033333333333335,False,True,True,True
h_16_20,True,0.0,0.0,3.058461538461539,False,True,True,True
h_17_18,True,0.0,0.0,6.321739130434782,False,True,True,True
h_17_19,True,0.0,0.0,6.883333333333333,False,True,True,True
h_17_20,True,0.0,0.0,6.338461538461538,False,True,True,True
h_18_19,True,0.0,0.0,3.605072463768116,False,True,True,True
h_18_20,True,0.0,0.0,3.0602006688963215,False,True,True,True
h_19_20,True,0.0,0.0,3.6217948717948723,False,True,True,True
h_1_10,True,0.0,0.0,5.625,False,True,True,True
h_1_11,True,0.17142857142857137,0.0,3.9339285714285714,False,True,True,True
h_1_12,True,0.0357142857142857,0.0,4.205357142857142,False,True,True,True
h_1_13,True,0.0,0.0,4.386029411764706,False,True,True,True
h_1_14,True,0.0,0.0,4.033088235294118,False,True,True,True
h_1_15,True,0.0,0.0,6.2548076923076925,False,True,True,True
h_1_16,True,0.0,0.0,4.0825,False,True,True,True
h_1_17,True,0.0,0.0,7.3625,False,True,True,True
h_1_18,True,0.0,0.0,4.084239130434783,False,True,True,True
h_1_19,True,0.0,0.0,4.645833333333334,False,True,True,True
h_1_2,True,0.0,0.0,3.8668478260869565,False,True,True,True
h_1_20,True,0.0,0.0,4.100961538461538,False,True,True,True
h_1_3,True,0.0,0.0,23.5625,False,True,True,True
h_1_4,True,0.0,0.0,3.7349137931034484,False,True,True,True
h_1_5,True,0.0,0.0,9.8125,False,True,True,True
h_1_6,True,0.0,0.0,4.848214285714286,False,True,True,True
h_1_7,True,0.09090909090909083,0.0,4.017045454545455,False,True,True,True
h_1_8,True,0.032258064516129004,0.0,4.014112903225806,False,True,True,True
h_1_9,True,0.0,0.0,4.8701923076923075,False,True,True,True
h_2_10,True,0.0,0.0,4.366847826086957,False,True,True,True
h_2_11,True,0.17142857142857137,0.0,2.675776397515528,False,True,True,True
h_2_12,True,0.0357142857142857,0.0,2.9472049689440993,False,True,True,True
h_2_13,True,0.0,0.0,3.1278772378516626,False,True,True,True
h_2_14,True,0.0,0.0,2.7749360613810743,False,True,True,True
h_2_15,True,0.0,0.0,4.996655518394649,False,True,True,True
h_2_16,True,0.0,0.0,2.8243478260869566,False,True,True,True
h_2_17,True,0.0,0.0,6.104347826086956,False,True,True,True
h_2_18,True,0.0,0.0,2.8260869565217392,False,True,True,True
h_2_19,True,0.0,0.0,3.38768115942029,False,True,True,True
h_2_20,True,0.0,0.0,2.8428093645484953,False,True,True,True
h_2_3,True,0.0,0.0,22.304347826086957,False,True,True,True
h_2_4,True,0.0,0.0,2.4767616191904045,False,True,True,True
h_2_5,True,0.0,0.0,8.554347826086957,False,True,True,True
h_2_6,True,0.0,0.0,3.590062111801242,False,True,True,True
h_2_7,True,0.09090909090909083,0.0,2.758893280632411,False,True,True,True
h_2_8,True,0.032258064516129004,0.0,2.755960729312763,False,True,True,True
h_2_9,True,0.0,0.0,3.612040133779264,False,True,True,True
h_3_10,True,0.0,0.0,24.0625,False,True,True,True
h_3_11,True,0.17142857142857137,0.0,22.37142857142857,False,True,True,True
h_3_12,True,0.0357142857142857,0.0,22.642857142857142,False,True,True,True
h_3_13,True,0.0,0.0,22.823529411764707,False,True,True,True
h_3_14,True,0.0,0.0,22.470588235294116,False,True,True,True
h_3_15,True,0.0,0.0,24.692307692307693,False,True,True,True
h_3_16,True,0.0,0.0,22.52,False,True,True,True
h_3_17,True,0.0,0.0,25.8,False,True,True,True
h_3_18,True,0.0,0.0,22.52173913043478,False,True,True,True
h_3_19,True,0.0,0.0,23.083333333333332,False,True,True,True
h_3_20,True,0.0,0.0,22.53846153846154,False,True,True,True
h_3_4,True,0.0,0.0,22.17241379310345,False,True,True,True
h_3_5,True,0.0,0.0,28.25,False,True,True,True
h_3_6,True,0.0,0.0,23.285714285714285,False,True,True,True
h_3_7,True,0.09090909090909083,0.0,22.454545454545453,False,True,True,True
h_3_8,True,0.032258064516129004,0.0,22.451612903225808,False,True,True,True
h_3_9,True,0.0,0.0,23.307692307692307,False,True,True,True
h_4_10,True,0.0,0.0,4.234913793103448,False,True,True,True
h_4_11,True,0.17142857142857137,0.0,2.5438423645320194,False,True,True,True
h_4_12,True,0.0357142857142857,0.0,2.8152709359605907,False,True,True,True
h_4_13,True,0.0,0.0,2.995943204868154,False,True,True,True
h_4_14,True,0.0,0.0,2.643002028397566,False,True,True,True
h_4_15,True,0.0,0.0,4.864721485411141,False,True,True,True
h_4_16,True,0.0,0.0,2.692413793103448,False,True,True,True
h_4_17,True,0.0,0.0,5.972413793103448,False,True,True,True
h_4_18,True,0.0,0.0,2.6941529235382307,False,True,True,True
h_4_19,True,0.0,0.0,3.2557471264367814,False,True,True,True
h_4_20,True,0.0,0.0,2.7108753315649867,False,True,True,True
h_4_5,True,0.0,0.0,8.422413793103448,False,True,True,True
h_4_6,True,0.0,0.0,3.458128078817734,False,True,True,True
h_4_7,True,0.09090909090909083,0.0,2.6269592476489025,False,True,True,True
h_4_8,True,0.032258064516129004,0.0,2.6240266963292544,False,True,True,True
h_4_9,True,0.0,0.0,3.480106100795756,False,True,True,True
h_5_10,True,0.0,0.0,10.3125,False,True,True,True
h_5_11,True,0.17142857142857137,0.0,8.621428571428572,False,True,True,True
h_5_12,True,0.0357142857142857,0.0,8.892857142857142,False,True,True,True
h_5_13,True,0.0,0.0,9.073529411764707,False,True,True,True
h_5_14,True,0.0,0.0,8.720588235294118,False,True,True,True
h_5_15,True,0.0,0.0,10.942307692307693,False,True,True,True
h_5_16,True,0.0,0.0,8.77,False,True,True,True
h_5_17,True,0.0,0.0,12.05,False,True,True,True
h_5_18,True,0.0,0.0,8.771739130434783,False,True,True,True
h_5_19,True,0.0,0.0,9.333333333333334,False,True,True,True
h_5_20,True,0.0,0.0,8.788461538461538,False,True,True,True
h_5_6,True,0.0,0.0,9.535714285714285,False,True,True,True
h_5_7,True,0.09090909090909083,0.0,8.704545454545455,False,True,True,True
h_5_8,True,0.032258064516129004,0.0,8.701612903225806,False,True,True,True
h_5_9,True,0.0,0.0,9.557692307692307,False,True,True,True
h_6_10,True,0.0,0.0,5.348214285714286,False,True,True,True
h_6_11,True,0.17142857142857137,0.0,3.657142857142857,False,True,True,True
h_6_12,True,0.0357142857142857,0.0,3.9285714285714284,False,True,True,True
h_6_13,True,0.0,0.0,4.109243697478991,False,True,True,True
h_6_14,True,0.0,0.0,3.7563025210084033,False,True,True,True
h_6_15,True,0.0,0.0,5.978021978021978,False,True,True,True
h_6_16,True,0.0,0.0,3.8057142857142856,False,True,True,True
h_6_17,True,0.0,0.0,7.085714285714285,False,True,True,True
h_6_18,True,0.0,0.0,3.8074534161490683,False,True,True,True
h_6_19,True,0.0,0.0,4.369047619047619,False,True,True,True
h_6_20,True,0.0,0.0,3.824175824175824,False,True,True,True
h_6_7,True,0.09090909090909083,0.0,3.74025974025974,False,True,True,True
h_6_8,True,0.032258064516129004,0.0,3.737327188940092,False,True,True,True
h_6_9,True,0.0,0.0,4.593406593406593,False,True,True,True
h_7_10,True,0.09090909090909083,0.0,4.517045454545455,False,True,True,True
h_7_11,True,0.2623376623376622,0.0,2.825974025974026,False,True,True,True
h_7_12,True,0.12662337662337653,0.0,3.0974025974025974,False,True,True,True
h_7_13,True,0.09090909090909083,0.0,3.2780748663101607,False,True,True,True
h_7_14,True,0.09090909090909083,0.0,2.9251336898395723,False,True,True,True
h_7_15,True,0.09090909090909083,0.0,5.146853146853147,False,True,True,True
h_7_16,True,0.09090909090909083,0.0,2.9745454545454546,False,True,True,True
h_7_17,True,0.09090909090909083,0.0,6.254545454545454,False,True,True,True
h_7_18,True,0.09090909090909083,0.0,2.9762845849802373,False,True,True,True
h_7_19,True,0.09090909090909083,0.0,3.537878787878788,False,True,True,True
h_7_20,True,0.09090909090909083,0.0,2.9930069930069934,False,True,True,True
h_7_8,True,0.12316715542521983,0.0,2.906158357771261,False,True,True,True
h_7_9,True,0.09090909090909083,0.0,3.762237762237762,False,True,True,True
h_8_10,True,0.032258064516129004,0.0,4.514112903225806,False,True,True,True
h_8_11,True,0.13917050691244237,0.0,2.823041474654378,False,True,True,True
h_8_12,True,0.003456221198156695,0.0,3.0944700460829493,False,True,True,True
h_8_13,True,0.032258064516129004,0.0,3.2751423149905126,False,True,True,True
h_8_14,True,0.032258064516129004,0.0,2.9222011385199242,False,True,True,True
h_8_15,True,0.032258064516129004,0.0,5.1439205955334995,False,True,True,True
h_8_16,True,0.032258064516129004,0.0,2.9716129032258065,False,True,True,True
h_8_17,True,0.032258064516129004,0.0,6.251612903225807,False,True,True,True
h_8_18,True,0.032258064516129004,0.0,2.973352033660589,False,True,True,True
h_8_19,True,0.032258064516129004,0.0,3.53494623655914,False,True,True,True
h_8_20,True,0.032258064516129004,0.0,2.9900744416873453,False,True,True,True
h_8_9,True,0.032258064516129004,0.0,3.759305210918114,False,True,True,True
h_9_10,True,0.0,0.0,5.3701923076923075,False,True,True,True
h_9_11,True,0.17142857142857137,0.0,3.679120879120879,False,True,True,True
h_9_12,True,0.0357142857142857,0.0,3.9505494505494503,False,True,True,True
h_9_13,True,0.0,0.0,4.131221719457013,False,True,True,True
h_9_14,True,0.0,0.0,3.7782805429864252,False,True,True,True
h_9_15,True,0.0,0.0,6.0,False,True,True,True
h_9_16,True,0.0,0.0,3.8276923076923075,False,True,True,True
h_9_17,True,0.0,0.0,7.107692307692307,False,True,True,True
h_9_18,True,0.0,0.0,3.82943143812709,False,True,True,True
h_9_19,True,0.0,0.0,4.3910256410256405,False,True,True,True
h_9_20,True,0.0,0.0,3.846153846153846,False,True,True,True
load_0_1,True,9.0,0.0,30.0,True,True,True,True
load_0_10,True,17.0,0.0,30.0,True,True,True,True
load_0_11,True,0.0,0.0,30.0,True,True,True,True
load_0_12,True,0.0,0.0,30.0,True,True,True,True
load_0_13,True,8.0,0.0,30.0,True,True,True,True
load_0_14,True,0.0,0.0,30.0,True,True,True,True
load_0_15,True,0.0,0.0,30.0,True,True,True,True
load_0_16,True,7.0,0.0,30.0,True,True,True,True
load_0_17,True,0.0,0.0,30.0,True,True,True,True
load_0_18,True,0.0,0.0,30.0,True,True,True,True
load_0_19,True,11.0,0.0,30.0,True,True,True,True
load_0_2,True,3.0,0.0,30.0,True,True,True,True
load_0_20,True,0.0,0.0,30.0,True,True,True,True
load_0_3,True,0.0,0.0,30.0,True,True,True,True
load_0_4,True,6.0,0.0,30.0,True,True,True,True
load_0_5,True,0.0,0.0,30.0,True,True,True,True
load_0_6,True,0.0,0.0,30.0,True,True,True,True
load_0_7,True,0.0,0.0,30.0,True,True,True,True
load_0_8,True,0.0,0.0,30.0,True,True,True,True
load_0_9,True,0.0,0.0,30.0,True,True,True,True
load_1_1,True,0.0,0.0,30.0,True,True,True,True
load_1_10,True,0.0,0.0,30.0,True,True,True,True
load_1_11,True,0.0,0.0,30.0,True,True,True,True
load_1_12,True,11.0,0.0,30.0,True,True,True,True
load_1_13,True,0.0,0.0,30.0,True,True,True,True
load_1_14,True,0.0,0.0,30.0,True,True,True,True
load_1_15,True,0.0,0.0,30.0,True,True,True,True
load_1_16,True,0.0,0.0,30.0,True,True,True,True
load_1_17,True,0.0,0.0,30.0,True,True,True,True
load_1_18,True,0.0,0.0,30.0,True,True,True,True
load_1_19,True,0.0,0.0,30.0,True,True,True,True
load_1_2,True,0.0,0.0,30.0,True,True,True,True
load_1_20,True,0.0,0.0,30.0,True,True,True,True
load_1_3,True,14.0,0.0,30.0,True,True,True,True
load_1_4,True,0.0,0.0,30.0,True,True,True,True
load_1_5,True,0.0,0.0,30.0,True,True,True,True
load_1_6,True,2.0,0.0,30.0,True,True,True,True
load_1_7,True,0.0,0.0,30.0,True,True,True,True
load_1_8,True,0.0,0.0,30.0,True,True,True,True
load_1_9,True,21.0,0.0,30.0,True,True,True,True
load_2_1,True,0.0,0.0,30.0,True,True,True,True
load_2_10,True,0.0,0.0,30.0,True,True,True,True
load_2_11,True,0.0,0.0,30.0,True,True,True,True
load_2_12,True,0.0,0.0,30.0,True,True,True,True
load_2_13,True,0.0,0.0,30.0,True,True,True,True
load_2_14,True,15.0,0.0,30.0,True,True,True,True
load_2_15,True,10.0,0.0,30.0,True,True,True,True
load_2_16,True,0.0,0.0,30.0,True,True,True,True
load_2_17,True,0.0,0.0,30.0,True,True,True,True
load_2_18,True,3.0,0.0,30.0,True,True,True,True
load_2_19,True,0.0,0.0,30.0,True,True,True,True
load_2_2,True,0.0,0.0,30.0,True,True,True,True
load_2_20,True,0.0,0.0,30.0,True,True,True,True
load_2_3,True,0.0,0.0,30.0,True,True,True,True
load_2_4,True,0.0,0.0,30.0,True,True,True,True
load_2_5,True,21.0,0.0,30.0,True,True,True,True
load_2_6,True,0.0,0.0,30.0,True,True,True,True
load_2_7,True,0.0,0.0,30.0,True,True,True,True
load_2_8,True,0.0,0.0,30.0,True,True,True,True
load_2_9,True,0.0,0.0,30.0,True,True,True,True
mode_0_1,True,0.0,0.0,1.0,True,True,True,True
mode_0_10,True,1.0,0.0,1.0,True,True,True,True
mode_0_11,True,0.0,0.0,1.0,True,True,True,True
mode_0_12,True,0.0,0.0,1.0,True,True,True,True
mode_0_13,True,0.0,0.0,1.0,True,True,True,True
mode_0_14,True,0.0,0.0,1.0,True,True,True,True
mode_0_15,True,0.0,0.0,1.0,True,True,True,True
mode_0_16,True,0.0,0.0,1.0,True,True,True,True
mode_0_17,True,0.0,0.0,1.0,True,True,True,True
mode_0_18,True,0.0,0.0,1.0,True,True,True,True
mode_0_19,True,1.0,0.0,1.0,True,True,True,True
mode_0_2,True,0.0,0.0,1.0,True,True,True,True
mode_0_20,True,0.0,0.0,1.0,True,True,True,True
mode_0_3,True,0.0,0.0,1.0,True,True,True,True
mode_0_4,True,0.0,0.0,1.0,True,True,True,True
mode_0_5,True,0.0,0.0,1.0,True,True,True,True
mode_0_6,True,0.0,0.0,1.0,True,True,True,True
mode_0_7,True,0.0,0.0,1.0,True,True,True,True
mode_0_8,True,0.0,0.0,1.0,True,True,True,True
mode_0_9,True,0.0,0.0,1.0,True,True,True,True
mode_1_1,True,0.0,0.0,1.0,True,True,True,True
mode_1_10,True,0.0,0.0,1.0,True,True,True,True
mode_1_11,True,0.0,0.0,1.0,True,True,True,True
mode_1_12,True,0.0,0.0,1.0,True,True,True,True
mode_1_13,True,0.0,0.0,1.0,True,True,True,True
mode_1_14,True,0.0,0.0,1.0,True,True,True,True
mode_1_15,True,0.0,0.0,1.0,True,True,True,True
mode_1_16,True,0.0,0.0,1.0,True,True,True,True
mode_1_17,True,0.0,0.0,1.0,True,True,True,True
mode_1_18,True,0.0,0.0,1.0,True,True,True,True
mode_1_19,True,0.0,0.0,1.0,True,True,True,True
mode_1_2,True,0.0,0.0,1.0,True,True,True,True
mode_1_20,True,0.0,0.0,1.0,True,True,True,True
mode_1_3,True,1.0,0.0,1.0,True,True,True,True
mode_1_4,True,0.0,0.0,1.0,True,True,True,True
mode_1_5,True,0.0,0.0,1.0,True,True,True,True
mode_1_6,True,1.0,0.0,1.0,True,True,True,True
mode_1_7,True,0.0,0.0,1.0,True,True,True,True
mode_1_8,True,0.0,0.0,1.0,True,True,True,True
mode_1_9,True,1.0,0.0,1.0,True,True,True,True
mode_2_1,True,0.0,0.0,1.0,True,True,True,True
mode_2_10,True,0.0,0.0,1.0,True,True,True,True
mode_2_11,True,0.0,0.0,1.0,True,True,True,True
mode_2_12,True,0.0,0.0,1.0,True,True,True,True
mode_2_13,True,0.0,0.0,1.0,True,True,True,True
mode_2_14,True,0.0,0.0,1.0,True,True,True,True
mode_2_15,True,1.0,0.0,1.0,True,True,True,True
mode_2_16,True,0.0,0.0,1.0,True,True,True,True
mode_2_17,True,0.0,0.0,1.0,True,True,True,True
mode_2_18,True,1.0,0.0,1.0,True,True,True,True
mode_2_19,True,0.0,0.0,1.0,True,True,True,True
mode_2_2,True,0.0,0.0,1.0,True,True,True,True
mode_2_20,True,0.0,0.0,1.0,True,True,True,True
mode_2_3,True,0.0,0.0,1.0,True,True,True,True
mode_2_4,True,0.0,0.0,1.0,True,True,True,True
mode_2_5,True,1.0,0.0,1.0,True,True,True,True
mode_2_6,True,0.0,0.0,1.0,True,True,True,True
mode_2_7,True,0.0,0.0,1.0,True,True,True,True
mode_2_8,True,0.0,0.0,1.0,True,True,True,True
mode_2_9,True,0.0,0.0,1.0,True,True,True,True
ord_0_1,True,2.0,0.0,20.0,False,True,True,True
ord_0_10,True,1.0,0.0,20.0,False,True,True,True
ord_0_11,True,0.0,0.0,20.0,False,True,True,True
ord_0_12,True,0.0,0.0,20.0,False,True,True,True
ord_0_13,True,3.0,0.0,20.0,False,True,True,True
ord_0_14,True,0.0,0.0,20.0,False,True,True,True
ord_0_15,True,0.0,0.0,20.0,False,True,True,True
ord_0_16,True,4.0,0.0,20.0,False,True,True,True
ord_0_17,True,8.0,0.0,20.0,False,True,True,True
ord_0_18,True,0.0,0.0,20.0,False,True,True,True
ord_0_19,True,5.0,0.0,20.0,False,True,True,True
ord_0_2,True,7.0,0.0,20.0,False,True,True,True
ord_0_20,True,0.0,0.0,20.0,False,True,True,True
ord_0_3,True,0.0,0.0,20.0,False,True,True,True
ord_0_4,True,6.0,0.0,20.0,False,True,True,True
ord_0_5,True,0.0,0.0,20.0,False,True,True,True
ord_0_6,True,0.0,0.0,20.0,False,True,True,True
ord_0_7,True,0.0,0.0,20.0,False,True,True,True
ord_0_8,True,0.0,0.0,20.0,False,True,True,True
ord_0_9,True,0.0,0.0,20.0,False,True,True,True
ord_1_1,True,0.0,0.0,20.0,False,True,True,True
ord_1_10,True,0.0,0.0,20.0,False,True,True,True
ord_1_11,True,0.0,0.0,20.0,False,True,True,True
