fixation_case,column,fixed_value,fixation_scope
retained_labels,x_2_11_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_11_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_11_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_20,1.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_12_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_12_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_13_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_13_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_11,1.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_14_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_14_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_5,1.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_15_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_15_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_16_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_16_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_17_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_17_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_11,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_11,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_12,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_12,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_15,1.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_7,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_7,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_8,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_8,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_18_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_18_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_0,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_0,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,x_2_19_1,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,x_2_19_1,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
