instance_id,role,run_id,lookahead_policy,injection_policy,scope,parent_id,parent_parent_id,depth,lower,upper,K0,injection,family,old_c6_action,target,L_I,L_E,L_D,lookahead_cells,Vlocal,Venvelope,Vresidual,tau,D_R43,P_profile,M_root,F,H,decisive,rho_F,rho_M,rho_H,selected_facets,final_action,reason,decision_hash_input,width,facet_count,violated_facet_count,predicted_veto_rho_05,predicted_veto_promotion_rho_05_m_0007
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,stage1-atlas__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__frontier-d2-active-one,frontier-d2,active-one,parent,L1,,0,0.012367170653604861,0.024734341307209723,4,active-one,c6-overlay,split,0.037101511960814584,0.032852225758396171,0.034761152683261617,0.035379603639645915,"[0.012367170653604861,0.015458963317006077];[0.015458963317006077,0.018550755980407292];[0.018550755980407292,0.021642548643808508];[0.021642548643808508,0.024734341307209723]",5.2578488678553769e-05,4.7245090749904511e-05,5.3333979286492581e-06,0.89856311844077985,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0.26425470752120489,0.00099996737836950851,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L1|frontier-d2|active-one|parent|c6-overlay|0.037102|0.034761|0.035380|0.264255|0.003784|0.001000,0.012367170653604861,4,4,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,stage1-atlas__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__frontier-d2-active-one,frontier-d2,active-one,parent,L2,,0,0.024734341307209723,0.037101511960814584,4,active-one,c6-overlay,split,0.049468582614419443,0.037802754977028653,0.039357472739834219,0.039983404280085677,"[0.024734341307209723,0.027826133970610938];[0.027826133970610938,0.030917926634012154];[0.030917926634012154,0.034009719297413366];[0.034009719297413366,0.037101511960814584]",5.0302802273871896e-05,4.3998004311939323e-05,6.304797961932573e-06,0.87466308680764315,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0.061905324738362091,0.00027692253080040534,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L2|frontier-d2|active-one|parent|c6-overlay|0.049469|0.039357|0.039983|0.061905|0.004473|0.000277,0.012367170653604861,4,4,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,major_fragmentation_regression,stage1-atlas__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__frontier-d2-active-one,frontier-d2,active-one,parent,L3,,0,0.037101511960814584,0.049468682614419446,4,active-one,c6-overlay,split,0.049468582614419443,0.046945261960814583,0.046945261960814583,0.046945261960814583,"[0.037101511960814584,0.040193304624215803];[0.040193304624215803,0.043285097287617015];[0.043285097287617015,0.049468682614419446]",2.3405680390471838e-05,1.1702840195235912e-05,1.1702840195235926e-05,0.49999999999999972,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L3|frontier-d2|active-one|parent|c6-overlay|0.049469|0.046945|0.046945|0.000000|0.008303|0.000000,0.012367170653604861,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-none,fixed-d1,none,parent,L0,,0,0,0.0058494774412028265,4,none,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.0098007938069843408,0.010998270067282361,"[0,0.0029247387206014133];[0.0029247387206014133,0.0058494774412028265]",9.0541351795300132e-06,8.0293727752596086e-06,1.0247624042704046e-06,0.88681830081494339,0.012884255018483538,0.11318169918505662,0.0027016282897208972,0.63086124555168788,0.0017043525878710016,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L0|fixed-d1|none|parent|c6-overlay|0.011699|0.009801|0.010998|0.630861|0.002702|0.001704,0.0058494774412028265,2,2,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-none,fixed-d1,none,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,none,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.012070718837518674,0.012792993524424801,"[0.0058494774412028265,0.0087742161618042398];[0.0087742161618042398,0.011698954882405653]",7.7388220108596227e-06,5.9818757491344202e-06,1.7569462617252026e-06,0.7729698060945529,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0.13185696709772857,0.00061075069768635592,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|none|parent|c6-overlay|0.017548|0.012071|0.012793|0.131857|0.004632|0.000611,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-none,fixed-d1,none,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,none,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015477600823378363,0.015477600823378368,"[0.011698954882405653,0.014623693603007066];[0.014623693603007066,0.01754843232360848]",6.9034903764263658e-06,3.4517451882131833e-06,3.4517451882131825e-06,0.50000000000000011,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d1|none|parent|c6-overlay|0.017548|0.015478|0.015478|0.000000|0.009100|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-none,fixed-d1,none,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,none,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894194,0.020762718037894194,"[0.01754843232360848,0.020473171044209891];[0.020473171044209891,0.023397909764811306]",7.7072472799229878e-06,3.8536236399614821e-06,3.8536236399615058e-06,0.49999999999999845,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L3|fixed-d1|none|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010159|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-all,fixed-d1,all,parent,L0,,0,0,0.0058494774412028265,4,all,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.010998270067282157,0.010998270067282361,"[0,0.0029247387206014133];[0.0029247387206014133,0.0058494774412028265]",9.0541351795300132e-06,8.0293727752596086e-06,1.0247624042704046e-06,0.88681830081494339,0.012884255018483538,0.11318169918505662,0.0027016282897208972,2.9213901278734731e-13,7.8925102147743241e-16,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L0|fixed-d1|all|parent|c6-overlay|0.011699|0.010998|0.010998|0.000000|0.002702|0.000000,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-all,fixed-d1,all,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,all,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.012792993524424826,0.012792993524424801,"[0.0058494774412028265,0.0087742161618042398];[0.0087742161618042398,0.011698954882405653]",7.7388220108596227e-06,5.9818757491344202e-06,1.7569462617252026e-06,0.7729698060945529,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|all|parent|c6-overlay|0.017548|0.012793|0.012793|0.000000|0.004632|0.000000,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-all,fixed-d1,all,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,all,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015477600823378363,0.015477600823378368,"[0.011698954882405653,0.014623693603007066];[0.014623693603007066,0.01754843232360848]",6.9034903764263658e-06,3.4517451882131833e-06,3.4517451882131825e-06,0.50000000000000011,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,0.5,0.01,0.01,2,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d1|all|parent|c6-overlay|0.017548|0.015478|0.015478|0.000000|0.009100|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-all,fixed-d1,all,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,all,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894198,0.020762718037894194,"[0.01754843232360848,0.020473171044209891];[0.020473171044209891,0.023397909764811306]",7.7072472799229878e-06,3.8536236399614821e-06,3.8536236399615058e-06,0.49999999999999845,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L3|fixed-d1|all|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010159|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-violated,fixed-d1,violated,parent,L0,,0,0,0.0058494774412028265,4,violated,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.010998270067282157,0.010998270067282361,"[0,0.0029247387206014133];[0.0029247387206014133,0.0058494774412028265]",9.0541351795300132e-06,8.0293727752596086e-06,1.0247624042704046e-06,0.88681830081494339,0.012884255018483538,0.11318169918505662,0.0027016282897208972,2.9213901278734731e-13,7.8925102147743241e-16,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L0|fixed-d1|violated|parent|c6-overlay|0.011699|0.010998|0.010998|0.000000|0.002702|0.000000,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-violated,fixed-d1,violated,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,violated,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.012792993524424826,0.012792993524424801,"[0.0058494774412028265,0.0087742161618042398];[0.0087742161618042398,0.011698954882405653]",7.7388220108596227e-06,5.9818757491344202e-06,1.7569462617252026e-06,0.7729698060945529,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|violated|parent|c6-overlay|0.017548|0.012793|0.012793|0.000000|0.004632|0.000000,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-violated,fixed-d1,violated,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,violated,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015477600823378363,0.015477600823378368,"[0.011698954882405653,0.014623693603007066];[0.014623693603007066,0.01754843232360848]",6.9034903764263658e-06,3.4517451882131833e-06,3.4517451882131825e-06,0.50000000000000011,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d1|violated|parent|c6-overlay|0.017548|0.015478|0.015478|0.000000|0.009100|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-violated,fixed-d1,violated,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,violated,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894194,0.020762718037894194,"[0.01754843232360848,0.020473171044209891];[0.020473171044209891,0.023397909764811306]",7.7072472799229878e-06,3.8536236399614821e-06,3.8536236399615058e-06,0.49999999999999845,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L3|fixed-d1|violated|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010159|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-active-one,fixed-d1,active-one,parent,L0,,0,0,0.0058494774412028265,4,active-one,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.01099827006728217,0.010998270067282361,"[0,0.0029247387206014133];[0.0029247387206014133,0.0058494774412028265]",9.0541351795300132e-06,8.0293727752596086e-06,1.0247624042704046e-06,0.88681830081494339,0.012884255018483538,0.11318169918505662,0.0027016282897208972,2.7233297802210882e-13,7.357424776484685e-16,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L0|fixed-d1|active-one|parent|c6-overlay|0.011699|0.010998|0.010998|0.000000|0.002702|0.000000,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-active-one,fixed-d1,active-one,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,active-one,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.012792993524424805,0.012792993524424801,"[0.0058494774412028265,0.0087742161618042398];[0.0087742161618042398,0.011698954882405653]",7.7388220108596227e-06,5.9818757491344202e-06,1.7569462617252026e-06,0.7729698060945529,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0,0,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|active-one|parent|c6-overlay|0.017548|0.012793|0.012793|0.000000|0.004632|0.000000,0.0058494774412028265,2,2,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-active-one,fixed-d1,active-one,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,active-one,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015477600823378363,0.015477600823378368,"[0.011698954882405653,0.014623693603007066];[0.014623693603007066,0.01754843232360848]",6.9034903764263658e-06,3.4517451882131833e-06,3.4517451882131825e-06,0.50000000000000011,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d1|active-one|parent|c6-overlay|0.017548|0.015478|0.015478|0.000000|0.009100|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d1-active-one,fixed-d1,active-one,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,active-one,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894194,0.020762718037894194,"[0.01754843232360848,0.020473171044209891];[0.020473171044209891,0.023397909764811306]",7.7072472799229878e-06,3.8536236399614821e-06,3.8536236399615058e-06,0.49999999999999845,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L3|fixed-d1|active-one|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010159|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-none,fixed-d2,none,parent,L0,,0,0,0.0058494774412028265,4,none,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.0098007938069843408,0.011740926580771808,"[0,0.0014623693603007066];[0.0014623693603007066,0.0029247387206014133];[0.0029247387206014133,0.0043871080809021199];[0.0043871080809021199,0.0058494774412028265]",1.3450688236599713e-05,1.2787708344370638e-05,6.6297989222907472e-07,0.95071033685658646,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,1,0.0017478444026617068,1,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L0|fixed-d2|none|parent|c6-overlay|0.011699|0.009801|0.011741|1.000000|0.001748|0.001748,0.0058494774412028265,4,4,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-none,fixed-d2,none,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,none,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.012070718837518674,0.013193168278316335,"[0.0058494774412028265,0.0073118468015035331];[0.0073118468015035331,0.0087742161618042398];[0.0087742161618042398,0.010236585522104946];[0.010236585522104946,0.011698954882405653]",1.1537124667763009e-05,1.02480646419729e-05,1.2890600257901083e-06,0.88826851898445758,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0.20491203923827483,0.00069637476944284086,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L1|fixed-d2|none|parent|c6-overlay|0.017548|0.012071|0.013193|0.204912|0.003398|0.000696,0.0058494774412028265,3,3,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-none,fixed-d2,none,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,none,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015477600823378363,0.015660426293167093,"[0.011698954882405653,0.013161324242706361];[0.013161324242706361,0.014623693603007066];[0.014623693603007066,0.016086062963307772];[0.016086062963307772,0.01754843232360848]",1.0824952614010498e-05,8.1634971295815829e-06,2.6614554844289152e-06,0.75413698522945483,0.057446029115498211,0.24586301477054523,0.0070165175835907164,0.088286019296313453,0.00061946040677781267,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d2|none|parent|c6-overlay|0.017548|0.015478|0.015660|0.088286|0.007017|0.000619,0.0058494774412028265,4,1,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-none,fixed-d2,none,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,none,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894194,0.020762718037894194,"[0.01754843232360848,0.019010801683909187];[0.019010801683909187,0.020473171044209891];[0.020473171044209891,0.021935540404510599];[0.021935540404510599,0.023397909764811306]",9.8457714258692826e-06,5.7804354599422366e-06,4.065335965927046e-06,0.58709827903930667,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L3|fixed-d2|none|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010718|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-all,fixed-d2,all,parent,L0,,0,0,0.0058494774412028265,4,all,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.011740926580771801,0.011740926580771808,"[0,0.0014623693603007066];[0.0014623693603007066,0.0029247387206014133];[0.0029247387206014133,0.0043871080809021199];[0.0043871080809021199,0.0058494774412028265]",1.3450688236599713e-05,1.2787708344370638e-05,6.6297989222907472e-07,0.95071033685658646,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,0,0,0,0.5,0.01,0.01,4,split,deterministic_bound_only_refinement_rule,L0|fixed-d2|all|parent|c6-overlay|0.011699|0.011741|0.011741|0.000000|0.001748|0.000000,0.0058494774412028265,4,4,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-all,fixed-d2,all,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,all,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.013193168278316405,0.013193168278316335,"[0.0058494774412028265,0.0073118468015035331];[0.0073118468015035331,0.0087742161618042398];[0.0087742161618042398,0.010236585522104946];[0.010236585522104946,0.011698954882405653]",1.1537124667763009e-05,1.02480646419729e-05,1.2890600257901083e-06,0.88826851898445758,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0,0,0,0.5,0.01,0.01,3,split,deterministic_bound_only_refinement_rule,L1|fixed-d2|all|parent|c6-overlay|0.017548|0.013193|0.013193|0.000000|0.003398|0.000000,0.0058494774412028265,3,3,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-all,fixed-d2,all,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,all,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015660426293167082,0.015660426293167093,"[0.011698954882405653,0.013161324242706361];[0.013161324242706361,0.014623693603007066];[0.014623693603007066,0.016086062963307772];[0.016086062963307772,0.01754843232360848]",1.0824952614010498e-05,8.1634971295815829e-06,2.6614554844289152e-06,0.75413698522945483,0.057446029115498211,0.24586301477054523,0.0070165175835907164,5.512874793851943e-15,3.8681182927196207e-17,0,0.5,0.01,0.01,4,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d2|all|parent|c6-overlay|0.017548|0.015660|0.015660|0.000000|0.007017|0.000000,0.0058494774412028265,4,1,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-all,fixed-d2,all,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,all,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894208,0.020762718037894194,"[0.01754843232360848,0.019010801683909187];[0.019010801683909187,0.020473171044209891];[0.020473171044209891,0.021935540404510599];[0.021935540404510599,0.023397909764811306]",9.8457714258692826e-06,5.7804354599422366e-06,4.065335965927046e-06,0.58709827903930667,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L3|fixed-d2|all|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010718|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-violated,fixed-d2,violated,parent,L0,,0,0,0.0058494774412028265,4,violated,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.011740926580771801,0.011740926580771808,"[0,0.0014623693603007066];[0.0014623693603007066,0.0029247387206014133];[0.0029247387206014133,0.0043871080809021199];[0.0043871080809021199,0.0058494774412028265]",1.3450688236599713e-05,1.2787708344370638e-05,6.6297989222907472e-07,0.95071033685658646,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,0,0,0,0.5,0.01,0.01,4,split,deterministic_bound_only_refinement_rule,L0|fixed-d2|violated|parent|c6-overlay|0.011699|0.011741|0.011741|0.000000|0.001748|0.000000,0.0058494774412028265,4,4,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-violated,fixed-d2,violated,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,violated,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.013193168278316405,0.013193168278316335,"[0.0058494774412028265,0.0073118468015035331];[0.0073118468015035331,0.0087742161618042398];[0.0087742161618042398,0.010236585522104946];[0.010236585522104946,0.011698954882405653]",1.1537124667763009e-05,1.02480646419729e-05,1.2890600257901083e-06,0.88826851898445758,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0,0,0,0.5,0.01,0.01,3,split,deterministic_bound_only_refinement_rule,L1|fixed-d2|violated|parent|c6-overlay|0.017548|0.013193|0.013193|0.000000|0.003398|0.000000,0.0058494774412028265,3,3,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-violated,fixed-d2,violated,parent,L2,,0,0.011698954882405653,0.01754843232360848,4,violated,c6-overlay,exact-closure,0.01754843232360848,0.015477600823378363,0.015660426293167079,0.015660426293167093,"[0.011698954882405653,0.013161324242706361];[0.013161324242706361,0.014623693603007066];[0.014623693603007066,0.016086062963307772];[0.016086062963307772,0.01754843232360848]",1.0824952614010498e-05,8.1634971295815829e-06,2.6614554844289152e-06,0.75413698522945483,0.057446029115498211,0.24586301477054523,0.0070165175835907164,7.3504997251359104e-15,5.1574910569594844e-17,0,0.5,0.01,0.01,1,exact-closure,deterministic_bound_only_refinement_rule,L2|fixed-d2|violated|parent|c6-overlay|0.017548|0.015660|0.015660|0.000000|0.007017|0.000000,0.0058494774412028265,4,1,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-violated,fixed-d2,violated,parent,L3,,0,0.01754843232360848,0.023397909764811306,4,violated,c6-overlay,split,0.023397809764811307,0.020762718037894194,0.020762718037894194,0.020762718037894194,"[0.01754843232360848,0.019010801683909187];[0.019010801683909187,0.020473171044209891];[0.020473171044209891,0.021935540404510599];[0.021935540404510599,0.023397909764811306]",9.8457714258692826e-06,5.7804354599422366e-06,4.065335965927046e-06,0.58709827903930667,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L3|fixed-d2|violated|parent|c6-overlay|0.023398|0.020763|0.020763|0.000000|0.010718|0.000000,0.0058494774412028265,2,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-active-one,fixed-d2,active-one,parent,L0,,0,0,0.0058494774412028265,4,active-one,c6-overlay,split,0.011698954882405653,0.0098007938069843408,0.011620707295148084,0.011740926580771808,"[0,0.0014623693603007066];[0.0014623693603007066,0.0029247387206014133];[0.0029247387206014133,0.0043871080809021199];[0.0043871080809021199,0.0058494774412028265]",1.3450688236599713e-05,1.2787708344370638e-05,6.6297989222907472e-07,0.95071033685658646,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,1,0.0017478444026617068,1,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L0|fixed-d2|active-one|parent|c6-overlay|0.011699|0.011621|0.011741|1.000000|0.001748|0.001748,0.0058494774412028265,4,4,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,development_context,stage1-atlas__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__d2-active-one,fixed-d2,active-one,parent,L1,,0,0.0058494774412028265,0.011698954882405653,4,active-one,c6-overlay,split,0.01754843232360848,0.012070718837518674,0.012879557358083398,0.013193168278316335,"[0.0058494774412028265,0.0073118468015035331];[0.0073118468015035331,0.0087742161618042398];[0.0087742161618042398,0.010236585522104946];[0.010236585522104946,0.011698954882405653]",1.1537124667763009e-05,1.02480646419729e-05,1.2890600257901083e-06,0.88826851898445758,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0.067170554480177072,0.00022827296806650479,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L1|fixed-d2|active-one|parent|c6-overlay|0.017548|0.012880|0.013193|0.067171|0.003398|0.000228,0.0058494774412028265,3,3,False,False
