instance_id,lookahead_policy,injection_policy,parent_id,width,old_c6_action,D_R43,P_profile,M_root,F,H,decisive,veto_rho_05,veto_promotion
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,none,L2,0.012367170653604861,split,0.060054868628481847,0.2544621402346684,0.006147477740408254,0.11589834384877738,0.00071248248896054085,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,none,L3,0.012367170653604861,split,0.24999999999999795,0.49999999999999589,0.0055355289624003136,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,all,L0,0.012367170653604861,split,0.026980350614274319,0.19993107975277655,0.0050326793498051631,2.2745118139616657e-14,1.1446888637012758e-16,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,all,L1,0.012367170653604861,split,0.034746225047039184,0.20394601686459066,0.0050661205275718312,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,all,L2,0.012367170653604861,split,0.060054868628481847,0.2544621402346684,0.006147477740408254,1.3455581877027134e-15,8.2717890073265027e-18,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,all,L3,0.012367170653604861,split,0.24999999999999795,0.49999999999999589,0.0055355289624003136,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,violated,L0,0.012367170653604861,split,0.026980350614274319,0.19993107975277655,0.0050326793498051631,2.2745118139616657e-14,1.1446888637012758e-16,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,violated,L1,0.012367170653604861,split,0.034746225047039184,0.20394601686459066,0.0050661205275718312,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,violated,L2,0.012367170653604861,split,0.060054868628481847,0.2544621402346684,0.006147477740408254,1.3455581877027134e-15,8.2717890073265027e-18,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,violated,L3,0.012367170653604861,split,0.24999999999999795,0.49999999999999589,0.0055355289624003136,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,active-one,L0,0.012367170653604861,split,0.026980350614274319,0.19993107975277655,0.0050326793498051631,3.8715094705731206e-15,1.9484065765128465e-17,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,active-one,L1,0.012367170653604861,split,0.034746225047039184,0.20394601686459066,0.0050661205275718312,1.8877209244413722e-14,9.5634217256393102e-17,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,active-one,L2,0.012367170653604861,split,0.060054868628481847,0.2544621402346684,0.006147477740408254,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d1,active-one,L3,0.012367170653604861,split,0.24999999999999795,0.49999999999999589,0.0055355289624003136,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,none,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0.40362176957000945,0.0010776018606505238,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,none,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0.59477704274457377,0.002250698372515974,0,True,True
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,none,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0.18692624054102291,0.00083618150494165367,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,none,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,all,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,all,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,all,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,all,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,violated,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,violated,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,violated,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,violated,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,active-one,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0.019065903893399638,5.0902738800236695e-05,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,active-one,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0.26425470752120489,0.00099996737836950851,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,active-one,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0.061905324738362091,0.00027692253080040534,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,fixed-d2,active-one,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,none,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0.40362176957000945,0.0010776018606505238,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,none,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0.59477704274457377,0.002250698372515974,0,True,True
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,none,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0.18692624054102291,0.00083618150494165367,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,none,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,all,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,all,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,all,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,all,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,violated,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,violated,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,violated,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,violated,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,active-one,L0,0.012367170653604861,split,0.014313046386748456,0.066778692298564701,0.0026698308711111539,0.019065903893399638,5.0902738800236695e-05,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,active-one,L1,0.012367170653604861,split,0.025953456759128336,0.10143688155922019,0.0037841043126517131,0.26425470752120489,0.00099996737836950851,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,active-one,L2,0.012367170653604861,split,0.043700010595386481,0.12533691319235685,0.0044733232879529553,0.061905324738362091,0.00027692253080040534,0,False,False
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,frontier-d2,active-one,L3,0.012367170653604861,split,0.37500000000000006,0.50000000000000033,0.0083032934436005398,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,none,L0,0.0058494774412028265,split,0.012884255018483538,0.11318169918505662,0.0027016282897208972,0.63086124555168788,0.0017043525878710016,0,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,none,L1,0.0058494774412028265,split,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0.13185696709772857,0.00061075069768635592,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,none,L2,0.0058494774412028265,exact-closure,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,none,L3,0.0058494774412028265,split,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,all,L0,0.0058494774412028265,split,0.012884255018483538,0.11318169918505662,0.0027016282897208972,2.9213901278734731e-13,7.8925102147743241e-16,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,all,L1,0.0058494774412028265,split,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,all,L2,0.0058494774412028265,exact-closure,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,all,L3,0.0058494774412028265,split,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,violated,L0,0.0058494774412028265,split,0.012884255018483538,0.11318169918505662,0.0027016282897208972,2.9213901278734731e-13,7.8925102147743241e-16,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,violated,L1,0.0058494774412028265,split,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,violated,L2,0.0058494774412028265,exact-closure,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,violated,L3,0.0058494774412028265,split,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,active-one,L0,0.0058494774412028265,split,0.012884255018483538,0.11318169918505662,0.0027016282897208972,2.7233297802210882e-13,7.357424776484685e-16,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,active-one,L1,0.0058494774412028265,split,0.026516682400955921,0.22703019390544715,0.0046319182909287243,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,active-one,L2,0.0058494774412028265,exact-closure,0.074503990670324302,0.49999999999999994,0.0090999947017221337,2.5130825117118993e-15,2.2869037541568834e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d1,active-one,L3,0.0058494774412028265,split,0.25000000000000094,0.50000000000000155,0.010159485359993798,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,none,L0,0.0058494774412028265,split,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,1,0.0017478444026617068,1,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,none,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0.20491203923827483,0.00069637476944284086,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,none,L2,0.0058494774412028265,exact-closure,0.057446029115498211,0.24586301477054523,0.0070165175835907164,0.088286019296313453,0.00061946040677781267,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,none,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,all,L0,0.0058494774412028265,split,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,all,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,all,L2,0.0058494774412028265,exact-closure,0.057446029115498211,0.24586301477054523,0.0070165175835907164,5.512874793851943e-15,3.8681182927196207e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,all,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,violated,L0,0.0058494774412028265,split,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,violated,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,violated,L2,0.0058494774412028265,exact-closure,0.057446029115498211,0.24586301477054523,0.0070165175835907164,7.3504997251359104e-15,5.1574910569594844e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,violated,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,active-one,L0,0.0058494774412028265,split,0.0083355926876413286,0.049289663143413522,0.0017478444026617068,1,0.0017478444026617068,1,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,active-one,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0.067170554480177072,0.00022827296806650479,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,active-one,L2,0.0058494774412028265,exact-closure,0.057446029115498211,0.24586301477054523,0.0070165175835907164,7.3504997251359104e-15,5.1574910569594844e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fixed-d2,active-one,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,none,L0,0.0058494774412028265,split,0.0038854781349299699,0.026933611157491519,0.00081472445503133907,1,0.00081472445503133907,1,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,none,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0.20491203923827483,0.00069637476944284086,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,none,L2,0.0058494774412028265,exact-closure,0.061308765326047246,0.32699455051442766,0.0074883161910731929,0.088286019296313453,0.00066111362774198433,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,none,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,all,L0,0.0058494774412028265,split,0.0038854781349299699,0.026933611157491519,0.00081472445503133907,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,all,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,all,L2,0.0058494774412028265,exact-closure,0.061308765326047246,0.32699455051442766,0.0074883161910731929,5.512874793851943e-15,4.1282149578160794e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,all,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,violated,L0,0.0058494774412028265,split,0.0038854781349299699,0.026933611157491519,0.00081472445503133907,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,violated,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,violated,L2,0.0058494774412028265,exact-closure,0.061308765326047246,0.32699455051442766,0.0074883161910731929,7.3504997251359104e-15,5.5042866104214294e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,violated,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,active-one,L0,0.0058494774412028265,split,0.0038854781349299699,0.026933611157491519,0.00081472445503133907,1,0.00081472445503133907,1,True,True
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,active-one,L1,0.0058494774412028265,split,0.019455117122410069,0.11173148101554238,0.0033984082732839609,0.067170554480177072,0.00022827296806650479,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,active-one,L2,0.0058494774412028265,exact-closure,0.061308765326047246,0.32699455051442766,0.0074883161910731929,7.3504997251359104e-15,5.5042866104214294e-17,0,False,False
round39_small_medium_V8_M3_Q30_slot03_seed1177285734,frontier-d2,active-one,L3,0.0058494774412028265,split,0.2637346265324233,0.41290172096069333,0.010717632308718304,0,0,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,none,L0,0.03390326542067371,split,0.0043877490616155588,0.035891216938317691,0.00095369918692536388,0.51077245294175988,0.0004871232730744301,0,True,True
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,none,L1,0.03390326542067371,split,0.022409311908408499,0.19823981134537255,0.004219682163128749,0.66789629848336962,0.0028183100975299898,0,True,True
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,none,L2,0.03390326542067372,exact-closure,0.082052638963882957,0.50000000000000056,0.010422731087777056,0,0,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,none,L3,0.033903265420673706,exact-closure,0.24535111044537891,0.50000000000000033,0.01056664338730233,0,0,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,all,L0,0.03390326542067371,split,0.0043877490616155588,0.035891216938317691,0.00095369918692536388,1.2449967820590815e-14,1.1873524187744406e-17,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,all,L1,0.03390326542067371,split,0.022409311908408499,0.19823981134537255,0.004219682163128749,5.4170178762965799e-15,2.2858093709958254e-17,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,all,L2,0.03390326542067372,exact-closure,0.082052638963882957,0.50000000000000056,0.010422731087777056,0,0,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,fixed-d1,all,L3,0.033903265420673706,exact-closure,0.24535111044537891,0.50000000000000033,0.01056664338730233,0,0,0,False,False
