"instance","run_label","method","top_status","interval_id","g_low","g_high","interval_status","interval_lower_bound","incumbent_cutoff","gap_contribution","route_mask_enabled","incumbent_cutoff_active","bpc_nodes","open_nodes","columns","pricing_calls","pricing_time_seconds","master_time_seconds","bound_time_seconds","route_mask_time_seconds","cuts_added","branching_decisions","reason_if_open","source_note","result_file"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","41","0.470542","0.470882","relaxation_lower_bound","0.690996","","","true","true","","","","","","","20.186847","20.186847","","","","adaptive split pass 7 child interval 41 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470542,0.470882], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.5016572906, min_station_bikes=460, s_upper=74.4623, objective_lb=0.690996, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781374319138994000_15729502191765196471\inventory_gini_bound.lp, bound_time=20.186847","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","42","0.470882","0.471221","relaxation_lower_bound","0.691336","","","true","true","","","","","","","21.014802","21.014802","","","","adaptive split pass 7 child interval 42 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470882,0.471221], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49939234748, min_station_bikes=460, s_upper=74.4566, objective_lb=0.691336, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781374339325847500_15729502191765196471\inventory_gini_bound.lp, bound_time=21.014802","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","43","0.471221","0.471561","relaxation_lower_bound","0.691675","","","true","true","","","","","","","20.799647","20.799647","","","","adaptive split pass 7 child interval 43 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.471221,0.471561], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.49712740435, min_station_bikes=460, s_upper=74.4501, objective_lb=0.691675, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781374360340655800_15729502191765196471\inventory_gini_bound.lp, bound_time=20.799647","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","44","0.470202","0.470372","bound_fathomed_by_cutoff_relaxation","0.695791","","","true","true","","","","","","","21.107209","21.107209","","","","adaptive split pass 8 child interval 44 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.470202,0.470372], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50392223372, min_station_bikes=460, objective_lb=0.695791, lp=results\bound_work\test_data_V12_M1_average_1781374381140314800_15729502191765196471\inventory_gini_bound.lp, bound_time=21.107209","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 8 child interval 44 bound-fathomed by inherited/relaxation lower bound","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","45","0.470372","0.470542","relaxation_lower_bound","0.69086","","","true","true","","","","","","","20.931154","20.931154","","","","adaptive split pass 8 child interval 45 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470372,0.470542], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50278976216, min_station_bikes=460, s_upper=74.4653, objective_lb=0.69086, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781374402247531800_15729502191765196471\inventory_gini_bound.lp, bound_time=20.931154","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","46","0.470542","0.470712","relaxation_lower_bound","0.69103","","","true","true","","","","","","","20.870789","20.870789","","","","adaptive split pass 8 child interval 46 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470542,0.470712], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.5016572906, min_station_bikes=460, s_upper=74.4623, objective_lb=0.69103, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781374423178692600_15729502191765196471\inventory_gini_bound.lp, bound_time=20.870789","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","47","0.470712","0.470882","relaxation_lower_bound","0.691166","","","true","true","","","","","","","20.119181","20.119181","","","","adaptive split pass 8 child interval 47 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.470712,0.470882], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, incumbent_cutoff_bound=true, penalty_budget=1.50052481904, min_station_bikes=460, s_upper=74.4596, objective_lb=0.691166, status=integer optimal solution, lp=results\bound_work\test_data_V12_M1_average_1781374444049489400_15729502191765196471\inventory_gini_bound.lp, bound_time=20.119181","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","45","0.470372","0.470542","unresolved_open_nodes","0.69086","0.695791","","","","5","3","1953","9","167.808","173.369","0","","0","","","adaptive pass 1 retry 1 interval 45 [0.470372,0.470542] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.690577, interval_lb=0.69086, inventory_relax_lb=0.69086, resource_lb=0.171452, incumbent_cutoff=0.695791, early_stop_target=0.69103, nodes=5, columns=1953, pricing_calls=9, pricing_time=167.808, master_time=173.369, bound_time=0, cuts_added=0, open_nodes=3","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 45 for the remainder of this pass because retry made no valid lower-bound progress","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","46","0.470542","0.470712","unresolved_open_nodes","0.69103","0.695791","","","","1","1","479","1","16.7859","19.1991","0","","0","","","adaptive pass 1 retry 2 interval 46 [0.470542,0.470712] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.171452, interval_lb=0.69103, inventory_relax_lb=0.69103, resource_lb=0.171452, incumbent_cutoff=0.695791, early_stop_target=0.691166, nodes=1, columns=479, pricing_calls=1, pricing_time=16.7859, master_time=19.1991, bound_time=0, cuts_added=0, open_nodes=1","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 46 for the remainder of this pass because retry made no valid lower-bound progress","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","47","0.470712","0.470882","unresolved_open_nodes","0.691166","0.695791","","","","1","1","479","1","5.12e-05","19.2478","0","","0","","","adaptive pass 1 retry 3 interval 47 [0.470712,0.470882] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.171452, interval_lb=0.691166, inventory_relax_lb=0.691166, resource_lb=0.171452, incumbent_cutoff=0.695791, early_stop_target=0.691336, nodes=1, columns=479, pricing_calls=1, pricing_time=5.12e-05, master_time=19.2478, bound_time=0, cuts_added=0, open_nodes=1","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M1_average.txt","V12_M1_pool_bounds_1200s","gcap-frontier","gcap_frontier_not_closed","","","","unresolved_no_progress","","","","","","","","","","","","","","","","","adaptive pass 1 defers interval 47 for the remainder of this pass because retry made no valid lower-bound progress","results\campaign_v12_m1_average_pool_bounds_1200s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","0","0","0.0467635","bound_fathomed_by_cutoff_relaxation","0.748217","","","false","true","","","","","","","","","","","","interval 0 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0,0.0467635], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=4.98811109615, min_station_bikes=131, objective_lb=0.748217, lp=results\bound_work\test_data_V12_M2_average_1781243913186394100_1230235464250880600\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","","","","bound_fathomed","","","","","","","","","","","","","","","","","interval 0 bound-fathomed by final-inventory relaxation before branch-price tree","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","1","0.0467635","0.0935271","bound_fathomed_by_cutoff_relaxation","0.748217","","","false","true","","","","","","","","","","","","interval 1 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.0467635,0.0935271], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=4.67635415264, min_station_bikes=131, objective_lb=0.748217, lp=results\bound_work\test_data_V12_M2_average_1781243909024066000_1230235464250880600\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","","","","bound_fathomed","","","","","","","","","","","","","","","","","interval 1 bound-fathomed by final-inventory relaxation before branch-price tree","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","2","0.0935271","0.140291","relaxation_lower_bound","0.278162","","","false","true","","","","","","","","","","","","interval 2 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.0935271,0.140291], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=4.36459720913, min_station_bikes=131, s_upper=14.2671, objective_lb=0.278162, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243901963180400_18137369640724998020\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","2","0.0935271","0.140291","unresolved_open_nodes","0.278162","0.748217","","","","1","1","1066","1","","","","","0","","","interval 2 [0.0935271,0.140291] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.278162, inventory_relax_lb=0.278162, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","3","0.140291","0.187054","relaxation_lower_bound","0.313612","","","false","true","","","","","","","","","","","","interval 3 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.140291,0.187054], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=4.05284026562, min_station_bikes=131, s_upper=14.2671, objective_lb=0.313612, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243899978620700_8670141377090704656\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","3","0.140291","0.187054","unresolved_open_nodes","0.313612","0.748217","","","","1","1","1066","1","","","","","0","","","interval 3 [0.140291,0.187054] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.313612, inventory_relax_lb=0.313612, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","4","0.187054","0.233818","relaxation_lower_bound","0.3543","","","false","true","","","","","","","","","","","","interval 4 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.187054,0.233818], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=3.74108332211, min_station_bikes=131, s_upper=14.2671, objective_lb=0.3543, status=integer optimal, tolerance, lp=results\bound_work\test_data_V12_M2_average_1781243899900011500_4249528327736205830\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","4","0.187054","0.233818","unresolved_open_nodes","0.3543","0.748217","","","","1","1","1066","1","","","","","0","","","interval 4 [0.187054,0.233818] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.3543, inventory_relax_lb=0.3543, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","5","0.233818","0.280581","relaxation_lower_bound","0.398806","","","false","true","","","","","","","","","","","","interval 5 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.233818,0.280581], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=3.4293263786, min_station_bikes=131, s_upper=14.2671, objective_lb=0.398806, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243880004579900_18137369640724998020\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","5","0.233818","0.280581","unresolved_open_nodes","0.398806","0.748217","","","","1","1","1066","1","","","","","0","","","interval 5 [0.233818,0.280581] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.398806, inventory_relax_lb=0.398806, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","6","0.280581","0.327345","relaxation_time_limited_valid_best_bound","0.442979","","","false","true","","","","","","","","","","","","interval 6 inventory relaxation: inventory-route-Gini integer relaxation time-limited; using valid CPLEX MIP best bound: interval=[0.280581,0.327345], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=3.11756943509, min_station_bikes=131, s_upper=14.2671, objective_lb=0.442979, status=time limit exceeded, lp=results\bound_work\test_data_V12_M2_average_1781243879222396600_1230235464250880600\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","6","0.280581","0.327345","unresolved_open_nodes","0.442979","0.748217","","","","1","1","1066","1","","","","","0","","","interval 6 [0.280581,0.327345] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.442979, inventory_relax_lb=0.442979, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","7","0.327345","0.374108","relaxation_lower_bound","0.491581","","","false","true","","","","","","","","","","","","interval 7 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.327345,0.374108], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=2.80581249158, min_station_bikes=131, s_upper=14.2671, objective_lb=0.491581, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243877514975900_4249528327736205830\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","7","0.327345","0.374108","unresolved_open_nodes","0.491581","0.748217","","","","1","1","1066","1","","","","","0","","","interval 7 [0.327345,0.374108] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.491581, inventory_relax_lb=0.491581, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","8","0.374108","0.420872","relaxation_lower_bound","0.538344","","","false","true","","","","","","","","","","","","interval 8 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.374108,0.420872], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=2.49405554807, min_station_bikes=131, s_upper=14.1439, objective_lb=0.538344, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243856696750100_4249528327736205830\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","8","0.374108","0.420872","unresolved_open_nodes","0.538344","0.748217","","","","1","1","1066","1","","","","","0","","","interval 8 [0.374108,0.420872] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.538344, inventory_relax_lb=0.538344, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","9","0.420872","0.467635","relaxation_lower_bound","0.585108","","","false","true","","","","","","","","","","","","interval 9 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.420872,0.467635], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=2.18229860456, min_station_bikes=131, s_upper=13.6581, objective_lb=0.585108, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243856696669300_18137369640724998020\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","9","0.420872","0.467635","unresolved_open_nodes","0.585108","0.748217","","","","1","1","1066","1","","","","","0","","","interval 9 [0.420872,0.467635] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.585108, inventory_relax_lb=0.585108, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","10","0.467635","0.514399","relaxation_lower_bound","0.631872","","","false","true","","","","","","","","","","","","interval 10 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.467635,0.514399], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=1.87054166106, min_station_bikes=131, s_upper=12.8295, objective_lb=0.631872, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243856696650300_8670141377090704656\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","10","0.467635","0.514399","unresolved_open_nodes","0.631872","0.748217","","","","1","1","1066","1","","","","","0","","","interval 10 [0.467635,0.514399] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=true, tree_lb=0.139178, interval_lb=0.631872, inventory_relax_lb=0.631872, resource_lb=0.139178, incumbent_metric=0.737716, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","11","0.514399","0.561162","relaxation_lower_bound","0.678635","","","false","true","","","","","","","","","","","","interval 11 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.514399,0.561162], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=1.55878471755, min_station_bikes=131, s_upper=11.7782, objective_lb=0.678635, status=integer optimal, tolerance, lp=results\bound_work\test_data_V12_M2_average_1781243856696708400_1230235464250880600\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","11","0.514399","0.561162","unresolved_open_nodes","0.678635","0.748217","","","","1","1","1066","1","","","","","0","","","interval 11 [0.514399,0.561162] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.678635, inventory_relax_lb=0.678635, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","12","0.561162","0.607926","relaxation_lower_bound","0.725399","","","false","true","","","","","","","","","","","","interval 12 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.561162,0.607926], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=false, incumbent_cutoff_bound=true, penalty_budget=1.24702777404, min_station_bikes=131, s_upper=10.4201, objective_lb=0.725399, status=integer optimal solution, lp=results\bound_work\test_data_V12_M2_average_1781243877138459600_8670141377090704656\inventory_gini_bound.lp","results\dyn4_v12_m2_average_frontier_300s.json"
"test_data_V12_M2_average.txt","V12_M2_mask_disabled_300s","gcap-frontier","gcap_frontier_not_closed","12","0.561162","0.607926","unresolved_open_nodes","0.725399","0.748217","","","","1","1","1066","1","","","","","0","","","interval 12 [0.561162,0.607926] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.139178, interval_lb=0.725399, inventory_relax_lb=0.725399, resource_lb=0.139178, incumbent_metric=inf, incumbent_cutoff=0.748217, nodes=1, columns=1066, pricing_calls=1, cuts_added=0, open_nodes=1","results\dyn4_v12_m2_average_frontier_300s.json"
