file,method,algorithm_preset,status,certified_original_problem,tailored_bc_enabled,tailored_bc_mode,tailored_bc_callback_available,tailored_bc_source_class,tailored_bc_candidate_projection_checks,tailored_bc_candidate_projection_verified,tailored_bc_candidate_projection_rejections,tailored_bc_candidate_projection_unsupported_mismatches,tailored_bc_candidate_route_projection_checks,tailored_bc_candidate_route_projection_verified,tailored_bc_candidate_route_projection_rejections,tailored_bc_candidate_route_projection_unsupported_mismatches,audit_passed,failures
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini1_callback_gini_auto_60s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini1_callback_gini_off_short3.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini1_callback_gini_selector_60s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini1_callback_gini_selector_short3.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini1_callback_guarded.json,interval-cutoff-oracle,paper-gf-tailored-bc,diagnostic_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini1_callback_minimal_short3.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_auto_300s.json,interval-cutoff-oracle,custom,interval_closed,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_auto_60s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_auto_short3.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_off_60s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_off_short3.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_selector_300s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_selector_60s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\moderate_seed3301_low_gini2_callback_gini_selector_short3.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\option_consistency_test.json,option-consistency-test,custom,diagnostic_complete,False,False,off,False,off,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_high_imbalance_seed3202_tailored_1200s.json,gcap-frontier,paper-gf-tailored-bc,optimal,True,True,callback,True,relaxation_only,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_tight_T_seed3101_tailored_300s.json,gcap-frontier,paper-gf-tailored-bc,optimal,True,True,callback,True,relaxation_only,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_1200s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,False,True,callback,True,tailored_bc_assisted_noncertified,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_1200s_auto_oracle\interval_13.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,False,True,callback,True,tailored_bc_assisted_noncertified,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_300s_auto_oracle\interval_12.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_300s_auto_oracle\interval_13.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m1_tailored_300s_auto_oracle\interval_14.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,True,callback,True,tailored_bc_certified,1,1,0,0,1,1,0,0,True,
results\gf_tailored_bc_callback_round\raw\regression_v12_m2_tailored_300s.json,gcap-frontier,paper-gf-tailored-bc,optimal,True,True,callback,True,relaxation_only,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\s-bucket-coverage-test.json,s-bucket-coverage-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\smoke_paper_gf_tailored_bc_20s.json,gcap-frontier,paper-gf-tailored-bc,optimal,True,True,callback,True,relaxation_only,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\tailored-bc-branch-callback-smoke-test.json,tailored-bc-branch-callback-smoke-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\tailored-bc-callback-smoke-test.json,tailored-bc-callback-smoke-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\tailored-bc-cut-validity-test.json,tailored-bc-cut-validity-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
results\gf_tailored_bc_callback_round\raw\transfer-cutset-validity-test.json,transfer-cutset-validity-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
