round_id,stage,run_id,serial_order,instance_id,instance_sha256,V,M,Q,T,difficulty_stratum,difficulty_score,arm,startup_variant,total_process_seconds,hga_startup_seconds,startup_to_exact_seconds,exact_phase_seconds,startup_verified_objective,final_objective,valid_lower_bound,verified_upper_bound,final_relative_gap,work,nodes,initial_lp_bounds,initial_lp_count,target_count,targets_reached,requeue_count,split_count,closure_count,strict_certificate,strict_certificate_class,strict_certificate_rejection_reason,original_problem_verifier_passed,threads,gurobi_seed,emergency_timeout,official_unresolved,unresolved_reason,artifact_count,active_station_count,active_fraction,surplus_count,deficit_count,imbalance_l1,fleet_capacity_pressure,support_duration_pressure,plausible_ordered_pair_density,full_service_pair_density,initial_objective_lambda_0_15,trace_event_count,trace_first_process_seconds,trace_last_process_seconds,trajectory_convention,time_to_gap_le_0.5,time_to_gap_le_0.25,time_to_gap_le_0.1,time_to_gap_le_0.05,time_to_gap_le_0.02,time_to_gap_le_0.01,time_to_gap_le_0.005,time_to_gap_le_0.001,time_to_gap_le_0,time_to_incumbent_gap_le_0.5,time_to_incumbent_gap_le_0.25,time_to_incumbent_gap_le_0.1,time_to_incumbent_gap_le_0.05,time_to_incumbent_gap_le_0.01,time_to_incumbent_gap_le_0.001,time_to_incumbent_gap_le_0,observed_proof_gap_auc_seconds,normalized_observed_proof_gap_auc
39,primary,primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__p_grb,11,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,fd23a2d1c2adf59570fd158aee6adbc61929d375bcc0ee23f28b4b4aadb8fcb8,10,3,20,3600.0,small-easy,51.94200825983829,P-GRB,not_applicable,0.9917038,0.0,0.0,0.9917038,nan,0.013591474820774569,0.01359147482077453,0.013591474820774569,2.935563687796522e-15,1.1326278983876463,510.0,,0,0,0,0,0,0,True,engineering_exact_original_problem_optimal,none,True,1,0,False,False,,8,5,0.5,2,3,25.0,0.4166666666666667,0.18926307456648986,1.0,1.0,0.39065576734898966,77,0.0507723,0.9917038,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.095326,0.4467157,0.6960415,0.6995488000000001,0.7742551,0.9525532999999999,0.9525532999999999,0.9863632,0.9884142381469727,0.554378,0.5887631,0.5887631,0.5887631,0.5887631,0.8432238999999999,0.8432238999999999,0.1991067854374283,0.2116060366109842
39,primary,primary__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_light_1000,12,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,fd23a2d1c2adf59570fd158aee6adbc61929d375bcc0ee23f28b4b4aadb8fcb8,10,3,20,3600.0,small-easy,51.94200825983829,C6-HGA-LIGHT-1000,hga-light-1000,4.7636214,1.9392217,1.9439662,2.8196551999999997,0.013591474820774569,0.013591474820774569,0.013591474820774779,0.013591474820774569,0.0,3.3447293532894102,87.0,L0|0|0.0033978687051936423|0.0086582056739349794|OPTIMAL;L1|0.0033978687051936423|0.0067957374103872845|0.0085804406968216524|OPTIMAL;L2|0.0067957374103872845|0.010193606115580928|0.010705212416745257|OPTIMAL;L3|0.010193606115580928|0.013591474820774569|0.013095046626297305|OPTIMAL,4,14,3,3,0,2,True,engineering_exact_original_problem_optimal,none,True,1,-1,False,False,,40,5,0.5,2,3,25.0,0.4166666666666667,0.18926307456648986,1.0,1.0,0.39065576734898966,61,1.9535904,4.7636214,left_continuous_observed_events_no_interpolation_no_post_final_extension,2.2030533,2.55244,3.7956605000000003,3.8285836,4.125724,4.4400842,4.441021800000001,4.7452725,4.7452725,1.9535904,1.9535904,1.9535904,1.9535904,1.9535904,1.9535904,1.9535904,0.6444884635764239,0.22935279488960225
39,primary,primary__round39_small_easy_V12_M2_Q30_slot07_seed1210444511__p_grb,13,round39_small_easy_V12_M2_Q30_slot07_seed1210444511,7171ea93b94f8e17cb61ecda9621d1bc1886cae3657dc8d11c967cd53e5189c2,12,2,30,3600.0,small-easy,57.39189710973525,P-GRB,not_applicable,1.331212,0.0,0.0,1.331212,nan,0.020382503842219304,0.02038250384221927,0.020382503842219304,1.7021691637153893e-15,1.6278828690447789,701.0,,0,0,0,0,0,0,True,engineering_exact_original_problem_optimal,none,True,1,0,False,False,,8,6,0.5,3,3,30.0,0.5,0.3579020994044182,1.0,1.0,0.3309944174820275,117,0.053175400000000005,1.331212,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.061868000000000006,0.6180633,0.9930958,1.1097484,1.298736,1.3010137,1.3014617,1.3288864038146972,1.3288864038146972,0.5825054,0.7074336999999999,0.7702422999999999,0.8995510999999999,1.3267290999999999,1.3267290999999999,1.3267290999999999,0.28289224288719067,0.22134909351359003
39,primary,primary__round39_small_easy_V12_M2_Q30_slot07_seed1210444511__c6_hga_light_1000,14,round39_small_easy_V12_M2_Q30_slot07_seed1210444511,7171ea93b94f8e17cb61ecda9621d1bc1886cae3657dc8d11c967cd53e5189c2,12,2,30,3600.0,small-easy,57.39189710973525,C6-HGA-LIGHT-1000,hga-light-1000,9.1128425,2.3705141,2.3747985,6.7380439999999995,0.020382503842219304,0.020382503842219304,0.020382503842219304,0.020382503842219304,0.0,9.380035587911921,73.0,L0|0|0.0050956259605548261|0.011642307008093006|OPTIMAL;L1|0.0050956259605548261|0.010191251921109652|0.013453553643099112|OPTIMAL;L2|0.010191251921109652|0.015286877881664478|0.016684212922901797|OPTIMAL;L3|0.015286877881664478|0.020382503842219304|0|INFEASIBLE,4,12,1,1,0,2,True,engineering_exact_original_problem_optimal,none,True,1,-1,False,False,,38,6,0.5,3,3,30.0,0.5,0.3579020994044182,1.0,1.0,0.3309944174820275,55,2.3839826,9.1128425,left_continuous_observed_events_no_interpolation_no_post_final_extension,2.9143147,4.1902662,8.9459403,9.0809303,9.1040899,9.1040899,9.1040899,9.1040899,9.1040899,2.3839826,2.3839826,2.3839826,2.3839826,2.3839826,2.3839826,2.3839826,1.95854093420456,0.2910657917256622
39,primary,primary__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__p_grb,15,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,12,3,30,3600.0,small-easy,57.21140036103976,P-GRB,not_applicable,1.7286978,0.0,0.0,1.7286978,nan,0.021337006039780566,0.02133700603978057,0.021337006039780566,0.0,2.080721906744143,1086.0,,0,0,0,0,0,0,True,engineering_exact_original_problem_optimal,none,True,1,0,False,False,,8,5,0.4166666666666667,2,3,26.0,0.28888888888888886,0.2083410244426928,1.0,1.0,0.3472879269562368,72,0.0642006,1.7286978,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.11010610000000001,0.6159673,0.7952683,0.9123299,0.9751152000000001,1.0484194,1.0814846,1.724341957220459,1.724341957220459,0.656981,0.656981,0.656981,0.656981,1.0230854999999999,1.0230854999999999,1.0230854999999999,0.2338390606104336,0.14048630457920483
39,primary,primary__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__c6_hga_light_1000,16,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,12,3,30,3600.0,small-easy,57.21140036103976,C6-HGA-LIGHT-1000,hga-light-1000,29.8103202,2.7227959,2.7277906,27.0825296,0.021337006039780566,0.021337006039780566,0.021337006039780566,0.021337006039780566,0.0,47.3035471806965,146.0,L0|0|0.0053342515099451416|0.014301735848744952|OPTIMAL;L1|0.0053342515099451416|0.010668503019890283|0.014748167326727513|OPTIMAL;L2|0.010668503019890283|0.016002754529835427|0.017964388963836342|OPTIMAL;L3|0.016002754529835427|0.021337006039780566|0|INFEASIBLE,4,19,3,3,1,3,True,engineering_exact_original_problem_optimal,none,True,1,-1,False,False,,49,5,0.4166666666666667,2,3,26.0,0.28888888888888886,0.2083410244426928,1.0,1.0,0.3472879269562368,91,2.7374922,29.8103202,left_continuous_observed_events_no_interpolation_no_post_final_extension,3.6884829,5.5418195,18.6058241,29.2955077,29.668137299999998,29.668137299999998,29.668137299999998,29.6761846,29.7998498,2.7374922,2.7374922,2.7374922,2.7374922,2.7374922,2.7374922,2.7374922,4.078934969990739,0.15066527109730607
39,primary,primary__round39_small_hard_V10_M1_Q20_slot01_seed561355351__p_grb,17,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,10,1,20,2400.0,small-hard,82.2315951328257,P-GRB,not_applicable,0.510573,0.0,0.0,0.510573,nan,0.8585174613256055,0.8585174613256055,0.8585174613256055,0.0,0.5720710311796616,572.0,,0,0,0,0,0,0,True,engineering_exact_original_problem_optimal,none,True,1,0,False,False,,8,10,1.0,5,5,99.0,4.95,3.5478850394384436,0.8888888888888888,0.15555555555555556,1.2025854867527856,164,0.0319256,0.510573,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.0363869,0.1149471,0.4319223,0.4875769,0.5066622000000001,0.5071677,0.5071677,0.5071784610351563,0.5071784610351563,0.0337549,0.0656638,0.1195002,0.15410970000000002,0.30314989999999997,0.3328662,0.3328662,0.09118749430409082,0.1905107899971687
39,primary,primary__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_hga_light_1000,18,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,10,1,20,2400.0,small-hard,82.2315951328257,C6-HGA-LIGHT-1000,hga-light-1000,1.536862,0.1778586,0.1813683,1.3554937,0.8585174613256055,0.8585174613256055,0.8585174613256055,0.8585174613256055,0.0,0.989274344317732,2.0,L0|0|0.21462936533140137|0|INFEASIBLE;L1|0.21462936533140137|0.42925873066280273|0.64085743536993733|OPTIMAL;L2|0.42925873066280273|0.64388809599420416|0.83228260324293657|OPTIMAL;L3|0.64388809599420416|0.85851746132560547|0|INFEASIBLE,4,17,1,1,3,2,True,engineering_exact_original_problem_optimal,none,True,1,-1,False,False,,49,10,1.0,5,5,99.0,4.95,3.5478850394384436,0.8888888888888888,0.15555555555555556,1.2025854867527856,59,0.1939845,1.536862,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.3119882,0.4355866,0.5039508,0.6839005,1.5274923,1.5274923,1.5274923,1.5274923,1.5274923,0.1939845,0.1939845,0.1939845,0.1939845,0.1939845,0.1939845,0.1939845,0.20975903303380922,0.15620116729471542
39,primary,primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,19,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,10,1,30,2400.0,small-hard,82.21508545094382,P-GRB,not_applicable,0.6041638,0.0,0.0,0.6041638,nan,0.921663128891689,0.921663128891689,0.921663128891689,0.0,0.7273008006012202,766.0,,0,0,0,0,0,0,True,engineering_exact_original_problem_optimal,none,True,1,0,False,False,,8,10,1.0,5,5,112.0,3.7333333333333334,3.738759973358489,0.8,0.044444444444444446,1.1704265647484138,227,0.0322953,0.6041638,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.037034399999999995,0.2665389,0.5303173,0.5709329,0.5937042,0.5989917,0.5993534,0.6002851,0.6041638,0.0342025,0.05859689999999999,0.445538,0.46729780000000004,0.46751750000000003,0.46751750000000003,0.46751750000000003,0.12757858557166787,0.22309077274175423
39,primary,primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,20,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,10,1,30,2400.0,small-hard,82.21508545094382,C6-HGA-LIGHT-1000,hga-light-1000,1.5189923,0.1345934,0.1372476,1.3817447,0.921663128891689,0.921663128891689,0.921663128891689,0.921663128891689,0.0,1.1499275494877275,2.0,L0|0|0.22500000000000001|0|INFEASIBLE;L1|0.22500000000000001|0.45000000000000001|0.65221616426262996|OPTIMAL;L2|0.45000000000000001|0.67500000000000004|0.86888706559617757|OPTIMAL;L3|0.67500000000000004|0.90000000000000002|0|INFEASIBLE,4,15,1,1,2,2,True,engineering_exact_original_problem_optimal,none,True,1,-1,False,False,,45,10,1.0,5,5,112.0,3.7333333333333334,3.738759973358489,0.8,0.044444444444444446,1.1704265647484138,51,0.1461957,1.5189923,left_continuous_observed_events_no_interpolation_no_post_final_extension,0.3146862,0.453593,0.453593,1.5152926,1.5152926,1.5152926,1.5152926,1.5152926,1.5152926,0.1461957,0.1461957,0.1461957,0.1461957,0.1461957,0.1461957,0.1461957,0.23420189301235175,0.17060203457114603
39,primary,primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,21,round39_small_hard_V10_M2_Q20_slot03_seed490008310,dbebfddba913f84028ddd0320c4981c67f861590b1acd1cd9bd443a6988226e7,10,2,20,2400.0,small-hard,87.24547666400022,P-GRB,not_applicable,26.126958,0.0,0.0,26.126958,nan,0.5364414700250417,0.5364414700250417,0.5364414700250417,0.0,39.21814487589712,16928.0,,0,0,0,0,0,0,True,engineering_exact_original_problem_optimal,none,True,1,0,False,False,,8,10,1.0,5,5,106.0,2.65,1.6803781581750756,1.0,0.2222222222222222,0.9138276045388494,2993,0.0427846,26.126958,left_continuous_observed_events_no_interpolation_no_post_final_extension,2.3886385,9.841804,22.945781,25.6561992,26.056526299999998,26.089622799999997,26.100918099999998,26.1078966,26.10803797220764,0.4542174,1.5101996,2.0097229,2.4984868,4.518149500000001,4.518149500000001,4.518149500000001,6.267146152751674,0.2402662356458524
39,primary,primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,22,round39_small_hard_V10_M2_Q20_slot03_seed490008310,dbebfddba913f84028ddd0320c4981c67f861590b1acd1cd9bd443a6988226e7,10,2,20,2400.0,small-hard,87.24547666400022,C6-HGA-LIGHT-1000,hga-light-1000,8.6994054,0.6052535,0.6089744,8.090431,0.5465174758659196,0.5364414700250417,0.5364414700250417,0.5364414700250417,0.0,12.14001897482193,1364.0,L0|0|0.1366293689664799|0.16724707558756399|OPTIMAL;L1|0.1366293689664799|0.27325873793295979|0.2636576818459791|OPTIMAL;L2|0.27325873793295979|0.40988810689943966|0.40028705081245908|OPTIMAL;L3|0.40988810689943966|0.54651747586591959|0.53691641977893878|OPTIMAL,4,16,3,3,1,2,True,engineering_exact_original_problem_optimal,none,True,1,-1,False,False,,44,10,1.0,5,5,106.0,2.65,1.6803781581750756,1.0,0.2222222222222222,0.9138276045388494,442,0.6201493,8.6994054,left_continuous_observed_events_no_interpolation_no_post_final_extension,1.2354338,6.3342395,7.3077205,7.3868921,7.9526386,8.647284,8.647284,8.647284,8.647284,0.6201493,0.6201493,0.6201493,0.6201493,6.2150619,6.2150619,6.2150619,2.03011337856453,0.25127478983671897
