run_id,instance_id,difficulty_stratum,arm,metric,threshold,first_observed_process_seconds,convention
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__p_grb,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,P-GRB,incumbent_gap,0.05,1.0662258,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__p_grb,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,P-GRB,incumbent_gap,0.01,3.0924098,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__p_grb,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,P-GRB,incumbent_gap,0.001,3.0924098,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__p_grb,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,P-GRB,incumbent_gap,0.0,3.0924098,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,0.8994722,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,2.5761862,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,2.8705008999999997,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,3.9434427,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,3.9434427,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,3.9434427,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,3.9434427,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,3.9434427,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,3.9434427,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.621825,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.621825,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,0.621825,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,2.4903666,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,2.4903666,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,2.4903666,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_light_1000,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,2.4903666,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.5,1.8014936000000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.25,187.0417922,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.1,285.3354282,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.05,303.1970917,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.02,307.5439247,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.01,308.0552187,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.005,308.17287170000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.001,308.2250838,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,proof_gap,0.0,nan,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.5,1.0276173000000002,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.25,6.9642189,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.1,25.6833844,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.05,25.6833844,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.01,25.6833844,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.001,25.6833844,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,P-GRB,incumbent_gap,0.0,25.6833844,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,1.5825509999999998,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,58.3944616,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,64.3365354,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,65.245047,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,66.42350440000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,66.42350440000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,66.43609880000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,66.44750110000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,66.44750110000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.8328513,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.8328513,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,57.6754464,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,57.6754464,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,57.6754464,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,57.6754464,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000,round39_small_medium_V10_M2_Q20_slot05_seed968549317,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,57.6754464,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.5,97.11180359999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.25,111.12918069999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.1,114.93978279999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.05,115.58832269999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.02,115.73104319999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.01,115.74489849999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.005,115.75182269999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.001,115.7547563,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,proof_gap,0.0,115.75612259809265,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.5,0.6535625,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.25,2.4037676,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.1,43.4204807,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.05,43.4204807,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.01,43.4204807,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.001,43.4204807,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__p_grb,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,P-GRB,incumbent_gap,0.0,43.4204807,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,58.4775378,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,73.5604236,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,80.1517629,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,82.5504955,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,82.5996023,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,82.6953516,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,82.6976914,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,82.6978758,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.0,82.6984436,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.9439448,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.9439448,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.1,74.2828699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.05,74.2828699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.01,74.2828699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.001,74.2828699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_light_1000,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,small-medium,C6-HGA-LIGHT-1000,incumbent_gap,0.0,74.2828699,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.5,0.8321468,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.25,4.562344400000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.1,7.3464841000000005,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.05,8.686190700000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.02,9.703297000000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.01,9.7895775,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.005,9.8032597,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.001,9.811318700000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,proof_gap,0.0,9.812264468392945,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.5,0.0733242,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.25,0.0733242,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.1,2.1260618,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.05,2.1260618,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.01,5.4148909000000005,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.001,5.4148909000000005,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__p_grb,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,P-GRB,incumbent_gap,0.0,5.537679000000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.5,1.4360209000000002,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.25,5.8115331,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.1,6.5345408,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.05,7.0569117,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.02,7.2277335,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.01,9.8449118,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.005,9.8449118,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_light_1000,round39_small_medium_V12_M1_Q30_slot07_seed907224013,small-medium,C6-HGA-LIGHT-1000,proof_gap,0.001,9.8449118,left_continuous_observed_events_no_interpolation_no_post_final_extension
