round_id,stage_id,run_id,instance_id,V,M,Q,scenario,arm,gap_threshold,reached,first_observed_process_entry_seconds,unreached_semantics
33,stage1,stage1__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,P-GRB,0.001,True,223.31967419999998,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.5,True,2.1281348,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.25,True,3.0489299,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.1,True,4.1377025,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.05,True,4.1377025,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.02,True,4.1377025,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.01,True,4.1377025,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.005,True,4.1377025,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,C6-FROZEN,0.001,True,4.1377025,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.5,True,8.083976600000002,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.25,True,8.102819400000001,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.1,True,8.1067517,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.05,True,8.1067517,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.02,True,8.1072035,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.01,True,8.10844150272522,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.005,True,8.10844150272522,
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,10,3,30,tight_T,P-GRB,0.001,True,8.10844150272522,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.5,True,6.6271333,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.25,True,6.806282,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.1,True,8.8573238,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.05,True,24.3059913,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.02,True,26.2868227,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.01,True,27.8636116,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.005,True,29.3758372,
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,12,1,30,v12_anchor,C6-FROZEN,0.001,True,29.6357869,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.5,True,0.0507581,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.25,True,0.6705272,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.1,True,8.723586699999998,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.05,True,20.799103600000002,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.02,True,29.260369700000002,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.01,True,33.326697,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.005,True,34.6383103,
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,12,1,30,v12_anchor,P-GRB,0.001,True,34.9427824,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.5,True,7.4945234,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.25,True,7.762346,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.1,True,10.1915634,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.05,True,120.7916501,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.02,True,122.9332815,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.01,True,122.9468446,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.005,True,122.9468446,
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,12,2,30,v12_anchor,C6-FROZEN,0.001,True,122.9468446,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.5,True,0.17069259999999997,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.25,True,6.5727001000000005,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.1,True,10.931082799999999,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.05,True,40.479141600000005,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.02,True,106.0206798,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.01,True,155.1297937,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.005,True,169.2347529,
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,12,2,30,v12_anchor,P-GRB,0.001,True,171.7562246,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.5,True,3.6391692,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.25,True,3.6391692,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.1,True,3.7353701000000004,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.05,True,4.2689368000000005,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.02,True,4.6733937,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.01,True,4.6973496,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.005,True,4.7020793,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,C6-FROZEN,0.001,True,4.7058119000000005,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.5,True,0.037984699999999996,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.25,True,0.037984699999999996,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.1,True,0.26348879999999997,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.05,True,0.4135613,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.02,True,0.5497033,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.01,True,0.6510539,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.005,True,0.7691948999999999,
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,10,1,20,high_imbalance,P-GRB,0.001,True,0.8155115,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.5,True,2.447103,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.25,True,2.8103296,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.1,True,56.5034815,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.05,True,74.6530716,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.02,True,75.39828490000001,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.01,True,75.8060301,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.005,True,76.4766525,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,C6-FROZEN,0.001,True,76.8212106,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.5,True,16.7519505,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.25,True,252.29479759999998,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.1,True,595.8279074,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.05,True,1298.5621304,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.02,True,2072.094099,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.01,True,2386.2732627,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.005,True,2475.5289683,
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,10,3,30,high_imbalance,P-GRB,0.001,True,2522.3421567,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.5,True,3.1654967,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.25,True,3.3089805,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.1,True,3.3779011,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.05,True,3.8703144,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.02,True,3.8703144,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.01,True,3.8703144,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.005,True,3.8703144,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,C6-FROZEN,0.001,True,3.8703144,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.5,True,0.20894800000000002,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.25,True,1.142624,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.1,True,2.2432711,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.05,True,2.4569634,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.02,True,2.5089531999999997,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.01,True,2.5598266,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.005,True,2.5678139,
33,stage3,stage3__round33_v10_moderate_M1_Q30_seed82526096__p_grb__repeat1__3600s,round33_v10_moderate_M1_Q30_seed82526096,10,1,30,moderate,P-GRB,0.001,True,2.5821878,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.5,True,2.9633749,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.25,True,3.2582661,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.1,True,4.3396252,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.05,True,4.3396252,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.02,True,4.3396252,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.01,True,4.3396252,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.005,True,4.3396252,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,C6-FROZEN,0.001,True,4.5390994,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.5,True,13.6200452,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.25,True,13.7052868,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.1,True,13.7245777,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.05,True,13.72932,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.02,True,13.7420616,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.01,True,13.7420616,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.005,True,13.7420616,
33,stage3,stage3__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__repeat1__3600s,round33_v10_moderate_M2_Q20_seed1118884127,10,2,20,moderate,P-GRB,0.001,True,13.7420616,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.5,True,1.6675184,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.25,True,1.771998,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.1,True,2.3682217,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.05,True,3.9926801,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.02,True,8.5166211,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.01,True,8.655710299999999,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.005,True,8.7955065,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,C6-FROZEN,0.001,True,9.0831051,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.5,True,0.055798799999999996,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.25,True,4.0629073,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.1,True,15.7469885,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.05,True,19.558428600000003,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.02,True,21.430113400000003,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.01,True,21.6194531,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.005,True,21.662469400000003,
33,stage3,stage3__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__repeat1__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,10,2,30,tight_T,P-GRB,0.001,True,21.678296000000003,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.5,True,2.5387573,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.25,True,2.6246662,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.1,True,3.2472949,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.05,True,4.4152267,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.02,True,10.917596,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.01,True,11.809573499999999,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.005,True,11.9094692,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,C6-FROZEN,0.001,True,11.9826935,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,P-GRB,0.5,True,0.1432713,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,P-GRB,0.25,True,9.771303300000001,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,P-GRB,0.1,True,36.5960032,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,P-GRB,0.05,True,137.3693112,
33,stage3,stage3__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__repeat1__3600s,round33_v10_tight_T_M3_Q20_seed284843780,10,3,20,tight_T,P-GRB,0.02,True,204.0441436,
