run_id,stage,arm,instance,K0,mode,tau,process_cap_seconds,executable_sha256,status,certificate,certificate_rejection_reason,coverage_valid,completion_marker,time_seconds,exact_phase_time_seconds,work,lower_bound,verified_upper_bound,relative_gap,split_count,contraction_count,both_child_infeasible_closure_count,initial_interval_count,final_interval_count,lp_jobs,native_target_jobs,terminal_mip_jobs,model_count,model_reuse_count,basis_reuse_count,contraction_model_reuse_count,contraction_basis_reuse_count,nodes,peak_memory_gb,finite_decision_count,extra_lp_count,extra_mip_count,bound_order_valid,lb_300,ub_300,gap_300,gi_300,lb_1200,ub_1200,gap_1200,gi_1200,lb_1800,ub_1800,gap_1800,gi_1800
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-AM,stage4_1200s,K4-AM,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,26.6179315,21.6354578,38.137815381093645,0.021337006039780566,0.021337006039780566,0.0,0,0,0,4,4,8,3,2,8,5,0,0,0,102.0,0.116608525,3,0,0,True,0.021337006039780566,0.021337006039780566,0.0,0.02992410812054428,0.021337006039780566,0.021337006039780566,0.0,0.00748102703013607,0.021337006039780566,0.021337006039780566,0.0,0.004987351353424047
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K4-AMC,stage4_1200s,K4-AMC,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,25.5081169,20.5806997,38.137815381093645,0.021337006039780566,0.021337006039780566,0.0,0,0,0,4,4,8,3,2,8,5,0,0,0,102.0,0.116608527,3,0,0,True,0.021337006039780566,0.021337006039780566,0.0,0.028911542314325432,0.021337006039780566,0.021337006039780566,0.0,0.007227885578581358,0.021337006039780566,0.021337006039780566,0.0,0.004818590385720905
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-AM,stage4_1200s,K1-AM,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,1.468638,1.0862139000000002,0.9381473408644397,0.8585174613256094,0.8585174613256055,0.0,0,0,0,1,1,3,1,1,3,2,0,0,0,2.0,0.013480759,2,0,0,True,0.8585174613256094,0.8585174613256055,0.0,0.0019378672539236115,0.8585174613256094,0.8585174613256055,0.0,0.0004844668134809029,0.8585174613256094,0.8585174613256055,0.0,0.0003229778756539353
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K1-AMC,stage4_1200s,K1-AMC,round39_small_hard_V10_M1_Q20_slot01_seed561355351,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,1.4612192,1.0833849999999998,0.9381473408644397,0.8585174613256094,0.8585174613256055,0.0,0,0,0,1,1,3,1,1,3,2,0,0,0,2.0,0.013480761,2,0,0,True,0.8585174613256094,0.8585174613256055,0.0,0.001917876517396367,0.8585174613256094,0.8585174613256055,0.0,0.00047946912934909177,0.8585174613256094,0.8585174613256055,0.0,0.00031964608623272786
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-AM,stage4_1200s,K4-AM,round39_small_hard_V10_M1_Q20_slot01_seed561355351,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,1.7815528,1.3689615000000002,0.989274344317732,0.8585174613256055,0.8585174613256055,0.0,3,0,0,4,7,14,1,2,14,3,0,3,0,2.0,0.011603769,2,0,0,True,0.8585174613256055,0.8585174613256055,0.0,0.00210469784473155,0.8585174613256055,0.8585174613256055,0.0,0.0005261744611828875,0.8585174613256055,0.8585174613256055,0.0,0.00035078297412192495
stage4_1200s__round39_small_hard_V10_M1_Q20_slot01_seed561355351__K4-AMC,stage4_1200s,K4-AMC,round39_small_hard_V10_M1_Q20_slot01_seed561355351,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,1.7412277,1.3345346,0.989274344317732,0.8585174613256055,0.8585174613256055,0.0,0,3,0,4,4,14,1,2,14,3,0,3,0,2.0,0.011603771,2,0,0,True,0.8585174613256055,0.8585174613256055,0.0,0.0020597393992948607,0.8585174613256055,0.8585174613256055,0.0,0.0005149348498237152,0.8585174613256055,0.8585174613256055,0.0,0.0003432898998824768
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-AM,stage4_1200s,K1-AM,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,6.8085709,5.9127532,8.991485297269257,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0,0,0,1,1,3,0,1,3,1,0,0,0,962.0,0.025677059,1,0,0,True,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.009427628311152373,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.0023569070777880933,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.0015712713851920622
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-AMC,stage4_1200s,K1-AMC,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,6.8278051,5.9270358,8.991485297269257,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0,0,0,1,1,3,0,1,3,1,0,0,0,962.0,0.025677061,1,0,0,True,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.009462413311102863,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.002365603327775716,0.5045438521642072,0.5045438521642074,4.400898038348613e-16,0.0015770688851838106
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-AM,stage4_1200s,K4-AM,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,9.1359527,8.2272204,10.503884558425527,0.5045438521642074,0.5045438521642074,0.0,6,0,0,4,10,22,4,3,22,7,0,6,0,485.0,0.024863469,3,0,0,True,0.5045438521642074,0.5045438521642074,0.0,0.011180319422757634,0.5045438521642074,0.5045438521642074,0.0,0.0027950798556894084,0.5045438521642074,0.5045438521642074,0.0,0.0018633865704596056
stage4_1200s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-AMC,stage4_1200s,K4-AMC,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,9.0638819,8.163128500000001,10.503884558425527,0.5045438521642075,0.5045438521642074,0.0,0,6,0,4,4,22,4,3,22,7,0,6,0,485.0,0.024863471,3,0,0,True,0.5045438521642075,0.5045438521642074,0.0,0.011071942822274902,0.5045438521642075,0.5045438521642074,0.0,0.0027679857055687256,0.5045438521642075,0.5045438521642074,0.0,0.0018453238037124838
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-AM,stage4_1200s,K1-AM,round39_small_hard_V12_M3_Q20_slot07_seed621538683,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,True,True,98.3624198,96.2437407,188.18035718118418,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0,0,0,1,1,3,0,1,3,1,0,0,0,5573.0,0.120234216,1,0,0,True,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.09895137836080155,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.024737995801987638,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.01649206440656387
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-AMC,stage4_1200s,K1-AMC,round39_small_hard_V12_M3_Q20_slot07_seed621538683,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,True,True,98.3769814,96.2884724,188.18035718118418,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0,0,0,1,1,3,0,1,3,1,0,0,0,5573.0,0.120234218,1,0,0,True,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.09887445319763093,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.024718764511194983,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.016479243546035433
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-AM,stage4_1200s,K4-AM,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,True,True,77.6781586,75.5493404,138.4451303784979,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0,0,0,4,4,12,3,4,12,7,0,0,0,2687.0,0.129476264,4,0,0,True,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.10202627439973992,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.025506751806681445,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.01700458262967495
stage4_1200s__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K4-AMC,stage4_1200s,K4-AMC,round39_small_hard_V12_M3_Q20_slot07_seed621538683,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_not_certified,False,global_bound_gap_not_closed,True,True,76.3638641,74.262832,138.4451303784979,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0,0,0,4,4,12,3,4,12,7,0,0,0,2687.0,0.129476266,4,0,0,True,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.1003212120547669,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.02508048622043819,0.6471162753807069,0.6471164334555021,2.442756619520684e-07,0.016720405572179447
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AM,stage4_1200s,K1-AM,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,408.9845388,407.0415535,740.6340681077912,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0,0,0,1,1,3,0,1,3,1,0,0,0,24652.0,0.182082479,1,0,0,True,0.4252011336837254,0.506422789224163,0.160383097421166,0.21079851567819977,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.0631174144355083,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.04207827629033887
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K1-AMC,stage4_1200s,K1-AMC,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,408.8093755,406.86704599999996,740.6340681077912,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0,0,0,1,1,3,0,1,3,1,0,0,0,24652.0,0.182082481,1,0,0,True,0.4252011336837254,0.506422789224163,0.160383097421166,0.21075605240877554,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.06308314969844843,0.5063432868918758,0.506343307565206,4.0828682536125e-08,0.04205543313229895
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-AM,stage4_1200s,K4-AM,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,78.6324741,76.68353909999999,133.73490192498448,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0,0,0,4,4,10,4,3,10,7,0,0,0,7878.0,0.150459757,3,0,0,True,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.0707667080832873,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.017691677020821826,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.011794451347214551
stage4_1200s__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__K4-AMC,stage4_1200s,K4-AMC,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,76.6338531,74.7055828,133.73490192498448,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0,0,0,4,4,10,4,3,10,7,0,0,0,7878.0,0.150459759,3,0,0,True,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.06900266611413367,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.017250666528533416,0.5063433075652044,0.506343307565206,3.0696806124470356e-15,0.011500444352355612
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-AM,stage4_1200s,K1-AM,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,30.2322788,28.9454791,49.9516535903128,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0,0,0,1,1,3,1,1,3,2,0,0,0,3446.0,0.051483397,2,0,0,True,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.04734030788757017,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.011835076971892542,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.00789005131459503
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-AMC,stage4_1200s,K1-AMC,round39_small_medium_V10_M2_Q20_slot05_seed968549317,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,30.2974985,29.0282531,49.9516535903128,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0,0,0,1,1,3,1,1,3,2,0,0,0,3446.0,0.051483399,2,0,0,True,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.047407220638900176,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.011851805159725044,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.007901203439816696
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-AM,stage4_1200s,K4-AM,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,67.1578614,65.8717906,109.91515934198168,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0,0,0,4,4,12,3,4,12,7,0,0,0,6507.0,0.053006243,4,0,0,True,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.09476098977889325,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.02369024744472331,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.015793498296482206
stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-AMC,stage4_1200s,K4-AMC,round39_small_medium_V10_M2_Q20_slot05_seed968549317,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,65.8835056,64.6256682,109.91515934198168,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0,0,0,4,4,12,3,4,12,7,0,0,0,6507.0,0.053006245,4,0,0,True,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.0930189010762424,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.0232547252690606,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.015503150179373733
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AM,stage4_1200s,K1-AM,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,384.9268389,382.8289074,843.4563311103416,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0,0,0,1,1,3,1,1,3,2,0,0,0,12129.0,0.218169816,2,0,0,True,0.04253746114993604,0.049468682614419446,0.1401133221700763,0.20296057619809463,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.05935655942430381,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.039571039616202536
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMC,stage4_1200s,K1-AMC,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,385.1635899,383.07484469999997,843.4563311103416,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0,0,0,1,1,3,1,1,3,2,0,0,0,12129.0,0.218169818,2,0,0,True,0.04253746114993604,0.049468682614419446,0.1401133221700763,0.2029614713096907,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.05938529867866538,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.03959019911911025
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-AM,stage4_1200s,K4-AM,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,715.1483178,713.0271114,1571.4256243238797,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0,0,0,4,4,10,3,3,10,6,0,0,0,18934.0,0.212029826,4,0,0,True,0.037101511960814584,0.049468682614419446,0.25,0.26020410235159025,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.12396895127014564,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.08264596751343042
stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-AMC,stage4_1200s,K4-AMC,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,694.8455182,692.7668865,1571.4256243238797,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0,0,0,4,4,10,3,3,10,6,0,0,0,18934.0,0.212029828,4,0,0,True,0.037101511960814584,0.049468682614419446,0.25,0.2600697157032935,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.12039264816309557,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.08026176544206372
