source_run_id,stage,instance,arm,K0,rho,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_bound,right_child_bound,verified_incumbent,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho,score_tolerance,round46_action,round46_reason,source_ledger,source_ledger_sha256,frozen_tau,round47_replay_action,action_differs_from_round46
stage5_1800s__high_imbalance_seed3201__K1-r015,stage5_1800s,high_imbalance_seed3201,K1-r015,1,0.15,1,L0,,0,0.0,0.95,1.991272528284831,2.1367958494969104,2.2662042877898423,2.4434031919432,0.45213066365836907,0.32186120718863076,0.6080803219149729,0.32186120718863076,0.6080803219149729,0.32186120718863076,0.4649707645518018,0.14965605158606354,0.17022575618554184,2.2117500813468782e-07,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K1-r015/c6_split_decision_ledger.csv,cdf9dcb799312f54e8a786c30af54df9b120e1a78b222fb336ef22764d81076a,0.07915,split,False
stage5_1800s__high_imbalance_seed3201__K1-r015,stage5_1800s,high_imbalance_seed3201,K1-r015,1,0.15,5,L0.1.0,L0.1,2,0.475,0.7124999999999999,2.3348837952183876,2.2663608459488285,2.3771183114459844,2.4434031919432,0.10851939672481237,-0.6314350368471202,0.3891886381813997,0.0,0.3891886381813997,0.0,0.19459431909069985,0.0,0.40674363141664177,9.214942562264745e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K1-r015/c6_split_decision_ledger.csv,cdf9dcb799312f54e8a786c30af54df9b120e1a78b222fb336ef22764d81076a,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3201__K1-r015,stage5_1800s,high_imbalance_seed3201,K1-r015,1,0.15,6,L0.0.1.1,L0.0.1,3,0.35624999999999996,0.475,2.3545030031536247,2.399666969991638,2.2805701552883075,2.4434031919432,0.08890018878957529,0.5080300441758943,-0.831638817329337,0.5080300441758943,0.0,0.0,0.25401502208794713,0.0,0.31159574480833674,1.124857010915596e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K1-r015/c6_split_decision_ledger.csv,cdf9dcb799312f54e8a786c30af54df9b120e1a78b222fb336ef22764d81076a,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3201__K4-r001,stage5_1800s,high_imbalance_seed3201,K4-r001,4,0.01,2,L2,,0,0.475,0.7124999999999999,2.2712430427649135,2.2663608459488285,2.3771183114459844,2.4434031919432,0.17216014917828648,-0.02835846065066491,0.6149812786896928,0.0,0.6149812786896928,0.0,0.3074906393448464,0.0,0.25740620972606065,5.808545223767953e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K4-r001/c6_split_decision_ledger.csv,6baae1477fde6a5b1d86703e33c5aba829bd7abda92982bc0133396f3d700437,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3201__K4-r001,stage5_1800s,high_imbalance_seed3201,K4-r001,4,0.01,3,L1.1,L1,1,0.35624999999999996,0.475,2.2866395288965413,2.399666969991638,2.2805701552883075,2.4434031919432,0.15676366304665867,0.7210053586299238,-0.038716712089250656,0.7210053586299238,0.0,0.0,0.3605026793149619,0.0,0.21955454020592366,6.379029372649267e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K4-r001/c6_split_decision_ledger.csv,6baae1477fde6a5b1d86703e33c5aba829bd7abda92982bc0133396f3d700437,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3201__K4-r012,stage5_1800s,high_imbalance_seed3201,K4-r012,4,0.12,2,L2,,0,0.475,0.7124999999999999,2.2712430427649135,2.2663608459488285,2.3771183114459844,2.4434031919432,0.17216014917828648,-0.02835846065066491,0.6149812786896928,0.0,0.6149812786896928,0.0,0.3074906393448464,0.0,0.25740620972606065,5.808545223767953e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K4-r012/c6_split_decision_ledger.csv,78ff3a981e05b67e56b7b6553b46f6509784fb55e386efac948481fce4a75ba2,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3201__K4-r012,stage5_1800s,high_imbalance_seed3201,K4-r012,4,0.12,3,L1.1,L1,1,0.35624999999999996,0.475,2.2866395288965413,2.399666969991638,2.2805701552883075,2.4434031919432,0.15676366304665867,0.7210053586299238,-0.038716712089250656,0.7210053586299238,0.0,0.0,0.3605026793149619,0.0,0.21955454020592366,6.379029372649267e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3201__K4-r012/c6_split_decision_ledger.csv,78ff3a981e05b67e56b7b6553b46f6509784fb55e386efac948481fce4a75ba2,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3202__K1-r015,stage5_1800s,high_imbalance_seed3202,K1-r015,1,0.15,1,L0,,0,0.0,0.95,1.2862908369824355,1.5608908680839333,1.5822571278070998,1.7493134520506337,0.4630226150681982,0.5930596523045687,0.6392048275678105,0.5930596523045687,0.6392048275678105,0.5930596523045687,0.6161322399361896,0.3654031719901917,0.12846268198560304,2.159721794047676e-07,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3202__K1-r015/c6_split_decision_ledger.csv,26f60709e1392639cf3fa8990a4285f8fa6ef169cbdd723f89477a1160b2eacf,0.07915,split,False
stage5_1800s__high_imbalance_seed3202__K1-r015,stage5_1800s,high_imbalance_seed3202,K1-r015,1,0.15,4,L0.1.0,L0.1,2,0.475,0.7124999999999999,1.6920005193486904,1.582784057785601,1.6872086338014523,1.7493134520506337,0.057312932701943264,-1.9056163489499185,-0.08360914930245264,0.0,0.0,0.0,0.0,0.0,1.0,1.7448068994703923e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3202__K1-r015/c6_split_decision_ledger.csv,26f60709e1392639cf3fa8990a4285f8fa6ef169cbdd723f89477a1160b2eacf,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3202__K4-r001,stage5_1800s,high_imbalance_seed3202,K4-r001,4,0.01,1,L2,,0,0.475,0.7124999999999999,1.6576013290243579,1.582784057785601,1.6872086338014523,1.7493134520506337,0.09171212302627585,-0.8157838764382491,0.3228286926539885,0.0,0.3228286926539885,0.0,0.16141434632699425,0.0,0.49035294446292527,1.0903683978943925e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3202__K4-r001/c6_split_decision_ledger.csv,d6ed10256fefa4cf2317319b9d434d2c1cddbbd5cc62d32bd516ab5110f97dee,0.07915,exact-close,False
stage5_1800s__high_imbalance_seed3202__K4-r012,stage5_1800s,high_imbalance_seed3202,K4-r012,4,0.12,1,L2,,0,0.475,0.7124999999999999,1.6576013290243579,1.582784057785601,1.6872086338014523,1.7493134520506337,0.09171212302627585,-0.8157838764382491,0.3228286926539885,0.0,0.3228286926539885,0.0,0.16141434632699425,0.0,0.49035294446292527,1.0903683978943925e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__high_imbalance_seed3202__K4-r012/c6_split_decision_ledger.csv,fabb402280af4896ae7fb2dfe39fe7e5265c2a1da7b4bb29f3d767ba8dcc93a4,0.07915,exact-close,False
stage5_1800s__moderate_seed3301__K1-r015,stage5_1800s,moderate_seed3301,K1-r015,1,0.15,1,L0,,0,0.0,0.04915255266474515,0.0295591071381483,0.033181515548994886,0.04426441257749504,0.04915255266474515,0.01959344552659685,0.18487858125460366,0.7505216690645465,0.18487858125460366,0.7505216690645465,0.18487858125460366,0.4677001251595751,0.0864677355921028,0.1692323686528729,5.103747577396543e-06,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3301__K1-r015/c6_split_decision_ledger.csv,84467a9057db4bea18923c6c7136fe59905549e794d9a54e03c7474aa8415583,0.07915,split,False
stage5_1800s__moderate_seed3301__K1-r015,stage5_1800s,moderate_seed3301,K1-r015,1,0.15,2,L0.0,L0,1,0.0,0.024576276332372575,0.044405043752714236,0.03702353198012526,0.040577244234631035,0.04915255266474515,0.004747508912030914,-1.554817886467385,-0.8062753728345768,0.0,0.0,0.0,0.0,0.0,1.0,2.10636782124448e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3301__K1-r015/c6_split_decision_ledger.csv,84467a9057db4bea18923c6c7136fe59905549e794d9a54e03c7474aa8415583,0.07915,exact-close,False
stage5_1800s__moderate_seed3301__K4-r001,stage5_1800s,moderate_seed3301,K4-r001,4,0.01,2,L1,,0,0.012288138166186287,0.024576276332372575,0.04325846266710777,0.04163264790350033,0.044271334623974555,0.04915255266474515,0.005894089997637381,-0.2758381301030588,0.17184534971009788,0.0,0.17184534971009788,0.0,0.08592267485504894,0.0,0.9211770947951236,1.6966147459907223e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3301__K4-r001/c6_split_decision_ledger.csv,c2ea91a054dfce2505116131063b9a548ce994b46585e69901017d83112efcd1,0.07915,exact-close,False
stage5_1800s__moderate_seed3301__K4-r012,stage5_1800s,moderate_seed3301,K4-r012,4,0.12,2,L1,,0,0.012288138166186287,0.024576276332372575,0.04325846266710777,0.04163264790350033,0.044271334623974555,0.04915255266474515,0.005894089997637381,-0.2758381301030588,0.17184534971009788,0.0,0.17184534971009788,0.0,0.08592267485504894,0.0,0.9211770947951236,1.6966147459907223e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3301__K4-r012/c6_split_decision_ledger.csv,155a92afc3e3bd74859694cb63009911b4c3c87236213639f84c5b537f31ef91,0.07915,exact-close,False
stage5_1800s__moderate_seed3302__K1-r015,stage5_1800s,moderate_seed3302,K1-r015,1,0.15,1,L0,,0,0.0,0.19563620654901237,0.09872587083631783,0.10365677986128378,0.16793102793366332,0.19563620654901237,0.09691033571269454,0.05088114687358414,0.7141153375272038,0.05088114687358414,0.7141153375272038,0.05088114687358414,0.38249824220039397,0.019461949240286002,0.206929055528921,1.0318816868517986e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3302__K1-r015/c6_split_decision_ledger.csv,489c61ee54d9fe7f4cfc56c56fcd4f5912ed82dbfc81425b975dc9630b0ddac3,0.07915,native-target,False
stage5_1800s__moderate_seed3302__K1-r015,stage5_1800s,moderate_seed3302,K1-r015,1,0.15,2,L0,,0,0.0,0.19563620654901237,0.11810075106060121,0.10365677986128378,0.16793102793366332,0.19563620654901237,0.07753545548841116,-0.1862885967243243,0.6426772959437892,0.0,0.6426772959437892,0.0,0.3213386479718946,0.0,0.24631335352765515,1.2897325477873674e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3302__K1-r015/c6_split_decision_ledger.csv,489c61ee54d9fe7f4cfc56c56fcd4f5912ed82dbfc81425b975dc9630b0ddac3,0.07915,exact-close,False
stage5_1800s__moderate_seed3302__K4-r001,stage5_1800s,moderate_seed3302,K4-r001,4,0.01,1,L0,,0,0.0,0.04890905163725309,0.14825524318531305,0.12718072622373938,0.12795074422382444,0.19563620654901237,0.04738096336369932,-0.44478869709347874,-0.42853706467785335,0.0,0.0,0.0,0.0,0.0,1.0,2.110552281705536e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3302__K4-r001/c6_split_decision_ledger.csv,cf66e65da78793fb1c47a34b9f495bca952caaab1c394211c60497c250cf25f3,0.07915,exact-close,False
stage5_1800s__moderate_seed3302__K4-r012,stage5_1800s,moderate_seed3302,K4-r012,4,0.12,1,L0,,0,0.0,0.04890905163725309,0.14825524318531305,0.12718072622373938,0.12795074422382444,0.19563620654901237,0.04738096336369932,-0.44478869709347874,-0.42853706467785335,0.0,0.0,0.0,0.0,0.0,1.0,2.110552281705536e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__moderate_seed3302__K4-r012/c6_split_decision_ledger.csv,19f2fe6a3893ee8475f56a14f4174720abb9f6d9521b895ae534d556fb0ddf77,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K1-r015,stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K1-r015,1,0.15,1,L0,,0,0.0,0.5465174758659196,0.1672470755875639,0.1672470755875639,0.40028705081245913,0.5465174758659196,0.3792704002783557,0.0,0.6144428224661391,0.0,0.6144428224661391,0.0,0.30722141123306956,0.0,0.25763178315704655,2.636641367781031e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K1-r015/c6_split_decision_ledger.csv,181741314bec119281b716d303ca4d9fca60e686fc14537d7672862e06d71669,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r001,stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K4-r001,4,0.01,1,L1,,0,0.1366293689664799,0.2732587379329598,0.3082043064573058,0.26365768184597915,0.331972366329219,0.5465174758659196,0.2383131694086138,-0.18692472901045015,0.09973456326771558,0.0,0.09973456326771558,0.0,0.04986728163385779,0.0,1.0,4.196159278208249e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r001/c6_split_decision_ledger.csv,01ba6ffe2b2e03e313aab71bf74724e665bdbb21e387e0f1ce80ed635dd17b48,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r001,stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K4-r001,4,0.01,3,L2,,0,0.2732587379329598,0.40988810689943966,0.44483454995078386,0.40028705081245897,0.46860173529569915,0.5364414700250417,0.09160692007425786,-0.4862896722454381,0.25944748852651384,0.0,0.25944748852651384,0.0,0.12972374426325692,0.0,0.6101427340809382,1.091620595582134e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r001/c6_split_decision_ledger.csv,01ba6ffe2b2e03e313aab71bf74724e665bdbb21e387e0f1ce80ed635dd17b48,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r012,stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K4-r012,4,0.12,1,L1,,0,0.1366293689664799,0.2732587379329598,0.3082043064573058,0.26365768184597915,0.331972366329219,0.5465174758659196,0.2383131694086138,-0.18692472901045015,0.09973456326771558,0.0,0.09973456326771558,0.0,0.04986728163385779,0.0,1.0,4.196159278208249e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r012/c6_split_decision_ledger.csv,8b709595ecc5676633f36231e140b724174ca44f01cd3b82e9d3114b743ce8a5,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r012,stage5_1800s,round39_small_hard_V10_M2_Q20_slot03_seed490008310,K4-r012,4,0.12,3,L2,,0,0.2732587379329598,0.40988810689943966,0.44483454995078386,0.40028705081245897,0.46860173529569915,0.5364414700250417,0.09160692007425786,-0.4862896722454381,0.25944748852651384,0.0,0.25944748852651384,0.0,0.12972374426325692,0.0,0.6101427340809382,1.091620595582134e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M2_Q20_slot03_seed490008310__K4-r012/c6_split_decision_ledger.csv,8b709595ecc5676633f36231e140b724174ca44f01cd3b82e9d3114b743ce8a5,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r015,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K1-r015,1,0.15,1,L0,,0,0.0,0.5045438521642074,0.1585879001582244,0.1585879001582244,0.3747860539989603,0.5045438521642074,0.34595595200598295,0.0,0.6249297131242794,0.0,0.6249297131242794,0.0,0.3124648565621397,0.0,0.25330848681941126,2.8905414657076194e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-r015/c6_split_decision_ledger.csv,1cf4c23e96130e27179be73cd48a8011ee29fd5e8f975ba78ccf17be68cb6a9a,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,4,0.01,1,L1,,0,0.12613596304105185,0.2522719260821037,0.25996763011038165,0.24909075776238776,0.31171807247843436,0.5045438521642074,0.24457622205382573,-0.04447232137554295,0.21159228780900702,0.0,0.21159228780900702,0.0,0.10579614390450351,0.0,0.7481369081981329,4.0887049811330727e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001/c6_split_decision_ledger.csv,0d1ac265210027b0dcccbdb726ddd1b030045390ae1ef18ce9c35fe263636dd1,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,4,0.01,3,L2,,0,0.2522719260821037,0.37840788912315554,0.40600227174405196,0.3747860539989603,0.43785403551948626,0.5045438521642074,0.09854158042015543,-0.3167821909491799,0.32323171233530806,0.0,0.32323171233530806,0.0,0.16161585616765403,0.0,0.4897415505932342,1.0148000496217566e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001/c6_split_decision_ledger.csv,0d1ac265210027b0dcccbdb726ddd1b030045390ae1ef18ce9c35fe263636dd1,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r001,4,0.01,9,L3.0.0.0.0.0,L3.0.0.0.0,5,0.37840788912315554,0.38234963796818844,0.500922017040012,0.500922017040012,0.5028928914625286,0.5045438521642074,0.0036218351241953384,0.0,0.5441645892023871,0.0,0.5441645892023871,0.0,0.27208229460119354,0.0,0.29090463279139367,2.761031261685377e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r001/c6_split_decision_ledger.csv,0d1ac265210027b0dcccbdb726ddd1b030045390ae1ef18ce9c35fe263636dd1,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,4,0.12,1,L1,,0,0.12613596304105185,0.2522719260821037,0.25996763011038165,0.24909075776238776,0.31171807247843436,0.5045438521642074,0.24457622205382573,-0.04447232137554295,0.21159228780900702,0.0,0.21159228780900702,0.0,0.10579614390450351,0.0,0.7481369081981329,4.0887049811330727e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012/c6_split_decision_ledger.csv,2ac11e230312462279dfbedeefadede419d4b1494410c77e8747348a83aea3e1,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,4,0.12,3,L2,,0,0.2522719260821037,0.37840788912315554,0.40600227174405196,0.3747860539989603,0.43785403551948626,0.5045438521642074,0.09854158042015543,-0.3167821909491799,0.32323171233530806,0.0,0.32323171233530806,0.0,0.16161585616765403,0.0,0.4897415505932342,1.0148000496217566e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012/c6_split_decision_ledger.csv,2ac11e230312462279dfbedeefadede419d4b1494410c77e8747348a83aea3e1,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012,stage5_1800s,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,K4-r012,4,0.12,9,L3.0.0.0.0.0,L3.0.0.0.0,5,0.37840788912315554,0.38234963796818844,0.500922017040012,0.500922017040012,0.5028928914625286,0.5045438521642074,0.0036218351241953384,0.0,0.5441645892023871,0.0,0.5441645892023871,0.0,0.27208229460119354,0.0,0.29090463279139367,2.761031261685377e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K4-r012/c6_split_decision_ledger.csv,2ac11e230312462279dfbedeefadede419d4b1494410c77e8747348a83aea3e1,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-r015,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K1-r015,1,0.15,1,L0,,0,0.0,0.7062530985290749,0.2092648777189226,0.20926487771892274,0.5280661958710968,0.7062530985290749,0.4969882208101523,2.792377611121637e-16,0.6414665475018474,2.792377611121637e-16,0.6414665475018474,2.792377611121637e-16,0.32073327375092386,8.956084127638268e-17,0.24677826243081524,2.0121201940822925e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-r015/c6_split_decision_ledger.csv,1637bc743fe3daef2d9bf2f467b06b32f6cf152c2175a3caffeaec3907aec4bf,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r001,4,0.01,1,L0,,0,0.0,0.17656327463226873,0.4023570437590257,0.21777386189468928,0.26702398333474464,0.7062530985290749,0.3038960547700492,-0.6073892009029405,-0.44532680928248414,0.0,0.0,0.0,0.0,0.0,1.0,3.290598893591393e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001/c6_split_decision_ledger.csv,6c0058415f6816a4e36f506de5415ed6dce137928dfde0ab206b9cb667f0a2da,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r001,4,0.01,2,L1,,0,0.17656327463226873,0.35312654926453746,0.48213424056836995,0.3515029212388281,0.4397845585549625,0.7062530985290749,0.22411885796070496,-0.5828662546212225,-0.1889608148049401,0.0,0.0,0.0,0.0,0.0,1.0,4.4619182206431457e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001/c6_split_decision_ledger.csv,6c0058415f6816a4e36f506de5415ed6dce137928dfde0ab206b9cb667f0a2da,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r001,4,0.01,3,L2,,0,0.35312654926453746,0.5296898238968062,0.6608364563256466,0.5280661958710969,0.6163478331872314,0.7062530985290749,0.04541664220342834,-2.923383456219652,-0.9795665416906776,0.0,0.0,0.0,0.0,0.0,1.0,2.20183605548796e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001/c6_split_decision_ledger.csv,6c0058415f6816a4e36f506de5415ed6dce137928dfde0ab206b9cb667f0a2da,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r001,4,0.01,10,L3.0.0.0.0.0.0,L3.0.0.0.0.0,6,0.5296898238968062,0.5324486250629354,0.7046294705033657,0.7046294705033657,0.7060088710864303,0.7062530985290749,0.0016236280257092561,0.0,0.8495791900746835,0.0,0.8495791900746835,0.0,0.42478959503734176,0.0,0.18632753938580393,6.15904618718645e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r001/c6_split_decision_ledger.csv,6c0058415f6816a4e36f506de5415ed6dce137928dfde0ab206b9cb667f0a2da,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r012,4,0.12,1,L0,,0,0.0,0.17656327463226873,0.4023570437590257,0.21777386189468928,0.26702398333474464,0.7062530985290749,0.3038960547700492,-0.6073892009029405,-0.44532680928248414,0.0,0.0,0.0,0.0,0.0,1.0,3.290598893591393e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012/c6_split_decision_ledger.csv,4db1f1a0cdc2777f4e21e4bab04065981593f8a780a9f4133f5fc5677728f0ca,0.07915,exact-close,False
stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012,stage5_1800s,round39_small_hard_V12_M2_Q20_slot06_seed258908503,K4-r012,4,0.12,2,L1,,0,0.17656327463226873,0.35312654926453746,0.48213424056836995,0.3515029212388281,0.4397845585549625,0.7062530985290749,0.22411885796070496,-0.5828662546212225,-0.1889608148049401,0.0,0.0,0.0,0.0,0.0,1.0,4.4619182206431457e-07,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K4-r012/c6_split_decision_ledger.csv,4db1f1a0cdc2777f4e21e4bab04065981593f8a780a9f4133f5fc5677728f0ca,0.07915,exact-close,False
