instance,algorithm,source_round,source_path,source_commit,source_tree,evidence_commit,evidence_tree,artifact_sha256,input_sha256,executable_sha256,solver_version,machine,process_cap_seconds,work,time_seconds,certificate,lower_bound,verified_upper_bound,gap,gi_300,gi_1200,gi_1800,comparison_timing,source_table
round39_small_medium_V10_M2_Q20_slot05_seed968549317,gamma-veto,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=rerun19__material__round39_small_medium_V10_M2_Q20_slot05_seed968549317__k4_gamma_veto,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,97.91171911686969,58.9704294,True,0.1215256536747018,0.1215256536747018,0.0,,,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
round39_small_medium_V10_M2_Q20_slot05_seed968549317,K1-r015,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K1-r015/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,d2dc8548cc736b2c3b7c5682cf28bb4d36b349417f2c223596ad931e553b7a98,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1200.0,49.9516535903128,30.7552847,True,0.12152565367470163,0.1215256536747018,1.4845527347214299e-15,0.04812423870538404,0.01203105967634601,0.008020706450897341,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage4_1200s_results.csv
round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,a74b9b1112a6698553be471d144df7770a8c7e38f8526b70b6d1ee3f33068f46,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1200.0,109.91515934198168,66.0232054,True,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.09320322189319054,0.023300805473297635,0.015533870315531757,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage4_1200s_results.csv
round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,09085548d956306c04e4bfac818d56aa48744f6cff34702e3fed05432fcb4596,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1200.0,109.91515934198168,66.1440234,True,0.12152565367470176,0.1215256536747018,3.4258909262802224e-16,0.09347791029265823,0.023369477573164557,0.015579651715443038,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage4_1200s_results.csv
round39_small_medium_V10_M2_Q20_slot05_seed968549317,P-GRB,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__P-GRB/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,899ba6e1e176c2e8dafc54b0cb7d6565589b6d4f32844c1ecfc53972e2c67606,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1200.0,326.4377944170663,202.86875,True,0.12152565367470183,0.1215256536747018,0.0,0.2268040443117999,0.056701011077949975,0.037800674051966646,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage4_1200s_results.csv
round39_small_medium_V10_M3_Q30_slot06_seed2147082032,gamma-veto,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=rerun19__holdout__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__k4_gamma_veto,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,85271db3767b6dfd1075dec56270090beea61b5ace971845bca6ed75e5e0b6dd,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,164.99155769262032,96.4305151,True,0.05842218740424529,0.05842218740424529,0.0,,,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K1-r015,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K1-r015/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,b987b6b5e0f733d651d34f1ec6e135caa2c9321102d37a9c767f508f16e6db9e,85271db3767b6dfd1075dec56270090beea61b5ace971845bca6ed75e5e0b6dd,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,46.315648034731886,26.6172157,True,0.05842218740424499,0.05842218740424529,5.107176761517994e-15,0.07897132971635579,0.019742832429088947,0.013161888286059298,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V10_M3_Q30_slot06_seed2147082032,K4-r001,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__K4-r001/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,797e7d76ca49646b935419e9a500441bd3335daf49af31e17209f9f9d82abcef,85271db3767b6dfd1075dec56270090beea61b5ace971845bca6ed75e5e0b6dd,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,84.92954014505797,50.9116797,True,0.05842218740424529,0.05842218740424529,0.0,0.11318965460272634,0.028297413650681585,0.018864942433787724,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V10_M3_Q30_slot06_seed2147082032,P-GRB,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__P-GRB/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,4a5d0d33e24c88ee10d7e143d1cdaa5e4a576884e6beda82c611e7c16076f64c,85271db3767b6dfd1075dec56270090beea61b5ace971845bca6ed75e5e0b6dd,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,231.4311909121715,147.7930041,True,0.05842218718389131,0.05842218740424529,3.771751588058506e-09,0.3704422607508797,0.09261056518771993,0.06174037679181329,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,gamma-veto,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=rerun19__material__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__k4_gamma_veto,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,1353.2173542119708,618.7428876,True,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,,,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,no-adaptive,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=sentinel__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__no-adaptive,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,1349.6109340319874,613.0802861,True,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,,,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,2a5461524ec0a96efc7c3530a26b609be27890d2f5f877d4d5d817c75ba702b7,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,843.4563311103416,385.4760476,True,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.2032792638378745,0.05949921800513972,0.039666145336759814,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,f8ec570f19d06af4982614a1d33be5bab106c43e9c90f37d5ebf9fb21a1e1863,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,3898.1509266770327,1780.0433176,True,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.26022138147536894,0.12893376245601398,0.08595584163734266,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r050,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r050/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,22011796ed2bfb28b84ad069039886d5a260dca95e7075b2a1a052c1405a8589,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1200.0,1571.4256243238797,697.5631388,True,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.26019059137641276,0.12088527582720826,0.08059018388480552,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage4_1200s_results.csv
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,P-GRB,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__P-GRB/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,5ce8e1eb19cb06bbc253369eacf558a42582ae401347299917c102589838a322,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,1568.0170733870093,1009.0487443,True,0.045001550055628364,0.04500155005562836,0.0,0.12217803475016592,0.06274851900205322,0.041832346001368814,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V8_M2_Q20_slot02_seed890603285,gamma-veto,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=rerun19__validation__round39_small_medium_V8_M2_Q20_slot02_seed890603285__k4_gamma_veto,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,048af580110a8726bb300aa6133161d4ec577a8967ac5fe3d06a0fe69845f225,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,26.141659404567488,19.3958755,True,0.06925116214905484,0.06925116214905465,0.0,,,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
round39_small_medium_V8_M2_Q20_slot02_seed890603285,K1-r015,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__K1-r015/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,3ddaf3c103ca95195d03b5baff497ae7e55ebc3cf3c558e78e59988142130650,048af580110a8726bb300aa6133161d4ec577a8967ac5fe3d06a0fe69845f225,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,19.340484300800686,13.843038,True,0.06925116214905465,0.06925116214905465,0.0,0.02566154865781809,0.006415387164454523,0.0042769247763030155,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V8_M2_Q20_slot02_seed890603285,K4-r001,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__K4-r001/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,82915336a2b7db41b764890582d251eec99db862d01ab1de18388aea1933776b,048af580110a8726bb300aa6133161d4ec577a8967ac5fe3d06a0fe69845f225,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,14.858987962360878,11.1162143,True,0.06925116214905465,0.06925116214905465,0.0,0.020094761463930643,0.005023690365982661,0.003349126910655107,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
round39_small_medium_V8_M2_Q20_slot02_seed890603285,P-GRB,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__P-GRB/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,bfcdc20b661dece5909604376d92b97fa59e243748b13acb9357095533de1287,048af580110a8726bb300aa6133161d4ec577a8967ac5fe3d06a0fe69845f225,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,15.772402560677707,13.1229974,True,0.06925116214905465,0.06925116214905465,0.0,0.023840875792923318,0.0059602189482308296,0.003973479298820553,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
tight_T_seed3101,gamma-veto,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3101__gamma-veto,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,7536.032605849421,3580.0712887,False,0.0805226634088158,0.10725273413394144,0.24922507515513853,0.537460032212367,0.48011478355551257,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
tight_T_seed3101,no-adaptive,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3101__no-adaptive,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,7369.656377609638,3534.0113381,True,0.10725273413394211,0.10725273413394144,0.0,0.5433007770359971,0.473030594285312,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
tight_T_seed3101,K1-r015,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3101__K1-r015/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,126afc2382be04ee849e532b68d8e1d4da89f38ef2b8d8426891c70cb68ca876,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,3644.649533917324,1780.0432161,False,0.06646717636317458,0.10725273413394144,0.38027522654883794,0.5631480981545379,0.4859587027044284,0.45683760026336245,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
tight_T_seed3101,K4-r001,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3101__K4-r001/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,1f4d45cdf519973bf7b3f1de769f8db49ac46dd018aa4d0a057f69c19803b097,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,3689.6965429341535,1780.0391849,False,0.07942323585090591,0.10725273413394144,0.25947588663129983,0.531734964371332,0.4730092875974261,0.42026414481313523,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
tight_T_seed3101,K4-r050,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__tight_T_seed3101__K4-r050/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,d103c6420967f4b1835dced5f7ff7255422b3effd0f4b0861e4428921cabdee4,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1200.0,2398.6827855707497,1180.0271791,False,0.06815724277229124,0.10725273413394144,0.3645174333068863,0.5312441282759318,0.4726779340857352,0.4366244338261189,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage4_1200s_results.csv
tight_T_seed3101,P-GRB,46,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3101__P-GRB/result.json,36033fab439ceb76ff6c82a28a897f423a3a501d,545bb7629500f6154534a4b690769a78254fed79,a0b5f5f623d6adbbbbfa01c31d95aaf3d65d3dce,4cc1b162d0ccdab87610a3c8f2411a87798b9a84,26709eb32bd71e74be008406643f05f4d3a24a8bf7b6879cd3115d50209dcfcd,30aea92f1d6ce551ef8fffe15acdd3422a94b06e60ddd13ad5166149653d4ef3,d574b38b2f44ae2aacf92bf685f439354b5a08dbe257b6c399045b98a157871b,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,1800.0,3459.578649366722,1780.1051601,False,0.029001053229027383,0.10725273413394144,0.7296008025976315,0.8150337629321425,0.7910569609894874,0.7743891259334226,historical_same_machine_solver_context,results/gf_c6_rho_k1_k4_screen_round46/stage5_1800s_results.csv
tight_T_seed3102,gamma-veto,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3102__gamma-veto,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,40689df814199ae10f66c5bbfe492fcafdbbabc1a221c6724e939d02758a9f14,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,1675.9839025906258,820.591057,True,0.6007044366851081,0.6007044366851081,0.0,0.17054288337493748,0.054493998219344135,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
tight_T_seed3102,no-adaptive,45,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3102__no-adaptive,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,1313086b8d1e1b1c163a8bf1c4011f08e8534dc8,fd1378ef7f93f444049d21dba58e104a0fed446d,74b4f9bbe05d4d2efa712206ba46911c43c4851d55c8913a234ecbfd31c37edd,40689df814199ae10f66c5bbfe492fcafdbbabc1a221c6724e939d02758a9f14,d0b17662a6021cf2cc3c7b4c66868bf76c3d11e268f0b63afc71a7a77e7e88f4,Gurobi 13.0.2 build v13.0.2rc1,WIN-3NO58RVQ4VC,3600,1857.6599555999992,939.9122159,True,0.6007044366851081,0.6007044366851081,0.0,0.7073539983333341,0.44343362789583307,,historical_same_machine_solver_longer_cap,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv
