file,method,algorithm_preset,status,thread_fairness_class,time_budget_seconds,progress_log,compact_bc_enabled_families_effective,compact_bc_diagnostic_force_leaf_solve,compact_bc_low_gini_aggressive_diagnostic,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m1_tailored_60s_auto_oracle\interval_7.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\fair_v12_m1_tailored_60s.progress.csv,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m2_cplex_60s.json,cplex,custom,not_certified,one_thread_fair,60,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m2_tailored_60s.json,gcap-frontier,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\fair_v12_m2_tailored_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v4_smoke_cplex_60s.json,cplex,custom,optimal,one_thread_fair,60,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v4_smoke_tailored_60s.json,gcap-frontier,paper-gf-tailored-bc,optimal,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\fair_v4_smoke_tailored_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\gini-subset-envelope-test.json,gini-subset-envelope-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\interval_callback_smoke.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_feasible_improving_ub,one_thread_fair,1000,results\gf_tailored_bc_next_optimization_round\progress_traces\interval_callback_smoke.progress.csv,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\low-gini-l1-centering-test.json,low-gini-l1-centering-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_callback_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,results\gf_tailored_bc_next_optimization_round\progress_traces\moderate_low_gini1_callback_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\moderate_low_gini1_callback_auto_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\moderate_low_gini1_callback_auto_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\moderate_low_gini1_plain_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini1_static_tailored_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\moderate_low_gini1_static_tailored_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\moderate_low_gini2_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\progress_traces\moderate_low_gini2_callback_auto_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\option-consistency-test.json,option-consistency-test,paper-gf-tailored-bc,diagnostic_complete,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\option_consistency_recheck.json,option-consistency-test,custom,diagnostic_complete,unknown_not_paper,10,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\option_consistency_test.json,option-consistency-test,custom,diagnostic_complete,unknown_not_paper,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\s-bucket-coverage-test.json,s-bucket-coverage-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\tailored-bc-branch-callback-smoke-test.json,tailored-bc-branch-callback-smoke-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\tailored-bc-callback-smoke-test.json,tailored-bc-callback-smoke-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\tailored_bc_callback_smoke_test.json,tailored-bc-callback-smoke-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\transfer-cutset-validity-test.json,transfer-cutset-validity-test,paper-gf-tailored-bc,diagnostic_passed,one_thread_fair,1000,,,False,False,True,
