file,line,pattern,classification,line_text
src/main.cpp,4307,bpc,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""bpc-hybrid-pricing-test: hybrid/ng-DSSR was requested through the BPC column-generation path; closure remains subject to exact pricing/DSSR completion"");"
src/main.cpp,4315,external_incumbent,allowed_legacy_cli_but_not_paper_core,if (opt.external_incumbent_path.empty()) {
src/main.cpp,4317,external_incumbent,allowed_legacy_cli_but_not_paper_core,"? std::filesystem::path(""results/optimization_update_round12/raw/external_incumbent_synthetic.json"")"
src/main.cpp,4318,external_incumbent,allowed_legacy_cli_but_not_paper_core,": std::filesystem::path(opt.out_path).parent_path() / ""external_incumbent_synthetic.json"";"
src/main.cpp,4321,external_incumbent,allowed_legacy_cli_but_not_paper_core,opt.external_incumbent_path = generated_path;
src/main.cpp,4322,external_incumbent,allowed_legacy_cli_but_not_paper_core,"opt.external_incumbent_format = ""route_json"";"
src/main.cpp,4326,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_attempted = true;
src/main.cpp,5389,BPC,allowed_legacy_cli_but_not_paper_core,"note << ""BPC-owned local search "" << label"
src/main.cpp,5400,BPC,allowed_legacy_cli_but_not_paper_core,"note << ""BPC-owned local search "" << label"
src/main.cpp,5427,route_mask,allowed_legacy_cli_but_not_paper_core,int route_mask = 0;
src/main.cpp,5443,route_mask,allowed_legacy_cli_but_not_paper_core,if ((global_mask & bit) || (route_mask & bit)) continue;
src/main.cpp,5507,route_mask,allowed_legacy_cli_but_not_paper_core,route_mask |= 1 << (best.station - 1);
src/main.cpp,5553,route_mask,allowed_legacy_cli_but_not_paper_core,int route_mask = 0;
src/main.cpp,5567,route_mask,allowed_legacy_cli_but_not_paper_core,if ((global_mask & bit) || (route_mask & bit)) continue;
src/main.cpp,5638,route_mask,allowed_legacy_cli_but_not_paper_core,route_mask |= 1 << (chosen.station - 1);
src/main.cpp,5717,bpc,allowed_legacy_cli_but_not_paper_core,const std::string mode = opt.bpc_incumbent;
src/main.cpp,5719,BPC,allowed_legacy_cli_but_not_paper_core,"out.notes.push_back(""BPC-owned incumbent generator disabled"");"
src/main.cpp,5724,bpc,allowed_legacy_cli_but_not_paper_core,const double gen_limit = opt.bpc_incumbent_seconds;
src/main.cpp,5738,BPC,allowed_legacy_cli_but_not_paper_core,"note << ""BPC-owned incumbent candidate "" << source"
src/main.cpp,5783,BPC,allowed_legacy_cli_but_not_paper_core,"note << ""BPC-owned single-route greedy column mode="" << greedy_mode"
src/main.cpp,5795,bpc,allowed_legacy_cli_but_not_paper_core,"const int random_rounds = std::max(4, opt.bpc_incumbent_rounds);"
src/main.cpp,5813,bpc,allowed_legacy_cli_but_not_paper_core,"std::max(1, std::min(6, opt.bpc_incumbent_rounds));"
src/main.cpp,5823,bpc,allowed_legacy_cli_but_not_paper_core,"static_cast<int>(starts.size()), opt.bpc_incumbent_rounds));"
src/main.cpp,5828,bpc,allowed_legacy_cli_but_not_paper_core,"std::max(2, opt.bpc_incumbent_rounds),"
src/main.cpp,5835,BPC,allowed_legacy_cli_but_not_paper_core,"note << ""BPC-owned local search summary: starts="" << max_starts"
src/main.cpp,5850,bpc,allowed_legacy_cli_but_not_paper_core,if (timedOut() || rounds >= opt.bpc_incumbent_rounds) break;
src/main.cpp,5886,BPC,allowed_legacy_cli_but_not_paper_core,"note << ""BPC-owned pricing incumbent round="" << rounds"
src/main.cpp,5919,BPC,allowed_legacy_cli_but_not_paper_core,"out.notes.push_back(""BPC-owned route-column incumbent pool dominance applied: mode="""
src/main.cpp,5976,BPC,allowed_legacy_cli_but_not_paper_core,"summary << ""BPC-owned incumbent generator summary: mode="" << mode"
src/main.cpp,6674,bpc,allowed_legacy_cli_but_not_paper_core,"bridge_opt.bpc_incumbent = ""strong"";"
src/main.cpp,6675,bpc,allowed_legacy_cli_but_not_paper_core,bridge_opt.bpc_incumbent_seconds = std::max(
src/main.cpp,6679,bpc,allowed_legacy_cli_but_not_paper_core,bridge_opt.bpc_incumbent_rounds =
src/main.cpp,8138,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_support_duration_pruning = true;
src/main.cpp,8144,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8156,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8161,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8165,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_count_before_support_duration =
src/main.cpp,8166,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_count_before_support_duration;
src/main.cpp,8167,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_count_after_support_duration =
src/main.cpp,8168,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_count_after_support_duration;
src/main.cpp,8169,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_masks_removed_by_support_duration =
src/main.cpp,8170,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_masks_removed_by_support_duration;
src/main.cpp,8171,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_support_duration_precompute_time_seconds =
src/main.cpp,8172,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_support_duration_precompute_time_seconds;
src/main.cpp,8173,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_support_duration_max_removed_subset_size =
src/main.cpp,8174,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_support_duration_max_removed_subset_size;
src/main.cpp,8175,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_cuts_added =
src/main.cpp,8176,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_cuts_added;
src/main.cpp,8177,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_min =
src/main.cpp,8178,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_min;
src/main.cpp,8179,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_avg =
src/main.cpp,8180,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_avg;
src/main.cpp,8181,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_max =
src/main.cpp,8182,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_max;
src/main.cpp,8183,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_tightened_masks =
src/main.cpp,8184,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_tightened_masks;
src/main.cpp,8185,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_zero_masks =
src/main.cpp,8186,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_zero_masks;
src/main.cpp,8187,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_operation_budget_precompute_time_seconds =
src/main.cpp,8188,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_operation_budget_precompute_time_seconds;
src/main.cpp,8212,route_mask,allowed_legacy_cli_but_not_paper_core,result.bound_time_seconds = disabled.route_mask_support_duration_precompute_time_seconds +
src/main.cpp,8213,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_support_duration_precompute_time_seconds;
src/main.cpp,8219,route_mask,allowed_legacy_cli_but_not_paper_core,enabled.route_mask_support_duration_removed_examples) {
src/main.cpp,8250,external_incumbent,allowed_legacy_cli_but_not_paper_core,!opt.hga_incumbent_path.empty() || !opt.external_incumbent_path.empty();
src/main.cpp,8251,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_attempted = !opt.external_incumbent_path.empty();
src/main.cpp,8280,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_verified = true;
src/main.cpp,8281,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_objective = verification.objective;
src/main.cpp,8282,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_G = verification.G;
src/main.cpp,8283,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_P = verification.P;
src/main.cpp,8284,external_incumbent,allowed_legacy_cli_but_not_paper_core,"result.external_incumbent_rejection_reason = ""none"";"
src/main.cpp,8285,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_used_in_large_run = instance.V >= 20;
src/main.cpp,8286,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_effect_on_UB =
src/main.cpp,8295,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_rejection_reason =
src/main.cpp,8303,external_incumbent,allowed_legacy_cli_but_not_paper_core,result.external_incumbent_rejection_reason = e.what();
src/main.cpp,8310,external_incumbent,allowed_legacy_cli_but_not_paper_core,"testPath(opt.external_incumbent_path, opt.external_incumbent_format, ""external-incumbent"");"
src/main.cpp,8452,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8455,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_support_duration_pruning, false,"
src/main.cpp,8457,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8464,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8467,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_support_duration_pruning, true,"
src/main.cpp,8469,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8640,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8643,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_support_duration_pruning,"
src/main.cpp,8646,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8652,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8655,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_support_duration_pruning,"
src/main.cpp,8658,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8693,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8696,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_support_duration_pruning,"
src/main.cpp,8699,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8705,route_mask,allowed_legacy_cli_but_not_paper_core,"std::numeric_limits<double>::infinity(), opt.route_mask_max_v,"
src/main.cpp,8708,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_support_duration_pruning,"
src/main.cpp,8711,route_mask,allowed_legacy_cli_but_not_paper_core,"opt.route_mask_operation_budget_cuts,"
src/main.cpp,8732,route_mask,allowed_legacy_cli_but_not_paper_core,opt.route_mask_operation_budget_cuts = true;
src/main.cpp,8737,route_mask,allowed_legacy_cli_but_not_paper_core,if (result.route_mask_operation_budget_tightened_masks == 0) {
src/main.cpp,8978,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_id\"": 0,\n"""
src/main.cpp,8979,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_parent_id\"": -1,\n"""
src/main.cpp,8980,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_range\"": \""[0,0.1]\"",\n"""
src/main.cpp,8981,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_lb_before\"": 0.01,\n"""
src/main.cpp,8982,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_lb_after\"": 0.02,\n"""
src/main.cpp,8983,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_closed\"": false,\n"""
src/main.cpp,8984,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_bound_fathomed\"": false,\n"""
src/main.cpp,8985,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_open_nodes_after\"": 1,\n"""
src/main.cpp,8986,focus,allowed_legacy_cli_but_not_paper_core,"<< ""  \""focus_interval_pricing_closed\"": false\n"""
src/main.cpp,9163,BPC,allowed_legacy_cli_but_not_paper_core,"""diagnostic only: interval certificate basis distinguishes non-pricing fathoming from BPC tree closure"";"
src/main.cpp,9165,bpc,allowed_legacy_cli_but_not_paper_core,"""0:gamma_floor_skip;1:inventory_route_gini_relaxation_fathomed;2:pricing_closed_bpc_tree;3:unresolved"";"
src/main.cpp,9185,bpc,allowed_legacy_cli_but_not_paper_core,"claim.algorithm_preset = ""paper-bpc-core"";"
src/main.cpp,9286,bpc,allowed_legacy_cli_but_not_paper_core,"claim.interval_certificate_basis = ""0:pricing_closed_bpc_tree"";"
src/main.cpp,9299,bpc,allowed_legacy_cli_but_not_paper_core,"claim.interval_certificate_basis = ""0:pricing_closed_bpc_tree"";"
src/main.cpp,9309,route_mask,allowed_legacy_cli_but_not_paper_core,"auto claim = make_claim(""route_mask_not_certifying"");"
src/main.cpp,9310,route_mask,allowed_legacy_cli_but_not_paper_core,"claim.frontier_lower_bound_source = ""route_mask_relaxation"";"
src/main.cpp,9311,route_mask,allowed_legacy_cli_but_not_paper_core,"claim.interval_certificate_basis = ""0:route_mask_relaxation"";"
src/main.cpp,9312,route_mask,allowed_legacy_cli_but_not_paper_core,"claim.interval_bound_source_list = ""0:route_mask_relaxation"";"
src/main.cpp,9313,route_mask,allowed_legacy_cli_but_not_paper_core,claim.route_mask_all_subset_enumeration_enabled = false;
src/main.cpp,9314,route_mask,allowed_legacy_cli_but_not_paper_core,claim.route_mask_all_subset_enumeration_certifying = false;
src/main.cpp,9315,route_mask,allowed_legacy_cli_but_not_paper_core,"add_rejected(""route_mask_not_certifying"", claim);"
src/main.cpp,9326,archive,allowed_legacy_cli_but_not_paper_core,"auto claim = make_claim(""archive_source_not_paper_reproducible"");"
src/main.cpp,9327,archive,allowed_legacy_cli_but_not_paper_core,"claim.incumbent_source = ""incumbent-archive"";"
src/main.cpp,9328,archive,allowed_legacy_cli_but_not_paper_core,"claim.incumbent_source_category = ""diagnostic_archive"";"
src/main.cpp,9331,archive,allowed_legacy_cli_but_not_paper_core,"add_rejected(""archive_source_not_paper_reproducible"", claim);"
src/main.cpp,9370,bpc,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""certificate_basis_test: pricing closure is required only for intervals whose basis is pricing_closed_bpc_tree"");"
src/main.cpp,9432,route_mask,allowed_legacy_cli_but_not_paper_core,if (result.route_mask_all_subset_enumeration_enabled !=
src/main.cpp,9433,route_mask,allowed_legacy_cli_but_not_paper_core,snapshot.route_mask_all_subset_enumeration_enabled) {
src/main.cpp,9434,route_mask,allowed_legacy_cli_but_not_paper_core,"mismatches.push_back(""route_mask_all_subset_enumeration_enabled"");"
src/main.cpp,9436,archive,allowed_legacy_cli_but_not_paper_core,if (result.incumbent_archive_auto != snapshot.incumbent_archive_auto) {
src/main.cpp,9437,archive,allowed_legacy_cli_but_not_paper_core,"mismatches.push_back(""incumbent_archive_auto"");"
src/main.cpp,9688,diagnostic-only,allowed_legacy_cli_but_not_paper_core,"""tailored_bc_relaxation_vector_smoke_test: diagnostic-only CPLEX generic callback vector export probe; vector data are not certificate evidence"");"
src/main.cpp,9893,diagnostic-only,allowed_legacy_cli_but_not_paper_core,"""tailored_bc_branch_callback_smoke_test: solves a diagnostic-only fractional knapsack LP/MIP through the dynamic CPLEX C API; it is not ExactEBRP certificate evidence"");"
src/main.cpp,9991,bpc,allowed_legacy_cli_but_not_paper_core,ebrp::PricingOptions bpc_pricing_options;
src/main.cpp,9992,bpc,allowed_legacy_cli_but_not_paper_core,"applyPricingOptionsFromSolve(instance, opt, bpc_pricing_options);"
src/main.cpp,9993,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_pricing_engine_requested = bpc_pricing_options.pricing_engine;
src/main.cpp,9994,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_pricing_engine_used = bpc_pricing_options.pricing_engine;
src/main.cpp,9995,bpc,allowed_legacy_cli_but_not_paper_core,result.ng_size = bpc_pricing_options.ng_size;
src/main.cpp,9996,bpc,allowed_legacy_cli_but_not_paper_core,result.ng_neighborhood_mode = bpc_pricing_options.ng_neighborhood_mode;
src/main.cpp,9997,bpc,allowed_legacy_cli_but_not_paper_core,"result.bpc_workers = std::max(1, opt.bpc_workers);"
src/main.cpp,9999,bpc,allowed_legacy_cli_but_not_paper_core,result.parallel_frontier = opt.parallel_frontier && result.bpc_workers > 1;
src/main.cpp,10007,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_support_duration_pruning =
src/main.cpp,10008,route_mask,allowed_legacy_cli_but_not_paper_core,opt.route_mask_support_duration_pruning;
src/main.cpp,10009,focus,allowed_legacy_cli_but_not_paper_core,result.focused_retry_enabled = opt.frontier_focused_min_lb_retry;
src/main.cpp,10010,focus,allowed_legacy_cli_but_not_paper_core,result.focused_intensification_enabled = opt.frontier_focused_intensification;
src/main.cpp,10011,focus,allowed_legacy_cli_but_not_paper_core,result.focused_intensification_operation_budget_enabled =
src/main.cpp,10012,route_mask,allowed_legacy_cli_but_not_paper_core,opt.route_mask_operation_budget_cuts;
src/main.cpp,10021,focus,allowed_legacy_cli_but_not_paper_core,result.focused_interval_result = opt.frontier_focus_only ||
src/main.cpp,10022,focus,allowed_legacy_cli_but_not_paper_core,"opt.interval_closure_mode == ""focus"";"
src/main.cpp,10023,focus,allowed_legacy_cli_but_not_paper_core,result.focused_interval_safe_to_merge = false;
src/main.cpp,10024,focus,allowed_legacy_cli_but_not_paper_core,result.focused_interval_merge_reason =
src/main.cpp,10025,focus,allowed_legacy_cli_but_not_paper_core,result.focused_interval_result
src/main.cpp,10026,focus,allowed_legacy_cli_but_not_paper_core,"? ""focused interval evidence is diagnostic until exact coverage is merged into the full frontier ledger"""
src/main.cpp,10030,bpc,allowed_legacy_cli_but_not_paper_core,result.incumbent_generation_method = opt.bpc_incumbent;
src/main.cpp,10062,focus,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_focused_min_lb_retry="" + std::string(opt.frontier_focused_min_lb_retry ? ""true"" : ""false"")"
src/main.cpp,10063,focus,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_focused_intensification="" + std::string(opt.frontier_focused_intensification ? ""true"" : ""false"")"
src/main.cpp,10064,focus,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_focused_reserve_fraction="" + std::to_string(opt.frontier_focused_reserve_fraction)"
src/main.cpp,10065,focus,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_focused_relax_seconds="" + std::to_string(opt.frontier_focused_relax_seconds)"
src/main.cpp,10066,focus,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_focused_max_passes="" + std::to_string(opt.frontier_focused_max_passes)"
src/main.cpp,10068,bpc,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_bpc_fallback_mode="" + opt.frontier_bpc_fallback_mode"
src/main.cpp,10069,bpc,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_bpc_fallback_reserve_fraction="" + std::to_string(opt.frontier_bpc_fallback_reserve_fraction)"
src/main.cpp,10070,bpc,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_bpc_fallback_min_seconds="" + std::to_string(opt.frontier_bpc_fallback_min_seconds)"
src/main.cpp,10071,bpc,allowed_legacy_cli_but_not_paper_core,"+ "", frontier_bpc_fallback_max_intervals="" + std::to_string(opt.frontier_bpc_fallback_max_intervals)"
src/main.cpp,10105,route_mask,allowed_legacy_cli_but_not_paper_core,"+ "", route_mask_support_duration_pruning="" + std::string(opt.route_mask_support_duration_pruning ? ""true"" : ""false"")"
src/main.cpp,10106,route_mask,allowed_legacy_cli_but_not_paper_core,"+ "", route_mask_operation_budget_cuts="" + std::string(opt.route_mask_operation_budget_cuts ? ""true"" : ""false"")"
src/main.cpp,10125,BPC,allowed_legacy_cli_but_not_paper_core,"thread_note << ""BPC thread policy: requested_threads="" << opt.threads"
src/main.cpp,10126,bpc,allowed_legacy_cli_but_not_paper_core,"<< "", bpc_workers="" << result.bpc_workers"
src/main.cpp,10137,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_workers * result.pricing_threads > static_cast<int>(hw)) {
src/main.cpp,10269,bpc,allowed_legacy_cli_but_not_paper_core,"return std::string(""bpc_integer_leaf"");"
src/main.cpp,10271,bpc,allowed_legacy_cli_but_not_paper_core,"if (s.find(""bpc-owned"") != std::string::npos ||"
src/main.cpp,10274,bpc,allowed_legacy_cli_but_not_paper_core,"return std::string(""bpc_column_pool_recombine"");"
src/main.cpp,10384,focus,allowed_legacy_cli_but_not_paper_core,"<< ""route_pool_best_incumbent,focused_intensification_passes,"""
src/main.cpp,10462,bpc,allowed_legacy_cli_but_not_paper_core,"ub_event_source == ""bpc_integer_leaf"" ||"
src/main.cpp,10463,bpc,allowed_legacy_cli_but_not_paper_core,"ub_event_source == ""bpc_column_pool_recombine"" ||"
src/main.cpp,10515,archive,allowed_legacy_cli_but_not_paper_core,bool verified_archive_incumbent_selected = false;
src/main.cpp,10593,archive,allowed_legacy_cli_but_not_paper_core,if (opt.incumbent_archive_auto) {
src/main.cpp,10594,archive,allowed_legacy_cli_but_not_paper_core,result.incumbent_archive_attempted = true;
src/main.cpp,10595,archive,allowed_legacy_cli_but_not_paper_core,IncumbentArchiveScanResult archive =
src/main.cpp,10597,archive,allowed_legacy_cli_but_not_paper_core,result.incumbent_archive_files_scanned = archive.files_scanned;
src/main.cpp,10598,archive,allowed_legacy_cli_but_not_paper_core,result.incumbent_archive_candidates_verified =
src/main.cpp,10599,archive,allowed_legacy_cli_but_not_paper_core,archive.candidates_verified;
src/main.cpp,10600,archive,allowed_legacy_cli_but_not_paper_core,if (archive.found) {
src/main.cpp,10601,archive,allowed_legacy_cli_but_not_paper_core,result.incumbent_archive_best_objective = archive.best_objective;
src/main.cpp,10602,archive,allowed_legacy_cli_but_not_paper_core,result.incumbent_archive_best_source = archive.best_source;
src/main.cpp,10604,archive,allowed_legacy_cli_but_not_paper_core,"archive.best_routes, ""incumbent-archive"");"
src/main.cpp,10605,archive,allowed_legacy_cli_but_not_paper_core,result.incumbent_archive_selected = accepted;
src/main.cpp,10607,archive,allowed_legacy_cli_but_not_paper_core,verified_archive_incumbent_selected = true;
src/main.cpp,10608,archive,allowed_legacy_cli_but_not_paper_core,"addRoutesToFrontierPool(archive.best_routes,"
src/main.cpp,10609,archive,allowed_legacy_cli_but_not_paper_core,"""incumbent archive"");"
src/main.cpp,10612,archive,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""incumbent archive scan: attempted=true, files_scanned="""
src/main.cpp,10613,archive,allowed_legacy_cli_but_not_paper_core,+ std::to_string(result.incumbent_archive_files_scanned)
src/main.cpp,10615,archive,allowed_legacy_cli_but_not_paper_core,+ std::to_string(result.incumbent_archive_candidates_verified)
src/main.cpp,10616,archive,allowed_legacy_cli_but_not_paper_core,"+ "", selected="" + boolText(result.incumbent_archive_selected)"
src/main.cpp,10617,archive,allowed_legacy_cli_but_not_paper_core,"+ "", best_source="" + result.incumbent_archive_best_source);"
src/main.cpp,10634,BPC,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""route-pool collected BPC columns from """
src/main.cpp,10801,bpc,allowed_legacy_cli_but_not_paper_core,seed_opt.bpc_incumbent = mode;
src/main.cpp,10802,bpc,allowed_legacy_cli_but_not_paper_core,seed_opt.bpc_incumbent_seconds = seconds;
src/main.cpp,10823,BPC,allowed_legacy_cli_but_not_paper_core,"return recordIncumbentCandidate(owned.routes, ""BPC-owned "" + mode,"
src/main.cpp,10828,BPC,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""best-of-all incumbent candidate source=BPC-owned """
src/main.cpp,10838,bpc,allowed_legacy_cli_but_not_paper_core,"seed_opt.bpc_incumbent = ""none"";"
src/main.cpp,10871,bpc,allowed_legacy_cli_but_not_paper_core,"opt.bpc_incumbent == ""auto"" || opt.bpc_incumbent == ""best-of-all"";"
src/main.cpp,10874,archive,allowed_legacy_cli_but_not_paper_core,verified_archive_incumbent_selected &&
src/main.cpp,10875,bpc,allowed_legacy_cli_but_not_paper_core,"opt.algorithm_preset == ""paper-bpc-core"" &&"
src/main.cpp,10876,bpc,allowed_legacy_cli_but_not_paper_core,"opt.bpc_incumbent == ""auto"";"
src/main.cpp,10879,archive,allowed_legacy_cli_but_not_paper_core,"""verified incumbent archive route plan already selected; skipped default BPC-owned auto incumbent search"";"
src/main.cpp,10879,BPC,allowed_legacy_cli_but_not_paper_core,"""verified incumbent archive route plan already selected; skipped default BPC-owned auto incumbent search"";"
src/main.cpp,10881,archive,allowed_legacy_cli_but_not_paper_core,"""paper-bpc-core skipped default BPC-owned auto incumbent portfolio because a verified archive incumbent was already accepted as UB-only cutoff; no lower-bound certificate is inherited from the archive"");"
src/main.cpp,10881,BPC,allowed_legacy_cli_but_not_paper_core,"""paper-bpc-core skipped default BPC-owned auto incumbent portfolio because a verified archive incumbent was already accepted as UB-only cutoff; no lower-bound certificate is inherited from the archive"");"
src/main.cpp,10881,bpc,allowed_legacy_cli_but_not_paper_core,"""paper-bpc-core skipped default BPC-owned auto incumbent portfolio because a verified archive incumbent was already accepted as UB-only cutoff; no lower-bound certificate is inherited from the archive"");"
src/main.cpp,10888,bpc,allowed_legacy_cli_but_not_paper_core,const double total_budget = opt.bpc_incumbent_seconds > 0.0
src/main.cpp,10889,bpc,allowed_legacy_cli_but_not_paper_core,? opt.bpc_incumbent_seconds
src/main.cpp,10899,bpc,allowed_legacy_cli_but_not_paper_core,: opt.bpc_incumbent_seconds;
src/main.cpp,10903,bpc,allowed_legacy_cli_but_not_paper_core,: opt.bpc_incumbent_seconds;
src/main.cpp,10951,BPC,allowed_legacy_cli_but_not_paper_core,"recordIncumbentCandidate(owned.routes, ""BPC-owned "" + opt.bpc_incumbent,"
src/main.cpp,10951,bpc,allowed_legacy_cli_but_not_paper_core,"recordIncumbentCandidate(owned.routes, ""BPC-owned "" + opt.bpc_incumbent,"
src/main.cpp,10953,BPC,allowed_legacy_cli_but_not_paper_core,"acceptIncumbentRoutes(owned.routes, ""BPC-owned "" + opt.bpc_incumbent);"
src/main.cpp,10953,bpc,allowed_legacy_cli_but_not_paper_core,"acceptIncumbentRoutes(owned.routes, ""BPC-owned "" + opt.bpc_incumbent);"
src/main.cpp,10957,bpc,allowed_legacy_cli_but_not_paper_core,"if (!auto_incumbent && (opt.bpc_incumbent == ""compact"" ||"
src/main.cpp,10958,bpc,allowed_legacy_cli_but_not_paper_core,"opt.bpc_incumbent == ""compact-cplex"")) {"
src/main.cpp,10963,bpc,allowed_legacy_cli_but_not_paper_core,seed_opt.solve_time_limit = opt.bpc_incumbent_seconds > 0.0
src/main.cpp,10964,bpc,allowed_legacy_cli_but_not_paper_core,? opt.bpc_incumbent_seconds
src/main.cpp,10967,bpc,allowed_legacy_cli_but_not_paper_core,"if (opt.bpc_incumbent == ""compact-cplex"") {"
src/main.cpp,10978,bpc,allowed_legacy_cli_but_not_paper_core,"compact_note << ""compact incumbent seed mode="" << opt.bpc_incumbent"
src/main.cpp,10985,bpc,allowed_legacy_cli_but_not_paper_core,"const std::string source = opt.bpc_incumbent == ""compact-cplex"""
