file,method,algorithm_preset,status,thread_fairness_class,time_budget_seconds,progress_log,compact_bc_enabled_families_effective,compact_bc_diagnostic_force_leaf_solve,compact_bc_low_gini_aggressive_diagnostic,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\high_imbalance_seed3201_hard_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\high_imbalance_seed3201_hard_static_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_auto_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,1200,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_auto_1200s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_auto_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_auto_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_off_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_off_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_off_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_off_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_callback_off_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_plain_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_plain_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_plain_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_plain_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_plain_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_static_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_static_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_static_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_static_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini1_static_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_auto_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,1200,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_auto_1200s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_auto_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_auto_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_off_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_off_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_off_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_off_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_callback_off_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_plain_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_plain_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_plain_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_plain_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_plain_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_static_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,10,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_static_10s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_static_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_static_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\moderate_low_gini2_static_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\option_consistency_test.json,option-consistency-test,custom,diagnostic_complete,unknown_not_paper,10,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tailored_bc_branch_callback_smoke_test.json,tailored-bc-branch-callback-smoke-test,custom,diagnostic_passed,unknown_not_paper,10,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tailored_bc_callback_smoke_test.json,tailored-bc-callback-smoke-test,custom,diagnostic_passed,unknown_not_paper,10,,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_callback_auto_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_callback_auto_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_callback_off_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_off_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_callback_off_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_plain_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_plain_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_plain_60s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_static_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,300,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_static_300s.progress.csv,,False,False,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,one_thread_fair,60,E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\progress_traces\tight_T_seed3102_hard_static_60s.progress.csv,,False,False,True,
