round_id,part,serial_order,run_id,instance_id,instance_sha256,diagnostic_role,smoke_subset,difficulty_stratum,V,M,Q,arm,coarse_start_policy,gurobi_presolve,process_cap_seconds,shutdown_margin_seconds,watchdog_seconds,one_thread,gurobi_seed,relative_gap,absolute_gap,selection_basis,mechanism_uses_historical_outcome,return_code,watchdog_timeout,total_process_seconds,hga_startup_seconds,exact_phase_seconds,objective,valid_lower_bound,verified_upper_bound,solver_work,solver_nodes,strict_certificate,certificate_class,original_problem_verifier_passed,gurobi_presolve_effective,status,backend_parameter_roundtrip_valid,initial_interval_count,initial_interval_widths,initial_lp_bounds,all_lp_widths,initial_model_sha256,native_target_sequence,split_lookahead_sequence,terminal_mip_sequence,closure_sequence,lp_optimize_count,partial_mip_optimize_count,terminal_mip_optimize_count,independent_integer_proof_jobs,lp_work,partial_mip_work,terminal_mip_work,split_count,requeue_count,final_leaf_count,reported_coarse_start_policy,exactness_passed
40,1,30,k1__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6_hga_full_k4,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,round39_unresolved_endpoint_witness,False,small-hard,12,3,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,2.442756619520684e-07,0.0,predeclared_round39_diagnostic_roles,False,0,False,79.7295563,2.295588,77.4270527,0.6471164334555021,0.6471162753807069,0.6471164334555021,138.4451303784979,2687.0,False,certificate_rejected,True,-1,round31_c6_external_gini_tree_not_certified,True,4,,L0|0|0.16177910836387552|0.051828010205628217|OPTIMAL|0.42865748743134707;L1|0.16177910836387552|0.32355821672775104|0.20401548943405479|OPTIMAL|0.43033865263059673;L2|0.32355821672775104|0.48533732509162653|0.36579459779793011|OPTIMAL|0.41827862528773602;L3|0.48533732509162653|0.64711643345550207|0.52757370616180554|OPTIMAL|0.39301481632950119,0.16177910836387552|0.16177910836387552|0.080889554181937759|0.080889554181937759|0.16177910836387549|0.080889554181937745|0.080889554181937773|0.080889554181937717|0.080889554181937773|0.16177910836387555|0.080889554181937773|0.080889554181937773,L0|2392911e735ca5cdc55dc494a1c2a5304f6de3210c41a08e6f29a5c4f1eb4ce0;L1|77b26d72aadb61a01ea73e9a21babd80382990f9509d2c55831c5efc5be0b06a;L2|494f287fbb9caba3438031a49fdd1e235ec18ca9d4731fbf8c6ba9623ed5356b;L3|17c6605d7a75de2eafd11be41b3f248306dd94797de17db7a8a64cc96f4605f8,1|L0|next_leaf|0.051828010205628217|0.16177910836387552|target_reached_requeue|1.715738021699017|1;1|L1|next_leaf|0.20401548943405479|0.28716115987471774|target_reached_requeue|1.697722089278026|1;1|L2|next_leaf|0.36579459779793011|0.38588816769762929|target_reached_requeue|0.82455833423789127|1,L0|0|current_child_gain_not_strict|0.051828010205628182|0|;L1|0|current_child_gain_not_strict|0.20401548943405462|0|;L2|0|current_child_gain_not_strict|0.36579459779793017|0|;L3|0|current_child_gain_not_strict|0.52757370616180554|0|,L0|INFEASIBLE|7.7219998836517334|11.622521390598441|14|2392911e735ca5cdc55dc494a1c2a5304f6de3210c41a08e6f29a5c4f1eb4ce0;L1|OPTIMAL|51.327999830245972|99.020211882685032|2093|77b26d72aadb61a01ea73e9a21babd80382990f9509d2c55831c5efc5be0b06a;L2|INFEASIBLE|9.8389999866485596|16.927872218193212|576|494f287fbb9caba3438031a49fdd1e235ec18ca9d4731fbf8c6ba9623ed5356b;L3|INFEASIBLE|0.94900012016296387|1.5558745956400526|1|17c6605d7a75de2eafd11be41b3f248306dd94797de17db7a8a64cc96f4605f8,,12,3,4,7,5.08063184616623,4.2380184452149345,129.12648008711673,0,3,4,off,False
40,1,31,k1__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6_k1_single,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,round39_unresolved_endpoint_witness,False,small-hard,12,3,20,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,2.0161571633704306e-07,0.0,predeclared_round39_diagnostic_roles,False,0,False,101.7787313,2.1494553,99.6225491,0.6471164334555021,0.6471163029866588,0.6471164334555021,187.35975806230462,5573.0,False,certificate_rejected,True,-1,round31_c6_external_gini_tree_not_certified,True,1,,L0|0|0.64711643345550207|0.051828010205628182|OPTIMAL|0.46950912762742508,0.64711643345550207,L0|abc591fff4a2457e7a3a4eb7c3b470869bf7ae9e310ed8ebcfab369e6a998440,,L0|false|structurally_terminal|||,L0|OPTIMAL|99.164999961853027|186.8902489346772|5573|abc591fff4a2457e7a3a4eb7c3b470869bf7ae9e310ed8ebcfab369e6a998440,,1,0,1,1,0.4695091276274251,0.0,186.8902489346772,0,0,1,k1-single,False
40,1,32,k1__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6_k1_adaptive,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,round39_unresolved_endpoint_witness,False,small-hard,12,3,20,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,2.0161571633704306e-07,0.0,predeclared_round39_diagnostic_roles,False,0,False,98.0948285,2.1813584,95.90724990000001,0.6471164334555021,0.6471163029866588,0.6471164334555021,188.18035718118418,5573.0,False,certificate_rejected,True,-1,round31_c6_external_gini_tree_not_certified,True,1,,L0|0|0.64711643345550207|0.051828010205628182|OPTIMAL|0.46950912762742508,0.64711643345550207|0.32355821672775104|0.32355821672775104,L0|abc591fff4a2457e7a3a4eb7c3b470869bf7ae9e310ed8ebcfab369e6a998440,,L0|0|current_child_gain_not_strict|0.051828010205628217|5.8281781006470289e-17|,L0|OPTIMAL|94.529999971389771|186.8902489346772|5573|abc591fff4a2457e7a3a4eb7c3b470869bf7ae9e310ed8ebcfab369e6a998440,,3,0,1,1,1.2901082465069633,0.0,186.8902489346772,0,0,1,k1-adaptive,False
40,1,33,k1__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__p_grb,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,strong_round39_c6_positive_control,False,small-hard,12,3,30,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,1.2356004071098407e-08,0.0,predeclared_round39_diagnostic_roles,False,0,False,6327.6113147,0.0,6327.6113147,0.506343307565206,0.506343301308826,0.506343307565206,10383.731286460352,4283241.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,10383.731286460352,0,0,0,not_applicable,True
40,1,34,k1__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_full_k4,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,strong_round39_c6_positive_control,False,small-hard,12,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,3.0696806124470356e-15,0.0,predeclared_round39_diagnostic_roles,False,0,False,82.5178879,2.0445824,80.4681494,0.506343307565206,0.5063433075652044,0.506343307565206,133.73490192498448,7878.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,4,,L0|0|0.12660569730604074|0.093948255393593263|OPTIMAL|0.40284897564279282;L1|0.12660569730604074|0.25321139461208148|0.1983636356358682|OPTIMAL|0.43246634656858651;L2|0.25321139461208148|0.37981709191812218|0.32496933294190877|OPTIMAL|0.49160000379376095;L3|0.37981709191812218|0.50642278922416295|0.45157503024794959|OPTIMAL|0.43013053201198487,0.12660569730604074|0.12660569730604074|0.12660569730604071|0.063302848653020355|0.063302848653020383|0.12660569730604077|0.063302848653020369|0.063302848653020369|0.063302848653020327|0.063302848653020383,L0|ac053c97a0779121c0a10bebbe165d3e8d93fe0342b68307b9b21706357a4c20;L1|50f0035b64e91a4a1d0758f86f2687087303ed47822b5a6e9b93f73ffc44d69d;L2|f0b4f929d05809045de8be29f146993690150dd5d87a110e6018e4f01cec1325;L3|f1ab8b17325793b249ae14d6e64c88a720a0cb6ee93eb6b649ace553b0ccb87e,1|L0|next_leaf|0.093948255393593263|0.12660569730604074|target_reached_requeue|1.8186212790287555|1;1|L1|next_leaf|0.1983636356358682|0.25321139461208148|target_reached_requeue|1.6846304592113037|1;1|L2|next_leaf|0.32496933294190877|0.36859147830827088|target_reached_requeue|1.550956100561506|1;1|L3|next_leaf|0.45157503024794959|0.48580624567635278|exact_closure|0.87354240545648221|1,L1|0|current_child_gain_not_strict|0.19836363563586817|0|;L0|0|current_child_gain_not_strict|0.094812110477775102|0|;L2|0|current_child_gain_not_strict|0.32496933294190883|0|,L1|OPTIMAL|67.238999843597412|113.09683679810325|7678|50f0035b64e91a4a1d0758f86f2687087303ed47822b5a6e9b93f73ffc44d69d;L0|INFEASIBLE|0.63700008392333984|1.3953949329102664|1|ac053c97a0779121c0a10bebbe165d3e8d93fe0342b68307b9b21706357a4c20;L2|INFEASIBLE|4.9520001411437988|8.8110402496158908|195|f0b4f929d05809045de8be29f146993690150dd5d87a110e6018e4f01cec1325,,10,4,3,7,4.503879700097041,5.927750244258047,123.3032719806294,0,3,4,off,True
40,1,35,k1__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_k1_single,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,strong_round39_c6_positive_control,False,small-hard,12,3,30,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,4.0828682536125e-08,0.0,predeclared_round39_diagnostic_roles,False,0,False,432.4003684,2.0302653,430.3639507,0.506343307565206,0.5063432868918758,0.506343307565206,739.7839003001452,24652.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.50642278922416295|0.093948255393593263|OPTIMAL|0.39589217087371414,0.50642278922416295,L0|b676d66df7da22169dffb846698809df0caf0993da1219d3f2b620e17d77875b,,L0|false|structurally_terminal|||,L0|OPTIMAL|429.89400005340576|739.3880081292715|24652|b676d66df7da22169dffb846698809df0caf0993da1219d3f2b620e17d77875b,,1,0,1,1,0.39589217087371414,0.0,739.3880081292715,0,0,1,k1-single,True
40,1,36,k1__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_k1_adaptive,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,strong_round39_c6_positive_control,False,small-hard,12,3,30,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,4.0828682536125e-08,0.0,predeclared_round39_diagnostic_roles,False,0,False,431.5390163,2.0334817,429.50008760000003,0.506343307565206,0.5063432868918758,0.506343307565206,740.6340681077912,24652.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.50642278922416295|0.093948255393593263|OPTIMAL|0.39589217087371414,0.50642278922416295|0.25321139461208148|0.25321139461208148,L0|b676d66df7da22169dffb846698809df0caf0993da1219d3f2b620e17d77875b,,L0|0|current_child_gain_not_strict|0.093948255393593263|0|,L0|OPTIMAL|428.06499981880188|739.3880081292715|24652|b676d66df7da22169dffb846698809df0caf0993da1219d3f2b620e17d77875b,,3,0,1,1,1.2460599785197581,0.0,739.3880081292715,0,0,1,k1-adaptive,True
40,1,37,k1__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,additional_hard_c6_win,True,small-hard,10,3,20,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,1.217054225622606e-08,0.0,predeclared_round39_diagnostic_roles,False,0,False,59.3698132,0.0,59.3698132,0.5045438521642074,0.5045438460236351,0.5045438521642074,100.19984835374473,19212.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,100.19984835374473,0,0,0,not_applicable,True
40,1,38,k1__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__c6_hga_full_k4,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,additional_hard_c6_win,True,small-hard,10,3,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,9.0603292,0.8796639,8.1766734,0.5045438521642074,0.5045438521642074,0.5045438521642074,10.503884558425527,485.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,4,,L0|0|0.12613596304105185|0.16198301142887575|OPTIMAL|0.24922406744667558;L1|0.12613596304105185|0.25227192608210369|0.24909075776238776|OPTIMAL|0.18620530093835805;L2|0.25227192608210369|0.37840788912315554|0.37478605399896031|OPTIMAL|0.11009184759462688;L3|0.37840788912315554|0.50454385216420738|0.50092201704001205|OPTIMAL|0.12466597715065798,0.12613596304105185|0.12613596304105185|0.12613596304105185|0.063067981520525923|0.063067981520525923|0.063067981520525923|0.063067981520525923|0.12613596304105185|0.063067981520525951|0.063067981520525895|0.063067981520525895|0.063067981520525951|0.03153399076026292|0.031533990760262975|0.015766995380131432|0.015766995380131488|0.0078834976900657439|0.0078834976900656883|0.0039417488450328997|0.0039417488450328442|0.0019708744225164776|0.0019708744225164221,L0|4e9b5b4084a24f925bf2f580fd67ef35d036d16c3344227190973abff7ed3722;L1|1d448bba5116d004b80840a3023ee24e6828fddb51890b69fc2992ccdf1bc84f;L2|657942e8e036ab9cdd3d5370423b89836dfaaad479d39d61fe272ef42efa9c20;L3|5f525480eb696a2e959abd6a6644ec6081f52c1c9a5f93d2b0829ded7ceeda22,1|L0|next_leaf|0.16198301142887575|0.24909075776238776|target_reached_requeue|0.22505709272509331|1;1|L1|next_leaf|0.24909075776238776|0.25227192608210369|target_reached_requeue|0.21361558189766047|1;1|L0.1|next_leaf|0.29761303513754822|0.37478605399896031|exact_closure|0.34233306452343892|1;1|L2|next_leaf|0.37478605399896031|0.37840788912315554|target_reached_requeue|0.22319337111982124|1,L1|0|current_child_gain_not_strict|0.24909075776238776|0|;L0|1|current_complete_child_infeasibility|0.20218132964034852||;L2|0|current_child_gain_not_strict|0.37478605399896031|0|;L3|1|current_complete_child_infeasibility|0.50092201704001205||;L3.0|1|current_complete_child_infeasibility|0.50092201704001205||;L3.0.0|1|current_complete_child_infeasibility|0.50092201704001205||;L3.0.0.0|1|current_complete_child_infeasibility|0.50092201704001205||;L3.0.0.0.0|1|current_complete_child_infeasibility|0.50092201704001205||;L3.0.0.0.0.0|0|current_child_gain_not_strict|0.50092201704001205|0|,L1|OPTIMAL|3.189000129699707|4.4913229023396992|412|1d448bba5116d004b80840a3023ee24e6828fddb51890b69fc2992ccdf1bc84f;L2|INFEASIBLE|1.6690001487731934|2.2985597501287445|69|657942e8e036ab9cdd3d5370423b89836dfaaad479d39d61fe272ef42efa9c20;L3.0.0.0.0.0|INFEASIBLE|0.03600001335144043|0.074731883688893261|0|92c23b5279cfc3792a174d8a85cf0b5680f34a35b4b4d47dde601e31ffe5dd2d,,22,4,3,7,2.63507091200218,1.004199110266014,6.864614536157338,6,3,10,off,True
40,1,39,k1__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__c6_k1_single,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,additional_hard_c6_win,True,small-hard,10,3,20,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,4.400898038348613e-16,0.0,predeclared_round39_diagnostic_roles,False,0,False,6.6204256,0.8925126,5.7240564,0.5045438521642074,0.5045438521642072,0.5045438521642074,8.672767368804703,962.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.50454385216420738|0.15858790015822441|OPTIMAL|0.15680745225323528,0.50454385216420738,L0|3702a7d910d3230f488a1e38d4343981124ee8fc32f908f1c90f785fd8bc94fd,,L0|false|structurally_terminal|||,L0|OPTIMAL|5.562000036239624|8.5159599165514681|962|3702a7d910d3230f488a1e38d4343981124ee8fc32f908f1c90f785fd8bc94fd,,1,0,1,1,0.15680745225323528,0.0,8.515959916551468,0,0,1,k1-single,True
40,1,40,k1__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__c6_k1_adaptive,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,additional_hard_c6_win,True,small-hard,10,3,20,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,4.400898038348613e-16,0.0,predeclared_round39_diagnostic_roles,False,0,False,6.8261027,0.8947858,5.9271054,0.5045438521642074,0.5045438521642072,0.5045438521642074,8.991485297269257,962.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.50454385216420738|0.15858790015822441|OPTIMAL|0.15680745225323528,0.50454385216420738|0.25227192608210369|0.25227192608210369,L0|3702a7d910d3230f488a1e38d4343981124ee8fc32f908f1c90f785fd8bc94fd,,L0|0|current_child_gain_not_strict|0.15858790015822441|0|,L0|OPTIMAL|5.4509999752044678|8.5159599165514681|962|3702a7d910d3230f488a1e38d4343981124ee8fc32f908f1c90f785fd8bc94fd,,3,0,1,1,0.4755253807177889,0.0,8.515959916551468,0,0,1,k1-adaptive,True
40,1,1,k1_iterative__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6_k1_adaptive_decisive,round39_small_easy_V10_M1_Q30_slot04_seed1099392856,14f4cca30de0990091cebdfd38bd9bb29b0998737fbfa8a2db8e096847ff6097,round39_easy_p_grb_win,False,small-easy,10,1,30,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,0.0,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,2.4538474,2.4344316,0.013306599999999946,0,0.0,0.0,0.0,0.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0,0,1,k1-adaptive-decisive,True
40,1,2,k1_iterative__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__c6_k1_adaptive_decisive,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,round39_easy_p_grb_win_largest_easy,True,small-easy,12,3,30,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,0.0,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,18.0451394,4.9023478,13.1313293,0.021337006039780566,0.021337006039780566,0.021337006039780566,27.71145439194351,43.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.021337006039780566|0.010498080262726556|OPTIMAL|0.33780202482101412,0.021337006039780566|0.010668503019890283|0.010668503019890283,L0|2fcc99b0974c2e3237ba9bbd3aca1f4d74f00aefedc1671adf61485916523c2b,,L0|0|round40_nondecisive_child_evidence_close_parent|0.011299500847048415|0.073939115444305842|,L0|OPTIMAL|11.918999910354614|26.583136578401216|43|2fcc99b0974c2e3237ba9bbd3aca1f4d74f00aefedc1671adf61485916523c2b,,3,0,1,1,1.128317813542291,0.0,26.583136578401216,0,0,1,k1-adaptive-decisive,True
40,1,3,k1_iterative__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_k1_adaptive_decisive,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,major_round39_medium_regression,False,small-medium,12,3,30,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,0.0,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,1332.2623796,2.0884679,1330.1687595,0.04500155005562836,0.04500155005562837,0.04500155005562836,3053.144664602985,37107.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.049468682614419446|0.020977495607439198|OPTIMAL|0.36591833126503104,0.049468682614419446|0.024734341307209723|0.024734341307209723,L0|30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,,L0|0|round40_nondecisive_child_evidence_close_parent|0.024872307366954508|0.13670233390279926|,L0|OPTIMAL|1328.981999874115|3052.0536240416268|37107|30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,,3,0,1,1,1.09104056135797,0.0,3052.053624041627,0,0,1,k1-adaptive-decisive,True
40,1,4,k1_iterative__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__c6_k1_adaptive_decisive,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,additional_medium_c6_win,True,small-medium,8,3,30,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,0.0,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,2.8534963,1.1099556,1.7336042000000003,0.023397909764811306,0.02339790976481131,0.023397909764811306,2.3515125227806797,509.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.023397909764811306|0.007186509571167966|OPTIMAL|0.03691138715694741,0.023397909764811306|0.011698954882405653|0.011698954882405653,L0|924992410020d8a59a19e6d54983617483d0bcc0003a3d6a445c57a8656c84e8,,L0|0|round40_nondecisive_child_evidence_close_parent|0.0082277125642044677|0.064226592434919252|,L0|OPTIMAL|1.5399999618530273|2.2350306380175642|509|924992410020d8a59a19e6d54983617483d0bcc0003a3d6a445c57a8656c84e8,,3,0,1,1,0.11648188476311572,0.0,2.235030638017564,0,0,1,k1-adaptive-decisive,True
40,1,5,k1_iterative__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_k1_adaptive_decisive,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,additional_medium_c6_win,False,small-medium,10,2,20,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,4.0497476052940424e-09,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,22.3569545,1.2896024,21.0637282,0.1215256536747018,0.12152565318255358,0.1215256536747018,37.3005140975814,2140.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.13561306168269485|0.035346874440187949|OPTIMAL|0.086503304593571917,0.13561306168269485|0.067806530841347426|0.067806530841347426,L0|c8fe56c634ea3aeb127ef806aabf137b1cdbc98d665e123503f43e1abe0529b3,,L0|0|round40_nondecisive_child_evidence_close_parent|0.037295222890392894|0.019431759636901413|,L0|OPTIMAL|20.751000165939331|37.026083067987088|2140|c8fe56c634ea3aeb127ef806aabf137b1cdbc98d665e123503f43e1abe0529b3,,3,0,1,1,0.27443102959430776,0.0,37.02608306798709,0,0,1,k1-adaptive-decisive,True
40,1,6,k1_iterative__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_k1_adaptive_decisive,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,round39_hard_p_grb_win,True,small-hard,10,1,30,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,0.0,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,1.5038354,0.2552769,1.2400241,0.921663128891689,0.9216631288916932,0.921663128891689,1.1378014614477294,1.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.90000000000000002|0.50265712257583262|OPTIMAL|0.03985443846475633,0.90000000000000002|0.45000000000000001|0.45000000000000001,L0|a78c9322c6b34abbe8b8510388894df0f8ab1405997258beaa53d6598ea23c9a,,L0|0|round40_nondecisive_child_evidence_close_parent|0.50681300244576177|0.0099184255291948249|,L0|OPTIMAL|1.0250000953674316|1.0177071873732404|1|a78c9322c6b34abbe8b8510388894df0f8ab1405997258beaa53d6598ea23c9a,,3,0,1,1,0.12009427407448914,0.0,1.0177071873732404,0,0,1,k1-adaptive-decisive,True
40,1,7,k1_iterative__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_k1_adaptive_decisive,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,round39_hard_p_grb_win,True,small-hard,10,1,20,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,0.0,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,1.4410074,0.3313283,1.1017492999999998,0.8585174613256055,0.8585174613256094,0.8585174613256055,0.9263477926315654,1.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.85851746132560547|0.50075390944891984|OPTIMAL|0.038511458207222453,0.85851746132560547|0.42925873066280273|0.42925873066280273,L0|8362a935bdedd2bf3990008ed1c7ad28b8ca5862a9c7cb23b54316661e6bbcf4,,L0|0|round40_nondecisive_child_evidence_close_parent|0.51704751847400354|0.045542954109254262|,L0|OPTIMAL|0.88099980354309082|0.81065169329884557|1|8362a935bdedd2bf3990008ed1c7ad28b8ca5862a9c7cb23b54316661e6bbcf4,,3,0,1,1,0.11569609933271989,0.0,0.8106516932988456,0,0,1,k1-adaptive-decisive,True
40,1,8,k1_iterative__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6_k1_adaptive_decisive,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,round39_unresolved_endpoint_witness,False,small-hard,12,3,20,C6-K1-ADAPTIVE-DECISIVE,k1-adaptive-decisive,-1,10800.0,20,10980.0,True,0,2.0161571633704306e-07,0.0,frozen_round40_k1_panel_iteration_2,False,0,False,97.5527487,2.0974196,95.44940869999999,0.6471164334555021,0.6471163029866588,0.6471164334555021,188.18035718118418,5573.0,False,certificate_rejected,True,-1,round31_c6_external_gini_tree_not_certified,True,1,,L0|0|0.64711643345550207|0.051828010205628182|OPTIMAL|0.46950912762742508,0.64711643345550207|0.32355821672775104|0.32355821672775104,L0|abc591fff4a2457e7a3a4eb7c3b470869bf7ae9e310ed8ebcfab369e6a998440,,L0|0|round40_nondecisive_child_evidence_close_parent|0.051828010205628217|5.8281781006470289e-17|,L0|OPTIMAL|94.049999952316284|186.8902489346772|5573|abc591fff4a2457e7a3a4eb7c3b470869bf7ae9e310ed8ebcfab369e6a998440,,3,0,1,1,1.2901082465069633,0.0,186.8902489346772,0,0,1,k1-adaptive-decisive,False
