instance,run_id,arm,leaf_id,depth,status,ledger_work,ledger_runtime,log_available,log_path,model_rows,model_columns,model_nonzeros,presolve_removed_rows,presolve_removed_columns,presolved_rows,presolved_columns,presolved_nonzeros,lp_iterations,lp_seconds,lp_work,matrix_range_min,matrix_range_max,objective_range_min,objective_range_max,bounds_range_min,bounds_range_max,rhs_range_min,rhs_range_max,reported_cut_families,reported_cut_count,cut_summary,primal_dual_vector_export_available,binding_row_family_counts_available,fractional_pattern_export_available,lp_objective
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L1.0.0.1,3,OPTIMAL,1.03304,0.332,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L1.0.0.1_lp.gurobi.log,11903,3374,67328,717,102,11186,3279,65151,4027,0.33,1.03,7e-03,1e+04,7e-03,1e+00,6e-02,3e+02,6e-02,5e+04,0,0,,False,False,False,0.1437047961
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.0.1.0.0,8,OPTIMAL,0.683292,0.221,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.0.1.0.0_lp.gurobi.log,11903,3374,67328,630,102,11273,3335,65381,2855,0.22,0.68,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1398286599
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.0.1.0.1,8,OPTIMAL,0.90155,0.286,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.0.1.0.1_lp.gurobi.log,11903,3374,67328,630,102,11273,3335,65381,3658,0.29,0.9,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1398389503
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.0.1.1.0,8,OPTIMAL,0.746963,0.242,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.0.1.1.0_lp.gurobi.log,11903,3374,67328,630,102,11273,3335,65381,3135,0.24,0.75,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1398491909
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.0.1.1.1,8,OPTIMAL,0.747348,0.247,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.0.1.1.1_lp.gurobi.log,11903,3374,67328,637,102,11266,3325,65357,3250,0.25,0.75,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1398593818
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.1.0.0,7,OPTIMAL,0.868259,0.27,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.1.0.0_lp.gurobi.log,11903,3374,67328,637,102,11266,3325,65357,3145,0.27,0.87,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1397743005
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.1.0.1,7,OPTIMAL,1.28564,0.401,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.1.0.1_lp.gurobi.log,11903,3374,67328,654,102,11249,3308,65306,4256,0.4,1.29,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1397943301
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.1.1.0,7,OPTIMAL,1.19255,0.382,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.1.1.0_lp.gurobi.log,11903,3374,67328,654,102,11249,3308,65306,4144,0.38,1.19,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.1398710231
moderate_seed3302,stage1__moderate_seed3302__c5_candidate__300s,C5-CANDIDATE,L0.1.1.0.0.1.1.1,7,OPTIMAL,1.21866,0.382,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed3302__c5_candidate__300s/external/native_logs/L0.1.1.0.0.1.1.1_lp.gurobi.log,11903,3374,67328,654,102,11249,3308,65306,4400,0.38,1.22,7e-03,1e+04,7e-03,1e+00,4e-02,3e+02,4e-02,5e+04,0,0,,False,False,False,0.13994889
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0,0,OPTIMAL,0.751893,0.249,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0_lp.gurobi.log,11931,3382,67156,655,104,11276,3422,65662,3464,0.25,0.75,9e-03,2e+04,9e-03,1e+00,3e-02,2e+02,3e-02,5e+04,0,0,,False,False,False,0.008532513519
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0.0,1,OPTIMAL,0.774569,0.263,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0.0_lp.gurobi.log,11931,3382,67156,670,103,11261,3464,65603,3496,0.26,0.77,9e-03,2e+04,9e-03,1e+00,1e-02,2e+02,1e-02,5e+04,0,0,,False,False,False,0.009243317102
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0.1,1,OPTIMAL,0.644075,0.218,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0.1_lp.gurobi.log,11932,3382,67410,424,102,11508,3424,66432,3124,0.22,0.64,9e-03,2e+04,9e-03,1e+00,1e-02,2e+02,1e-02,5e+04,0,0,,False,False,False,0.01936273308
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0.0.0,2,OPTIMAL,0.807716,0.27,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0.0.0_lp.gurobi.log,11931,3382,67156,685,103,11246,3468,65550,3107,0.27,0.81,7e-03,2e+04,9e-03,1e+00,7e-03,2e+02,7e-03,5e+04,0,0,,False,False,False,0.01374441266
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0.0.1,2,OPTIMAL,0.748635,0.257,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0.0.1_lp.gurobi.log,11931,3382,67404,440,102,11491,3465,66375,3640,0.26,0.75,7e-03,2e+04,9e-03,1e+00,7e-03,2e+02,7e-03,5e+04,0,0,,False,False,False,0.01369211749
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0.1.0,2,OPTIMAL,0.750653,0.263,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0.1.0_lp.gurobi.log,11932,3382,67410,429,102,11503,3435,66427,3575,0.26,0.75,9e-03,2e+04,9e-03,1e+00,1e-02,2e+02,1e-02,5e+04,0,0,,False,False,False,0.01936273308
moderate_seed5302,stage2__moderate_seed5302__c5_candidate__300s,C5-CANDIDATE,L0.1.1,2,OPTIMAL,0.708495,0.227,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__moderate_seed5302__c5_candidate__300s/external/native_logs/L0.1.1_lp.gurobi.log,11932,3382,67410,424,102,11508,3425,66433,3339,0.23,0.71,9e-03,2e+04,9e-03,1e+00,2e-02,2e+02,2e-02,5e+04,0,0,,False,False,False,0.02621783266
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L0,0,INFEASIBLE,98.1877,31.694,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L0_lp.gurobi.log,93026,18191,665192,5241,259,17886,105644,663599,44981,31.69,98.19,7e-03,2e+04,7e-03,1e+00,2e-01,5e+03,2e-01,5e+04,0,0,,False,False,False,
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1,0,OPTIMAL,11.5601,3.43,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1_lp.gurobi.log,93026,18191,665804,4906,255,17933,106092,654326,10089,3.43,11.56,7e-03,2e+04,7e-03,1e+00,2e-01,5e+03,2e-01,5e+04,0,0,,False,False,False,0.4372935711
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0,1,OPTIMAL,15.7147,4.794,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0_lp.gurobi.log,93026,18191,665804,4707,255,17933,106285,664263,13118,4.79,15.71,7e-03,2e+04,7e-03,1e+00,2e-01,5e+03,2e-01,5e+04,0,0,,False,False,False,0.4443023364
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.1,1,OPTIMAL,11.608,3.528,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.1_lp.gurobi.log,93027,18191,665810,4909,255,17932,106080,654337,10759,3.53,11.61,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4949981502
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L2,0,OPTIMAL,12.6196,3.865,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L2_lp.gurobi.log,93027,18191,665810,5794,255,17933,105195,610025,11967,3.86,12.62,7e-03,2e+04,7e-03,1e+00,3e-01,4e+03,3e-01,5e+04,0,0,,False,False,False,0.5709393106
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L2.0,1,OPTIMAL,11.7112,3.526,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L2.0_lp.gurobi.log,93027,18191,665810,5408,255,17932,105578,629381,11184,3.52,11.71,7e-03,2e+04,7e-03,1e+00,3e-01,4e+03,3e-01,5e+04,0,0,,False,False,False,0.5709393106
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L2.1,1,INFEASIBLE,8.39229,2.587,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L2.1_lp.gurobi.log,93027,18191,665810,5895,255,17932,105089,605317,8897,2.58,8.39,7e-03,2e+04,7e-03,1e+00,4e-01,3e+03,4e-01,5e+04,0,0,,False,False,False,
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.0,2,INFEASIBLE,26.8658,7.953,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.0_lp.gurobi.log,93026,18191,665804,4684,255,17933,106300,665405,19206,7.95,26.87,7e-03,2e+04,7e-03,1e+00,2e-01,5e+03,2e-01,5e+04,0,0,,False,False,False,
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1,2,OPTIMAL,12.3554,3.731,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1_lp.gurobi.log,93026,18191,665804,4710,255,17932,106276,664279,11243,3.73,12.36,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4661043358
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L3,0,INFEASIBLE,7.23263,2.216,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L3_lp.gurobi.log,93027,18191,665810,6710,242,17932,104267,564006,8132,2.21,7.23,7e-03,2e+04,7e-03,1e+00,5e-01,2e+03,5e-01,5e+04,0,0,,False,False,False,
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.0,3,OPTIMAL,13.8187,4.161,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.0_lp.gurobi.log,93026,18191,665804,4697,255,17932,106283,664922,11291,4.16,13.82,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.5050682962
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1,3,OPTIMAL,10.7802,3.174,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1_lp.gurobi.log,93027,18191,665810,4712,255,17932,106268,664268,10581,3.17,10.78,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4782248081
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1.0,4,OPTIMAL,13.3584,3.983,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1.0_lp.gurobi.log,93027,18191,665810,4708,255,17932,106268,664464,11933,3.98,13.36,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4787356
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1.1,4,OPTIMAL,13.5156,4.043,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1.1_lp.gurobi.log,93027,18191,665810,4712,255,17932,106268,664268,12994,4.04,13.52,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4855055051
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1.0.0,5,OPTIMAL,13.7708,4.053,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1.0.0_lp.gurobi.log,93027,18191,665810,4702,255,17932,106273,664763,11833,4.05,13.77,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4797959213
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1.0.1,5,OPTIMAL,15.3963,4.589,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1.0.1_lp.gurobi.log,93027,18191,665810,4708,255,17932,106268,664464,13346,4.59,15.4,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4817820289
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1.1.0,5,OPTIMAL,11.9152,3.457,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1.1.0_lp.gurobi.log,93027,18191,665810,4709,255,17932,106267,664414,12280,3.45,11.92,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4855055051
moderate_seed6301,stage1__moderate_seed6301__c5_candidate__300s,C5-CANDIDATE,L1.0.1.1.1.1,5,OPTIMAL,14.5639,4.289,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__moderate_seed6301__c5_candidate__300s/external/native_logs/L1.0.1.1.1.1_lp.gurobi.log,93027,18191,665810,4712,255,17932,106268,664268,12594,4.29,14.56,7e-03,2e+04,7e-03,1e+00,2e-01,4e+03,2e-01,5e+04,0,0,,False,False,False,0.4902518276
tight_T_seed4101,stage2__tight_T_seed4101__c5_candidate__300s,C5-CANDIDATE,L0,0,OPTIMAL,0.702036,0.251,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed4101__c5_candidate__300s/external/native_logs/L0_lp.gurobi.log,11895,3372,67105,1395,104,10500,3269,61450,3494,0.25,0.7,7e-03,2e+04,7e-03,1e+00,2e-01,1e+03,2e-01,5e+04,0,0,,False,False,False,0.3292580738
tight_T_seed4101,stage2__tight_T_seed4101__c5_candidate__300s,C5-CANDIDATE,L0.0,1,INFEASIBLE,0.255926,0.103,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed4101__c5_candidate__300s/external/native_logs/L0.0_lp.gurobi.log,11895,3372,67105,1380,115,10515,3258,61703,1377,0.1,0.26,7e-03,2e+04,7e-03,1e+00,8e-02,1e+03,8e-02,5e+04,0,0,,False,False,False,
tight_T_seed4101,stage2__tight_T_seed4101__c5_candidate__300s,C5-CANDIDATE,L0.1,1,OPTIMAL,0.697112,0.248,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed4101__c5_candidate__300s/external/native_logs/L0.1_lp.gurobi.log,11895,3372,67343,1176,102,10719,3271,62167,3378,0.25,0.7,7e-03,2e+04,7e-03,1e+00,8e-02,1e+03,8e-02,5e+04,0,0,,False,False,False,0.3626255287
tight_T_seed4101,stage2__tight_T_seed4101__c5_candidate__300s,C5-CANDIDATE,L1,0,OPTIMAL,0.44031,0.168,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed4101__c5_candidate__300s/external/native_logs/L1_lp.gurobi.log,11897,3372,67355,1363,102,10534,3271,58673,2772,0.17,0.44,7e-03,2e+04,7e-03,1e+00,2e-01,1e+03,2e-01,5e+04,0,0,,False,False,False,0.387124571
tight_T_seed4101,stage2__tight_T_seed4101__c5_candidate__300s,C5-CANDIDATE,L1.0,1,OPTIMAL,0.593078,0.213,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed4101__c5_candidate__300s/external/native_logs/L1.0_lp.gurobi.log,11897,3372,67355,1284,102,10613,3271,59929,3137,0.21,0.59,7e-03,2e+04,7e-03,1e+00,2e-01,1e+03,2e-01,5e+04,0,0,,False,False,False,0.387124571
tight_T_seed4101,stage2__tight_T_seed4101__c5_candidate__300s,C5-CANDIDATE,L1.1,1,OPTIMAL,0.454311,0.168,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed4101__c5_candidate__300s/external/native_logs/L1.1_lp.gurobi.log,11897,3372,67355,1367,102,10530,3271,58611,2841,0.17,0.45,7e-03,2e+04,7e-03,1e+00,2e-01,9e+02,2e-01,5e+04,0,0,,False,False,False,0.4603290724
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L0,0,INFEASIBLE,0.463954,0.185,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L0_lp.gurobi.log,11916,3378,67132,1101,111,10815,3269,63255,2228,0.18,0.46,7e-03,2e+04,7e-03,1e+00,9e-02,6e+02,8e-02,5e+04,0,0,,False,False,False,
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L1,0,OPTIMAL,0.687077,0.24,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L1_lp.gurobi.log,11916,3378,67376,929,108,10987,3271,63421,3472,0.24,0.69,7e-03,2e+04,7e-03,1e+00,9e-02,5e+02,8e-02,5e+04,0,0,,False,False,False,0.2068241037
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L1.0,1,OPTIMAL,0.743046,0.262,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L1.0_lp.gurobi.log,11916,3378,67376,914,108,11002,3271,63721,3595,0.26,0.74,7e-03,2e+04,7e-03,1e+00,9e-02,5e+02,8e-02,5e+04,0,0,,False,False,False,0.2084329266
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L1.1,1,OPTIMAL,0.588054,0.202,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L1.1_lp.gurobi.log,11916,3378,67376,932,108,10984,3271,63394,2908,0.2,0.59,7e-03,2e+04,7e-03,1e+00,1e-01,4e+02,8e-02,5e+04,0,0,,False,False,False,0.2438819802
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L2,0,OPTIMAL,0.604982,0.215,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L2_lp.gurobi.log,11917,3378,67382,1018,108,10899,3271,61680,3205,0.22,0.6,7e-03,2e+04,7e-03,1e+00,2e-01,4e+02,8e-02,5e+04,0,0,,False,False,False,0.2891763131
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L2.0,1,OPTIMAL,0.591238,0.21,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L2.0_lp.gurobi.log,11917,3378,67382,983,108,10934,3271,62397,3017,0.21,0.59,7e-03,2e+04,7e-03,1e+00,2e-01,4e+02,8e-02,5e+04,0,0,,False,False,False,0.2891763131
tight_T_seed5102,stage1__tight_T_seed5102__c5_candidate__300s,C5-CANDIDATE,L2.1,1,OPTIMAL,0.659571,0.241,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage1__tight_T_seed5102__c5_candidate__300s/external/native_logs/L2.1_lp.gurobi.log,11918,3378,67388,1058,108,10860,3271,60937,3634,0.24,0.66,7e-03,2e+04,7e-03,1e+00,2e-01,3e+02,8e-02,5e+04,0,0,,False,False,False,0.3344706459
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L0,0,INFEASIBLE,0.234419,0.096,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L0_lp.gurobi.log,11910,3376,67115,1395,116,10515,3264,60658,1258,0.1,0.23,7e-03,2e+04,7e-03,1e+00,7e-02,4e+02,5e-02,5e+04,0,0,,False,False,False,
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L1,0,OPTIMAL,0.715612,0.252,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L1_lp.gurobi.log,11911,3376,67363,1237,111,10674,3266,61203,3392,0.25,0.72,7e-03,2e+04,7e-03,1e+00,7e-02,3e+02,5e-02,5e+04,0,0,,False,False,False,0.1319664222
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L1.0,1,OPTIMAL,0.822583,0.289,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L1.0_lp.gurobi.log,11911,3376,67363,1238,111,10673,3266,61238,3947,0.29,0.82,7e-03,2e+04,7e-03,1e+00,7e-02,3e+02,5e-02,5e+04,0,0,,False,False,False,0.1333609568
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L1.1,1,OPTIMAL,0.650463,0.235,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L1.1_lp.gurobi.log,11911,3376,67363,1239,111,10672,3266,61197,3457,0.24,0.65,7e-03,2e+04,7e-03,1e+00,1e-01,3e+02,5e-02,5e+04,0,0,,False,False,False,0.1613838425
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L1.0.0,2,INFEASIBLE,0.806259,0.302,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L1.0.0_lp.gurobi.log,11911,3376,67363,1207,111,10704,3267,61318,3282,0.3,0.81,7e-03,2e+04,7e-03,1e+00,7e-02,3e+02,5e-02,5e+04,0,0,,False,False,False,
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L1.0.1,2,OPTIMAL,0.865846,0.302,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L1.0.1_lp.gurobi.log,11911,3376,67363,1238,111,10673,3266,61238,3880,0.3,0.87,7e-03,2e+04,7e-03,1e+00,9e-02,3e+02,5e-02,5e+04,0,0,,False,False,False,0.1455876657
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L2,0,OPTIMAL,0.612134,0.22,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L2_lp.gurobi.log,11911,3376,67363,1247,111,10664,3266,61020,3161,0.22,0.61,7e-03,2e+04,7e-03,1e+00,1e-01,3e+02,5e-02,5e+04,0,0,,False,False,False,0.1970041989
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L2.0,1,OPTIMAL,0.818686,0.291,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L2.0_lp.gurobi.log,11911,3376,67363,1244,111,10667,3266,61097,4030,0.29,0.82,7e-03,2e+04,7e-03,1e+00,1e-01,3e+02,5e-02,5e+04,0,0,,False,False,False,0.197004205
tight_T_seed5103,stage2__tight_T_seed5103__c5_candidate__300s,C5-CANDIDATE,L2.1,1,OPTIMAL,0.72058,0.263,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed5103__c5_candidate__300s/external/native_logs/L2.1_lp.gurobi.log,11911,3376,67363,1249,111,10662,3266,61015,3884,0.26,0.72,7e-03,2e+04,7e-03,1e+00,1e-01,2e+02,5e-02,5e+04,0,0,,False,False,False,0.2326245552
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L0,0,INFEASIBLE,16.2117,4.867,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L0_lp.gurobi.log,93019,18189,665236,6893,271,17864,103837,634440,11634,4.86,16.21,8e-03,2e+04,8e-03,1e+00,2e-01,3e+03,4e-02,5e+04,0,0,,False,False,False,
tight_T_seed6102,stage2__tight_T_seed6102__c5_candidate__300s,C5-CANDIDATE,L1,0,OPTIMAL,8.9177,2.792,True,results/gf_c0_mechanism_transfer_c5_round30/runs/stage2__tight_T_seed6102__c5_candidate__300s/external/native_logs/L1_lp.gurobi.log,93019,18189,665846,7676,267,17919,103281,569828,8343,2.79,8.92,8e-03,2e+04,8e-03,1e+00,2e-01,3e+03,4e-02,5e+04,0,0,,False,False,False,0.4866159714
