run_id,instance,arm,common_gap_threshold,reached,first_observed_process_seconds,no_interpolation
stage4__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,0.05,False,,True
stage4__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,0.02,False,,True
stage4__moderate_seed3302__c6_candidate__300s,moderate_seed3302,C6-CANDIDATE,0.01,False,,True
stage4__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.5,True,0.5709035179840087,True
stage4__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.25,False,,True
stage4__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.1,False,,True
stage4__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.05,False,,True
stage4__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.02,False,,True
stage4__moderate_seed3302__p_grb__300s,moderate_seed3302,P-GRB,0.01,False,,True
stage4__moderate_seed3302__p_grb_hga__300s,moderate_seed3302,P-GRB-HGA,0.5,True,20.549272603814696,True
stage4__moderate_seed3302__p_grb_hga__300s,moderate_seed3302,P-GRB-HGA,0.25,False,,True
stage4__moderate_seed3302__p_grb_hga__300s,moderate_seed3302,P-GRB-HGA,0.1,False,,True
stage4__moderate_seed3302__p_grb_hga__300s,moderate_seed3302,P-GRB-HGA,0.05,False,,True
stage4__moderate_seed3302__p_grb_hga__300s,moderate_seed3302,P-GRB-HGA,0.02,False,,True
stage4__moderate_seed3302__p_grb_hga__300s,moderate_seed3302,P-GRB-HGA,0.01,False,,True
stage4__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.5,True,88.9972847,True
stage4__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.25,True,105.502495,True
stage4__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.1,False,,True
stage4__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.05,False,,True
stage4__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.02,False,,True
stage4__moderate_seed6301__c5_candidate__300s,moderate_seed6301,C5-CANDIDATE,0.01,False,,True
stage4__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,0.5,True,89.9741745,True
stage4__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,0.25,True,103.32771077602234,True
stage4__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,0.1,False,,True
stage4__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,0.05,False,,True
stage4__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,0.02,False,,True
stage4__moderate_seed6301__c6_candidate__300s,moderate_seed6301,C6-CANDIDATE,0.01,False,,True
stage4__moderate_seed6301__p_grb__300s,moderate_seed6301,P-GRB,0.5,True,1.070435429699707,True
stage4__moderate_seed6301__p_grb__300s,moderate_seed6301,P-GRB,0.25,False,,True
stage4__moderate_seed6301__p_grb__300s,moderate_seed6301,P-GRB,0.1,False,,True
stage4__moderate_seed6301__p_grb__300s,moderate_seed6301,P-GRB,0.05,False,,True
stage4__moderate_seed6301__p_grb__300s,moderate_seed6301,P-GRB,0.02,False,,True
stage4__moderate_seed6301__p_grb__300s,moderate_seed6301,P-GRB,0.01,False,,True
stage4__moderate_seed6301__p_grb_hga__300s,moderate_seed6301,P-GRB-HGA,0.5,True,53.076098127792356,True
stage4__moderate_seed6301__p_grb_hga__300s,moderate_seed6301,P-GRB-HGA,0.25,True,182.84109799427796,True
stage4__moderate_seed6301__p_grb_hga__300s,moderate_seed6301,P-GRB-HGA,0.1,False,,True
stage4__moderate_seed6301__p_grb_hga__300s,moderate_seed6301,P-GRB-HGA,0.05,False,,True
stage4__moderate_seed6301__p_grb_hga__300s,moderate_seed6301,P-GRB-HGA,0.02,False,,True
stage4__moderate_seed6301__p_grb_hga__300s,moderate_seed6301,P-GRB-HGA,0.01,False,,True
stage4__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.5,True,161.21545675803833,True
stage4__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.25,False,,True
stage4__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.1,False,,True
stage4__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.05,False,,True
stage4__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.02,False,,True
stage4__tight_T_seed3101__c5_candidate__300s,tight_T_seed3101,C5-CANDIDATE,0.01,False,,True
stage4__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,0.5,True,156.7399888027252,True
stage4__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,0.25,False,,True
stage4__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,0.1,False,,True
stage4__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,0.05,False,,True
stage4__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,0.02,False,,True
stage4__tight_T_seed3101__c6_candidate__300s,tight_T_seed3101,C6-CANDIDATE,0.01,False,,True
stage4__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.5,False,,True
stage4__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.25,False,,True
stage4__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.1,False,,True
stage4__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.05,False,,True
stage4__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.02,False,,True
stage4__tight_T_seed3101__p_grb__300s,tight_T_seed3101,P-GRB,0.01,False,,True
stage4__tight_T_seed3101__p_grb_hga__300s,tight_T_seed3101,P-GRB-HGA,0.5,False,,True
stage4__tight_T_seed3101__p_grb_hga__300s,tight_T_seed3101,P-GRB-HGA,0.25,False,,True
stage4__tight_T_seed3101__p_grb_hga__300s,tight_T_seed3101,P-GRB-HGA,0.1,False,,True
stage4__tight_T_seed3101__p_grb_hga__300s,tight_T_seed3101,P-GRB-HGA,0.05,False,,True
stage4__tight_T_seed3101__p_grb_hga__300s,tight_T_seed3101,P-GRB-HGA,0.02,False,,True
stage4__tight_T_seed3101__p_grb_hga__300s,tight_T_seed3101,P-GRB-HGA,0.01,False,,True
stage4__V12_M1__c5_candidate__300s,V12_M1,C5-CANDIDATE,0.5,True,7.6051052,True
stage4__V12_M1__c5_candidate__300s,V12_M1,C5-CANDIDATE,0.25,True,8.1044265,True
stage4__V12_M1__c5_candidate__300s,V12_M1,C5-CANDIDATE,0.1,True,24.00110319454956,True
stage4__V12_M1__c5_candidate__300s,V12_M1,C5-CANDIDATE,0.05,True,54.5391024,True
stage4__V12_M1__c5_candidate__300s,V12_M1,C5-CANDIDATE,0.02,True,54.5391024,True
stage4__V12_M1__c5_candidate__300s,V12_M1,C5-CANDIDATE,0.01,True,54.5391024,True
stage4__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.5,True,6.4854526,True
stage4__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.25,True,6.6630362,True
stage4__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.1,True,8.702867146865845,True
stage4__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.05,True,24.084867116348267,True
stage4__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.02,True,26.053866979019165,True
stage4__V12_M1__c6_candidate__300s,V12_M1,C6-CANDIDATE,0.01,True,27.62186705722046,True
stage4__V12_M1__p_grb__300s,V12_M1,P-GRB,0.5,True,0.04961072288818359,True
stage4__V12_M1__p_grb__300s,V12_M1,P-GRB,0.25,True,0.6646107324249267,True
stage4__V12_M1__p_grb__300s,V12_M1,P-GRB,0.1,True,8.74361072861023,True
stage4__V12_M1__p_grb__300s,V12_M1,P-GRB,0.05,True,20.865610707629394,True
stage4__V12_M1__p_grb__300s,V12_M1,P-GRB,0.02,True,29.302610743869018,True
stage4__V12_M1__p_grb__300s,V12_M1,P-GRB,0.01,True,33.318610776293944,True
stage4__V12_M1__p_grb_hga__300s,V12_M1,P-GRB-HGA,0.5,True,6.3092446019073485,True
stage4__V12_M1__p_grb_hga__300s,V12_M1,P-GRB-HGA,0.25,True,6.775244443597412,True
stage4__V12_M1__p_grb_hga__300s,V12_M1,P-GRB-HGA,0.1,True,10.636244504632568,True
stage4__V12_M1__p_grb_hga__300s,V12_M1,P-GRB-HGA,0.05,True,14.476244657220459,True
stage4__V12_M1__p_grb_hga__300s,V12_M1,P-GRB-HGA,0.02,True,18.647244661035156,True
stage4__V12_M1__p_grb_hga__300s,V12_M1,P-GRB-HGA,0.01,True,21.93424460190735,True
stage4__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,0.5,True,7.6083152,True
stage4__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,0.25,True,7.8773107,True
stage4__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,0.1,True,17.7026805,True
stage4__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,0.05,True,169.87130680545044,True
stage4__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,0.02,True,224.4933067844696,True
stage4__V12_M2__c5_candidate__300s,V12_M2,C5-CANDIDATE,0.01,True,228.35230699046326,True
stage4__V12_M2__p_grb__300s,V12_M2,P-GRB,0.5,True,0.1700099049041748,True
stage4__V12_M2__p_grb__300s,V12_M2,P-GRB,0.25,True,6.5300098,True
stage4__V12_M2__p_grb__300s,V12_M2,P-GRB,0.1,True,10.862009817166138,True
stage4__V12_M2__p_grb__300s,V12_M2,P-GRB,0.05,True,40.17600970844727,True
stage4__V12_M2__p_grb__300s,V12_M2,P-GRB,0.02,True,105.73100977520447,True
stage4__V12_M2__p_grb__300s,V12_M2,P-GRB,0.01,True,154.61900978664855,True
stage4__V12_M2__p_grb_hga__300s,V12_M2,P-GRB-HGA,0.5,True,7.160322169210815,True
stage4__V12_M2__p_grb_hga__300s,V12_M2,P-GRB-HGA,0.25,True,12.423322180654907,True
stage4__V12_M2__p_grb_hga__300s,V12_M2,P-GRB-HGA,0.1,True,15.207322338964843,True
stage4__V12_M2__p_grb_hga__300s,V12_M2,P-GRB-HGA,0.05,True,23.737322310354614,True
stage4__V12_M2__p_grb_hga__300s,V12_M2,P-GRB-HGA,0.02,True,51.04832218065491,True
stage4__V12_M2__p_grb_hga__300s,V12_M2,P-GRB-HGA,0.01,True,57.65232227220764,True
stage5__high_imbalance_seed3202__c6_candidate__rep1__300s,high_imbalance_seed3202,C6-CANDIDATE,0.5,True,17.2171552,True
stage5__high_imbalance_seed3202__c6_candidate__rep1__300s,high_imbalance_seed3202,C6-CANDIDATE,0.25,True,17.2171552,True
stage5__high_imbalance_seed3202__c6_candidate__rep1__300s,high_imbalance_seed3202,C6-CANDIDATE,0.1,True,17.2171552,True
stage5__high_imbalance_seed3202__c6_candidate__rep1__300s,high_imbalance_seed3202,C6-CANDIDATE,0.05,True,20.97473871607666,True
stage5__high_imbalance_seed3202__c6_candidate__rep1__300s,high_imbalance_seed3202,C6-CANDIDATE,0.02,True,205.0547388782013,True
stage5__high_imbalance_seed3202__c6_candidate__rep1__300s,high_imbalance_seed3202,C6-CANDIDATE,0.01,True,214.27673876185304,True
stage5__high_imbalance_seed3202__c6_candidate__rep2__300s,high_imbalance_seed3202,C6-CANDIDATE,0.5,True,17.4427265,True
stage5__high_imbalance_seed3202__c6_candidate__rep2__300s,high_imbalance_seed3202,C6-CANDIDATE,0.25,True,17.4427265,True
stage5__high_imbalance_seed3202__c6_candidate__rep2__300s,high_imbalance_seed3202,C6-CANDIDATE,0.1,True,17.4427265,True
stage5__high_imbalance_seed3202__c6_candidate__rep2__300s,high_imbalance_seed3202,C6-CANDIDATE,0.05,True,21.24657391144409,True
stage5__high_imbalance_seed3202__c6_candidate__rep2__300s,high_imbalance_seed3202,C6-CANDIDATE,0.02,True,206.6455738408722,True
stage5__high_imbalance_seed3202__c6_candidate__rep2__300s,high_imbalance_seed3202,C6-CANDIDATE,0.01,True,215.9305736882843,True
stage5__high_imbalance_seed6202__c6_candidate__rep1__300s,high_imbalance_seed6202,C6-CANDIDATE,0.5,True,43.4115419,True
stage5__high_imbalance_seed6202__c6_candidate__rep1__300s,high_imbalance_seed6202,C6-CANDIDATE,0.25,True,43.4115419,True
stage5__high_imbalance_seed6202__c6_candidate__rep1__300s,high_imbalance_seed6202,C6-CANDIDATE,0.1,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep1__300s,high_imbalance_seed6202,C6-CANDIDATE,0.05,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep1__300s,high_imbalance_seed6202,C6-CANDIDATE,0.02,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep1__300s,high_imbalance_seed6202,C6-CANDIDATE,0.01,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep2__300s,high_imbalance_seed6202,C6-CANDIDATE,0.5,True,43.3473111,True
stage5__high_imbalance_seed6202__c6_candidate__rep2__300s,high_imbalance_seed6202,C6-CANDIDATE,0.25,True,43.3473111,True
stage5__high_imbalance_seed6202__c6_candidate__rep2__300s,high_imbalance_seed6202,C6-CANDIDATE,0.1,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep2__300s,high_imbalance_seed6202,C6-CANDIDATE,0.05,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep2__300s,high_imbalance_seed6202,C6-CANDIDATE,0.02,False,,True
stage5__high_imbalance_seed6202__c6_candidate__rep2__300s,high_imbalance_seed6202,C6-CANDIDATE,0.01,False,,True
stage5__moderate_seed6301__c6_candidate__rep1__300s,moderate_seed6301,C6-CANDIDATE,0.5,True,89.2557179,True
stage5__moderate_seed6301__c6_candidate__rep1__300s,moderate_seed6301,C6-CANDIDATE,0.25,True,102.58681688746643,True
stage5__moderate_seed6301__c6_candidate__rep1__300s,moderate_seed6301,C6-CANDIDATE,0.1,False,,True
stage5__moderate_seed6301__c6_candidate__rep1__300s,moderate_seed6301,C6-CANDIDATE,0.05,False,,True
stage5__moderate_seed6301__c6_candidate__rep1__300s,moderate_seed6301,C6-CANDIDATE,0.02,False,,True
stage5__moderate_seed6301__c6_candidate__rep1__300s,moderate_seed6301,C6-CANDIDATE,0.01,False,,True
stage5__moderate_seed6301__c6_candidate__rep2__300s,moderate_seed6301,C6-CANDIDATE,0.5,True,88.9514833,True
stage5__moderate_seed6301__c6_candidate__rep2__300s,moderate_seed6301,C6-CANDIDATE,0.25,True,102.27644498746643,True
stage5__moderate_seed6301__c6_candidate__rep2__300s,moderate_seed6301,C6-CANDIDATE,0.1,False,,True
stage5__moderate_seed6301__c6_candidate__rep2__300s,moderate_seed6301,C6-CANDIDATE,0.05,False,,True
stage5__moderate_seed6301__c6_candidate__rep2__300s,moderate_seed6301,C6-CANDIDATE,0.02,False,,True
stage5__moderate_seed6301__c6_candidate__rep2__300s,moderate_seed6301,C6-CANDIDATE,0.01,False,,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.5,True,15.1006449,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.25,True,15.1006449,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.1,True,15.1006449,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.05,True,17.46348367138977,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.02,True,43.31448350354309,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.01,True,50.74348364277954,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.5,True,15.2503606,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.25,True,15.2503606,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.1,True,15.2503606,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.05,True,17.592869874932862,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.02,True,43.46187007138977,True
stage5__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.01,True,50.85586988637695,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.5,True,85.5236125,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.25,True,85.5236125,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.1,True,85.5236125,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.05,True,106.45914932670289,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.02,False,,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep1__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.01,False,,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.5,True,84.1246564,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.25,True,84.1246564,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.1,True,84.1246564,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.05,True,104.9499014076294,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.02,False,,True
stage5__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__rep2__300s,round31_sealed_high_imbalance_V50_seed802548647,C6-CANDIDATE,0.01,False,,True
stage5__tight_T_seed4101__c6_candidate__rep1__300s,tight_T_seed4101,C6-CANDIDATE,0.5,True,10.662404,True
stage5__tight_T_seed4101__c6_candidate__rep1__300s,tight_T_seed4101,C6-CANDIDATE,0.25,True,13.061330338146973,True
stage5__tight_T_seed4101__c6_candidate__rep1__300s,tight_T_seed4101,C6-CANDIDATE,0.1,True,146.71714448773804,True
stage5__tight_T_seed4101__c6_candidate__rep1__300s,tight_T_seed4101,C6-CANDIDATE,0.05,True,283.2051444038147,True
stage5__tight_T_seed4101__c6_candidate__rep1__300s,tight_T_seed4101,C6-CANDIDATE,0.02,False,,True
stage5__tight_T_seed4101__c6_candidate__rep1__300s,tight_T_seed4101,C6-CANDIDATE,0.01,False,,True
stage5__tight_T_seed4101__c6_candidate__rep2__300s,tight_T_seed4101,C6-CANDIDATE,0.5,True,10.6865547,True
stage5__tight_T_seed4101__c6_candidate__rep2__300s,tight_T_seed4101,C6-CANDIDATE,0.25,True,13.12449661253357,True
stage5__tight_T_seed4101__c6_candidate__rep2__300s,tight_T_seed4101,C6-CANDIDATE,0.1,True,148.2410274,True
stage5__tight_T_seed4101__c6_candidate__rep2__300s,tight_T_seed4101,C6-CANDIDATE,0.05,True,285.27702741335145,True
stage5__tight_T_seed4101__c6_candidate__rep2__300s,tight_T_seed4101,C6-CANDIDATE,0.02,False,,True
stage5__tight_T_seed4101__c6_candidate__rep2__300s,tight_T_seed4101,C6-CANDIDATE,0.01,False,,True
stage5__tight_T_seed5102__c6_candidate__rep1__300s,tight_T_seed5102,C6-CANDIDATE,0.5,True,18.2814391,True
stage5__tight_T_seed5102__c6_candidate__rep1__300s,tight_T_seed5102,C6-CANDIDATE,0.25,True,20.110292707629394,True
stage5__tight_T_seed5102__c6_candidate__rep1__300s,tight_T_seed5102,C6-CANDIDATE,0.1,False,,True
stage5__tight_T_seed5102__c6_candidate__rep1__300s,tight_T_seed5102,C6-CANDIDATE,0.05,False,,True
stage5__tight_T_seed5102__c6_candidate__rep1__300s,tight_T_seed5102,C6-CANDIDATE,0.02,False,,True
stage5__tight_T_seed5102__c6_candidate__rep1__300s,tight_T_seed5102,C6-CANDIDATE,0.01,False,,True
stage5__tight_T_seed5102__c6_candidate__rep2__300s,tight_T_seed5102,C6-CANDIDATE,0.5,True,18.5202202,True
stage5__tight_T_seed5102__c6_candidate__rep2__300s,tight_T_seed5102,C6-CANDIDATE,0.25,True,20.393264837057494,True
stage5__tight_T_seed5102__c6_candidate__rep2__300s,tight_T_seed5102,C6-CANDIDATE,0.1,False,,True
stage5__tight_T_seed5102__c6_candidate__rep2__300s,tight_T_seed5102,C6-CANDIDATE,0.05,False,,True
stage5__tight_T_seed5102__c6_candidate__rep2__300s,tight_T_seed5102,C6-CANDIDATE,0.02,False,,True
stage5__tight_T_seed5102__c6_candidate__rep2__300s,tight_T_seed5102,C6-CANDIDATE,0.01,False,,True
stage6__high_imbalance_seed3202__c5_candidate__1200s,high_imbalance_seed3202,C5-CANDIDATE,0.5,True,19.2852097,True
stage6__high_imbalance_seed3202__c5_candidate__1200s,high_imbalance_seed3202,C5-CANDIDATE,0.25,True,19.2852097,True
stage6__high_imbalance_seed3202__c5_candidate__1200s,high_imbalance_seed3202,C5-CANDIDATE,0.1,True,19.2852097,True
stage6__high_imbalance_seed3202__c5_candidate__1200s,high_imbalance_seed3202,C5-CANDIDATE,0.05,True,21.96308915422363,True
stage6__high_imbalance_seed3202__c5_candidate__1200s,high_imbalance_seed3202,C5-CANDIDATE,0.02,True,205.2164481961853,True
stage6__high_imbalance_seed3202__c5_candidate__1200s,high_imbalance_seed3202,C5-CANDIDATE,0.01,True,207.6637904267029,True
stage6__high_imbalance_seed3202__c6_candidate__1200s,high_imbalance_seed3202,C6-CANDIDATE,0.5,True,17.27318,True
stage6__high_imbalance_seed3202__c6_candidate__1200s,high_imbalance_seed3202,C6-CANDIDATE,0.25,True,17.27318,True
stage6__high_imbalance_seed3202__c6_candidate__1200s,high_imbalance_seed3202,C6-CANDIDATE,0.1,True,17.27318,True
stage6__high_imbalance_seed3202__c6_candidate__1200s,high_imbalance_seed3202,C6-CANDIDATE,0.05,True,21.026642233514405,True
stage6__high_imbalance_seed3202__c6_candidate__1200s,high_imbalance_seed3202,C6-CANDIDATE,0.02,True,205.34864226021728,True
stage6__high_imbalance_seed3202__c6_candidate__1200s,high_imbalance_seed3202,C6-CANDIDATE,0.01,True,214.69664207138976,True
stage6__high_imbalance_seed3202__p_grb__1200s,high_imbalance_seed3202,P-GRB,0.5,True,0.38268084114379886,True
stage6__high_imbalance_seed3202__p_grb__1200s,high_imbalance_seed3202,P-GRB,0.25,False,,True
stage6__high_imbalance_seed3202__p_grb__1200s,high_imbalance_seed3202,P-GRB,0.1,False,,True
stage6__high_imbalance_seed3202__p_grb__1200s,high_imbalance_seed3202,P-GRB,0.05,False,,True
stage6__high_imbalance_seed3202__p_grb__1200s,high_imbalance_seed3202,P-GRB,0.02,False,,True
stage6__high_imbalance_seed3202__p_grb__1200s,high_imbalance_seed3202,P-GRB,0.01,False,,True
stage6__high_imbalance_seed6202__c5_candidate__1200s,high_imbalance_seed6202,C5-CANDIDATE,0.5,True,52.1720948,True
stage6__high_imbalance_seed6202__c5_candidate__1200s,high_imbalance_seed6202,C5-CANDIDATE,0.25,True,52.1720948,True
stage6__high_imbalance_seed6202__c5_candidate__1200s,high_imbalance_seed6202,C5-CANDIDATE,0.1,False,,True
stage6__high_imbalance_seed6202__c5_candidate__1200s,high_imbalance_seed6202,C5-CANDIDATE,0.05,False,,True
stage6__high_imbalance_seed6202__c5_candidate__1200s,high_imbalance_seed6202,C5-CANDIDATE,0.02,False,,True
stage6__high_imbalance_seed6202__c5_candidate__1200s,high_imbalance_seed6202,C5-CANDIDATE,0.01,False,,True
stage6__high_imbalance_seed6202__c6_candidate__1200s,high_imbalance_seed6202,C6-CANDIDATE,0.5,True,43.0981854,True
stage6__high_imbalance_seed6202__c6_candidate__1200s,high_imbalance_seed6202,C6-CANDIDATE,0.25,True,43.0981854,True
stage6__high_imbalance_seed6202__c6_candidate__1200s,high_imbalance_seed6202,C6-CANDIDATE,0.1,False,,True
stage6__high_imbalance_seed6202__c6_candidate__1200s,high_imbalance_seed6202,C6-CANDIDATE,0.05,False,,True
stage6__high_imbalance_seed6202__c6_candidate__1200s,high_imbalance_seed6202,C6-CANDIDATE,0.02,False,,True
stage6__high_imbalance_seed6202__c6_candidate__1200s,high_imbalance_seed6202,C6-CANDIDATE,0.01,False,,True
stage6__high_imbalance_seed6202__p_grb__1200s,high_imbalance_seed6202,P-GRB,0.5,True,1.1151877256134033,True
stage6__high_imbalance_seed6202__p_grb__1200s,high_imbalance_seed6202,P-GRB,0.25,True,1.821187815258789,True
stage6__high_imbalance_seed6202__p_grb__1200s,high_imbalance_seed6202,P-GRB,0.1,False,,True
stage6__high_imbalance_seed6202__p_grb__1200s,high_imbalance_seed6202,P-GRB,0.05,False,,True
stage6__high_imbalance_seed6202__p_grb__1200s,high_imbalance_seed6202,P-GRB,0.02,False,,True
stage6__high_imbalance_seed6202__p_grb__1200s,high_imbalance_seed6202,P-GRB,0.01,False,,True
stage6__moderate_seed3302__c5_candidate__1200s,moderate_seed3302,C5-CANDIDATE,0.5,True,22.7162996,True
stage6__moderate_seed3302__c5_candidate__1200s,moderate_seed3302,C5-CANDIDATE,0.25,False,,True
stage6__moderate_seed3302__c5_candidate__1200s,moderate_seed3302,C5-CANDIDATE,0.1,False,,True
stage6__moderate_seed3302__c5_candidate__1200s,moderate_seed3302,C5-CANDIDATE,0.05,False,,True
stage6__moderate_seed3302__c5_candidate__1200s,moderate_seed3302,C5-CANDIDATE,0.02,False,,True
stage6__moderate_seed3302__c5_candidate__1200s,moderate_seed3302,C5-CANDIDATE,0.01,False,,True
stage6__moderate_seed3302__c6_candidate__1200s,moderate_seed3302,C6-CANDIDATE,0.5,True,21.424392,True
stage6__moderate_seed3302__c6_candidate__1200s,moderate_seed3302,C6-CANDIDATE,0.25,True,28.24300249128113,True
stage6__moderate_seed3302__c6_candidate__1200s,moderate_seed3302,C6-CANDIDATE,0.1,False,,True
