number,id,arm,sequence,available_seconds,earliest_possible_seconds,latest_known_seconds,objective,G,P,source,call,time_precision
4,D7,P-GRB,77,64.35900000017136,,,0.6158265627677003,0.20795585885704018,2.7191380260710676,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,78,64.68699999991804,,,0.6027568375298148,0.2053544370912987,2.649349336256774,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,79,64.68699999991804,,,0.6024818713840869,0.20425302388674726,2.6548589833155973,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,80,64.93699999991804,,,0.6022217065820797,0.20327660128873706,2.659634035288951,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,81,64.93699999991804,,,0.601759136325858,0.20350273728251536,2.655042660288951,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,82,65.0,,,0.596013834130565,0.20808802410997249,2.58617206680395,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,83,65.76500000013039,,,0.5936514416764778,0.2018688743803434,2.6118837819742287,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,85,72.01500000013039,,,0.5922101085712218,0.20358796509702412,2.5908142898279847,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,86,72.26500000013039,,,0.5917964561668632,0.20482720681031263,2.5797949957103374,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,87,75.375,,,0.5905123438991567,0.20547147787593945,2.5669391068214487,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,88,76.48400000017136,,,0.5873743876717153,0.20192030195978244,2.5696939047462193,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,89,76.84299999987707,,,0.5872371472925934,0.20068112910517025,2.577040121249487,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,90,78.125,,,0.5859722722153761,0.20446719180215853,2.543367202754784,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,91,78.125,,,0.5848177656846795,0.20400139711356718,2.538775790474082,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,92,78.21799999987707,,,0.5842864341094944,0.19911330879475814,2.5678208354315757,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,93,78.25,,,0.5841985286333011,0.20303012073543578,2.541122719319102,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,94,78.25,,,0.5829745443889374,0.20249484833317744,2.5365313070384,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,95,78.28099999995902,,,0.5801921809634812,0.2060328357104209,2.4943956350204024,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,96,78.28099999995902,,,0.5798546483663803,0.20555756230449643,2.4953139070792263,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,97,78.375,,,0.579359758393588,0.20285881583462143,2.510006283726444,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,98,78.375,,,0.5788617628821104,0.20621758698981058,2.484294505948666,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,99,78.48400000017136,,,0.5780699189502133,0.20225768823335205,2.505414871445742,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,100,81.0460000000894,,,0.5759993665547319,0.2059722659998139,2.4668473370327866,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,101,81.07800000021234,,,0.5754999261457541,0.19790258197136856,2.5173156278292366,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,102,81.1710000000894,,,0.5752368503995318,0.20302164732622793,2.481434687155359,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,103,81.1710000000894,,,0.5749650208875479,0.20411148931284337,2.4723568771646964,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,104,81.1710000000894,,,0.5743852918253525,0.20256756858398134,2.478784821609141,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,105,81.20300000021234,,,0.5743818393085555,0.2024263752583608,2.4797030936679643,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,106,81.20300000021234,,,0.5740843189264768,0.20157788384300043,2.4833762338898424,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,107,81.23400000017136,,,0.5740810510065334,0.20143687511423353,2.484294505948666,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,108,87.25,,,0.5736014747119249,0.1940454584013165,2.5303734420707227,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,109,87.46799999987707,,,0.573573710474945,0.19470640041433654,2.5257820670707227,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,110,89.56199999991804,,,0.5389059395690539,0.1828581903721433,2.3736516613127376,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,111,89.68699999991804,,,0.5377041116572483,0.1831715146245434,2.363550646884699,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,112,89.68699999991804,,,0.5375872170749106,0.18277913842455865,2.3653871910023465,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,113,92.21799999987707,,,0.5366681330163773,0.18241103279739782,2.361714001459863,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,114,93.31199999991804,,,0.536436873069713,0.1809400966639431,2.3699785093717995,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,115,93.34299999987707,,,0.5363946488228389,0.18172431947589254,2.364468862312976,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,116,93.68699999991804,,,0.522937639155987,0.17735822836851908,2.3038627385831196,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,117,93.71799999987707,,,0.5177654734440862,0.17478798357677777,2.286516599115389,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,118,93.7960000000894,,,0.5177263885608553,0.17557534575237047,2.2810069520565657,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,119,93.82800000021234,,,0.5175078722306982,0.1761984302800564,2.275396279670945,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,120,93.82800000021234,,,0.517398756418916,0.1752477182578671,2.2810069210736597,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,121,93.82800000021234,,,0.5173640548627342,0.17590172295168524,2.2764155460736597,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,122,94.1710000000894,,,0.5173260615373465,0.1765524441709312,2.271824115776102,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,123,94.1710000000894,,,0.5173246345208007,0.1764132763455618,2.2727423878349255,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,124,94.78099999995902,,,0.5172781116219084,0.17630575433952672,2.2731490485492114,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,125,106.82800000021234,,,0.5166502806573294,0.18410492070115098,2.2169690663745234,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,126,118.28099999995902,,,0.5165848531176793,0.18314694385737362,2.222919395068705,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,127,118.5,,,0.5160103827870405,0.1853933945607382,2.2041132548420155,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,128,118.98400000017136,,,0.5151501071835892,0.18494633737833951,2.2013584653683314,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,129,119.23400000017136,,,0.5145483840686162,0.17593034461342277,2.2574535963679563,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,130,149.32800000021234,,,0.5100934013391828,0.1756351422761462,2.2297217270869103,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,131,150.375,,,0.5075855765822959,0.17579777206471398,2.2119186967838798,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,132,150.90599999995902,,,0.43142372443982224,0.1757137395293328,1.704733232736596,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,133,160.125,,,0.42364866507387156,0.17207092016338216,1.6771849660699294,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,134,160.25,,,0.4234445052028276,0.15661745392269752,1.7788470085342005,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,135,160.28099999995902,,,0.4177547456539136,0.1539579943737835,1.7586450085342005,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,136,160.375,,,0.4167104422592384,0.15511755413700307,1.7439525874815691,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,137,160.40599999995902,,,0.41661417968253456,0.15854195229714133,1.7204815159026217,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,138,160.43699999991804,,,0.41595410746792005,0.15733091850357944,1.7241545930956041,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,139,160.46799999987707,,,0.41522834815820264,0.16247326905313586,1.6850338607004451,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,140,160.53099999995902,,,0.4149536231942046,0.1621379421696332,1.6854378734971427,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,141,160.53099999995902,,,0.4148126104948011,0.15979306631233497,1.7001302945497743,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,142,160.64000000013039,,,0.4147768972642221,0.16416507193624513,1.6707455021865132,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,143,160.64000000013039,,,0.41456499360232035,0.16340220669539599,1.6744185793794957,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,144,160.64000000013039,,,0.41442523414953536,0.16105858408471632,1.6891110004321273,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,145,160.65599999995902,,,0.4143587196067562,0.1665623283964263,1.6519759414021995,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,146,160.70300000021234,,,0.4143266723010955,0.16432641793287084,1.666668362454831,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,147,160.85900000017136,,,0.41425881771780226,0.16370760177063026,1.6703414396478136,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,148,164.9210000000894,,,0.41119773450755615,0.16202392775156058,1.661158711706637,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,149,165.01500000013039,,,0.40288772156934494,0.15533591797156115,1.6503453573185585,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,150,165.09299999987707,,,0.39732284234532245,0.15805064696150734,1.595147969225434,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,151,186.14000000013039,,,0.3972294132310214,0.15528676330175176,1.6129509995284643,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,152,191.5460000000894,,,0.3966597745852911,0.15412345680256434,1.6169087852181787,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,153,191.6710000000894,,,0.39639905434367273,0.1549646681398933,1.609562574691863,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,154,199.73400000017136,,,0.3895551771351291,0.15905571772560803,1.5366630627301405,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,155,200.0,,,0.3894095142142754,0.15513766868035242,1.5618123035594866,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,156,200.09299999987707,,,0.38921851330118507,0.15604859934620946,1.5544660930331708,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,157,202.1710000000894,,,0.38916351917380443,0.1553048989688288,1.5590574680331708,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,158,208.28099999995902,,,0.38862743312976894,0.15401910687105605,1.5640555083914194,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,159,208.45300000021234,,,0.3884026481070061,0.15420754717724058,1.5613006728651035,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,160,212.95300000021234,,,0.387749537766728,0.15272799370671036,1.566810293733451,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,161,213.18699999991804,,,0.38759724510780225,0.15230021652766082,1.568646857200943,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,162,213.28099999995902,,,0.3874068448722098,0.15321174787101569,1.5613006466746273,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,163,213.75,,,0.38717201784185207,0.15241080084065797,1.5650747800079607,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,164,226.78099999995902,,,0.38581541500094474,0.15074842299975066,1.5671132800079606,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,165,227.03099999995902,,,0.3833655981297822,0.1488495761285881,1.5634401466746273,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,166,228.20300000021234,,,0.3823631657720833,0.1477231796683251,1.5642665740250548,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,167,239.70300000021234,,,0.38194538376384635,0.14199548184190636,1.5996660128129334,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,168,241.01500000013039,,,0.38079914257741176,0.14443051077311886,1.5757908786952863,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,169,244.06199999991804,,,0.3738626697468884,0.15292104594259545,1.4729441586952865,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,170,250.0460000000894,,,0.37351448701713486,0.1518841569628419,1.4775355336952865,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,171,251.60900000017136,,,0.3728200654413263,0.14898587222913856,1.492227954747918,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,172,279.280999999959,,,0.3725850940042593,0.14487899145873828,1.518040683636807,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,173,287.9210000000894,,,0.3723297559959081,0.1452513605932442,1.5138559693510927,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,174,291.20300000021234,,,0.37209535095250024,0.1441905158243462,1.5193655675210271,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,175,292.32800000021234,,,0.372074433192795,0.14802635006464088,1.4936538875210272,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,176,295.6400000001304,,,0.3589780462902299,0.14154152470053732,1.4495768105979503,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,177,295.8900000001304,,,0.3339654973553239,0.12672179429709984,1.3816246870548268,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,178,296.155999999959,,,0.3337885830549434,0.12764681157566674,1.374278476528511,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,179,300.09299999987707,,,0.3299806019063494,0.12709124250735704,1.352595729326616,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,180,300.5,,,0.32900971361009457,0.12667131744639631,1.3489226410913218,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,181,300.5150000001304,,,0.32762874025172567,0.12625453485815127,1.3424947026238294,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,182,300.5150000001304,,,0.32745498696817077,0.12621852238341985,1.341576430565006,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,183,301.1400000001304,,,0.3268484017445129,0.1280912812387094,1.3250474700386903,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,197,369.905999999959,,,0.3268161515413932,0.1276991810355897,1.3274464700386903,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,198,402.4210000000894,,,0.3162903341996832,0.12017336369387965,1.3074464700386903,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,201,407.2960000000894,,,0.3161717743456571,0.12046803633985355,1.3046915867053568,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,214,466.0150000001304,,,0.315399805387129,0.12229937102278199,1.2873362290956465,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,215,466.0460000000894,,,0.3153091793641731,0.12289745124982611,1.2827448540956463,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,216,468.030999999959,,,0.31393222664908854,0.12193372710617016,1.2799899969527893,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,218,473.375,,,0.31309148103494333,0.12239598202316046,1.271303326745219,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,219,473.375,,,0.3123057723804319,0.12174802117084685,1.2703850080639003,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,220,473.95300000021234,,,0.31141181079444247,0.12017912449713812,1.2748845753153624,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,221,474.10900000017136,,,0.3108456239736911,0.12057714988927189,1.268456493896128,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,222,474.2650000001304,,,0.31062636060722604,0.1195452115228069,1.2738743272294613,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,223,474.75,,,0.29655193415604153,0.11263330814854541,1.2261241733833075,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,224,475.0460000000894,,,0.2943857265972861,0.11074258135902074,1.224287634921769,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,225,480.70300000021234,,,0.29382893784250197,0.11046128181992293,1.222451040150527,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,226,486.71799999987707,,,0.2917751637140497,0.11006039519147066,1.2114317901505272,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,227,487.45300000021234,,,0.29176145279190124,0.10880701277809413,1.2196962667587143,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,228,489.31199999991804,,,0.29129398585948035,0.11028307917900654,1.2067393778698254,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,229,490.43699999991804,,,0.2912646136591841,0.11025369758758544,1.2067394404773246,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,231,493.25,,,0.2910563587414678,0.10886677802387916,1.2145972047839244,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,232,493.280999999959,,,0.2908349026950454,0.1097472535564041,1.2072509942576086,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,233,493.98400000017136,,,0.29059003549003776,0.10916590562660655,1.2094941990895414,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,235,517.936999999918,,,0.29048834546857355,0.10865098310514233,1.2122490824228747,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,236,594.0780000002123,,,0.29018624629581224,0.10862437500380963,1.2104124752800176,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,238,654.5929999998771,,,0.2894745614375479,0.10832590863294023,1.2076576853640513,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,240,821.2340000001714,,,0.2894674427517658,0.10845653321638889,1.2067393969025126,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,241,832.1090000001714,,,0.28526065571840753,0.10813679489343786,1.1808257388331311,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,242,832.936999999918,,,0.2812795386770647,0.10689533678066643,1.1625613459759883,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,243,834.311999999918,,,0.28049908854915634,0.10625262415275812,1.1616430959759882,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,244,839.561999999918,,,0.27958452177257104,0.10477194682995429,1.1654171662841115,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,245,839.8429999998771,,,0.2795731991921497,0.10407191799953297,1.1700085412841115,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,246,847.9210000000894,,,0.2793702793230741,0.10400673893928089,1.169090269225288,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,247,848.780999999959,,,0.2791155686571095,0.10457847533213982,1.1635806221664644,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,248,905.4210000000894,,,0.27880600745451106,0.10426891428136326,1.1635806211543187,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,249,905.4840000001714,,,0.2786896564387431,0.10346385701559535,1.1681719961543187,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,250,905.5780000002123,,,0.27867947359078443,0.10276496791763663,1.1727633711543186,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,251,916.8429999998771,,,0.27867540224363785,0.1005570428347521,1.1874557293925716,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,252,916.8900000001304,,,0.2784003055047639,0.10055742701693078,1.1856191899188875,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,253,960.780999999959,,,0.27817662332054804,0.10047148564153852,1.1847009178600638,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,254,964.2650000001304,,,0.27816912183816045,0.09977527790915089,1.189292292860064,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,255,966.280999999959,,,0.27796201399593506,0.10067010164587285,1.181946082333748,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,256,972.75,,,0.27732086593398864,0.09989121031469565,1.1828643707952866,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,258,1236.875,,,0.2765974113818435,0.10409474951255054,1.1500177457952865,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,259,1237.8280000002123,,,0.27657278564313226,0.10434561484526786,1.1481811386524294,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,262,1254.7030000002123,,,0.2729591667487019,0.10010666678417082,1.1523499997635405,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,263,1254.7030000002123,,,0.2715362891437571,0.09799508292922603,1.1569413747635404,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,264,1254.7650000001304,,,0.27145935029498874,0.10032074148305506,1.1409240587462246,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,265,1254.7650000001304,,,0.27079257366169085,0.09518524869715975,1.1707154997635405,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,266,1254.8280000002123,,,0.270666880067512,0.09746215250557831,1.1546981837462245,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,267,1259.8590000001714,,,0.26997662385129084,0.09718511477675212,1.1519433938302581,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,268,1260.342999999877,,,0.2699109120490463,0.09725715077670542,1.1510250751489395,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,269,1278.6090000001714,,,0.2695028221475314,0.0958986459629098,1.1573611745641441,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,270,1311.2340000001714,,,0.26758603473679066,0.09453280355216902,1.1536882078974775,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,271,1311.2960000000894,,,0.26624789786698866,0.09249081043236705,1.1583805828974774,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,272,1317.9530000002123,,,0.26599631510718974,0.09265244615996308,1.155625792981511,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,273,1319.1710000000894,,,0.26555708113287513,0.09221321218564849,1.155625792981511,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,274,1338.467999999877,,,0.2654932619846897,0.08974679563486562,1.171643108998827,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,275,1366.9530000002123,,,0.2654641829162607,0.09054416362526019,1.1661334619400034,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,276,1401.6710000000894,,,0.2634962019912839,0.0894026297591069,1.16062381488118,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,277,1429.8590000001714,,,0.2602323852667157,0.0923234232635615,1.119393080021028,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,278,1429.8590000001714,,,0.2591504367148788,0.09069050842213187,1.123066188618313,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,279,1429.9530000002123,,,0.25803568749782346,0.09115189160767387,1.1125586392676639,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,280,1430.186999999918,,,0.25762877171307846,0.09019400953333612,1.116231747864949,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,281,1430.311999999918,,,0.25748210658354637,0.08909692949152331,1.1225678472801537,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,282,1452.592999999877,,,0.2573951191574012,0.0884589757757854,1.1262409558774387,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,283,1479.467999999877,,,0.25442772415711945,0.08895165480543146,1.1031737956779202,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,284,1479.592999999877,,,0.2533279453342384,0.08702541098255036,1.108683562344587,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,285,1479.625,,,0.2528994940601212,0.08604599341884041,1.112356670941872,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,286,1567.2650000001304,,,0.2526983833397024,0.08631147975724517,1.1092460238830484,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,288,1875.1090000001714,,,0.25267169675235024,0.08614705691989298,1.1101642655497153,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,289,1971.8900000001304,,,0.25229281879988574,0.08604365973665927,1.1083277270881766,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,297,2804.311999999918,,,0.24970721934211776,0.08380276027889125,1.1060297270881767,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,300,3027.530999999959,,,0.24827019939670875,0.08238089033348224,1.1059287270881766,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,301,3028.2030000002123,,,0.2473721755791235,0.08018219765875415,1.1145998528024623,native_MIPSOL_verified_original_routes,1,observed_committed_witness
4,D7,P-GRB,302,3028.9210000000894,,,0.2472213396702414,0.08058232332881943,1.1109267756094798,native_MIPSOL_verified_original_routes,1,observed_committed_witness
