path,size_bytes,safe_limit_bytes,status,sha256
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/gini_topology.csv,72999,94371840,PASS,6c48992b15eb4dabfd4157b636ae734580eef168f791c8fd69840fb68b2e30d1
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/global_bound_trajectory.csv,721,94371840,PASS,814f6259e306ca41aad104a09256edbcb298222c9b6b34d7f8bb5e26856a2c60
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/global_node_trace.csv.gz,7777692,94371840,PASS,a2f8bea125f05b959e9c9fe58a903f6634c4edc8217f6cc6f07a56263cd14cc2
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/global_root.lp.gz,247862,94371840,PASS,911ad97d5879ad6a2a99956a2905bbcc628bdecf58d38b7b416d7ff1cfa3c5f5
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/model_lifecycle_manifest.csv,3967,94371840,PASS,0108fc2625f3ed49b4fb3c3d33665fcbac79ccc9e71f796f64a837124adcd07a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/post_local_row_trace.csv,93628,94371840,PASS,190700512c585c254d84d22040843f4c49d28d3fee6bf661c4f1841b1d438afb
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/progress.csv,691,94371840,PASS,63d3993f4588b7b7cc84f1c9e389fe4fa230d21e198eb05b80a44e7c8edb6174
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/row_delta.csv,291936,94371840,PASS,fb74cb5a5f094e0bab3d11d35c4abd8f17980f850842ebc7daeea42d79b1e310
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/sibling_delay.csv,44698,94371840,PASS,dbf7c13c1f0ebabd3aea342ce22b11a82603a2626c165ada5af8b2971e762e5a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/solver_result_pristine.json,72798,94371840,PASS,c92c157fe390008ed350efd862153a6748914ce0315ed6ded96144131df4797d
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__f3__300s/tree_memory.csv,599,94371840,PASS,30001b93a75b3c8e48ec285671378ac98ee0331364a892db355781f9e63132fe
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/artifact_manifest.csv,6382,94371840,PASS,3a1008d8f9b8872debfb12d269247c198bfa8def5954c893f70e18bb3e751d3a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/checkpoint_metrics.csv,1192,94371840,PASS,459feba757770c1f2bcdf02c01e31f67853c87f57bb7cc3066d9ed824ef6845a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/gini_topology.csv,69682,94371840,PASS,03ca05620a69f1c60b7692bbee82d8ed63197483ba517bbe6ce13c5bb7c15bb5
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/global_bound_trajectory.csv,692,94371840,PASS,2ae5eb8278205329fbd45b4de00324e63ca8f26c4dfbee25f79d11ddddb469c7
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/global_node_trace.csv.gz,7622434,94371840,PASS,f26ae2757b230def05b9df867a6faa29dca8e254bbb1e08c52d7933df78ac0a1
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/global_root.lp.gz,220696,94371840,PASS,4bc1085a3c26956988700078379b1e8a3f453a3ade61a7689d196ba7f4eb5ee2
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/model_lifecycle_manifest.csv,3894,94371840,PASS,824e0e5686c243635dd83941d2643377baf84a0c6534024bfd319bbbb836217f
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/post_local_row_trace.csv,94716,94371840,PASS,fa9419a73e52cfc879264d15f45ffd1000c8f8ea50bacd5a67d063197544b07f
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/progress.csv,691,94371840,PASS,a2073c8133abd38ba33d87dfd570e43785d86fc46d50162897910def9a64cad4
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/row_delta.csv,285018,94371840,PASS,8dbea5adcc52686c37a20945813d42da08314661cded5a3e6c1947066d726fda
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/sibling_delay.csv,44833,94371840,PASS,41c24b9beb71d5f499dbc72c70a092f0d4fd5847f5acb7137935dd964b46e167
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/solver_result_pristine.json,72695,94371840,PASS,458b070fdc22fef9b382bcaf7fc85e397c188bc35576cee5712e8258f52cc2d1
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3301__off__300s/tree_memory.csv,600,94371840,PASS,678373915e54807cebe1d6169c90783ecbab7e7216cd1e4f297bf6d6eb5f4aea
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/artifact_manifest.csv,6350,94371840,PASS,11a99711739708ae3ab9f72668d344f26a36a80b606b12fd50f37a4117540503
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/checkpoint_metrics.csv,1246,94371840,PASS,9e1ebd113bd0196aed3ba620882249557c534b6bff582f0aaeb14f4af3067f51
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/gini_topology.csv,50102,94371840,PASS,8f8786d3f67dad75a7ff9b75e457e7645df3bf135d9c433eae04ba1f32b3c996
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/global_bound_trajectory.csv,709,94371840,PASS,a5161f988ecbc01935125a1c118ee190765cfb3cd62eeb5fd18eaeb1ba19250d
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/global_node_trace.csv.gz,5065182,94371840,PASS,5ef31964792a6328131e12e0bdb7b1ffeacca29e159d75a94490b7fdf2794d12
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/global_root.lp.gz,240965,94371840,PASS,61a4f70269da68b7fd6191c69571aeca4ebc7dc92dbfe485b4ac4ad59ea8fd83
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/model_lifecycle_manifest.csv,3941,94371840,PASS,b365b3cf6113cd12163404df8ce6b0de59f258366f0a8d26de4a47f00f80e18b
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/post_local_row_trace.csv,56905,94371840,PASS,e11ca246114b63567a24c841917251e7f47540ef588f13e559cba4cfdce66405
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/progress.csv,691,94371840,PASS,7160b2ef9b95902ebd7b0c44863da931418f16c020d852798b2af820829cb69f
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/row_delta.csv,189711,94371840,PASS,647512efea3c47b12871fe0fcff9ce26875031982042478359ff909da9ff4561
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/sibling_delay.csv,26866,94371840,PASS,ecf74f15fc2aff425d45b204a569bdbd44c1d9719b49e71168da6369110f9794
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/solver_result_pristine.json,72505,94371840,PASS,4496aef56b23bef0b96a927c0c370da60465492d914e53084bb580c78b743e6f
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f0__300s/tree_memory.csv,607,94371840,PASS,550e21143257feabcab71a66aa6ccd826181a0abe73f6613e9fa67d39be8b5e7
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/artifact_manifest.csv,6350,94371840,PASS,0f8d102c1411bc12743c51901159c1ffeab410be47022ffc2437347484f02328
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/checkpoint_metrics.csv,1226,94371840,PASS,4f14aba17ae27f4afc885991bb8de034765ff12ff85fbd6e3750aff1d9c4c74b
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/gini_topology.csv,49491,94371840,PASS,5593f5ad3bf5a0019e8580cd8b0dd00a3b83072640141f75e69e6a0f12783551
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/global_bound_trajectory.csv,689,94371840,PASS,96142b7792b9640bbd5fba0dce14011ef32d35524f2537fe6b182f84bf8fb31e
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/global_node_trace.csv.gz,5020021,94371840,PASS,00375d45639940bbef337c9c95543dd135b1aa5419cd56c4021979be2952b81e
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/global_root.lp.gz,240106,94371840,PASS,e7b5d0b7e3ccc709720d11034afd64b149149d15bcec38038149826bb5c08886
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/model_lifecycle_manifest.csv,3933,94371840,PASS,90853000f8b2946834c2208c159c7f0f74bae6c9b7adaca63c50797768c2b87b
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/post_local_row_trace.csv,55566,94371840,PASS,9358bf47e5106057da61a7c9458b7a2e7c696cd65be33227a99e06af8ff4421a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/progress.csv,691,94371840,PASS,fd6f324cbe5236a955dd257879cb0451e3a58dfc728f5aa7d153097e2af5d9a6
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/row_delta.csv,186542,94371840,PASS,193d016ed11f64ee0c839191473f35971bdaa4c208bd895afd075bb010236e39
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/sibling_delay.csv,26071,94371840,PASS,21cd024a8bfda198dba94b8c844d016e4b0e8aba39ce9f93fe7a3d9731fb20c3
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/solver_result_pristine.json,72509,94371840,PASS,561f723ed6c0bf0ab3d7a9ce25194c3f209e10fb47029886bc748af4d4823345
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f1__300s/tree_memory.csv,597,94371840,PASS,7068648aa3290135a493efbf83a20ee74ace42b0604d7c971e4694b85d55a362
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/artifact_manifest.csv,6350,94371840,PASS,9f2bf59baa3c89caa5f65df3ebd68dc218b751438d19869bee706b4a47487594
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/checkpoint_metrics.csv,1220,94371840,PASS,98547be3a5869ddab3e68c9edd4b445e89d7820444f118f787ba54cddfe5c887
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/gini_topology.csv,48496,94371840,PASS,77e9b5be13121094ccb956a2de0b183e52a05f07a30fb3cb85a7e1f42fde16b3
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/global_bound_trajectory.csv,701,94371840,PASS,d847c33d6cdab134df7b5881f0a64dbe43694b985915c53a60fad333c748eeae
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/global_node_trace.csv.gz,4985440,94371840,PASS,44bb812b9a972af67dcfa72709aafcd6258ce190ac22ef2422202f55a339ef46
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/global_root.lp.gz,247774,94371840,PASS,1bdaaf005471561bfd162439bc5df1ff920811d920e06eb27ce41e2ebe7e680a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/model_lifecycle_manifest.csv,3920,94371840,PASS,11e6aa5a84dbb5d77194c0e8f7e49b46c31a393a755bd9754344ff9b2ac7a698
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/post_local_row_trace.csv,56313,94371840,PASS,94a9e605614044e853c12c889345907f5ae27a8defb6f1556ac271c8c8d690d5
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/progress.csv,691,94371840,PASS,61fc96fb1f8d6771fd389e5b69b1d6ac2ed18d8b79df48ac367002eb0f786f77
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/row_delta.csv,185767,94371840,PASS,e3e8fbe26492eb64b1e40d76a47c4927dce5a955f2c6bc4defd41f532dcabf47
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/sibling_delay.csv,26473,94371840,PASS,a9a0146e31bde57c268fbf38fec2c65d5f6bea5d290120ded352f5a912e8272d
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/solver_result_pristine.json,72524,94371840,PASS,0072f6db4597e1aaf6573a9da30b1dcb5273bb249fb3993aa8bfc0bea51a80e5
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f2__300s/tree_memory.csv,600,94371840,PASS,0d78c3ae0380a39d94605a7e60bacc0744ee5cf258346092f7eaed2df286fe99
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/artifact_manifest.csv,6350,94371840,PASS,068f4935dde78a1687013def9eb649b6f8de53543597c185ae3035d3d0f80099
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/checkpoint_metrics.csv,1291,94371840,PASS,5ba93f657cb8c837e9d792883b8b9a4941c2d671fa820f0765177dddfd94ec53
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/gini_topology.csv,52495,94371840,PASS,841002de76577935a0a8691ad50f99a355b7cd2abfd97aa7e50d4f32d5249b05
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/global_bound_trajectory.csv,701,94371840,PASS,274565faf78b700858b3479a45c41056767648cb96997cb5e6ce54af8d9c7853
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/global_node_trace.csv.gz,5332004,94371840,PASS,e5607b2b9c59f59ebd7ec1944fa5fc25c8bff67756e1f851b584828e9399ca6e
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/global_root.lp.gz,248662,94371840,PASS,b8d94a7aff88ad8e006d54e1f0e8775fbc70df23417603108c013f21aaba4100
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/model_lifecycle_manifest.csv,3950,94371840,PASS,5037b51992cb36de7589f7b7923d06703da8bfcd8ae321c58f24772adcf4ea8a
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/post_local_row_trace.csv,59292,94371840,PASS,63a7900bfe7458cdbf9c89a2ed89ebb672a24e133c81219630499c54c837fe4c
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/progress.csv,691,94371840,PASS,aea8492c812981e7b6823cffd7e36784ea8537ba321a0876a5a38e8b32bebaf8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/row_delta.csv,198723,94371840,PASS,1b0125156a2002d6b8c55a8fca724bd5ce6db20c53dc21091b1027d795b7dc8e
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/sibling_delay.csv,27876,94371840,PASS,5129e8c5805d8fb54513f681c2d6b55826e058d4729024e8d61ef74365bb67b1
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/solver_result_pristine.json,72540,94371840,PASS,fe791bac01655093f8785d167d7b27af5964bb9b76fd845ba1c5dcbef3127438
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__f3__300s/tree_memory.csv,596,94371840,PASS,cf3a804cc05478f4fccf2bf869a37475cefc8daa666766769f5279916712cf05
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/artifact_manifest.csv,6382,94371840,PASS,f06de4dd02fe5c2e8a5f9079e1217d39b1d906f2b59854899a88f69a336daf62
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/checkpoint_metrics.csv,1186,94371840,PASS,6e4d140fa16fdb56f940ea6c7d735f392b4a296e4ced7e361f687bf588316e6e
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/gini_topology.csv,45625,94371840,PASS,9c70e12b3cbc1e9b28ce87001d4ac3699ad2b892731a40aa3072122cc0186faf
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/global_bound_trajectory.csv,719,94371840,PASS,112c379573cc8aaacede285327a8e86788f7cf7921a0495907700ae6eac5504b
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/global_node_trace.csv.gz,4480973,94371840,PASS,c6c544d36f37377e11c90855df8ccb7bd47341c46754b5bb053489e5955c7087
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/global_root.lp.gz,221453,94371840,PASS,d567ecc535f3510d9355d1c90c2b8047d0ccf4bd3d59b9933cef07ceb4792476
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/model_lifecycle_manifest.csv,3905,94371840,PASS,087ac4719bcbf5a1a223b2a56ec3203e1d664b558cfc55efef805f8ce3be8477
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/post_local_row_trace.csv,47439,94371840,PASS,0cef4639ba3a5d6139764bf3eb55845d3cee5648fc53c069906d233715ae9437
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/progress.csv,691,94371840,PASS,1591225e8762d6b2743c063932953710a69207e021fdba171973f1559139f7de
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/row_delta.csv,166821,94371840,PASS,2d82259efbf326af9af5945c107894024f2b67d25f7db421a000f3a241cc8005
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/sibling_delay.csv,22566,94371840,PASS,493bcaba1d161f7bac3415877deb9d13b84fbb91875e31af8f16e987e8dbbcba
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/solver_result_pristine.json,72508,94371840,PASS,e747bdbcef7fd05cc4dcdd2862b3004ee3cd0bf9877d5d62eadad4c74e26b4d6
results/gf_global_gini_tree_strict_flow_round/runs/stage1__moderate_seed3302__off__300s/tree_memory.csv,590,94371840,PASS,7a2efb0678e73b3062f018d57157b1ada3cb4685c2c5d894d694a24fd1e91bfb
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/artifact_manifest.csv,6318,94371840,PASS,1bb51b20a515b7288d59982809c6472d2d780544793226b7df95eba376b09a45
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/checkpoint_metrics.csv,1238,94371840,PASS,9ce59593643183b28d5ca2de2bbd73b36d61ceb4d276fda7c8d77372bb8e5f83
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/gini_topology.csv,49126,94371840,PASS,ae79774d0268d1a1cb51e2416a25763dcbb2629d78209405bb678dfa43552f51
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/global_bound_trajectory.csv,701,94371840,PASS,60374181cfe820c5fd8741edb1d33abba26b39ca08ed9b6dc66653a8d958540e
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/global_node_trace.csv.gz,5301882,94371840,PASS,8486b7f82e7eeeaee06cb3629e8210d01b647f12f4a1d2838df12180f7802683
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/global_root.lp.gz,240695,94371840,PASS,6b98e04df6c093bd6b7bdb4687883734cb46e4891c0a2e090f27a3beae3bd676
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/model_lifecycle_manifest.csv,3941,94371840,PASS,9910cbcb9100cdb9248b3f89cdc4f031df2e975d57f2391fe1a1b942527eb7a1
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/post_local_row_trace.csv,62754,94371840,PASS,40feddcb0334acdfcc81926d0b4a7bd81177425f4f44c23f6f1890efcbff5656
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/progress.csv,691,94371840,PASS,38c5ccaf3cf76aa7262eac0f775d72038b63daed98c6954cf7febdc126e685c0
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/row_delta.csv,195105,94371840,PASS,33b2fe8b110eadfeeb6075288236f4ffcc25000c6f974a35b9020e12a872b55c
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/sibling_delay.csv,29826,94371840,PASS,2853aa2fe9d6098578c2eaeb2a35074326748cc32f7f5370296bf9130d65f534
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/solver_result_pristine.json,71960,94371840,PASS,8662c6cbfbc40e454cc47484a454908ae121ac23456fdfb8cd4aa30f434a6e67
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f0__300s/tree_memory.csv,596,94371840,PASS,fa151125fbfcb669efa713b8431e0f3c49e447fb4725f84357fee73718e1a2d8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/artifact_manifest.csv,6318,94371840,PASS,c60f152fa9661425489ed79f289f859e87a656a3069af0181473374c1832f84b
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/checkpoint_metrics.csv,1214,94371840,PASS,14e134a1c4fba9e094e92c90ebda5408d1305040f13b6abeed8cafc042b2225d
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/gini_topology.csv,48993,94371840,PASS,939f7e0af6642b0c28fca3ce192d5c1853919c900e67be87839b346c2daae8de
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/global_bound_trajectory.csv,713,94371840,PASS,456280407edd3ad88d932ba3c50066d24c0c0f14b0fc4bf19dd5864a7ebaca23
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/global_node_trace.csv.gz,5031225,94371840,PASS,d2a6e63fe8d92292887bd52d6c3abd309028e61ff35dffe0be1ee2a57fafb988
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/global_root.lp.gz,239863,94371840,PASS,f58c82da5e35ac56bc9ba8fc7d69fb053b937895f61b3813217b7f38710a63a5
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/model_lifecycle_manifest.csv,3932,94371840,PASS,a52293cc9f66af75c7c2eb5cd04b1942557eaa848f55bcebfebcbf03cf9522fa
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/post_local_row_trace.csv,56694,94371840,PASS,7b7f230d6b169f295a797992268ba266e018e39d648d9f06594c2151f93fbca1
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/progress.csv,691,94371840,PASS,9b178d9e0824ff210bcc369bd129ad65b539b483a8c1d32448d4cb3eb03959ac
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/row_delta.csv,185895,94371840,PASS,04674c51e7d20e90851f7627b0b4a07d58f92cc2a327855d421c1cbda0f04c87
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/sibling_delay.csv,26661,94371840,PASS,31d7c455effef219bb561bbb6a18157bcd611cc05f44267aa632f9c5fb30ab26
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/solver_result_pristine.json,71972,94371840,PASS,694faf23647950350295a0bcda8a9f10771a85a96e15aa78c1f58af6e6e813fd
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f1__300s/tree_memory.csv,603,94371840,PASS,1710d63aa09a7f9e3cc0944151aa2bd1c21cd4790f845b6ecaff588f4d24ca31
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f2__300s/artifact_manifest.csv,6318,94371840,PASS,d15aca6742a2c2c022d0b36751108a092bb84a75c7dc5698cddd71d599c76f66
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f2__300s/checkpoint_metrics.csv,1214,94371840,PASS,3e6a25345fea8656a04bac100a75f32dcf36f4c6bff8b113fdc587e59f45fc34
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f2__300s/gini_topology.csv,61890,94371840,PASS,1cb1f15f673b68d9da2dc897edd480a929811d6f1d7a4aefb70a3009e56a891b
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f2__300s/global_bound_trajectory.csv,710,94371840,PASS,10e00797df1987a19f6e25c01ce6851f2616b57065c28e170099e90565a3a0d4
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f2__300s/global_node_trace.csv.gz,6328357,94371840,PASS,7df68656fa155841dcf47e8d3b4f988a10f4a39b8ca527ff3f83b8ac5b699151
results/gf_global_gini_tree_strict_flow_round/runs/stage1__tight_T_seed3101__f2__300s/global_root.lp.gz,247544,94371840,PASS,4f53091026a59332c3afd23f8e0bba3ccfeebf1e8e7b6a1d9adeefb76515fc50
