number,id,arm,stage,path,actual_rows,actual_columns,actual_nonzeros,native_root_relaxation_objective,native_root_relaxation_iterations,native_root_relaxation_seconds,native_reported_user_cuts,user_cut_count_scope
1,micro,explicit-flow-projection,micro_v1,results\gf_cumulative_time_resource_round63\local_raw\micro_v1\lp_0.log,4,16,28,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
56,C2,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\C2\K1-H\external\native_logs\L0_lp.gurobi.log,8663,2402,48694,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
57,D7,P-GRB,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\P-GRB\native.log,35618,13360,176870,0.1751432,6636,0.63,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
58,D7,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\K1-H\external\native_logs\L0.0.0_c6_1_next_leaf_target_mip.gurobi.log,103581,23563,719333,0.195378,23057,4.47,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
58,D7,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\K1-H\external\native_logs\L0.0.0_lp.gurobi.log,103581,23563,719333,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
58,D7,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\K1-H\external\native_logs\L0.0.1_lp.gurobi.log,103581,23563,719917,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
58,D7,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\K1-H\external\native_logs\L0.0_lp.gurobi.log,103581,23563,719333,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
58,D7,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\K1-H\external\native_logs\L0.1_lp.gurobi.log,103581,23563,719917,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
58,D7,K1-H,full_dev_v4,results\gf_cumulative_time_resource_round63\local_raw\full_dev_v4\D7\K1-H\external\native_logs\L0_lp.gurobi.log,103581,23563,719333,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
59,C4,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-off\external\native_logs\L0.0_lp.gurobi.log,11859,3362,66934,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
59,C4,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-off\external\native_logs\L0.1_lp.gurobi.log,11859,3362,67162,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
59,C4,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-off\external\native_logs\L0_lp.gurobi.log,11859,3362,66934,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
59,C4,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-off\external\native_logs\L0_terminal_mip.gurobi.log,11859,3362,66934,0.0,1520,0.04,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
60,C4,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-root\external\native_logs\L0.0_lp.gurobi.log,11859,3362,66934,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
60,C4,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-root\external\native_logs\L0.1_lp.gurobi.log,11859,3362,67162,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
60,C4,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-root\external\native_logs\L0_lp.gurobi.log,11859,3362,66934,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
60,C4,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\K1-off-root\external\native_logs\L0_terminal_mip.gurobi.log,11859,3362,66934,0.0,1520,0.04,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
61,C4,P-GRB,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C4\P-GRB\native.log,5045,2099,23286,0.0,479,0.01,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
63,C5,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-off\external\native_logs\L0.0_lp.gurobi.log,103476,23533,719090,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
63,C5,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-off\external\native_logs\L0.1_lp.gurobi.log,103476,23533,717194,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
63,C5,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-off\external\native_logs\L0_lp.gurobi.log,103476,23533,716640,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
63,C5,K1-off-off,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-off\external\native_logs\L0_terminal_mip.gurobi.log,103476,23533,716640,0.0,9767,1.14,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
64,C5,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-root\external\native_logs\L0.0_lp.gurobi.log,103476,23533,719090,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
64,C5,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-root\external\native_logs\L0.1_lp.gurobi.log,103476,23533,717194,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
64,C5,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-root\external\native_logs\L0_lp.gurobi.log,103476,23533,716640,,,,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
64,C5,K1-off-root,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\K1-off-root\external\native_logs\L0_terminal_mip.gurobi.log,103478,23533,719552,0.0,11064,1.44,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
65,C5,P-GRB,confirmation_v4,results\gf_cumulative_time_resource_round63\local_raw\confirmation_v4\C5\P-GRB\native.log,35573,13330,176743,0.0,1938,0.19,,aggregate native log summary; no per-submission adoption identity; omitted is unavailable
